average kickoff return, average kickoff return yards, kickoff return touchdowns, kickoff returns, longest kickoff return, name
18.000,,0,1,18,Chris Thompson
27.000,,0,3,35,Marcus Murphy
24.000,,0,4,32,Dexter McCluster
20.000,,0,4,24,Jacoby Jones
18.000,,0,4,27,Taiwan Jones
2.000,,0,1,2,Marcus Thigpen
25.000,,0,3,42,Cordarrelle Patterson
21.000,,0,1,21,Marcus Sherels
24.000,,0,1,24,Javontee Herndon
16.000,,0,1,16,KaDeem Carey
30.000,,0,1,30,Marc Mariani
21.000,,0,1,21,Devin Smith
9.000,,0,1,9,Zac Stacy
17.000,,0,1,17,Kenbrell Thompkins
22.000,,0,1,22,Dan Herron
9.000,,0,1,9,Anthony Sherman
26.000,,0,1,26,Rod Smith
9.000,,0,1,9,Trey Williams
31.000,,0,1,31,Josh Huff
20.000,,0,1,20,Darren Sproles
21.000,,0,2,37,DaWilliams
19.000,,0,2,20,Dwayne Harris
-7.000,,0,1,-7,Rashad Jennings
17.000,,0,4,24,Danny Amendola
26.000,,0,3,30,Micah Hyde
67.000,,0,2,104,Ameer Abdullah
24.000,,0,6,37,Taiwan Jones
93.000,,1,1,93,Cordarrelle Patterson
12.000,,0,1,12,MyCole Pruitt
27.000,,0,1,27,Benny Cunningham
15.000,,0,2,19,Marc Mariani
50.000,,0,1,50,Raheem Mostert
14.000,,0,2,21,Rashad Ross
19.000,,0,3,22,CJ Spiller
20.000,,0,5,34,Tyler Lockett
19.000,,0,4,24,David Johnson
22.000,,0,1,22,Patrick Peterson
26.000,,0,2,30,Duke Johnson
24.000,,0,2,26,Marlon Moore
17.000,,0,5,20,Dexter McCluster
22.000,,0,1,22,Fozzy Whittaker
14.000,,0,2,18,Adam Jones
22.000,,0,1,22,Brandon Tate
21.000,,0,3,26,Keith Mumphery
22.000,,0,1,22,Dexter McCluster
27.000,,0,2,28,Deonte Thompson
15.000,,0,3,24,Omar Bolden
27.000,,0,3,32,David Johnson
2.000,,0,1,2,Mohamed Sanu
58.000,,0,1,58,Brandon Tate
1.000,,0,1,1,Kyle Emanuel
18.000,,0,1,18,Javontee Herndon
16.000,,0,2,33,Jarvis Landry
6.000,,0,1,6,Zach Vigil
24.000,,0,4,39,Josh Huff
16.000,,0,1,16,Riley Cooper
20.000,,0,1,20,Bobby Rainey
26.000,,0,1,26,Eric Weems
35.000,,0,2,36,Quan Bray
27.000,,0,2,29,Ameer Abdullah
26.000,,0,1,26,Golden Tate
23.000,,0,2,24,Seth Roberts
14.000,,0,1,14,Marcel Reece
8.000,,0,1,8,Mike Tolbert
23.000,,0,1,23,Joe Webb
44.000,,1,4,99,Andre Roberts
13.000,,0,1,13,Jamison Crowder
29.000,,0,2,30,Raheem Mostert
24.000,,0,4,33,Bruce Ellington
24.000,,0,4,39,Antonio Cromartie
34.000,,0,3,52,Cordarrelle Patterson
19.000,,0,2,23,Zach Line
41.000,,0,2,70,Jeff Janis
0.000,,0,1,0,Devin McCourty
10.000,,0,1,10,Michael Williams
16.000,,0,1,16,Anthony Dixon
14.000,,0,1,14,Denarius Moore
3.000,,0,1,3,Thomas Davis
25.000,,0,1,25,Ameer Abdullah
41.000,,0,2,64,Jeff Janis
0.000,,0,1,0,John Kuhn
37.000,,0,1,37,Deonte Thompson
23.000,,0,2,23,Benny Cunningham
23.000,,0,2,27,Omar Bolden
26.000,,0,4,36,Knile Davis
23.000,,0,7,31,Marcus Thigpen
21.000,,0,4,23,Quan Bray
44.000,,0,1,44,Eric Weems
22.000,,0,3,26,Bruce Ellington
18.000,,0,1,18,Quinton Patton
23.000,,0,2,24,David Johnson
13.000,,0,1,13,Javontee Herndon
11.000,,0,1,11,Kellen Davis
23.000,,0,4,28,DaWilliams
24.000,,0,1,24,Andre Roberts
25.000,,0,1,25,Rashad Ross
9.000,,0,1,9,Chris Thompson
19.000,,0,1,19,Dwayne Harris
29.000,,0,5,54,Tyler Lockett
29.000,,0,4,36,Jacoby Jones
26.000,,0,2,27,Keith Mumphery
20.000,,0,2,25,CJ Spiller
31.000,,0,1,31,Tre McBride
22.000,,0,4,25,Jeremy Ross
39.000,,0,2,40,Justin Gilbert
19.000,,0,2,22,Kaelin Clay
6.000,,0,1,6,Maxx Williams
25.000,,0,2,26,Ameer Abdullah
23.000,,0,2,24,Jeff Janis
15.000,,0,1,15,Micah Hyde
46.000,,0,2,74,Deonte Thompson
24.000,,0,4,40,Bruce Ellington
18.000,,0,1,18,Quinton Patton
21.000,,0,4,25,Marcus Thigpen
21.000,,0,1,21,Keith Mumphery
22.000,,0,5,28,Darius Jennings
20.000,,0,1,20,Cedric Peerman
19.000,,0,2,25,Bobby Rainey
18.000,,0,1,18,Donteea Dye
23.000,,0,2,29,Devin Hester
24.000,,0,1,24,Javontee Herndon
33.000,,0,1,33,Omar Bolden
21.000,,0,2,22,DaWilliams
23.000,,0,1,23,Raheem Mostert
26.000,,0,4,43,Dwayne Harris
26.000,,0,3,35,Antonio Cromartie
10.000,,0,1,10,Jeff Cumberland
20.000,,0,1,20,Bilal Powell
17.000,,0,4,18,Keshawn Martin
0.000,,0,1,0,Michael Williams
17.000,,0,2,19,Josh Huff
0.000,,0,1,0,Seyi Ajirotutu
22.000,,0,4,26,Jeremy Ross
33.000,,0,1,33,Knile Davis
32.000,,0,4,41,Benny Cunningham
3.000,,0,1,3,Tavon Austin
0.000,,0,1,0,Kerwynn Williams
26.000,,0,1,26,CJ Spiller
23.000,,0,2,24,Fozzy Whittaker
19.000,,0,1,19,Jacoby Jones
31.000,,0,3,60,Quan Bray
5.000,,0,1,5,Colt Anderson
12.000,,0,1,12,Jack Doyle
15.000,,0,1,15,TY McGill
20.000,,0,4,30,Tre McBride
27.000,,0,2,31,Denard Robinson
0.000,,0,1,0,Abry Jones
39.000,,1,5,101,Cordarrelle Patterson
5.000,,0,1,5,Zach Line
47.000,,0,1,47,Tyler Lockett
29.000,,0,4,41,Rashad Ross
8.000,,0,1,8,DeSean Jackson
0.000,,0,0,-6,Jordan Reed
35.000,,0,2,46,Lucky Whitehead
23.000,,0,1,23,Kerwynn Williams
31.000,,0,3,41,Cordarrelle Patterson
22.000,,0,1,22,KaDeem Carey
16.000,,0,1,16,Deonte Thompson
22.000,,0,2,22,Rashad Ross
22.000,,0,3,27,Brandon Tate
17.000,,0,1,17,Markus Wheaton
24.000,,0,2,32,Jeremy Ross
21.000,,0,1,21,Bruce Ellington
35.000,,0,1,35,Quinton Patton
31.000,,0,1,31,Bobby Rainey
0.000,,0,1,0,Josh Hill
24.000,,0,1,24,Knile Davis
34.000,,0,1,34,Javontee Herndon
18.000,,0,3,22,Josh Huff
5.000,,0,1,5,Jerome Felton
15.000,,0,3,18,Tre McBride
20.000,,0,2,21,Jeff Janis
22.000,,0,1,22,Lucky Whitehead
31.000,,0,2,35,Devin Hester
21.000,,0,1,21,Ameer Abdullah
19.000,,0,1,19,Akeem Hunt
22.000,,0,3,23,Keshawn Martin
33.000,,0,2,36,Jarvis Landry
23.000,,0,1,23,DaWilliams
20.000,,0,1,20,Jay Ajayi
22.000,,0,1,22,Dwayne Harris
47.000,,0,4,102,Benny Cunningham
0.000,,0,1,0,Chase Reynolds
19.000,,0,2,20,Bobby Rainey
26.000,,0,5,31,Lucky Whitehead
20.000,,0,3,24,Antonio Cromartie
24.000,,0,2,26,DaWilliams
21.000,,0,2,25,Reshad Jones
26.000,,0,3,30,Quan Bray
23.000,,0,5,39,Josh Huff
20.000,,0,3,24,Kerwynn Williams
26.000,,0,2,33,Quinton Patton
34.000,,0,1,34,Bruce Ellington
23.000,,0,2,24,Brandon Tate
19.000,,0,1,19,Dwayne Harris
21.000,,0,3,27,Joe Webb
1.000,,0,1,1,Ed Dickson
17.000,,0,1,17,Fozzy Whittaker
20.000,,0,3,26,Nick Marshall
24.000,,0,1,24,Devin Hester
75.000,,0,1,75,Keshawn Martin
13.000,,0,1,13,Antonio Andrews
11.000,,0,1,11,Tre McBride
23.000,,0,4,33,Taiwan Jones
27.000,,0,4,47,Jeff Janis
9.000,,0,1,9,John Kuhn
25.000,,0,6,39,Kaelin Clay
19.000,,0,1,19,Knile Davis
16.000,,0,3,19,Rashad Ross
17.000,,0,3,23,Marcus Thigpen
22.000,,0,4,30,Tyler Lockett
31.000,,0,5,53,Raheem Mostert
24.000,,0,2,28,Markus Wheaton
14.000,,0,2,15,Jordan Norwood
18.000,,0,1,18,Andre Caldwell
0.000,,0,1,0,Juwan Thompson
0.000,,0,0,27,Cody Latimer
22.000,,0,1,22,Stefon Diggs
30.000,,0,5,49,Deonte Thompson
16.000,,0,1,16,Michael Hoomanawanui
24.000,,0,1,24,CJ Spiller
30.000,,0,4,33,Ameer Abdullah
11.000,,0,1,11,Joique Bell
28.000,,0,5,36,Taiwan Jones
15.000,,0,1,15,Jeremy Ross
22.000,,0,2,27,Javontee Herndon
13.000,,0,1,13,John Phillips
32.000,,0,2,49,Josh Huff
19.000,,0,1,19,Rashad Ross
11.000,,0,1,11,Anthony Dixon
25.000,,0,1,25,Walt Powell
15.000,,0,1,15,Lucky Whitehead
19.000,,0,1,19,Donteea Dye
15.000,,0,1,15,Kerwynn Williams
21.000,,0,1,21,Jeff Janis
9.000,,0,1,9,Datone Jones
18.000,,0,4,29,Knile Davis
23.000,,0,2,25,Darius Jennings
15.000,,0,2,20,Raheem Mostert
19.000,,0,3,26,Quan Bray
29.000,,0,1,29,Devin Hester
19.000,,0,1,19,Antonio Cromartie
23.000,,0,2,27,Keshawn Martin
34.000,,0,2,46,Ameer Abdullah
28.000,,0,2,32,Bruce Ellington
29.000,,0,2,29,Kaelin Clay
15.000,,0,1,15,Za Darius Smith
19.000,,0,1,19,Travaris Cadet
32.000,,0,2,36,Nick Marshall
26.000,,0,4,34,Tyler Lockett
7.000,,0,1,7,Tavon Austin
18.000,,0,1,18,Benny Cunningham
21.000,,0,1,21,Tre McBride
27.000,,0,1,27,Robert Blanton
10.000,,0,1,10,Danielle Hunter
16.000,,0,1,16,Cordarrelle Patterson
20.000,,0,7,23,Shane Vereen
20.000,,0,1,20,Ben Edwards
22.000,,0,3,25,Andre Caldwell
5.000,,0,1,5,Cedric Peerman
29.000,,0,1,29,Brandon Tate
19.000,,0,3,26,Deonte Thompson
47.000,,0,1,47,Marc Mariani
0.000,,0,0,12,Josh Bellamy
16.000,,0,4,28,Ameer Abdullah
12.000,,0,1,12,Cedric Peerman
23.000,,0,4,35,Kaelin Clay
28.000,,0,1,28,Terrence Magee
26.000,,0,2,32,Walt Powell
24.000,,0,1,24,Antonio Cromartie
6.000,,0,1,6,Jeff Cumberland
17.000,,0,1,17,Cassius Vaughn
24.000,,0,5,30,Raheem Mostert
19.000,,0,2,21,Markus Wheaton
17.000,,0,1,17,Kerwynn Williams
2.000,,0,1,2,Tyvon Branch
14.000,,0,1,14,Chris Conley
14.000,,0,1,14,Spencer Ware
41.000,,0,3,70,Taiwan Jones
23.000,,0,1,23,Jeremy Ross
35.000,,0,1,35,Quan Bray
23.000,,0,3,25,Lucky Whitehead
24.000,,0,3,26,Devin Hester
37.000,,0,2,38,Travaris Cadet
31.000,,0,2,34,Bruce Ellington
2.000,,0,1,2,Quinton Patton
22.000,,0,2,23,Benny Cunningham
9.000,,0,1,9,Chase Reynolds
9.000,,0,1,9,Zach Ertz
15.000,,0,1,15,Josh Huff
26.000,,0,1,26,Jeff Janis
24.000,,0,1,24,Jerick McKinnon
70.000,,0,1,70,Cordarrelle Patterson
25.000,,0,2,27,Joe Webb
27.000,,0,3,36,Nick Marshall
10.000,,0,2,13,Joe Banyard
106.000,,1,1,106,Knile Davis
25.000,,0,2,28,Adam Jones
16.000,,0,1,16,Markus Wheaton
21.000,,0,3,34,Cordarrelle Patterson
12.000,,0,1,12,Tyler Lockett
19.000,,0,5,26,Rashad Ross
22.000,,0,1,22,Jeff Janis
26.000,,0,1,26,Keshawn Martin
30.000,,0,3,34,Knile Davis
26.000,,0,1,26,Brittan Golden
11.000,,0,1,11,JJ Nelson
25.000,,0,3,35,Jeff Janis
14.000,,0,4,25,Joe Webb
30.000,,0,3,50,Tyler Lockett
3.000,,0,1,3,Shiloh Keo
19.000,,0,1,19,Keshawn Martin
19.000,,0,1,19,Fozzy Whittaker
22.000,,0,2,26,JJ Nelson
21.000,,0,2,24,Andre Caldwell
24.000,,0,1,24,Joe Webb
18.000,,0,1,18,Fozzy Whittaker
