average punt yards, longest punt, name, punts, punts inside the twenty
40.800,66,Craig Hentrich,5,2
31.600,54,Jason Baker,8,2
32.000,32,John Kasay,1,1
33.000,37,Brian Moorman,2,1
33.000,52,Kyle Larson,6,1
46.700,55,Nick Harris,3,2
41.000,59,Todd Sauerbrun,5,3
40.700,56,Dustin Colquitt,7,3
50.500,59,Jon Ryan,2,2
44.300,49,Steve Weatherford,3,2
36.400,47,Adam Podlesh,5,0
38.800,68,Chris Kluwe,5,0
45.000,65,Mike Scifres,8,5
39.700,53,Michael Koenen,6,2
45.600,59,Andy Lee,5,3
39.300,57,Ben Graham,3,2
39.500,55,Derrick Frost,2,0
14.800,51,Dave Zastudil,4,1
27.000,41,Ryan Plackemeier,2,0
52.000,64,Shane Lechler,2,1
27.000,38,Matt Turk,3,2
33.300,55,Hunter Smith,3,1
40.700,53,Chris Hanson,3,2
31.000,51,Sav Rocca,3,2
28.500,46,Mat McBriar,2,1
41.800,55,Daniel Sepulveda,8,4
37.700,55,Sam Koch,10,0
36.900,53,Jason Baker,9,2
40.000,51,Michael Koenen,8,2
31.000,57,Brandon Fields,5,0
40.300,60,Brian Moorman,6,2
37.600,43,Daniel Sepulveda,5,0
45.700,64,Dave Zastudil,6,3
45.300,54,Dustin Colquitt,3,1
33.600,58,Todd Sauerbrun,4,3
31.000,52,Craig Hentrich,5,0
34.200,49,Adam Podlesh,5,1
30.700,66,Jon Ryan,3,0
41.000,57,Chris Kluwe,5,3
39.500,46,Derrick Frost,2,2
36.500,47,Sav Rocca,2,1
36.300,48,Steve Weatherford,3,1
40.500,48,Donnie Jones,2,1
30.300,52,Sam Koch,3,2
33.500,51,Kyle Larson,2,0
46.600,59,Shane Lechler,9,4
37.400,47,Brad Maynard,9,3
38.300,48,Jeff Feagles,4,1
33.300,45,Mat McBriar,4,1
33.300,51,Mike Barr,4,2
30.500,58,Nick Harris,4,0
46.000,61,Mike Scifres,5,3
11.500,40,Hunter Smith,2,1
38.400,51,Ryan Plackemeier,5,2
47.100,60,Andy Lee,7,4
29.000,29,Kyle Larson,1,0
28.100,47,Mike Barr,6,0
30.500,42,Jon Ryan,4,3
38.000,41,Jason Baker,4,1
-66.000,28,John Kasay,1,0
33.300,57,Sam Koch,4,0
42.000,51,Dave Zastudil,5,2
37.700,46,Hunter Smith,6,0
33.600,44,Dustin Colquitt,5,1
24.200,51,Sav Rocca,5,2
33.000,57,Brandon Fields,7,0
35.500,43,Brian Moorman,4,1
16.000,36,Chris Hanson,1,0
36.700,57,Matt Turk,3,1
37.700,55,Steve Weatherford,3,0
33.500,47,Chris Kluwe,4,2
42.800,69,Shane Lechler,5,2
44.200,54,Ben Graham,5,2
33.800,46,Daniel Sepulveda,5,2
37.200,49,Adam Podlesh,5,1
35.300,63,Mike Scifres,4,2
33.400,47,Michael Koenen,7,4
39.200,61,Josh Bidwell,5,3
38.800,56,Mat McBriar,4,1
38.500,49,Derrick Frost,2,1
36.300,52,Nick Harris,6,4
43.700,54,Jeff Feagles,6,1
38.500,60,Andy Lee,8,1
33.300,63,Donnie Jones,9,2
31.000,44,Ryan Plackemeier,5,2
34.600,46,Brad Maynard,5,0
42.300,58,Todd Sauerbrun,3,1
18.300,52,Craig Hentrich,4,0
19.000,46,Nick Harris,4,0
38.500,50,Jon Ryan,4,1
43.400,54,Mat McBriar,5,2
37.900,61,Ben Graham,8,2
42.800,52,Michael Koenen,4,1
38.500,45,Hunter Smith,4,2
39.000,51,Adam Podlesh,1,0
34.800,43,Brian Moorman,4,1
36.000,52,Brad Maynard,6,3
26.800,47,Todd Sauerbrun,7,0
30.800,45,Dave Zastudil,5,2
29.000,37,Matt Turk,4,0
46.300,51,Jeff Feagles,4,2
34.200,48,Chris Kluwe,5,1
40.300,53,Jason Baker,4,1
36.200,51,Steve Weatherford,5,2
36.700,50,Dustin Colquitt,3,1
37.300,49,Shane Lechler,4,1
35.700,52,Donnie Jones,9,1
36.400,56,Ryan Plackemeier,5,0
43.500,48,Kyle Larson,2,1
32.000,39,Craig Hentrich,3,0
42.000,61,Josh Bidwell,7,3
34.000,40,Derrick Frost,2,1
18.700,47,Mike Barr,6,1
39.700,59,Andy Lee,6,3
43.000,70,Mike Scifres,4,2
34.200,45,Sam Koch,6,1
43.000,49,Chris Hanson,2,0
30.000,49,Sav Rocca,3,1
34.600,47,Daniel Sepulveda,5,5
31.000,53,Brandon Fields,6,0
33.000,40,Mat McBriar,1,0
46.300,57,Jon Ryan,3,1
40.300,57,Donnie Jones,8,1
37.600,55,Michael Koenen,7,3
25.300,47,Derrick Frost,3,0
35.000,42,Brian Moorman,4,2
21.000,41,Chris Kluwe,1,0
42.400,52,Nick Harris,5,3
36.400,50,Craig Hentrich,7,3
36.300,56,Matt Turk,6,1
34.500,44,Hunter Smith,2,1
37.700,61,Brandon Fields,3,0
30.500,35,Ben Graham,2,0
42.500,81,Dustin Colquitt,6,1
33.600,63,Mike Scifres,7,2
33.800,51,Sav Rocca,5,1
20.400,38,Ryan Plackemeier,7,1
32.300,59,Jason Baker,7,1
46.200,60,Andy Lee,5,3
41.300,54,Steve Weatherford,6,1
35.000,42,Josh Bidwell,2,2
30.000,53,Mitch Berger,5,1
39.700,49,Dave Zastudil,3,1
53.000,63,Shane Lechler,1,0
37.000,57,Todd Sauerbrun,2,1
33.000,46,Brad Maynard,8,0
37.600,52,Jeff Feagles,5,3
35.800,49,Daniel Sepulveda,4,0
35.800,42,Kyle Larson,5,4
38.000,46,Sam Koch,5,1
30.400,49,Chris Hanson,5,1
38.200,57,Derrick Frost,5,1
33.200,42,Brad Maynard,6,1
26.000,26,Adam Podlesh,1,1
36.400,57,Jason Baker,5,0
52.000,58,Nick Harris,3,3
36.700,55,Mat McBriar,3,0
36.700,45,Brian Moorman,6,3
37.200,44,Brandon Fields,6,1
33.200,59,Sav Rocca,6,3
34.300,46,Jeff Feagles,6,3
35.000,39,Jon Ryan,2,1
28.400,56,Shane Lechler,5,1
34.300,45,Chris Hanson,3,0
39.000,44,Daniel Sepulveda,3,1
38.600,57,Craig Hentrich,8,2
41.000,60,Mike Scifres,8,2
50.300,55,Kyle Larson,3,3
38.200,53,Donnie Jones,6,3
42.000,50,Matt Turk,5,3
35.500,55,Josh Bidwell,6,4
36.200,43,Ryan Plackemeier,5,2
34.800,47,Mitch Berger,4,1
33.300,46,Andy Lee,6,4
35.200,53,Chris Kluwe,6,2
36.200,50,Ben Graham,5,2
27.400,49,Dave Zastudil,5,0
37.000,55,Todd Sauerbrun,5,1
44.500,58,Dustin Colquitt,8,3
17.500,35,Sam Koch,1,0
33.600,47,Hunter Smith,5,1
47.000,60,Michael Koenen,6,4
36.700,41,Steve Weatherford,3,0
34.300,44,Matt Turk,3,1
37.000,40,Todd Sauerbrun,2,0
31.000,31,Jason Elam,1,1
35.000,54,Andy Lee,2,1
35.000,52,Kyle Larson,3,1
35.500,53,Steve Weatherford,2,0
46.300,56,Mitch Berger,3,2
34.300,54,Josh Bidwell,4,3
37.000,63,Michael Koenen,6,0
37.200,43,Brandon Fields,5,2
37.300,62,Sam Koch,4,0
27.700,56,Dave Zastudil,7,3
35.100,50,Brian Moorman,7,3
32.300,53,Donnie Jones,4,0
40.000,60,Jon Ryan,1,0
38.700,55,Daniel Sepulveda,7,2
26.600,44,Adam Podlesh,5,3
30.000,51,Chris Hanson,5,2
26.800,47,Ben Graham,3,1
38.600,53,Jason Baker,5,0
33.400,49,Ryan Plackemeier,8,3
39.500,55,Dustin Colquitt,4,2
43.500,51,Craig Hentrich,4,2
26.800,57,Shane Lechler,5,2
37.000,49,Hunter Smith,3,1
41.500,56,Mike Scifres,2,1
39.300,51,Nick Harris,3,1
41.100,58,Mat McBriar,7,1
34.100,50,Sav Rocca,8,5
34.000,43,Jeff Feagles,7,2
35.300,51,Derrick Frost,9,3
41.500,60,Chris Kluwe,6,4
40.100,56,Brad Maynard,9,2
43.300,56,Donnie Jones,3,1
42.500,53,Daniel Sepulveda,2,0
36.300,55,Jason Baker,6,0
28.500,53,Mat McBriar,4,1
31.800,52,Kyle Larson,5,1
31.500,40,Dave Zastudil,2,1
33.000,46,Brad Maynard,4,1
15.000,47,Jon Ryan,3,0
29.000,37,Hunter Smith,2,1
44.500,49,Matt Turk,4,4
42.600,52,Nick Harris,5,4
35.800,65,Dustin Colquitt,5,0
45.800,64,Chris Hanson,5,2
39.100,58,Brandon Fields,10,1
36.300,52,Brian Moorman,7,2
33.300,51,Jeff Feagles,3,1
49.800,57,Adam Podlesh,4,2
38.300,70,Shane Lechler,6,3
48.300,61,Steve Weatherford,4,3
38.000,58,Sav Rocca,3,1
41.300,55,Chris Kluwe,3,1
32.200,55,Derrick Frost,5,1
29.000,50,Mitch Berger,7,2
40.000,49,Michael Koenen,5,1
35.400,56,Ryan Plackemeier,5,3
33.800,47,Sam Koch,9,3
37.200,53,Craig Hentrich,5,3
36.400,48,Jeremy Kapinos,5,2
43.900,63,Andy Lee,9,3
41.000,61,Josh Bidwell,6,2
44.000,59,Mike Scifres,5,4
35.600,59,Paul Ernster,5,1
30.000,50,Jeff Feagles,4,1
39.500,42,Chris Hanson,2,0
31.800,48,Sav Rocca,5,0
37.800,56,Brian Moorman,5,2
42.300,60,Josh Bidwell,4,2
42.300,53,Jason Baker,4,2
41.000,54,Brandon Fields,6,1
34.500,44,Kyle Larson,4,2
35.800,48,Derrick Frost,5,2
39.400,54,Mat McBriar,7,1
49.000,72,Jon Ryan,4,2
37.000,55,Nick Harris,6,2
36.500,39,Matt Turk,2,2
37.300,54,Adam Podlesh,4,1
41.700,52,Brad Maynard,6,4
28.200,50,Steve Weatherford,5,1
45.500,56,Sam Koch,4,2
38.000,48,Daniel Sepulveda,4,1
42.000,49,Michael Koenen,3,1
34.500,39,Ryan Plackemeier,2,0
42.200,51,Dave Zastudil,5,0
24.600,61,Andy Lee,9,4
45.600,60,Hunter Smith,5,4
43.300,60,Craig Hentrich,3,2
40.000,51,Sam Paulescu,5,1
42.800,51,Chris Kluwe,4,2
41.500,58,Shane Lechler,4,1
35.100,54,Mike Scifres,7,3
30.000,40,Mitch Berger,1,0
50.300,54,Donnie Jones,3,0
38.100,56,Ben Graham,8,3
40.600,60,Dustin Colquitt,10,5
41.600,50,Ryan Plackemeier,7,4
33.000,53,Derrick Frost,8,2
36.500,48,Daniel Sepulveda,4,1
43.000,54,Adam Podlesh,4,1
33.800,46,Josh Bidwell,5,3
43.700,52,Jeff Feagles,6,0
37.000,54,Mike Scifres,4,2
37.200,43,Craig Hentrich,5,0
28.300,43,Jon Ryan,3,1
39.800,49,Ryan Plackemeier,4,1
30.000,30,Chris Hanson,1,0
36.000,50,Adam Podlesh,1,0
29.000,49,Hunter Smith,1,0
43.700,66,Mike Scifres,3,0
41.000,58,Mat McBriar,4,3
37.200,46,Jeff Feagles,5,2
36.000,48,Chris Hanson,4,1
34.000,49,Mike Scifres,5,2
28.200,39,Jon Ryan,6,2
32.300,38,Jeff Feagles,4,1
32.500,49,Chris Hanson,4,0
35.300,55,Jeff Feagles,4,2
