assists, blocks, defensive rebounds, field goals attempted, field goals made, fouls, free throws attempted, free throws made, minutes, name, offensive rebounds, plus minus, points, position, rebounds, steals, three pointers attempted, three pointers made, turnovers
1,0,6,5,3,1,0,0,13.783,Mo Bamba,1,7,7,,7,1,3,1,0
0,0,4,13,4,1,0,0,19.467,Terrence Ross,0,17,10,,4,2,7,2,1
0,0,2,2,1,2,0,0,14.467,Michael Carter Williams,1,5,2,,3,1,1,0,1
2,0,3,9,5,1,0,0,28.983,Cedi Osman,0,6,13,F,3,2,6,3,2
3,0,17,10,4,2,4,3,35.950,Kevin Love,1,-15,11,F,18,1,1,0,2
1,1,9,11,8,2,0,0,33.250,Tristan Thompson,2,0,16,C,11,0,0,0,1
5,0,1,9,3,0,0,0,31.533,Darius Garland,1,-7,8,G,2,1,4,2,3
2,0,1,15,5,1,4,3,29.900,Collin Sexton,1,-4,16,G,2,0,8,3,3
2,1,10,11,4,5,2,0,26.800,Larry Nance Jr,4,-3,9,,14,0,5,1,4
0,0,1,12,2,0,3,3,18.317,Jordan Clarkson,1,-12,7,,2,2,5,0,1
3,0,1,6,2,2,2,1,18.100,Matthew Dellavedova,0,-5,5,,1,1,4,0,0
2,0,1,6,0,2,0,0,17.167,Kevin Porter Jr,0,-5,0,,1,1,1,0,0
0,0,1,5,2,2,0,0,16.033,Courtney Lee,0,-4,4,F,1,0,3,0,0
2,1,4,16,7,2,7,6,29.183,Kristaps Porzingis,0,3,23,F,4,1,7,3,4
1,3,7,1,0,4,0,0,23.567,Maxi Kleber,1,-3,0,C,8,0,1,0,3
3,0,4,2,1,1,2,2,21.467,Delon Wright,0,1,5,G,4,1,1,1,0
3,0,8,19,12,4,8,6,33.517,Luka Doncic,1,0,34,G,9,2,9,4,6
1,1,6,4,1,0,8,7,32.200,Dorian Finney Smith,2,18,10,,8,0,3,1,0
1,0,1,7,2,4,0,0,21.417,Tim Hardaway Jr,0,2,4,,1,0,5,0,0
3,0,3,10,3,3,4,2,24.333,Jalen Brunson,1,2,9,,4,2,3,1,4
1,0,3,6,3,1,2,2,19.650,Seth Curry,0,11,9,,3,0,2,1,2
2,0,4,6,4,1,2,2,18.633,Justin Jackson,0,10,10,,4,0,2,0,0
2,1,2,5,4,4,1,0,22.900,Isaac Bonga,1,0,9,F,3,1,2,1,1
0,0,6,15,7,2,0,0,24.850,Rui Hachimura,4,2,14,F,10,0,3,0,0
3,0,7,9,4,0,6,6,30.750,Thomas Bryant,4,-16,14,C,11,0,2,0,3
9,0,6,25,7,4,6,4,31.750,Bradley Beal,0,1,19,G,6,3,11,1,2
4,1,2,9,3,4,0,0,24.250,Ish Smith,1,-4,7,G,3,0,4,1,2
0,0,4,8,2,5,1,1,28.783,Davis Bertans,0,-17,7,,4,1,6,2,1
1,0,0,3,0,1,0,0,16.233,Admiral Schofield,0,-7,0,,0,0,3,0,0
3,0,5,9,4,2,2,2,23.133,Jordan McRae,0,-7,11,,5,0,3,1,1
3,1,3,5,2,4,0,0,19.483,Chris Chiozza,0,-3,6,,3,1,3,2,2
0,0,1,5,4,6,2,2,16.633,Moritz Wagner,1,5,13,,2,0,4,3,5
0,0,0,0,0,0,0,0,0.617,Justin Robinson,0,3,0,,0,0,0,0,0
1,0,0,0,0,0,0,0,0.617,Garrison Mathews,0,3,0,,0,0,0,0,0
2,1,4,9,5,3,0,0,39.300,Joe Harris,0,1,14,F,4,0,6,4,2
2,1,8,13,6,2,2,1,41.233,Taurean Prince,3,19,15,F,11,2,5,2,0
1,5,6,6,3,4,4,0,36.367,Jarrett Allen,3,11,6,C,9,1,0,0,0
4,0,5,19,9,3,4,1,37.300,Caris Levert,0,9,20,G,5,3,4,1,5
7,1,6,33,17,4,10,9,38.167,Kyrie Irving,2,18,50,G,8,0,14,7,0
0,1,3,0,0,2,2,1,13.083,David Nwaba,0,-13,1,,3,0,0,0,1
1,0,2,1,0,4,2,2,16.633,Deandre Jordan,1,-12,2,,3,0,0,0,1
0,0,0,6,2,2,0,0,17.033,Garrett Temple,0,-15,4,,0,2,2,0,1
0,0,2,1,0,2,0,0,7.333,Rodions Kurucs,0,-16,0,,2,0,0,0,1
2,0,2,13,6,4,2,1,18.550,Spencer Dinwiddie,1,-7,14,,3,0,3,1,5
4,0,4,13,4,2,1,1,34.583,Treveon Graham,2,-5,9,F,6,1,3,0,0
0,0,7,11,6,4,0,0,32.700,Robert Covington,2,-11,15,F,9,0,6,3,2
3,3,13,22,11,5,8,7,38.683,Karl Anthony Towns,1,-1,36,C,14,3,11,7,3
0,0,3,27,10,4,2,1,36.217,Andrew Wiggins,5,-26,21,G,8,0,4,0,1
4,0,3,8,5,4,4,4,34.567,Jeff Teague,0,-7,14,G,3,1,1,0,3
1,0,4,3,1,1,0,0,14.367,Noah Vonleh,0,2,2,,4,2,2,0,1
1,1,2,7,4,1,0,0,22.700,Jake Layman,0,8,10,,2,0,4,2,0
7,0,1,7,1,1,5,3,20.983,Shabazz Napier,0,17,5,,1,0,6,0,1
3,0,2,5,2,0,8,6,14.433,Josh Okogie,1,22,11,,3,1,4,1,0
0,0,1,5,2,0,0,0,15.767,Jarrett Culver,1,6,4,,2,1,2,0,2
0,1,0,12,5,3,2,0,33.533,TJ Warren,1,4,10,F,1,0,2,0,1
2,0,8,15,11,5,5,5,35.700,Domantas Sabonis,5,3,27,F,13,0,1,0,2
0,3,7,15,9,3,3,3,38.083,Myles Turner,2,-4,25,C,9,2,7,4,4
3,0,3,11,4,4,3,2,25.867,Jeremy Lamb,1,-6,10,G,4,1,2,0,2
11,1,3,13,5,2,11,10,35.850,Malcolm Brogdon,0,-4,22,G,3,0,4,2,2
2,0,0,6,3,4,0,0,21.883,Edmond Sumner,1,-23,6,,1,3,0,0,1
2,0,0,2,0,3,0,0,14.567,Justin Holiday,0,-8,0,,0,1,1,0,0
2,0,1,6,0,2,0,0,6.733,Aaron Holiday,0,-1,0,,1,1,1,0,1
1,0,0,4,2,0,0,0,11.000,Doug McDermott,0,-4,6,,0,1,3,2,1
0,0,1,1,0,0,0,0,3.367,TJ Leaf,0,0,0,,1,0,0,0,0
3,1,3,4,2,2,0,0,13.417,TJ McConnell,0,-2,4,,3,0,0,0,1
2,0,2,7,4,4,0,0,31.883,Tony Snell,0,11,10,F,2,0,4,2,1
2,0,4,11,3,1,2,1,22.600,Markieff Morris,0,-3,8,F,4,1,4,1,2
2,4,16,18,12,4,10,8,40.800,Andre Drummond,7,4,32,C,23,3,1,0,2
4,0,3,6,3,3,2,1,28.817,Bruce Brown,1,5,7,G,4,0,0,0,3
5,0,1,3,2,1,0,0,20.350,Reggie Jackson,0,2,5,G,1,0,2,1,1
2,0,3,13,8,3,10,8,28.067,Luke Kennard,0,12,30,,3,0,9,6,1
0,1,2,4,1,3,2,2,15.983,Thon Maker,0,-3,4,,2,0,3,0,0
9,0,1,11,6,1,7,6,26.583,Derrick Rose,1,5,18,,2,0,0,0,4
0,1,3,4,2,1,0,0,20.017,Langston Galloway,1,11,5,,4,1,1,1,3
0,0,0,0,0,0,0,0,3.833,Christian Wood,0,-1,0,,0,0,0,0,1
0,0,0,1,0,0,0,0,1.067,Tim Frazier,0,2,0,,0,0,0,0,0
4,0,14,11,6,3,2,1,37.617,Tobias Harris,1,16,15,F,15,2,5,2,4
3,0,1,13,5,5,6,5,31.183,Al Horford,1,6,16,F,2,1,6,1,1
3,3,9,14,5,5,8,4,23.250,Joel Embiid,4,16,15,C,13,0,4,1,0
2,2,4,12,4,4,9,9,33.100,Josh Richardson,2,22,17,G,6,1,4,0,2
9,0,6,16,11,4,5,2,34.983,Ben Simmons,2,15,24,G,8,0,0,0,4
0,0,5,3,0,5,4,3,16.950,James Ennis Iii,1,-12,3,,6,0,2,0,3
1,2,1,5,1,5,0,0,21.683,Matisse Thybulle,0,5,3,,1,2,3,1,1
0,0,4,2,1,1,0,0,19.033,Furkan Korkmaz,0,3,3,,4,0,1,1,0
1,0,5,7,2,2,2,2,16.283,Mike Scott,1,3,6,,6,0,3,0,0
0,0,1,2,2,0,0,0,3.717,Kyle Oquinn,0,-2,5,,1,0,1,1,0
1,0,0,0,0,0,0,0,1.100,Shake Milton,0,-1,0,,0,0,0,0,0
0,0,0,0,0,0,0,0,1.100,Raul Neto,0,-1,0,,0,0,0,0,0
2,0,5,15,8,4,11,9,35.183,Gordon Hayward,0,-11,25,F,5,0,0,0,1
2,0,9,22,8,2,3,1,37.217,Jayson Tatum,1,-4,21,F,10,2,8,4,4
2,0,3,8,5,3,7,2,24.967,Enes Kanter,3,-12,12,C,6,0,1,0,0
0,0,7,6,3,5,3,1,20.867,Jaylen Brown,0,-12,8,G,7,1,2,1,1
2,0,0,18,4,4,4,3,34.250,Kemba Walker,2,-16,12,G,2,0,6,1,3
0,1,0,1,0,1,4,3,9.867,Daniel Theis,1,-7,3,,1,0,1,0,0
8,0,3,7,2,4,0,0,33.017,Marcus Smart,1,-13,4,,4,0,4,0,1
0,0,1,1,0,0,0,0,9.750,Semi Ojeleye,0,-1,0,,1,0,1,0,0
0,0,0,5,1,0,0,0,11.417,Carsen Edwards,1,-1,3,,1,0,3,1,0
0,0,1,1,0,2,0,0,7.200,Grant Williams,0,0,0,,1,0,0,0,0
1,0,0,2,0,0,0,0,5.500,Brad Wanamaker,0,0,0,,0,0,0,0,0
1,1,2,4,2,4,2,1,10.767,Robert Williams Iii,1,7,5,,3,1,0,0,0
4,1,4,10,3,3,11,7,31.633,Demar Derozan,0,2,13,F,4,0,1,0,4
1,2,4,15,8,1,5,5,35.300,Lamarcus Aldridge,4,-3,22,F,8,0,1,1,4
0,0,10,4,3,4,2,2,24.283,Trey Lyles,1,9,8,C,11,0,1,0,1
1,0,5,12,7,2,3,3,32.517,Bryn Forbes,0,4,20,G,5,0,6,3,0
6,0,8,10,7,1,3,3,23.783,Dejounte Murray,0,9,18,G,8,3,1,1,4
3,0,1,6,3,2,5,3,22.167,Derrick White,1,2,9,,2,0,0,0,2
3,1,5,9,4,1,5,5,20.300,Rudy Gay,1,3,13,,6,1,4,0,3
2,0,1,11,3,2,0,0,16.133,Patty Mills,1,8,8,,2,2,6,2,2
1,0,1,2,1,0,2,1,17.767,Marco Belinelli,0,2,3,,1,0,1,0,1
1,1,2,4,3,2,0,0,16.117,Jakob Poeltl,2,9,6,,4,0,0,0,0
6,0,10,18,10,4,6,4,35.400,Julius Randle,1,6,25,F,11,3,4,1,1
1,0,4,18,9,5,5,5,39.250,Marcus Morris Sr,0,-15,26,F,4,3,7,3,1
5,0,5,10,4,3,1,0,33.083,Bobby Portis,2,-5,8,C,7,2,3,0,1
0,0,0,3,0,0,0,0,6.850,Allonzo Trier,0,-6,0,G,0,0,1,0,1
2,0,5,13,9,3,4,2,37.117,Rj Barrett,0,-2,21,G,5,2,3,1,3
1,0,0,4,1,3,0,0,10.333,Dennis Smith Jr,0,-3,2,,0,0,1,0,0
0,0,2,5,1,2,0,0,14.917,Taj Gibson,2,-4,2,,4,0,1,0,2
0,0,5,9,5,5,0,0,21.167,Kevin Knox Ii,0,-11,13,,5,0,4,3,1
1,1,1,4,1,1,0,0,12.933,Wayne Ellington,0,-13,3,,1,0,4,1,2
8,0,2,9,4,5,2,2,26.050,Elfrid Payton,0,14,11,,2,5,2,1,0
0,0,0,1,0,1,0,0,2.900,Frank Ntilikina,0,-6,0,,0,1,0,0,2
1,2,7,17,8,1,4,4,30.067,Kelly Oubre Jr,2,19,21,F,9,1,6,1,2
0,1,4,7,2,1,2,2,21.267,Dario Saric,0,12,7,F,4,1,4,1,0
0,4,8,14,9,2,0,0,33.400,Deandre Ayton,3,25,18,C,11,1,0,0,0
10,0,2,17,10,5,1,0,32.300,Devin Booker,0,25,22,G,2,1,4,2,3
11,0,4,12,4,2,4,3,29.683,Ricky Rubio,2,15,11,G,6,4,2,0,4
2,0,2,7,4,0,1,1,19.400,Frank Kaminsky,2,2,9,,4,0,3,0,0
1,0,2,3,2,4,0,0,9.783,Aron Baynes,0,7,5,,2,0,1,1,2
3,1,1,7,4,5,0,0,18.317,Jevon Carter,0,14,11,,1,0,5,3,1
1,0,3,4,1,2,4,3,23.200,Mikal Bridges,0,19,5,,3,3,2,0,0
2,1,2,8,4,1,0,0,16.633,Tyler Johnson,0,10,10,,2,2,4,2,2
0,0,0,1,1,0,0,0,1.983,Elie Okobo,0,-1,3,,0,0,1,1,0
0,0,0,1,0,0,0,0,1.983,Jared Harper,0,-1,0,,0,0,1,0,0
0,0,0,0,0,2,2,2,1.983,Cheick Diallo,0,-1,2,,0,0,0,0,0
1,0,6,11,5,3,3,1,30.167,Harrison Barnes,0,-20,12,F,6,1,3,1,4
0,1,6,16,6,1,4,2,27.700,Marvin Bagley Iii,4,-21,14,F,10,1,0,0,1
1,1,5,3,1,3,1,1,14.217,Dewayne Dedmon,1,-7,3,C,6,0,1,0,2
2,0,3,19,10,2,2,2,31.167,Buddy Hield,2,-15,28,G,5,0,12,6,5
5,0,1,7,3,5,4,2,26.550,Deaaron Fox,0,-17,8,G,1,0,1,0,5
2,0,2,10,1,2,0,0,22.067,Bogdan Bogdanovic,0,-24,2,,2,0,3,0,1
0,1,4,2,0,3,2,1,17.417,Richaun Holmes,1,-8,1,,5,0,0,0,1
4,1,1,6,3,2,4,4,20.883,Cory Joseph,0,-12,10,,1,1,1,0,3
0,0,2,5,2,2,2,2,21.217,Trevor Ariza,1,-9,7,,3,0,2,1,1
2,0,3,6,2,0,0,0,20.667,Nemanja Bjelica,1,-9,5,,4,2,4,1,1
0,0,1,2,1,0,0,0,3.983,Yogi Ferrell,0,-5,3,,1,0,2,1,0
0,0,0,0,0,0,2,1,1.983,Wenyen Gabriel,1,1,1,,1,0,0,0,1
0,1,1,0,0,1,2,1,1.983,Caleb Swanigan,1,1,1,,2,0,0,0,1
1,0,4,10,5,4,1,1,31.167,Rodney Hood,1,3,13,F,5,0,5,2,2
0,2,4,9,4,3,0,0,30.500,Zach Collins,1,2,8,F,5,0,2,0,2
0,2,14,7,6,4,4,4,26.050,Hassan Whiteside,5,0,16,C,19,0,0,0,4
3,0,1,18,5,3,0,0,35.833,CJ McCollum,2,-10,12,G,3,1,4,2,5
8,0,3,21,10,3,10,9,37.817,Damian Lillard,1,0,32,G,4,1,10,3,3
0,0,1,7,1,2,2,2,24.533,Kent Bazemore,1,-11,4,,2,5,3,0,0
0,0,0,1,0,1,0,0,13.100,Anthony Tolliver,0,-9,0,,0,0,1,0,1
1,0,4,4,3,1,2,2,10.733,Skal Labissiere,2,-3,8,,6,0,0,0,2
0,0,4,3,0,2,2,2,18.000,Mario Hezonja,0,-7,2,,4,0,1,0,0
0,0,0,7,2,2,2,1,12.267,Anfernee Simons,0,-5,5,,0,2,2,0,1
2,1,4,8,3,1,12,11,31.433,Will Barton,1,2,19,F,5,2,3,2,1
2,2,5,8,3,3,2,2,31.767,Paul Millsap,0,4,11,F,5,3,4,3,2
2,0,9,14,8,4,2,1,23.900,Nikola Jokic,4,14,20,C,13,0,5,3,4
0,0,3,11,3,5,1,1,35.233,Gary Harris,0,5,8,G,3,2,5,1,5
6,0,4,14,4,1,4,3,33.783,Jamal Murray,1,9,14,G,5,1,6,3,2
5,0,1,4,2,2,2,1,19.467,Mason Plumlee,3,-8,5,,4,1,0,0,0
1,0,1,4,3,1,2,1,20.817,Jerami Grant,1,8,9,,2,0,2,2,1
1,0,1,6,2,2,0,0,13.383,Malik Beasley,0,5,6,,1,1,4,2,2
2,1,5,6,4,4,0,0,16.033,Torrey Craig,1,2,10,,6,1,3,2,1
3,0,1,6,2,0,2,2,14.183,Monte Morris,0,-1,6,,1,0,0,0,1
2,1,1,8,3,2,0,0,33.600,Tony Snell,1,-17,9,F,2,0,7,3,0
2,0,3,11,3,3,0,0,25.717,Markieff Morris,3,-14,7,F,6,0,4,1,2
2,1,11,12,8,4,6,5,36.750,Andre Drummond,1,-15,21,C,12,4,0,0,4
0,0,2,3,1,5,0,0,17.400,Bruce Brown,0,-14,2,G,2,0,1,0,1
3,0,3,8,2,1,1,1,15.417,Reggie Jackson,1,-1,5,G,4,0,3,0,0
3,0,3,12,3,0,4,4,30.517,Luke Kennard,1,-3,13,,4,1,9,3,1
1,2,3,1,0,0,2,1,19.267,Thon Maker,2,-1,1,,5,0,1,0,1
3,0,1,16,11,1,5,5,25.267,Derrick Rose,0,-8,27,,1,0,1,0,3
3,1,3,9,2,1,2,2,25.850,Langston Galloway,0,-2,8,,3,1,7,2,1
1,0,0,5,2,3,2,2,10.217,Tim Frazier,0,-10,7,,0,0,4,1,0
0,0,2,8,5,0,2,2,25.450,Deandre Hunter,0,12,14,F,2,0,3,2,2
1,1,7,15,8,2,1,1,30.233,John Collins,3,4,18,F,10,2,3,1,0
1,1,4,5,1,2,2,2,23.883,Alex Len,2,1,4,C,6,2,2,0,1
1,0,6,6,0,1,2,1,21.450,Cameron Reddish,1,11,1,G,7,1,5,0,0
9,0,7,21,11,0,12,10,37.250,Trae Young,0,17,38,G,7,1,10,6,6
0,0,1,11,8,1,1,1,22.683,Jabari Parker,0,10,18,,1,0,2,1,0
1,0,0,2,0,1,0,0,10.233,Vince Carter,0,10,0,,0,0,2,0,1
2,0,2,6,3,2,0,0,14.433,Bruno Fernando,1,7,7,,3,0,1,1,0
3,0,1,5,4,1,0,0,23.517,Deandre Bembry,1,11,8,,2,2,1,0,0
4,0,0,4,4,0,1,1,16.800,Evan Turner,0,7,9,,0,1,0,0,0
