longest punt, name, punt yards, punts
43,Matt Fodge,76,2
48,Ross Thevenot,121,3
37,Kyle Martens,101,3
49,Chase Clement,89,2
44,Bill Claus,88,2
37,Brett Hartmann,65,2
60,Peter Caldwell,203,4
57,Robert Malone,91,2
51,Brett Upson,178,5
54,Kevin Jones,271,7
43,Jared Ballman,297,9
64,Brad Nortman,310,6
51,Anthony Santella,212,5
66,Michael Such,80,2
52,David Johnson,52,1
42,Jarod Tracy,42,1
47,Blake Clingan,320,9
55,Kae Whitehead,174,4
55,Chase Turner,255,6
35,Miles Schlichter,67,2
41,Peter Fardon,180,5
53,Kevin Huber,172,4
38,Delbert Alvarado,145,4
45,PJ Fitzgerald,121,3
44,Brett Shrable,259,7
52,Jeremy Davis,180,4
39,Michael Such,76,2
20,David Johnson,20,1
54,Andrew Rinehart,268,7
54,Ryan Harrison,328,8
55,Derek Epperson,149,3
43,Jake Harry,43,1
52,Ryan Quigley,291,7
43,Jimmy Maners,101,3
37,Jaron Brown,37,1
49,Nick Iovinelli,89,2
43,Matt Rinehart,117,3
46,Bryan Anger,274,7
61,Josh Syria,286,6
49,Desi Cullen,252,6
59,Pat McAfee,329,8
47,Anthony Hartz,156,4
49,CJ Santiago,94,2
54,Chas Henry,160,4
44,Brian Mimbs,79,2
38,Scott Blair,108,3
46,Graham Gano,121,3
61,Nick Conley,191,4
48,Philip Zavala,94,3
36,Jared Strubeck,36,1
53,Anthony Santella,246,6
51,Ryan Donahue,223,5
47,Chris Hagerup,173,4
57,Brett Hartmann,261,6
32,Alonso Rojas,32,1
51,George Pierson,125,3
41,Spencer Ortego,78,2
57,Carlos Munera,198,4
42,Scott Love,173,5
41,Will Goggans,72,2
55,Brady Dalfrey,186,4
55,Ross Thevenot,239,5
59,Chris Keagle,206,5
54,Robert Malone,262,6
49,Aaron Bates,318,7
55,Brad Nortman,319,8
54,Justin Kucek,301,7
55,Stefan Demos,257,6
57,Rob Park,316,8
53,Clinton Durst,281,7
72,Blake McAdams,276,6
72,Tim Masthay,215,5
45,Ryan Tydlacka,85,2
55,Kyle Delahooke,192,4
39,Jeff Wathne,104,3
56,Kyle Hughes,319,7
48,Brad Elkin,48,1
44,Adam Miller,230,6
48,Louie Sakoda,197,5
48,Eric Maust,152,4
46,Dave Brytus,146,4
51,Mike Knall,160,4
58,Dan Titchener,320,7
56,Matt Fodge,56,1
55,Mike Brandtner,227,5
39,Johnny Hekker,110,3
43,Jon Hargis,148,4
41,Chris Summers,170,5
37,Carson Wiggs,37,1
58,Zoltan Mesko,292,6
52,Spencer Lanning,359,8
71,Britton Colquitt,414,9
46,Britt Barefoot,46,1
60,Swayze Waters,196,4
39,David Green,102,3
46,Reid Forrest,227,6
49,Robert Long,248,6
49,Corey Goettsche,271,7
63,Justin Brantly,336,7
43,Thomas Suazo,199,6
42,Jonathan LaCour,138,4
67,Justin Tucker,227,4
25,Colt McCoy,25,1
53,Dack Ishii,265,9
47,Anson Kelton,166,4
50,Greg Woidneck,50,1
49,Jared Ballman,233,6
49,Kyle Peterson,122,3
57,Kyle Martens,209,5
55,Peter Caldwell,189,4
52,Tim Grasso,128,3
58,Jimmy Howell,299,7
58,Matt Bosher,262,6
45,Shane Popham,146,4
36,Kevin Jones,67,2
45,Jeremy Moore,133,4
50,Truman Spencer,240,6
56,Ben Armer,101,2
42,Patrick Treppa,155,4
43,Austin McCoy,157,5
34,Cody Bousema,34,1
57,Brian Stahovich,248,5
46,Peter Fardon,127,3
42,Jacob Richardson,81,2
31,Branko Rogovic,31,1
45,Bill Claus,74,2
43,Chris Miller,117,3
41,Andy Dittbenner,291,8
43,Louie Sakoda,294,8
54,Anson Kelton,246,6
54,Brent Bowden,196,5
59,Travis Baltz,294,6
53,Robert Malone,173,4
51,Brad Langley,179,4
51,Ryan Harrison,86,2
58,Anthony Hartz,140,3
20,Clinton Durst,20,1
50,Ryan Quigley,230,5
38,Billy Flutie,95,3
42,Eric Maust,219,6
58,Kyle Brotzman,157,4
53,Peter Caldwell,273,6
48,CJ Santiago,165,4
41,Brian Stahovich,143,4
53,Blake Clingan,350,8
47,Britt Barefoot,136,3
47,Brett Hicks,131,3
58,Thomas Suazo,149,3
48,Mike Brandtner,232,6
43,Kevin Jones,151,4
63,Bradley Pierson,213,6
55,Matt Dodge,173,5
49,Kae Whitehead,131,4
55,Keegan Peterson,124,3
55,Truman Spencer,263,6
41,Carlos Munera,110,3
42,Brett Shrable,179,6
51,Graham Gano,124,3
53,Jimmy Maners,246,6
48,Chris Hagerup,231,6
52,Brad Nortman,98,2
55,Ryan Donahue,133,3
43,Jeremy Boone,109,3
60,Tim Masthay,169,4
51,Brian Mimbs,104,3
46,Spencer Ortego,46,1
58,Kyle Peterson,155,3
54,Brady Dalfrey,321,8
53,PJ Fitzgerald,295,7
59,Aaron Bates,217,5
44,Chris Summers,326,9
60,Justin Kucek,293,7
49,Zoltan Mesko,108,3
48,Jake Harry,114,3
37,Jeff Wolfert,37,1
47,DJ Fulhage,300,8
64,David DeFatta,189,4
38,Scott Love,109,3
52,Tavares Brown,274,6
45,Scott Blair,137,4
49,Dan Titchener,92,2
48,Alonso Rojas,255,7
39,Kyle Hughes,152,4
40,Tim Grasso,109,3
43,Stefan Demos,130,4
38,AJ Trapasso,107,3
58,Matt Schulte,201,5
50,Nick Iovinelli,148,4
38,Josh Syria,38,1
53,David Green,195,5
60,Dave Brytus,302,7
54,Corey Goettsche,313,7
48,Kyle Martens,116,3
55,Andrew Rinehart,178,4
50,Teddy Dellanganna,86,2
54,Robert Long,304,7
53,Spencer Lanning,122,3
54,Jeremy Davis,244,6
51,Philip Zavala,435,11
47,Chris Keagle,356,9
41,Thomas Morstead,162,4
49,Brent Sutherland,84,2
54,Britton Colquitt,239,6
44,Austin McCoy,176,5
53,Justin Tucker,53,1
53,Derek Epperson,235,5
40,Will Goggans,72,2
40,Jeremy Moore,242,7
45,Justin Brantly,250,6
47,Mike Knall,121,3
71,Matt Fodge,209,4
67,Aaron Perez,376,8
59,Johnny Hekker,248,5
45,Dack Ishii,231,6
53,Adam Miller,291,7
35,Greg Woidneck,138,5
59,Bryan Anger,282,7
43,Brett Upson,122,3
47,Chas Henry,79,2
50,Shane Popham,371,8
51,Jimmy Howell,257,6
46,Jared Ballman,134,3
56,Thomas Weber,165,4
45,Reid Forrest,166,4
52,Ben Armer,211,5
37,Anthony Santella,143,4
56,Pat McAfee,412,9
54,Kevin Huber,317,7
51,Jacob Richardson,92,2
17,Chris Miller,17,1
39,Matt Rinehart,129,4
43,Jeff Wathne,141,4
50,Andy Dittbenner,108,3
48,Mike Salerno,48,1
54,Brett Hartmann,130,3
33,John Stec,91,3
45,Peter Fardon,134,4
45,Matt Bosher,210,5
46,Brent Bowden,224,6
58,Dack Ishii,140,4
44,Austin McCoy,105,3
39,Nick Landess,39,1
51,Corey Goettsche,173,4
48,Kevin Huber,79,2
41,Ryan Harrison,126,4
45,CJ Santiago,141,4
46,PJ Fitzgerald,215,5
48,Blake McAdams,374,9
56,Clinton Durst,228,5
58,Brian Mimbs,180,4
56,Thomas Weber,198,4
55,Reid Forrest,294,7
47,Derek Epperson,90,2
48,Jimmy Maners,228,6
52,Kevin Jones,411,10
59,Thomas Suazo,232,5
47,Matt Fodge,162,4
44,Adam Miller,152,4
51,Keegan Peterson,168,4
56,Spencer Ortego,181,4
60,Chas Henry,199,5
44,Bobby Kane,44,1
47,Spencer Lanning,400,10
38,Graham Gano,64,2
35,Billy Flutie,70,2
0,Ryan Quigley,9,1
53,Robert Malone,216,6
60,Kyle Hughes,236,5
71,Chase Turner,100,2
52,Michael Such,52,1
21,Damaris Johnson,21,1
54,TJ Conley,235,5
44,Kyle Brotzman,44,1
43,Anthony Santella,117,3
36,Matt Eller,36,1
58,AJ Trapasso,198,5
41,Ryan Donahue,132,4
0,Chris Summers,138,4
0,Carson Wiggs,52,2
32,Mike Brandtner,32,1
51,Alonso Rojas,226,6
35,Justin Tucker,79,3
58,John Gold,58,1
47,DJ Fulhage,193,5
44,Ernie Pierce,44,1
43,Dan Titchener,151,4
54,Tim Masthay,167,4
50,Brett Upson,168,4
44,Brady Dalfrey,225,6
50,Will Goggans,232,6
45,Chris Keagle,145,4
51,Peter Caldwell,148,4
45,Travis Baltz,176,5
38,Terrence Brown,150,5
47,Zoltan Mesko,232,6
49,Stefan Demos,298,8
51,Rob Park,79,2
60,Scott Love,349,9
50,Kae Whitehead,277,7
53,Blake Clingan,293,7
52,Kyle Delahooke,366,8
47,Eric Maust,132,3
52,Bradley Pierson,202,5
53,Shane Popham,167,4
51,Brad Langley,258,6
51,Philip Zavala,299,7
47,Josh Syria,254,6
49,Keenyn Crier,65,2
51,Johnny Hekker,231,6
57,Bryan Anger,326,8
56,Jeremy Boone,103,2
32,Kevin Kelly,32,1
50,Chris Hagerup,366,9
51,Delbert Alvarado,80,2
40,Teddy Dellanganna,114,3
35,Britt Barefoot,89,3
45,Austin Davis,76,2
41,Brett Hicks,68,2
58,Matt Dodge,283,6
55,David Green,320,8
49,Greg Woidneck,170,4
52,Robert Long,327,7
49,Desi Cullen,203,5
57,Ross Thevenot,106,2
41,Swayze Waters,119,3
44,Kyle Peterson,80,2
50,Thomas Morstead,185,5
51,Jared Ballman,202,5
57,Aaron Perez,121,3
45,Brad Nortman,247,6
51,Justin Kucek,254,6
40,Jeremy Moore,173,5
71,David DeFatta,280,6
52,Ben Armer,182,4
48,Bill Claus,119,3
33,Aaron Opelt,33,1
55,Matt Rinehart,133,3
38,Mike Salerno,61,2
43,Andy Dittbenner,43,1
55,Brett Hartmann,123,3
52,Chris Miller,212,5
42,Scott Blair,108,3
53,Matt Bosher,133,4
42,Nick Iovinelli,83,2
35,Peter Fardon,95,3
43,Philip Zavala,265,7
74,Robert Malone,281,6
57,Patrick Clark,161,4
50,Jacob Richardson,256,6
43,Brett Shrable,122,3
48,Keegan Peterson,266,7
56,Keenyn Crier,281,6
50,Johnny Hekker,217,5
76,Bryan Anger,241,4
39,David Green,136,4
40,Kevin Huber,40,1
45,Dave Brytus,241,6
50,Carlos Munera,164,4
44,Scott Love,146,4
44,Chas Henry,44,1
54,Dan Kelly,219,5
60,TJ Conley,203,4
35,Chase Turner,91,3
60,Kyle Peterson,249,5
42,DJ Fulhage,77,2
35,George Pierson,35,1
43,Mike Brandtner,86,2
38,Corey Goettsche,73,2
49,Pat McAfee,164,4
50,Brady Dalfrey,254,6
48,Rob Park,226,6
53,Travis Baltz,172,4
42,Graham Gano,116,3
53,Brent Sutherland,230,6
54,Blake Clingan,346,8
51,Justin Kucek,373,9
57,Ryan Donahue,194,4
51,Blake McAdams,211,5
49,Jeremy Davis,207,5
49,David DeFatta,156,4
46,Truman Spencer,218,6
52,Terrence Brown,173,4
37,Bradley Pierson,102,3
53,Brett Jaekle,385,9
48,Kyle Brotzman,204,5
44,Kyle Hughes,115,3
56,Chris Keagle,207,5
50,Stefan Demos,188,5
45,Anthony Santella,229,6
49,Eric Maust,172,4
39,Robert Long,145,5
51,AJ Trapasso,188,5
32,John Thoma,55,2
55,Zoltan Mesko,438,12
51,Matt Schulte,155,4
46,John Stec,214,6
43,Mike Knall,75,2
41,Jonathan LaCour,134,4
50,Jeremy Boone,140,3
54,Aaron Bates,287,7
50,Chris Hagerup,134,3
41,Kellen Lewis,41,1
50,Kyle Martens,130,3
39,Chase Clement,39,1
52,Kae Whitehead,232,6
11,Teddy Dellanganna,11,1
44,Andrew Rinehart,169,5
46,Brian Stahovich,169,4
47,Dack Ishii,199,5
51,Anson Kelton,92,2
64,Ryan Harrison,237,6
44,Jeff Wathne,44,1
17,Adam DiMichele,17,1
38,Patrick Treppa,146,5
57,Ross Thevenot,285,7
46,Will Goggans,74,2
53,Spencer Ortego,304,7
58,Swayze Waters,342,8
51,Louie Sakoda,177,4
62,CJ Santiago,109,2
56,Brett Upson,263,7
47,Britton Colquitt,225,6
38,Jimmy Howell,179,5
50,Jimmy Maners,246,6
52,Brent Bowden,301,7
52,Kevin Jones,337,9
43,Shane Popham,320,9
49,Ryan Quigley,256,8
44,Reid Forrest,225,6
43,Jared Ballman,143,4
46,Brad Nortman,154,4
65,Austin McCoy,216,4
64,Anthony Hartz,209,4
53,Delbert Alvarado,188,5
48,Desi Cullen,190,5
54,Chris Miller,171,4
43,Ben Armer,227,6
32,Mike Salerno,62,2
45,Kyle Delahooke,87,2
59,John Gold,59,1
51,Justin Brantly,192,4
55,Jeremy Davis,245,5
40,Brady Dalfrey,142,4
52,Thomas Weber,338,9
61,Aaron Perez,351,8
44,Peter Fardon,191,5
53,Matt Rinehart,90,2
40,Julian Edelman,75,2
54,Kyle Peterson,198,5
49,Patrick Treppa,160,4
25,Andrew Aguila,25,1
42,Jacob Richardson,61,2
36,Matt Schulte,36,1
43,Rob Park,88,3
49,Blake McAdams,444,12
44,Dan Titchener,44,1
37,Thomas Suazo,107,3
50,Dave Brytus,156,4
53,Pat McAfee,238,5
47,Jeff Wathne,158,4
41,John Stec,149,5
47,Patrick Clark,342,9
39,Nick Iovinelli,101,3
41,PJ Fitzgerald,167,5
51,Clinton Durst,383,9
46,Ryan Quigley,233,6
37,Billy Flutie,37,1
40,Travis Baltz,206,6
54,Blake Clingan,247,6
45,Swayze Waters,122,3
37,Kevin Huber,100,3
50,Robert Long,271,7
54,Jimmy Maners,140,3
47,Spencer Lanning,120,3
50,Kevin Jones,219,5
43,Terrence Brown,101,3
49,Keegan Peterson,245,6
51,Carlos Munera,257,6
47,Graham Gano,118,3
67,Chas Henry,164,4
54,Brian Mimbs,193,4
33,Scott Blair,123,4
52,Tim Grasso,133,3
59,Reid Forrest,291,6
56,Alonso Rojas,151,4
45,Jake Harry,77,2
51,Chris Keagle,138,3
51,Brett Jaekle,210,5
46,Brent Sutherland,46,1
59,Ross Thevenot,202,4
53,Kae Whitehead,234,6
46,Michael Such,121,3
38,Damaris Johnson,72,2
42,Bradley Pierson,83,2
61,Matt Bosher,195,4
44,Truman Spencer,120,3
50,Brett Shrable,165,4
47,Matt Fodge,79,2
52,Mike Knall,141,3
54,Johnny Hekker,159,4
51,Josh Syria,152,3
50,Kyle Martens,208,5
55,Chase Turner,142,3
59,Thomas Morstead,224,5
48,Britt Barefoot,162,4
43,Austin Davis,43,1
47,Britton Colquitt,179,4
51,Tim Masthay,170,4
0,Ryan Tydlacka,59,2
42,Derek Epperson,42,1
0,Greg Woidneck,129,4
54,Eric Maust,323,8
37,Peter Caldwell,37,1
64,Kyle Hughes,230,5
53,Brent Bowden,145,3
51,Jimmy Howell,191,5
0,Shane Popham,217,5
0,Brett Upson,242,6
63,Spencer Ortego,111,3
47,David DeFatta,47,1
36,Teddy Dellanganna,36,1
78,Corey Goettsche,229,5
42,Chris Miller,154,4
57,Peter Fardon,216,5
59,Andrew Rinehart,255,6
52,Kyle Delahooke,96,2
55,Keenyn Crier,180,4
52,Thomas Weber,306,7
51,Bryan Anger,101,3
47,Jared Ballman,240,6
47,Desi Cullen,223,6
47,Dave Brytus,255,7
38,Carlos Munera,144,4
49,Jihad Morris,348,9
57,Chas Henry,143,3
47,PJ Fitzgerald,164,4
56,Tim Grasso,294,7
54,Kevin Huber,202,4
26,Jonte Bumpus,26,1
26,Mike Knall,26,1
30,Jake Harry,59,2
45,Jeff Wolfert,45,1
51,Michael Such,125,3
49,David Johnson,49,1
73,Matt Dodge,296,7
52,Will Goggans,164,4
45,Brett Shrable,127,3
64,Aaron Perez,458,9
45,Greg Woidneck,82,2
57,Brent Bowden,294,7
47,Ryan Quigley,222,6
33,Billy Flutie,62,2
55,Pat McAfee,182,4
39,Delbert Alvarado,130,4
51,Robert Malone,217,5
48,Anthony Hartz,84,2
56,Brent Sutherland,337,8
43,Delbert Alvarado,43,1
29,Matt Grothe,29,1
45,Shane Popham,161,4
44,Kyle Delahooke,127,3
52,Britt Barefoot,90,2
25,Austin Davis,25,1
21,Brett Hicks,21,1
55,Will Goggans,141,3
64,Kyle Brotzman,192,4
34,Anson Kelton,128,4
44,Tim Grasso,225,6
51,Eric Maust,219,5
46,Keegan Peterson,234,6
64,Brett Hartmann,184,4
41,Bryan Anger,182,5
40,Matt Bosher,192,6
55,Brad Nortman,266,6
58,Graham Gano,241,5
50,Pat McAfee,133,3
55,Terrence Brown,200,5
42,Chris Keagle,285,7
44,Andy Dittbenner,197,5
15,Mike Salerno,15,1
49,Jake Harry,177,4
44,Stefan Demos,228,6
36,Justin Byers,61,2
27,Bradley Pierson,27,1
39,Teddy Dellanganna,107,3
39,Matt Fodge,180,5
35,Josh Syria,67,2
47,Kyle Martens,138,4
42,Ben Armer,182,5
54,Ryan Quigley,287,7
31,Billy Flutie,31,1
58,Brett Upson,383,9
37,Scott Blair,99,3
50,Brady Dalfrey,166,4
60,Chase Turner,177,4
51,Ryan Harrison,131,3
63,Alonso Rojas,190,4
55,Justin Kucek,194,4
57,Dave Brytus,394,9
35,Dan Hutchins,35,1
57,Johnny Hekker,451,10
44,Spencer Lanning,87,2
51,Ryan Donahue,87,2
50,Greg Woidneck,160,4
56,Jeremy Boone,191,4
44,Brent Bowden,190,5
58,Kevin Huber,181,4
51,PJ Fitzgerald,166,4
61,Louie Sakoda,271,6
53,Tim Masthay,223,5
28,Ryan Tydlacka,28,1
68,Matt Dodge,382,8
43,Rob Park,75,2
46,Jonathan LaCour,164,4
56,Peter Fardon,430,10
55,Desi Cullen,126,3
58,Justin Tucker,234,5
46,AJ Trapasso,161,4
46,Michael Such,110,3
33,David Johnson,33,1
63,Chris Miller,384,8
55,Chas Henry,155,3
45,Mike Knall,116,3
