longest reception, name, receiving touchdowns, receiving yards, receptions
16,P Rodriguez,0,57,5
16,D Stala,1,57,6
30,A Currie,0,42,3
15,M McDaniel,0,29,2
7,C Bauman,0,14,2
9,D Cobb,0,13,3
17,F Reid,0,37,3
16,B Ralph,0,31,2
15,R Bryant,0,29,2
19,J Oosterhuis,0,19,1
8,R Johnson,0,8,1
29,K Watkins,0,93,7
48,J Richardson,1,91,4
29,B Cahoon,0,82,6
23,B Bratton,1,67,5
9,A Cobourne,0,32,4
16,K Carter,0,28,3
11,S Green,0,11,1
21,D Stala,0,86,7
38,P Rodriguez,0,71,3
18,M McDaniel,0,68,7
23,D Cobb,0,53,3
20,C Davis,0,46,3
29,D James,0,29,1
15,T Edwards,0,29,3
9,A Hargreaves,0,15,2
6,R Bryant,0,10,2
7,B Ralph,0,7,2
3,F Reid,0,5,2
32,R McNeal,0,60,4
22,J Robertson,0,42,4
13,H Edwards,0,17,2
6,B Smith,0,16,3
9,M Bradwell,0,9,1
15,M Mallett,0,40,5
30,G Simon,0,30,1
16,P Jackson,0,28,3
5,E Arceneaux,0,5,1
36,K Rambo,0,56,3
13,J Jackson,1,46,5
16,J Copeland,2,28,3
12,J Cornish,0,18,2
9,B Ralph,0,13,2
7,R Thelwell,0,7,1
3,T Johnson,0,3,1
19,R Bagg,0,83,6
21,A Fantuz,0,52,4
33,J Clermont,0,33,1
10,W Cates,1,19,3
12,G Walker,0,17,2
10,J Quinn,0,10,1
9,S Foord,0,9,1
8,C Szarka,0,8,1
7,W Dressler,0,7,1
23,K Peterson,0,78,6
31,J Rector,0,50,3
16,A Nowacki,0,47,4
15,M Mann,0,29,3
7,C McCarty,0,19,3
16,F Stamps,0,16,1
7,A Whitlock,0,8,3
48,F Stamps,0,109,4
36,M Mann,0,82,4
28,K Peterson,0,69,5
16,J Rector,0,57,6
29,A Nowacki,0,29,1
6,C McCarty,0,11,2
6,A Whitlock,0,6,1
20,B Cahoon,0,79,7
13,A Cobourne,0,62,7
20,K Watkins,0,39,4
12,J Richardson,0,30,4
7,B Bratton,0,18,3
6,L Taylor,0,15,4
15,P Rodriguez,1,49,5
20,C Davis,0,34,4
19,D Cobb,0,27,2
13,M McDaniel,0,24,2
12,A Sadeghian,0,12,1
10,C Bauman,0,10,1
8,D Stala,0,8,1
7,J Williams,0,7,1
42,J Jackson,1,71,4
22,R Skillern,0,67,6
15,M Mallett,0,42,4
17,O Wilson,0,32,3
14,G Simon,0,29,3
22,R Lumbala,0,22,1
13,E Arceneaux,0,19,2
25,C Lucas,1,64,4
17,T Scott,0,54,5
21,C Rodgers,0,54,6
18,C Rempel,0,18,1
11,M Bradwell,0,18,2
8,J Payton,0,11,2
31,T Edwards,1,110,7
14,B Ralph,0,36,3
14,C Thorpe,0,27,2
13,F Reid,0,20,2
17,A Hargreaves,0,17,1
3,R Bryant,0,3,1
45,R Thelwell,0,75,3
13,J Copeland,0,45,4
17,J Jackson,0,30,2
12,N Lewis,0,27,3
14,B Ralph,0,25,2
10,J Cornish,0,10,1
7,T Ryan,0,7,1
5,J Reynolds,0,5,1
65,C Getzlaf,2,101,5
25,W Dressler,1,82,8
38,J Quinn,0,38,2
20,W Cates,0,34,3
20,J Clermont,0,27,2
11,G Walker,0,11,1
24,B Cahoon,0,103,8
45,K Watkins,0,89,3
19,J Richardson,0,84,8
10,B Bratton,0,42,7
9,A Cobourne,0,40,5
15,S Green,0,30,2
4,K Carter,0,7,2
1,E Wilson,1,1,1
35,C Rodgers,0,46,3
12,C Lucas,0,30,3
15,J Robertson,0,28,3
12,R McNeal,0,18,2
10,M Bradwell,0,16,2
6,J Payton,0,6,1
23,P Jackson,0,92,8
14,E Arceneaux,0,40,6
22,G Simon,0,30,2
7,M Mallett,1,22,5
15,R Skillern,0,19,2
7,R Grice Mullen,0,7,1
3,L Green,0,3,1
2,O Wilson,0,2,1
47,R Bagg,2,120,5
22,W Dressler,0,39,3
17,G Walker,0,35,3
35,J Quinn,0,35,1
18,J Clermont,0,33,2
13,C Getzlaf,0,13,1
7,W Cates,0,10,2
14,A Bruce,0,78,8
21,C Davis,1,62,5
13,P Rodriguez,0,39,5
6,C Bauman,0,9,2
9,D Stala,0,9,1
7,J Williams,0,7,1
4,D Cobb,0,6,2
1,M McDaniel,0,1,1
50,F Stamps,0,136,7
27,E Hill,0,60,3
15,K Peterson,1,43,4
26,A Whitlock,0,31,2
17,J Rector,0,26,3
14,A Nowacki,0,24,2
9,M Bertrand,0,9,1
6,C McCarty,0,6,1
27,N Lewis,0,72,5
62,B Ralph,0,70,2
21,J Copeland,0,61,4
36,T Ryan,1,60,3
17,J Reynolds,1,45,4
19,T Johnson,0,18,2
17,M Howell,0,17,1
13,J Cornish,0,13,1
36,R Bryant,0,49,2
15,T Edwards,0,34,3
19,Y Bernard,0,34,2
18,A Bowman,0,33,2
10,B Ralph,0,26,3
20,F Reid,0,23,3
10,J Oosterhuis,0,10,1
2,M Bertrand,0,235,1
49,F Stamps,2,94,5
20,M Mann,1,77,7
15,K Peterson,0,71,6
23,A Whitlock,0,69,5
22,J Rector,0,29,4
46,J Copeland,2,177,11
41,N Lewis,0,132,7
22,R Thelwell,0,55,4
36,B Ralph,0,48,2
19,J Reynolds,0,35,3
10,T Johnson,1,20,2
7,J Jackson,0,7,1
38,C Lucas,0,146,8
25,J Robertson,0,70,6
15,R McNeal,1,30,3
21,C Rodgers,0,30,3
24,T Scott,0,24,1
11,M Bradwell,0,15,2
9,A Durie,0,9,1
2,J Payton,0,2,1
6,M Mallett,0,122,3
57,P Jackson,2,122,6
21,G Simon,0,60,5
23,E Arceneaux,1,45,4
13,O Wilson,0,30,3
8,R Skillern,0,8,1
4,R Grice Mullen,0,4,1
25,A Bowman,0,77,5
27,T Edwards,0,55,5
15,B Ralph,0,19,2
4,F Reid,0,4,1
71,K Watkins,1,105,5
19,J Richardson,1,51,5
16,B Cahoon,0,49,5
10,B Bratton,0,18,3
14,S Green,1,14,1
8,A Cobourne,0,12,2
24,J Clermont,0,66,4
19,R Bagg,0,55,4
18,G Walker,0,32,3
14,W Dressler,0,27,2
18,C Getzlaf,0,18,1
11,S Foord,0,15,2
1,K Shologan,1,1,1
49,A Bruce,1,98,4
37,C Davis,0,42,2
18,P Rodriguez,0,33,3
6,D Stala,0,6,1
5,D Cobb,0,4,2
3,J Williams,0,3,1
21,B Cahoon,1,50,5
25,J Richardson,0,38,3
9,K Watkins,1,29,5
25,A Cobourne,1,20,3
14,B Bratton,0,14,1
12,A Hawkins,0,12,1
8,K Carter,0,9,2
52,W Dressler,0,179,8
43,G Walker,1,49,2
26,R Bagg,1,46,3
7,C Getzlaf,0,24,4
17,E Morris,0,17,1
11,J Clermont,0,11,1
41,E Arceneaux,1,158,9
12,R Skillern,0,33,4
18,P Jackson,0,30,2
19,O Wilson,0,27,2
13,G Simon,0,24,2
2,M Mallett,0,2,1
23,T Edwards,1,53,3
30,B Ralph,0,47,2
16,R Bryant,0,23,2
6,F Reid,0,6,1
6,A Bowman,0,4,2
15,J Robertson,0,91,11
15,C Lucas,0,56,6
25,C Rempel,0,32,2
7,R McNeal,0,21,4
17,T Scott,0,17,1
7,M Bradwell,0,14,2
5,J Payton,0,5,1
52,N Lewis,0,118,5
19,J Copeland,2,58,4
16,R Thelwell,0,36,3
9,B Ralph,0,19,3
7,J Jackson,0,12,2
11,J Reynolds,0,11,1
6,T Johnson,0,6,1
48,F Stamps,0,119,5
26,M Mann,0,69,7
17,A Whitlock,1,62,6
43,J Rector,0,59,3
13,K Peterson,0,28,3
10,M Bertrand,0,10,1
45,A Bruce,2,119,6
34,P Rodriguez,1,101,6
20,D James,0,52,4
18,D Cobb,0,30,4
6,D Stala,0,6,1
36,P Jackson,0,86,6
16,G Simon,0,40,4
33,O Wilson,0,33,1
27,R Grice Mullen,0,31,2
9,M Mallett,1,14,2
8,E Arceneaux,1,13,2
55,J Richardson,0,146,5
45,B Bratton,0,52,2
10,K Watkins,0,27,4
0,A Cobourne,0,25,2
0,D Desriveaux,0,15,2
0,K Carter,0,15,2
0,B Cahoon,0,14,1
21,W Cates,0,84,6
14,R Bagg,0,58,6
15,W Dressler,1,47,4
9,J Clermont,0,24,3
9,G Walker,0,23,3
10,C Getzlaf,0,10,1
50,A Bowman,1,121,5
55,T Edwards,0,120,8
19,B Ralph,0,53,3
11,R Bryant,0,16,2
13,Y Bernard,0,13,1
6,F Reid,0,6,1
44,A Bruce,0,115,6
14,D Stala,1,68,6
23,D Cobb,1,38,3
16,P Rodriguez,0,29,3
14,C Grant,0,14,1
9,C Bauman,0,9,1
14,J Robertson,0,46,9
35,P Sam,0,45,2
11,C Lucas,0,29,4
12,T Scott,0,23,3
21,R McNeal,0,21,1
10,C Rempel,0,18,2
16,A Durie,0,16,1
7,M Bradwell,0,11,2
8,J Johnson,0,8,1
33,J Copeland,1,99,5
26,R Thelwell,0,74,6
37,J Reynolds,0,58,3
14,J Jackson,0,27,2
11,N Lewis,0,27,3
31,M Mann,1,87,8
25,K Peterson,0,67,6
17,F Stamps,0,52,4
13,A Whitlock,0,49,7
13,A Nowacki,0,24,2
8,J Rector,0,8,1
29,J Carter,0,94,4
30,C Lucas,0,87,5
19,T Scott,0,24,2
10,J Johnson,0,18,2
9,J Robertson,0,18,3
4,C Rempel,0,8,3
5,P Sam,0,5,1
11,A Bruce,1,45,10
32,M McDaniel,0,40,2
12,D Cobb,0,39,6
19,C Bauman,0,37,2
14,C Davis,0,35,4
18,P Rodriguez,0,30,4
9,D Stala,0,26,4
40,K Peterson,0,63,3
22,F Stamps,1,37,4
17,A Nowacki,0,28,2
10,J Rector,1,26,5
10,M Bertrand,0,10,1
7,M Maurer,0,7,1
7,M Mann,0,7,1
7,A Whitlock,0,7,1
45,J Copeland,2,117,5
40,B Ralph,0,87,3
29,R Thelwell,1,73,4
29,T Johnson,0,59,3
16,N Lewis,0,47,4
10,J Chambers,0,10,1
56,K Watkins,0,133,5
16,J Richardson,1,103,11
16,A Cobourne,0,59,7
12,K Carter,0,23,3
7,B Bratton,0,10,2
6,B Cahoon,0,6,1
43,G Simon,1,128,7
19,O Wilson,1,31,2
16,E Arceneaux,0,29,3
18,J Jackson,0,20,3
10,M Mallett,0,10,1
21,A Bowman,0,52,3
16,R Bryant,0,27,2
7,T Edwards,0,12,2
10,A Hargreaves,0,10,1
10,F Reid,0,10,1
9,Y Bernard,0,9,1
4,B Ralph,0,4,1
31,G Walker,0,85,6
42,R Bagg,0,79,3
34,A Fantuz,1,64,2
16,W Dressler,0,50,4
10,W Cates,1,18,3
5,S Foord,0,8,3
36,A Bruce,2,105,6
20,M McDaniel,0,61,4
22,D Cobb,0,51,5
23,A Currie,0,47,3
10,C Grant,0,18,2
38,J Copeland,0,70,4
20,N Lewis,0,25,2
17,J Reynolds,0,21,2
4,R Thelwell,0,4,1
16,G Simon,0,46,5
23,P Jackson,0,44,4
11,O Wilson,0,28,3
9,M Mallett,0,27,5
10,E Arceneaux,0,19,2
7,R Grice Mullen,0,7,1
24,J Carter,0,76,5
62,C Lucas,0,68,2
14,J Robertson,0,22,3
0,C Rempel,0,0,1
38,J Richardson,0,94,8
20,B Cahoon,0,85,6
20,A Cobourne,1,52,5
16,K Watkins,0,52,4
16,B Bratton,0,20,2
15,D Desriveaux,0,20,2
15,K Carter,0,15,1
55,A Bowman,1,65,2
33,D Guice,0,46,2
15,R Bryant,0,18,2
17,F Reid,0,16,2
11,A Hargreaves,0,11,1
2,Y Bernard,0,2,1
14,W Dressler,0,59,5
20,C Getzlaf,1,53,5
38,R Bagg,0,44,2
14,A Fantuz,0,40,5
12,G Walker,0,35,5
3,W Cates,0,3,1
68,M Mann,1,128,7
41,F Stamps,1,119,8
11,K Peterson,0,21,3
8,J Rector,0,21,3
13,M Bertrand,0,17,2
6,A Whitlock,0,6,1
3,G Bell,0,3,1
35,M McDaniel,1,47,3
13,D Stala,0,29,3
6,A Currie,0,15,3
7,C Bauman,0,7,1
7,D Cobb,0,6,2
1,A Bruce,0,1,1
23,K Watkins,1,80,7
23,J Richardson,1,56,4
21,B Cahoon,0,53,4
17,A Cobourne,0,46,5
17,D Desriveaux,0,17,1
12,K Carter,0,17,2
12,B Bratton,0,17,2
30,J Copeland,1,57,4
28,N Lewis,0,54,2
17,R Bryant,0,38,4
21,D Summers,0,21,1
14,T Johnson,0,16,2
11,J Reynolds,0,11,1
51,E Arceneaux,0,69,3
26,O Wilson,0,51,4
29,G Simon,0,39,3
19,P Jackson,1,33,3
21,R Grice Mullen,0,21,1
8,M Mallett,0,17,3
16,J Rector,0,76,6
63,K Peterson,0,70,2
35,M Bertrand,0,39,2
35,A Whitlock,0,33,2
13,A Nowacki,0,13,1
10,F Stamps,0,13,2
15,A Fantuz,0,71,7
24,W Dressler,0,65,5
18,R Bagg,0,40,3
35,G Walker,0,35,1
11,C Getzlaf,0,34,5
14,J Armstead,0,14,1
10,W Cates,0,10,1
47,O Amey,0,118,6
30,A Bowman,1,88,5
14,B Ralph,0,34,3
11,Y Bernard,0,30,4
24,F Reid,1,26,2
8,S Morley,0,8,1
8,D Guice,0,8,2
15,J Carter,0,67,8
32,C Lucas,0,55,5
12,J Robertson,0,38,4
10,J Mathis,0,22,3
19,M Bradwell,0,19,1
16,J Johnson,0,15,2
5,T Scott,0,5,1
17,B Ralph,0,47,5
13,A Bowman,1,45,5
23,Y Bernard,0,31,3
16,D Guice,0,22,2
15,O Amey,0,22,2
10,A Hargreaves,0,18,2
18,M Mann,1,69,8
14,F Stamps,0,35,5
10,A Nowacki,0,33,5
17,K Peterson,0,31,3
16,J Rector,0,29,3
10,M Bertrand,0,23,3
11,A Whitlock,0,11,3
60,G Simon,0,134,6
38,J Jackson,1,114,8
12,E Arceneaux,0,40,5
12,R Grice Mullen,0,40,5
12,O Wilson,0,31,3
9,M Mallett,0,16,2
8,R Lumbala,0,8,1
24,A Fantuz,1,90,6
46,W Dressler,0,88,4
14,G Walker,0,33,5
18,C Getzlaf,0,25,2
4,W Cates,0,4,1
21,C Lucas,0,31,2
11,J Carter,0,26,4
7,P Sam,0,17,3
11,J Johnson,0,16,2
14,B Smith,0,14,1
6,J Robertson,0,6,3
20,J Richardson,1,76,7
19,B Cahoon,0,72,7
17,K Watkins,0,37,4
12,B Bratton,0,31,3
0,K Carter,0,0,1
38,J Copeland,0,60,4
14,B Ralph,0,23,2
9,J Reynolds,0,11,2
7,N Lewis,0,9,2
8,T Johnson,0,8,1
2,R Bryant,0,2,1
45,D Cobb,0,79,4
27,A Bruce,0,74,6
22,D Stala,0,53,6
12,M McDaniel,0,35,4
12,A Currie,0,12,1
9,P Rodriguez,0,9,1
40,F Stamps,1,167,9
22,A Whitlock,0,38,2
25,J Rector,0,33,3
14,K Peterson,0,27,2
25,A Nowacki,0,25,1
12,M Mann,1,23,4
10,M Bertrand,0,10,1
62,G Simon,2,170,9
25,E Arceneaux,0,88,7
11,G Hetherington,0,18,2
9,R Grice Mullen,1,15,2
8,O Wilson,0,8,1
1,R Lumbala,0,1,1
1,T Scott,0,1,1
24,C Lucas,0,57,5
18,J Carter,0,45,4
8,P Sam,0,8,1
6,J Robertson,0,7,2
14,B Cahoon,0,76,6
47,B Bratton,0,75,4
25,J Richardson,3,70,7
13,B Whitaker,0,32,4
12,A Hawkins,1,20,3
13,K Watkins,0,13,1
3,K Carter,0,3,1
38,R Bryant,0,118,6
22,J Copeland,0,52,3
20,N Lewis,0,47,4
8,B Ralph,0,15,2
12,D Summers,0,12,1
8,T Johnson,0,9,2
6,J Reynolds,0,8,2
3,J Cornish,0,3,1
29,D Stala,0,66,5
24,A Bruce,0,61,4
32,D James,1,55,3
26,M McDaniel,0,50,4
17,C Grant,1,31,2
9,D Cobb,0,22,6
15,C Bauman,0,15,1
52,A Bowman,2,213,10
32,B Ralph,1,98,5
10,T Edwards,0,24,3
10,O Amey,0,21,3
23,P Sam,0,135,8
42,C Lucas,0,85,6
18,J Carter,0,54,5
21,B Smith,0,31,2
20,M Bradwell,0,20,1
4,J Johnson,1,6,3
63,F Stamps,1,60,2
9,K Peterson,0,29,4
14,M Mann,0,28,3
8,J Barnes,0,22,4
13,A Whitlock,0,13,1
7,M Bertrand,0,12,2
6,A Nowacki,0,6,1
31,N Lewis,0,112,8
18,J Copeland,0,71,6
31,J Reynolds,0,47,2
13,R Bryant,0,23,2
7,T Johnson,0,13,2
8,A Franklin,0,8,1
6,R Cote,1,6,1
5,B Ralph,1,5,1
40,A Fantuz,1,149,10
65,J Clermont,0,90,4
35,C Getzlaf,1,65,5
14,R Bagg,0,52,8
18,J Quinn,0,50,3
8,W Cates,0,12,2
4,G Walker,0,4,1
3,S Foord,0,3,1
2,C Szarka,0,2,1
41,K Watkins,1,102,4
63,J Richardson,1,97,4
36,B Bratton,0,53,3
12,B Cahoon,1,43,5
10,A Hawkins,0,25,3
10,K Carter,0,10,1
9,A Cobourne,0,10,3
2,M Giffin,1,2,1
26,A Bruce,1,155,9
69,D Stala,0,91,3
23,M McDaniel,2,84,7
30,D James,0,71,5
38,C Bauman,0,58,2
29,D Cobb,0,47,3
52,A Bowman,0,92,5
8,J Oosterhuis,0,89,1
51,T Edwards,0,66,3
14,B Ralph,1,31,3
29,Y Bernard,0,29,1
30,A Harris,1,92,5
19,O Wilson,0,43,3
17,G Simon,0,22,2
12,E Arceneaux,0,12,1
6,P Jackson,0,6,1
2,R Grice Mullen,0,2,1
95,J Carter,1,96,3
39,P Sam,0,63,3
14,C Lucas,0,27,2
14,B Smith,0,26,2
9,M Bradwell,0,18,2
11,J Johnson,1,12,2
42,A Bruce,0,96,5
16,M McDaniel,0,61,5
20,D James,0,52,5
27,C Bauman,0,46,2
12,D Cobb,1,32,7
10,D Stala,0,26,3
9,C Grant,0,9,1
47,R Bryant,0,211,9
21,N Lewis,0,65,5
18,J Reynolds,0,38,3
9,A Franklin,0,13,2
9,J Copeland,0,9,1
6,R Cote,1,6,1
4,J Cornish,0,4,1
19,F Stamps,0,68,6
15,K Peterson,0,46,5
14,M Mann,0,41,4
14,J Barnes,0,36,5
23,M Bertrand,0,23,1
9,A Whitlock,0,15,2
8,C McCarty,0,10,2
57,T Edwards,1,156,6
53,T Ryan,1,140,4
22,B Ralph,0,61,4
43,A Bowman,0,54,3
43,K Watkins,0,97,6
13,B Cahoon,0,55,6
19,A Hawkins,1,40,3
21,J Richardson,0,23,2
3,K Carter,0,3,1
60,R Bagg,1,124,8
21,A Fantuz,0,56,5
29,J Quinn,1,50,4
32,W Cates,0,44,4
10,C Getzlaf,0,30,4
8,J Armstead,0,8,1
7,J Clermont,0,7,1
10,G Simon,0,142,6
34,E Arceneaux,1,68,4
20,P Jackson,0,56,4
32,A Harris,0,32,1
29,M Bumpus,1,27,3
14,O Wilson,0,14,1
41,F Stamps,0,139,7
39,E Hill,0,83,5
26,J Barnes,0,46,3
20,M Bertrand,0,36,4
24,K Peterson,0,24,1
8,C McCarty,0,4,2
30,C Lucas,1,123,10
23,M Bradwell,0,35,2
15,J Carter,0,29,3
16,B Smith,0,25,2
16,B Crawford,0,16,1
7,P Sam,0,7,1
4,J Robertson,0,4,1
14,D Stala,0,126,9
19,M McDaniel,0,75,7
15,A Bruce,1,31,4
5,D Cobb,0,5,2
13,C Jones,0,32,4
12,R Bagg,0,27,2
12,A Fantuz,0,27,3
27,C Getzlaf,0,27,1
6,J Armstead,0,6,1
3,N Hughes,0,3,1
60,E Arceneaux,0,110,5
22,G Simon,0,103,8
46,P Jackson,1,91,3
6,O Wilson,0,10,2
10,J Lee,0,10,1
5,M Bumpus,0,9,2
4,A Harris,0,4,1
53,R Bryant,0,129,4
28,R Cote,0,75,4
18,J Copeland,0,62,5
22,N Lewis,1,27,2
8,J Reynolds,0,13,2
22,J Richardson,0,65,8
18,A Cobourne,0,54,4
24,B Bratton,1,48,3
24,B Cahoon,0,47,4
18,K Watkins,0,41,3
19,A Hawkins,1,34,3
9,K Carter,0,21,3
65,T Ryan,1,70,2
20,O Amey,0,27,2
17,B Ralph,0,26,2
20,T Edwards,0,24,2
3,F Reid,0,3,1
24,R Grice Mullen,0,34,2
17,M Mallett,0,26,3
9,P Jackson,0,22,3
13,G Simon,0,20,2
3,O Wilson,0,3,1
37,F Stamps,0,102,6
41,J Barnes,0,52,2
44,A Nowacki,0,44,1
8,E Hill,1,24,4
6,M Bertrand,0,10,2
6,C McCarty,0,9,2
9,A Whitlock,0,7,2
46,C Lucas,0,92,7
14,J Carter,0,48,7
15,P Sam,0,30,3
11,B Smith,0,30,4
6,J Johnson,0,6,1
3,T Scott,0,3,1
37,K Watkins,1,55,3
23,S Green,0,43,4
9,B Bratton,0,35,7
7,G MacKay,0,17,3
11,D Desriveaux,0,11,1
10,C Owens,0,10,1
7,K Carter,0,7,1
6,B Cahoon,0,6,1
9,B Whitaker,1,6,2
5,J Richardson,0,5,1
20,A Fantuz,0,123,12
36,C Getzlaf,1,63,3
32,W Cates,0,39,2
24,J Quinn,0,35,2
25,R Bagg,1,25,1
6,G Walker,0,11,2
5,J Clermont,0,5,1
37,J Copeland,0,95,6
23,N Lewis,0,65,6
19,J Cornish,0,28,2
27,R Bryant,0,27,1
15,B Ralph,0,26,2
11,J Reynolds,0,22,2
60,T Ryan,1,75,2
20,T Edwards,0,28,2
12,B Ralph,0,12,1
6,Y Bernard,0,7,3
41,M McDaniel,0,91,7
25,A Bruce,1,65,5
24,D James,0,54,3
12,D Stala,0,43,5
9,C Bauman,0,18,2
9,C Grant,0,17,3
10,D Cobb,0,14,2
14,J Williams,0,14,1
22,N Lewis,0,100,7
29,R Bryant,1,63,4
21,B Ralph,0,35,2
16,J Reynolds,0,35,3
12,J Copeland,0,22,2
9,A Franklin,1,9,1
28,F Stamps,0,76,4
11,E Hill,0,24,3
6,K Peterson,0,15,3
8,C McCarty,0,13,2
13,A Nowacki,0,13,1
10,J Barnes,0,10,1
6,A Whitlock,0,8,2
3,M Bertrand,0,3,2
45,D James,0,120,9
35,M McDaniel,0,110,6
36,A Bruce,0,80,6
2,D Stala,2,54,4
17,C Bauman,0,54,4
14,C Grant,0,14,1
5,D Cobb,0,5,1
49,E Arceneaux,0,120,6
48,G Simon,0,111,5
18,O Wilson,0,46,3
18,R Grice Mullen,0,46,5
8,P Jackson,0,18,3
11,M Mallett,0,11,1
8,I Smart,1,8,1
90,K Watkins,1,113,3
22,J Richardson,2,65,5
45,B Bratton,2,59,2
19,A Hawkins,0,40,4
10,B Cahoon,0,19,2
10,A Cobourne,0,12,2
4,K Carter,0,4,1
13,E Arceneaux,0,69,6
18,P Jackson,1,49,4
21,R Grice Mullen,0,45,3
20,O Wilson,0,39,2
12,G Simon,0,30,4
18,I Smart,0,26,2
8,R Lumbala,0,8,1
39,A Fantuz,1,89,5
42,R Bagg,1,73,3
18,W Cates,0,25,3
10,C Getzlaf,1,21,3
8,S Foord,0,14,2
11,A Nicolson,0,11,1
10,G Walker,0,10,1
3,C Szarka,0,3,1
56,A Franklin,0,76,3
19,J Copeland,1,71,6
26,N Lewis,0,45,4
13,R Bryant,0,32,4
16,J Reynolds,0,30,3
15,D Summers,0,24,2
23,J Richardson,1,113,8
27,A Cobourne,0,64,6
18,B Cahoon,1,57,5
33,B Bratton,0,39,2
10,K Carter,0,22,3
