interception touchdowns, interception yards, interceptions, name
0,0,1,Courtney Greene
0,10,1,Curtis Rice
0,0,1,Terrell Maze
0,64,3,Eric Weddle
0,22,1,Eric Shyne
0,0,1,Steve Tate
0,42,3,Dwight Lowery
0,29,1,Bryan McCann
0,7,1,Dominique Williams
0,33,1,Mike Graise
0,27,1,Ben Maljovec
0,16,1,Jonathan Hefney
0,15,1,Matt Couch
0,16,1,Micheal Griffin
0,6,1,Aaron Ross
0,5,1,Chris Singleton
0,0,1,Nigel Morris
0,0,1,Tyler Threadgill
0,0,1,Adron Chambers
0,21,1,Reshard Langford
0,0,1,Marcus Buggs
0,75,2,Macho Harris
0,3,1,Dominic Ross
0,33,1,Daniel Howell
0,0,1,Mesphin Forrester
0,0,1,Chris Horton
0,29,1,Matt Buskirk
0,17,1,Londen Fryar
0,6,1,EJ Biggers
0,4,1,Jerome Lyons
0,0,1,Will Herring
0,20,1,Cameron Jensen
0,0,1,Trae Williams
0,25,1,Ron Girault
0,0,1,Courtney Greene
0,0,1,Julian Madrid
0,0,1,Blake Ligon
0,72,1,Andray Downs
0,0,1,Michael Johnson
0,6,1,Dashon Goldson
0,0,1,TJ Ward
0,4,2,Dwain Crawford
0,0,1,Jordan Lake
0,0,1,Kyle Williams
0,24,1,John Bowie
0,11,1,Dominic Ross
0,0,1,Frank Wiwo
0,35,2,Crezdon Butler
0,26,1,Nick Watkins
0,0,1,Cortney Vincent
0,3,1,Jeffrey Fitzgerald
0,0,2,Marcus Hamilton
0,25,1,Jonas Murrell
0,22,1,Jonathan Najm
0,6,1,Dominique Williams
0,0,1,Tyrell Johnson
0,70,1,Reggie Nelson
0,30,2,Ryan Smith
0,6,2,Darryl Williams
0,0,1,Jake Galusha
0,14,1,Leonard Peters
0,0,1,Myron Newberry
0,0,1,CJ Hawthorne
0,7,1,Will Patterson
0,13,1,Brandon Mitchell
0,11,1,James Laurinaitis
0,5,1,Marcus Freeman
0,13,1,Marcus McClinton
0,0,1,Pacino Horne
0,0,1,Rickey Bethel
0,0,1,Frantz Joseph
0,0,1,Craig Steltz
0,23,1,Derek Pegues
0,62,1,Demond Williams
0,0,1,Jonathan Hefney
0,18,1,Will Gulley
0,3,1,Wade Koehl
0,30,1,Paul Oliver
0,15,1,Terrence Wheatley
0,0,1,Chapelle Brown
0,19,2,Andrew Shanle
0,0,1,Andre Jones
0,7,1,Jonathan Harris
0,0,1,Reggie Doucet
0,31,1,Loren Hargrove
0,12,1,Jahmal Brown
0,35,1,Sabby Piscitelli
0,9,1,Gus Mustakas
0,0,1,Eric Thatcher
0,0,1,Sean Lee
0,14,1,Nick Roach
0,0,2,Dwight Lowery
0,27,1,Tanard Jackson
0,0,1,Joe Fields
0,0,1,Julius Stinson
0,0,1,Marcus Griffin
0,0,1,Aaron Ross
0,30,1,David Skehan
0,0,1,Chris Parker
0,0,1,Will Dunbar
0,0,1,Henry Chubb
0,19,1,Trey Brown
0,2,1,Chris Horton
0,0,1,Christian Taylor
0,15,1,Brandon Harrison
0,0,1,Trevor Hooper
0,32,1,Paul Pratt
0,8,1,Josh Mauga
0,6,2,Eric Weddle
0,61,2,Korey Hall
0,12,1,Colt Brooks
0,0,1,Gerald Alexander
0,1,1,Emeri Spence
0,0,1,Courtney Bryan
0,0,1,Nathan Nuttall
0,98,1,Stanley Franks
0,33,1,Shiloh Keo
0,2,1,Brent Trice
0,0,1,Ben Koger
0,26,1,Brenden Hill
0,0,1,Macho Harris
0,2,1,Riley Swanson
0,0,1,Tyron Brackenridge
0,2,1,Taylor Mays
0,3,1,Bobby Blackshire
0,20,1,Joe Burnett
0,0,1,DaJuan Morgan
0,0,1,Nick Sanders
0,1,1,Damon Nickson
0,43,1,Johnathan Russell
0,0,1,Chris Thomas
0,9,1,Josh Williams
0,1,1,Darren Toney
0,17,1,Greg James
0,0,1,Austin Willis
0,0,1,Josh Thompson
0,50,1,Lionel Mitchell
0,2,1,Ramzee Robinson
0,28,1,John Talley
0,0,1,John Laird
0,98,1,Marty Tadman
0,43,1,Kareem Byrom
0,5,1,Mike Dorulla
0,0,1,Eddie Burk
0,38,1,Dustin Gabriel
0,15,1,Bernard Hicks
0,8,1,Brandon Hampton
0,0,1,Desmond Bishop
0,0,1,Jairus Byrd
0,26,1,Mark Groza
0,0,2,Terrence Wheatley
0,0,1,Anthony Arline
0,0,1,Joe Pawelek
0,0,1,Corey Ford
0,14,1,Jeff Horinek
0,13,2,Ryan Smith
0,0,1,Tony Joiner
0,0,1,Chevis Jackson
0,1,1,Antwan Stewart
0,0,1,Jonathan Hefney
0,0,1,Jonathan Wade
0,6,1,Kenny Scott
0,9,1,Trent Allen
0,18,1,Stanley Franks
0,4,1,Chris Smith
0,73,1,Eric Carrie
0,98,1,Adam Shada
0,6,1,Marcus Wilson
0,0,1,Charles Godfrey
0,3,1,Courtney Grixby
0,0,1,Marcus Watts
0,0,1,Shomari Moore
0,11,1,Stoney Woodson
0,15,1,Randy Phillips
0,4,1,Jon Beason
0,0,1,Jamar Adams
0,0,1,Leon Hall
0,-5,1,John Shevlin
0,52,1,Charles Clark
0,37,1,Reshard Langford
0,1,1,Darlron Spead
0,29,1,Bobby Hathaway
0,0,1,Eric Wicks
0,35,1,Quincy Black
0,0,1,DeAndre Wright
0,0,1,Maurice Crum Jr
0,23,1,Antwan Barnes
0,0,1,Robert Mitchell
0,0,1,Jeremiah Weatherspoon
0,8,1,Vernon Gholston
0,27,1,Tyler Russ
0,24,1,Matt Muncy
0,66,1,CJ Wilson
0,0,1,EJ Biggers
0,0,2,Aaron Ross
0,4,1,Derrick Doggett
0,0,1,Eric Frampton
0,13,1,Tyller Roberts
0,0,1,Dominique Harris
0,0,1,David Skehan
0,0,1,JaCorey Shepherd
0,31,1,Doug Kress
0,10,1,Jonathan Lapsley
0,0,1,Chris Parker
0,22,1,William Moore
0,17,1,Xzavie Jackson
0,0,1,Kevin Sanders
0,42,1,Brandon McDonald
0,29,1,Brandon Patterson
0,89,1,Alterraun Verner
0,8,1,Scott White
0,4,2,Quintin Demps
0,0,1,Bryant Tisdale
0,0,1,Joe Sturdivant
0,25,1,Patrick Ghee
0,14,1,Kevin Patterson
0,0,1,Josh Gattis
0,21,1,CJ Gaddis
0,25,1,Joe Stellmacher
0,0,1,Marquice Cole
0,20,1,Jerrid Gaines
0,1,1,Cory Hanson
0,16,1,Bobby Giannini
0,-3,1,Chris Sutton
0,31,1,Jolonn Dunbar
0,0,1,Ryan Glasper
0,64,1,Gedel Merzius
0,61,1,Tommie Campbell
0,69,1,Keith Jackson
0,15,1,Elston Forte
0,0,1,Kevin Woods
0,26,1,Eric Brock
0,64,2,Terrel White
0,0,1,Jerrett Sanderson
0,0,1,Josh Gordy
0,0,1,Pacino Horne
0,1,1,Amara Koroma
0,4,1,Thaddeus Washington
0,-2,2,Ryan Walters
0,21,2,Darius Butler
0,8,1,Danny Lansanah
0,85,2,John Talley
0,0,1,Leon Wright
0,3,1,Pierre Parker
0,54,1,Leonard Peters
0,24,1,Tony Taylor
0,0,1,Tra Battle
0,11,1,Justin Sanders
0,3,1,Mark Parson
0,0,1,Will Meyers
0,0,1,Aqib Talib
0,1,1,Patrick Lavine
0,25,1,Rickey Thenarse
0,0,1,Ndamukong Suh
0,44,2,Jack Williams
0,0,1,Barry Church
0,2,1,Kevin McCullough
0,0,1,Tyson Jackson
0,0,1,Mark Dillard
0,12,1,Stanley Franks
0,11,1,Jaron Williams
0,2,1,David Vobora
0,0,1,Chris Smith
0,0,1,Marcus Freeman
0,13,1,Heath Grant
0,0,1,Brandon Patterson
0,0,1,Kenny Phillips
0,0,1,Lovon Ponder
0,26,1,Derek Pegues
0,10,1,Jeremy McGown
0,26,1,Danny Verpaele
0,0,1,Stephen Nicholas
0,0,1,Josh Gattis
0,7,1,Corey Wootton
0,28,1,Royce Adams
0,35,1,Darien Williams
0,0,1,Rufus Alexander
0,3,1,Patrick Chung
0,24,1,Dennis Keyes
0,13,1,Kris Guyton
0,4,1,Jeffery Williams
0,10,1,Caleb Taylor
0,0,1,Devon Hall
0,15,3,Devin Lowery
0,72,1,Wopamo Osaisai
0,0,1,James Todd
0,3,1,Josh Maxwell
0,0,1,Boris Lee
0,50,2,Kevin Payne
0,45,1,Josh Thompson
0,0,1,Daryl Forte
0,47,1,Cody Kase
0,22,1,DeAndre Wright
0,37,1,Keno Walter White
0,12,1,Josh Ferguson
0,0,1,Brian Wilkins
0,58,1,Marcus Hamilton
0,45,1,Erin Henderson
0,35,2,Scott White
0,0,1,Husain Abdullah
0,0,1,Eric Frampton
0,21,1,Bernard Hicks
0,0,1,Daymeion Hughes
0,0,1,Kim Royston
0,20,1,Ameer Ismail
0,0,1,EJ Biggers
0,0,1,Londen Fryar
0,44,1,Tim McCarthy
0,0,1,Nicholas Chestnut
0,42,1,Julius Stinson
0,9,1,Dorsey Golston
0,0,1,Mike Newton
0,38,1,Jerrid Gaines
0,2,2,Joey Hudson
0,0,1,Jordan Gafford
0,0,1,Eric Carrie
0,54,1,Marty Tadman
0,20,1,Korey Hall
0,10,1,Rickey Bethel
0,0,1,Gerren Blount
0,0,1,Greg Hathorn
0,47,1,Eric Fraser
0,33,1,Eric Shyne
0,0,1,Chris Cook
0,7,1,Donta Moore
0,9,1,Kevin McLee
0,0,1,Vaughn Rivers
0,29,1,Khayyam Burns
0,8,1,Caleb Campbell
0,18,2,Nick Sanders
0,9,1,Marvin White
0,29,1,Dane Krogstad
0,0,1,Marcus Hollingsworth
0,14,1,Joey Larocque
0,11,1,Daniel Drayton
0,57,1,Zach Gilbert
0,0,1,Ryan McFoy
0,29,1,Ameer Ismail
0,0,1,Louis Delmas
0,0,1,Londen Fryar
0,11,1,Dwain Crawford
0,28,1,Arist Wright
0,3,1,Anthony Webb
0,6,1,Andrew Stacey
0,4,1,Cole Miyahira
0,0,1,Justin Robinson
0,0,1,Ben Criddle
0,0,1,John Guice
0,79,1,Desmond Bishop
0,13,1,Robert Peele
0,0,1,Daymeion Hughes
0,0,1,Zack Follett
0,-3,1,Worrell Williams
0,37,1,Brandon King
0,0,1,Crezdon Butler
0,0,1,Djay Jones
0,17,1,John Talley
0,85,1,Willie Cooper
0,5,3,Kenny Phillips
0,45,1,Tyrrell Herbert
0,38,1,Roger Williams
0,36,1,DeJuan Tribble
0,0,1,Larry Anam
0,53,1,Tra Battle
0,1,1,Tony Taylor
0,46,2,Derek Pegues
0,22,1,Keith Fitzhugh
0,0,1,Will Gulley
0,19,1,Josh Ferguson
0,35,1,Stanley Franks
0,17,1,Quinton Jones
0,2,1,Korey Hall
0,34,2,Brock Stratton
0,0,1,Greg James
0,10,1,Antonio Baker
0,0,1,Marquis Spurgon
0,6,1,JJ Justice
0,4,1,Erin Henderson
0,39,1,LaKeitharun Ford
0,13,1,Chris Chamberlain
0,0,1,Mike Humpal
0,1,1,Jamal Harris
0,19,1,Darnell Terrell
0,0,1,Dedrick Harrington
0,6,1,Micheal Griffin
0,0,1,Charles Wilson
0,37,1,Dwight Lowery
0,0,1,Melvin Rice
0,0,1,Philip Simpson
0,0,1,Gerard Lewis
0,41,1,Marquice Cole
0,33,1,Brendan Smith
0,10,1,Travis Key
0,0,1,Kaleb Thornhill
0,0,1,Terrail Lambert
0,9,1,Malcolm Jenkins
0,-2,1,Andre Amos
0,0,1,Zach Latimer
0,0,1,Donovan Woods
0,0,1,Danny Gorrer
0,30,2,Anthony Scirrotto
0,19,1,Brit Miller
0,11,1,Ryan Baker
0,4,1,Jonathan Casillas
0,0,1,Brett Strum
0,9,1,Kelvin Smith
0,35,1,William Gay
0,60,2,Simeon Castille
0,30,1,Lionel Mitchell
0,47,1,Will Evans
0,7,1,Will Dunbar
0,0,1,JJ Johnson
0,0,1,Curtis Keyes
0,0,1,Curtis Gatewood
0,0,1,Carlos Thomas
0,0,1,Captain Munnerlyn
0,1,1,Brandon Sumrall
0,24,1,Tyron Brackenridge
0,0,1,Cory Evans
0,0,1,Jairus Byrd
0,14,1,Luke Chase
0,0,1,Troy Lewis
0,0,1,Dominic Ross
0,5,1,Xavier Adibi
0,25,1,Chris Chamberlain
0,0,1,Quintin Demps
0,0,1,Aaron Wagner
0,34,1,Ramzee Robinson
0,45,1,Matterral Richardson
0,0,3,Michael Grant
0,0,1,John Johnson
0,26,1,Chaz Williams
0,19,1,Greg James
0,0,1,Jordan Peterson
0,7,1,Kevin Akins
0,0,1,Paul Anderson
0,0,1,Jamie Silva
0,3,1,Kendric Hawkins
0,0,1,Ben Maljovec
0,0,1,Joe Fields
0,15,1,Quincy Black
0,0,1,DJ Moore
0,0,1,Darlron Spead
0,50,1,Kris Bartels
0,32,3,Corey Small
0,0,1,Cergile Sincere
0,33,1,Rob Ramage
0,0,1,Reggie Lewis
0,0,1,Ryan Smith
0,0,1,Tony Taylor
0,7,1,Pat Clark
0,29,1,Ryan Keomaka
0,45,1,Brandon Brinkley
0,8,1,Will Gulley
0,33,1,Shareff Rashad
0,0,1,Will Meyers
0,38,1,Sir Darean Adams
0,0,1,Marcus Paschal
0,0,1,Mike Humpal
0,3,1,Tim McCarthy
0,59,2,Aqib Talib
0,10,1,Brad Jones
0,2,1,Terrence Wheatley
0,2,1,Lionel Harris
0,30,1,Devin Anderson
0,-4,1,Jason Harris
0,0,1,Andre Kirkland
0,79,1,Michael Adams
0,30,4,Damon Nickson
0,0,1,Joey Card
0,18,1,Trey Buice
0,10,1,Leon Hall
0,8,1,David Harris
0,0,1,Willis Barringer
0,2,1,Charles Clark
0,0,1,Eric Brock
0,0,1,Aairon Savage
0,4,1,Marcus Walker
0,1,1,Zach Latimer
0,0,1,Lendy Holmes
0,85,1,CJ Spillman
0,0,1,JJ Johnson
0,0,1,Curtis Keyes
0,0,1,David Heard
0,0,1,Marcus McClinton
0,0,1,Wesley Woodyard
0,3,1,Jon Abbate
0,0,1,Josh Gattis
0,20,1,Joe Garcia
0,15,1,Jonathon Amaya
0,10,1,Nick Hawthrone
0,60,1,Tim McManigal
0,15,1,Alex Gibson
0,0,1,Dante Floyd
0,29,1,Malcolm Jenkins
0,8,1,Antonio Smith
0,0,1,Jamario ONeal
0,15,1,Tierre Green
0,36,1,Willie Glasper
0,30,1,Jairus Byrd
0,26,1,AJ Tuitele
0,52,1,Bryan Payton
0,17,1,Anthony Scirrotto
0,3,1,Dan Connor
0,17,1,Marvin Mitchell
0,10,1,Demetrice Morley
0,0,1,Jonathan Wade
0,87,1,Eddie Hicks
0,0,1,Caleb Hendrix
0,0,1,Travis Williams
0,14,1,Brian Bonner
0,36,2,Dorsey Golston
0,16,1,Alex Joseph
0,0,1,Chris Page
0,9,1,John Haneline
0,2,1,Kenny Lewis
0,11,1,David Skehan
0,0,1,Jeremy Foreman
0,36,1,Tyrrell Herbert
0,1,1,Barry Church
0,19,1,Aaron Weathers
0,19,1,Fletcher Session
0,28,1,Ryan Palmer
0,0,1,Trey Brown
0,-2,1,Eric McNeal
0,18,1,Tyron Brackenridge
0,0,1,Eric Frampton
0,22,1,JJ Williams
0,5,1,Malakai Mokofisi
0,0,1,Tony Franklin
0,40,2,Josh Barrett
0,0,1,Mark Zalewski
0,41,1,Travon Bellamy
0,28,1,Louis Delmas
0,0,1,EJ Biggers
0,31,1,Devin McCourty
0,0,1,Tyvon Branch
0,11,1,Tony Hawkins
0,0,1,Durrell Fuqua
0,22,1,Korey Hall
0,56,1,Damon Jenkins
0,25,1,Garrett Rybak
0,15,2,John Rabold
0,2,1,Nathan Smith
0,0,1,Kenny Lewis
0,24,1,Jeffrey Dukes
0,51,1,Quinton Culberson
0,16,1,David Heard
0,18,1,Patrick Lee
0,0,1,Daylan Walker
0,0,1,Ben Owens
0,0,1,Montis Harrison
0,65,2,Mike Newton
0,0,1,Jack Williams
0,20,1,Daymeion Hughes
0,0,1,Desmond Bishop
0,4,1,Travonti Johnson
0,0,1,Johnell Neal
0,51,1,Kasey Ross
0,0,1,Markeith McQueen
0,16,1,Michael Hamlin
0,6,0,CJ Gaddis
0,0,1,Darryl Williams
0,30,1,Michael Mitchell
0,35,1,Tony Carter
0,0,1,Roger Williams
0,24,1,Jeron Harvey
0,0,1,Stanley Franks
0,0,1,Nick Hawthrone
0,0,1,Kevin Mitchell
0,5,1,James Laurinaitis
0,5,1,Charles Godfrey
0,0,1,Miguel Merrick
0,14,1,Brendan Smith
0,0,1,Reggie McPherson
0,1,1,Shawn Moorehead
0,0,1,Aqib Talib
0,3,1,Johnny Williams
0,0,1,Roger Williams
0,0,1,Trevard Lindley
0,52,1,Tony Taylor
0,32,1,Tra Battle
0,6,1,Justin Scott
