defensive two point conversion, forced fumble, forced fumbles, fumble return touchdowns, fumble return yards, interception return touchdowns, interceptions, name, sacks, safeties, tackle assists, tackles
,,0,0,,0,0,W Peterson,0.000,0,1.000,6
,,0,0,,0,0,Shaun Williams,0.000,0,3.000,5
,,0,0,,0,1,Will Allen,0.000,0,1.000,4
,,0,0,,0,0,Keith Hamilton,0.000,0,2.000,4
,,0,0,,0,0,Michael Strahan,0.000,0,0.000,4
,,0,0,,0,0,Micheal Barrow,0.000,0,7.000,3
,,0,0,,0,0,Jason Sehorn,0.000,0,0.000,3
,,0,0,,0,0,Brandon Short,0.000,0,2.000,3
,,0,0,,0,0,Frank Ferrara,0.000,0,0.000,2
,,0,0,,0,0,Kenny Holmes,0.000,0,1.000,2
,,0,0,,0,0,Omar Stoutmire,0.000,0,2.000,2
,,0,0,,0,0,Cornelius Griffin,0.000,0,2.000,1
,,0,0,,0,0,Dhani Jones,0.000,0,0.000,1
,,0,0,,0,0,Ralph Brown,0.000,0,1.000,0
,,0,0,,0,0,Matt Mitrione,0.000,0,1.000,0
,,0,0,,0,0,Jamie Winborn,1.000,0,4.000,12
,,0,0,,0,0,Jason Webster,0.000,0,2.000,10
,,0,0,,0,1,Tony Parrish,0.000,0,1.000,6
,,0,0,,0,0,Ahmed Plummer,0.000,0,1.000,6
,,0,0,,0,1,Zack Bronson,0.000,0,2.000,4
,,0,0,,0,0,Chike Okeafor,1.000,0,1.000,3
,,0,0,,0,0,Ronnie Heard,0.000,0,0.000,2
,,0,0,,0,1,Julian Peterson,0.000,0,0.000,2
,,0,0,,0,0,Dana Stubblefield,1.000,0,1.000,2
,,0,0,,0,0,John Engelberger,0.000,0,0.000,1
,,0,0,,0,0,Mike Rumph,0.000,0,0.000,1
,,0,0,,0,0,Derek M Smith,0.000,0,1.000,1
,,0,0,,0,0,Bryant Young,0.000,0,2.000,1
,,0,0,,0,0,Chidi Ahanotu,1.000,0,0.000,4
,,0,0,,0,0,London Fletcher,0.000,0,1.000,4
,,0,0,,0,0,Pierson Prioleau,0.000,0,2.000,4
,,0,0,,0,0,Eddie Robinson,0.000,0,2.000,4
,,0,0,,0,0,Antoine Winfield,0.000,0,1.000,4
,,0,0,,0,0,Chris Watson,0.000,0,1.000,3
,,0,0,,0,0,Coy Wire,0.000,0,1.000,3
,,0,0,,0,0,Aaron Schobel,0.000,0,0.000,2
,,0,0,,0,0,Jason Bostic,0.000,0,0.000,1
,,0,0,,0,0,Nate Clements,0.000,0,1.000,1
,,0,0,,0,0,Ron Edwards,1.000,0,0.000,1
,,0,0,,0,0,Grant Irons,1.000,0,0.000,1
,,0,0,,0,0,Keith Newman,0.000,0,2.000,1
,,1,0,,0,0,Pat Williams,0.000,0,1.000,1
,,0,0,,0,0,DaShon Polk,0.000,0,1.000,0
,,0,0,,0,0,Marvin Jones,0.000,0,4.000,10
,,1,0,,0,0,Damien Robinson,0.000,0,3.000,7
,,0,0,,0,0,Mo Lewis,0.000,0,1.000,6
,,0,0,,0,0,Sam Cowart,0.000,0,6.000,4
,,0,0,,0,0,Josh Evans,1.000,0,1.000,4
,,0,0,,0,0,Jason Ferguson,1.500,0,2.000,4
,,0,0,,0,0,John Abraham,1.000,0,1.000,3
,,0,0,,0,0,Sam Garnes,0.000,0,1.000,3
,,0,0,,0,1,Donnie Abraham,0.000,0,2.000,2
,,0,0,,0,1,Aaron Beasley,0.000,0,1.000,2
,,0,0,,0,0,Shaun Ellis,0.500,0,2.000,2
,,0,0,,0,0,James Darling,0.000,0,1.000,1
,,0,0,,0,0,Jon McGraw,0.000,0,1.000,0
,,0,0,,0,0,James Reed,0.000,0,1.000,0
,,0,0,,0,0,Bryan Thomas,0.000,0,1.000,0
,,0,0,,0,0,Steve White,0.000,0,1.000,0
,,0,0,,0,0,Reggie Howard,0.000,0,0.000,8
,,0,0,,0,1,Dan Morgan,0.000,0,1.000,7
,,0,0,,0,0,Deon Grant,0.000,0,1.000,5
,,0,0,,0,0,Terry Cousin,0.000,0,0.000,3
,,0,0,,0,0,Mike Rucker,0.000,0,0.000,3
,,0,0,,0,0,Brentson Buckner,1.000,0,0.000,2
,,0,0,,0,0,Mark Fields,0.000,0,2.000,2
,,0,0,,0,0,Kris Jenkins,1.000,0,0.000,2
,,0,0,,0,0,Mike Minter,0.000,0,4.000,2
,,0,0,,0,0,Emmanuel McDaniel,0.000,0,0.000,1
,,0,0,,0,0,Hannibal Navies,0.000,0,1.000,1
,,0,0,,0,0,Al Wallace,0.000,0,0.000,1
,,0,0,,0,0,Julius Peppers,0.000,0,1.000,0
,,0,0,,0,0,Ray Lewis,0.000,0,2.000,8
,,0,0,,0,0,Edgerton Hartwell,0.000,0,3.000,5
,,0,0,,0,0,Alvin Porter,0.000,0,2.000,5
,,0,0,,0,0,Anthony Mitchell,0.000,0,4.000,3
,,0,0,,0,0,Ed Reed,0.000,0,0.000,3
,,0,0,,0,0,Adalius Thomas,0.500,0,3.000,3
,,0,0,,0,0,Anthony Weaver,0.000,0,0.000,3
,,0,0,,0,0,Gary Baxter,0.000,0,0.000,2
,,0,0,,0,0,Peter Boulware,1.000,0,2.000,2
,,0,0,,0,0,Kelly Gregg,0.000,0,0.000,2
,,0,0,,0,0,Chris McAlister,0.000,0,0.000,2
