deflections, interceptions, name, sacks, tackles
1,0,K Dixon,0.000,2
0,1,G Tisdale,0.000,2
1,1,K Raymond,0.000,2
0,0,B Isaac,0.000,2
0,0,N Lewis,0.000,1
0,0,S Bryant,0.000,1
0,0,H Burris,0.000,1
0,0,J Reynolds,0.000,1
0,0,B Smith,0.000,4
0,0,J Turner,0.000,2
0,0,J Simpson,0.000,2
0,0,G Fassitt,0.000,2
0,0,D Claybrooks,0.000,2
0,0,R McCune,1.000,3
0,0,J Phillips,0.000,1
0,0,J Forzani,0.000,1
0,0,R Willis III,0.000,3
0,0,D Romero,0.000,1
1,0,M Murphy,0.000,1
0,0,K Shologan,0.000,1
1,0,T Jackson,0.000,1
0,1,C Butler,0.000,4
0,0,J Freeman,0.000,5
1,0,C McKenzie,0.000,5
0,0,B Simpson,1.000,5
0,0,S Lucas,0.000,6
0,0,K Stewart,0.000,2
0,0,T Kornegay,0.000,2
0,0,L Frazier,0.000,3
0,0,N Graham,0.000,3
0,0,D Dix,0.000,1
0,0,B London,0.000,1
0,0,C Cox,0.000,1
1,0,B Parker,0.000,4
0,0,M Estelle,0.000,4
1,0,D Anderson,0.000,6
0,0,E Boulay,0.000,1
0,0,E Wilson,0.000,1
0,0,J Bowman,1.000,1
0,0,R Guzman,0.000,2
0,0,S Emry,0.000,2
0,0,J Bekasiak,0.000,3
0,0,D Ferri,0.000,2
0,0,R Williams,0.000,4
0,1,J Bradley,0.000,4
0,0,M Cornell,0.000,3
0,0,J Sherritt,0.000,3
0,0,T Hill,0.000,4
0,0,D Munoz,0.000,6
1,0,W Brown,1.000,2
0,0,G Peach,1.000,2
0,0,T Laurent,0.000,2
0,0,D Alexander,0.000,2
0,0,R Hinds,0.000,1
0,0,M Mann,0.000,1
0,0,R Williams,0.000,8
0,0,J Johnson,0.000,6
0,0,M Knowlton,0.000,6
0,0,E Steele,0.000,4
2,0,J Shivers,0.000,3
0,0,A Smith,0.000,3
0,0,T Lee,0.000,3
0,0,S Baggs,1.000,5
0,0,J Hickman,0.000,4
0,0,C Thomas,0.000,4
0,0,M Young,0.000,4
0,0,J Elliott,0.000,1
1,0,I Logan,0.000,1
0,0,D Brown,0.000,1
0,0,J Lobendahn,0.000,1
0,0,F Kashama,0.000,1
0,0,M Johnson,0.000,1
3,0,J Hefney,0.000,6
0,0,D Beasley,0.000,3
1,0,J Johnson,0.000,4
0,0,C Kent,0.000,4
0,0,M Bowman,0.000,5
0,0,B Stewart,0.000,2
0,0,O Willis,2.000,2
0,0,D Smith,0.000,2
0,0,K Mainor,2.000,2
0,0,J Simpson,0.000,5
1,0,G Tisdale,0.000,5
0,0,B Isaac,0.000,3
0,0,D Morley,0.000,3
0,1,K Raymond,0.000,4
1,0,C Hughes,1.000,4
1,1,B Smith,0.000,2
0,0,A Davis,0.000,1
0,0,J Dixon,0.000,3
0,0,D Claybrooks,1.000,2
0,0,G Cadogan,0.000,1
0,0,J Turner,0.000,2
0,0,E Fraser,0.000,2
0,0,M Jackson,0.000,2
0,0,K Dixon,0.000,1
0,0,J Phillips,0.000,1
0,0,S Bryant,0.000,1
0,1,C Cox,0.000,7
0,0,D Dix,0.000,2
0,0,E Wilson,0.000,2
0,0,J Bowman,2.000,1
0,0,B Parker,0.000,2
0,0,M Estelle,0.000,3
0,0,D Anderson,0.000,5
0,0,R Guzman,0.000,3
0,0,S Emry,0.000,3
0,0,J McElveen,0.000,1
0,0,D Ferri,0.000,1
0,0,E DeSlauriers,0.000,1
1,0,A Cannon,0.000,11
0,1,R Foley,0.000,8
0,0,S Smalls,0.000,4
0,0,A Buzbee,0.000,3
0,0,R Murphy,0.000,2
0,0,R Flemons,0.000,2
0,0,L Shell,0.000,6
0,0,E Kuale,0.000,4
2,0,B Parker,0.000,4
0,0,W Pile,0.000,4
0,0,D Webb,0.000,1
0,0,B Ishola,0.000,1
0,0,E McCollough,0.000,1
0,0,C Wroten,0.000,1
0,0,J Younger,0.000,1
0,0,C Van Zeyl,0.000,1
0,0,T Black,0.000,1
0,0,D Francis,0.000,1
0,0,Q Porter,0.000,1
0,1,R Williams,0.000,1
0,0,M Thigpen,0.000,1
0,0,M Knowlton,1.000,1
0,0,J Hickman,1.000,2
0,1,B Smith,0.000,3
0,0,S Baggs,0.000,4
0,0,J Johnson,0.000,9
0,0,R Hinds,0.000,4
0,1,M Young,0.000,2
0,0,D Romero,1.000,1
0,0,E Richardson,0.000,2
0,0,W Dressler,0.000,1
1,0,N Graham,0.000,2
0,0,K Shologan,0.000,3
0,0,C McKenzie,0.000,3
0,0,L Frazier,0.000,5
0,0,B Simpson,0.000,5
0,1,J Freeman,0.000,5
0,0,S Lucas,0.000,8
0,0,C Getzlaf,0.000,1
0,0,T Jackson,0.000,1
0,0,K Stewart,0.000,2
0,0,M Murphy,0.000,1
0,0,T Kornegay,0.000,1
0,0,D Durant,0.000,1
0,0,L Mullinder,0.000,1
2,0,C Butler,0.000,2
0,0,C Thompson,0.000,3
0,0,D Pittman,0.000,3
2,0,W Brown,0.000,5
0,1,T Hill,0.000,3
0,0,J Reid,1.000,4
0,1,R Williams,0.000,3
0,0,J Sherritt,0.000,3
1,0,D Alexander,0.000,2
0,0,J Bradley,0.000,1
0,0,J Sykes,0.000,1
0,0,G Peach,0.000,1
0,0,S Elimimian,0.000,9
0,0,D Marsh,0.000,8
0,0,A McKenzie,0.000,6
0,0,T Williams,0.000,5
0,0,K Banks,0.000,3
0,0,J Yurichuk,0.000,2
0,0,G Simon,0.000,1
0,0,A Hunt,0.000,3
0,0,B Johnson,0.000,2
0,0,K Williams,0.000,3
0,0,E Taylor,0.000,3
1,0,R Phillips,0.000,2
1,0,D Hyland,0.000,3
0,0,A Leonard,0.000,2
0,0,M Hall,1.000,1
0,0,S Gore,0.000,1
0,0,R Phillips,0.000,5
1,0,T Williams,0.000,5
0,0,D Marsh,0.000,5
0,0,J Yurichuk,0.000,3
0,0,D Sanchez,0.000,2
0,0,K Williams,1.000,2
2,0,A Hunt,0.000,2
0,0,A Bighill,0.000,4
0,0,A McKenzie,0.000,3
0,0,K Banks,1.000,3
0,0,S Elimimian,0.000,3
0,0,K Smith,1.000,0
1,0,K Mitchell,0.000,2
0,0,C Muamba,0.000,1
0,0,M Young,0.000,1
0,0,S Baggs,0.000,1
0,0,E Steele,0.000,1
1,0,J Hickman,0.000,3
0,1,B Smith,0.000,3
0,0,B Johnson,0.000,1
0,0,J Shivers,0.000,3
0,0,J Johnson,1.000,4
1,0,M Knowlton,0.000,4
0,0,C Thomas,0.000,4
0,0,A Smith,0.000,4
0,0,R Williams,0.000,5
0,0,R Hinds,0.000,5
0,0,J Unertl,0.000,1
0,0,S Watt,0.000,1
0,0,B Parker,0.000,2
0,0,L Shell,0.000,2
0,0,J Younger,0.000,2
0,0,C Wroten,0.000,2
0,0,K Huntley,0.000,1
0,0,E McCollough,0.000,1
0,0,C Gagne Marcoux,0.000,2
1,0,R Flemons,0.000,1
0,0,E Kuale,0.000,4
0,0,W Pile,0.000,4
0,0,R Foley,1.000,7
0,0,T Black,0.000,7
0,0,D Webb,0.000,3
0,0,K Eiben,0.000,3
0,0,A Cannon,0.000,3
0,0,S Smalls,0.000,4
0,0,D Beasley,0.000,1
0,0,B Labatte,0.000,1
0,0,I Khan,0.000,1
0,0,F Kashama,0.000,1
0,0,I Logan,0.000,1
0,0,D Oramasionwu,1.000,1
0,0,J Lobendahn,0.000,1
0,0,A Suber,0.000,8
1,1,J Hefney,0.000,2
0,0,P Labbe,0.000,3
0,0,O Willis,1.000,0
0,0,D Smith,0.000,2
1,0,C Kent,0.000,2
0,0,M Bowman,0.000,3
0,1,B Stewart,0.000,4
0,0,D Brown,0.000,3
0,0,J Johnson,0.000,3
1,0,D Claybrooks,0.000,4
0,0,J Simpson,0.000,5
0,0,B Isaac,0.000,3
0,1,G Fassitt,0.000,0
1,0,D Morley,0.000,3
0,0,R McCune,0.000,3
0,0,B Smith,0.000,3
0,0,K Dixon,0.000,1
0,0,K McCartney,0.000,2
0,0,J Phillips,1.000,3
0,0,E Fraser,0.000,1
0,0,M Jackson,0.000,2
0,0,C Hughes,0.000,1
0,0,A Antwi,0.000,1
0,0,J Williams,0.000,2
0,0,D Pittman,1.000,1
0,0,F Stamps,0.000,1
0,0,A Sewell,0.000,1
0,0,C Sharun,0.000,1
0,0,T Hill,0.000,5
0,0,R Williams,0.000,6
0,0,C Thompson,0.000,4
0,0,J Bradley,0.000,4
0,0,W Brown,0.000,4
0,0,G Peach,2.000,4
2,0,J Sherritt,0.000,3
0,0,D Alexander,0.000,4
0,0,D Munoz,0.000,7
0,0,J Richardson,0.000,1
0,0,C Ihekwoaba,0.000,1
0,0,D Dix,0.000,1
0,0,B Whitaker,0.000,1
0,0,D Ferri,0.000,1
0,0,M Estelle,0.000,2
0,0,B Parker,0.000,2
0,0,E Wilson,0.000,2
1,0,R Guzman,0.000,3
0,0,S Emry,0.000,4
0,0,J McElveen,1.000,5
1,0,E Boulay,0.000,4
0,0,J Bekasiak,0.000,5
0,0,C Cox,0.000,8
0,0,S Williams,0.000,1
0,0,W Dressler,0.000,1
0,0,M McCullough,0.000,1
0,0,D Romero,0.000,4
0,0,B Simpson,1.000,4
1,0,N Graham,0.000,4
0,1,S Lucas,0.000,3
0,1,J Patrick,0.000,2
1,0,C McKenzie,0.000,2
0,0,L Frazier,0.000,1
0,0,R Willis III,0.000,1
0,0,J Freeman,0.000,7
1,0,T Jackson,0.000,7
0,0,O Willis,1.000,3
0,0,A Suber,1.000,3
0,0,J Johnson,0.000,4
0,0,M Johnson,0.000,5
0,0,C Kent,1.000,5
0,0,J Hefney,0.000,9
0,0,K Mainor,0.000,1
0,0,A Hicks,0.000,1
0,0,I Logan,0.000,2
0,0,F Kashama,0.000,1
0,0,D Smith,2.000,2
0,0,M Bowman,1.000,2
0,0,B Stewart,0.000,3
0,0,D Brown,0.000,2
0,0,J Dennis,0.000,1
0,0,K Williams,1.000,1
1,0,R Phillips,0.000,4
0,0,K Banks,0.000,3
0,0,A McKenzie,1.000,5
0,0,A Hunt,2.000,4
0,0,S Elimimian,0.000,7
1,0,D Marsh,0.000,5
0,0,A Harris,0.000,1
0,0,K Mitchell,0.000,1
0,0,J Ruffin,0.000,3
0,0,K Smith,0.000,1
0,0,J Johnson,0.000,5
0,0,M Young,0.000,5
0,0,R Williams,1.000,4
1,0,R Hinds,0.000,4
0,0,E Steele,0.000,4
1,0,B Smith,0.000,4
0,0,J Shivers,0.000,2
0,0,J Hickman,2.000,2
1,0,C Thomas,0.000,2
0,0,S Baggs,0.000,2
0,0,D Francis,0.000,0
0,0,J Bowman,0.000,4
0,0,C Cox,0.000,5
0,0,M Estelle,0.000,3
0,0,D Ferri,0.000,4
0,0,A Stewart,0.000,2
0,0,J Bekasiak,0.000,3
1,0,D Anderson,0.000,2
1,0,B Parker,0.000,2
0,0,J McElveen,0.000,2
0,0,J Hecht,0.000,2
0,0,S Emry,0.000,1
0,0,R Guzman,0.000,1
0,0,E Wilson,0.000,1
0,0,L Brodeur Jourdain,0.000,1
0,0,T Crawford,0.000,1
0,1,R Williams,0.000,2
2,0,D Munoz,0.000,3
0,0,T Hill,0.000,5
0,0,J Sherritt,0.000,6
0,0,J Williams,0.000,2
0,0,D Pittman,0.000,2
0,0,T Laurent,0.000,2
0,0,D Alexander,0.000,2
0,0,E Legare,0.000,1
0,0,J Reid,0.000,1
0,1,J Bradley,0.000,1
0,0,R Henderson,0.000,2
0,0,W Brown,0.000,9
0,0,E Kuale,0.000,5
0,0,L Shell,0.000,6
0,0,R Foley,0.000,6
0,0,C Wroten,0.000,7
0,0,W Pile,0.000,4
0,0,D Webb,0.000,3
0,0,K Eiben,0.000,5
0,0,R Flemons,2.000,4
0,0,M Black,0.000,1
0,0,J Younger,0.000,1
0,0,K Huntley,1.000,1
0,0,B Parker,0.000,1
1,0,S Smalls,0.000,1
0,1,J Patrick,0.000,4
0,0,J Freeman,1.000,6
0,0,B Simpson,0.000,4
1,0,N Graham,0.000,4
1,0,T Jackson,0.000,7
0,0,S Williams,0.000,1
0,0,R Willis III,0.000,2
0,0,S Lucas,0.000,4
0,0,L Frazier,0.000,4
0,0,L Mullinder,1.000,1
0,0,D Romero,0.000,2
0,0,C McKenzie,0.000,2
0,0,K Shologan,1.000,2
0,0,K Raymond,0.000,1
0,0,J Deane,0.000,1
0,0,E Fraser,0.000,1
0,0,J Turner,0.000,1
0,0,K Dixon,0.000,1
0,0,J Phillips,0.000,1
1,0,B Isaac,0.000,1
0,0,C Hughes,2.000,2
0,0,D Stone,0.000,2
0,0,D Tsoumpas,0.000,1
0,0,D Claybrooks,0.000,3
0,0,M Jackson,0.000,2
0,0,G Fassitt,0.000,4
0,0,B Smith,0.000,3
0,0,R McCune,1.000,5
0,0,D Mapp,0.000,5
0,0,S Smalls,0.000,3
0,0,K Eiben,0.000,3
1,0,D Webb,0.000,4
0,0,R Foley,0.000,5
0,0,W Pile,0.000,5
0,0,E Kuale,0.000,5
0,0,L Shell,0.000,6
0,0,J Younger,0.000,6
0,0,T Black,0.000,1
0,0,B Crawford,0.000,1
0,0,A Buzbee,0.000,1
0,0,C Wroten,0.000,1
1,0,K Huntley,0.000,1
0,0,J Copeland,0.000,1
0,0,B Parker,0.000,2
0,0,R Flemons,0.000,2
0,0,J Hecht,0.000,3
1,0,D Dix,0.000,3
0,0,J McElveen,0.000,2
1,0,R Guzman,0.000,2
0,0,J Perrett,0.000,1
0,0,A Stewart,0.000,1
0,0,P Woldu,0.000,1
0,0,S Emry,0.000,1
0,1,B Parker,0.000,4
0,0,M Estelle,0.000,7
0,0,K Jones,0.000,3
0,0,D Ferri,1.000,4
0,0,D Anderson,0.000,3
0,0,C Cox,0.000,3
0,0,B Turner,1.000,2
0,0,C Kent,0.000,2
0,0,F Kashama,0.000,2
0,0,D Oramasionwu,0.000,3
0,0,A Suber,0.000,3
0,0,J Lobendahn,0.000,5
0,0,K Mainor,2.000,3
2,0,J Hefney,0.000,7
0,1,J Johnson,0.000,0
0,2,B Stewart,0.000,1
0,0,P Labbe,0.000,1
0,0,D Smith,0.000,1
0,0,O Willis,1.000,1
0,0,B Pierce,0.000,1
0,0,M Johnson,0.000,1
0,0,M Bowman,0.000,2
0,0,I Logan,0.000,2
0,0,M Howard,0.000,2
0,1,R Williams,0.000,3
0,0,J Williams,0.000,2
0,0,C Thompson,0.000,2
0,0,J Sherritt,0.000,8
0,0,D Munoz,0.000,8
0,0,W Brown,0.000,6
0,0,T Hill,0.000,7
0,0,C Bauman,0.000,1
0,0,D Alexander,0.000,1
0,0,B Bonner,0.000,1
0,0,T Laurent,0.000,1
0,0,R Ray,0.000,1
0,0,E Legare,1.000,2
0,0,F Stamps,0.000,1
1,0,J Bradley,0.000,1
1,0,K Williams,1.000,4
0,0,R Phillips,0.000,4
0,0,D Marsh,0.000,2
0,0,K Smith,0.000,2
0,0,S Elimimian,1.000,12
0,0,A McKenzie,0.000,5
0,0,J Dennis,0.000,4
0,0,N Moore,0.000,1
0,0,J Yurichuk,0.000,1
1,0,T Kornegay,0.000,2
0,0,A Larose,0.000,1
0,0,K Banks,0.000,2
0,0,J Henderson,0.000,2
0,0,B Johnson,1.000,1
0,0,E Taylor,0.000,1
1,0,B Simpson,0.000,4
0,0,R Willis III,1.000,6
0,0,N Graham,0.000,6
0,0,J Freeman,0.000,9
0,0,L Frazier,0.000,2
0,0,S Lucas,0.000,3
0,0,C McKenzie,0.000,3
0,0,D Romero,1.000,4
0,0,K Shologan,1.000,1
0,0,J Patrick,0.000,1
0,1,T Jackson,0.000,2
0,1,E Fraser,0.000,0
0,0,B Smith,0.000,2
0,0,D Stone,0.000,3
0,0,T Davis,0.000,1
0,0,J Turner,0.000,2
0,0,G Fassitt,0.000,1
0,0,A Antwi,0.000,1
0,0,M Jackson,0.000,4
0,0,J Phillips,0.000,4
0,0,K Raymond,0.000,5
1,0,B Isaac,0.000,3
0,0,R McCune,0.000,3
0,0,D Morley,0.000,4
0,0,J Deane,0.000,3
1,0,J Shivers,0.000,2
0,0,M Young,0.000,2
0,0,S Baggs,0.000,4
0,0,B Smith,0.000,6
0,0,E Steele,0.000,1
0,0,R Williams,0.000,1
0,0,K Jones,0.000,1
0,0,G MacKay,0.000,1
0,0,J Hickman,0.000,1
0,0,D Francis,0.000,7
1,0,R Hinds,0.000,4
0,0,M Knowlton,0.000,5
0,0,J Johnson,0.000,5
0,0,A Smith,0.000,3
1,0,R Guzman,0.000,5
0,0,D Ferri,0.000,1
0,0,M Hopkins,2.000,2
0,0,D Dix,0.000,1
0,0,K Jones,0.000,1
1,0,A Stewart,0.000,2
0,0,J Hecht,0.000,3
0,0,S Emry,0.000,2
0,0,E Wilson,1.000,2
1,0,M Estelle,0.000,4
0,0,B Parker,0.000,4
0,0,D Anderson,1.000,4
0,0,C Cox,2.000,4
0,0,C McCarty,0.000,1
0,0,J Williams,0.000,1
0,0,D Alexander,0.000,2
0,0,T Laurent,0.000,2
0,0,E Legare,1.000,2
0,0,M Howard,2.000,1
0,0,C Thompson,0.000,4
0,0,R Williams,0.000,3
0,0,W Brown,0.000,3
0,0,D Munoz,0.000,2
0,0,J Sherritt,0.000,6
0,0,T Hill,0.000,5
1,0,R Davis,0.000,5
0,0,D Pittman,0.000,4
0,0,D Romero,0.000,3
0,0,C McKenzie,0.000,3
0,0,S Williams,1.000,4
0,0,T Jackson,0.000,3
0,0,J Patrick,0.000,4
0,0,J Freeman,0.000,6
0,0,K Stewart,0.000,1
0,0,H Charles,0.000,1
0,0,L Frazier,0.000,1
0,0,B Simpson,0.000,2
0,0,K Shologan,0.000,3
0,0,N Graham,0.000,2
0,0,S Lucas,0.000,4
0,0,T George,0.000,1
0,0,M McCullough,0.000,1
1,0,B Isaac,0.000,1
0,0,E Fraser,0.000,1
0,0,B Sinopoli,0.000,1
0,0,J Turner,0.000,1
0,0,J Phillips,0.000,3
0,0,T Davis,0.000,2
0,0,G Tisdale,0.000,2
0,0,M Jackson,0.000,1
0,0,S Scott,0.000,1
0,0,B Smith,0.000,3
0,1,R McCune,0.000,4
0,0,D Morley,1.000,3
0,1,K Raymond,0.000,3
0,0,D Claybrooks,0.000,5
0,0,C Hughes,1.000,5
0,0,G Fassitt,0.000,5
0,0,J Johnson,0.000,2
1,0,R Hinds,0.000,2
0,0,N Kanya,0.000,1
0,0,S Ortiz,0.000,1
0,0,V Jenkins,0.000,2
0,0,B Denson,0.000,1
1,0,R Williams,0.000,9
0,0,M Young,0.000,4
0,0,D Francis,0.000,4
0,0,S Baggs,0.000,3
0,0,B Smith,0.000,3
0,0,M Knowlton,0.000,3
0,0,J Shivers,0.000,3
0,0,J Hickman,0.000,2
0,0,R Foley,0.000,5
0,0,W Pile,0.000,6
0,0,A Cannon,0.000,7
0,0,B Parker,0.000,7
0,0,L Shell,0.000,5
0,0,C Wroten,0.000,3
0,0,J Younger,1.000,3
0,0,S Smalls,0.000,2
1,0,D Webb,0.000,2
0,0,E Kuale,0.000,1
0,0,K Huntley,0.000,1
0,0,R Flemons,0.000,1
0,0,K Smith,1.000,2
0,0,D Marsh,0.000,3
1,0,A Larose,1.000,3
0,0,K Williams,0.000,4
0,0,K Mitchell,0.000,5
0,0,A Hunt,0.000,2
0,0,J Dennis,0.000,2
0,0,A McKenzie,0.000,5
0,0,T Kornegay,0.000,2
0,0,S Elimimian,1.000,7
0,0,A Reddick,0.000,2
0,1,R Phillips,0.000,0
0,0,J Henderson,0.000,1
0,0,T Lulay,0.000,1
0,0,K Banks,0.000,1
0,0,B Johnson,0.000,2
0,0,S Gore,0.000,1
0,0,D Valli,0.000,1
0,0,C Kent,0.000,6
1,0,J Johnson,0.000,4
0,0,G January,0.000,1
0,0,F Kashama,0.000,1
0,0,I Logan,0.000,1
0,0,M Bowman,0.000,1
2,1,J Hefney,0.000,2
0,0,D Oramasionwu,1.000,2
1,0,J Lobendahn,0.000,3
1,0,A Suber,0.000,3
0,0,J Vega,1.000,1
0,0,K Mainor,2.000,1
0,0,B Turner,0.000,2
0,0,B Stewart,0.000,2
0,0,R Flemons,0.000,4
0,1,B Parker,0.000,4
0,0,L Shell,0.000,4
0,0,C Wroten,0.000,4
0,0,S Smalls,0.000,4
0,0,R Foley,1.000,3
0,0,A Buzbee,0.000,1
0,0,J Johnson,0.000,1
0,0,W Pile,0.000,6
1,0,A Cannon,0.000,6
0,0,J Younger,0.000,5
0,0,E Kuale,0.000,5
0,0,R Roberts,0.000,1
0,0,D Romero,0.000,1
0,0,W Dressler,0.000,1
0,0,C Getzlaf,0.000,1
0,0,T George,1.000,3
0,0,C McKenzie,0.000,2
1,0,T Jackson,0.000,3
0,0,L Frazier,0.000,3
0,0,B Simpson,0.000,1
1,0,C Butler,0.000,2
0,0,S Williams,0.000,2
0,0,G Bell,0.000,2
0,0,J Freeman,1.000,6
0,0,N Graham,0.000,5
1,0,J Patrick,0.000,5
0,0,M Howard,1.000,2
0,0,A Nowacki,0.000,2
0,1,W Osaisai,0.000,6
0,0,C Thompson,0.000,4
0,0,W Brown,0.000,3
0,0,J Sherritt,0.000,5
1,0,T Hill,0.000,4
0,0,D Munoz,0.000,7
1,0,R Davis,1.000,5
0,0,M Miller,0.000,1
0,0,D Alexander,0.000,1
0,0,J Williams,0.000,1
0,0,D Pittman,0.000,1
0,0,J Bradley,0.000,1
0,0,D Marsh,1.000,3
0,1,S Elimimian,0.000,4
0,0,K Williams,3.000,4
0,0,A Hunt,3.000,5
0,1,T Kornegay,0.000,5
0,0,A McKenzie,0.000,5
0,0,A Larose,0.000,1
1,0,K Mitchell,0.000,1
0,0,A Harris,0.000,1
1,0,A Reddick,0.000,2
0,1,K Banks,0.000,3
0,0,J Dennis,0.000,1
0,0,B Johnson,1.000,1
0,1,R Phillips,0.000,0
1,0,J Hefney,0.000,1
0,0,F Kashama,0.000,1
0,0,K Mainor,0.000,1
0,0,J Vega,0.000,1
0,0,I Logan,0.000,1
1,0,B Stewart,0.000,1
0,0,O Willis,1.000,2
0,0,P Labbe,0.000,2
1,0,A Suber,0.000,4
0,0,D Brown,0.000,3
0,1,J Johnson,0.000,7
0,0,C Kent,0.000,6
0,0,J Lobendahn,0.000,7
0,0,J Johnson,0.000,4
0,0,B Smith,0.000,10
0,0,I Brown,0.000,1
0,0,A Kelly,0.000,1
0,0,R Hinds,0.000,1
1,0,S Baggs,1.000,3
0,0,J Shivers,0.000,2
0,0,J Hickman,2.000,3
0,0,R Williams,0.000,3
0,0,M Young,0.000,4
0,0,M Knowlton,0.000,3
0,1,K Raymond,0.000,2
0,0,D Claybrooks,0.000,1
0,0,S Scott,0.000,3
