longest reception, name, receiving touchdowns, receiving yards, receptions
13,L Tasker,0,58,6
14,M Tucker,1,17,2
30,R Harris,0,87,6
15,D Rhymes,0,58,6
13,J Feoli Gudino,0,42,4
16,C Holley,0,39,4
8,B Sinopoli,0,8,1
82,N Demski,1,105,4
23,D Adams,0,55,3
19,A Harris,0,50,6
24,D Wolitarsky,1,50,5
16,L Whitehead,0,16,1
14,M Miller,0,14,1
10,C Matthews,0,10,1
4,C Nelson,0,4,1
45,A Edwards,0,90,4
24,J Wilder Jr,1,76,7
21,L Noel,0,68,6
16,J Ralph,0,23,2
16,S Green,0,23,3
11,D Walker,0,16,2
7,C Rainey,0,7,1
29,L Durant,1,125,9
23,J Cottoy,0,44,3
17,S Johnson,0,33,3
17,J White IV,0,28,4
23,D Carter,0,27,2
14,B Rutley,0,14,1
1,D Mackie,0,1,1
0,R Simonise,0,0,0
0,M Bundy,0,0,0
26,N Roosevelt,0,66,5
12,J McInnis,0,39,4
7,K Moore,0,17,4
8,M Thigpen,0,17,3
15,C Henderson,0,15,1
7,W Powell,0,7,1
76,R Begelton,1,102,4
27,M Klukas,0,68,4
19,E Rogers,1,26,3
11,M Ambles,0,26,3
23,K Carey,0,25,2
15,A Milanovic Litre,0,15,1
6,J Huff,0,6,1
3,R Sindani,0,3,1
2,W Langlais,0,2,1
39,B Burnham,0,69,4
13,D Carter,0,27,3
8,S Johnson,0,19,3
10,J White IV,0,19,3
17,J Cottoy,0,13,2
5,L Durant,0,5,1
5,D Mackie,0,5,1
77,N Adjei,1,106,4
26,G Ellingson,0,66,6
28,D Daniels,1,53,4
9,C Gable,0,23,3
14,R Collins Jr,0,14,1
7,K Stafford,0,7,1
6,T Smith,0,6,1
2,C McCarty,0,2,1
67,N Demski,1,75,2
38,D Adams,1,71,5
38,K Lawler,0,38,1
13,L Whitehead,0,38,6
10,D Wolitarsky,0,10,1
4,A Harris,1,7,5
44,D Walker,2,188,9
55,A Edwards,1,63,2
26,S Green,0,56,3
23,J Wilder Jr,0,41,5
17,L Noel,0,29,2
11,C Rainey,0,11,1
42,R Harris,0,89,6
17,J Feoli Gudino,0,53,4
17,C Holley,0,49,5
14,B Sinopoli,0,34,4
21,S Coate,0,21,1
15,D Rhymes,0,15,1
5,M Madu,0,7,2
75,Q Bray,1,134,5
28,B Cunningham,0,64,6
39,E Lewis,0,59,3
11,D Posey,0,31,4
16,J Wieneke,1,22,2
5,S Moore,0,9,2
8,R Stone,0,8,1
22,B Banks,2,86,9
15,B Addison,0,49,7
13,M Irons,0,20,3
10,J Acklin,0,13,2
9,N Kalinic,0,12,2
8,L Tasker,0,12,2
27,R Begelton,0,119,8
25,E Rogers,0,70,5
57,C Hunchak,0,57,1
21,R Sindani,0,43,4
29,T Williams,0,29,1
11,M Ambles,0,29,3
19,A Milanovic Litre,0,19,1
11,K Carey,0,11,1
10,M Klukas,0,10,1
20,J Brescacin,2,64,5
15,K Carey,0,30,4
12,R Begelton,0,26,3
11,M Ambles,0,22,3
11,E Rogers,0,17,2
14,H Mayala,0,14,1
13,R Sindani,0,13,1
5,C Power,0,5,1
24,A Edwards,1,77,5
16,S Green,0,72,6
22,J Wilder Jr,1,71,7
18,D Walker,0,71,7
15,J Ralph,0,37,4
7,L Noel,0,10,2
5,R Smith,0,5,1
54,K Lawler,1,83,5
34,A Harris,1,68,5
16,L Whitehead,0,55,5
14,D Petermann,0,46,5
11,D Adams,0,26,4
13,D Wolitarsky,0,24,2
16,N Thomas,0,39,4
21,D Rhymes,0,21,1
12,J Crockett,0,20,2
13,B Sinopoli,0,18,2
4,C Holley,0,4,1
21,E Lewis,0,69,5
43,J Johnson,0,43,1
19,W Stanback,0,37,3
11,Q Bray,0,37,5
21,V Adams Jr,1,21,1
5,J Wieneke,1,5,1
0,Z Parker,0,0,0
49,R Collins Jr,0,78,4
19,K Stafford,0,58,5
10,N Adjei,0,38,5
9,D Daniels,0,32,6
21,G Ellingson,0,28,3
9,C Gable,0,24,4
7,T Smith,0,13,2
0,T Green,0,0,0
50,S Evans,1,158,5
39,K Moore,1,63,5
20,C Watson,0,38,4
8,W Powell,0,8,1
6,N Roosevelt,0,6,1
5,E Arceneaux,0,5,1
39,B Burnham,0,106,8
53,S Johnson,0,94,4
24,D Carter,0,65,7
15,J Cottoy,1,26,3
13,J White IV,0,25,3
16,B Rutley,0,14,2
9,L Durant,0,9,3
7,D Mackie,0,7,1
23,B Sinopoli,1,76,7
10,D Rhymes,0,23,3
12,D Dedmon,0,12,1
9,J Crockett,0,9,1
6,C Holley,0,6,1
1,J Beaulieu,0,1,1
0,N Thomas,0,0,0
28,M Ambles,0,79,5
20,R Begelton,0,78,7
14,E Rogers,0,71,7
19,T Williams,0,43,3
24,R Sindani,0,36,2
30,J Brescacin,0,36,2
8,H Mayala,0,14,2
7,K Carey,0,7,1
6,A Milanovic Litre,0,6,1
0,C Power,0,0,0
32,R Collins Jr,0,82,6
23,T Smith,0,53,5
20,G Ellingson,0,50,4
17,S Cooper,0,48,5
17,K Stafford,0,33,3
15,N Adjei,0,25,2
7,C McCarty,0,7,2
28,D Walker,0,85,5
18,R Smith,0,29,2
8,J Ralph,0,19,3
15,C Worthy,0,15,1
7,S Green,0,7,1
3,A Charette,0,3,1
0,C Rainey,0,0,1
22,B Banks,0,48,6
27,L Tasker,0,29,2
15,M Jones,0,26,2
11,M Irons,0,20,4
20,B Addison,0,18,3
9,A Coombs,0,9,1
3,N Kalinic,0,3,1
0,J Acklin,0,0,0
14,A Harris,0,64,8
16,D Wolitarsky,0,60,5
25,D Adams,1,42,3
25,K Lawler,0,42,3
10,N Demski,0,22,3
10,L Whitehead,0,17,2
6,D Petermann,0,14,3
5,K Walker,0,10,3
18,B Burnham,0,49,5
10,J Cottoy,0,10,1
5,S Johnson,0,5,1
2,D Carter,0,2,1
21,C Watson,0,53,6
22,K Moore,1,38,4
17,N Roosevelt,0,37,3
14,S Evans,0,19,2
13,M Thigpen,0,12,2
6,E Arceneaux,0,6,1
5,W Powell,0,5,2
18,S Green,1,120,10
20,B Burks,0,50,6
12,R Smith,1,50,6
13,A Edwards,0,42,5
12,D Walker,0,34,4
12,J Ralph,0,29,3
15,C Rainey,0,17,2
1,J Campbell,1,1,1
12,A Harris,0,45,6
24,C Matthews,1,43,3
20,D Wolitarsky,0,30,3
8,N Demski,0,19,4
12,K Lawler,0,19,2
11,L Whitehead,0,13,3
51,S Evans,0,160,7
27,C Watson,0,53,5
15,N Roosevelt,0,51,5
15,K Moore,0,37,6
6,E Arceneaux,0,12,2
36,L Tasker,0,77,5
17,B Addison,0,55,8
22,M Tucker,0,34,3
13,D Evans,0,13,1
13,A Coombs,1,13,1
11,M Jones,0,11,1
6,J Acklin,0,6,1
16,Q Bray,0,50,6
15,E Lewis,0,38,4
16,B Cunningham,0,25,4
9,W Stanback,0,24,4
20,J Wieneke,0,20,1
14,M Carter,0,20,2
0,J Johnson,0,0,0
12,N Thomas,0,43,5
42,D Rhymes,0,42,4
23,C Holley,0,36,4
8,B Sinopoli,1,21,3
11,J Beaulieu,0,11,1
6,J Feoli Gudino,0,11,2
0,B Gillanders,0,0,1
18,R Begelton,0,62,6
20,R Morris,0,49,5
15,M Ambles,0,41,5
25,E Rogers,1,33,2
4,T Williams,0,4,1
83,R Collins Jr,2,148,6
33,K Elliott,0,88,6
34,T Smith,0,64,5
27,K Stafford,0,47,4
8,C Gable,0,17,5
3,N Adjei,0,6,2
3,C McCarty,0,3,1
29,K Lawler,0,46,2
12,A Harris,0,44,8
20,C Matthews,0,33,3
23,L Whitehead,0,33,3
13,D Wolitarsky,0,13,1
8,N Demski,0,8,1
42,R Begelton,0,70,3
17,E Rogers,0,58,6
26,M Ambles,0,49,3
25,R Sindani,0,34,3
14,T Williams,0,26,2
13,R Morris,0,9,2
5,M Klukas,0,9,2
5,W Langlais,0,5,1
19,S Moore,0,42,4
22,J Johnson,0,24,2
13,Q Bray,0,13,1
13,J Wieneke,0,13,1
0,C Normand,0,0,0
0,F Faubert Lussier,0,0,0
0,B Cunningham,0,0,0
34,K Moore,0,50,3
13,N Roosevelt,0,37,4
16,W Powell,0,36,4
13,S Evans,0,20,2
13,C Watson,0,13,1
10,E Arceneaux,0,10,1
18,N Adjei,0,68,7
25,G Ellingson,0,63,6
35,R Collins Jr,0,55,5
20,D Daniels,0,54,6
18,C Gable,0,34,4
11,T Smith,0,25,3
17,S Cooper,0,17,1
11,T Green,0,11,1
67,D Rhymes,1,118,4
19,R Araujo Lopes,0,57,6
10,N Thomas,0,41,6
21,B Sinopoli,0,35,2
18,J Crockett,0,19,2
8,J Feoli Gudino,0,15,2
4,D Dedmon,0,4,1
53,N Demski,1,63,3
51,C Matthews,0,61,2
20,L Whitehead,0,30,3
16,K Lawler,0,16,1
9,D Wolitarsky,0,9,1
56,L Durant,0,108,5
25,B Burnham,0,46,4
20,D Carter,0,39,3
10,J Cottoy,0,24,3
5,S Johnson,0,8,1
8,J White IV,0,8,1
25,R Smith,0,47,4
33,A Edwards,0,41,4
27,B Burks,1,27,1
15,S Green,1,22,3
13,J Ralph,0,22,2
12,D Walker,0,22,3
13,C Rainey,0,19,2
33,G Ellingson,2,170,10
59,D Daniels,0,155,5
14,R Collins Jr,1,71,8
10,C Gable,0,15,3
6,N Adjei,0,6,1
3,T Smith,0,3,1
0,C Jones,0,0,0
26,C Holley,0,83,5
47,D Rhymes,0,73,5
26,B Sinopoli,0,34,3
16,R Harris,0,22,2
7,N Behar,0,21,3
13,J Beaulieu,0,20,2
11,M Madu,0,16,2
38,B Addison,0,100,8
29,L Tasker,0,83,6
20,J Acklin,1,46,3
18,B Banks,0,22,2
22,M Jones,0,22,1
9,A Coombs,0,10,2
8,D Ungerer,0,8,1
6,C Marshall,0,6,1
69,R Begelton,4,173,8
16,H Mayala,0,47,4
31,M Klukas,0,38,2
12,J Huff,0,35,5
16,E Rogers,0,32,3
12,D Jackson,0,28,6
8,R Sindani,0,17,3
58,D Posey,0,181,10
23,E Lewis,1,114,10
15,J Wieneke,1,52,5
12,J Johnson,0,22,4
10,Q Bray,0,17,2
3,R Stone,0,3,1
54,D Daniels,0,207,10
75,T Smith,1,114,4
27,C Gable,0,42,3
16,N Adjei,0,24,3
13,G Ellingson,0,20,3
11,R Collins Jr,0,19,2
4,C McCarty,0,4,1
17,N Demski,0,28,2
14,L Whitehead,0,18,2
17,C Matthews,0,17,1
15,A Harris,0,15,1
11,M Miller,0,11,1
0,D Wolitarsky,0,0,0
0,K Lawler,0,0,0
15,S Evans,0,63,6
15,N Roosevelt,1,51,4
13,C Watson,0,49,6
21,E Arceneaux,0,41,3
12,K Moore,0,18,2
9,W Powell,0,9,1
5,M Thigpen,0,5,1
5,B Lenius,0,5,1
0,J McInnis,0,0,0
75,D Rhymes,1,95,4
22,B Sinopoli,0,53,5
14,G Morris,0,50,6
15,J Beaulieu,0,17,2
13,J Crockett,0,17,2
7,C Holley,0,7,1
7,J Scarfone,0,7,1
6,R Harris,0,6,1
1,N Behar,0,1,1
37,S Johnson,0,75,5
49,W Moore,0,60,2
15,J Cottoy,0,57,5
29,D Mackie,0,29,1
23,J White IV,0,23,1
11,L Durant,0,21,3
11,B Burnham,1,20,3
2,R Lankford,0,2,1
1,D Carter,0,1,1
25,J Acklin,0,91,6
15,B Addison,0,61,7
15,B Banks,0,37,3
5,A Coombs,0,5,1
0,J Marshall,0,0,0
0,N Kalinic,0,0,0
34,R Smith,0,136,12
19,S Green,0,86,7
19,A Edwards,0,69,5
23,B Burks,0,67,5
38,D Walker,1,65,3
21,J Ralph,1,35,3
6,D Cross,0,6,1
34,Q Bray,1,91,5
65,E Lewis,1,86,3
41,D Posey,0,76,4
19,J Wieneke,0,44,3
22,F Faubert Lussier,0,22,1
9,J Johnson,0,9,1
5,W Stanback,0,7,2
17,N Roosevelt,0,93,8
23,S Evans,1,81,6
16,W Powell,0,41,4
23,K Moore,0,30,2
23,M Thigpen,0,23,1
20,J McInnis,0,20,1
7,E Arceneaux,0,12,3
37,K Lawler,1,67,4
18,D Wolitarsky,0,30,2
18,J Augustine,0,17,3
6,L Whitehead,0,16,4
14,D Adams,0,14,1
9,M Miller,0,9,1
8,N Demski,0,8,1
28,B Addison,2,167,11
27,B Banks,0,109,9
36,M Tucker,0,59,2
22,J Acklin,0,58,4
11,J Bennett,0,28,3
15,A Coombs,0,15,1
6,N Kalinic,0,6,1
96,D Walker,2,203,9
19,S Green,0,52,4
13,J Wilder Jr,0,37,5
22,R Smith,0,28,2
10,A Edwards,0,10,1
7,D Cross,0,7,1
24,R Begelton,1,138,10
51,R Sindani,0,51,1
17,H Mayala,0,34,3
17,E Rogers,0,21,2
14,W Langlais,0,14,1
4,M Ambles,0,4,1
1,T Williams,0,1,1
0,K Carey,0,0,0
10,N Adjei,0,58,8
34,R Collins Jr,0,52,5
14,D Daniels,0,48,5
13,G Ellingson,0,29,3
8,C Gable,0,22,3
5,T Smith,0,7,3
0,H McMaster,0,0,0
27,D Posey,0,59,3
36,W Stanback,0,55,2
14,E Lewis,0,44,5
21,J Wieneke,0,42,3
13,Q Bray,1,24,3
7,F Faubert Lussier,0,7,1
1,J Johnson,0,1,1
40,B Burnham,1,129,8
10,D Carter,0,32,5
16,B Rutley,0,31,3
11,S Johnson,0,11,1
10,J Cottoy,0,10,1
10,L Durant,0,10,1
7,D Mackie,0,7,1
21,D Rhymes,0,98,8
14,M Madu,0,83,12
21,B Sinopoli,1,63,8
33,N Behar,0,63,4
13,J Smith,0,38,4
17,R Harris,0,26,2
1,J Scarfone,0,1,1
26,S Green,0,130,8
37,D Walker,0,90,5
29,A Edwards,0,57,3
24,R Smith,1,52,5
24,J Wilder Jr,2,45,3
23,J Ralph,0,23,1
14,C Rainey,0,14,1
58,J Augustine,1,63,2
17,D Adams,0,47,4
17,D Petermann,1,33,3
15,R Bailey,0,33,5
10,D Wolitarsky,0,10,1
22,K Moore,0,70,5
30,E Arceneaux,0,56,5
26,J McInnis,0,48,3
21,S Evans,0,39,3
16,N Roosevelt,0,37,4
27,G Ellingson,0,82,6
15,C Gable,0,66,8
13,R Collins Jr,0,36,3
16,D Daniels,0,32,4
20,N Adjei,0,27,2
8,T Smith,1,8,1
25,R Begelton,1,88,7
19,E Rogers,1,78,6
14,C Hunchak,0,53,5
13,J Huff,0,28,3
25,A Milanovic Litre,0,25,1
7,K Carey,0,10,3
22,B Burnham,0,95,9
52,L Durant,1,87,4
30,J Cottoy,0,68,3
28,D Carter,1,28,2
6,J Lyles,0,6,1
2,B Rutley,0,2,1
0,S Johnson,0,0,0
48,D Rhymes,0,113,5
13,M Madu,0,49,6
20,N Behar,0,37,2
16,R Harris,0,23,3
9,B Gillanders,0,9,1
9,J Scarfone,0,9,1
22,E Rogers,1,129,8
29,R Begelton,0,106,6
20,K Carey,0,40,3
17,J Huff,0,36,4
14,C Hunchak,0,14,1
11,H Mayala,0,11,1
6,M Klukas,0,6,1
36,B Addison,0,114,8
30,B Banks,1,105,8
10,J Acklin,0,37,5
18,N Kalinic,0,30,3
9,M Tucker,0,30,5
13,J Bennett,0,24,2
7,A Coombs,0,12,2
8,M Jones,0,8,1
46,S Evans,0,79,3
25,N Roosevelt,0,64,4
16,K Moore,0,31,4
14,W Powell,1,30,3
14,M Thigpen,0,29,3
14,E Arceneaux,0,21,2
30,E Lewis,1,130,8
32,Q Bray,0,73,4
24,D Posey,0,73,6
42,C Matthews,0,42,1
12,W Stanback,0,26,3
45,A Edwards,0,80,5
35,D Walker,1,52,5
18,J Wilder Jr,0,35,4
10,C Rainey,0,19,2
9,J Ralph,0,16,2
8,R Smith,0,12,2
6,S Green,0,11,2
5,L Noel,0,5,1
3,D Cross,0,3,1
35,E Rogers,0,119,8
21,J Huff,0,57,4
13,C Hunchak,0,52,5
13,A Peck,0,42,6
11,H Mayala,0,36,5
15,T Williams,0,14,2
12,M Klukas,0,12,1
11,K Carey,0,11,1
3,A Milanovic Litre,0,3,1
26,C Gable,0,52,4
32,G Ellingson,1,50,3
29,T Smith,0,46,3
10,R Collins Jr,0,21,4
13,D Daniels,1,19,2
16,N Adjei,0,18,3
12,C Jones,0,16,2
1,A Taylor,0,1,1
76,B Addison,1,126,4
42,B Banks,1,72,5
41,M Tucker,1,54,3
14,J Acklin,0,51,5
9,A Coombs,0,17,3
9,M Jones,0,9,1
7,J Bennett,0,7,1
44,J Wieneke,1,134,8
41,D Posey,1,132,7
60,Q Bray,0,91,2
25,E Lewis,0,61,4
19,C Matthews,2,39,3
13,W Stanback,0,17,2
14,F Faubert Lussier,0,14,1
74,A Harris,0,112,5
14,D Adams,1,44,4
11,L Whitehead,0,33,5
19,K Lawler,0,31,2
11,N Demski,0,19,2
15,M Miller,0,15,2
43,R Harris,0,88,4
41,D Dedmon,0,42,2
11,N Behar,0,15,2
14,D Rhymes,0,14,1
6,B Sinopoli,0,12,3
12,A Gosselin,0,12,1
67,S Johnson,1,160,3
55,B Burnham,1,135,9
21,L Durant,0,65,5
14,J White IV,0,34,3
14,D Carter,1,14,1
12,J Cottoy,0,12,1
0,R Lankford,0,0,0
24,K Lawler,0,144,10
8,A Harris,1,34,6
11,D Wolitarsky,0,32,4
13,N Demski,0,28,4
18,L Whitehead,0,27,3
10,D Adams,0,27,3
12,J Augustine,0,12,1
41,B Banks,1,113,8
44,B Addison,1,90,4
52,M Tucker,0,80,5
21,T Sutton,1,32,3
10,M Jones,0,16,2
15,J Acklin,0,15,1
8,M Irons,0,8,1
5,N Kalinic,0,5,1
25,B Banks,1,81,8
31,B Addison,0,53,5
47,M Jones,0,47,1
17,M Tucker,0,44,4
14,J Acklin,1,29,3
12,T Sutton,0,23,3
17,R Collins Jr,0,53,4
29,C Gable,0,50,4
26,T Smith,0,41,5
16,G Ellingson,0,40,4
17,D Daniels,0,33,3
9,N Adjei,1,12,2
4,A Taylor,0,4,1
0,H McMaster,0,0,0
41,E Lewis,0,86,4
12,Q Bray,0,45,6
21,J Wieneke,0,21,1
9,F Faubert Lussier,0,15,2
15,J Johnson,0,15,1
10,D Posey,0,13,2
6,W Stanback,0,11,2
43,J Huff,1,149,9
68,H Mayala,0,116,3
23,R Begelton,0,98,9
21,E Rogers,0,82,6
6,R Sindani,0,19,4
61,S Evans,1,193,7
14,N Roosevelt,0,58,5
13,K Moore,0,21,2
9,C Watson,0,15,3
12,J Williams Lambert,0,12,1
26,D Adams,0,109,8
50,N Demski,0,70,4
22,L Whitehead,0,29,3
19,K Lawler,0,26,4
8,D Petermann,0,16,2
6,A Harris,0,4,4
0,J Grant,0,0,1
38,B Burnham,3,145,8
25,D Carter,1,90,7
21,S Johnson,1,21,1
9,R Simonise,0,9,1
7,W Moore,0,7,1
10,J White IV,0,5,2
4,M Villamizar,0,4,1
1,L Durant,0,1,1
1,J Lyles,0,1,1
25,R Smith,0,47,3
27,A Edwards,1,30,2
11,D Walker,0,21,2
14,J Ralph,0,14,1
10,K Gittens Jr,0,10,1
5,S Green,0,5,1
2,J Wilder Jr,0,2,1
42,S Green,0,170,10
15,A Edwards,2,54,5
15,D Walker,0,24,3
12,J Ralph,0,21,2
14,D Cross,0,14,1
9,R Smith,0,11,3
3,J Wilder Jr,0,6,3
24,R Harris,1,96,7
22,D Rhymes,1,70,5
18,B Sinopoli,0,45,5
18,B Gillanders,0,45,6
9,M Dubois,0,16,2
9,C Holley,0,9,1
5,N Behar,0,5,1
2,G Morris,0,2,1
35,R Begelton,0,90,6
25,H Mayala,2,70,5
19,E Rogers,0,52,4
28,C Hunchak,0,38,2
12,R Sindani,0,23,2
8,J Huff,0,21,3
4,D Jackson,0,4,1
27,N Roosevelt,0,60,5
12,C Watson,0,54,6
34,W Powell,1,34,1
11,K Moore,0,28,3
10,S Evans,0,16,2
9,J Williams Lambert,0,14,2
3,M Thigpen,0,3,1
35,R Bailey,0,86,5
15,D Wolitarsky,1,30,2
11,D Adams,0,21,3
11,N Demski,0,19,3
12,K Lawler,0,12,1
6,J Grant,0,6,1
37,Q Bray,1,99,5
21,E Lewis,0,59,4
30,J Wieneke,1,53,2
15,J Johnson,0,36,4
8,D Posey,0,8,1
7,F Faubert Lussier,0,7,1
3,S Moore,0,3,1
1,C Schleuger,0,1,1
43,G Ellingson,0,133,6
15,R Collins Jr,0,26,4
8,C Jones,0,17,3
9,S Cooper,0,11,3
7,D Daniels,0,7,1
0,C McCarty,0,0,1
20,B Burnham,0,29,2
9,J White IV,0,20,4
13,A Johnson Sr,0,19,2
15,R Simonise,0,15,1
6,D Carter,0,12,2
9,M Villamizar,0,9,1
5,J Cottoy,0,5,1
44,D Posey,1,88,4
19,E Lewis,0,46,3
45,J Johnson,1,42,3
21,J Wieneke,0,34,3
14,W Stanback,0,21,2
18,Q Bray,1,18,1
32,C Worthy,1,93,9
15,S Green,1,83,9
18,A Edwards,0,77,8
34,R Smith,0,55,4
11,J Ralph,0,25,3
7,J Wilder Jr,0,9,2
42,B Burnham,1,72,3
17,J Cottoy,0,40,4
18,R Simonise,0,27,2
9,S Johnson,0,26,5
11,J White IV,0,16,2
8,D Carter,0,8,1
10,N Roosevelt,0,106,7
10,K Moore,1,35,5
14,S Evans,0,34,3
22,J Williams Lambert,0,31,2
9,M Thigpen,0,9,1
4,C Watson,0,6,2
3,W Powell,0,3,1
60,B Banks,1,116,7
50,J Marshall,0,85,4
40,T Sutton,0,64,4
18,J Acklin,0,61,7
48,B Addison,0,60,3
11,M Jones,0,36,4
11,N Kalinic,0,16,2
14,J Bennett,0,14,1
6,A Coombs,0,4,2
26,C Holley,0,44,4
11,R Harris,0,30,4
8,B Sinopoli,0,17,4
6,B Gillanders,0,11,3
8,W Lewis,0,8,1
2,A Gosselin,0,2,1
0,D Rhymes,0,0,0
0,N Behar,0,0,0
42,J Huff,0,121,6
55,E Rogers,0,71,3
21,R Begelton,3,62,4
24,H Mayala,0,34,2
13,R Sindani,0,24,3
12,A Milanovic Litre,0,14,3
11,C Power,0,11,1
34,K Lawler,1,41,2
15,L Whitehead,0,38,4
14,R Bailey,0,30,4
11,A Harris,0,21,6
4,N Demski,0,7,3
25,K Lawler,1,59,5
36,R Bailey,0,57,5
21,N Demski,0,44,3
11,A Harris,0,21,3
8,D Adams,1,20,4
11,D Wolitarsky,0,20,2
14,M Miller,0,14,1
38,R Begelton,0,98,5
22,H Mayala,2,83,7
27,E Rogers,2,78,7
32,J Huff,0,32,1
12,R Sindani,0,30,4
8,C Power,0,11,2
10,C Hunchak,0,10,1
7,M Klukas,0,6,2
3,D Jackson,0,3,1
32,E Lewis,0,100,7
20,J Wieneke,1,71,6
27,Q Bray,1,60,4
23,C Matthews,1,55,4
14,C Amoah,0,22,2
3,D Absher,0,3,1
55,B Banks,3,201,11
25,B Addison,0,53,5
26,J Acklin,0,45,3
16,M Jones,0,28,2
15,L Tasker,0,24,3
7,M Irons,0,11,2
6,A Coombs,1,10,2
7,T Sutton,0,7,1
33,A Edwards,1,126,6
45,R Smith,2,71,4
15,S Green,0,46,4
26,L Noel,0,45,3
15,A Ouellette,1,39,5
12,C Worthy,1,21,2
7,J Ralph,0,7,1
2,D Cross,0,2,1
0,K Gittens Jr,0,0,0
26,C Holley,0,64,5
15,R Harris,0,38,3
36,D Rhymes,1,36,1
13,B Sinopoli,0,29,4
9,W Lewis,0,9,1
9,N Behar,0,9,1
4,A Gosselin,0,4,1
4,B Gillanders,0,3,3
