assists, faceoffs lost, faceoffs won, goals, minutes, minutes even, minutes power play, minutes short handed, name, number, penalty minutes, plus minus, points, position, power play goals, shifts, short handed goals, shots on goal
0,,,0,19.367,12.983,0.683,5.700,Anders Eriksson,8,0.000,-1,0,D,0,28,0,0
0,1,4,0,16.233,11.783,1.117,3.333,Owen Nolan,11,2.000,-1,0,RW,0,25,0,1
0,5,4,1,19.250,15.967,3.017,0.267,Jarome Iginla,12,2.000,1,1,RW,1,24,0,1
0,,,0,4.900,4.783,0.117,0.000,Mark Smith,16,4.000,0,0,C,0,11,0,0
0,,,0,5.567,5.567,0.000,0.000,Eric Godard,17,0.000,0,0,RW,0,8,0,0
1,6,9,0,18.550,11.817,0.850,5.883,Matthew Lombardi,18,0.000,-1,1,C,0,26,0,0
0,,,1,16.767,13.767,3.000,0.000,Kristian Huselius,20,0.000,1,1,RW,0,21,0,4
0,,,0,14.833,14.567,0.000,0.267,David Hale,21,2.000,2,0,D,0,20,0,1
1,4,4,0,17.500,14.317,2.717,0.467,Daymond Langkow,22,0.000,1,1,C,0,22,0,0
0,1,4,0,9.850,7.083,0.000,2.767,Eric Nystrom,23,0.000,-1,0,LW,0,15,0,1
0,17,9,0,18.950,10.750,0.567,7.633,Craig Conroy,24,0.000,1,0,C,0,28,0,0
0,,,0,21.983,13.383,0.783,7.817,Robyn Regehr,28,0.000,0,0,D,0,31,0,2
2,,,0,20.267,15.017,3.350,1.900,Adrian Aucoin,33,0.000,2,2,D,0,26,0,5
0,,,0,19.317,11.083,1.017,7.217,Alex Tanguay,40,0.000,-1,0,LW,0,28,0,0
0,,,1,10.233,10.233,0.000,0.000,Dustin Boyd,41,0.000,1,1,C,0,16,0,2
0,,,0,13.533,13.100,0.000,0.433,Ladislav Smid,5,0.000,0,0,D,0,20,0,3
1,10,11,1,22.533,19.267,0.233,3.033,Shawn Horcoff,10,0.000,1,2,C,1,29,0,2
0,,,0,5.750,5.750,0.000,0.000,Robert Nilsson,12,0.000,0,0,C,0,10,0,2
0,2,1,0,11.333,11.333,0.000,0.000,Andrew Cogliano,13,0.000,0,0,C,0,17,0,1
1,1,12,0,18.283,13.633,0.233,4.417,Jarret Stoll,16,0.000,-1,1,C,0,29,0,2
0,,,0,15.367,11.967,0.000,3.400,Ethan Moreau,18,0.000,0,0,LW,0,21,0,3
0,2,2,0,18.050,13.750,0.000,4.300,Marty Reasoner,19,0.000,-1,0,C,0,25,0,1
0,,,0,24.117,18.833,0.000,5.283,Steve Staios,24,2.000,-1,0,D,0,26,0,0
0,,,0,23.183,19.533,0.000,3.650,Joni Pitkanen,25,0.000,1,0,D,0,26,0,2
0,,,0,13.333,13.333,0.000,0.000,Denis Grebeshkov,26,2.000,0,0,D,0,19,0,1
1,,,0,18.283,18.050,0.233,0.000,Dustin Penner,27,0.000,1,1,LW,0,23,0,4
0,,,0,13.950,11.333,0.000,2.617,Fernando Pisani,34,0.000,0,0,RW,0,20,0,2
0,,,0,24.100,17.517,0.233,6.350,Sheldon Souray,44,0.000,-1,0,D,0,29,0,2
0,,,0,6.083,6.083,0.000,0.000,Zack Stortini,46,2.000,0,0,RW,0,11,0,2
0,2,5,0,7.367,5.133,0.000,2.233,Kyle Brodziak,51,0.000,0,0,C,0,13,0,0
0,,,0,21.800,17.517,0.000,4.283,Tom Gilbert,77,0.000,1,0,D,0,27,0,0
1,,,1,17.783,17.550,0.233,0.000,Ales Hemsky,83,0.000,1,2,RW,0,23,0,3
0,,,0,15.383,15.383,0.000,0.000,Sam Gagner,89,0.000,-1,0,RW,0,18,0,1
0,,,0,25.850,18.650,7.200,0.000,Dion Phaneuf,3,0.000,1,0,D,0,24,0,2
0,,,0,18.417,15.933,2.250,0.233,Cory Sarich,6,0.000,-1,0,D,0,23,0,0
0,4,0,0,7.683,7.683,0.000,0.000,Stephane Yelle,7,0.000,0,0,C,0,13,0,1
1,,,0,23.350,17.083,6.267,0.000,Anders Eriksson,8,2.000,1,1,D,0,24,0,1
0,3,0,0,17.233,14.167,3.067,0.000,Owen Nolan,11,0.000,-1,0,RW,0,22,0,1
1,2,3,0,23.783,17.650,6.133,0.000,Jarome Iginla,12,0.000,1,1,RW,0,25,0,4
0,,,0,6.150,6.150,0.000,0.000,Mark Smith,16,0.000,0,0,C,0,11,0,0
0,,,0,6.617,6.617,0.000,0.000,Eric Godard,17,0.000,0,0,RW,0,12,0,0
0,4,3,0,13.917,13.083,0.833,0.000,Matthew Lombardi,18,0.000,0,0,C,0,19,0,2
0,,,0,23.483,16.933,6.550,0.000,Kristian Huselius,20,0.000,1,0,RW,0,25,0,2
0,,,0,16.500,16.500,0.000,0.000,David Hale,21,0.000,0,0,D,0,19,0,0
0,9,1,1,20.850,16.317,4.533,0.000,Daymond Langkow,22,0.000,1,1,C,0,24,0,6
0,7,9,0,16.417,12.167,4.017,0.233,Craig Conroy,24,0.000,-1,0,C,0,20,0,2
0,,,0,9.533,8.917,0.617,0.000,Marcus Nilson,26,0.000,0,0,LW,0,14,0,3
0,,,0,20.667,16.183,4.250,0.233,Robyn Regehr,28,0.000,-1,0,D,0,24,0,2
0,,,0,20.100,17.033,2.833,0.233,Alex Tanguay,40,0.000,-1,0,LW,0,23,0,2
0,2,1,0,15.017,13.600,1.417,0.000,Dustin Boyd,41,0.000,0,0,C,0,19,0,0
0,,,0,15.217,15.183,0.033,0.000,Rhett Warrener,44,0.000,0,0,D,0,19,0,0
1,,,0,17,14,2,0,Tyson Barrie,4,0,1,1,D,0,21,0,1
0,,,0,18,16,0,2,Nate Guenin,5,0,1,0,D,0,26,0,2
0,,,0,18,15,2,0,Erik Johnson,6,0,1,0,D,0,27,0,0
0,8,6,1,12,10,0,2,John Mitchell,7,0,1,1,C,0,17,0,2
0,,,0,19,17,0,2,Jan Hejda,8,0,0,0,D,0,26,0,1
0,8,11,1,17,14,3,0,Matt Duchene,9,0,1,1,C,1,22,0,2
0,,,2,15,14,0,0,Jamie McGinn,11,0,1,2,LW,0,21,0,2
1,,,0,18,15,2,0,PA Parenteau,15,0,0,1,RW,0,19,0,1
0,,,0,19,17,0,1,Cory Sarich,16,0,2,0,D,0,29,0,1
1,,,1,16,13,3,0,Steve Downie,17,5,1,2,RW,1,20,0,4
0,6,7,0,13,10,2,0,Paul Stastny,26,4,0,0,C,0,21,0,1
2,12,2,0,15,14,0,0,Nathan MacKinnon,29,2,1,2,C,0,21,0,1
3,1,,0,13,9,3,0,Alex Tanguay,40,0,1,3,LW,0,18,0,0
1,2,,0,9,8,0,1,Cody McLeod,55,7,1,1,LW,0,15,0,2
0,,,0,8,8,0,0,Patrick Bordeleau,58,0,0,0,LW,0,12,0,0
0,,,0,22,17,3,1,Andre Benoit,61,0,1,0,D,0,31,0,0
1,,,1,19,15,3,0,Ryan O'Reilly,90,0,1,2,C,0,23,0,6
0,,1,0,16,12,2,0,Gabriel Landeskog,92,0,0,0,LW,0,22,0,3
0,,,0,60,49,6,4,Semyon Varlamov,1,0,,0,G,0,,0,0
0,,,0,21,16,2,2,Cam Fowler,4,0,-3,0,D,0,27,0,4
0,,,0,20,18,0,1,Ben Lovejoy,6,2,1,0,D,0,25,0,4
0,,,0,13,10,0,2,Andrew Cogliano,7,0,-1,0,C,0,24,0,1
0,,,0,15,13,1,0,Teemu Selanne,8,0,-1,0,RW,0,18,0,3
0,,1,0,18,14,2,1,Corey Perry,10,0,0,0,RW,0,22,0,1
0,9,9,0,13,10,0,2,Saku Koivu,11,0,-1,0,C,0,22,0,1
1,4,5,0,15,10,2,2,Nick Bonino,13,0,1,1,C,0,20,0,2
0,11,8,0,19,15,2,2,Ryan Getzlaf,15,7,-1,0,C,0,23,0,1
0,,,0,13,12,1,0,Kyle Palmieri,21,0,0,0,RW,0,16,0,4
0,3,13,0,15,13,1,0,Mathieu Perreault,22,0,-2,0,C,0,20,0,0
0,,,0,21,16,1,3,Francois Beauchemin,23,0,-3,0,D,0,27,0,0
1,,,0,18,15,0,2,Mark Fistric,28,2,0,1,D,0,28,0,0
0,,1,1,14,11,1,0,Jakob Silfverberg,33,0,-1,1,RW,0,19,0,3
0,,,0,13,12,0,1,Daniel Winnik,34,4,-1,0,C,0,22,0,0
0,,,0,10,10,0,0,Matt Beleskey,39,4,-1,0,LW,0,14,0,4
0,,,0,18,16,2,0,Sami Vatanen,45,0,-1,0,D,0,27,0,3
0,,,0,19,16,0,2,Bryan Allen,55,0,0,0,D,0,28,0,4
0,,,0,9,9,0,0,Pat Maroon,62,5,0,0,LW,0,13,0,1
0,,,0,60,49,4,6,Viktor Fasth,30,0,,0,G,0,,0,0
0,,,0,23.733,15.500,5.033,3.200,Michal Rozsival,3,2.000,0,0,D,0,23,0,2
0,,,0,20.583,16.783,3.000,0.800,Daniel Girardi,5,0.000,1,0,D,0,27,0,3
0,,,1,20.333,14.283,4.183,1.867,Brendan Shanahan,14,0.000,1,1,LW,0,23,0,2
0,4,5,0,8.567,6.533,0.000,2.033,Blair Betts,15,0.000,0,0,C,0,13,0,3
0,10,5,0,15.933,12.250,3.683,0.000,Brandon Dubinsky,17,2.000,0,0,C,0,21,0,0
0,,,0,20.317,17.050,0.183,3.083,Marc Staal,18,0.000,0,0,D,0,24,0,1
1,3,8,0,21.467,17.267,4.200,0.000,Scott Gomez,19,2.000,1,1,C,0,26,0,5
0,8,9,0,19.900,14.500,3.333,2.067,Chris Drury,23,0.000,0,0,C,0,25,0,4
0,,,0,14.333,10.233,4.100,0.000,Petr Prucha,25,0.000,0,0,RW,0,18,0,2
0,,,0,16.433,16.117,0.217,0.100,Paul Mara,27,2.000,0,0,D,0,23,0,0
0,,,0,6.167,6.167,0.000,0.000,Colton Orr,28,0.000,0,0,RW,0,9,0,0
0,,,0,13.517,13.300,0.000,0.217,Jason Strudwick,34,0.000,0,0,D,0,19,0,1
0,,,0,11.650,11.350,0.000,0.300,Ryan Callahan,43,0.000,0,0,RW,0,16,0,2
0,,,0,5.183,5.183,0.000,0.000,Ryan Hollweg,44,0.000,0,0,C,0,9,0,0
1,,,0,22.167,18.017,3.350,0.800,Fedor Tyutin,51,0.000,1,1,D,0,27,0,1
0,,,0,19.850,15.400,4.450,0.000,Jaromir Jagr,68,0.000,0,0,RW,0,23,0,1
0,,,0,15.367,13.867,0.000,1.500,Marcel Hossa,81,0.000,0,0,RW,0,19,0,1
0,,,0,18.600,13.400,4.767,0.433,Martin Straka,82,0.000,0,0,RW,0,22,0,1
0,,,0,21.333,16.533,0.150,4.650,Colin White,5,0.000,-1,0,D,0,29,0,0
0,,,0,21.483,17.217,0.100,4.167,Andy Greene,6,0.000,-1,0,D,0,32,0,1
0,,,0,22.483,16.267,2.200,4.017,Paul Martin,7,0.000,0,0,D,0,28,0,0
0,,,0,15.800,15.550,0.250,0.000,Sheldon Brookbank,8,2.000,0,0,D,0,22,0,0
0,,,0,15.083,13.233,1.850,0.000,Zach Parise,9,0.000,0,0,C,0,19,0,3
0,4,2,0,7.767,4.717,0.000,3.050,Rod Pelley,10,0.000,0,0,C,0,12,0,0
0,7,14,0,20.667,17.017,0.167,3.483,John Madden,11,2.000,-1,0,C,0,31,0,2
0,,,0,16.333,13.150,1.750,1.433,Brian Gionta,14,0.000,0,0,RW,0,20,0,2
0,,,0,16.650,13.200,1.750,1.700,Jamie Langenbrunner,15,2.000,0,0,RW,0,24,0,2
0,,,0,15.233,13.150,2.083,0.000,Dainius Zubrus,16,2.000,0,0,RW,0,22,0,2
0,,,0,4.783,4.783,0.000,0.000,Michael Rupp,17,0.000,0,0,RW,0,9,0,0
0,,,0,18.567,15.283,0.167,3.117,Sergei Brylin,18,0.000,-1,0,C,0,30,0,2
0,10,6,0,18.117,16.217,1.850,0.050,Travis Zajac,19,0.000,0,0,C,0,25,0,0
0,,,0,6.333,4.233,2.100,0.000,Arron Asham,22,2.000,0,0,RW,0,12,0,0
0,,,0,12.750,12.583,0.167,0.000,David Clarkson,23,0.000,0,0,RW,0,19,0,0
0,6,3,0,18.083,12.633,2.083,3.367,Patrik Elias,26,0.000,0,0,LW,0,23,0,1
0,,,0,16.983,15.233,1.750,0.000,Mike Mottau,27,2.000,0,0,D,0,22,0,1
0,,,0,21.550,16.100,2.083,3.367,Karel Rachunek,28,0.000,0,0,D,0,26,0,1
0,,,0,10.417,9.800,0.000,0.617,Ryan Obyrne,3,0.000,-1,0,D,0,13,0,1
0,0,1,0,15.367,12.550,0.083,2.733,Tom Kostopoulos,6,0.000,0,0,RW,0,20,0,1
0,,,0,30.667,26.467,0.083,4.117,Michael Komisarek,8,2.000,0,0,D,0,30,0,1
0,5,16,0,23.517,16.783,3.050,3.683,Saku Koivu,11,2.000,0,0,C,0,23,0,5
0,7,12,1,16.650,14.500,1.083,1.067,Tomas Plekanec,14,2.000,0,1,LW,0,23,0,3
0,1,0,0,24.150,17.333,3.050,3.767,Christopher Higgins,21,0.000,0,0,C,0,23,0,4
0,,,0,16.617,16.033,0.000,0.583,Mathieu Dandenault,25,2.000,0,0,D,0,17,0,2
0,,,1,18.167,14.483,3.017,0.667,Alexei Kovalev,27,0.000,0,1,RW,1,21,0,3
0,6,4,0,7.317,5.667,0.000,1.650,Kyle Chipchura,28,0.000,0,0,C,0,11,0,0
0,,,0,13.433,9.833,1.083,2.517,Mark Streit,32,0.000,1,0,D,0,18,0,2
0,3,8,0,15.083,15.000,0.083,0.000,Maxim Lapierre,40,0.000,0,0,C,0,18,0,1
0,,,0,28.350,24.050,1.117,3.183,Roman Hamrlik,44,0.000,-1,0,D,0,31,0,2
1,,,0,16.000,14.917,1.083,0.000,Andrei Kostitsyn,46,2.000,0,1,RW,0,20,0,0
0,,,0,16.917,13.317,0.000,3.600,Francis Bouillon,51,0.000,0,0,D,0,21,0,0
0,,,0,11.550,10.433,1.117,0.000,Patrice Brisebois,71,0.000,0,0,D,0,14,0,0
0,,,0,8.167,7.050,1.117,0.000,Michael Ryder,73,0.000,0,0,RW,0,10,0,2
0,,,0,28.583,20.333,3.100,5.150,Andrei Markov,79,0.000,1,0,D,0,31,0,2
0,,,0,10.717,10.633,0.083,0.000,Guillaume Latendresse,84,0.000,0,0,RW,0,13,0,1
0,,,0,8.700,8.700,0.000,0.000,Doug Janik,3,0.000,0,0,D,0,12,0,0
0,17,6,1,25.400,17.117,6.950,1.333,Vincent Lecavalier,4,0.000,0,1,C,1,26,0,2
0,,,0,6.200,6.200,0.000,0.000,Michel Ouellet,7,0.000,1,0,RW,0,9,0,3
0,,,0,12.850,11.683,0.000,1.167,Jason Ward,16,0.000,0,0,RW,0,15,0,2
0,,,0,15.300,13.733,1.567,0.000,Jan Hlavac,17,0.000,-1,0,LW,0,20,0,3
1,11,7,0,30.267,19.883,8.083,2.300,Brad Richards,19,0.000,-1,1,C,0,25,0,4
0,5,0,0,22.483,20.217,2.267,0.000,Vaclav Prospal,20,2.000,0,0,LW,0,26,0,4
0,,,0,13.950,12.450,1.500,0.000,Mathieu Darche,21,2.000,0,0,LW,0,21,0,1
0,3,2,0,10.817,10.233,0.000,0.583,Andreas Karlsson,24,0.000,0,0,C,0,13,0,0
0,,,0,28.417,20.350,6.950,1.117,Martin St Louis,26,0.000,-1,0,RW,0,27,0,2
0,,,1,6.417,6.417,0.000,0.000,Andre Roy,36,0.000,1,1,RW,0,8,0,2
0,,,0,21.383,20.183,0.000,1.200,Brad Lukowich,37,2.000,-1,0,D,0,30,0,2
0,,,0,11.750,11.750,0.000,0.000,Mike Lundin,39,0.000,0,0,D,0,14,0,0
0,,,0,29.833,24.983,1.467,3.383,Paul Ranger,54,0.000,1,0,D,0,34,0,1
0,,,0,18.983,17.900,0.250,0.833,Shane Obrien,55,0.000,-1,0,D,0,27,0,2
1,,,0,31.017,21.133,6.867,3.017,Filip Kuba,71,0.000,1,1,D,0,31,0,0
0,0,1,0,9.767,9.767,0.000,0.000,Nick Tarnasky,74,0.000,0,0,C,0,13,0,3
0,5,6,0,12.417,6.650,5.767,0.000,Chris Gratton,77,0.000,1,0,C,0,13,0,0
0,,,0,16,10,4,2,Jason Demers,5,0,3,0,D,0,24,0,1
0,10,13,0,21,11,6,3,Joe Pavelski,8,0,1,0,C,0,30,0,6
1,4,4,0,9,6,0,2,Andrew Desjardins,10,0,1,1,C,0,15,0,1
0,,1,1,20,10,6,3,Patrick Marleau,12,0,2,1,LW,0,28,0,2
0,,,0,9,8,0,0,James Sheppard,15,2,0,0,C,0,16,0,1
1,8,3,0,20,12,7,0,Joe Thornton,19,0,1,1,C,0,24,0,2
0,,,0,24,15,6,1,Dan Boyle,22,0,0,0,D,0,26,0,3
0,,,0,12,9,0,2,Scott Hannan,27,0,3,0,D,0,22,0,2
2,4,5,0,18,10,6,1,Logan Couture,39,0,2,2,C,0,26,0,2
0,,,0,5,4,0,0,Matt Pelech,42,2,0,0,RW,0,9,0,1
1,,,0,18,14,0,4,Marc Edouard Vlasic,44,0,1,1,D,0,25,0,0
1,1,1,0,16,11,4,0,Tomas Hertl,48,0,1,1,C,0,25,0,2
0,,,0,21,16,4,0,Matt Irwin,52,0,0,0,D,0,26,0,3
0,,,1,12,11,0,1,Tommy Wingels,57,0,1,1,C,0,21,0,1
0,,,1,19,15,0,3,Justin Braun,61,2,1,1,D,0,26,0,1
0,5,4,0,17,10,4,1,Tyler Kennedy,81,0,2,0,C,0,24,0,2
0,,,0,9,8,0,0,Matt Nieto,83,2,0,0,LW,0,15,0,0
0,3,1,1,16,12,3,0,Brent Burns,88,4,1,1,RW,0,27,0,5
0,,,0,59,40,12,7,Antti Niemi,31,0,,0,G,0,,0,0
0,,,0,23,14,2,5,Dan Hamhuis,2,0,-2,0,D,0,33,0,1
0,,,0,22,13,2,6,Kevin Bieksa,3,0,-1,0,D,0,29,0,3
0,,,1,21,15,4,1,Jason Garrison,5,4,-1,1,D,1,31,0,2
0,,,0,12,11,0,0,David Booth,7,0,0,0,LW,0,19,0,2
0,,,0,17,12,0,5,Christopher Tanev,8,0,-2,0,D,0,28,0,1
0,1,3,0,18,11,2,5,Alexandre Burrows,14,0,-1,0,RW,0,29,0,0
0,3,7,0,12,11,0,1,Brad Richardson,15,0,-2,0,RW,0,19,0,0
0,11,11,0,21,12,4,3,Ryan Kesler,17,4,-2,0,C,0,31,0,3
0,,,0,9,8,0,0,Ryan Stanton,18,0,-1,0,D,0,15,0,0
0,,,0,18,12,2,3,Chris Higgins,20,0,-2,0,LW,0,28,0,5
0,3,2,0,3,3,0,0,Zac Dalpe,21,0,0,0,C,0,7,0,2
1,,,0,20,13,4,2,Daniel Sedin,22,2,0,1,LW,0,28,0,0
0,,,0,25,16,4,4,Alexander Edler,23,2,-1,0,D,0,34,0,1
0,2,2,0,14,11,0,1,Mike Santorelli,25,0,-2,0,C,0,22,0,0
0,,,0,3,3,0,0,Tom Sestito,29,0,0,0,LW,0,7,0,0
0,,,0,4,4,0,0,Dale Weise,32,2,-1,0,RW,0,10,0,0
1,12,10,0,18,11,4,2,Henrik Sedin,33,0,0,1,C,0,28,0,2
0,,,0,15,12,1,1,Jannik Hansen,36,0,-2,0,RW,0,24,0,0
0,,,0,59,40,7,12,Roberto Luongo,1,0,,0,G,0,,0,0
0,,,0,17.417,14.200,0.000,3.217,Branislav Mezei,2,0.000,0,0,D,0,19,0,0
0,,,0,24.250,18.983,3.050,2.217,Jay Bouwmeester,4,0.000,0,0,D,0,27,0,3
1,,,0,18.950,16.133,0.850,1.967,Bryan Allen,5,5.000,0,1,D,0,23,0,2
0,,,0,17.550,11.400,4.867,1.283,Steve Montador,7,0.000,0,0,D,0,21,0,2
0,8,9,1,16.200,11.683,4.517,0.000,Stephen Weiss,9,0.000,0,1,C,1,19,0,2
0,,,0,14.383,13.467,0.917,0.000,David Booth,10,0.000,0,0,LW,0,16,0,4
0,5,3,0,10.817,7.167,0.000,3.650,Gregory Campbell,11,0.000,0,0,LW,0,14,0,1
0,10,7,1,17.867,12.983,4.883,0.000,Olli Jokinen,12,2.000,1,1,C,0,20,0,5
0,,,0,16.150,13.050,0.000,3.100,Radek Dvorak,14,0.000,1,0,RW,0,19,0,3
0,12,8,0,15.683,12.267,2.700,0.717,Jozef Stumpel,15,0.000,0,0,C,0,19,0,0
0,,,1,18.200,14.900,3.300,0.000,Nathan Horton,16,2.000,0,1,RW,1,22,0,4
2,,,0,18.883,14.167,2.533,2.183,Ville Peltonen,18,0.000,1,2,LW,0,21,0,1
0,,,0,18.167,12.917,5.250,0.000,Richard Zednik,20,0.000,0,0,LW,0,18,0,6
0,,,0,15.100,14.617,0.000,0.483,Jassen Cullimore,22,2.000,1,0,D,0,21,0,1
2,,,0,23.350,15.583,4.933,2.833,Ruslan Salei,24,0.000,1,2,D,0,30,0,2
0,,,0,3.500,3.500,0.000,0.000,Tanner Glass,37,0.000,0,0,LW,0,6,0,0
0,1,0,0,9.300,7.667,0.000,1.633,Kamil Kreps,54,0.000,0,0,C,0,12,0,0
0,,,0,16.350,11.767,3.867,0.717,Rostislav Olesz,85,0.000,0,0,C,0,20,0,5
0,,,0,17.133,12.617,4.517,0.000,Bryan Berard,4,0.000,-1,0,D,0,17,0,3
0,,,0,18.150,11.233,3.567,3.350,Trent Hunter,7,0.000,0,0,RW,0,22,0,2
0,,,0,19.950,16.100,1.483,2.367,Bruno Gervais,8,2.000,0,0,D,0,23,0,0
0,4,4,0,12.200,6.550,2.433,3.217,Richard Park,10,0.000,0,0,RW,0,17,0,1
0,,,0,12.383,10.817,0.000,1.567,Andy Hilbert,11,2.000,0,0,C,0,20,0,1
0,,,0,8.683,6.250,2.433,0.000,Chris Simon,12,0.000,0,0,LW,0,11,0,1
0,,,0,15.467,13.950,1.517,0.000,Bill Guerin,13,7.000,-1,0,RW,0,17,0,5
