assists, faceoffs lost, faceoffs won, goals, minutes, minutes even, minutes power play, minutes short handed, name, number, penalty minutes, plus minus, points, position, power play goals, shifts, short handed goals, shots on goal
0,,,0,14,14,0,0,Joakim Ryan,47,0,0,0,D,0,16,0,0
0,4,2,1,16,15,0,0,Tomas Hertl,48,0,-1,1,C,0,22,1,3
1,,,0,16,15,0,0,Justin Braun,61,0,1,1,D,0,18,0,2
0,,,0,15,13,1,0,Kevin Labanc,62,0,-1,0,RW,0,20,0,3
0,,,0,26,22,3,1,Erik Karlsson,65,0,-2,0,D,0,24,0,1
0,,,0,8,8,0,0,Melker Karlsson,68,0,0,0,C,0,15,0,2
0,,,0,25,21,2,0,Brent Burns,88,0,0,0,D,0,25,0,2
0,,,0,0,0,0,0,Ryan Miller,30,0,,0,G,0,,0,0
0,,,0,60,54,1,4,John Gibson,36,0,,0,G,0,,0,0
0,,,0,11,11,0,0,Luke Schenn,2,0,0,0,D,0,16,0,1
0,,,0,24,21,1,1,Cam Fowler,4,0,0,0,D,0,33,0,0
0,,,0,15,13,0,2,Andrew Cogliano,7,0,0,0,LW,0,21,0,0
1,8,4,1,13,10,1,1,Adam Henrique,14,0,1,2,C,1,22,0,1
2,5,8,0,17,16,1,0,Ryan Getzlaf,15,0,0,2,C,0,24,0,1
0,,,0,13,13,0,0,Pontus Aberg,20,2,-1,0,LW,0,20,0,0
0,6,6,1,15,14,0,1,Carter Rowney,24,0,1,1,RW,0,22,0,2
0,,,1,22,19,0,2,Brandon Montour,26,0,0,1,D,0,32,0,2
0,,,0,14,12,0,1,Marcus Pettersson,28,0,0,0,D,0,20,0,0
3,,,0,12,11,1,0,Jakob Silfverberg,33,0,1,3,RW,0,19,0,1
0,9,8,0,13,12,0,0,Sam Steel,34,0,-1,0,C,0,20,0,0
0,,,0,22,21,0,0,Josh Manson,42,4,1,0,D,0,32,0,1
1,2,1,0,14,12,0,2,Ben Street,46,0,1,1,C,0,19,0,0
0,,,0,25,22,0,2,Hampus Lindholm,47,0,1,0,D,0,33,0,1
0,,,1,11,10,0,0,Max Comtois,53,0,0,1,LW,0,17,0,2
0,,,0,15,14,0,0,Troy Terry,61,0,0,0,RW,0,21,0,0
1,,,0,13,13,0,0,Kiefer Sherwood,64,0,1,1,RW,0,20,0,2
2,1,2,1,18,16,1,0,Rickard Rakell,67,0,0,3,C,1,24,0,1
0,,,0,0,0,0,0,Linus Ullmark,35,0,,0,G,0,,0,0
0,,,0,55,51,2,1,Carter Hutton,40,0,,0,G,0,,0,0
0,,,0,18,18,0,0,Marco Scandella,6,0,-1,0,D,0,27,0,5
0,,,0,19,17,0,1,Casey Nelson,8,0,0,0,D,0,25,0,1
0,6,9,0,21,19,2,0,Jack Eichel,9,0,-2,0,C,0,23,0,4
0,3,3,0,15,12,1,1,Patrik Berglund,10,0,-1,0,C,0,20,0,1
0,6,8,0,18,18,0,0,Vladimir Sobotka,17,4,0,0,C,0,22,0,1
0,,,0,18,17,0,1,Jake McCabe,19,0,-1,0,D,0,27,0,2
0,,,0,16,15,1,0,Kyle Okposo,21,0,-1,0,RW,0,20,0,2
0,,,0,20,18,2,0,Sam Reinhart,23,0,-2,0,RW,0,22,0,3
0,,,0,22,21,1,0,Rasmus Dahlin,26,0,-1,0,D,0,25,0,0
0,3,1,0,13,11,0,1,Zemgus Girgensons,28,0,0,0,C,0,19,0,0
0,,,0,11,11,0,0,Jason Pominville,29,0,0,0,RW,0,17,0,3
0,3,5,0,14,13,0,0,Casey Mittelstadt,37,0,-1,0,C,0,20,0,1
0,0,2,0,14,14,0,0,Conor Sheary,43,0,-1,0,LW,0,20,0,2
0,1,4,0,17,14,2,0,Jeff Skinner,53,0,-2,0,LW,0,22,0,2
0,,,0,24,22,1,0,Rasmus Ristolainen,55,0,-2,0,D,0,27,0,2
0,6,5,0,11,11,0,0,Evan Rodrigues,71,0,0,0,LW,0,19,0,2
0,1,1,0,11,11,0,0,Tage Thompson,72,0,-1,0,C,0,16,0,0
0,,,0,14,14,0,0,Nathan Beaulieu,82,0,0,0,D,0,17,0,1
0,,,0,0,0,0,0,Tuukka Rask,40,0,,0,G,0,,0,0
0,,,0,60,55,1,2,Jaroslav Halak,41,0,,0,G,0,,0,0
0,,,0,11,11,0,0,Anders Bjork,10,0,0,0,LW,0,16,0,0
0,2,0,1,12,12,0,0,Ryan Donato,17,0,0,1,C,1,17,0,2
0,,,0,14,13,0,1,Joakim Nordstrom,20,0,0,0,C,0,20,0,0
0,,,0,17,16,0,1,Brandon Carlo,25,0,1,0,D,0,20,0,0
0,,,0,16,15,0,1,John Moore,27,0,2,0,D,0,20,0,1
0,,,1,25,24,0,1,Zdeno Chara,33,2,1,1,D,0,24,0,2
1,15,12,1,15,14,0,1,Patrice Bergeron,37,0,2,2,C,0,21,1,2
0,1,1,0,16,15,1,0,David Backes,42,0,0,0,RW,0,18,0,1
0,,,0,13,12,1,0,Danton Heinen,43,2,0,0,C,0,19,0,1
1,7,4,0,16,15,1,0,David Krejci,46,0,1,1,C,0,19,0,1
0,,,0,15,15,0,0,Matt Grzelcyk,48,0,0,0,D,0,23,0,0
0,6,7,0,14,13,0,0,Sean Kuraly,52,0,0,0,C,0,18,0,1
0,6,5,0,14,13,0,0,Noel Acciari,55,0,0,0,C,0,17,0,2
4,1,0,0,17,15,0,1,Brad Marchand,63,0,3,4,LW,0,22,0,0
1,,,0,22,21,1,0,Charlie McAvoy,73,2,2,1,D,0,22,0,2
0,,,0,15,14,1,0,Jake DeBrusk,74,0,0,0,LW,0,18,0,3
0,,,0,19,18,0,1,Kevan Miller,86,0,0,0,D,0,24,0,2
0,,,1,16,15,0,0,David Pastrnak,88,0,2,1,RW,0,19,0,6
0,,,0,58,54,2,2,Henrik Lundqvist,30,0,,0,G,0,,0,0
0,,,0,0,0,0,0,Alexandar Georgiev,40,0,,0,G,0,,0,0
0,6,7,0,17,15,0,1,Kevin Hayes,13,0,0,0,C,0,22,0,1
0,2,0,1,14,13,0,0,Jesper Fast,17,0,1,1,RW,0,19,0,3
0,,,0,18,16,0,1,Marc Staal,18,0,0,0,D,0,28,0,3
0,1,0,0,18,17,1,0,Chris Kreider,20,2,-1,0,LW,0,23,0,1
0,2,6,0,10,10,0,0,Brett Howden,21,0,-1,0,C,0,14,0,1
0,,,0,20,19,1,0,Kevin Shattenkirk,22,0,-1,0,D,0,27,0,7
0,2,1,0,12,12,0,0,Ryan Spooner,23,0,1,0,C,0,17,0,3
0,,,0,16,15,0,0,Jimmy Vesey,26,0,0,0,LW,0,20,0,4
1,2,1,0,19,18,1,0,Mats Zuccarello,36,0,0,1,RW,0,22,0,4
0,,,0,18,18,0,0,Brendan Smith,42,0,-1,0,D,0,25,0,0
0,,,0,19,17,0,1,Neal Pionk,44,0,-1,0,D,0,29,0,1
0,,,0,19,18,0,0,Adam McQuaid,54,0,1,0,D,0,29,0,1
1,6,2,0,12,11,0,0,Filip Chytil,72,0,1,1,C,0,15,0,0
0,,,0,20,19,0,0,Brady Skjei,76,0,0,0,D,0,29,0,1
0,,,1,17,16,1,0,Pavel Buchnevich,89,0,-1,1,RW,0,23,0,2
0,,,0,9,9,0,0,Vladislav Namestnikov,90,0,-1,0,C,0,13,0,1
1,11,12,0,18,16,1,0,Mika Zibanejad,93,0,-1,1,C,0,25,0,2
0,,,0,10,10,0,0,Vinni Lettieri,95,2,-1,0,C,0,15,0,1
0,,,0,60,56,2,2,Pekka Rinne,35,0,,0,G,0,,0,0
0,,,0,0,0,0,0,Juuse Saros,74,0,,0,G,0,,0,0
1,,,0,22,20,0,0,Ryan Ellis,4,0,1,1,D,0,31,0,0
0,,,0,14,14,0,0,Dan Hamhuis,5,0,-1,0,D,0,20,0,0
0,,,0,13,13,0,0,Yannick Weber,7,0,0,0,D,0,19,0,3
1,5,7,0,16,15,0,0,Kyle Turris,8,2,1,1,C,0,24,0,2
0,,,1,18,16,1,0,Filip Forsberg,9,0,0,1,LW,0,27,0,4
1,6,4,1,13,12,0,1,Colton Sissons,10,0,2,2,C,0,23,0,1
0,7,9,0,15,13,0,0,Nick Bonino,13,0,0,0,C,0,24,0,1
2,,,0,22,21,0,1,Mattias Ekholm,14,0,2,2,D,0,30,0,1
1,1,2,0,14,13,1,0,Craig Smith,15,0,1,1,RW,0,24,0,6
0,,,0,16,15,0,0,Calle Jarnkrok,19,0,-1,0,C,0,24,0,2
0,1,0,0,9,9,0,0,Miikka Salomaki,20,0,1,0,RW,0,15,0,0
0,,,0,14,13,0,0,Kevin Fiala,22,0,0,0,LW,0,21,0,2
0,,,0,17,16,1,0,Viktor Arvidsson,33,0,0,0,LW,0,24,0,0
0,,,0,7,7,0,0,Zac Rinaldo,36,2,1,0,LW,0,13,0,2
0,,,0,15,15,0,0,Ryan Hartman,38,0,-1,0,RW,0,20,0,1
0,,,0,23,21,0,0,Roman Josi,59,0,-1,0,D,0,31,0,2
0,,,1,22,20,1,1,PK Subban,76,2,1,1,D,0,29,0,4
0,9,10,0,17,15,1,0,Ryan Johansen,92,0,-1,0,C,0,26,0,2
0,,,0,0,0,0,0,Casey DeSmith,1,0,,0,G,0,,0,0
0,,,0,61,46,10,4,Matt Murray,30,0,,0,G,0,,0,0
0,,,0,19,17,0,1,Olli Maatta,3,0,-1,0,D,0,26,0,1
2,,,0,17,14,2,0,Justin Schultz,4,0,0,2,D,0,22,0,1
0,,,1,13,13,0,0,Jamie Oleksiak,6,0,0,1,D,0,21,0,1
0,0,2,0,9,8,0,1,Matt Cullen,7,0,-2,0,C,0,16,0,1
2,,,0,16,14,0,1,Brian Dumoulin,8,0,-1,2,D,0,23,0,0
1,,,0,9,9,0,0,Dominik Simon,12,0,-1,1,LW,0,14,0,2
0,9,9,0,12,10,0,2,Riley Sheahan,15,0,-2,0,C,0,20,0,2
0,,,0,14,13,0,1,Bryan Rust,17,0,-1,0,RW,0,22,0,3
0,5,5,1,14,9,3,1,Derick Brassard,19,0,0,1,C,0,21,0,6
1,,,0,6,4,2,0,Daniel Sprong,41,0,-1,1,RW,0,11,0,0
1,,,2,25,15,7,2,Kris Letang,58,0,0,3,D,1,28,0,3
0,,,2,18,15,3,0,Jake Guentzel,59,0,1,2,C,1,24,0,5
0,,,0,14,13,0,1,Carl Hagelin,62,2,-1,0,LW,0,18,0,3
2,8,7,1,21,14,7,0,Evgeni Malkin,71,0,0,3,C,0,22,0,2
1,,,0,19,13,6,0,Patric Hornqvist,72,0,1,1,RW,0,23,0,4
0,,,0,21,17,2,1,Jack Johnson,73,0,0,0,D,0,27,0,0
2,,,0,21,13,7,0,Phil Kessel,81,2,0,2,RW,0,24,0,2
2,11,14,0,22,14,7,0,Sidney Crosby,87,0,2,2,C,0,25,0,5
0,,,0,0,0,0,0,Pheonix Copley,1,0,,0,G,0,,0,0
0,,,0,61,46,4,10,Braden Holtby,70,0,,0,G,0,,0,0
0,,,0,22,16,0,5,Matt Niskanen,2,2,-2,0,D,0,29,0,0
0,,,1,20,16,3,0,Alexander Ovechkin,8,0,1,1,LW,0,23,0,3
0,,,0,24,18,0,5,Dmitry Orlov,9,0,-2,0,D,0,29,0,5
1,2,0,0,18,17,0,0,Brett Connolly,10,2,0,1,RW,0,22,0,3
0,,,1,15,14,1,0,Jakub Vrana,13,2,3,1,LW,0,22,0,3
0,1,0,0,11,9,0,2,Chandler Stephenson,18,0,-3,0,C,0,17,0,0
1,10,13,0,18,13,3,1,Nicklas Backstrom,19,0,2,1,C,0,25,0,4
0,2,6,0,12,9,0,2,Lars Eller,20,2,-2,0,C,0,18,0,2
0,,,0,11,10,0,0,Madison Bowey,22,2,0,0,D,0,15,0,0
0,0,1,0,9,6,0,3,Devante Smith Pelly,25,0,0,0,RW,0,14,0,4
0,7,3,0,10,6,0,4,Nic Dowd,26,0,0,0,C,0,14,0,0
1,,,0,16,16,0,0,Christian Djoos,29,0,2,1,D,0,21,0,0
0,,,1,16,10,0,5,Brooks Orpik,44,0,1,1,D,0,21,0,1
0,,,0,10,8,0,1,Andre Burakovsky,65,0,-1,0,LW,0,15,0,0
1,,,1,28,19,3,4,John Carlson,74,0,3,2,D,0,31,0,4
1,2,0,2,18,13,3,1,TJ Oshie,77,0,2,3,RW,0,25,0,3
0,,,0,6,5,0,0,Nathan Walker,79,0,0,0,LW,0,9,0,1
1,13,10,0,24,18,2,2,Evgeny Kuznetsov,92,2,1,1,C,0,29,0,3
0,,,0,59,48,6,4,Petr Mrazek,34,0,,0,G,0,,0,0
0,,,0,0,0,0,0,Curtis McElhinney,35,0,,0,G,0,,0,0
0,8,19,1,20,15,2,2,Jordan Staal,11,0,1,1,C,0,29,0,7
0,,,0,16,14,0,1,Warren Foegele,13,0,0,0,LW,0,25,0,2
0,2,1,0,18,15,2,0,Justin Williams,14,0,1,0,RW,0,26,0,5
1,,,0,18,16,0,1,Dougie Hamilton,19,0,0,1,D,0,25,0,5
1,4,7,0,21,17,3,0,Sebastian Aho,20,0,1,1,RW,0,23,0,4
0,,,0,21,18,0,2,Brett Pesce,22,2,0,0,D,0,26,0,3
0,0,1,0,15,12,0,2,Brock McGinn,23,0,-1,0,LW,0,23,0,3
0,,,0,21,16,3,1,Justin Faulk,27,0,0,0,D,0,25,0,1
0,,,0,11,9,2,0,Andrei Svechnikov,37,0,0,0,RW,0,18,0,3
0,,,0,17,16,0,1,Calvin De Haan,44,0,0,0,D,0,19,0,1
0,1,0,0,10,9,0,1,Jordan Martinook,48,0,-1,0,LW,0,16,0,1
0,,,0,17,16,0,1,Trevor Van Riemsdyk,57,0,0,0,D,0,22,0,2
0,2,5,0,8,8,0,0,Lucas Wallmark,71,2,-1,0,C,0,15,0,1
0,,,0,10,7,2,0,Valentin Zykov,73,0,0,0,LW,0,13,0,3
0,,,0,20,15,2,2,Jaccob Slavin,74,0,0,0,D,0,28,0,2
0,,,0,18,15,2,0,Micheal Ferland,79,2,1,0,LW,0,24,0,1
0,2,0,0,19,15,4,0,Teuvo Teravainen,86,0,0,0,LW,0,20,0,1
0,3,0,0,11,10,1,0,Martin Necas,88,0,0,0,C,0,16,0,1
0,,,0,60,49,4,6,Thomas Greiss,1,0,,0,G,0,,0,0
0,,,0,0,0,0,0,Robin Lehner,40,0,,0,G,0,,0,0
0,,,0,22,19,3,0,Nick Leddy,2,0,1,0,D,0,24,0,0
0,,,0,19,16,0,3,Adam Pelech,3,0,-1,0,D,0,26,0,1
0,,,0,20,17,0,2,Thomas Hickey,4,0,1,0,D,0,26,0,0
1,,,0,22,18,1,2,Ryan Pulock,6,2,-1,1,D,0,31,0,3
0,,,0,17,14,2,0,Jordan Eberle,7,0,1,0,C,0,23,0,4
0,,,0,11,11,0,0,Tanner Fritz,11,0,0,0,C,0,15,0,0
0,,,1,16,12,3,0,Josh Bailey,12,0,0,1,RW,1,22,0,2
1,7,4,0,17,14,3,0,Mathew Barzal,13,2,0,1,C,0,22,0,0
0,1,0,0,14,10,1,2,Cal Clutterbuck,15,0,-1,0,RW,0,24,0,1
0,,,0,10,9,0,0,Matt Martin,17,0,0,0,LW,0,16,0,1
0,2,0,0,15,13,1,0,Anthony Beauvillier,18,0,0,0,C,0,21,0,3
0,,,0,15,14,0,1,Luca Sbisa,21,2,0,0,D,0,25,0,0
0,2,0,0,18,15,3,0,Anders Lee,27,0,-1,0,LW,0,25,0,0
1,11,6,0,19,16,1,1,Brock Nelson,29,0,0,1,C,0,27,0,1
0,0,1,0,12,10,0,2,Leo Komarov,47,0,0,0,C,0,20,0,1
0,5,5,1,12,9,0,2,Valtteri Filppula,51,0,1,1,C,0,20,0,2
0,5,6,0,13,10,0,2,Casey Cizikas,53,0,0,0,C,0,23,0,0
0,,,0,18,14,1,2,Johnny Boychuk,55,0,0,0,D,0,27,0,1
0,,,0,0,0,0,0,Mike Condon,1,0,,0,G,0,,0,0
0,,,0,60,52,3,5,Craig Anderson,41,0,,0,G,0,,0,0
0,,,0,16,14,0,1,Dylan Demelo,2,0,1,0,D,0,22,0,1
0,,,0,22,18,0,3,Cody Ceci,5,0,-2,0,D,0,28,0,3
0,,,0,19,18,1,0,Chris Wideman,6,0,0,0,D,0,27,0,2
0,,,0,14,12,1,0,Bobby Ryan,9,0,0,0,RW,0,18,0,1
0,3,8,0,17,15,0,2,Tom Pyatt,10,0,0,0,LW,0,22,0,0
0,11,9,1,17,14,0,2,Zack Smith,15,0,0,1,LW,0,27,0,3
0,,,0,4,4,0,0,Max McCormick,17,0,0,0,LW,0,6,0,2
1,,,0,16,15,0,0,Ryan Dzingel,18,0,-1,1,LW,0,22,0,1
1,4,5,1,13,11,1,0,Colin White,36,2,0,2,C,1,22,0,4
0,0,1,0,14,12,0,1,Magnus Paajarvi,56,0,0,0,LW,0,20,0,1
1,,,1,18,15,1,1,Maxime Lajoie,58,2,1,2,D,0,25,0,3
0,,,0,10,10,0,0,Alex Formenton,59,0,-1,0,LW,0,15,0,0
0,0,1,0,19,15,1,2,Mark Stone,61,0,0,0,RW,0,27,0,1
1,6,6,0,16,13,1,0,Chris Tierney,71,2,-1,1,C,0,24,0,0
1,,,0,21,18,2,0,Thomas Chabot,72,0,-1,1,D,0,31,0,1
0,,,0,21,18,0,3,Mark Borowiecki,74,0,-2,0,D,0,29,0,1
0,,,0,13,11,1,0,Mikkel Boedker,89,0,-1,0,LW,0,18,0,1
1,12,10,0,17,16,1,0,Matt Duchene,95,0,-1,1,C,0,23,0,0
0,,,0,60,52,5,3,Cam Ward,30,0,,0,G,0,,0,0
0,,,0,0,0,0,0,Collin Delia,60,0,,0,G,0,,0,0
0,,,0,24,19,3,1,Duncan Keith,2,0,1,0,D,0,32,0,4
0,,,1,19,16,1,1,Brent Seabrook,7,0,1,1,D,0,28,0,3
0,11,3,0,20,15,4,1,Nick Schmaltz,8,0,-1,0,C,0,22,0,1
0,,,1,18,14,3,0,Alex Debrincat,12,2,2,1,RW,0,25,0,4
0,,,0,13,13,0,0,Chris Kunitz,14,2,0,0,LW,0,18,0,1
0,10,10,0,17,14,1,1,Artem Anisimov,15,0,0,0,C,0,21,0,3
0,3,1,0,8,7,0,0,Marcus Kruger,16,0,0,0,C,0,15,0,0
1,9,20,1,19,14,3,1,Jonathan Toews,19,0,3,2,C,0,27,0,4
0,0,1,0,17,16,0,0,Brandon Saad,20,0,-1,0,LW,0,21,0,2
0,,,0,17,16,0,1,Brandon Manning,23,0,1,0,D,0,27,0,1
0,,,0,13,12,0,0,Dominik Kahun,24,0,2,0,C,0,22,0,2
0,,,0,19,19,0,0,Henri Jokiharju,28,0,0,0,D,0,31,0,3
0,,,0,6,6,0,0,Andreas Martinsen,29,0,-1,0,LW,0,11,0,1
0,,,0,17,15,0,1,Jan Rutta,44,0,0,0,D,0,23,0,1
1,,,0,17,16,1,0,Erik Gustafsson,56,0,0,1,D,0,22,0,3
0,5,1,0,8,7,0,0,Luke Johnson,62,2,-1,0,C,0,16,0,1
1,2,0,0,13,13,0,0,David Kampf,64,0,1,1,C,0,19,0,3
1,,,1,23,19,4,0,Patrick Kane,88,0,1,2,RW,0,26,0,6
0,,,0,62,50,2,9,Jimmy Howard,35,0,,0,G,0,,0,0
0,,,0,0,0,0,0,Jonathan Bernier,45,0,,0,G,0,,0,0
0,,,0,18,14,0,3,Joe Hicketts,2,0,0,0,D,0,21,0,1
0,0,1,0,16,14,0,2,Justin Abdelkader,8,2,0,0,LW,0,25,0,0
2,,,0,15,14,1,0,Gustav Nyquist,14,0,0,2,RW,0,22,0,2
0,,,0,16,14,1,0,Filip Hronek,17,2,0,0,D,0,25,0,1
0,,,1,19,18,0,0,Dennis Cholowski,21,2,0,1,D,0,28,0,1
0,1,0,0,13,13,0,0,Thomas Vanek,26,2,0,0,LW,0,21,0,1
0,,,0,12,10,1,0,Michael Rasmussen,27,0,0,0,C,0,14,0,1
0,0,1,0,14,13,1,0,Anthony Mantha,39,0,0,0,RW,0,19,0,0
