longest reception, name, receiving touchdowns, receiving yards, receptions
17,C McCarty,0,17,1
6,J Smith,0,12,2
22,B Cunningham,1,82,6
40,E Lewis,0,40,1
30,W Stanback,0,30,1
13,A Bowman,0,19,2
15,T Graham,0,15,1
11,E Jackson,0,11,1
11,T Sutton,0,11,1
9,P Lavoie,0,9,1
39,J Williams Lambert,0,152,10
38,S Evans,0,69,5
14,N Roosevelt,0,21,3
11,C Holley,0,14,2
11,D Bailey,0,11,1
2,J Stanford,0,2,1
6,T Mason,0,1,3
45,D Daniels,2,83,5
32,K Jorden,1,66,5
26,M Michel,0,47,4
29,J Brescacin,1,29,1
13,R Morris,0,25,5
14,T Williams,0,14,1
11,L Durant,0,11,1
51,L Tasker,1,156,9
84,M Jones,0,117,4
22,T Toliver,0,52,3
13,C Williams,0,33,3
17,B Banks,0,27,3
11,F Faubert Lussier,0,18,2
15,A Green,0,16,3
95,D Williams,1,116,3
36,D Walker,2,59,4
20,C Gable,0,35,3
30,N Adjei,0,30,1
7,V Hazelton,0,13,2
41,B Cunningham,0,85,5
32,E Lewis,0,79,6
52,E Jackson,0,75,4
11,A Bowman,0,23,3
18,W Stanback,0,20,2
17,G Johnson,0,17,1
4,P Lavoie,0,4,1
64,A Edwards,1,114,4
20,R Smith,0,53,6
15,D Cross,0,38,3
9,J Wilder Jr,0,31,6
13,A Coombs,0,29,3
16,S Green,0,25,2
5,M Alford,0,5,1
1,L Noel,0,1,1
68,K Jorden,1,249,10
25,M Michel,1,68,5
20,D Daniels,1,67,7
61,L Durant,0,64,2
7,D Jackson,0,10,2
19,D Wolitarsky,0,90,8
65,R Lankford,1,73,3
16,A Harris,0,51,6
30,N Demski,0,44,5
11,K Thompkins,0,33,4
13,D Adams,1,27,3
5,R Simonise,0,5,1
33,B Burnham,1,72,4
19,J Johnson,0,58,6
21,R Collins Jr,0,41,5
20,E Arceneaux,0,38,2
15,C Watson,0,15,1
5,C Rainey,0,9,2
7,K Elliott,0,7,1
52,S Evans,0,52,1
39,D Bailey,0,51,2
11,N Roosevelt,0,41,5
22,K Moore,0,27,2
15,J Stanford,0,26,3
6,J Williams Lambert,1,13,4
9,C Marshall,0,9,1
24,G Ellingson,0,114,8
31,B Sinopoli,0,51,5
25,D Spencer,0,34,3
16,W Powell,0,31,5
17,R Harris,0,25,2
12,D Rhymes,0,12,1
3,M Dubois,0,3,1
0,J Beaulieu,0,0,0
22,B Cunningham,0,107,8
50,E Jackson,0,80,3
13,A Bowman,0,44,5
8,E Lewis,0,8,1
3,R Stone,0,3,1
27,N Roosevelt,0,86,7
39,J Williams Lambert,0,65,4
15,K Moore,0,42,3
25,M Thigpen,1,37,2
13,S Evans,0,13,1
7,J Stanford,0,7,1
18,D Adams,1,45,4
31,K Thompkins,1,31,1
16,D Wolitarsky,0,22,2
19,K Lafrance,0,22,2
9,C Washington,0,21,3
16,N Demski,0,20,2
15,A Harris,0,15,1
27,D Daniels,1,116,7
21,K Jorden,0,49,3
30,R Sindani,0,43,2
19,J Brescacin,0,41,3
23,D Jackson,0,21,2
2,L Durant,0,2,1
45,D Williams,1,116,6
26,K Stafford,0,51,4
13,C Gable,0,25,3
24,J Robinson,0,24,1
9,N Adjei,0,18,3
9,V Hazelton,0,9,1
7,N Behar,0,7,1
0,D Walker,0,0,0
56,L Tasker,1,143,8
35,B Banks,2,135,9
20,T Toliver,0,43,3
20,A Green,0,28,3
16,J Saunders,0,27,2
9,M Jones,0,9,1
19,J Wilder Jr,0,42,3
25,S Green,0,41,2
16,R Smith,0,31,2
14,A Edwards,0,23,2
10,L Noel,0,21,3
8,M Alford,0,5,2
3,R Bomben,1,3,1
33,R Collins Jr,1,105,10
13,B Burnham,1,33,5
13,S Johnson,0,30,3
8,C Watson,0,8,1
0,K Elliott,0,0,0
19,B Sinopoli,1,68,6
18,G Ellingson,0,51,4
12,D Spencer,0,30,4
10,W Powell,0,24,3
22,J Feoli Gudino,0,22,1
13,R Harris,0,17,2
11,J Beaulieu,0,16,2
31,A Edwards,1,112,9
31,S Green,1,97,8
20,L Noel,0,53,4
9,R Smith,0,17,2
6,M Jackson,0,8,2
5,D Cross,0,5,1
3,J Wilder Jr,0,3,1
78,B Banks,2,153,6
39,L Tasker,1,91,7
34,A Green,1,44,3
13,M Jones,0,19,2
40,D Adams,0,75,3
17,D Wolitarsky,0,67,5
33,D Petermann,1,67,4
38,C Washington,0,64,2
26,K Thompkins,0,26,1
10,N Demski,0,15,3
13,A Harris,0,13,1
0,M Miller,0,0,0
24,J Williams Lambert,0,71,5
32,K Moore,0,50,2
19,S Evans,0,45,4
8,N Roosevelt,0,14,2
13,T Mason,0,13,2
12,M Thigpen,0,12,1
0,J Stanford,0,0,0
42,D Williams,0,172,7
35,B Mitchell,0,86,7
19,K Stafford,1,67,5
8,V Hazelton,1,24,4
16,C McCarty,0,24,3
12,S Giguere,0,12,1
5,J Robinson,0,5,1
4,N Behar,0,4,1
3,S Cooper,0,3,1
29,R Begelton,0,153,7
77,D Daniels,1,116,4
43,L Durant,0,79,5
41,M Michel,1,64,3
32,R Morris,2,62,5
17,J Brescacin,0,17,1
36,E Lewis,0,36,1
15,B Cunningham,0,20,2
15,E Jackson,0,17,2
10,W Stanback,0,10,3
8,S Adekolu,0,8,1
2,P Lavoie,0,2,1
2,A Bowman,0,2,1
41,B Burnham,1,104,5
14,R Collins Jr,0,49,6
9,D Posey,0,32,4
9,A Parker,0,17,2
12,J Johnson,0,12,1
7,C Watson,0,7,1
0,C Rainey,0,0,1
18,L Tasker,0,60,6
13,T Toliver,0,34,3
12,M Jones,0,32,4
14,R Lawrence,0,24,3
9,F Faubert Lussier,0,22,4
19,S Thomas Erlington,0,19,1
12,A Green,0,19,2
99,R Begelton,1,150,5
48,J Brescacin,0,109,5
14,M Michel,1,28,3
8,R Morris,0,16,3
6,R Sindani,0,6,1
34,N Roosevelt,1,47,3
46,S Evans,0,46,1
40,K Moore,0,44,2
12,M Thigpen,0,12,1
5,J Williams Lambert,0,9,2
4,J Stanford,0,4,1
64,D Spencer,1,110,8
44,R Harris,1,77,4
32,B Sinopoli,0,62,5
19,G Ellingson,0,37,4
19,J Beaulieu,0,34,2
8,D Rhymes,0,8,1
5,W Powell,0,7,2
0,A Leonard,0,0,0
42,K Thompkins,0,94,5
49,D Adams,0,62,3
23,D Wolitarsky,0,57,3
14,W Dressler,0,27,3
10,A Harris,1,10,2
7,N Demski,0,7,1
21,E Lewis,0,63,4
18,A Bowman,0,55,4
17,E Jackson,0,39,3
12,W Stanback,0,35,4
22,J Manziel,0,22,1
11,B Cunningham,0,15,2
5,R Stone,0,5,1
38,B Sinopoli,0,113,6
40,D Spencer,0,89,4
35,R Harris,0,51,4
21,G Ellingson,1,42,4
13,J Beaulieu,0,13,1
2,W Powell,0,5,4
20,B Mitchell,0,69,8
23,D Williams,1,65,4
19,V Hazelton,0,56,5
39,M Jackson,0,44,2
14,K Stafford,0,35,4
7,N Behar,0,7,1
4,C Gable,0,0,3
56,S Green,0,106,6
24,J Wilder Jr,0,74,7
14,A Edwards,0,63,7
10,L Noel,0,41,5
14,D Cross,0,22,3
7,R Smith,0,14,2
2,B Burks,0,1,2
40,N Roosevelt,0,105,5
43,S Evans,0,58,2
25,K Moore,0,25,1
12,J Williams Lambert,2,17,2
13,D Bailey,0,13,1
8,S Moore,0,9,2
6,T Mason,0,6,1
20,B Burnham,2,90,10
32,R Collins Jr,0,54,4
31,D Posey,0,50,3
39,S Johnson,0,49,2
15,C Watson,1,42,5
15,A Parker,0,25,2
9,J Johnson,0,19,5
17,D Mackie,0,17,1
75,M Jones,2,138,3
29,L Tasker,0,77,5
19,R Lawrence,0,27,4
15,T Toliver,0,22,2
10,F Faubert Lussier,0,20,2
10,J White IV,0,17,2
10,B Addison,0,10,1
44,M Ambles,0,69,3
30,J Brescacin,1,64,5
40,J Lynch,0,62,2
21,M Michel,1,35,3
26,W Langlais,0,26,1
14,R Sindani,0,24,2
9,D Jackson,0,19,3
11,L Durant,0,10,2
0,R Morris,0,0,1
34,S Green,0,68,4
13,D McCluster,0,46,6
17,M White,0,36,3
12,A Edwards,0,36,4
12,M Williams,0,27,3
12,L Noel,0,22,3
6,J Wilder Jr,0,18,4
10,D Carter,0,17,2
3,D Cross,0,3,2
16,B Banks,2,79,9
38,M Jones,0,51,3
30,L Tasker,1,43,2
16,R Lawrence,0,16,1
7,J White IV,0,9,3
7,F Faubert Lussier,0,7,1
18,J Johnson,0,50,6
27,R Collins Jr,0,37,2
11,D Posey,0,29,4
16,C Rainey,0,28,5
10,C Watson,0,27,3
15,B Burnham,0,21,2
13,S Johnson,1,13,1
10,A Parker,0,10,1
20,B Mitchell,0,69,6
14,V Hazelton,0,40,5
26,D Williams,0,37,2
10,C McCarty,0,17,2
9,C Normand,0,16,2
8,N Adjei,0,8,1
6,M Jackson,0,6,1
0,K Stafford,0,0,0
29,D Wolitarsky,0,51,4
24,D Adams,0,31,2
19,D Petermann,0,27,2
10,W Dressler,0,24,3
14,A Harris,0,24,4
22,M Miller,0,22,1
0,K Thompkins,0,0,0
47,A Bowman,1,47,1
24,E Jackson,1,46,3
14,W Stanback,0,24,2
11,E Lewis,0,13,2
8,B Cunningham,0,8,1
23,K Moore,1,126,9
26,S Evans,0,114,6
26,K Shaw,0,75,5
23,J Williams Lambert,0,42,4
11,M Thigpen,0,19,2
9,J Stanford,0,9,1
6,D Bailey,0,6,1
3,T Mason,0,3,1
19,B Sinopoli,0,88,10
33,J Feoli Gudino,1,83,4
14,G Ellingson,1,69,8
21,D Spencer,0,54,6
18,W Powell,1,26,2
15,J Beaulieu,0,15,1
11,R Harris,0,14,2
11,D Adams,1,72,9
16,W Dressler,2,61,5
12,N Demski,0,45,5
21,A Harris,0,31,3
18,D Wolitarsky,0,31,2
12,K Thompkins,0,25,3
28,C Watson,1,65,4
40,B Burnham,0,57,3
33,D Posey,0,34,2
10,J Johnson,0,22,3
12,A Parker,0,12,1
9,C Rainey,0,9,1
0,R Collins Jr,0,0,0
21,D Cross,0,55,4
21,D Carter,1,41,2
26,A Edwards,0,36,2
20,M White,1,31,3
16,D McCluster,0,16,1
11,B Burks,0,10,3
5,L Noel,1,7,3
7,S Green,0,7,1
0,M Williams,0,0,0
15,A Bowman,0,58,5
16,E Jackson,0,56,6
52,E Lewis,0,52,1
25,T Graham,0,35,3
33,P Lavoie,0,33,1
12,G Johnson,0,16,2
39,J Brescacin,0,78,6
11,E Rogers,0,38,6
23,L Durant,0,36,2
13,M Michel,0,26,2
13,D Jackson,0,14,2
7,R Sindani,0,7,1
0,M Ambles,0,0,1
24,K Shaw,0,70,5
18,S Evans,0,59,6
18,J Williams Lambert,0,41,4
17,M Thigpen,0,25,3
21,K Moore,0,21,1
11,B Jones,0,20,2
11,D Bailey,0,11,1
6,S Moore,0,6,1
5,T Mason,0,6,2
71,B Mitchell,0,93,3
30,D Williams,0,78,6
40,V Hazelton,0,37,2
12,K Stafford,0,12,1
2,M Jackson,0,2,1
43,S Green,1,127,7
41,A Edwards,0,61,5
27,B Burks,1,60,4
10,D Carter,0,18,2
10,L Noel,0,17,2
5,S Gingras Gagnon,0,5,1
4,M White,0,4,1
39,B Banks,1,178,8
48,L Tasker,3,63,4
24,M Jones,0,33,2
13,J Buren,0,31,3
12,J White IV,0,25,3
8,R Lawrence,0,8,1
72,D Adams,1,72,1
19,D Wolitarsky,0,58,5
31,W Dressler,1,51,2
18,N Demski,0,18,1
11,K Thompkins,0,17,2
4,A Harris,0,3,2
3,K Lafrance,0,3,1
0,D Petermann,0,0,0
25,S Evans,0,42,3
18,P Lavoie,0,38,3
10,K Moore,0,18,2
7,M Thigpen,0,15,3
8,K Shaw,0,8,1
5,C Holley,0,6,2
1,D Bailey,0,1,1
0,T Mason,0,0,0
75,B Mitchell,1,190,13
27,N Behar,0,51,3
15,V Hazelton,0,44,4
16,D Williams,0,39,5
22,C Gable,0,22,1
8,M Jackson,0,16,3
10,K Stafford,0,10,1
61,D Spencer,1,98,5
36,G Ellingson,0,60,3
18,B Sinopoli,0,50,6
25,J Beaulieu,0,25,2
23,D Rhymes,0,23,1
16,R Harris,0,20,2
10,J Feoli Gudino,0,10,1
5,B Gillanders,0,5,1
35,D Jackson,0,49,3
18,C Matthews,1,45,3
26,E Rogers,0,41,3
14,M Ambles,1,40,5
27,W Langlais,0,33,2
0,R Morris,0,7,1
55,B Burnham,0,65,2
32,S Johnson,0,48,2
19,D Posey,0,44,4
23,C Watson,0,33,3
6,R Collins Jr,0,6,1
3,D Davis,0,3,1
58,R Harris,0,128,5
25,B Sinopoli,0,113,8
19,G Ellingson,0,59,5
10,D Spencer,1,26,3
9,B Gillanders,0,12,2
3,D Davis,0,3,1
40,B Banks,1,133,8
22,L Tasker,2,60,7
14,J Buren,0,45,4
40,A Green,0,45,2
43,M Jones,0,43,1
6,M McDaniel,0,6,1
65,D Posey,3,113,5
55,B Burnham,1,71,3
35,R Collins Jr,0,35,1
12,T Sutton,0,12,1
7,C Watson,0,11,2
5,R Lumbala,0,5,1
4,C Rainey,0,4,1
0,S Johnson,0,0,0
51,B Mitchell,1,110,6
47,D Williams,0,80,4
23,K Stafford,0,37,2
29,N Behar,0,35,5
6,C Gable,0,6,1
69,A Edwards,0,106,6
15,S Green,0,51,5
10,D McCluster,0,36,4
8,B Burks,0,24,4
20,D Carter,0,20,2
13,D Cross,0,18,2
13,L Noel,0,17,2
5,M White,0,5,1
21,E Lewis,1,100,8
22,E Jackson,0,60,6
19,T Graham,0,39,3
9,A Bowman,0,9,1
10,W Stanback,0,6,2
6,G Johnson,0,6,1
0,L Pittman,0,0,2
15,M Ambles,1,84,8
27,E Rogers,0,74,4
27,C Matthews,0,27,1
15,J Brescacin,0,15,1
14,R Morris,0,14,1
9,L Durant,1,13,2
28,J Williams Lambert,0,113,5
42,K Moore,0,68,5
