defensive two point conversion, forced fumble, forced fumbles, fumble return touchdowns, fumble return yards, interception return touchdowns, interceptions, name, sacks, safeties, tackle assists, tackles
,,0,0,,0,0,Allen Bailey,0.000,0,0.000,2
,,0,0,,0,0,Tamba Hali,0.000,0,0.000,1
,,0,0,,0,0,Dontari Poe,0.000,0,0.000,1
,,0,0,,0,0,DJ White,0.000,0,0.000,1
,,0,0,,0,0,Nick Williams,0.000,0,1.000,1
,,0,0,,0,0,Brandon Flowers,0.000,0,0.000,8
,,0,0,,0,0,Manti Teo,0.000,0,2.000,8
,,0,0,,0,0,Jahleel Addae,0.000,0,1.000,4
,,0,0,,0,0,Dwight Lowery,0.000,0,0.000,4
,,0,0,,0,0,Denzel Perryman,0.000,0,0.000,4
,,0,0,,0,0,Corey Liuget,0.000,0,0.000,3
,,0,0,,0,0,Dexter McCoil,0.000,0,0.000,3
,,0,0,,0,0,Kyle Emanuel,0.000,0,0.000,2
,,0,0,,0,0,Casey Hayward,0.000,0,2.000,2
,,0,0,,0,0,Melvin Ingram,0.000,0,0.000,2
,,0,0,,0,0,Brandon Mebane,1.000,0,0.000,2
,,0,0,,0,1,Jason Verrett,0.000,0,0.000,2
,,0,0,,0,0,Jeremiah Attaochu,1.000,0,0.000,1
,,0,0,,0,0,Jatavis Brown,0.000,0,1.000,1
,,0,0,,0,0,Darius Philon,0.000,0,0.000,1
,,0,0,,0,0,Caraun Reid,1.000,0,0.000,1
,,0,0,,0,0,Sio Moore,0.000,0,3.000,10
,,0,0,,0,0,Mike Adams,0.000,0,2.000,6
,,0,0,,0,0,Darryl Morris,0.000,0,0.000,5
,,0,0,,0,0,Patrick Robinson,0.000,0,1.000,4
,,0,0,,0,0,Antonio Cromartie,0.000,0,0.000,2
,,0,0,,0,0,Winston Guy,0.000,0,1.000,2
,,0,0,,0,0,Robert Mathis,0.000,0,0.000,2
,,0,0,,0,0,Rashaan Melvin,0.000,0,0.000,2
,,0,0,,0,0,Erik Walden,1.000,0,1.000,2
,,0,0,,0,0,Akeem Ayers,0.000,0,0.000,1
,,0,0,,0,0,Trent Cole,0.000,0,1.000,1
,,0,0,,0,0,TJ Green,0.000,0,2.000,1
,,0,0,,0,0,Josh McNary,0.000,0,1.000,1
,,0,0,,0,0,Antonio Morrison,0.000,0,0.000,1
,,0,0,,0,0,David Parry,0.000,0,0.000,1
,,0,0,,0,0,D Qwell Jackson,0.000,0,2.000,0
,,0,0,,0,0,Zach Kerr,0.000,0,2.000,0
,,0,0,,0,0,Kendall Langford,0.000,0,1.000,0
,,0,0,,0,0,Hassan Ridgeway,0.000,0,1.000,0
,,0,0,,0,0,Tahir Whitehead,0.000,0,4.000,6
,,0,0,,0,0,Quandre Diggs,0.000,0,1.000,5
,,0,0,,0,0,Darius Slay,0.000,0,0.000,4
,,0,0,,0,0,Devin Taylor,0.000,0,2.000,4
,,0,0,,0,0,Tavon Wilson,0.000,0,0.000,4
,,0,0,,0,0,Nevin Lawson,0.000,0,1.000,3
,,0,0,,0,0,Kerry Hyder,2.000,0,1.000,2
,,0,0,,0,0,Glover Quin,0.000,0,1.000,2
,,0,0,,0,0,Tyrunn Walker,0.000,0,2.000,2
,,0,0,,0,0,Ezekiel Ansah,0.000,0,1.000,1
,,0,0,,0,0,Rafael Bush,0.000,0,2.000,1
,,0,0,,0,0,Wallace Gilberry,0.000,0,0.000,1
,,0,0,,0,0,DeAndre Levy,0.000,0,3.000,1
,,0,0,,0,0,Haloti Ngata,0.000,0,1.000,1
,,0,0,,0,0,Khyri Thornton,0.000,0,1.000,0
,,0,0,,0,0,Barry Church,0.000,0,3.000,4
,,0,0,,0,0,Sean Lee,0.000,0,6.000,4
,,1,0,,0,0,Orlando Scandrick,1.000,0,0.000,3
,,0,0,,0,0,JJ Wilcox,0.000,0,0.000,3
,,0,0,,0,1,Brandon Carr,0.000,0,0.000,2
,,0,0,,0,0,Tyrone Crawford,0.000,0,0.000,2
,,0,0,,0,0,Justin Durant,0.000,0,3.000,2
,,0,0,,0,0,Terrell McClain,0.000,0,3.000,2
,,0,0,,0,0,Cedric Thornton,0.000,0,2.000,2
,,0,0,,0,0,Jack Crawford,0.000,0,2.000,1
,,0,0,,0,0,Anthony Hitchens,0.000,0,5.000,1
,,0,0,,0,0,David Irving,0.000,0,0.000,1
,,0,0,,0,0,Byron Jones,0.000,0,0.000,1
,,0,0,,0,0,Benson Mayowa,1.000,0,1.000,1
,,0,0,,0,0,Kyle Wilber,0.000,0,0.000,1
,,0,0,,0,0,Anthony Brown,0.000,0,1.000,0
,,0,0,,0,0,Jonathan Casillas,0.000,0,4.000,6
,,0,0,,0,0,Landon Collins,0.000,0,0.000,6
,,0,0,,0,0,Eli Apple,0.000,0,0.000,4
,,0,0,,0,0,Jason Pierre Paul,0.000,0,2.000,4
,,0,0,,0,0,Dominique Rodgers Cromartie,0.000,0,0.000,4
,,0,0,,0,0,Nat Berhe,0.000,0,2.000,3
,,0,0,,0,0,Janoris Jenkins,0.000,0,0.000,3
,,0,0,,0,0,Olivier Vernon,0.000,0,1.000,3
,,0,0,,0,0,Johnathan Hankins,0.000,0,3.000,2
,,0,0,,0,0,Damon Harrison,0.000,0,3.000,2
,,0,0,,0,0,Darian Thompson,0.000,0,1.000,2
,,0,0,,0,0,Jay Bromley,0.000,0,1.000,1
,,0,0,,0,0,Devon Kennard,0.000,0,2.000,1
,,0,0,,0,0,Keenan Robinson,0.000,0,2.000,1
,,0,0,,0,0,Kelvin Sheppard,0.000,0,2.000,0
,,0,0,,0,0,Kerry Wynn,0.000,0,1.000,0
,,0,0,,0,0,Nigel Bradham,0.000,0,1.000,4
,,0,0,,0,0,Fletcher Cox,1.000,0,0.000,4
,,0,0,,0,0,Jordan Hicks,0.000,0,0.000,4
,,0,0,,0,1,Rodney McLeod,0.000,0,0.000,4
,,0,0,,0,0,Nolan Carroll,0.000,0,0.000,3
,,0,0,,0,0,Connor Barwin,1.000,0,0.000,2
,,1,0,,0,0,Brandon Graham,1.000,0,1.000,2
,,0,0,,0,0,Jalen Mills,0.000,0,0.000,2
,,0,0,,0,0,Kamu Grugier Hill,0.000,0,0.000,1
,,0,0,,0,0,Malcolm Jenkins,0.000,0,0.000,1
,,0,0,,0,0,Leodis McKelvin,0.000,0,1.000,1
,,0,0,,0,0,Beau Allen,0.000,0,1.000,0
,,0,0,,0,0,Demario Davis,0.000,0,1.000,6
,,0,0,,0,0,Jordan Poyer,0.000,0,0.000,6
,,0,0,,0,0,Ibraheim Campbell,0.000,0,0.000,5
,,0,0,,0,0,Derrick Kindred,0.000,0,0.000,5
,,0,0,,0,0,Jamar Taylor,0.000,0,0.000,5
,,0,0,,0,0,Xavier Cooper,0.000,0,0.000,4
,,0,0,,0,0,Christian Kirksey,1.000,0,2.000,4
,,0,0,,0,0,Joe Haden,0.000,0,0.000,3
,,0,0,,0,0,Carl Nassib,1.000,0,0.000,3
,,0,0,,0,0,Danny Shelton,0.000,0,1.000,3
,,0,0,,0,0,Tramon Williams,0.000,0,0.000,2
,,0,0,,0,0,Emmanuel Ogbah,0.000,0,0.000,1
,,0,0,,0,0,Joe Schobert,0.000,0,0.000,1
,,0,0,,0,0,Jamie Meder,0.000,0,2.000,0
,,0,0,,0,0,Ricardo Allen,0.000,0,2.000,5
,,0,0,,0,0,Deion Jones,0.000,0,1.000,5
,,0,0,,0,1,Desmond Trufant,0.000,0,0.000,5
,,0,0,,0,0,DeVondre Campbell,0.000,0,0.000,4
,,0,0,,0,0,Kemal Ishmael,0.000,0,4.000,3
,,0,0,,0,0,Derrick Shelby,0.000,0,0.000,3
,,0,0,,0,0,Sean Weatherspoon,0.000,0,1.000,3
,,0,0,,0,0,Robert Alford,0.000,0,3.000,2
,,0,0,,0,0,Jonathan Babineaux,0.000,0,0.000,2
,,0,0,,0,0,Adrian Clayborn,0.000,0,0.000,2
,,0,0,,0,0,Brian Poole,0.000,0,1.000,2
,,0,0,,0,0,Grady Jarrett,0.000,0,2.000,1
,,0,0,,0,0,Courtney Upshaw,0.000,0,0.000,1
,,0,0,,0,0,Philip Wheeler,0.000,0,0.000,1
,,0,0,,0,0,Kwon Alexander,1.000,0,2.000,15
,,0,0,,0,0,Chris Conte,0.000,0,4.000,6
,,0,0,,0,0,Lavonte David,0.000,0,2.000,6
,,0,0,,0,0,Bradley McDougald,0.000,0,0.000,5
,,0,0,,0,0,DaSmith,0.000,0,0.000,3
,,0,0,,0,0,Gerald McCoy,1.000,0,0.000,3
,,0,0,,0,0,Robert Ayers,1.000,0,0.000,2
,,0,0,,0,0,Keith Tandy,0.000,0,0.000,2
,,0,0,,0,0,Jude Adjei Barimah,0.000,0,0.000,1
,,0,0,,0,0,Vernon Hargreaves,0.000,0,1.000,1
,,0,0,,0,0,Clinton McDonald,0.000,0,0.000,1
,,0,0,,0,0,Alterraun Verner,0.000,0,1.000,0
,,0,0,,0,0,Johnathan Cyprien,0.000,0,0.000,9
,,0,0,,0,0,Telvin Smith,0.000,0,2.000,6
,,0,0,,0,0,Paul Posluszny,0.000,0,1.000,4
,,0,0,,0,0,Tashaun Gipson,0.000,0,0.000,3
,,0,0,,0,0,Jared Odrick,1.000,0,2.000,3
,,0,0,,0,0,Prince Amukamara,0.000,0,0.000,2
,,0,0,,0,0,Dante Fowler,0.000,0,1.000,2
,,0,0,,0,0,Davon House,0.000,0,0.000,2
,,0,0,,0,0,Jalen Ramsey,0.000,0,1.000,2
,,0,0,,0,0,Dwayne Gratz,0.000,0,0.000,1
,,0,0,,0,0,Sen Derrick Marks,0.000,0,0.000,1
,,0,0,,0,0,Yannick Ngakoue,0.000,0,1.000,1
,,0,0,,0,0,Dan Skuta,0.000,0,0.000,1
,,0,0,,0,0,Morgan Burnett,1.000,0,1.000,8
,,0,0,,0,0,Jake Ryan,0.000,0,1.000,6
,,1,0,,0,0,Ha Ha Clinton Dix,0.000,0,0.000,5
,,0,0,,0,0,Damarious Randall,0.000,0,0.000,5
,,0,0,,0,0,Blake Martinez,0.000,0,1.000,4
,,0,0,,0,0,Clay Matthews,1.000,0,0.000,3
,,0,0,,0,0,Nick Perry,1.000,0,0.000,3
,,0,0,,0,0,Sam Shields,0.000,0,0.000,3
,,0,0,,0,0,Letroy Guion,0.000,0,0.000,2
,,0,0,,0,0,LaDarius Gunter,0.000,0,0.000,2
,,0,0,,0,0,Quinten Rollins,0.000,0,0.000,2
,,0,0,,0,1,Joe Thomas,0.000,0,0.000,2
,,0,0,,0,0,Mike Daniels,0.000,0,0.000,1
,,0,0,,0,0,Micah Hyde,0.000,0,0.000,1
,,0,0,,0,0,Dean Lowry,0.000,0,0.000,1
,,0,0,,0,0,Christian Ringo,0.000,0,0.000,1
,,0,0,,0,0,Kenny Clark,0.000,0,1.000,0
,,0,0,,0,0,Steve McLendon,2.000,0,0.000,5
,,0,0,,0,0,Darrelle Revis,0.000,0,2.000,5
,,0,0,,0,0,Muhammad Wilkerson,1.500,0,2.000,5
,,0,0,,0,0,Darron Lee,0.000,0,3.000,3
,,0,0,,0,0,Leonard Williams,2.500,0,3.000,3
,,0,0,,0,1,Marcus Williams,0.000,0,1.000,3
,,0,0,,0,0,Marcus Gilchrist,0.000,0,0.000,2
,,0,0,,0,0,David Harris,0.000,0,2.000,2
,,0,0,,0,0,Buster Skrine,0.000,0,1.000,2
,,0,0,,0,0,Erin Henderson,0.000,0,0.000,1
,,0,0,,0,0,Lorenzo Mauldin,1.000,0,2.000,1
,,0,0,,0,0,Lawrence Thomas,0.000,0,1.000,1
,,0,0,,0,0,Karlos Dansby,0.000,0,6.000,5
,,0,0,,0,0,Adam Jones,0.000,0,1.000,5
,,0,0,,0,0,Vincent Rey,0.000,0,4.000,5
,,0,0,,0,0,Carlos Dunlap,0.000,0,1.000,4
,,0,0,,0,0,Shawn Williams,0.000,0,5.000,4
,,0,0,,0,0,Geno Atkins,1.000,0,1.000,3
,,0,0,,0,1,Josh Shaw,0.000,0,0.000,3
,,0,0,,0,0,George Iloka,0.000,0,2.000,2
,,0,0,,0,0,Chris Lewis Harris,0.000,0,1.000,2
,,0,0,,0,0,Margus Hunt,0.000,0,0.000,1
,,0,0,,0,0,Michael Johnson,0.000,0,2.000,0
,,0,0,,0,0,Dre Kirkpatrick,0.000,0,1.000,0
,,0,0,,0,0,Domata Peko,0.000,0,2.000,0
,,0,0,,0,0,Pat Sims,0.000,0,2.000,0
,,0,0,,0,0,Shareece Wright,0.000,0,0.000,11
,,0,0,,0,0,Zach Orr,0.000,0,1.000,5
,,0,0,,0,0,Eric Weddle,0.000,0,1.000,3
,,0,0,,0,0,Timmy Jernigan,1.000,0,0.000,2
,,0,0,,0,0,Albert McClellan,0.000,0,0.000,2
,,0,0,,0,0,Terrell Suggs,1.000,0,0.000,2
,,0,0,,0,0,Lawrence Guy,0.000,0,0.000,1
,,0,0,,0,0,Anthony Levine,0.000,0,0.000,1
,,0,0,,0,0,CJ Mosley,0.000,0,1.000,1
,,0,0,,0,0,Michael Pierce,0.000,0,1.000,1
,,0,0,,0,0,Jimmy Smith,0.000,0,0.000,1
,,0,0,,0,0,Za Darius Smith,0.000,0,0.000,1
,,0,0,,0,0,Brandon Williams,0.000,0,0.000,1
,,0,0,,0,0,Tavon Young,0.000,0,0.000,1
,,0,0,,0,0,Matt Judon,0.000,0,1.000,0
,,0,0,,0,0,Brent Urban,0.000,0,1.000,0
,,0,0,,0,0,Ronald Darby,0.000,0,0.000,7
,,0,0,,0,0,Preston Brown,0.000,0,2.000,6
,,0,0,,0,0,Jerry Hughes,2.000,0,1.000,5
,,0,0,,0,0,Zach Brown,0.000,0,4.000,4
,,0,0,,0,0,Aaron Williams,0.000,0,0.000,3
,,0,0,,0,0,Stephon Gilmore,0.000,0,2.000,3
,,0,0,,0,0,Karlos Williams,0.000,0,1.000,3
,,0,0,,0,0,Lorenzo Alexander,0.500,0,2.000,1
,,0,0,,0,0,Corbin Bryant,0.000,0,2.000,1
,,0,0,,0,0,Leger Douzable,1.500,0,1.000,1
,,0,0,,0,0,Corey Graham,0.000,0,0.000,1
,,0,0,,0,0,Lerentee McCray,0.000,0,1.000,1
,,0,0,,0,0,Nickell Robey,0.000,0,0.000,1
,,0,0,,0,0,Duke Williams,0.000,0,0.000,1
,,0,0,,0,0,Jonathan Meeks,0.000,0,2.000,0
,,0,0,,0,0,Jerel Worthy,0.000,0,2.000,0
,,0,0,,0,0,Craig Robertson,0.000,0,3.000,8
,,0,0,,0,0,Kenny Vaccaro,0.000,0,1.000,5
,,0,0,,0,0,Ken Crawley,0.000,0,0.000,4
,,0,0,,0,0,DeVante Harris,0.000,0,0.000,3
,,0,0,,0,0,James Laurinaitis,0.000,0,4.000,3
,,0,0,,0,0,PJ Williams,0.000,0,2.000,3
,,0,0,,0,0,Jairus Byrd,0.000,0,2.000,2
,,0,0,,0,0,Nick Fairley,0.000,0,1.000,2
,,0,0,,0,0,Michael Mauti,0.000,0,0.000,2
,,0,0,,0,0,Stephone Anthony,0.000,0,0.000,1
,,0,0,,0,0,Tyeler Davison,0.000,0,0.000,1
,,0,0,,0,0,Roman Harper,0.000,0,0.000,1
,,0,0,,0,0,Cameron Jordan,0.000,0,0.000,1
,,0,0,,0,0,Paul Kruger,0.000,0,0.000,1
,,0,0,,0,0,John Jenkins,0.000,0,2.000,0
,,0,0,,0,0,David Onyemata,0.000,0,1.000,0
,,0,0,,0,0,Reggie Nelson,0.000,0,1.000,7
,,0,0,,0,0,David Amerson,0.000,0,0.000,4
,,1,0,,0,0,DJ Hayden,0.000,0,1.000,4
,,0,0,,0,0,Khalil Mack,0.000,0,3.000,4
,,0,0,,0,0,Keith McGill,0.000,0,2.000,4
,,0,0,,0,0,Malcolm Smith,0.000,0,4.000,4
,,0,0,,0,0,Justin Ellis,0.000,0,0.000,3
,,0,0,,0,0,Ben Heeney,0.000,0,2.000,3
,,0,0,,0,0,Denico Autry,0.000,0,2.000,1
,,0,0,,0,0,TJ Carrie,0.000,0,0.000,1
,,1,0,,0,0,Bruce Irvin,1.000,0,1.000,1
,,0,0,,0,0,Stacy McGee,0.000,0,0.000,1
,,0,0,,0,0,Sean Smith,0.000,0,0.000,1
,,0,0,,0,0,Darius Latham,0.000,0,1.000,0
,,0,0,,0,0,Jihad Ward,0.000,0,3.000,0
,,0,0,,0,0,Bobby Wagner,0.000,0,0.000,6
,,0,0,,0,0,Kam Chancellor,0.000,0,4.000,3
,,0,0,,0,0,KJ Wright,1.000,0,8.000,3
,,0,0,,0,0,Cliff Avril,1.000,0,0.000,2
,,0,0,,0,0,Michael Bennett,1.000,0,4.000,2
,,0,0,,0,0,Jeremy Lane,0.000,0,1.000,2
,,0,0,,0,0,Richard Sherman,0.000,0,1.000,2
,,0,0,,0,0,Earl Thomas,0.000,0,2.000,2
,,0,0,,0,0,Frank Clark,1.000,0,2.000,1
,,1,0,,0,0,Cassius Marsh,1.000,0,0.000,1
,,0,0,,0,0,DeShawn Shead,0.000,0,3.000,1
,,0,0,,0,0,Quinton Jefferson,0.000,0,1.000,0
,,0,0,,0,0,Tony McDaniel,0.000,0,2.000,0
,,0,0,,0,0,Jarran Reed,0.000,0,2.000,0
,,0,0,,0,0,Xavien Howard,0.000,0,5.000,6
,,0,0,,0,0,Reshad Jones,0.000,0,6.000,6
,,0,0,,0,0,Koa Misi,0.000,0,5.000,5
,,0,0,,0,0,Byron Maxwell,0.000,0,0.000,4
,,0,0,,0,1,Isa Abdul Quddus,0.000,0,5.000,3
,,0,0,,0,0,Kiko Alonso,0.000,0,8.000,3
,,0,0,,0,0,Ndamukong Suh,1.000,0,2.000,2
,,0,0,,0,0,Jelani Jenkins,0.000,0,6.000,1
,,0,0,,0,0,Bobby McCain,0.000,0,1.000,1
,,0,0,,0,0,Julius Warmsley,0.000,0,1.000,1
,,0,0,,0,0,Mario Williams,1.000,0,1.000,1
,,0,0,,0,0,Andre Branch,0.000,0,4.000,0
,,0,0,,0,0,Jason Jones,0.500,0,2.000,0
,,0,0,,0,0,Earl Mitchell,0.000,0,1.000,0
,,0,0,,0,0,Jordan Phillips,0.500,0,4.000,0
,,0,0,,0,0,Michael Thomas,0.000,0,1.000,0
,,0,0,,0,0,Max Bullough,0.000,0,0.000,5
,,0,0,,0,0,John Simon,1.000,0,1.000,5
,,0,0,,0,0,Kareem Jackson,0.000,0,1.000,4
,,0,0,,0,0,Johnathan Joseph,0.000,0,0.000,4
,,0,0,,0,0,AJ Bouye,1.000,0,0.000,3
,,0,0,,0,0,Jadeveon Clowney,1.000,0,1.000,3
,,0,0,,0,0,Quintin Demps,0.000,0,1.000,3
,,0,0,,0,1,Andre Hal,0.000,0,0.000,2
,,0,0,,0,0,Benardrick McKinney,0.000,0,3.000,2
,,1,0,,0,0,Whitney Mercilus,2.000,0,2.000,2
,,0,0,,0,0,Brian Cushing,0.000,0,1.000,1
,,0,0,,0,0,Kevin Johnson,0.000,0,0.000,1
,,0,0,,0,0,Vince Wilfork,0.000,0,0.000,1
,,0,0,,0,0,Christian Covington,0.000,0,1.000,0
,,0,0,,0,0,DJ Reader,0.000,0,1.000,0
,,0,0,,0,0,JJ Watt,0.000,0,1.000,0
,,0,0,,0,0,Jerrell Freeman,0.000,0,8.000,9
,,0,0,,0,0,Danny Trevathan,1.000,0,4.000,7
,,0,0,,0,0,Adrian Amos,0.000,0,0.000,5
,,0,0,,0,0,Jacoby Glenn,0.000,0,0.000,5
,,0,0,,0,0,Harold Jones Quartey,0.000,0,3.000,4
,,1,0,,0,0,Akiem Hicks,0.000,0,0.000,3
,,0,0,,0,1,Tracy Porter,0.000,0,1.000,3
,,0,0,,0,0,Leonard Floyd,0.500,0,4.000,2
,,0,0,,0,0,Eddie Goldman,0.500,0,4.000,2
,,0,0,,0,0,Deiondre Hall,0.000,0,1.000,2
,,0,0,,0,0,Lamarr Houston,0.000,0,2.000,2
,,0,0,,0,0,Sam Acho,0.000,0,0.000,1
,,0,0,,0,0,Cornelius Washington,0.000,0,0.000,1
,,0,0,,0,0,DaNorris Searcy,0.000,0,0.000,8
,,0,0,,0,0,Kevin Byard,0.000,0,0.000,4
,,0,0,,0,0,Jurrell Casey,0.000,0,1.000,3
,,0,0,,0,0,Perrish Cox,0.000,0,0.000,3
,,0,0,,0,0,Brice McCain,0.000,0,0.000,3
,,0,0,,0,0,Jason McCourty,0.000,0,0.000,3
,,0,0,,0,0,Daimion Stafford,0.000,0,0.000,3
,,0,0,,0,0,Avery Williamson,0.000,0,3.000,3
,,0,0,,0,0,Rashad Johnson,0.000,0,1.000,2
,,0,0,,0,0,Karl Klug,0.000,0,0.000,2
,,0,0,,0,0,Al Woods,0.000,0,0.000,2
,,0,0,,0,0,Wesley Woodyard,0.000,0,0.000,2
,,0,0,,0,0,Angelo Blackson,0.000,0,1.000,1
,,0,0,,0,0,Sean Spence,0.000,0,1.000,1
,,0,0,,0,0,Austin Johnson,0.000,0,1.000,0
,,0,0,,0,0,Derrick Morgan,0.000,0,2.000,0
,,0,0,,0,0,Trae Waynes,0.000,0,0.000,10
,,0,0,,0,0,Terence Newman,0.000,0,1.000,6
,,0,0,,0,0,Harrison Smith,0.000,0,2.000,6
,,0,0,,1,1,Eric Kendricks,0.000,0,1.000,5
,,0,0,,0,0,Andrew Sendejo,0.000,0,0.000,4
,,0,0,,0,0,Everson Griffen,0.000,0,0.000,3
,,0,1,,0,0,Danielle Hunter,1.000,0,0.000,3
,,1,0,,0,0,Linval Joseph,1.000,0,2.000,3
,,0,0,,0,0,Anthony Barr,0.000,0,1.000,1
,,0,0,,0,0,Brian Robison,0.000,0,1.000,1
,,0,0,,0,1,NaVorro Bowman,0.000,0,2.000,7
,,0,0,,0,0,Antoine Bethea,0.000,0,0.000,4
,,0,0,,0,0,Mike Purcell,0.000,0,0.000,4
,,0,0,,0,1,Ray Ray Armstrong,0.000,0,1.000,3
,,0,0,,0,0,Jimmie Ward,0.000,0,0.000,3
,,0,0,,0,0,Ahmad Brooks,1.000,0,1.000,2
,,0,0,,0,0,Quinton Dial,0.000,0,2.000,2
,,0,0,,0,0,Eric Reid,0.000,0,1.000,2
,,0,0,,0,0,Arik Armstead,1.000,0,0.000,1
,,0,0,,0,0,Tramaine Brock,0.000,0,1.000,1
,,0,0,,0,0,DeForest Buckner,0.000,0,2.000,1
,,0,0,,0,0,Tank Carradine,0.000,0,0.000,1
,,0,0,,0,0,Eli Harold,0.000,0,0.000,1
,,0,0,,0,0,Gerald Hodges,0.000,0,1.000,1
,,0,0,,0,0,Dontae Johnson,0.000,0,0.000,1
,,0,0,,0,0,Jaquiski Tartt,0.000,0,0.000,1
,,0,0,,0,0,Alec Ogletree,0.000,0,1.000,11
,,1,0,,0,0,Coty Sensabaugh,0.000,0,0.000,9
,,0,0,,0,0,TJ McDonald,0.000,0,0.000,8
,,0,0,,0,0,Lamarcus Joyner,0.000,0,1.000,6
,,0,0,,0,0,William Hayes,0.000,0,1.000,4
,,0,0,,0,0,Maurice Alexander,0.000,0,0.000,3
,,0,0,,0,0,Aaron Donald,0.000,0,0.000,3
,,1,0,,0,0,Dominique Easley,0.000,0,0.000,3
,,0,0,,0,0,Mark Barron,0.000,0,1.000,2
,,0,0,,0,0,Michael Brockers,0.000,0,0.000,2
,,0,0,,0,0,Trumaine Johnson,0.000,0,1.000,2
,,0,0,,0,0,Robert Quinn,0.000,0,0.000,2
