ROT, abbreviation, attendance, city, conference, conference game, date, day, division, faceoffs won, full name, game number, goals, line, linesmen, losses, margin, matchup losses, matchup wins, month, opponents, ou margin, ou streak, over, overtime, p1 line, penalties, penalty minutes, period scores, playoffs, referees, regulation line, rest, season, shoot out, shots on goal, site, site streak, start time, streak, team, total, under, wins
,EDM,,Edmonton,,,20210113,Wednesday,North,29,,1,3,-125,,0,-2,0,0,1,[],2,0,-120,0,,2,4,[0, 1, 2],0,,,,2020,,31,home,0,2200,0,Oilers,6,105,0
,VAN,,Vancouver,,,20210113,Wednesday,North,27,,1,5,105,,0,2,0,0,1,[],2,0,-120,0,,4,8,[1, 1, 3],0,,,,2020,,35,away,0,2200,0,Canucks,6,105,0
,COL,,Colorado,,,20210113,Wednesday,West,31,,1,1,-150,,0,-3,0,0,1,[],-1.000,0,,0,,2,4,[1, 0, 0],0,,,,2020,,27,home,0,2230,0,Avalanche,6.000,,0
,STL,,St. Louis,,,20210113,Wednesday,West,26,,1,4,130,,0,3,0,0,1,[],-1.000,0,,0,,4,8,[2, 0, 2],0,,,,2020,,32,away,0,2230,0,Blues,6.000,,0
,PHI,,Philadelphia,,,20210113,Wednesday,East,29,,1,6,-105,,0,3,0,0,1,[],3.000,0,,0,,3,6,[2, 1, 3],0,,,,2020,,27,home,0,1730,0,Flyers,6.000,,0
,PIT,,Pittsburgh,,,20210113,Wednesday,East,21,,1,3,-105,,0,-3,0,0,1,[],3.000,0,,0,,2,4,[1, 1, 1],0,,,,2020,,34,away,0,1730,0,Penguins,6.000,,0
,TB,,Tampa Bay,,,20210113,Wednesday,Central,29,,1,5,-256,,0,4,0,0,1,[],-0.500,0,,0,,3,6,[3, 1, 1],0,,,,2020,,33,home,0,2000,0,Lightning,6.500,,0
,CHI,,Chicago,,,20210113,Wednesday,Central,28,,1,1,220,,0,-4,0,0,1,[],-0.500,0,,0,,4,8,[0, 0, 1],0,,,,2020,,23,away,0,2000,0,Blackhawks,6.500,,0
,TOR,,Toronto,,,20210113,Wednesday,North,34,,1,5,-145,,0,1,0,0,1,[],3.000,0,,1,,3,9,[1, 2, 1, 1],0,,,,2020,,34,home,0,1900,0,Maple Leafs,6.000,,0
,MON,,Montreal,,,20210113,Wednesday,North,29,,1,4,131,,0,-1,0,0,1,[],3.000,0,,1,,5,13,[2, 1, 1, 0],0,,,,2020,,32,away,0,1900,0,Canadiens,6.000,,0
,NAS,,Nashville,,,20210114,Thursday,Central,29,,1,3,-120,,0,2,0,0,1,[],-1.500,0,,0,,2,4,[0, 1, 2],0,,,,2020,,35,home,0,2000,0,Predators,5.500,,0
,CLB,,Columbus,,,20210114,Thursday,Central,34,,1,1,109,,0,-2,0,0,1,[],-1.500,0,,0,,3,6,[1, 0, 0],0,,,,2020,,30,away,0,2000,0,Blue Jackets,5.500,,0
,WIN,,Winnipeg,,,20210114,Thursday,North,30,,1,4,105,,0,1,0,0,1,[],1.500,0,,1,,3,6,[1, 2, 0, 1],0,,,,2020,,34,home,0,2000,0,Jets,5.500,,0
,CAL,,Calgary,,,20210114,Thursday,North,25,,1,3,-116,,0,-1,0,0,1,[],1.500,0,,1,,4,8,[3, 0, 0, 0],0,,,,2020,,26,away,0,2000,0,Flames,5.500,,0
,EDM,,Edmonton,,,20210114,Thursday,North,26,,2,5,-130,,1,3,1,0,1,['Canucks'],1.000,1,,0,,6,20,[2, 2, 1],0,,,0,2020,,46,home,1,2100,-1,Oilers,6.000,,0
,VAN,,Vancouver,,,20210114,Thursday,North,30,,2,2,118,,0,-3,0,1,1,['Oilers'],1.000,1,,0,,5,18,[0, 2, 0],0,,,0,2020,,40,away,-1,2100,1,Canucks,6.000,,1
,ARI,2274,Arizona,,,20210114,Thursday,West,35,,1,3,-135,['Ryan Gibbons', 'Kory Nagy'],0,-1,0,0,1,[],1.500,0,,1,,4,8,[0, 1, 2, 0, 0],0,["Frederick L'Ecuyer", 'Tim Peel'],,,2020,1,37,home,0,2100,0,Coyotes,5.500,,0
