average punt return, average punt return yards, longest punt return, name, punt return touchdowns, punt returns
-3.000,,-3,Jacquez Green,0,1
83.000,,83,Michael L Lewis,1,1
61.000,,61,Bobby Engram,1,1
10.000,,19,Arnold Jackson,0,4
4.000,,4,Kwamie Lassiter,0,1
0.000,,0,Reggie Swinton,0,1
6.000,,14,Allen Rossum,0,4
0.000,,0,Steve Smith,0,0
17.000,,17,Lamont Brightful,0,1
0.000,,0,Chris McAlister,0,0
11.000,,14,Bobby Shaw,0,2
5.000,,9,Dennis Northcutt,0,3
3.000,,9,Jermaine Lewis,0,4
4.000,,4,Az Zahir Hakim,0,1
7.000,,9,Leon Johnson,0,2
18.000,,18,Darrien Gordon,0,1
4.000,,4,Jacquez Green,0,1
14.000,,28,Dante Hall,0,3
0.000,,0,Deltha O Neal,0,2
13.000,,14,Dedric Ward,0,2
0.000,,0,Robert Baker,0,0
7.000,,15,Charlie Rogers,0,3
0.000,,0,Michael L Lewis,0,1
0.000,,0,Chad Morton,0,0
6.000,,6,Nick Davis,0,1
12.000,,29,Brian Mitchell,0,5
0.000,,0,Bobby Taylor,0,1
15.000,,17,Karl Williams,0,2
9.000,,9,Tim Brown,0,1
6.000,,6,Phillip Buchanon,0,1
10.000,,10,Tim Dwight,0,1
0.000,,0,Terrence Wilkins,0,0
11.000,,11,Bobby Engram,0,1
0.000,,0,Antwaan Randle El,0,1
10.000,,20,Troy Walters,0,2
1.000,,2,Chris McAlister,0,2
15.000,,19,Antwaan Randle El,0,2
4.000,,5,Charlie Rogers,0,3
1.000,,1,Az Zahir Hakim,0,1
0.000,,0,Desmond Howard,0,0
1.000,,8,Steve Smith,0,5
6.000,,12,Karl Williams,0,4
0.000,,0,Danny Farmer,0,0
7.000,,16,Justin McCareins,0,3
0.000,,0,Reggie Swinton,0,0
7.000,,11,Bobby Engram,0,2
17.000,,46,Bobby Shaw,0,4
4.000,,11,Jermaine Lewis,0,4
-4.000,,-4,Jabar Gaffney,0,1
0.000,,47,Aaron Glenn,0,0
6.000,,6,Dante Hall,0,1
0.000,,0,Tim Brown,0,2
30.000,,57,Nick Davis,0,2
1.000,,1,Leon Johnson,0,1
40.000,,40,Deion Branch,0,1
0.000,,1,Deltha O Neal,0,3
5.000,,8,Michael L Lewis,0,2
0.000,,0,Allen Rossum,0,0
25.000,,63,Santana Moss,1,4
5.000,,11,Dennis Northcutt,0,2
40.000,,40,Jimmy Williams,0,1
6.000,,19,Arnold Jackson,0,4
2.000,,12,Jacquez Green,0,2
0.000,,0,Champ Bailey,0,0
18.000,,34,Troy Walters,0,2
9.000,,11,Brian Mitchell,0,2
12.000,,12,Delvin Joyce,0,1
4.000,,4,Arnold Jackson,0,1
5.000,,5,Kwamie Lassiter,0,1
3.000,,6,Terrence Wilkins,0,2
13.000,,17,Allen Rossum,0,3
6.000,,6,Chris McAlister,0,1
0.000,,0,Lamont Brightful,0,0
0.000,,0,Charlie Rogers,0,0
18.000,,18,Deion Branch,0,1
0.000,,0,Kevin Faulk,0,0
0.000,,0,Troy Brown,0,0
4.000,,4,Leon Johnson,0,1
13.000,,21,Brian Mitchell,0,5
15.000,,15,Andre King,0,1
87.000,,87,Dennis Northcutt,1,1
11.000,,11,Antwaan Randle El,0,1
8.000,,19,Az Zahir Hakim,0,5
10.000,,26,Reggie Swinton,0,5
4.000,,6,Joey Galloway,0,2
1.000,,1,Ken Yon Rambo,0,1
0.000,,0,Drew Haddad,0,0
4.000,,4,Justin McCareins,0,1
0.000,,0,Delvin Joyce,0,0
9.000,,9,Bobby Shaw,0,1
8.000,,8,Jimmy Williams,0,1
13.000,,13,Tamarick Vanover,0,1
23.000,,52,Santana Moss,1,5
5.000,,12,Bobby Engram,0,3
15.000,,15,Jacquez Green,0,1
0.000,,0,Karl Williams,0,0
20.000,,21,Jermaine Lewis,0,2
6.000,,11,TJ Houshmandzadeh,0,2
2.000,,6,Darrien Gordon,0,3
2.000,,4,Dedric Ward,0,2
11.000,,18,Arnold Jackson,0,2
0.000,,0,Bobby Engram,0,0
34.000,,95,Lamont Brightful,1,3
5.000,,8,TJ Houshmandzadeh,0,2
4.000,,13,Steve Smith,0,4
14.000,,35,Michael L Lewis,0,7
13.000,,23,Leon Johnson,0,2
9.000,,16,Troy Brown,0,5
2.000,,8,Darrien Gordon,0,5
0.000,,1,Desmond Howard,0,2
0.000,,0,Eddie Drummond,0,1
10.000,,11,Bobby Shaw,0,2
0.000,,0,Jacquez Green,0,0
6.000,,11,Nick Davis,0,3
13.000,,13,Delvin Joyce,0,1
2.000,,3,Santana Moss,0,2
9.000,,14,Dedric Ward,0,2
4.000,,8,Brian Mitchell,0,2
8.000,,9,Troy Walters,0,2
5.000,,22,Antwaan Randle El,0,4
26.000,,34,Allen Rossum,0,2
2.000,,2,Jimmy Williams,0,1
1.000,,2,Dante Hall,0,2
-3.000,,0,Terrence Wilkins,0,2
11.000,,15,Tim Dwight,0,3
4.000,,4,Derrick Mason,0,1
5.000,,10,Jermaine Lewis,0,3
0.000,,0,Tim Brown,0,0
6.000,,10,Allen Rossum,0,2
1.000,,3,Michael L Lewis,0,2
2.000,,8,TJ Houshmandzadeh,0,3
9.000,,12,Dennis Northcutt,0,2
0.000,,0,Eddie Drummond,0,1
13.000,,13,Santana Moss,0,1
2.000,,2,Troy Walters,0,1
1.000,,1,Reggie Swinton,0,1
4.000,,10,Dante Hall,0,3
13.000,,21,Robert Baker,0,2
18.000,,18,Dedric Ward,0,1
21.000,,43,Lamont Brightful,0,3
5.000,,11,Nick Davis,0,2
0.000,,0,Darrien Gordon,0,1
12.000,,28,Delvin Joyce,0,4
2.000,,5,Champ Bailey,0,3
4.000,,4,Brian Mitchell,0,1
2.000,,2,Kwamie Lassiter,0,1
6.000,,6,Tim Brown,0,1
0.000,,0,Troy Brown,0,0
5.000,,12,Tim Dwight,0,4
13.000,,36,Jimmy Williams,0,5
0.000,,0,Bobby Engram,0,1
0.000,,0,Deltha O Neal,0,1
3.000,,6,Karl Williams,0,3
5.000,,5,Steve Smith,0,1
21.000,,21,Derrick Mason,0,1
13.000,,13,Antwaan Randle El,0,1
1.000,,1,Jabar Gaffney,0,1
0.000,,0,Jermaine Lewis,0,1
6.000,,7,Bobby Shaw,0,2
0.000,,0,Terrence Wilkins,0,1
15.000,,29,Leon Johnson,0,4
12.000,,12,Arnold Jackson,0,1
1.000,,4,Charles Woodson,0,2
11.000,,11,Tim Brown,0,1
0.000,,0,Lamont Brightful,0,0
4.000,,10,Derrick Mason,0,4
0.000,,0,Isaac Byrd,0,1
11.000,,27,Allen Rossum,0,3
2.000,,2,Leon Johnson,0,1
9.000,,16,Eddie Drummond,0,3
5.000,,10,Reggie Swinton,0,2
18.000,,25,Bobby Shaw,0,2
1.000,,1,Jason Craft,0,1
53.000,,53,Deltha O Neal,0,1
0.000,,0,Troy Walters,0,1
14.000,,14,Robert Baker,0,1
0.000,,0,Dedric Ward,0,1
0.000,,0,Reche Caldwell,0,1
0.000,,0,Troy Brown,0,2
4.000,,5,Nick Davis,0,2
0.000,,0,D Wayne Bates,0,0
3.000,,7,Michael L Lewis,0,2
0.000,,0,Dennis Northcutt,0,1
32.000,,32,Santana Moss,0,1
0.000,,0,Charlie Rogers,0,0
6.000,,15,Antwaan Randle El,0,4
4.000,,4,Chad Scott,0,1
11.000,,11,TJ Houshmandzadeh,0,1
0.000,,0,Jeff Burris,0,0
0.000,,0,Bobby Engram,0,0
0.000,,0,Dante Hall,0,0
4.000,,17,Karl Williams,0,6
0.000,,-1,Dexter Jackson,0,0
12.000,,17,Darrien Gordon,0,2
14.000,,39,Jermaine Lewis,0,3
6.000,,17,Delvin Joyce,0,4
15.000,,39,Champ Bailey,0,3
2.000,,4,Jimmy Williams,0,2
33.000,,76,Brian Mitchell,1,3
15.000,,30,Joey Galloway,0,2
13.000,,38,Champ Bailey,0,5
0.000,,0,Eddie Drummond,0,1
1.000,,2,Troy Brown,0,2
11.000,,11,Charlie Rogers,0,1
0.000,,0,Dedric Ward,0,0
4.000,,7,TJ Houshmandzadeh,0,3
7.000,,7,Lamont Brightful,0,1
10.000,,17,Dennis Northcutt,0,2
4.000,,9,Andre Davis,0,2
6.000,,6,Steve Smith,0,1
0.000,,0,Isaac Byrd,0,0
8.000,,13,Darrien Gordon,0,2
0.000,,0,Darren Sharper,0,0
8.000,,8,Leon Johnson,0,1
0.000,,2,Troy Walters,0,6
3.000,,8,Jermaine Lewis,0,4
2.000,,6,Antwaan Randle El,0,3
21.000,,90,Dante Hall,1,6
4.000,,9,Arnold Jackson,0,2
0.000,,5,Nick Davis,0,2
5.000,,10,Allen Rossum,0,2
28.000,,56,Michael L Lewis,0,2
4.000,,7,Karl Williams,0,3
0.000,,0,Delvin Joyce,0,2
0.000,,0,John Simon,0,0
10.000,,13,Brian Mitchell,0,3
9.000,,18,Terrence Wilkins,0,4
14.000,,23,Tim Dwight,0,2
2.000,,5,Deltha O Neal,0,2
46.000,,89,Jimmy Williams,1,2
8.000,,9,Bobby Engram,0,2
1.000,,3,Charles Woodson,0,2
17.000,,29,Santana Moss,0,2
0.000,,0,Chad Morton,0,1
2.000,,4,Arnold Jackson,0,4
20.000,,73,Eddie Drummond,1,5
3.000,,3,Lamont Brightful,0,1
9.000,,9,Michael L Lewis,0,2
51.000,,87,Steve Smith,2,3
0.000,,0,Danny Farmer,0,0
9.000,,10,Joey Galloway,0,2
10.000,,10,Cedrick Wilson,0,2
52.000,,52,Jimmy Williams,0,1
12.000,,22,Darrien Gordon,0,2
0.000,,0,Darren Sharper,0,1
0.000,,0,Nick Davis,0,0
1.000,,1,Bobby Shaw,0,1
1.000,,7,Andre Davis,0,3
47.000,,86,Dante Hall,1,2
31.000,,48,Terrence Wilkins,0,3
27.000,,27,Troy Brown,0,1
4.000,,7,Charlie Rogers,0,2
0.000,,0,Santana Moss,0,0
9.000,,9,Deltha O Neal,0,1
6.000,,13,Antwaan Randle El,0,6
0.000,,0,Hank Poteat,0,0
6.000,,11,Jermaine Lewis,0,3
0.000,,0,Jabar Gaffney,0,1
19.000,,37,Tim Dwight,0,2
7.000,,11,Tim Brown,0,2
13.000,,18,Bobby Engram,0,2
16.000,,16,Brian Mitchell,0,1
12.000,,12,Karl Williams,0,1
12.000,,32,Allen Rossum,0,3
10.000,,10,John Simon,0,1
0.000,,0,Troy Walters,0,1
5.000,,11,Champ Bailey,0,5
0.000,,0,Delvin Joyce,0,0
0.000,,1,Robert Baker,0,2
5.000,,5,Dedric Ward,0,1
9.000,,18,Ahmad Merritt,0,4
8.000,,14,Darrell Jackson,0,4
1.000,,3,Charlie Rogers,0,3
7.000,,17,Tim Dwight,0,3
6.000,,12,Ahmad Merritt,0,2
8.000,,8,Santana Moss,0,1
11.000,,34,TJ Houshmandzadeh,0,4
11.000,,11,Bobby Shaw,0,1
5.000,,5,Andre Davis,0,1
5.000,,12,Troy Walters,0,5
3.000,,5,Joe Walker,0,2
6.000,,15,Deltha O Neal,0,4
16.000,,16,Dante Hall,0,1
1.000,,2,Eddie Drummond,0,3
10.000,,10,Larry Foster,0,1
-1.000,,6,Karl Williams,0,2
7.000,,9,Robert Baker,0,2
4.000,,8,Tim Brown,0,3
0.000,,0,Michael L Lewis,0,1
0.000,,0,Nick Davis,0,1
13.000,,37,Delvin Joyce,0,5
4.000,,10,Joey Galloway,0,2
0.000,,0,Reggie Swinton,0,0
8.000,,22,Brian Mitchell,0,4
5.000,,10,Champ Bailey,0,2
7.000,,11,Hank Poteat,0,4
7.000,,10,Steve Smith,0,3
0.000,,0,Cedrick Wilson,0,0
2.000,,4,JJ Moses,0,2
27.000,,78,Dre Bly,1,4
22.000,,22,Arnold Jackson,0,1
30.000,,76,Avion Black,1,3
28.000,,28,Lamont Brightful,0,1
0.000,,0,John Simon,0,0
3.000,,3,Troy Brown,0,1
18.000,,18,J Rhinehart,0,1
6.000,,6,Cedrick Wilson,0,1
71.000,,71,Joey Galloway,0,1
12.000,,25,Brian Mitchell,0,3
6.000,,8,Nick Davis,0,2
0.000,,0,Allen Rossum,0,1
0.000,,0,Eddie Drummond,0,1
3.000,,8,Lamont Brightful,0,3
15.000,,15,Andre Davis,0,1
10.000,,24,Steve Smith,0,4
17.000,,17,Isaac Byrd,0,1
10.000,,20,Leon Johnson,0,3
6.000,,12,Ahmad Merritt,0,2
2.000,,8,TJ Houshmandzadeh,0,4
10.000,,12,Michael L Lewis,0,4
2.000,,8,JJ Moses,0,3
6.000,,8,Charlie Rogers,0,3
0.000,,0,Nate Clements,0,1
0.000,,0,Troy Walters,0,0
0.000,,0,Delvin Joyce,0,0
8.000,,11,Bobby Shaw,0,3
5.000,,10,John Simon,0,4
8.000,,12,Dante Hall,0,2
23.000,,34,Tim Dwight,0,3
6.000,,14,Troy Brown,0,4
15.000,,34,Santana Moss,0,3
0.000,,0,Tim Brown,0,0
44.000,,44,DO Neal,0,1
9.000,,9,Dre Bly,0,1
1.000,,3,Bruce Branch,0,2
0.000,,0,Champ Bailey,0,1
9.000,,16,Avion Black,0,4
8.000,,10,Karl Williams,0,2
11.000,,22,Antwaan Randle El,0,3
4.000,,12,Delvin Joyce,0,5
17.000,,17,Dante Hall,0,1
7.000,,11,Nate Clements,0,2
0.000,,0,TJ Houshmandzadeh,0,1
0.000,,0,Danny Farmer,0,0
5.000,,11,Ahmad Merritt,0,2
13.000,,13,Leon Johnson,0,1
21.000,,21,Dexter Jackson,0,1
7.000,,7,Karl Williams,0,1
8.000,,8,Dennis Northcutt,0,1
0.000,,0,Brian Finneran,0,1
5.000,,15,DO Neal,0,3
3.000,,3,Arnold Jackson,0,1
5.000,,5,Eddie Drummond,0,1
0.000,,0,Nick Davis,0,0
9.000,,16,Troy Walters,0,3
0.000,,6,Clifton Crosby,0,0
10.000,,10,Bobby Shaw,0,1
4.000,,9,Troy Brown,0,3
2.000,,5,Kevin Faulk,0,2
4.000,,4,Dedric Ward,0,1
27.000,,61,Michael L Lewis,0,5
0.000,,0,Keyuo Craver,0,1
13.000,,23,Steve Smith,0,4
9.000,,20,Santana Moss,0,3
0.000,,0,Eric Metcalf,0,3
0.000,,0,Antuan Edwards,0,1
4.000,,6,Lamont Brightful,0,2
8.000,,8,Tim Dwight,0,1
4.000,,8,Bobby Engram,0,2
8.000,,17,Avion Black,0,4
8.000,,14,Justin McCareins,0,2
12.000,,38,Champ Bailey,0,5
0.000,,35,Darrell Green,0,0
19.000,,19,Joey Galloway,0,1
6.000,,16,Dre Bly,0,3
6.000,,13,Cedrick Wilson,0,5
3.000,,6,Santana Moss,0,2
0.000,,0,Tyrone Williams,0,1
19.000,,66,Antwaan Randle El,1,4
35.000,,59,Dennis Northcutt,0,2
0.000,,0,Cedrick Wilson,0,1
0.000,,0,Vinny Sutherland,0,0
11.000,,15,Delvin Joyce,0,3
9.000,,9,Derrick Mason,0,1
7.000,,9,Antwaan Randle El,0,2
2.000,,4,Brian Mitchell,0,2
8.000,,19,Allen Rossum,0,3
12.000,,12,Karl Williams,0,1
12.000,,25,Vinny Sutherland,0,2
0.000,,0,Darrien Gordon,0,0
0.000,,0,Santana Moss,0,0
8.000,,20,Brian Mitchell,0,4
6.000,,8,Karl Williams,0,2
11.000,,11,Derrick Mason,0,1
25.000,,25,Karl Williams,0,1
9.000,,17,Darrien Gordon,0,3
0.000,,0,Tim Brown,0,0
