assists, faceoffs lost, faceoffs won, goals, minutes, minutes even, minutes power play, minutes short handed, name, number, penalty minutes, plus minus, points, position, power play goals, shifts, short handed goals, shots on goal
0,1,,0,19,17,1,0,Tom Wilson,43,0,0,0,RW,0,24,0,2
0,,,0,10,9,0,1,Carl Hagelin,62,0,0,0,LW,0,18,0,2
2,,,0,27,21,4,1,John Carlson,74,0,2,2,D,0,30,0,0
1,1,2,0,20,16,4,0,TJ Oshie,77,0,1,1,RW,0,20,0,3
0,,,0,62,53,5,3,Braden Holtby,70,0,,0,G,0,,0,0
0,,,0,16,12,0,4,Kris Russell,4,0,-1,0,D,0,22,0,0
0,,,0,22,18,0,3,Adam Larsson,6,0,0,0,D,0,26,0,1
0,,1,0,9,8,1,0,Joakim Nygard,10,0,-1,0,LW,0,17,0,2
0,2,2,0,13,11,0,1,Colby Cave,12,2,-1,0,C,0,18,0,0
0,,,0,12,9,0,2,Josh Archibald,15,0,-1,0,RW,0,18,0,1
0,,,0,15,11,0,3,Jujhar Khaira,16,0,-1,0,LW,0,18,0,1
0,2,,0,14,13,1,0,James Neal,18,0,0,0,LW,0,20,0,2
1,,,0,26,21,1,3,Darnell Nurse,25,0,2,1,D,0,28,0,0
2,13,11,1,26,21,2,2,Leon Draisaitl,29,0,2,3,C,0,26,0,6
0,,,0,10,7,2,0,Alex Chiasson,39,0,0,0,RW,0,14,0,2
1,,,1,17,16,1,0,Zack Kassian,44,0,3,2,RW,0,20,0,1
0,1,,0,10,8,0,2,Markus Granlund,60,0,0,0,LW,0,17,0,0
0,,,0,15,14,1,0,Ethan Bear,74,0,-1,0,D,0,19,0,0
0,,,0,24,17,2,4,Oscar Klefbom,77,0,-1,0,D,0,28,0,3
2,,,0,11,11,0,0,Matt Benning,83,2,3,2,D,0,17,0,0
0,2,,0,2,2,0,0,Gaetan Haas,91,0,0,0,C,0,4,0,0
0,1,3,0,21,14,2,3,Ryan Nugent Hopkins,93,0,1,0,C,0,26,0,1
0,4,7,1,21,18,2,0,Connor McDavid,97,0,1,1,C,0,22,0,2
0,,,0,60,48,4,8,Mike Smith,41,0,,0,G,0,,0,0
0,,,0,13,12,0,1,Jordie Benn,4,0,-1,0,D,0,21,0,0
1,,,0,20,16,4,0,Brock Boeser,6,0,-1,1,RW,0,22,0,2
0,,,0,20,17,0,2,Christopher Tanev,8,0,-1,0,D,0,25,0,0
1,1,5,0,19,15,4,0,JT Miller,9,2,1,1,C,0,24,0,0
0,,,0,14,10,4,0,Josh Leivo,17,0,1,0,LW,0,18,0,5
0,1,,0,9,9,0,0,Jake Virtanen,18,0,0,0,RW,0,14,0,0
0,7,5,0,14,11,0,2,Brandon Sutter,20,0,0,0,C,0,20,0,1
0,,,0,13,10,0,2,Loui Eriksson,21,0,-1,0,LW,0,21,0,1
0,,,1,25,18,4,2,Alexander Edler,23,0,0,1,D,0,29,0,5
0,5,4,0,19,15,4,0,Elias Pettersson,40,0,-1,0,C,0,22,0,2
1,,,0,23,19,3,0,Quinn Hughes,43,0,0,1,D,0,26,0,0
0,,,0,10,10,0,0,Troy Stecher,51,0,-1,0,D,0,18,0,2
0,7,9,0,16,13,3,0,Bo Horvat,53,0,0,0,C,0,25,0,1
1,,,0,21,17,3,1,Tyler Myers,57,0,0,1,D,0,26,0,1
0,,,0,9,8,0,1,Tim Schaller,59,0,0,0,C,0,15,0,0
0,1,,1,16,12,3,0,Tanner Pearson,70,0,0,1,LW,0,24,0,11
0,,,0,17,14,3,0,Micheal Ferland,79,0,-1,0,LW,0,23,0,2
0,2,2,0,11,9,0,1,Jay Beagle,83,0,0,0,C,0,17,0,0
0,,,0,58,46,8,4,Jacob Markstrom,25,0,,0,G,0,,0,0
0,,,0,22,18,0,4,Brayden McNabb,3,2,0,0,D,0,27,0,0
0,,,0,20,14,0,5,Deryk Engelland,5,0,1,0,D,0,24,0,0
0,,,0,11,11,0,0,Valentin Zykov,7,0,-1,0,LW,0,14,0,0
0,5,5,1,14,12,2,0,Cody Glass,9,0,1,1,C,0,19,0,2
0,,,0,23,21,0,1,Jon Merrill,15,0,2,0,D,0,25,0,4
0,1,,2,14,10,1,3,Reilly Smith,19,0,2,2,RW,0,19,1,5
0,,,0,23,21,0,1,Nick Holden,22,0,1,0,D,0,27,0,1
0,7,8,0,17,12,2,2,Paul Stastny,26,2,-1,0,C,0,22,0,1
0,,,0,23,18,4,1,Shea Theodore,27,2,-1,0,D,0,26,0,3
0,,,0,10,9,0,0,William Carrier,28,0,0,0,LW,0,15,0,1
1,,,1,19,12,2,4,Mark Stone,61,0,1,2,RW,1,22,0,1
1,,1,0,19,16,2,0,Max Pacioretty,67,0,1,1,LW,0,21,0,5
2,,1,0,16,12,1,1,William Karlsson,71,0,2,2,C,0,19,0,6
0,2,1,0,13,11,1,0,Brandon Pirri,73,2,-1,0,C,0,15,0,2
0,,,0,10,10,0,0,Ryan Reaves,75,0,0,0,RW,0,14,0,0
0,5,9,0,15,13,1,0,Jonathan Marchessault,81,0,1,0,C,0,19,0,1
0,,,0,3,3,0,0,Nate Schmidt,88,0,1,0,D,0,5,0,0
0,5,3,0,12,10,0,1,Tomas Nosek,92,2,0,0,LW,0,20,0,3
0,,,0,59,48,4,6,Marc Andre Fleury,29,0,,0,G,0,,0,0
0,,,0,19,17,0,1,Brenden Dillon,4,0,0,0,D,0,26,0,0
0,,,0,16,15,0,0,Dalton Prout,5,0,0,0,D,0,21,0,1
0,4,3,0,11,10,0,0,Dylan Gambrell,7,0,-1,0,C,0,15,0,0
0,3,8,0,15,11,3,0,Joe Thornton,19,0,-2,0,C,0,20,0,1
0,,,1,13,9,1,2,Marcus Sorensen,20,2,-1,1,LW,0,20,0,1
0,5,4,0,15,10,1,3,Barclay Goodrow,23,0,0,0,RW,0,20,0,0
0,1,,0,14,10,2,0,Timo Meier,28,0,0,0,RW,0,18,0,1
0,,,0,18,17,0,0,Mario Ferraro,38,0,-1,0,D,0,22,0,1
1,6,3,0,18,12,5,0,Logan Couture,39,0,0,1,C,0,21,0,1
0,,,0,19,14,1,3,Marc Edouard Vlasic,44,0,-2,0,D,0,26,0,1
0,,,0,12,12,0,0,Lean Bergmann,45,0,0,0,LW,0,14,0,1
0,9,6,0,19,13,5,0,Tomas Hertl,48,0,-1,0,C,0,23,0,4
0,,1,0,15,14,0,0,Lukas Radil,52,0,0,0,C,0,17,0,1
0,,,0,17,14,3,0,Kevin Labanc,62,2,-2,0,RW,0,22,0,3
0,,,0,10,9,0,0,Melker Karlsson,68,2,0,0,C,0,18,0,0
0,,,0,15,13,1,0,Tim Heed,72,0,0,0,D,0,17,0,2
0,,,0,13,12,1,0,Danil Yurtaykin,75,0,0,0,LW,0,19,0,0
1,,,0,26,18,5,2,Brent Burns,88,2,0,1,D,0,27,0,4
0,,,0,60,48,7,4,Martin Jones,31,0,,0,G,0,,0,0
1,1,1,0,10,9,0,0,Mathieu Joseph,7,0,0,1,RW,0,13,0,1
0,4,6,0,17,13,2,0,Tyler Johnson,9,0,0,0,C,0,19,0,2
0,,1,1,13,11,2,0,Pat Maroon,14,0,0,1,LW,0,15,0,1
2,1,,0,18,13,1,3,Alex Killorn,17,0,2,2,LW,0,23,0,1
0,,,1,15,12,0,2,Ondrej Palat,18,0,2,1,LW,1,23,0,5
0,,,1,22,17,1,3,Kevin Shattenkirk,22,0,0,1,D,0,26,0,5
0,2,,0,10,9,1,0,Carter Verhaeghe,23,0,1,0,LW,0,14,0,1
0,,,0,21,17,0,3,Ryan McDonagh,27,0,1,0,D,0,27,0,2
0,,,0,10,10,0,0,Luke Witkowski,28,0,0,0,RW,0,13,0,2
0,2,9,0,12,9,0,2,Yanni Gourde,37,0,0,0,C,0,18,0,2
0,1,4,0,10,10,0,0,Gemel Smith,46,2,0,0,C,0,13,0,0
0,,,0,13,13,0,0,Braydon Coburn,55,0,1,0,D,0,17,0,1
1,11,10,0,17,13,0,3,Anthony Cirelli,71,0,1,1,C,0,21,0,0
1,,,0,21,17,2,1,Victor Hedman,77,2,-1,1,D,0,22,0,1
0,,,1,22,18,0,3,Erik Cernak,81,0,1,1,D,0,29,0,1
1,,,1,18,15,2,0,Nikita Kucherov,86,0,1,2,RW,0,20,0,2
0,1,5,0,17,14,2,0,Steven Stamkos,91,0,0,0,C,0,22,0,3
3,,,0,17,14,1,1,Mikhail Sergachev,98,4,2,3,D,0,22,0,0
0,,,0,59,48,4,6,Andrei Vasilevskiy,88,0,,0,G,0,,0,0
0,,,0,13,13,0,0,Josh Brown,2,0,0,0,D,0,18,0,0
0,,,0,20,16,3,0,Keith Yandle,3,0,-1,0,D,0,24,0,3
1,,,0,23,18,2,2,Aaron Ekblad,5,0,-2,1,D,0,26,0,3
0,,,0,19,17,0,1,Anton Stralman,6,0,1,0,D,0,26,0,0
0,,1,0,12,9,0,2,Colton Sceviour,7,0,-1,0,C,0,15,0,2
1,,,0,16,13,3,0,Brett Connolly,10,0,0,1,RW,0,19,0,2
0,1,,0,19,15,3,0,Jonathan Huberdeau,11,2,-2,0,LW,0,24,0,3
0,14,11,0,20,15,3,1,Aleksander Barkov,16,0,0,0,C,0,25,0,0
0,,,0,21,19,0,2,Mike Matheson,19,0,-1,0,D,0,24,0,2
1,8,5,1,18,14,3,1,Vincent Trocheck,21,0,0,2,C,0,24,1,3
0,,,0,14,13,0,1,MacKenzie Weegar,52,0,0,0,D,0,23,0,3
0,7,2,0,12,9,0,2,Noel Acciari,55,0,-1,0,C,0,16,0,0
0,,,0,10,10,0,0,Denis Malgin,62,0,0,0,C,0,15,0,2
0,,,0,16,13,3,0,Evgenii Dadonov,63,0,-1,0,RW,0,24,0,7
0,,,1,15,12,3,0,Mike Hoffman,68,2,-1,1,LW,0,19,0,2
0,,,0,8,8,0,0,Dryden Hunt,73,0,0,0,LW,0,10,0,3
0,1,,0,15,12,3,0,Frank Vatrano,77,2,-2,0,C,0,18,0,1
0,5,4,0,15,12,3,0,Henrik Borgstrom,95,0,-1,0,C,0,19,0,1
0,,,0,58,47,6,4,Sergei Bobrovsky,72,0,,0,G,0,,0,0
2,,,1,24,17,2,4,Jacob Trouba,8,0,1,3,D,0,29,0,3
1,,,1,19,17,1,0,Artemi Panarin,10,0,3,2,LW,1,20,0,1
0,4,9,0,18,14,1,2,Ryan Strome,16,4,-1,0,C,0,23,0,0
1,,,0,15,12,0,2,Jesper Fast,17,2,0,1,RW,0,20,0,0
0,,,1,21,17,0,3,Marc Staal,18,0,1,1,D,0,31,0,3
1,,1,0,13,11,1,0,Chris Kreider,20,0,0,1,LW,0,18,0,3
0,10,4,1,14,12,0,1,Brett Howden,21,0,1,1,C,0,19,0,3
0,,,0,12,11,1,0,Adam Fox,23,0,0,0,D,0,14,0,0
0,,,0,15,13,2,0,Kaapo Kakko,24,0,-1,0,RW,0,18,0,3
1,,,0,12,12,0,0,Libor Hajek,25,0,1,1,D,0,15,0,0
0,3,1,0,8,5,0,2,Lias Andersson,28,0,-1,0,C,0,12,0,2
0,,,1,9,5,0,3,Brendan Smith,42,0,0,1,D,0,14,1,1
0,,,0,9,6,1,0,Brendan Lemieux,48,2,0,0,LW,0,14,0,1
1,,,0,22,18,0,4,Brady Skjei,76,2,-1,1,D,0,28,0,1
1,,,0,20,18,1,0,Tony DeAngelo,77,0,0,1,D,0,25,0,2
0,1,,0,18,17,1,0,Pavel Buchnevich,89,0,3,0,RW,0,20,0,0
0,2,2,0,15,12,0,3,Vladislav Namestnikov,90,0,-1,0,C,0,20,0,2
3,12,11,1,20,15,1,3,Mika Zibanejad,93,0,4,4,C,0,26,0,7
0,,,0,60,48,3,8,Henrik Lundqvist,30,0,,0,G,0,,0,0
0,,,0,15,13,0,1,Anthony Bitetto,2,0,-1,0,D,0,20,0,2
0,,,0,14,13,0,0,Tucker Poolman,3,0,-1,0,D,0,19,0,1
0,,,0,23,17,3,2,Neal Pionk,4,0,0,0,D,0,27,0,2
1,,,0,18,17,0,1,Dmitry Kulikov,7,0,0,1,D,0,26,0,0
0,5,9,0,13,12,0,0,Andrew Copp,9,0,-2,0,C,0,21,0,2
1,,,0,18,16,1,0,Ville Heinola,14,0,0,1,D,0,25,0,1
0,5,6,0,12,11,0,1,Adam Lowry,17,0,-1,0,C,0,19,0,0
0,1,3,0,7,6,0,0,Mark Letestu,22,0,0,0,C,0,12,0,0
0,1,,2,22,16,5,0,Blake Wheeler,26,0,1,2,RW,0,28,0,9
3,,,0,18,14,3,0,Nikolaj Ehlers,27,0,2,3,LW,0,24,0,8
0,1,1,0,8,5,2,0,Jack Roslovic,28,0,0,0,C,0,13,0,2
1,,,0,20,14,5,0,Patrik Laine,29,0,-3,1,RW,0,23,0,4
1,,,0,24,18,5,0,Josh Morrissey,44,2,-1,1,D,0,28,0,2
0,12,12,1,24,18,5,0,Mark Scheifele,55,0,1,1,C,0,25,0,4
0,1,,0,14,12,0,1,Gabriel Bourque,57,0,-1,0,LW,0,19,0,2
0,1,,1,19,13,5,0,Kyle Connor,81,0,-3,1,LW,1,24,0,5
0,,,0,8,7,0,0,Mason Appleton,82,0,0,0,C,0,14,0,0
0,1,1,0,13,11,1,0,Mathieu Perreault,85,0,-2,0,LW,0,19,0,3
0,,,0,59,48,7,3,Connor Hellebuyck,37,0,,0,G,0,,0,0
0,,,0,14,12,0,2,Jack Johnson,3,0,0,0,D,0,22,0,1
0,,,0,20,16,3,0,Justin Schultz,4,0,0,0,D,0,27,0,6
0,,,0,19,18,0,1,Brian Dumoulin,8,2,-2,0,D,0,25,0,1
0,,,0,10,9,0,0,Dominik Simon,12,0,-1,0,RW,0,18,0,1
0,,,0,13,12,0,1,Brandon Tanev,13,0,0,0,LW,0,21,0,3
0,,,0,15,12,2,0,Alex Galchenyuk,18,0,0,0,C,0,24,0,1
0,,1,0,14,11,2,0,Jared McCann,19,0,0,0,LW,0,21,0,2
0,,,0,10,10,0,0,Dominik Kahun,24,0,0,0,LW,0,15,0,0
0,6,6,0,15,11,2,1,Nick Bjugstad,27,0,0,0,C,0,22,0,0
0,,,0,19,16,2,0,Marcus Pettersson,28,2,0,0,D,0,26,0,2
0,,,0,15,13,0,1,Erik Gudbranson,44,0,0,0,D,0,19,0,0
0,,,0,11,9,0,1,Zach Aston Reese,46,0,-1,0,LW,0,17,0,1
0,6,7,0,10,8,0,1,Teddy Blueger,53,0,-1,0,C,0,15,0,0
1,,,0,27,18,6,2,Kris Letang,58,0,-2,1,D,0,28,0,4
0,,,0,20,14,5,0,Jake Guentzel,59,0,-1,0,LW,0,22,0,0
0,6,4,1,20,14,6,0,Evgeni Malkin,71,0,0,1,C,1,22,0,4
0,,,0,19,15,4,0,Patric Hornqvist,72,0,-1,0,RW,0,22,0,2
1,14,13,0,21,14,6,0,Sidney Crosby,87,0,-1,1,C,0,24,0,1
0,,,0,57,47,6,3,Matt Murray,30,0,,0,G,0,,0,0
0,,,0,21,16,0,4,Marco Scandella,6,0,0,0,D,0,24,0,2
0,8,10,0,21,17,2,1,Jack Eichel,9,0,1,0,C,0,27,0,4
0,,,0,16,14,0,2,Henri Jokiharju,10,0,0,0,D,0,23,0,0
0,,,0,12,8,0,3,Jimmy Vesey,13,0,1,0,LW,0,22,0,2
0,2,3,0,16,13,0,2,Vladimir Sobotka,17,2,0,0,C,0,23,0,1
0,,,0,25,19,0,6,Jake McCabe,19,0,0,0,D,0,28,0,2
0,,1,0,8,8,0,0,Kyle Okposo,21,0,0,0,RW,0,15,0,1
0,7,10,0,14,8,0,5,Johan Larsson,22,0,0,0,C,0,24,0,2
1,,1,0,19,17,2,0,Sam Reinhart,23,0,1,1,RW,0,24,0,2
0,,,1,15,13,2,0,Rasmus Dahlin,26,0,2,1,D,0,23,0,3
0,,,0,12,9,0,3,Zemgus Girgensons,28,2,0,0,LW,0,23,0,3
1,,,0,15,13,1,0,Colin Miller,33,2,2,1,D,0,25,0,2
2,7,4,0,9,8,1,0,Casey Mittelstadt,37,2,1,2,C,0,16,0,2
0,,,2,9,7,1,0,Conor Sheary,43,0,1,2,LW,1,16,0,3
0,,1,0,16,14,2,0,Jeff Skinner,53,0,0,0,LW,0,22,0,5
0,,,0,23,18,1,3,Rasmus Ristolainen,55,2,0,0,D,0,31,0,5
1,,,0,17,15,2,0,Victor Olofsson,68,0,1,1,LW,0,20,0,2
0,7,2,0,15,13,1,0,Marcus Johansson,90,0,0,0,LW,0,21,0,0
0,,,0,60,48,3,8,Carter Hutton,40,0,,0,G,0,,0,0
0,,,0,12,11,0,0,Haydn Fleury,4,0,0,0,D,0,16,0,2
0,,,0,19,16,0,2,Joel Edmundson,6,0,1,0,D,0,26,0,2
0,10,13,0,19,14,2,1,Jordan Staal,11,0,0,0,C,0,28,0,2
0,1,1,0,11,10,0,1,Warren Foegele,13,0,0,0,LW,0,16,0,0
1,,1,0,14,12,1,0,Ryan Dzingel,18,0,1,1,C,0,23,0,2
2,,,0,20,16,2,2,Dougie Hamilton,19,0,-1,2,D,0,28,0,5
0,7,5,0,22,16,3,1,Sebastian Aho,20,0,-1,0,RW,0,26,0,4
0,,,0,17,14,2,0,Nino Niederreiter,21,0,-1,0,RW,0,20,0,0
1,,,0,23,21,0,2,Brett Pesce,22,2,1,1,D,0,28,0,1
0,2,,0,15,13,0,1,Brock McGinn,23,0,-1,0,LW,0,21,0,1
0,,,0,17,15,2,0,Andrei Svechnikov,37,0,1,0,RW,0,24,0,0
0,2,,0,9,9,0,0,Jordan Martinook,48,4,0,0,LW,0,20,0,2
0,,,0,19,16,3,0,Jake Gardiner,51,0,0,0,D,0,21,0,2
0,3,8,1,17,14,2,1,Erik Haula,56,0,1,1,LW,0,26,0,5
0,3,3,1,10,10,0,0,Lucas Wallmark,71,0,0,1,C,0,14,0,3
0,,,0,23,21,0,2,Jaccob Slavin,74,0,-2,0,D,0,28,0,4
1,,,0,20,15,2,1,Teuvo Teravainen,86,0,1,1,LW,0,28,0,6
0,2,,1,15,11,3,0,Martin Necas,88,0,0,1,C,1,20,0,2
0,,,0,65,54,5,4,Petr Mrazek,34,0,,0,G,0,,0,0
0,,,0,24,16,3,3,Shea Weber,6,0,0,0,D,0,25,0,0
0,,,0,21,18,0,2,Ben Chiarot,8,2,0,0,D,0,25,0,0
0,,,0,20,17,2,0,Brendan Gallagher,11,0,0,0,RW,0,26,0,2
0,7,5,0,17,15,2,0,Max Domi,13,0,0,0,C,0,26,0,3
0,3,2,0,13,12,1,0,Nick Suzuki,14,0,0,0,C,0,21,0,2
0,5,4,1,12,12,0,0,Jesperi Kotkaniemi,15,0,0,1,C,0,19,0,3
0,,,0,14,14,0,0,Brett Kulak,17,0,-1,0,D,0,18,0,1
0,,,0,14,14,0,0,Cale Fleury,20,0,-1,0,D,0,17,0,1
0,11,7,0,20,13,2,3,Phillip Danault,24,0,0,0,C,0,27,0,0
0,,,0,25,21,1,2,Jeff Petry,26,0,1,0,D,0,27,0,5
0,,,0,16,14,1,0,Joel Armia,40,0,0,0,RW,0,21,0,5
1,,,0,13,10,0,2,Paul Byron,41,0,-1,1,LW,0,20,0,0
0,2,3,1,11,8,2,0,Jordan Weal,43,0,0,1,C,0,15,0,4
1,3,9,0,14,12,0,1,Nate Thompson,44,0,-1,1,C,0,21,0,1
0,,,0,19,17,0,2,Victor Mete,53,0,1,0,D,0,23,0,0
1,,,0,14,11,0,3,Artturi Lehkonen,62,0,1,1,LW,0,22,0,2
0,,,1,17,15,1,0,Tomas Tatar,90,0,0,1,LW,1,27,0,6
1,,,0,16,13,3,0,Jonathan Drouin,92,0,1,1,LW,0,19,0,1
0,,,0,64,54,4,5,Carey Price,31,0,,0,G,0,,0,0
1,,,1,21,18,1,2,Ryan Ellis,4,0,4,2,D,0,28,0,3
0,,,0,15,13,0,1,Dan Hamhuis,5,0,-1,0,D,0,21,0,0
0,,,0,13,13,0,0,Yannick Weber,7,0,-1,0,D,0,18,0,1
0,2,4,0,13,12,1,0,Kyle Turris,8,0,0,0,C,0,18,0,1
1,,,1,18,15,2,0,Filip Forsberg,9,0,2,2,LW,0,22,0,6
0,6,5,0,15,13,0,1,Colton Sissons,10,0,1,0,C,0,20,0,0
1,2,4,0,16,12,1,2,Nick Bonino,13,0,1,1,C,0,20,0,2
1,,,0,21,19,0,2,Mattias Ekholm,14,0,2,1,D,0,28,0,2
1,,,0,14,13,1,0,Craig Smith,15,2,1,1,RW,0,18,0,2
0,,,0,10,9,0,1,Calle Jarnkrok,19,0,0,0,C,0,18,0,0
0,,,0,11,11,0,0,Rocco Grimaldi,23,0,0,0,RW,0,16,0,1
0,,,1,15,10,2,1,Viktor Arvidsson,33,0,1,1,RW,0,20,0,5
0,,,1,13,13,0,0,Austin Watson,51,0,1,1,LW,0,17,0,2
0,,,0,19,18,0,1,Dante Fabbro,57,0,1,0,D,0,26,0,0
1,,,0,23,19,2,1,Roman Josi,59,2,3,1,D,0,30,0,3
0,,1,1,18,17,1,0,Mikael Granlund,64,0,2,1,LW,0,23,0,2
1,2,6,0,13,9,2,1,Ryan Johansen,92,0,1,1,C,0,19,0,1
3,10,10,0,18,15,2,0,Matt Duchene,95,0,2,3,C,0,21,0,1
0,,,0,60,51,4,4,Pekka Rinne,35,0,,0,G,0,,0,0
0,,,0,13,13,0,0,Ryan Donato,6,0,-1,0,C,0,16,0,2
1,7,11,0,16,13,2,1,Mikko Koivu,9,0,-1,1,C,0,23,0,0
0,1,,0,13,11,2,0,Zach Parise,11,0,-3,0,LW,0,19,0,0
0,9,5,0,13,11,2,0,Eric Staal,12,0,-3,0,C,0,19,0,0
0,9,3,0,14,12,0,1,Joel Eriksson Ek,14,0,1,0,C,0,17,0,0
