assists, blocks, defensive rebounds, field goals attempted, field goals made, fouls, free throws attempted, free throws made, minutes, name, offensive rebounds, plus minus, points, rebounds, steals, three pointers attempted, three pointers made, turnovers
2,1,6,14,7,1,0,0,31.850,Candice Dupree,2,-13,14,8,0,0,0,1
1,0,3,6,2,1,0,0,19.267,Natalie Achonwa,3,-10,4,6,1,0,0,1
0,0,1,9,3,3,4,4,29.850,Tiffany Mitchell,1,-15,11,2,2,1,1,0
4,1,3,13,6,3,4,1,27.767,Erica Wheeler,1,-14,13,4,0,1,0,0
1,0,0,8,2,1,0,0,13.550,Kelsey Mitchell,0,-4,5,0,1,5,1,2
1,0,4,3,2,2,0,0,9.383,Kayla Alexander,0,-1,4,4,0,0,0,1
3,0,1,9,2,2,0,0,22.583,Hind Ben Abdelkader,1,-16,4,2,1,3,0,0
1,0,2,3,2,2,0,0,8.133,Erica McCall,1,-5,4,3,0,0,0,0
1,0,2,2,1,0,0,0,5.183,Victoria Vivians,0,-3,3,2,0,2,1,0
0,0,0,1,0,0,0,0,11.350,Stephanie Mavunga,0,-7,0,0,1,0,0,0
3,0,8,11,7,2,4,4,25.817,Diamond DeShields,0,14,18,8,0,1,0,1
0,0,5,7,2,3,0,0,27.683,Gabby Williams,1,10,4,6,2,0,0,1
5,1,6,9,5,2,1,1,27.983,Stefanie Dolson,1,10,11,7,0,1,0,2
5,0,3,12,8,0,0,0,27.683,Allie Quigley,0,10,19,3,0,5,3,1
0,0,2,1,0,0,0,0,17.133,Chelsea Hopkins,0,7,0,2,0,0,0,3
3,0,1,6,1,0,2,2,22.867,Jamierra Faulkner,1,11,5,2,0,5,1,2
1,0,2,8,3,1,2,1,12.317,Kahleah Copper,2,8,8,4,1,2,1,1
1,0,2,1,0,0,2,2,14.183,Alex Montgomery,0,4,2,2,0,1,0,0
0,0,6,6,3,1,6,4,12.317,Cheyenne Parker,2,8,10,8,0,0,0,1
1,0,0,2,2,2,3,1,12.017,Alaina Coates,2,8,5,2,0,0,0,0
6,3,13,10,6,2,2,1,27.783,Alyssa Thomas,4,22,13,17,2,0,0,0
0,0,1,8,4,3,0,0,17.900,Shekinna Stricklen,0,6,11,1,1,5,3,0
0,0,3,3,2,3,7,5,17.367,Chiney Ogwumike,1,14,9,4,0,0,0,0
1,0,1,11,4,2,0,0,21.800,Courtney Williams,3,8,8,4,1,0,0,2
6,2,2,12,5,1,2,0,25.133,Jasmine Thomas,0,21,12,2,1,5,2,3
5,0,0,15,7,1,1,1,22.683,Alex Bentley,1,31,18,1,3,4,3,0
1,1,3,7,3,2,2,1,19.467,Jonquel Jones,2,23,7,5,3,1,0,1
1,0,5,4,2,1,2,2,15.833,Morgan Tuck,0,20,6,5,0,1,0,1
0,0,0,0,0,3,4,4,6.817,Brionna Jones,0,6,4,0,0,0,0,0
2,0,0,3,1,0,0,0,4.817,Betnijah Laney,0,5,2,0,0,0,0,1
1,0,0,4,2,3,0,0,10.367,Rachel Banham,0,12,6,0,0,3,2,0
4,0,4,2,1,2,2,2,10.000,Lexie Brown,0,12,5,4,2,2,1,0
1,1,2,14,7,2,8,8,28.667,Tamera Young,2,-24,23,4,0,2,1,4
0,2,7,14,3,3,10,8,31.817,Aja Wilson,3,-24,14,10,2,0,0,2
1,0,5,2,0,5,0,0,13.417,Carolyn Swords,1,-6,0,6,1,0,0,1
0,0,4,13,2,4,10,7,24.067,Nia Coffey,2,-10,11,6,1,1,0,3
0,0,5,4,2,1,2,2,28.650,Lindsay Allen,0,-18,6,5,0,1,0,0
3,0,2,2,0,3,0,0,12.333,Kelsey Bone,0,-20,0,2,0,0,0,2
0,0,1,2,0,0,0,0,8.250,Shoni Schimmel,0,-16,0,1,0,1,0,1
1,0,1,3,1,1,2,1,12.783,Raigyne Louis,1,-13,3,2,0,1,0,3
1,0,1,8,2,1,2,2,15.100,Ji Su Park,2,-18,6,3,0,0,0,1
1,0,1,7,1,1,0,0,20.167,Jaime Nared,0,-24,2,1,2,1,0,1
0,0,0,0,0,0,0,0,4.700,Dearica Hamby,1,-7,0,1,0,0,0,1
1,0,1,8,4,3,2,1,23.150,Monique Currie,2,7,11,3,0,4,2,0
7,0,4,18,5,1,2,2,30.367,Elena Delle Donne,1,5,13,5,1,5,1,1
0,1,4,2,1,4,2,2,23.117,Krystal Thomas,0,6,4,4,0,0,0,1
2,0,5,5,2,1,6,6,27.233,Tierra Ruffin Pratt,0,6,11,5,0,3,1,1
2,0,2,11,6,1,0,0,28.833,Kristi Toliver,0,7,16,2,0,6,4,3
3,0,2,4,1,2,2,2,15.983,Natasha Cloud,0,-1,5,2,0,2,1,1
1,0,1,8,2,0,0,0,15.900,Tianna Hawkins,2,0,4,3,1,2,0,0
1,1,1,2,2,1,2,2,12.583,Shatori Walker Kimbrough,0,1,7,1,2,1,1,2
1,0,0,4,2,2,0,0,12.217,Ariel Atkins,0,1,5,0,1,2,1,0
0,0,2,5,3,2,0,0,10.600,Myisha Hines Allen,0,3,6,2,2,0,0,1
0,1,2,5,1,4,2,0,18.217,Jazmon Gwathmey,0,-12,2,2,0,1,0,1
0,0,9,10,6,4,1,1,31.400,Candice Dupree,1,-5,13,10,0,0,0,2
1,0,4,11,7,3,10,7,24.700,Natalie Achonwa,8,-7,21,12,0,0,0,1
2,0,0,6,0,2,0,0,19.950,Tiffany Mitchell,0,-11,0,0,0,2,0,2
5,0,4,9,3,0,1,1,29.733,Erica Wheeler,0,-6,8,4,2,2,1,3
2,0,1,11,5,1,5,3,25.567,Kelsey Mitchell,0,0,16,1,2,4,3,2
1,0,3,2,0,0,4,3,12.450,Hind Ben Abdelkader,0,0,3,3,0,2,0,1
0,1,3,2,2,0,2,1,15.300,Kayla Alexander,1,0,5,4,0,0,0,1
1,0,0,1,1,3,0,0,8.600,Erica McCall,0,-2,2,0,0,0,0,2
1,0,3,5,2,0,0,0,14.083,Victoria Vivians,0,8,5,3,2,4,1,0
1,1,4,9,3,3,8,6,27.967,Kayla Thornton,1,16,13,5,0,3,1,3
1,0,5,4,2,2,14,11,32.700,Karima Christmas Kelly,5,12,15,10,0,1,0,3
1,4,8,11,8,3,7,5,27.783,Liz Cambage,1,11,21,9,1,0,0,2
2,1,2,6,2,3,1,1,19.000,Allisha Gray,1,7,5,3,1,2,0,1
2,2,3,14,8,4,6,6,28.800,Skylar Diggins Smith,2,9,25,5,0,4,3,2
1,2,1,5,2,2,0,0,18.217,Azura Stevens,1,12,5,2,1,3,1,0
5,0,3,12,5,4,6,4,28.283,Kaela Davis,0,27,15,3,0,4,1,1
1,0,1,0,0,0,0,0,11.183,Saniya Chong,0,14,0,1,2,0,0,0
0,0,1,3,1,1,0,0,6.017,Breanna Lewis,1,7,2,2,0,0,0,0
1,2,3,13,6,4,0,0,24.000,Angel McCoughtry,0,-1,13,3,2,2,1,3
2,1,3,14,5,4,2,1,23.100,Jessica Breland,3,-22,11,6,1,0,0,0
3,0,2,10,1,5,4,1,25.033,Elizabeth Williams,4,7,3,6,2,0,0,1
2,0,1,6,2,6,10,10,24.567,Tiffany Hayes,1,-10,14,2,1,2,0,1
4,0,2,11,4,4,3,3,28.700,Renee Montgomery,0,-7,14,2,2,9,3,0
1,0,1,1,0,1,0,0,14.900,Damiris Dantas,2,-14,0,3,0,0,0,1
2,0,1,4,3,1,0,0,17.433,Layshia Clarendon,2,-19,6,3,0,1,0,2
3,0,6,11,4,3,9,6,20.700,Brittney Sykes,1,-28,14,7,0,3,0,3
0,1,1,1,0,3,0,0,7.417,Imani McGee Stafford,0,-11,0,1,1,0,0,2
0,0,1,1,0,1,0,0,9.550,Monique Billings,1,-6,0,2,0,0,0,0
0,0,0,1,1,0,0,0,2.417,Maggie Lucas,0,-2,3,0,0,1,1,0
0,0,0,0,0,0,0,0,2.167,Blake Dietrick,0,-2,0,0,0,0,0,1
2,0,5,14,4,2,4,3,34.400,Maya Moore,2,6,11,7,1,3,0,4
1,1,9,6,5,1,4,4,26.667,Rebekkah Brunson,0,-7,15,9,0,1,1,4
0,3,10,10,6,5,3,3,34.567,Sylvia Fowles,2,3,15,12,1,0,0,6
3,1,1,6,3,2,0,0,27.383,Seimone Augustus,1,8,6,2,1,1,0,3
9,0,2,8,5,0,7,6,28.150,Lindsay Whalen,0,8,17,2,0,1,1,2
1,0,1,3,1,1,0,0,11.850,Danielle Robinson,0,-9,2,1,0,0,0,3
0,0,3,2,1,2,0,0,14.967,Alexis Jones,0,-7,2,3,1,0,0,2
0,0,1,4,1,0,2,1,10.300,Tanisha Wright,0,-11,4,1,0,1,1,0
0,0,1,1,1,1,0,0,5.433,Temi Fagbenle,0,-4,2,1,0,0,0,0
3,0,2,1,0,1,2,2,6.283,Lynetta Kizer,1,8,2,3,0,0,0,0
0,0,1,4,0,4,0,0,26.717,Alana Beard,2,-1,0,3,0,0,0,0
0,0,2,11,5,3,0,0,30.983,Essence Carson,0,-6,10,2,1,1,0,1
1,1,8,15,8,4,3,2,37.500,Nneka Ogwumike,1,2,19,9,2,2,1,1
2,0,3,14,6,0,11,8,28.517,Odyssey Sims,0,5,21,3,1,3,1,2
8,0,2,16,7,3,4,4,34.167,Chelsea Gray,0,3,18,2,6,4,0,2
2,0,0,6,2,4,0,0,17.350,Riquna Williams,2,8,4,2,4,2,0,0
0,0,2,0,0,0,2,2,9.617,Cappie Pondexter,0,-9,2,2,0,0,0,0
0,0,2,6,1,2,0,0,12.667,Karlie Samuelson,0,2,3,2,0,6,1,0
0,0,0,0,0,0,0,0,2.433,Sydney Wiese,0,1,0,0,0,0,0,0
5,1,3,7,2,4,2,2,22.600,Diamond DeShields,2,-4,7,5,0,2,1,5
0,0,1,7,5,2,2,2,18.567,Gabby Williams,1,-7,12,2,3,0,0,0
2,1,3,7,1,4,0,0,25.067,Stefanie Dolson,0,-2,3,3,1,2,1,2
1,0,3,13,7,1,7,6,26.667,Allie Quigley,0,-1,22,3,0,4,2,3
3,0,7,2,1,0,0,0,17.417,Chelsea Hopkins,0,-6,2,7,0,0,0,0
5,0,4,9,6,1,2,0,22.583,Jamierra Faulkner,1,10,14,5,0,3,2,3
0,0,3,5,2,1,2,2,17.383,Kahleah Copper,1,8,6,4,0,2,0,1
2,1,3,2,0,2,2,2,13.333,Alex Montgomery,2,5,2,5,0,0,0,1
2,3,7,7,2,2,0,0,21.433,Cheyenne Parker,1,11,4,8,1,0,0,0
0,0,0,4,4,2,1,0,14.933,Alaina Coates,1,6,8,1,0,0,0,0
2,0,5,7,2,6,0,0,26.950,Sugar Rodgers,1,-10,6,6,2,5,2,0
3,0,3,8,2,2,2,2,23.133,Marissa Coleman,1,-5,8,4,2,3,2,1
0,0,3,20,8,3,3,2,30.167,Tina Charles,1,-16,19,4,2,4,1,3
6,0,2,10,3,1,2,1,31.550,Bria Hartley,1,-4,8,3,0,3,1,1
1,1,3,4,0,3,0,0,17.983,Shavonte Zellous,0,-14,0,3,0,2,0,0
3,0,1,10,5,1,5,5,28.717,Kia Nurse,1,8,17,2,2,6,2,1
1,1,4,10,6,0,3,2,22.067,Amanda Zahui B,3,8,15,7,2,1,1,2
2,1,1,1,0,1,4,3,13.617,Mercedes Russell,0,16,3,1,0,0,0,0
0,1,0,2,0,1,0,0,5.817,Rebecca Allen,0,-3,0,0,0,1,0,0
2,0,1,6,3,3,2,2,25.050,Alysha Clark,2,-17,10,3,0,2,2,1
2,3,10,16,7,4,7,6,35.800,Breanna Stewart,5,-4,22,15,2,6,2,4
0,0,0,3,0,2,2,2,15.033,Crystal Langhorne,1,-6,2,1,0,2,0,3
4,2,3,11,3,4,2,1,29.983,Jewell Loyd,3,-6,10,6,0,6,3,3
5,0,0,8,3,1,2,2,26.117,Sue Bird,0,-6,10,0,0,5,2,1
1,2,3,8,4,4,6,6,22.717,Natasha Howard,1,2,14,4,1,2,0,0
1,0,0,8,4,2,0,0,20.100,Jordin Canada,0,6,9,0,4,2,1,3
0,0,5,2,0,3,4,3,17.267,Courtney Paris,1,6,3,6,0,0,0,1
0,0,2,4,1,2,0,0,7.900,Kaleena Mosqueda Lewis,0,0,2,2,0,2,0,0
7,0,3,10,4,0,4,3,35.817,DeWanna Bonner,0,9,12,3,3,4,1,4
0,0,1,6,3,5,2,2,19.267,Sancho Lyttle,1,6,8,2,2,1,0,0
4,3,9,17,10,1,10,9,36.833,Brittney Griner,1,6,29,10,0,0,0,2
1,0,5,8,3,4,4,4,30.500,Diana Taurasi,0,7,12,5,0,5,2,2
6,0,2,7,4,0,6,5,28.217,Briann January,2,7,15,4,1,2,2,2
2,0,1,2,0,1,0,0,14.717,Leilani Mitchell,0,-5,0,1,0,2,0,2
0,1,1,1,1,2,2,2,10.750,Stephanie Talbot,0,-3,5,1,0,1,1,0
0,0,1,7,2,4,0,0,20.733,Camille Little,1,-1,4,2,0,0,0,0
0,1,0,2,1,2,0,0,3.167,Marie Gulich,0,-1,2,0,0,0,0,0
0,0,0,3,2,2,0,0,8.317,Jazmon Gwathmey,0,-17,4,0,0,0,0,1
0,0,7,8,3,1,0,0,30.683,Candice Dupree,0,-12,6,7,0,0,0,3
2,0,6,2,1,3,4,4,16.817,Natalie Achonwa,2,1,6,8,0,0,0,2
1,1,4,12,6,1,0,0,28.383,Tiffany Mitchell,1,-6,14,5,1,4,2,1
1,0,2,5,2,1,0,0,13.533,Erica Wheeler,0,-17,4,2,0,1,0,2
1,1,3,5,1,1,2,2,17.333,Kayla Alexander,0,-15,4,3,0,0,0,3
4,0,3,15,6,3,6,6,32.217,Kelsey Mitchell,0,-6,20,3,0,9,2,1
1,1,0,6,2,2,0,0,23.917,Hind Ben Abdelkader,0,2,6,0,1,4,2,0
1,0,1,1,0,0,0,0,13.633,Victoria Vivians,0,-7,0,1,0,1,0,1
0,0,0,5,1,1,2,2,9.317,Erica McCall,2,-5,4,2,0,0,0,0
0,0,1,0,0,2,2,2,5.850,Stephanie Mavunga,0,-3,2,1,0,0,0,0
3,0,5,8,2,4,0,0,26.533,Essence Carson,1,15,5,6,2,5,1,1
4,0,8,13,11,3,2,2,34.550,Nneka Ogwumike,2,15,25,10,0,1,1,1
0,0,1,3,2,4,0,0,26.250,Alana Beard,1,5,4,2,1,0,0,2
3,0,2,12,7,5,5,3,29.750,Odyssey Sims,0,24,17,2,2,1,0,4
8,0,7,10,4,2,4,4,31.017,Chelsea Gray,0,13,12,7,1,1,0,0
1,2,2,3,2,1,0,0,14.967,Karlie Samuelson,0,3,6,2,1,3,2,0
0,0,1,0,0,0,0,0,2.017,Sydney Wiese,0,6,0,1,0,0,0,0
1,0,0,8,3,1,2,2,14.767,Riquna Williams,1,0,10,1,0,5,2,2
1,0,3,10,3,1,2,2,20.133,Cappie Pondexter,0,4,8,3,0,1,0,0
0,0,5,3,0,3,0,0,17.567,Monique Currie,0,-2,0,5,2,2,0,1
1,2,8,18,8,1,7,6,30.350,Elena Delle Donne,3,8,23,11,0,5,1,2
0,0,3,0,0,3,2,1,13.050,Krystal Thomas,0,-5,1,3,1,0,0,3
2,0,2,10,3,1,1,1,35.433,Kristi Toliver,0,13,8,2,2,7,1,4
3,1,0,6,1,5,0,0,16.267,Tierra Ruffin Pratt,1,-2,2,1,1,2,0,4
5,0,1,6,3,0,1,1,22.750,Natasha Cloud,0,7,7,1,0,1,0,1
0,0,5,10,6,4,2,2,26.333,Tianna Hawkins,2,13,17,7,1,7,3,1
0,1,1,1,0,1,0,0,6.883,Shatori Walker Kimbrough,0,-7,0,1,0,1,0,3
0,0,1,3,1,0,0,0,9.650,Myisha Hines Allen,1,-3,2,2,0,0,0,0
1,0,4,10,6,4,0,0,21.667,Ariel Atkins,0,3,15,4,2,6,3,3
0,2,4,12,6,2,5,2,32.033,Nia Coffey,0,2,14,4,0,0,0,3
0,2,4,5,2,0,2,2,14.983,Carolyn Swords,3,3,6,7,1,0,0,2
1,0,3,11,5,2,3,3,33.200,Tamera Young,0,-10,13,3,3,0,0,4
6,0,3,10,4,2,1,0,33.633,Lindsay Allen,1,-3,8,4,2,1,0,2
1,0,0,2,0,4,2,1,9.483,Ji Su Park,1,-12,1,1,1,0,0,1
0,0,3,8,3,2,0,0,14.733,Jaime Nared,0,1,7,3,2,5,1,1
0,0,2,2,1,1,1,1,8.550,Raigyne Louis,0,-1,3,2,1,0,0,1
3,0,1,2,1,0,0,0,10.617,Kelsey Bone,0,-4,2,1,0,0,0,0
1,0,1,3,0,0,0,0,4.467,Shoni Schimmel,0,6,0,1,0,3,0,0
1,0,1,1,0,1,0,0,6.833,Dearica Hamby,1,-1,0,2,1,0,0,0
3,1,6,16,6,0,8,4,31.417,Aja Wilson,2,-6,16,8,2,0,0,1
2,1,1,9,3,1,2,2,20.900,Diamond DeShields,1,-8,8,2,2,3,0,3
2,0,2,6,2,1,0,0,20.333,Gabby Williams,2,-5,4,4,1,1,0,0
3,2,5,12,4,0,1,1,23.950,Stefanie Dolson,1,-7,9,6,1,2,0,0
3,0,1,9,5,1,0,0,24.750,Allie Quigley,0,-12,12,1,0,5,2,2
2,0,0,2,2,1,1,1,11.717,Chelsea Hopkins,0,-6,5,0,2,0,0,2
3,1,0,5,1,2,0,0,21.800,Jamierra Faulkner,0,-20,3,0,0,3,1,2
1,0,0,8,3,3,2,2,16.283,Kahleah Copper,0,-11,8,0,0,0,0,2
3,0,1,5,0,0,0,0,18.033,Alex Montgomery,0,-5,0,1,2,0,0,0
0,1,3,8,3,1,5,3,16.933,Cheyenne Parker,2,-14,9,5,0,0,0,1
0,0,6,3,1,3,1,1,18.767,Alaina Coates,2,-10,3,8,1,0,0,0
1,0,1,1,1,1,0,0,6.467,Linnae Harper,0,8,2,1,0,0,0,1
3,1,5,11,5,2,1,0,26.067,Angel McCoughtry,2,19,10,7,1,3,0,2
2,3,8,8,2,1,0,0,26.100,Jessica Breland,2,26,4,10,3,0,0,2
6,1,3,5,4,5,4,3,23.967,Elizabeth Williams,3,16,11,6,0,0,0,0
1,0,1,15,7,1,4,4,24.783,Tiffany Hayes,1,26,22,2,1,6,4,1
3,0,1,7,2,1,0,0,23.267,Renee Montgomery,0,21,5,1,1,5,1,3
1,1,2,7,5,3,2,2,19.650,Brittney Sykes,0,-1,13,2,0,1,1,2
1,0,5,4,2,1,0,0,15.667,Damiris Dantas,0,6,4,5,1,1,0,0
3,0,1,4,1,1,0,0,15.133,Layshia Clarendon,1,-3,2,2,0,1,0,1
0,0,2,5,1,0,2,0,9.867,Imani McGee Stafford,2,-2,2,4,0,0,0,1
0,0,1,1,0,0,0,0,9.500,Maggie Lucas,0,-8,0,1,0,1,0,3
0,0,0,4,4,1,0,0,4.400,Monique Billings,1,-9,8,1,1,0,0,0
0,0,0,0,0,0,0,0,1.600,Blake Dietrick,0,0,0,0,0,0,0,1
1,0,4,14,4,0,3,3,32.583,Maya Moore,3,20,12,7,1,3,1,0
1,2,12,7,2,2,4,2,29.867,Rebekkah Brunson,1,3,7,13,0,2,1,2
0,2,12,17,10,3,4,3,32.583,Sylvia Fowles,8,20,23,20,5,0,0,3
1,0,1,12,5,0,4,1,23.783,Seimone Augustus,1,14,11,2,0,1,0,3
8,0,1,5,1,1,0,0,25.683,Lindsay Whalen,0,20,3,1,0,2,1,2
0,0,0,5,1,2,2,2,11.183,Danielle Robinson,0,-16,4,0,1,0,0,0
1,0,1,1,1,1,0,0,16.217,Tanisha Wright,0,-6,2,1,0,0,0,1
2,0,2,4,1,1,7,4,14.500,Lynetta Kizer,1,2,6,3,0,1,0,1
1,0,2,6,2,0,2,2,9.767,Alexis Jones,0,-5,6,2,0,2,0,0
0,0,1,0,0,1,0,0,3.017,Temi Fagbenle,0,-9,0,1,0,0,0,1
0,0,0,0,0,0,2,2,0.767,Cecilia Zandalasini,0,-3,2,0,0,0,0,0
1,0,3,8,3,5,2,0,24.933,Karima Christmas Kelly,1,-3,7,4,0,3,1,2
4,1,8,10,4,2,2,1,35.550,Kayla Thornton,1,-7,11,9,2,5,2,0
4,3,11,14,7,3,0,0,30.617,Liz Cambage,1,-15,14,12,0,0,0,1
0,1,0,9,2,0,3,2,20.483,Allisha Gray,1,-13,6,1,0,4,0,2
7,0,0,15,4,2,0,0,32.783,Skylar Diggins Smith,0,-9,12,0,0,9,4,3
1,0,1,10,2,4,0,0,16.850,Kaela Davis,1,12,5,2,0,3,1,0
1,0,0,3,1,2,0,0,14.183,Saniya Chong,0,0,2,0,0,0,0,1
0,0,0,2,1,0,0,0,3.267,Breanna Lewis,1,0,2,1,0,0,0,0
1,1,4,10,4,3,0,0,21.317,Azura Stevens,0,-5,9,4,1,5,1,2
3,2,8,10,4,4,1,1,34.483,DeWanna Bonner,1,-9,9,9,1,4,0,3
4,0,4,5,3,1,0,0,25.500,Sancho Lyttle,1,-10,6,5,1,0,0,0
0,3,4,15,8,3,3,2,34.983,Brittney Griner,0,-12,18,4,0,0,0,1
2,0,2,15,8,3,3,3,27.783,Diana Taurasi,0,-1,23,2,0,8,4,0
3,0,1,6,1,0,2,2,26.450,Briann January,0,-9,5,1,1,2,1,2
2,0,1,1,0,0,2,2,12.550,Leilani Mitchell,0,-4,2,1,0,0,0,1
1,0,1,2,1,1,0,0,8.433,Stephanie Talbot,0,-10,2,1,0,1,0,1
1,0,0,5,2,2,0,0,14.483,Camille Little,0,-6,4,0,1,0,0,1
0,0,0,2,1,1,0,0,5.000,Marie Gulich,0,-4,2,0,0,0,0,1
1,0,0,2,0,3,0,0,9.267,Yvonne Turner,0,-12,0,0,1,0,0,1
0,0,0,1,0,0,0,0,0.983,Imani Wright,0,-3,0,0,0,1,0,0
1,0,2,8,4,3,6,6,28.433,Alysha Clark,1,11,16,3,1,3,2,1
3,1,11,12,4,2,1,1,34.300,Breanna Stewart,0,7,9,11,1,3,0,4
1,2,3,5,2,3,2,2,23.783,Natasha Howard,2,14,6,5,0,1,0,2
2,0,3,14,9,1,10,10,31.367,Jewell Loyd,2,9,29,5,1,2,1,1
4,0,0,9,5,2,0,0,31.300,Sue Bird,0,13,11,0,2,5,1,2
0,0,1,1,1,0,2,2,15.000,Crystal Langhorne,0,-1,4,1,1,0,0,0
1,0,3,1,1,2,0,0,8.833,Courtney Paris,0,12,2,3,0,0,0,1
2,0,2,1,0,2,2,1,10.583,Jordin Canada,0,5,1,2,1,0,0,2
0,0,1,4,2,2,0,0,8.683,Sami Whitcomb,0,3,6,1,0,3,2,0
0,0,1,1,1,3,0,0,6.650,Kaleena Mosqueda Lewis,0,4,3,1,0,1,1,1
0,0,1,0,0,0,0,0,0.983,Teana Muldrow,0,3,0,1,0,0,0,0
5,2,8,10,6,5,5,3,36.233,Alyssa Thomas,1,10,15,9,2,0,0,5
1,0,2,5,4,2,2,2,22.183,Shekinna Stricklen,2,1,11,4,0,2,1,3
1,1,2,12,9,3,0,0,31.833,Chiney Ogwumike,3,8,18,5,2,0,0,3
5,0,3,11,7,4,0,0,23.967,Courtney Williams,1,9,14,4,1,0,0,2
8,0,0,8,3,2,4,4,31.800,Jasmine Thomas,0,2,13,0,0,6,3,3
2,0,1,4,2,3,4,4,22.100,Alex Bentley,0,10,9,1,1,2,1,3
3,0,4,9,7,3,1,1,23.933,Jonquel Jones,2,10,17,6,0,2,2,1
1,0,0,1,1,0,0,0,3.883,Rachel Banham,0,-4,3,0,0,1,1,0
0,0,0,4,1,0,0,0,3.883,Morgan Tuck,0,-4,2,0,0,1,0,0
0,0,0,0,0,0,0,0,0.167,Betnijah Laney,0,-2,0,0,0,0,0,0
0,2,1,4,3,3,0,0,26.067,Alana Beard,1,-9,6,2,2,0,0,1
0,0,1,11,5,3,4,3,33.267,Essence Carson,0,-7,15,1,1,4,2,1
4,0,2,13,7,2,5,4,38.383,Nneka Ogwumike,2,-10,19,4,3,2,1,2
7,0,1,15,8,1,4,4,31.733,Odyssey Sims,1,-3,20,2,0,0,0,3
5,0,4,12,7,3,5,4,33.117,Chelsea Gray,0,-12,21,4,0,5,3,3
4,0,0,3,1,1,0,0,15.317,Cappie Pondexter,0,7,2,0,0,0,0,0
3,0,0,4,2,2,1,1,11.583,Riquna Williams,0,0,6,0,2,2,1,0
0,0,0,2,2,1,0,0,10.483,Karlie Samuelson,1,-6,5,1,0,1,1,1
7,0,1,13,5,2,5,3,33.350,Tiffany Mitchell,1,-5,13,2,2,2,0,1
3,0,7,11,8,2,5,5,36.167,Candice Dupree,0,-10,21,7,1,0,0,3
3,1,5,1,0,6,2,2,23.517,Natalie Achonwa,0,-1,2,5,2,0,0,3
1,0,1,16,9,5,2,2,30.700,Kelsey Mitchell,0,-3,25,1,1,11,5,2
3,0,0,6,1,3,0,0,18.983,Erica Wheeler,0,-4,3,0,1,4,1,0
2,0,2,2,1,2,2,0,8.383,Jazmon Gwathmey,0,-7,3,2,0,1,1,2
0,1,4,4,3,0,1,1,14.617,Kayla Alexander,0,-15,7,4,0,0,0,0
0,0,1,3,0,1,4,4,13.417,Hind Ben Abdelkader,0,-7,4,1,1,3,0,1
1,0,0,1,0,0,0,0,3.833,Erica McCall,0,1,0,0,1,0,0,0
0,1,1,3,2,1,0,0,15.133,Victoria Vivians,0,-1,6,1,0,3,2,0
0,0,0,0,0,0,0,0,1.867,Stephanie Mavunga,0,7,0,0,0,0,0,0
0,0,2,6,5,4,2,1,14.200,Monique Currie,0,0,12,2,0,1,1,0
2,0,9,17,10,2,6,4,32.017,Elena Delle Donne,1,17,26,10,0,3,2,0
0,0,2,3,1,2,0,0,13.150,Krystal Thomas,2,1,2,4,0,0,0,1
1,0,1,7,3,3,4,4,23.100,Tierra Ruffin Pratt,1,8,10,2,2,2,0,0
4,0,3,8,3,1,7,6,28.483,Kristi Toliver,0,9,13,3,1,4,1,4
1,0,3,7,5,2,0,0,23.550,Tianna Hawkins,2,4,13,5,0,5,3,1
0,0,1,6,1,1,0,0,16.883,Ariel Atkins,1,1,3,2,1,2,1,3
