average punt yards, longest punt, name, punts, punts inside the twenty
35.200,47,Toby Gowin,6,0
36.000,58,Scott Player,4,0
40.300,51,Josh Bidwell,4,3
38.600,52,Chris Mohr,5,0
35.400,60,Tom Tupa,7,1
31.700,49,Nick Harris,6,1
24.700,48,Josh Miller,3,0
35.800,51,John Jett,5,2
29.300,55,Eddie Johnson,6,0
35.300,47,Hunter Smith,3,2
30.000,51,Chris Hanson,4,1
34.000,48,Mark Royals,4,0
41.300,64,Brian Moorman,7,1
38.000,51,Ken Walter,6,1
32.800,55,Dan Stryzinski,5,1
47.500,52,Darren Bennett,4,0
20.000,20,Steve Christie,1,1
33.500,48,Dave Zastudil,6,1
39.000,51,Tom Rouen,4,1
30.000,52,Sean Landeta,2,0
40.000,54,Bill Lafleur,4,1
32.500,47,Chris Gardocki,4,0
41.000,41,Craig Hentrich,1,0
44.300,52,Mitch Berger,3,2
31.000,47,Chad Stanley,6,4
35.500,48,Jason Baker,4,0
27.800,47,Bryan Barker,4,2
36.400,53,Jeff Feagles,7,3
22.800,61,Micah Knorr,4,0
37.900,64,Shane Lechler,8,0
41.600,67,Dave Zastudil,5,2
31.600,68,Jason Baker,9,2
35.300,46,Brian Moorman,4,1
36.500,53,Dirk Johnson,4,0
37.800,58,Todd Sauerbrun,4,2
40.500,50,Chris Mohr,6,2
35.800,51,Chris Gardocki,4,2
29.200,47,Nick Harris,6,0
39.300,53,Micah Knorr,4,0
39.400,58,John Jett,5,1
38.000,52,Eddie Johnson,4,0
32.000,38,Bill Lafleur,3,1
40.700,49,Mitch Berger,3,0
38.500,52,Hunter Smith,2,2
44.300,48,Dan Stryzinski,4,3
33.400,45,Toby Gowin,5,2
40.000,47,Josh Miller,3,2
40.700,56,Craig Hentrich,7,2
46.500,73,Shane Lechler,6,2
40.000,56,Darren Bennett,7,4
42.000,43,Sean Landeta,2,0
46.000,61,Scott Player,6,2
34.500,47,Chad Stanley,4,2
31.300,56,Chris Hanson,4,1
33.400,46,Bryan Barker,5,1
33.500,52,Ken Walter,2,0
31.400,43,Brad Maynard,4,0
35.700,45,Josh Bidwell,3,1
33.000,44,Chris Mohr,5,0
33.000,52,Eddie Johnson,7,1
36.000,60,Brian Moorman,7,0
31.800,40,Nick Harris,6,2
34.300,47,Todd Sauerbrun,3,1
37.000,46,Mitch Berger,4,3
32.300,52,Brad Maynard,4,0
29.000,62,Shane Lechler,3,0
37.800,46,Toby Gowin,5,3
34.300,49,Scott Player,6,2
29.000,33,Josh Bidwell,2,0
32.000,32,Tom Rouen,1,0
34.300,58,Chris Hanson,4,1
32.000,52,Darren Bennett,6,2
38.500,55,Jason Baker,6,2
14.600,45,Micah Knorr,5,1
25.000,44,Ken Walter,2,0
37.000,56,Craig Hentrich,3,0
30.500,45,Jeff Feagles,4,1
32.400,44,Matt Turk,5,3
33.400,49,Dirk Johnson,5,1
34.000,50,Bryan Barker,6,0
35.200,46,Josh Miller,5,1
32.500,54,Chris Gardocki,4,0
32.700,47,Bill Lafleur,6,1
33.400,50,Jason Hanson,7,1
35.300,54,Tom Tupa,6,4
43.800,55,Hunter Smith,6,2
36.500,58,Scott Player,3,1
40.000,49,Dave Zastudil,3,2
14.000,34,Matt Stover,1,0
41.500,54,Chris Gardocki,4,3
43.500,59,Shane Lechler,6,2
36.500,48,Toby Gowin,6,2
41.400,60,Dirk Johnson,8,5
46.800,59,Micah Knorr,6,3
39.400,54,Josh Miller,7,1
24.300,60,Josh Bidwell,4,0
35.300,55,Jason Baker,6,1
31.600,54,Hunter Smith,5,1
44.200,64,Todd Sauerbrun,5,3
42.000,42,Mark Royals,1,0
36.600,55,Matt Turk,5,1
35.400,49,Ken Walter,8,1
34.300,39,Jeff Feagles,3,2
34.300,38,Mitch Berger,3,1
34.300,46,Brad Maynard,4,1
30.700,51,Dan Stryzinski,3,0
22.000,56,Brian Moorman,4,0
35.600,42,Tom Rouen,5,1
36.600,41,Bill Lafleur,5,0
34.500,53,Craig Hentrich,4,2
39.800,47,Chad Stanley,6,3
36.500,46,Bryan Barker,2,0
28.300,46,Tom Tupa,3,1
30.500,39,Sean Landeta,2,1
37.300,54,Chris Mohr,6,1
40.700,48,Chris Mohr,6,2
27.700,57,Mitch Berger,3,1
40.000,59,Brian Moorman,6,1
40.400,51,Bryan Barker,10,2
35.300,52,Todd Sauerbrun,6,1
38.400,55,Craig Hentrich,7,3
37.200,58,Kyle Richardson,5,1
37.200,54,Dave Zastudil,5,2
28.500,50,Chris Gardocki,4,1
30.800,56,Darren Bennett,4,1
35.300,47,Nick Harris,7,1
34.600,49,Toby Gowin,5,2
31.800,46,Matt Turk,4,3
34.200,45,Ken Walter,6,2
38.300,45,Eddie Johnson,6,2
35.000,46,Micah Knorr,3,0
24.000,49,Jeff Feagles,7,3
39.400,56,Dirk Johnson,7,2
45.000,61,Tom Rouen,2,2
44.300,52,Brad Maynard,3,2
45.300,55,Bill Lafleur,3,0
35.300,50,Tom Tupa,6,1
33.300,48,Sean Landeta,4,0
34.000,53,Josh Bidwell,4,0
26.000,51,Chad Stanley,7,4
33.200,46,Dan Stryzinski,6,1
38.800,71,Shane Lechler,6,2
36.600,53,Jason Baker,7,3
30.300,50,Scott Player,4,1
27.200,37,Bill Lafleur,4,0
37.400,55,Dave Zastudil,5,1
32.800,56,Micah Knorr,5,0
36.100,53,Brad Maynard,7,2
33.100,51,Nick Harris,7,1
32.300,49,Kyle Richardson,6,1
40.500,49,Tom Rouen,2,1
39.300,52,Hunter Smith,3,0
41.000,49,Chad Stanley,5,3
43.300,51,Mark Royals,3,2
39.300,58,Craig Hentrich,3,0
31.700,47,Jason Baker,6,3
35.300,53,Brian Moorman,3,2
31.800,45,Eddie Johnson,4,1
31.500,53,Jeff Feagles,3,0
36.600,50,Ken Walter,5,4
38.400,60,Chris Gardocki,8,1
37.800,52,Mitch Berger,6,3
32.000,58,Todd Sauerbrun,6,1
30.000,43,Dirk Johnson,2,1
17.000,34,Dan Stryzinski,1,1
41.700,50,Josh Miller,6,4
26.700,55,Sean Landeta,6,3
36.200,47,Tom Tupa,5,1
36.000,54,Toby Gowin,6,1
39.300,51,Darren Bennett,3,2
33.500,47,Matt Turk,4,0
36.000,62,Scott Player,6,3
37.200,54,Kyle Richardson,6,0
38.400,53,Chris Mohr,5,0
30.000,54,Dirk Johnson,5,2
41.800,57,Dave Zastudil,5,2
36.900,51,Mark Royals,7,2
36.500,42,Brad Maynard,4,3
33.700,51,Darren Bennett,6,1
32.000,59,Toby Gowin,4,1
35.800,54,Bryan Barker,8,2
30.800,47,Nick Harris,4,1
40.500,59,Shane Lechler,4,1
37.300,50,Matt Turk,7,2
42.000,51,Hunter Smith,4,2
37.800,50,Eddie Johnson,4,2
35.000,51,Josh Bidwell,2,0
32.300,39,Dan Stryzinski,3,1
29.500,49,Jeff Feagles,6,3
35.400,52,Tom Rouen,5,0
24.400,47,Josh Miller,4,1
34.500,41,Bill Lafleur,2,0
34.500,46,Sean Landeta,4,2
42.300,60,Tom Tupa,4,1
38.100,58,Mitch Berger,7,2
45.700,55,Chad Stanley,3,3
29.000,57,Todd Sauerbrun,3,0
35.800,51,Micah Knorr,8,2
21.400,42,Ken Walter,5,1
39.300,54,Todd Sauerbrun,4,2
33.000,33,John Kasay,1,1
36.700,52,Tom Tupa,7,1
37.500,40,Kyle Richardson,2,0
35.300,49,Chad Stanley,4,1
35.300,46,Toby Gowin,8,5
12.000,32,Billy Cundiff,1,0
33.300,54,Brian Moorman,9,0
36.800,50,Nick Harris,6,1
35.300,49,Brad Maynard,7,1
30.500,50,Mark Royals,4,2
24.500,45,Hunter Smith,4,1
40.500,44,Jason Baker,2,0
37.800,56,Chris Gardocki,5,2
29.600,51,Jeff Feagles,5,1
31.400,42,Chris Mohr,7,0
38.300,59,Josh Miller,7,3
20.900,45,Scott Player,7,1
33.800,55,Shane Lechler,4,1
21.600,46,Dan Stryzinski,5,1
37.000,53,Darren Bennett,3,1
38.000,42,Eddie Johnson,3,1
33.100,53,Sean Landeta,7,1
28.000,54,Dave Zastudil,6,1
35.800,49,Craig Hentrich,6,3
39.600,47,Matt Turk,7,3
36.300,46,Bryan Barker,4,2
36.300,44,Tom Rouen,3,2
37.100,51,Josh Bidwell,7,0
33.700,48,Dirk Johnson,7,2
35.300,48,Brian Moorman,6,4
36.200,43,Chad Stanley,5,3
37.500,56,Todd Sauerbrun,4,1
38.100,52,Bryan Barker,7,2
31.700,51,Brad Maynard,7,1
31.300,51,Sean Landeta,6,2
27.000,45,Kyle Richardson,6,2
21.100,45,Jason Baker,7,3
45.500,47,Chris Gardocki,2,0
39.200,53,Scott Player,5,0
33.400,54,Darren Bennett,7,3
41.000,45,Hunter Smith,3,2
32.000,40,Dan Stryzinski,5,1
34.900,52,Matt Turk,7,5
34.300,56,Dave Zastudil,7,1
33.600,41,Ken Walter,8,2
28.000,46,Toby Gowin,7,0
34.400,49,Mitch Berger,7,3
36.000,47,Chris Mohr,8,1
29.200,35,Dirk Johnson,5,4
38.300,43,Jeff Feagles,6,3
35.800,49,Shane Lechler,4,3
31.000,36,Eddie Johnson,1,0
43.700,61,Tom Rouen,6,2
22.800,47,Nick Harris,6,1
37.900,55,Tom Tupa,8,2
40.300,55,Josh Bidwell,7,4
10.000,30,Ryan Longwell,1,0
43.500,53,Craig Hentrich,4,2
31.800,49,Mark Royals,6,1
36.300,50,Bill Lafleur,4,1
35.200,58,Josh Miller,6,2
34.000,44,Scott Player,3,1
31.300,54,Sean Landeta,3,0
25.000,46,Chris Mohr,5,2
36.000,57,Craig Hentrich,5,2
38.100,53,Dave Zastudil,8,1
34.900,54,Tom Rouen,6,3
46.200,64,Brian Moorman,6,4
36.700,49,Hunter Smith,6,1
35.000,46,Chris Gardocki,4,1
38.600,55,Josh Miller,9,2
31.800,39,Toby Gowin,6,2
47.200,55,Todd Sauerbrun,5,1
30.800,44,Micah Knorr,5,0
30.800,47,Brad Maynard,5,2
39.000,46,Josh Bidwell,2,0
31.000,47,Bill Lafleur,6,3
20.200,42,Jason Baker,5,0
28.600,42,Shane Lechler,5,3
40.300,57,Matt Turk,4,0
29.000,41,Bryan Barker,4,2
33.800,54,Eddie Johnson,6,2
27.700,48,Nick Harris,6,1
27.800,46,Dan Stryzinski,6,1
33.800,44,Mark Royals,4,1
28.000,47,Dirk Johnson,3,1
25.000,40,Mitch Berger,1,0
44.500,51,Darren Bennett,4,3
35.700,47,Kyle Richardson,3,1
33.800,50,Chad Stanley,8,4
31.250,51,Ken Walter,3,0
30.400,38,Tom Tupa,5,1
39.000,52,Jeff Feagles,5,2
33.400,50,Toby Gowin,5,0
32.500,47,Matt Turk,4,2
35.300,44,Nick Harris,6,3
34.000,49,Josh Bidwell,6,2
39.200,49,Dave Zastudil,5,2
34.500,46,Bill Lafleur,6,2
43.000,51,Todd Sauerbrun,3,0
42.300,56,Dirk Johnson,3,1
37.300,49,Brad Maynard,4,1
35.600,53,Scott Player,8,4
38.000,53,Hunter Smith,3,1
27.300,38,Ken Walter,3,1
36.300,46,Mark Royals,3,0
30.800,55,Tom Tupa,5,2
35.300,46,Jeff Feagles,9,1
39.200,50,Brian Moorman,6,2
44.300,72,Josh Miller,3,0
25.800,41,Kyle Richardson,4,1
37.400,52,Shane Lechler,5,2
20.300,51,Micah Knorr,5,0
29.700,37,Darren Bennett,3,0
33.800,47,Jason Baker,5,1
21.000,38,Tom Rouen,2,1
33.300,41,Chris Gardocki,4,2
29.000,29,Phil Dawson,1,1
36.000,47,Sean Landeta,2,1
22.333,40,Eddie Johnson,2,0
33.600,58,Chad Stanley,5,1
32.000,49,Chris Mohr,5,3
32.300,45,Bryan Barker,4,2
36.800,48,Mitch Berger,6,2
28.300,42,Dan Stryzinski,3,0
37.000,52,Craig Hentrich,2,1
40.500,43,Chris Mohr,4,2
39.400,53,Todd Sauerbrun,8,2
29.600,39,Dave Zastudil,5,1
32.700,41,Kyle Richardson,6,2
38.300,54,Brian Moorman,4,3
29.000,38,Dan Stryzinski,5,1
36.500,45,Micah Knorr,2,0
46.000,53,Jason Baker,3,0
38.600,49,Nick Harris,9,0
37.700,52,Darren Bennett,7,3
30.500,45,Josh Bidwell,6,2
32.200,52,Brad Maynard,6,0
37.200,48,Mark Royals,6,1
34.400,52,Chad Stanley,10,2
31.800,55,Eddie Johnson,4,3
41.600,48,Tom Rouen,5,1
32.500,49,Brooks Barnard,10,4
36.000,36,Tom Brady,1,1
32.200,56,Matt Turk,11,1
33.000,54,Mitch Berger,4,2
40.600,55,Tom Tupa,5,1
45.500,59,Jeff Feagles,4,2
21.800,39,Bryan Barker,4,0
32.800,48,Dirk Johnson,5,1
29.600,38,Toby Gowin,7,1
38.000,43,Josh Miller,4,3
25.700,61,Shane Lechler,9,0
36.300,41,Bill Lafleur,3,2
33.800,43,Scott Player,6,0
45.500,48,Craig Hentrich,2,2
33.000,52,Hunter Smith,4,1
32.300,52,Chris Gardocki,4,0
30.000,52,Sean Landeta,4,2
32.500,45,Scott Player,4,1
38.300,56,Todd Sauerbrun,4,2
42.600,47,Brad Maynard,5,4
29.300,42,Eddie Johnson,4,0
39.000,44,Kyle Richardson,2,0
24.000,36,Bill Lafleur,1,0
31.400,49,Micah Knorr,5,2
34.000,56,Chris Gardocki,4,0
34.300,52,Hunter Smith,4,2
40.300,45,Chris Mohr,7,2
42.000,42,Jason Baker,1,1
31.000,43,Nick Harris,2,0
40.500,51,Ken Walter,4,3
33.400,50,Mark Royals,5,0
47.000,57,Mitch Berger,1,1
37.200,49,Jeff Feagles,6,1
27.100,43,Dan Stryzinski,7,4
33.600,39,Josh Miller,5,4
32.800,65,Shane Lechler,9,2
37.000,56,Dave Zastudil,6,1
35.000,48,Darren Bennett,3,1
38.000,60,Josh Bidwell,5,1
39.000,56,Sean Landeta,3,1
35.600,48,Tom Rouen,5,3
41.500,56,Tom Tupa,2,1
38.300,53,Chad Stanley,7,0
29.800,48,Craig Hentrich,6,2
35.400,56,Brian Moorman,7,0
40.300,57,Bryan Barker,8,3
41.000,56,Toby Gowin,6,0
34.000,39,Matt Turk,3,1
33.700,51,Dirk Johnson,3,1
20.800,43,Leo Araguz,4,1
38.000,45,Jason Baker,4,1
33.800,48,Dan Stryzinski,4,1
29.800,36,Ken Walter,6,5
35.000,44,Tom Tupa,2,1
34.700,50,Chris Mohr,3,1
34.800,59,Brian Moorman,6,0
30.400,41,Matt Turk,7,2
6.700,51,Todd Sauerbrun,3,0
37.500,49,Nick Harris,8,2
35.500,47,Brad Maynard,2,1
33.000,50,Bryan Barker,6,2
30.100,48,Chris Gardocki,7,1
30.000,45,Dave Zastudil,6,0
39.700,49,Toby Gowin,6,4
35.600,56,Jeff Feagles,8,4
28.600,54,Hunter Smith,4,1
34.000,34,Micah Knorr,1,1
28.000,39,Mark Royals,2,0
36.000,41,Mitch Berger,3,2
35.000,54,Dirk Johnson,4,1
11.000,52,Bill Lafleur,4,0
29.800,43,Josh Miller,4,0
41.300,48,Darren Bennett,3,1
40.300,46,Tom Rouen,4,2
36.800,51,Scott Player,6,0
31.000,57,Sean Landeta,2,0
29.000,53,Kyle Richardson,4,0
41.700,57,Chad Stanley,7,3
40.700,56,Craig Hentrich,7,1
42.400,57,Shane Lechler,5,3
32.000,50,Josh Bidwell,3,0
33.300,47,Ken Walter,3,1
32.800,52,Brian Moorman,4,1
34.100,45,Bill Lafleur,8,1
33.200,49,Tom Rouen,5,3
69.000,69,Bryan Barker,1,1
37.700,46,Dirk Johnson,3,3
39.200,51,Scott Player,6,2
37.000,44,Leo Araguz,3,0
24.300,50,Chris Mohr,4,1
33.500,43,Mark Royals,4,0
29.100,45,Dave Zastudil,7,2
29.000,29,Kyle Boller,1,0
35.400,49,Josh Miller,8,3
40.200,54,Kyle Richardson,5,1
35.700,44,Chris Gardocki,3,1
23.000,40,Nick Harris,2,0
33.300,52,Sean Landeta,4,0
33.200,48,Josh Bidwell,5,1
33.600,62,Micah Knorr,7,2
34.200,47,Jason Baker,5,2
34.800,49,Brad Maynard,5,1
38.800,43,Dan Stryzinski,4,2
44.100,53,Mitch Berger,8,2
36.800,52,Toby Gowin,6,1
27.600,48,Jeff Feagles,5,1
24.000,45,Todd Sauerbrun,5,2
30.000,53,Darren Bennett,10,3
41.700,55,Shane Lechler,9,2
44.000,53,Craig Hentrich,3,2
30.200,49,Tom Tupa,5,1
43.000,53,Chad Stanley,7,1
31.800,49,Hunter Smith,4,0
29.000,29,Mike Vanderjagt,1,1
40.000,56,Dave Zastudil,8,0
44.300,63,Craig Hentrich,6,4
40.000,59,Todd Sauerbrun,5,0
34.100,51,Toby Gowin,7,1
27.200,52,Josh Bidwell,5,0
31.000,45,Tom Rouen,6,0
32.000,44,Micah Knorr,2,1
46.000,46,Sean Landeta,1,0
36.500,40,Todd Sauerbrun,2,2
27.000,32,Ken Walter,4,1
31.800,56,Craig Hentrich,4,2
39.300,49,Dirk Johnson,7,2
34.100,55,Josh Bidwell,7,2
27.000,44,Ken Walter,2,0
39.000,55,Hunter Smith,1,0
31.800,54,Dirk Johnson,4,1
35.900,59,Todd Sauerbrun,7,2
21.000,21,John Kasay,1,1
34.200,51,Ken Walter,5,2
38.300,51,Todd Sauerbrun,7,1
