longest punt, name, punt yards, punts
51,Ben Skaer,196,5
50,Cole Way,106,3
70,Peter Picerelli,403,10
48,Will Scott,215,5
69,Brett Baer,303,7
61,R Epperson,299,6
55,K Christy,236,5
51,Z Robinson,180,4
48,S Rutherford,48,1
50,Jeff Locke,242,6
64,Brett Maher,275,7
52,Chase Lansford,310,7
66,Andy Wilder,343,7
56,A Vozenilek,170,4
52,A Butterworth,125,3
53,AJ Hughes,220,5
41,Ben Campbell,313,9
50,Alexander Kinal,300,7
56,Thomas Hibbard,235,5
69,Michael Bowlin,347,7
74,Jake Miller,324,7
51,Jimmy Pavel,51,1
49,Scott Weatherford,231,7
25,Jimmy Garoppolo,25,1
49,Tim Gleeson,84,2
62,Vince Penza,141,3
58,J Brockhaus Kann,130,3
50,J Doerner,196,6
46,C Lansford,162,4
60,M Bowlin,213,4
54,Zach Paul,54,1
48,Earvin Gonzalez,322,8
57,Dylan Breeding,220,5
36,Cody Mandell,70,2
49,Chris Boldt,113,3
43,Ryan Neir,43,1
44,Kyle Dugandzic,44,1
54,Nick Belcher,375,10
51,Steven Clark,241,6
49,Justin Manton,216,5
55,Spencer Roth,108,2
39,Nick Florence,39,1
49,Matt Foster,125,3
26,Brian Bell,26,1
54,Zac Murphy,211,5
41,Zac Dysert,41,1
51,Jamie Boyle,195,5
57,Jack Griffin,243,6
44,Patrick ODonnell,76,2
56,Marco Kano,318,8
58,Spencer Benton,150,3
55,Bradley Pinion,102,2
54,Ray Early,329,8
51,W Monday,174,4
46,M Cornelius,202,6
50,Cason Beatty,168,4
58,Alexander Kinal,520,13
69,A Shapiro,150,3
31,D Carr,31,1
53,D ONeill,428,10
51,M Hubbard,90,2
19,J Ward,19,1
46,Adam Erickson,88,2
51,Collin Barber,51,1
51,Sean Kelley,320,8
48,S Poole,106,3
55,A Vozenilek,239,5
44,Scott Harding,79,3
54,Kollin Kahler,373,9
54,J DuVernois,175,4
41,C Mitchell,269,8
45,D Hatcher,88,3
49,Mitchell Voss,261,7
46,Scott Kovanda,263,7
40,Connor Kornbrath,51,2
70,Kyle Bernard,175,3
59,K Van Der Kamp,189,4
48,P Smith,423,11
49,David Skahn,282,7
24,Corey Smith,24,1
36,R Doherty,103,3
45,E Perry,45,1
45,R Doerr,82,2
45,W Atterberry,172,5
44,Landon Foster,69,2
51,Hendrix Brakefield,161,4
57,R Johnson,57,1
42,T Hibbard,106,3
51,B Wing,226,5
52,B Cowan,316,7
57,Ryan Allen,105,2
43,Andre Gautreaux,107,3
36,Taylor Cook,36,1
51,Nathan Renfro,295,7
57,Cole Wagner,312,7
56,Mike Sadler,340,8
53,Ben Turk,339,8
49,T Hornsey,79,2
49,J Davis,49,1
51,Dalton Botts,175,4
53,Kory Kowalski,308,8
60,W Hagerup,92,2
32,M Wile,32,1
53,C Johnson,231,6
35,Christian Eldred,118,4
45,J Schroeder,172,5
45,J Broadway,82,2
48,A King,48,1
59,Trey Barrow,221,5
62,Josh Hubner,292,6
59,Tyler Williams,217,5
52,Grant Venham,258,6
49,W Baumann,257,6
45,S Garber,263,7
58,Brett Maher,115,2
51,Neely Sullivent,144,3
35,Ryan Wilbourn,35,1
19,Ryan Aplin,19,1
40,Chase Tenpenny,108,3
53,Nic Russo,158,4
41,Brandon Williams,75,2
57,Gerard Levano,253,5
55,Ben Buchanan,327,8
55,Cole Leininger,141,3
57,Steffan Mos,75,2
44,Quinn Sharp,44,1
56,Brett Baer,303,7
49,Jackson Rice,126,3
62,Chad Zinchini,492,12
54,Matt Yoklic,225,5
53,AJ Hughes,163,4
38,A Butterworth,106,3
44,P Beltran,44,1
55,Cody Webster,238,5
51,Jay Karutz,307,7
51,Tyler Hull,150,4
55,Hunter Mullins,288,7
51,Seamus McMorrow,96,2
51,Brett Cameron,87,2
63,Harrison Waid,220,4
72,Pete Kontodiakos,280,6
59,Peter Boehme,288,7
51,Trent Tignor,422,10
48,C Hover,390,10
58,R Epperson,223,5
67,D Zychlinski,212,5
50,K Negrete,255,6
41,Jonathan Fisher,112,3
48,Riley Dixon,48,1
53,Wesley Skiffington,344,8
50,Matt Darr,178,4
50,Michael Palardy,133,3
41,Tyler Bray,41,1
55,Kyle Christy,243,5
41,Cole Way,132,4
64,Cory Kemps,275,6
43,Vince Penza,155,4
55,Brian Schmiedebusch,184,4
46,Will Scott,108,3
49,Baker Swedenburg,260,6
35,Ryan Erxleben,35,1
65,Ben Skaer,329,7
51,Jeff Locke,217,5
54,Richie Leone,437,9
56,Scott Sellwood,151,4
39,Tom Hackett,107,3
53,Riley Stephenson,300,7
49,Ian Campbell,209,5
44,Cayle Chapman Brown,204,5
48,Richard Kent,48,1
55,Patrick Morgano,389,10
34,Korey Durkee,66,2
50,Thomas Duyndam,213,5
55,Drew Meyer,373,9
48,Tyler Bennett,393,10
19,Jaron Bentrude,19,1
66,Tim Gleeson,378,9
62,Bobby Zalud,338,8
47,T Grassman,271,8
47,A Melchiori,266,7
57,Trevor Harman,183,4
33,Joe Southwick,33,1
57,Riley Stephenson,282,6
44,Justin Manton,44,1
58,Spencer Roth,95,2
50,Neely Sullivent,89,2
54,Marcquiso Jean,376,10
29,Cody Mandell,29,1
57,Sean Kelley,395,8
72,Dylan Breeding,295,6
54,Justin Doerner,250,6
54,Steven Clark,287,7
60,Brad Wing,338,8
47,Josh Hubner,80,2
40,Taylor Kelly,40,1
58,Tom Hackett,186,4
43,Scott Sellwood,79,2
36,S Kovanda,63,2
40,J Brockhaus Kann,40,1
50,Pete Kontodiakos,307,7
54,Tyler Bennett,141,3
60,Will Monday,133,3
52,Tom Hornsey,362,8
52,Josh Brisk,88,2
36,Jack Griffin,36,1
42,Ryan Johnson,114,3
53,Kyle Christy,138,3
52,Landon Foster,255,6
40,C Beatty,106,3
57,S Benton,287,7
50,Collin Barber,201,5
62,Richard Kent,411,9
52,Sean Poole,181,4
39,Ryan Rodwell,39,1
42,Dalton Botts,83,2
37,Matt Goudis,37,1
42,Scott Harding,182,5
52,Chase Tenpenny,93,2
59,B Cowan,126,3
53,T Gleeson,243,5
48,J DuVernois,169,4
54,R Allen,237,5
42,John Wienke,123,3
30,Connor Kornbrath,30,1
47,Richie Hogan,193,6
48,M Sadler,237,6
62,J Karutz,427,9
61,Zac Murphy,142,3
36,Colter Johnson,36,1
51,Christian Eldred,188,5
48,Jonathan Fisher,195,5
53,B Swedenburg,188,4
51,S Garber,302,7
54,Pablo Beltran,138,3
49,David Eberhardt,258,7
60,Thomas Hibbard,177,4
47,Trent Tignor,290,7
33,Wil Baumann,33,1
52,Cass Couey,221,5
40,Brett Maher,69,2
44,CJ Reyes,318,9
42,Ryan Neir,210,6
56,Ron Doherty,280,7
58,C Chapman Brown,250,5
59,B Skaer,181,4
61,Brandon Williams,170,3
45,Cole Zwiefelhofer,213,6
49,B Turk,151,4
34,M Wile,34,1
59,Will Atterberry,277,6
50,Will Scott,375,9
48,B Buchanan,255,6
44,H Mullins,93,3
41,Grant Venham,111,4
37,Dylan Shaddix,179,6
44,T Way,113,3
49,R Doerr,185,5
55,Jackson Rice,178,4
61,Kyle Dugandzic,264,6
41,Matt Yoklic,79,2
59,Bo Lindsey,277,7
37,A Butterworth,152,5
58,B McManus,291,6
42,Chris Boswell,42,1
31,Taylor Cook,31,1
20,Andre Gautreaux,20,1
66,Tyler Williams,254,5
55,T Hull,124,3
57,T Barrow,327,7
48,Joel Alesi,163,4
45,Harrison Waid,165,4
57,E Perry,199,4
55,A Vozenilek,284,6
45,Matt Darr,81,2
58,Zach Paul,227,5
53,P Picerelli,218,5
43,J Ginsburgh,73,2
56,J Broadway,135,3
55,Cole Way,386,9
58,Andrew Shapiro,439,10
52,Vince Penza,279,6
47,Austin Cain,329,9
50,Ryan Epperson,145,3
59,Nick Belcher,542,12
53,Zach Robinson,98,2
45,Nick Bruno,120,3
57,Brady Attaway,57,1
58,Jeff Locke,352,8
61,Keith Kostol,307,7
58,Chase Lansford,139,3
50,David Baska,92,2
48,Kyle Negrete,86,2
49,Cole Leininger,172,4
50,AJ Hughes,235,6
60,Brian Schmiedebusch,345,8
50,Alexander Kinal,112,3
42,Chris Boldt,80,2
51,Michael Bowlin,161,4
45,Darragh ONeill,137,4
51,D Meyer,181,4
48,I Campbell,277,7
43,Hendrix Brakefield,85,2
54,Peter Boehme,238,6
63,J Schroeder,336,8
53,Cole Wagner,252,6
54,Corey Smith,312,7
55,Nathan Renfro,275,6
53,T Coons,350,9
51,D Zychlinski,350,9
61,Riley Stephenson,148,3
31,Taysom Hill,31,1
60,Alex Dunnachie,390,8
55,David Baska,94,2
73,Pete Kontodiakos,212,4
61,Zach Paul,192,4
40,Zac Murphy,40,1
47,Neely Sullivent,184,5
52,Hendrix Brakefield,201,5
42,Cody Mandell,123,3
61,Jim Broadway,217,6
49,Chris Boldt,49,1
38,Wesley Skiffington,72,2
70,Kyle Dugandzic,234,5
52,Keith Kostol,226,5
41,Gerard Levano,133,4
32,Chase Rettig,32,1
35,Spencer Benton,137,4
45,Brian Schmiedebusch,103,3
51,Tim Wienclaw,324,8
22,Dylan Smith,22,1
54,C Leininger,376,9
62,J Hubner,218,5
37,T Kelly,37,1
54,Jamie Boyle,345,9
55,Trey Barrow,343,8
51,Patrick ODonnell,223,5
57,AJ Hughes,321,7
57,D ONeill,445,10
51,J Locke,250,6
49,Cole Wagner,277,8
50,Tyler Grassman,308,8
53,Trent Tignor,215,6
52,Ian Campbell,248,6
55,S Kelly,169,4
47,W Atterberry,226,6
47,A Shapiro,126,3
51,S McMorrow,220,5
46,C Barber,187,5
53,M Darr,124,3
45,Ryan Rodwell,87,2
35,Josh Davis,64,2
57,J DuVernois,232,6
47,A Butterworth,130,3
43,Connor Kornbrath,119,3
37,John Wienke,100,3
51,Christian Eldred,267,6
51,K Van Der Kamp,296,6
50,R Erxleben,225,5
50,A Melchiori,271,6
52,S Kovanda,177,4
43,L Foster,201,6
37,T Hull,74,2
47,B Baer,208,5
57,J Brisk,373,9
50,Brad Wing,177,4
54,RJ Peppers,245,7
56,Colter Johnson,171,4
55,Grant Venham,139,3
70,Mike Sadler,277,5
47,Ben Buchanan,176,4
49,D Botts,263,7
48,W Baumann,163,4
57,Pablo Beltran,246,5
54,Harrison Waid,80,2
48,Thomas Hibbard,81,2
52,Bobby Cowan,306,8
55,B Maher,140,3
55,D Meyer,327,7
48,Ryan Neir,128,3
54,Richie Hogan,184,4
42,C Chapman Brown,159,4
42,J Ward,205,6
51,Ben Skaer,120,3
36,Trevor Harman,36,1
46,Brandon Williams,91,2
52,Mitchell Voss,234,6
50,Q Sharp,76,2
45,A King,151,4
48,C Webster,121,3
51,T Williams,129,3
53,Chris Boswell,249,6
42,Taylor Cook,153,4
62,Richie Leone,184,4
48,Scott Garber,365,9
46,Will Scott,131,3
45,Justin Brockhaus Kann,223,6
44,Cason Beatty,152,4
59,Peter Boehme,135,4
50,Ryan Johnson,182,4
45,Mike Loftus,254,7
64,Ethan Perry,296,7
62,Peter Picerelli,371,9
35,Caleb Gammel,35,1
30,Justin Manton,30,1
25,Conner Fryoux,25,1
49,Ryan Epperson,127,3
64,Dylan Breeding,240,5
49,Zach Robinson,130,3
32,Shaun Rutherford,32,1
42,Chase Tenpenny,75,2
55,Hunter Mullins,323,7
48,Cole Way,177,4
59,T Bennett,237,5
54,C Lansford,333,8
46,A Vozenilek,115,3
55,R Allen,196,4
48,Alexander Kinal,171,4
57,Will Monday,225,5
65,M Bowlin,244,6
41,J Rice,133,4
63,J Schroeder,204,4
45,Vince Penza,124,3
45,Corey Smith,45,1
31,Michael Molinari,31,1
54,Spencer Roth,92,2
38,Jamie Boyle,38,1
45,Trent Tignor,186,5
46,Josh Brisk,169,4
35,Jack Griffin,35,1
53,Neely Sullivent,242,6
54,Scott Sellwood,186,4
46,Tom Hackett,89,2
53,Kyle Negrete,77,2
57,Riley Stephenson,254,6
53,Tyler Bennett,297,7
42,Jonathan Fisher,210,6
48,Matt Yoklic,206,5
36,David Baska,36,1
54,Pablo Beltran,250,6
60,Zach Paul,312,8
30,Dalton Williams,30,1
44,Brian Schmiedebusch,232,6
40,Chris Boldt,75,2
53,Gerard Levano,243,6
44,Steven Clark,226,6
70,Dylan Breeding,255,5
47,S Kovanda,157,4
47,R Neir,257,7
47,C Leininger,126,3
41,J Locke,118,3
54,P ODonnell,124,3
42,Z Murphy,80,2
33,Z Dysert,33,1
49,Spencer Benton,49,1
40,Ryan Rodwell,40,1
49,Pete Kontodiakos,206,5
62,Andrew Shapiro,171,4
55,Will Monday,423,9
49,Alec Vozenilek,277,7
53,Jay Karutz,376,8
42,Anthony Melchiori,104,3
61,Kyle Christy,344,7
57,Brad Wing,319,7
47,R Leone,89,2
48,W Atterberry,213,5
53,B Cowan,206,5
52,C Chapman Brown,195,5
50,Erich Toth,289,7
42,Mitchell Voss,42,1
59,Mike Sadler,319,7
46,Ryan Doerr,90,2
38,Ron Doherty,93,3
56,Landon Foster,350,8
47,Baker Swedenburg,173,5
50,Brett Baer,96,2
51,Peter Picerelli,322,8
54,R Allen,136,3
42,C Lansford,73,2
48,Nathan Renfro,250,7
47,Alexander Kinal,294,8
60,Tom Hornsey,305,8
43,Taylor Cook,207,6
46,Andre Gautreaux,75,2
42,Chris Boswell,42,1
54,Jim Broadway,183,4
36,Ryan Epperson,36,1
54,Trey Barrow,195,5
59,Richard Kent,271,6
33,Carey Spear,33,1
41,J Haig,41,1
38,T Williams,38,1
61,C Way,236,5
64,Josh Davis,190,4
45,Justin Manton,124,3
50,Thomas Hibbard,200,5
45,AJ Hughes,183,5
50,W Baumann,301,7
51,C Beatty,237,6
45,Chase Tenpenny,151,4
54,Tim Gleeson,273,6
44,Ben Skaer,160,4
52,Zach Robinson,198,4
32,Ben Turk,32,1
50,Dalton Botts,211,5
49,Ben Buchanan,175,4
50,Brett Maher,174,4
36,Grant Venham,96,3
40,Tyler Grassman,156,5
45,Jackson Rice,100,3
47,Travis Coons,208,5
43,Keith Kostol,112,3
50,Michael Bowlin,153,4
54,Alex Butterworth,184,5
64,Brandon Williams,307,8
51,Cody Webster,205,5
57,Will Hagerup,57,1
27,Matt Wile,27,1
54,Justin Doerner,185,6
62,Cole Wagner,173,5
45,Tyler Hull,150,4
48,Collin Barber,289,7
50,S McMorrow,228,6
54,A Dunnachie,301,7
43,Peter Boehme,179,5
51,Trevor Harman,241,6
33,Joe Southwick,33,1
59,D Zychlinski,217,4
50,K Dugandzic,169,4
63,E Perry,208,4
49,K Van Der Kamp,249,6
55,Brandon McManus,300,7
60,Justin Brockhaus Kann,215,5
47,A King,47,1
37,V Penza,102,3
49,R Hogan,231,6
47,Ryan Erxleben,164,4
71,Tress Way,181,4
32,Hunter Mullins,32,1
60,Beau Mothe,303,6
41,Jordan Barnett,54,2
47,Ian Campbell,227,6
62,Mike Loftus,290,6
53,D Meyer,208,5
54,J DuVernois,323,8
82,J Schroeder,132,2
54,C Johnson,300,7
48,Darragh ONeill,396,9
56,Josh Hubner,88,2
47,Cole Way,158,4
71,Ian Campbell,303,6
57,Will Scott,107,2
56,Hendrix Brakefield,144,3
58,Curtis Huge,221,5
47,Pablo Beltran,138,3
28,Neely Sullivent,41,2
29,Scott Garber,29,1
46,Dylan Breeding,84,2
58,Landon Foster,387,8
46,Chris Boldt,158,4
59,Anthony Melchiori,269,6
52,Scott Kovanda,183,4
63,J Schroeder,262,6
45,Spencer Roth,65,2
52,Ethan Perry,104,2
50,Trevor Harman,166,4
22,Joe Southwick,22,1
46,Andrew Shapiro,223,6
59,Brian Schmiedebusch,125,3
54,Zac Murphy,182,5
60,Riley Stephenson,234,5
58,Keith Kostol,284,6
51,Jamie Boyle,174,4
44,Peter Boehme,156,4
63,Patrick ODonnell,98,2
54,Patrick Murray,189,4
51,Cole Wagner,293,7
55,Brandon McManus,341,8
48,T Tignor,171,4
45,T Hornsey,263,7
32,J Karutz,61,2
40,V Penza,91,3
51,Josh Brisk,137,3
50,Josh Davis,145,4
45,Cason Beatty,86,2
56,Gerard Levano,391,9
61,A Dunnachie,113,2
41,B Skaer,135,4
54,Richie Leone,75,2
60,Hunter Mullins,217,4
49,E Toth,288,7
50,B Buchanan,137,3
53,Kirby Van Der Kamp,190,5
47,Ryan Doerr,197,5
46,Sean Huddleston,204,5
42,Kale Pick,42,1
73,Quinn Sharp,265,5
47,J Manton,243,6
44,S Kelly,306,8
56,Brad Wing,134,4
43,Tyler Hull,259,7
71,Ryan Allen,225,4
44,Ryan Epperson,120,3
59,Mike Sadler,362,9
50,Connor Kornbrath,243,6
42,John Wienke,71,2
38,Dalton Botts,99,3
54,Thomas Hibbard,173,4
34,Matt Wile,93,3
43,Will Hagerup,43,1
60,Justin DuVernois,367,8
44,Christian Eldred,114,3
44,Brandon Williams,261,7
49,Jim Broadway,164,4
53,Steven Clark,327,7
69,Trey Barrow,302,7
53,Cody Mandell,152,4
54,B Swedenburg,209,5
54,M Palardy,134,3
22,T Bray,22,1
13,M Darr,13,1
50,Ryan Neir,131,3
58,Tyler Grassman,248,7
46,Ben Turk,206,5
57,Daniel Zychlinski,274,6
50,G Venham,182,4
57,Z Paul,193,5
49,Tress Way,154,4
65,Alex King,397,8
36,Matt Yoklic,36,1
44,Ryan Johnson,120,3
72,Cody Webster,345,8
44,Drew Meyer,115,3
47,Taylor Cook,81,2
40,Josh Ward,166,5
35,Kristian Stern,35,1
56,Justin Doerner,352,8
46,Jonathan Fisher,169,4
37,Seamus McMorrow,37,1
46,Pete Kontodiakos,46,1
44,Harrison Waid,163,5
50,Tyler Bennett,210,5
45,P Picerelli,274,7
55,M Loftus,131,3
45,Z Robinson,85,2
51,B Cowan,228,5
54,R Erxleben,54,1
48,T Bitancurt,155,4
55,Jeff Locke,235,6
65,Scott Sellwood,163,3
47,Tom Hackett,47,1
43,Chase Lansford,158,4
47,Chase Tenpenny,47,1
53,Richard Kent,223,5
54,Kyle Christy,231,5
52,A Vozenilek,261,6
42,N Renfro,258,7
52,A Hughes,162,4
56,W Monday,187,4
44,Travis Coons,187,5
59,Kyle Negrete,238,6
50,M Bowlin,155,4
61,C Leininger,182,4
46,T Gleeson,131,3
51,D Baska,170,4
48,Will Atterberry,219,5
58,Brett Baer,202,5
19,Terrance Broadway,19,1
57,Josh Hubner,212,4
49,Taylor Kelly,133,3
55,Jackson Rice,346,8
58,Mike Loftus,237,5
63,Richie Leone,106,2
39,David Piland,39,1
44,Jonathan Fisher,104,3
53,Cole Wagner,327,8
53,David Baska,101,2
45,Ben Skaer,85,2
46,Z Paul,330,8
46,R Neir,105,3
43,K Dugandzic,82,2
39,T Coons,201,6
52,T Harman,75,2
40,C Lansford,142,4
47,Tyler Grassman,110,4
45,Matt Yoklic,188,5
56,Cole Leininger,320,8
46,Daniel Zychlinski,169,5
41,Spencer Benton,234,7
43,AJ Hughes,145,4
50,Richie Hogan,97,2
39,Curtis Huge,52,2
41,Scott Kovanda,111,3
50,Will Monday,87,2
54,Thomas Hibbard,180,4
41,Jay Karutz,117,3
48,Chris Boldt,128,3
62,K Christy,380,7
46,T Hull,196,5
47,P Fish,81,2
44,A Shapiro,196,6
34,D Carr,34,1
63,T Gleeson,410,10
40,Ryan Rodwell,79,2
44,Gerard Levano,161,4
57,Chase Rettig,57,1
42,Connor Kornbrath,182,5
34,Alex Butterworth,88,3
47,Anthony Melchiori,213,5
65,J Schroeder,149,3
0,Tyler VanTubbergen,0,1
53,Landon Foster,267,6
41,Collin Barber,185,5
42,Ryan Johnson,126,4
47,Justin Brockhaus Kann,133,3
40,Ryan Allen,79,2
57,Bobby Cowan,324,7
47,Nathan Renfro,285,7
23,Brad Craddock,23,1
60,Wil Baumann,303,8
66,Colter Johnson,478,10
55,Brian Schmiedebusch,356,8
56,Tom Hornsey,231,5
53,Jamie Boyle,288,6
56,Dalton Botts,265,6
