longest punt return, name, punt return yards, punt returns
11,Quindarius Carr,11,2
13,Delano Green,22,2
10,Cody Wilson,10,1
13,Patrick Edwards,17,2
8,Troy Evans,8,1
11,McKay Jacobson,11,1
2,JD Falslev,2,1
11,Jeremy LaFrance,15,2
4,Joshua Jackson,4,1
5,Greg Salas,5,1
0,Ryan Henry,-5,1
15,William Wright,8,3
49,Jamal Miles,105,5
6,Ryan Skorupka,6,1
36,Terrance Williams,52,4
22,Terrell Jackson,22,1
10,DeLeon Gause,18,4
0,Leneric Muldrow,-11,1
1,Dri Archer,-13,2
23,Jeremy Ross,33,2
5,Travon Patterson,8,2
15,TJ Graham,20,2
18,DJ Woods,32,3
37,Marcus Gilchrist,54,2
0,Kourtnei Brown,9,1
4,Brandon Clear,4,0
2,DeAndre Hopkins,2,1
0,Bryce McNeal,0,1
39,Nick Williams,43,2
14,Gary Wilburn,13,3
8,Curtis Johnson,9,2
6,Travis Jones,6,1
47,Keshawn Martin,62,3
16,Jason Frierson,16,1
14,TY Hilton,14,1
0,Joe Lefeged,8,2
4,Mason Robinson,4,1
3,Khaseem Greene,3,0
30,Janoris Jenkins,30,1
3,Chris Rainey,2,2
1,Terrence Mitchell,1,1
15,Jack Ramsey,15,4
2,Colin Sandeman,2,2
13,Josh Lenz,13,2
10,Daymond Patterson,10,1
3,Jerrard Tarrant,2,2
5,Tramaine Thompson,17,5
50,Randall Cobb,52,4
12,Raymond Sanders,12,1
0,Dwayne Frampton,-4,1
19,Joe Adams,82,5
9,Josh Bellamy,9,1
1,Doug Beaumont,1,1
68,Tony Logan,128,4
1,Nick Harwell,1,1
0,Ryan Downard,-1,1
11,Brandon Green,19,2
9,Carl Gettis,9,1
8,Michael Sam,8,1
4,Kip Edwards,4,1
21,Eric Russell,28,2
14,Gary Myers,31,4
5,Tommy Davis,4,2
5,Donyae Coleman,11,3
4,Larry Parker,5,2
39,Aaron Crawford,39,1
15,Jonathan Brydon,15,1
3,Austin Zouzalik,-15,2
6,Hunter Bates,7,2
7,Vernic Mark,7,1
9,Armando Allen,9,1
0,Darius Carey,-6,1
14,Andy Erickson,42,4
0,Denzel Wells,22,1
10,Sam McGuffie,10,0
9,Jordan Hall,16,2
79,Travis Benjamin,79,1
2,Travis Carrie,2,1
0,LaVon Brazill,0,1
0,Julian Bellinger,0,1
10,Ryan Broyles,27,3
6,Greg Reid,1,2
66,Josh Cooper,66,1
50,Justin Gilbert,50,1
11,Jerrel Jernigan,11,1
20,Cameron Saddler,26,3
4,Keith Smith,4,1
4,Waynelle Gravesande,4,1
11,Stephon Gilmore,24,3
9,Branden Smith,4,2
20,Francisco Llanos,33,5
0,Deron Wilson,13,1
2,Darius Johnson,2,1
0,Ryan Armstrong,-1,1
3,Pat Shed,3,1
12,Jeremy Kerley,12,1
0,Eric Gordon,0,1
80,Kenjon Barner,84,2
32,Curtis Brown,35,2
18,Aaron Williams,31,2
5,Casey Robottom,10,3
16,Damaris Johnson,28,2
5,Eugene Cooper,-1,2
54,Dustin Harris,54,2
23,Nate Askew,23,1
0,Terrence Fredericks,-6,2
3,Phillip Livas,5,2
14,Taylor Embree,14,1
1,Doug Baldwin,2,2
14,Ronald Johnson,15,3
0,Chase Minnifield,0,1
77,Shaky Smithson,128,5
0,Nate Carter,21,1
19,Tim Hasson,19,0
3,Sidney Hodge,0,1
0,Michael Johnson,-1,1
15,Kerwynn Williams,33,3
9,Eric Moats,9,1
7,Zac Stacy,7,1
6,Patrick Peterson,8,2
0,Jayron Hosley,-4,2
43,Devin Brown,53,2
29,Lee Butler,50,3
0,Devin Aguilar,0,1
31,Michael Holmes,56,4
0,Chantz Staden,-3,1
5,David Gilreath,5,2
14,Jordan White,18,2
0,Darevon Chance,-11,1
0,TJ Graham,-3,1
0,DJ Woods,-2,1
0,Tim Green,21,1
7,Deron Wilson,7,0
0,Daymond Patterson,-1,1
12,Dwayne Frampton,12,1
5,Tavarese Maye,5,1
14,Joshua Jackson,37,5
5,Brelan Chancellor,5,2
4,Christopher Bynes,4,1
0,David Roberts,11,1
8,William Wright,11,4
19,Colin Sandeman,35,2
5,Quindarius Carr,6,2
9,Marcus Gilchrist,15,2
15,Eugene Cooper,35,3
15,Troy Evans,15,1
5,Jermaine Kelson,5,1
14,Terrell Jackson,14,1
5,AJ Guyton,5,1
15,Travon Patterson,-3,2
0,Greg Salas,-1,1
11,Lee Butler,11,1
17,Marquis Maze,26,2
3,Julio Jones,3,2
4,Cody Wilson,3,2
14,Greg Reid,18,4
11,ONeill Chambers,19,2
25,Logan Gray,25,2
0,Fred Munzenmaier,0,0
0,Brandon Boykin,0,0
1,Joe Adams,1,1
0,Tramain Thomas,0,0
0,Ross Rasner,0,0
0,Maudrecus Humphrey,0,0
14,Shiloh Keo,16,2
0,Jack Ramsey,-1,1
2,Tommy Davis,4,3
0,Tramaine Thompson,-1,1
8,Josh Lenz,5,2
20,Randall Cobb,21,3
8,Derrick Locke,8,1
2,Patrick Peterson,2,1
2,Ryan Williams,2,1
13,John Goodman,27,3
26,Eric Russell,26,1
9,DeMarco Paine,10,3
22,Momo Thomas,22,1
0,Marcus Shaw,-5,1
0,Jeremy Gallon,-17,1
6,Zac Stacy,9,2
0,John Cole,0,1
31,Carl Gettis,47,5
13,Leon McFadden,13,2
3,Larry Parker,3,1
0,Dominique Sandifer,0,1
10,Jerrard Tarrant,9,2
3,Ty Kirk,3,1
73,Shaky Smithson,140,4
4,Griffin McNabb,4,1
22,Jordan Hall,22,2
0,Billy Gonzales Santos,21,1
3,Travis Carrie,3,1
7,Ryan Broyles,7,1
2,Reggie Rembert,-5,2
13,Justin Gilbert,15,3
27,Cliff Harris,72,5
0,Kenjon Barner,-2,1
0,LaMichael James,-2,1
28,James Rodgers,43,2
19,Doug Beaumont,44,3
2,Josh Bellamy,2,1
15,Justin Brown,21,3
16,Devon Smith,16,1
2,Drew Astorino,2,1
6,Leneric Muldrow,6,1
3,Waynelle Gravesande,5,3
1,Andy Erickson,1,1
33,Hunter Bates,33,2
10,Brandon Rutley,10,1
17,Darius Johnson,14,3
10,Leon Brooks,26,3
22,Doug Baldwin,22,1
0,Devin Brown,0,1
62,Michael Holmes,66,2
6,Steve Rene,6,3
45,Jeremy Kerley,84,4
8,Terrance Williams,8,1
47,Delano Green,42,4
0,Taylor Mack,-5,3
2,Eric Gordon,2,1
4,Janoris Jenkins,6,2
12,Dustin Harris,23,4
9,TY Hilton,9,1
0,Jason Frierson,0,1
16,Austin Zouzalik,16,1
20,Curtis Brown,35,3
0,Aaron Williams,0,1
3,Pat Shed,5,2
0,Mike Jones,0,1
31,Taylor Embree,34,3
3,Patrick Edwards,4,2
17,Marlon McClure,28,3
37,Todd Lee,37,1
15,Eric Moats,15,1
50,Rashad Evans,63,2
21,Jalan Saunders,26,2
0,Jamel Hamler,10,1
11,Danny Coale,11,1
6,Travis Simmons,6,1
13,Devin Aguilar,13,1
12,Kevin Smith,12,1
15,Niles Paul,58,6
11,Jared Abbrederis,22,2
25,Jamal Miles,27,3
12,Tandon Doss,12,1
0,Brian Fields,26,1
8,Jordan White,10,2
17,Julian Bellinger,17,1
13,Eric Page,13,1
66,Jock Sanders,69,3
5,Tony Logan,7,2
9,David Leonard,9,1
36,Titus Young,36,1
16,Mitch Burroughs,15,2
29,Cameron Saddler,37,4
2,Travis Benjamin,2,1
1,Lamar Miller,1,2
2,Darius Johnson,4,2
13,Jeremy Kerley,23,2
0,Julio Jones,0,1
16,Jeremy Ross,32,3
10,Quindarius Carr,10,1
3,Jamal Miles,3,3
15,Kenjon Barner,19,3
7,Bobby Swigert,7,1
7,Jayron Hosley,7,1
4,Titus Young,7,3
54,James Rodgers,54,1
8,McKay Jacobson,8,1
0,Rishard Matthews,0,1
25,DJ Woods,39,3
13,Ryan Broyles,16,4
26,Taylor Mack,73,4
18,Terrell Jackson,18,1
20,Momo Thomas,20,1
0,Shiloh Keo,-2,1
6,Lee Butler,10,3
11,Joshua Jackson,11,1
10,Avery Holley,10,1
18,Darius Carey,18,1
33,Janoris Jenkins,38,3
21,Randall Cobb,21,1
10,Greg Reid,25,5
6,Jerrard Tarrant,2,2
20,Asa Watson,20,1
4,TJ Graham,4,1
1,Jarvis Williams,1,0
0,Ryan Henry,0,1
0,Kawika Ornellas,0,1
37,Patrick Edwards,89,5
38,Casey Robottom,38,2
21,Colin Sandeman,33,2
22,Josh Lenz,23,2
23,Daymond Patterson,23,2
8,Tramaine Thompson,13,2
24,AJ Guyton,36,2
16,Orkeys Auriene,21,2
19,Eric Russell,30,3
5,Brent Leonard,7,4
60,Patrick Peterson,86,2
4,Rueben Randle,4,1
7,Jock Sanders,7,1
5,Brandon Hogan,5,1
0,Rufus Porter,26,1
12,Tracey Lampley,27,3
85,Tony Logan,135,6
10,TY Hilton,8,3
6,Jason Frierson,6,1
22,Keshawn Martin,35,3
14,Mitchell White,14,1
15,Jeremy Gallon,22,2
15,Drew Dileo,15,1
6,Bryant Allen,6,1
0,Jimmie Ward,18,1
51,Jesse Grandy,34,2
8,Jalan Saunders,8,1
5,DeMarco Paine,5,1
17,Troy Evans,23,2
9,Travis Carrie,9,1
1,Chad Bumphis,1,1
0,Bacarri Rambo,0,1
3,Niles Paul,4,2
0,Tim Marlowe,-1,1
9,Cody Wilson,11,2
4,Doug Baldwin,4,2
11,Jordan Hall,14,3
11,Corey Brown,11,2
27,Ryan Downard,27,1
17,Devon Smith,33,2
2,Justin Brown,1,2
0,Zamel Johnson,0,1
6,Waynelle Gravesande,-2,3
14,Terrance Williams,14,1
0,Bruce Carter,17,1
6,Dominique Sandifer,6,2
9,Eric Moats,9,2
67,Terrence Mitchell,94,2
12,Justin Hunter,16,2
14,Eric Gordon,14,1
13,Pat Shed,26,2
12,Jackie Williams,12,1
0,Curtis Brown,0,1
11,Damaris Johnson,13,2
4,Thomas Roberson,4,1
10,Jerrel Jernigan,10,1
20,Roderick Hall,20,1
19,Michael Johnson,19,3
15,Shaky Smithson,33,4
10,Reggie Topps,10,1
53,Marlon McClure,57,2
6,Curtis Johnson,6,1
20,Chase Minnifield,29,4
12,Perry Jones,15,2
0,Wes Horton,24,1
4,Robert Woods,4,1
25,Jared Abbrederis,45,5
30,Aaron Henry,30,1
0,Justin Gilbert,0,2
20,Kenric McNeal,32,4
0,Eric Moats,-1,2
4,McKay Jacobson,4,1
0,Jamil Cooks,36,1
5,Reggie Rembert,5,1
0,Anthony Wright Jr,0,1
10,Gary Myers,15,2
0,Tommy Davis,0,1
0,Dwayne Frampton,0,1
14,Josh Bellamy,24,2
41,Julio Jones,41,1
8,Janoris Jenkins,6,2
15,Joshua Jackson,27,2
3,Delano Green,3,1
0,Ryan Alderman,-2,1
13,Quindarius Carr,26,3
15,Terrance Williams,16,2
1,Bobby Swigert,1,1
0,John Goodman,-4,1
6,Eugene Cooper,9,2
15,Terrell Jackson,15,1
1,Ed Young,1,1
16,Marcus Gilchrist,44,3
3,Travis Benjamin,1,4
2,Cody Wilson,2,2
0,Anthony Hollis,0,1
16,Jamill Smith,45,5
13,Travon Patterson,13,1
36,Branden Smith,36,1
1,Logan Gray,1,1
15,Taylor Mack,13,2
9,John Cole,16,2
0,Zac Stacy,-3,1
2,Tyson Liggett,5,3
16,Jeremy Kerley,35,3
22,Jalen Saunders,25,2
0,Shawn Plummer,11,1
1,Desia Dunn,1,0
2,Jack Ramsey,1,2
14,Jordan Hall,21,4
10,Tandon Doss,10,1
13,Justin Brown,13,1
4,Devon Smith,7,2
2,Shawney Kersey,2,1
0,Chaz Powell,-3,1
1,Josh Lenz,1,1
0,Austin Zouzalik,-1,1
26,Patrick Peterson,30,3
21,Eric Gordon,21,1
84,Tony Logan,88,2
33,Lee Butler,48,4
74,Keshawn Martin,83,2
13,Aaron Henry,13,1
0,Curtis Johnson,-8,1
14,Damaris Johnson,25,2
18,Evan Harris,18,0
1,DeMarco Paine,2,2
0,Brian Lainhart,0,1
73,Jesse Grandy,73,2
29,Randall Cobb,85,5
12,Chad Bumphis,19,3
20,DaNorris Searcy,24,3
5,Dwayne Harris,6,2
8,TJ Graham,13,3
1,Jayron Hosley,1,1
43,Chris Potter,43,3
7,Josh Borgman,7,1
8,Ty Kirk,9,2
46,Travaun Nixon,46,1
0,Marlon McClure,-1,1
8,Orkeys Auriene,10,2
24,Cameron Kenney,25,1
16,Ryan Broyles,20,2
15,Aaron Williams,13,3
17,Kenjon Barner,17,1
1,Doug Baldwin,1,1
52,Markus Wheaton,52,1
9,Jordan Poyer,9,2
14,Jamal Miles,24,4
0,Mike Callaghan,19,1
18,Cameron Saddler,32,2
5,Andy Erickson,8,2
14,Darius Johnson,9,2
1,Mason Robinson,1,1
11,Casey Robottom,16,2
0,Quenton Washington,14,1
7,Terrence Mitchell,12,3
11,Armando Sanchez,11,0
22,Brandon Rutley,22,1
16,Tracey Lampley,46,5
0,Reggie Hunt,0,1
10,Troy Evans,10,1
0,Billy Mitchell,0,1
0,Isaiah Ballard,0,1
8,David Leonard,8,1
7,Rishard Matthews,7,3
4,Devin Aguilar,4,1
9,Chase Minnifield,9,1
34,Greg Reid,62,4
13,Devin Brown,13,1
25,Jerrard Tarrant,51,5
5,Jordan White,5,1
20,Shiloh Keo,35,3
3,Eric Russell,2,4
5,Tebiarus Gill,4,2
2,Jerrel Jernigan,2,1
0,Josh Robinson,4,1
2,Austin Hudson,2,1
13,Tramaine Thompson,13,1
23,Bo Bowling,23,1
0,Joseph Randle,-1,1
14,Mason Robinson,16,4
33,Taylor Mack,44,4
2,Tyson Liggett,2,1
0,James Rodgers,0,1
12,Jamill Smith,23,2
5,Jordan White,5,1
15,Chris Potter,15,1
4,Eric Page,4,1
13,McKay Jacobson,13,1
9,JD Falslev,9,2
0,ONeill Chambers,0,1
13,Larry Parker,21,2
22,Jeremy Ross,51,6
12,Taylor Embree,14,2
10,DJ Woods,19,2
10,DeMarco Paine,10,1
12,TY Hilton,15,2
5,Jason Frierson,3,2
10,Janoris Jenkins,10,2
0,Patrick Peterson,0,1
27,Rashad Evans,57,3
0,Dustin Blount,-2,1
10,Logan Gray,11,2
7,AJ Green,7,1
0,Eric Gordon,0,1
0,Jerrard Tarrant,-1,1
19,Chase Minnifield,19,1
0,Patrick Edwards,-4,1
78,Shaky Smithson,145,5
11,Griffin McNabb,11,1
11,Leneric Muldrow,20,2
19,Brian Lainhart,15,2
6,Jeremy LaFrance,5,3
5,Brent Leonard,5,1
9,Avery Holley,9,1
18,Josh Bellamy,30,2
10,Scott Radcliff,14,2
0,DA Griffin,0,1
0,Curtis Johnson,-2,1
4,Ryan Williams,4,2
0,Eric Moats,-2,2
1,Travis Benjamin,1,1
17,Greg Reid,16,2
14,Martavious Odoms,14,1
9,Keshawn Martin,9,1
5,Carl Gettis,5,1
8,Travon Patterson,9,2
7,DaNorris Searcy,7,1
31,DeAndre Hopkins,31,1
3,Marcus Gilchrist,2,3
0,Colby Jackson,21,1
6,TJ Graham,16,3
5,Bobby Swigert,5,1
18,Rishard Matthews,20,3
0,Tommy Davis,-1,1
38,Delano Green,47,2
8,Todd Lee,7,3
0,Ty Kirk,-13,2
4,Hunter Bates,0,3
2,Josh Johnson,2,1
0,John Goodman,-2,2
0,Cameron Saddler,-2,1
10,Darius Carey,14,2
9,Roderick Hall,9,1
19,Jordan Hall,27,3
0,Tandon Doss,-4,1
46,Travis Carrie,49,3
0,Ryan Clark,0,1
3,Eugene Cooper,3,1
12,Devon Smith,12,1
6,Justin Brown,6,1
2,Jarred Fayson,2,1
0,Jack Ramsey,-1,2
15,Stephon Gilmore,15,1
28,Marquis Maze,28,1
9,Terrence Mitchell,9,1
0,Orlando Fisher,-1,1
6,Tracey Lampley,6,1
0,Alan Howze,0,1
13,Dwayne Harris,30,3
4,Darius Johnson,4,2
11,Damaris Johnson,28,4
1,Drew Terrell,1,1
15,Ronald Johnson,15,1
26,Jeremy Kerley,48,3
2,Joshua Jackson,3,3
1,Kenric McNeal,1,3
1,Joe Adams,1,1
0,Austin Zouzalik,0,1
3,Kendall Wright,5,2
18,Travaun Nixon,32,3
4,Evan Davis,4,1
34,Andy Erickson,34,1
16,Kevin Gaddis,16,1
54,John Cole,60,4
4,Ryan Downard,4,1
80,Jayron Hosley,98,3
12,Cody Wilson,19,3
12,Devin Brown,16,2
30,Jamal Miles,30,2
3,Chantz Staden,3,1
67,Cliff Harris,83,4
9,Aaron Henry,9,1
6,Jock Sanders,6,1
4,Michael Johnson,7,2
7,Troy Evans,7,1
13,AJ Guyton,13,2
16,Tramaine Thompson,16,1
0,Jock Sanders,-1,1
1,Terrence Mitchell,1,1
0,Josh Bellamy,-2,1
37,Marquis Maze,125,6
0,Antonio Goodwin,7,1
0,Quindarius Carr,-5,1
0,Cory Welch,-3,1
41,Jaron Brown,52,3
18,Tony Logan,28,3
19,Cody Wilson,33,2
0,DeMarco Paine,-1,1
10,Krys Buerck,2,2
4,Tyson Liggett,4,1
0,Eric Tuiloma,27,1
1,Tim Hasson,1,0
0,Lee Butler,-2,2
0,Travis Benjamin,0,1
38,Dwayne Harris,75,3
0,Travis Simmons,-1,1
5,Janoris Jenkins,5,1
23,Greg Reid,17,3
7,DeLeon Gause,13,2
0,Chris Fox,-1,1
6,Rashad Evans,11,3
5,Todd Lee,5,1
3,Marcus Allen,3,1
2,Logan Gray,2,1
0,Jonathan Krause,4,1
2,John Cole,2,1
15,Jerrard Tarrant,21,2
13,Eric Russell,18,2
26,Ryan Henry,30,4
44,Rishard Matthews,42,2
4,Dwayne Frampton,0,2
0,Roderick Hall,0,1
5,Randall Cobb,-5,3
19,Stephon Gilmore,8,5
34,Patrick Peterson,34,2
8,Phillip Livas,12,2
2,Shiloh Keo,2,1
13,Keshawn Martin,13,2
7,Tracey Lampley,16,4
5,Jeremy Gallon,5,3
0,Colin Sandeman,0,1
4,Greg Jones,4,1
95,Eric Hagg,95,1
15,Niles Paul,16,2
24,Curtis Brown,35,2
17,Aaron Williams,17,1
15,Tommy Davis,15,2
13,Perez Ashford,13,1
0,Jordan White,0,2
27,TY Hilton,36,4
3,Jason Frierson,3,2
21,Travis Carrie,45,3
16,Kenny Stills,16,1
11,Ryan Broyles,15,2
0,Josh Lenz,-1,1
0,Josh Johnson,0,1
2,Mason Robinson,4,1
0,Joe Lefeged,0,1
13,Joshua Jackson,13,1
0,Zach Watts,7,1
3,Sean Westphal,3,0
7,Reggie Rembert,7,1
29,Brandon Rutley,29,1
33,Chris Potter,76,4
13,Josh Borgman,24,3
20,Michael Holmes,34,4
31,Cameron Saddler,44,4
17,Jeremy Kerley,56,4
23,JD Falslev,23,1
1,Ryan Alderman,-2,2
5,Eugene Cooper,5,1
15,Damaris Johnson,34,3
0,Casey Robottom,0,1
5,Eric Page,4,3
7,Luke Wollet,8,2
75,Jerrel Jernigan,87,2
0,Tebiarus Gill,-1,1
0,Aaron Spikes,0,1
0,Javone Lawson,0,1
4,Kenric McNeal,6,3
7,Carl Gettis,5,3
9,Detron Lewis,15,2
0,Bo Bowling,-4,1
0,Jackie Williams,0,1
20,Ronald Johnson,38,2
1,Chase Minnifield,1,1
58,Jayron Hosley,55,4
0,Michael Campanaro,0,1
10,Cody Bruns,19,4
9,Jordan Poyer,15,2
16,Aire Justin,18,4
13,David Gilreath,13,1
8,Donald Campbell,8,1
9,Robert Nelson,18,3
1,Isaiah Newsome,1,1
46,Shaky Smithson,111,4
7,Griffin McNabb,7,1
10,Cliff Harris,17,4
2,Josh Huff,2,0
5,DJ Woods,5,1
12,Jonny Sitton,12,1
0,Randy Greenwood,-1,1
9,Jordan White,7,2
9,Roderick Hall,13,3
22,Travis Jones,29,2
97,Joe Adams,120,3
24,Jarius Wright,24,1
33,Jesse Grandy,58,3
6,William Wright,8,3
19,Patrick Peterson,18,2
26,Montel Harris,28,3
29,Tony Logan,45,3
3,Adrian Hodges,3,1
17,Luke Wollet,29,2
11,Leneric Muldrow,9,2
58,Terrell Jackson,73,2
5,Ryan Alderman,5,2
8,Delano Green,3,3
14,JD Falslev,12,2
0,David Leonard,-4,1
32,Jeremy Ross,77,4
17,Chris Conte,17,1
0,Colin Parker,30,1
3,Jamal Miles,3,1
1,Oliver Aaron,1,0
26,Josh Robinson,53,3
2,Kevin Gaddis,2,1
18,Marcus Gilchrist,29,2
45,Travon Patterson,53,3
5,Detron Lewis,9,2
0,Blake Kelley,-2,1
0,Dwayne Harris,-6,1
0,Jermaine Kelson,-5,1
0,Shiloh Keo,-1,2
19,Marcus Allen,10,4
0,Nate Bussey,7,1
0,Martez Wilson,6,1
0,Jack Ramsey,0,1
12,Tandon Doss,12,1
13,Colin Sandeman,12,2
2,Jr,2,1
12,Kenric McNeal,24,3
12,Dustin Harris,12,1
9,Donald Campbell,9,1
74,Doug Beaumont,105,2
0,Taylor Mack,1,1
2,Travis Benjamin,0,4
12,Travis Carrie,18,3
30,Bryant Allen,37,2
5,Justin Brown,5,1
0,Carl Gettis,-2,2
14,Chad Bumphis,14,1
2,Jackie Williams,2,1
0,Mike Jones,0,1
13,Eric Russell,26,2
4,Robert Nelson,4,2
0,Gary Myers,0,1
16,Perez Ashford,16,1
14,Tommy Davis,14,1
0,Jimmie Ward,4,1
6,Nick Wilhelm,6,1
1,Larry Parker,1,2
16,Vernic Mark,26,2
14,Hunter Bates,14,1
3,Keshawn Martin,3,1
12,Jordan Hall,14,2
10,Corey Brown,10,1
5,Waynelle Gravesande,5,1
13,Josh Cooper,13,2
24,Niles Paul,24,1
23,Cameron Saddler,76,5
0,Wayne Warren,30,1
7,Mason Robinson,10,2
7,Brandon Rutley,7,2
17,Rashad Evans,30,2
0,Bennie Thomas,-3,2
0,Patrick Edwards,-1,1
10,Drew Terrell,10,1
1,Aire Justin,1,1
0,Marquis Maze,-4,1
40,Curtis Brown,48,2
0,Aaron Williams,0,1
14,Eric Page,16,2
34,Jamill Smith,45,2
5,Shaky Smithson,5,1
12,Marlon McClure,12,1
2,Casey Robottom,2,1
15,Ryan Henry,23,3
11,John Cole,35,4
5,Ace Sanders,-4,3
16,Chase Minnifield,16,2
4,Cory Welch,4,1
61,Jayron Hosley,61,1
11,Danny Coale,11,1
0,Johnny Williams,0,1
0,Lee Butler,-1,1
9,Brandon Hogan,9,2
16,Michael Holmes,35,3
0,Chris Potter,-6,1
11,Phillip Livas,11,1
6,TJ Graham,8,2
41,Greg Reid,46,2
0,Taylor Mack,0,1
11,Brandon Hogan,11,1
0,Travis Bell,0,1
8,Jarius Wright,8,1
1,John Cole,1,1
9,Josh Jackson,17,2
0,Josh Jones,0,1
16,Jamal Miles,22,3
23,Isiah Barton,23,2
3,Marcus Gilchrist,3,1
15,Terrell Jackson,15,2
28,Josh Robinson,42,2
20,DJ Woods,20,1
15,Michael Holmes,15,1
9,Cody Wilson,9,1
0,Eugene Cooper,1,2
1,Tony Drake,1,1
0,Trey Hunter,-3,1
10,Julian Bellinger,10,1
4,Eric Page,-1,3
12,Travis Jones,12,2
26,TY Hilton,22,2
16,Branden Smith,14,2
0,Janoris Jenkins,0,1
17,Kealoha Pilares,28,2
0,Shiloh Keo,3,1
18,Waynelle Gravesande,29,3
17,Josh Johnson,17,1
9,Tandon Doss,9,1
16,Vernic Mark,17,2
13,Colin Sandeman,12,2
12,Paul Chaney,12,1
0,Mark Dell,0,1
62,Josh Lenz,64,2
4,Daymond Patterson,3,2
16,Tysyn Hartman,27,2
9,Josh Cooper,9,3
7,Leneric Muldrow,11,2
0,Brian Lainhart,-2,1
6,Jamill Smith,16,3
0,Henry Mitchell,-6,1
2,Jerrel Jernigan,-4,2
12,Tony Logan,22,3
0,Nick Peterson,15,1
9,Lovell Jackson,9,1
74,Patrick Edwards,74,1
70,Jordan Hall,70,2
0,Jonathan Newsome,19,1
0,Quindarius Carr,-2,1
58,Marlon McClure,58,2
0,Adam Ayala,19,1
19,Chad Bumphis,44,4
0,Randall Cobb,-1,2
4,Gary Myers,4,1
7,Johnny Williams,7,1
12,Kendric Burney,18,2
5,Rex Burkhead,4,2
17,Carl Gettis,47,3
