interception touchdowns, interception yards, interceptions, name
0,0,1,Mark Watley
0,71,1,Winston Fraser
0,18,1,Ahkeem Smith
0,0,1,Bakari Hollier
0,1,1,Carmen Messina
0,43,1,Demetruce McNeal
0,27,1,Johnthan Banks
0,32,1,Jerry Gates
0,23,1,Khalil Mack
0,0,1,AJ Bouye
0,0,1,Josh Linam
0,43,1,Kantrell Brown
0,0,1,Jon Major
0,25,1,Dominique Vinson
0,11,1,Ivory Herd
0,76,1,Lee Butler
0,0,1,Damon Magazu
0,2,1,Kyle Fuller
0,0,1,Brandon Boykin
0,0,1,Bacarri Rambo
0,25,1,Antonio Allen
0,37,1,Bradley Njoku
0,19,1,Korey Toomer
0,27,1,Trulon Henry
0,7,1,Supo Sanni
0,0,2,Greg Heban
0,0,1,Rijo Walker
0,0,1,Josh Pleasant
0,63,1,Lionel Stokes
0,32,1,Randall Burden
0,28,1,Danny Trevathan
0,0,1,Taylor Bradley
0,32,1,Khairi Usher
0,20,1,Darius Prelow
0,0,1,Michael Brockers
0,19,1,Craig Johnson
0,16,1,JT Floyd
0,2,1,Jordan Kovacs
0,0,1,Robert Blanton
0,0,1,Gary Gray
0,0,1,Zeke Motta
0,19,1,Troy Stoudermire
0,0,1,Brock Vereen
0,13,1,Ben Bradley
0,0,1,Boyblue Aoelua
0,27,1,Wayne Dorsey
0,10,1,Marcus Temple
0,0,1,Damien Jackson
0,0,1,Charles Sawyer
0,29,1,Rashad Jackson
0,0,1,Devin Arrington
0,0,1,Monterius Lovett
0,26,1,Korey Williams
0,22,1,Ronnie Thornton
0,0,1,Isaiah Johnson
0,45,1,Duron Harmon
0,15,1,Wayne Warren
0,0,1,David Rowe
0,13,1,Derron Smith
0,0,1,LJ Jones
0,9,1,Bryce McNaul
0,0,1,Zach Orr
0,4,1,DJ Hayden
0,18,1,Storm Klein
0,30,1,Gerald Moore
0,26,1,Jelani Woseley
0,17,1,Nathan Carpenter
0,67,1,Boseko Lokombo
0,45,1,Troy Hill
0,0,1,Brandon Hanna
0,0,1,Mark Barron
0,0,1,Joshua Howard
0,0,1,Jason Pinkston
0,12,1,JaGared Davis
0,0,1,Travaun Nixon
0,10,2,Phillip Thomas
0,0,1,Adrian Phillips
0,0,1,Quandre Diggs
0,0,1,Daniel Sorensen
0,0,1,Travis Uale
0,36,1,Ryan Travis
0,0,1,Milton Howell
0,2,1,Sean Westgate
0,0,1,Sheldon Price
0,0,1,Ryan Lacy
0,50,1,Casey Hayward
0,32,1,Javon Marshall
0,0,1,Kenny Ladler
0,18,1,Blidi Wreh Wilson
0,15,1,Jory Johnson
0,18,1,Josh Bush
0,0,1,Brandan Bishop
0,7,1,Desmond Trufant
0,99,1,Richard Torres
0,49,1,Traves Bush
0,0,1,David Sperry
0,3,1,Chris Prom
0,1,1,Johnnie Simon
0,0,1,Marqueston Huff
0,0,1,Mark Nzeocha
0,-1,1,Johnthan Banks
0,6,2,Morris Claiborne
0,19,1,Dwayne Gratz
0,13,1,Jory Johnson
0,0,1,Byron Jones
0,2,1,Stephen Ruempolhamer
0,60,1,Jermaine Robinson
0,0,1,Chase Baker
0,15,1,Tramain Thomas
0,53,1,LaDarrius Madden
0,28,1,Mike Hicks
0,0,1,Jim Noel
0,65,2,Blair Burns
0,5,1,Kyle Van Noy
0,20,1,Quade Chappuis
0,20,2,Sean Cattouse
0,53,1,Camerron Cheatham
0,36,1,Dominique Battle
0,14,1,JK Schaffer
0,0,1,Deven Drane
0,0,1,Coty Sensabaugh
0,0,1,Matt Elam
0,0,1,Josh Evans
0,0,1,Nigel Bradham
0,0,1,Lamarcus Joyner
0,69,2,Javon Harris
0,12,1,Tom Wort
0,43,1,Bacarri Rambo
0,7,1,Glenn Foster
0,0,1,Jonathan Brown
0,0,1,Keelan Johnson
0,0,2,Micah Hyde
0,26,1,Jarred Holley
0,45,1,David Garrett
0,0,1,Tysyn Hartman
0,41,1,Dwight Bentley
0,25,1,Dave Clark
0,0,1,Quinn Giles
0,2,2,Thomas Bates
0,0,1,Dexter McDougle
0,37,1,Terence Garvin
0,1,1,Eain Smith
0,0,1,Darwin Cook
0,6,1,Lavaris Edwards
0,-5,1,Taurean Nixon
0,0,1,Joseph Nicolas
0,17,1,Bradley Roby
0,2,1,Corey Brown
0,0,1,Thomas Gordon
0,0,1,Kinsman Thomas
0,0,1,Troy Stoudermire
0,-1,1,Robert Steeples
0,8,2,Matt Merletti
0,36,1,Brandan Bishop
0,0,1,David Amerson
0,0,1,Austin Cassidy
0,0,1,Lavonte David
0,0,1,Donyae Coleman
0,0,1,Blake Dees
0,82,1,Robert Blanton
0,34,1,Kurtis Drummond
0,24,1,Xavier Hughes
0,0,1,Octavius Leftwich
0,0,2,Travis Carrie
0,0,1,Ricardo Allen
0,0,1,Antonio Allen
0,7,1,Kwesi Mitchell
0,32,2,Larry Parker
0,0,1,Deone Bucannon
0,21,1,Jon Lejiste
0,32,1,Pompey Festejo
0,0,1,Peyton Thompson
0,0,1,Duke Williams
0,60,1,Korey Williams
0,6,1,Octavius Thomas
0,0,1,Alex Smith
0,0,1,Kee ayre Griffin
0,26,1,Chaz Powell
0,0,1,Michael Mauti
0,28,1,Alan Dock
0,11,1,Shawn Jackson
0,24,1,Justin Gilbert
0,1,1,James Thomas
0,0,1,Brodrick Brown
0,0,1,Devin Hedgepeth
0,0,1,Andre Ferguson
0,55,1,Derrick Strozier
0,39,1,Trent Mackey
0,0,1,Renaldo Thomas
0,24,1,Adrian Phillips
0,0,1,Kenny Vaccaro
0,0,1,Carrington Byndom
0,0,1,John Hardy Tuliau
0,82,2,Trey Wilson
0,11,1,Sean Richardson
0,0,1,Eddie Foster
0,0,1,Javon Marshall
0,0,1,Marcus Temple
0,42,2,Jayron Hosley
0,34,1,Darryl Feemster
0,0,1,Darron Edwards
0,2,1,Zach Anderson
0,24,1,Cam Thomas
0,24,1,Joe Kinville
0,16,1,JK Schaffer
0,0,1,Drew Frey
0,-1,1,David Amerson
0,1,1,Joe Sampson
0,17,1,Josh Robinson
0,0,1,Roland Pierce
0,31,1,Sterling Young
0,25,1,DeQuan Menzie
0,0,1,DeMarcus Milliner
0,46,1,Neiko Thorpe
0,25,1,Jermaine Whitehead
0,0,1,Jake Holland
0,14,1,Cory Henry
0,41,1,Shelly Lyons
0,36,1,Vontaze Burfict
0,18,1,Sean Baker
0,55,1,Ahmad Dixon
0,6,1,Hampton Hughes
0,0,1,Steele Divitto
0,26,1,Cedric Febis
0,4,2,Jerell Gavins
0,0,1,Matt Wilson
0,28,1,Yawin Smallwood
0,4,1,Quandon Christian
0,25,1,Bjoern Werner
0,39,1,August Campbell
0,23,1,Ryan Travis
0,0,1,Damon Magazu
0,35,1,Jamie Bender
0,0,1,Marquis Coleman
0,0,1,Chase Daniel
0,0,1,Lionel Stokes
0,0,1,Isaiah Johnson
0,-2,1,Rod Sweeting
0,20,1,Tre Boston
0,24,1,Marcus McGraw
0,4,1,Quin Ashley
0,3,1,Matthew Harvey
0,0,1,Terry Hawthorne
0,0,1,Justin Currie
0,23,2,Luke Wollet
0,19,1,Norman Wolfe
0,15,1,Avery Williamson
0,30,1,Michael Taylor
0,18,1,Matt Elam
0,0,1,Justin Gildea
0,37,1,Isaiah Lewis
0,34,1,Trenton Robinson
0,4,1,Max Bullough
0,0,1,Kurtis Drummond
0,28,1,Jahleel Addae
0,10,1,Akeem Davis
0,11,1,Nigel Malone
0,6,1,Wes Williams
0,7,1,Dwayne Woods
0,0,1,Ryland Ward
0,0,1,Nat Berhe
0,0,1,Larry Parker
0,0,1,Charles Sawyer
0,26,2,Bacarri Rambo
0,0,1,Monterius Lovett
0,36,1,Antone Exum
0,23,1,Nickoe Whitley
0,20,1,Johnthan Banks
0,0,1,Quinn Giles
0,3,1,Royce Hill
0,31,1,Mark Murphy
0,0,1,EJ Gaines
0,0,1,Kenji Jackson
0,24,1,Sean Westgate
0,1,1,Jason Hendricks
0,14,1,Nick Sukay
0,14,1,Brad Ohrman
0,6,1,Xavier Hughes
0,0,1,Stephon Gilmore
0,24,2,Casey Hayward
0,19,1,Chris Marve
0,0,1,Andre Hal
0,30,1,Sam Barrington
0,0,1,Ricardo Dixon
0,0,1,Kayvon Webster
0,16,1,James Orth
0,0,1,Kevyn Scott
0,26,1,Tank Carder
0,0,1,Brannon Bryan
0,32,1,TL Edwards
0,6,1,Justin Gilbert
0,1,1,James Thomas
0,0,1,Brodrick Brown
0,0,1,Daniel Harper
0,0,1,Tani Maka
0,9,1,Jacorius Cotton
0,9,1,Korey Williams
0,0,1,Marquese Wheaton
0,16,1,Tyrann Mathieu
0,9,1,Brandon Taylor
0,0,1,PJ Smith
0,0,1,Nick Saenz
0,0,1,Greg Gatson
0,36,1,Josh Jackson
0,0,1,Ty Shrader
0,40,2,Alden Darby
0,0,1,Clint Floyd
0,0,1,Osahon Irabor
0,40,1,Anthony Watkins
0,0,2,Jordan Poyer
0,26,1,Al Louis Jean Jr
0,0,1,Josh Bush
0,2,1,JC Percy
0,6,1,Jeremiah Green
0,0,1,Khalid Wooten
0,0,2,Jahleel Addae
0,52,1,Ray Polk
0,29,1,Deone Bucannon
0,-2,1,Momo Thomas
0,0,1,James Orth
0,0,1,Ronnie Yell
0,3,1,Tim Scott
0,0,1,Sylvester Williams
0,45,1,Courtney Upshaw
0,5,1,Charles Sawyer
0,16,1,Sanders Commings
0,0,1,Shawn Williams
0,72,1,Darius Slay
0,6,1,Cameron Lawrence
0,0,1,Nickoe Whitley
0,0,1,Brian Peters
0,20,1,Forisse Hardin
0,0,1,Chaz Powell
0,43,1,Blake Gideon
0,5,1,Keeston Terry
0,40,2,DJ Johnson
0,36,1,Cqulin Hubert
0,10,1,Arthur Brown
0,1,1,Sam Holl
0,14,1,Lance Kelley
0,0,1,Omar Brown
0,0,1,Tyson Gale
0,49,1,Richard Torres
0,2,1,John Hardy Tuliau
0,10,1,Kenny Tate
0,-1,1,Lorne Goree
0,59,1,Kelvin Cain
0,0,1,Ryan Kennedy
0,0,1,Dayonne Nunley
0,43,1,Deven Drane
0,33,1,Akeem Davis
0,3,1,Alex Means
0,34,1,Isaiah Johnson
0,0,1,Donyae Coleman
0,4,1,Bradley Roby
0,0,1,CJ Barnett
0,0,1,Darqueze Dennard
0,28,1,Josh Kristoff
0,5,1,Gerald Moore
0,0,1,Nathan Carpenter
0,3,3,Tony Jefferson
0,2,1,Kyle Hoke
0,13,1,Gary Gray
0,19,1,Antonio Allen
0,12,2,CC Whitlock
0,5,1,Melvin Ingram
0,20,1,Neiko Thorpe
0,0,1,Demetruce McNeal
0,25,2,Bryce Callahan
0,0,1,Phillip Thomas
0,44,1,Steve Beauharnais
0,27,1,David Rowe
0,0,1,Justin Francis
0,0,1,Greg McCoy
0,14,1,Ross Madison
0,7,1,Jayrone Elliott
0,74,1,Dexter McCoil
0,36,1,Dwight Dobbins
0,13,1,Ryan Downing
0,6,1,Jimmie Anderson
0,52,1,TJ Ballou
0,12,2,TJ McDonald
0,0,1,Shaquille Richardson
0,0,1,JJ Williams
0,0,1,Gregory Ducre
0,0,1,Sean Parker
0,0,1,Dom Joseph
0,0,1,Chase Minnifield
0,0,1,Aaron Grymes
0,14,1,Jayron Hosley
0,0,1,Xavier Brewer
0,11,1,Aaron Henry
0,10,1,Antonio Fenelus
0,-1,1,Mike Taylor
0,3,1,Qushaun Lee
0,0,1,Darryl Feemster
0,29,2,Keith Tandy
0,-5,1,Terence Garvin
0,18,1,Andrew Jackson
0,0,1,Derrius Brooks
0,29,1,DJ Campbell
0,22,1,Jonathan Brown
0,0,1,Jamar Taylor
0,0,1,Johnny Robinson
0,3,1,Terrance Taylor
0,37,1,DeMarcus Milliner
0,2,1,Nico Johnson
0,48,2,Tramain Thomas
0,19,1,Eric Bennett
0,4,1,Vaughn Carraway
0,0,1,Justin Gildea
0,9,1,LeQuince McCall
0,0,1,Cortney Lester
0,31,1,Kyle Van Noy
0,10,1,Travis Uale
0,9,1,James Orth
0,3,1,Bene Benwikere
0,7,1,Omar Brown
0,0,1,Jonathan Meeks
0,10,1,Quayshawn Nealy
0,0,1,Rod Sweeting
0,0,1,Dexter McDougle
0,25,2,Phillip Steward
0,4,1,Derrick Mathews
0,-5,1,Thomas Bates
0,53,1,Jay Dudley
0,5,1,Jamel Johnson
0,0,1,Quinn Giles
0,1,1,Steve Hull
0,15,1,Ty Zimmerman
0,0,1,Kip Edwards
0,89,1,Melvin White
0,0,1,Vincent Eddie
0,0,1,Henry Mitchell
0,0,1,Darius Prelow
0,51,2,Kelcie McCray
0,0,1,Darryl Feemster
0,17,1,Brandon Taylor
0,0,1,Tyrann Mathieu
0,2,1,Zach Brown
0,28,2,David Amerson
0,2,1,Terrell Manning
0,0,1,Brandan Bishop
0,0,1,Stanley Jean Baptiste
0,7,1,Orhian Johnson
0,0,1,Isaiah Frey
0,32,1,Will Chandler
0,26,1,Mike Clausen
0,9,1,Quinton Pointer
0,25,1,Nabal Jefferson
0,43,2,Ibraheim Campbell
0,24,1,Brian Peters
0,0,1,Brandin Hawthorne
0,0,1,Jamoris Slaughter
0,85,1,Royce Hill
0,15,1,Steven Ford
0,15,1,Brad Graham
0,6,1,Jamie Blatnick
0,3,1,Brodrick Brown
0,6,1,Michael Doctor
0,0,1,Lance Mitchell
0,32,2,Shaquille Richardson
0,4,1,Nick Sukay
0,0,1,Malcolm Willis
0,0,1,Micah Hyde
0,37,1,Ricardo Allen
0,47,1,Jared Williams
0,0,1,Malcolm Hill
0,20,1,Terrence Thomas
0,0,1,Akeem Davis
0,45,2,Logan Ryan
0,9,1,Steve Beauharnais
0,0,1,Duron Harmon
0,4,1,CC Whitlock
0,0,1,Victor Hampton
0,0,1,DJ Swearinger
0,-13,1,Stephon Gilmore
0,23,1,Leon McFadden
0,0,1,Larry Parker
0,26,1,Johnny Fobbs
0,22,1,Kris Gardner
0,19,1,Jason Verrett
0,27,1,Michael Thomas
0,0,1,Terrel Smith
0,55,1,Demontre Hurst
0,13,1,Tony Jefferson
0,1,1,Jonathan Lamb
0,0,1,Taikwon Paige
0,1,1,Johnthan Banks
0,2,1,Andrew Abbott
0,0,1,Damante Horton
0,0,1,Alden Darby
0,0,1,Eddie Elder
0,0,1,Clint Floyd
0,18,1,Bobby Wagner
0,50,1,Joey Ehrmann
0,14,1,Merrill Noel
0,14,1,Josh Bush
0,0,1,Zachary Allen
0,0,1,Rontavious Atkins
0,0,1,Darrell Hunter
0,48,1,Ty meer Brown
0,22,1,Larry Parker
0,17,1,Rene Siluano
0,16,2,Dion Bailey
0,3,1,Chris Galippo
0,25,1,James Orth
0,5,1,Peyton Thompson
0,0,1,Duke Ihenacho
0,5,1,John Hardy Tuliau
0,2,1,Richard Torres
0,0,1,Mike Edwards
0,0,1,TSharvan Bell
0,6,1,Taikwon Paige
0,6,1,Dominique Battle
0,63,1,Mike Evans
0,4,1,Marcell Rose
0,0,1,Ty meer Brown
0,0,1,Sio Moore
0,5,1,Shea McClellin
0,0,1,Everette Dawkins
0,36,1,Bradley Roby
0,15,1,Travis Howard
0,98,1,Tanner Miller
0,0,1,Demetrius Dugar
0,0,1,Steven Johnson
0,0,1,Demetrius Quarles
0,11,1,Lance Kelley
0,46,1,Cameron Chism
0,29,1,Bashaud Breeland
0,39,1,Isaiah Lewis
0,23,1,Emanuel Davis
0,-3,1,Derek Blacknall
0,30,1,Robert Lester
0,15,1,Brad Madison
0,78,1,AJ Klein
0,0,1,Jake Knott
0,0,1,Paul Porras
0,27,1,Nickoe Whitley
0,0,1,Johnthan Banks
0,19,1,Reginald Bowens
0,0,1,DJ Swearinger
0,2,1,Khalid Wooten
0,14,1,Zach Dancel
0,29,1,Demetrius Stone
0,19,1,Michael Santacaterina
0,12,1,Doug Wiggins
0,-1,1,Donyae Coleman
0,35,1,Joshua Howard
0,34,1,Travis Freeman
0,50,1,Cliff Harris
0,20,1,Anthony Gildon
0,21,1,Shelly Lyons
0,51,1,Jordan Poyer
0,43,1,Kyle Van Noy
0,0,1,Brandon Ogletree
0,34,1,Conroy Black
0,21,1,Derrick Shelby
0,24,2,Nate Stupar
0,0,1,Nick Sukay
0,55,1,Albert Evans
0,0,1,Brandon Jones
0,0,1,Patrick Kivlehan
0,16,1,Chris Ferguson
0,6,1,Caleb King
0,9,1,Leilon Willingham
0,32,1,Chris Hutton
0,89,1,Morris Claiborne
0,10,1,Eric Reid
0,11,1,Caleb Lavey
0,0,1,James Thomas
0,0,1,Alex Lauricella
0,0,1,Jamar Thomas
0,27,1,Darren Woodard
0,4,1,Jeremy Springer
0,3,1,Travaun Nixon
0,0,1,DeShawn Grayson
0,41,1,Lowell Rose
0,0,1,Dexter McCoil
0,0,1,Marvin Burdette
0,0,1,Cameron Blakes
0,0,1,Isaiah Newsome
0,0,1,Dustin Harris
0,0,1,Tevin Elliott
0,24,1,Nigel Malone
0,13,1,Tysyn Hartman
0,0,1,David Garrett
0,0,1,Casey Hayward
0,13,1,Shawn Williams
0,5,1,Bacarri Rambo
0,0,1,Brandon Boykin
0,0,1,Demetrious Nicholson
0,0,1,Chase Minnifield
0,32,1,Rod Sweeting
0,-1,1,Tariq Edwards
0,0,1,Damante Horton
0,18,1,Aaron Henry
0,0,1,Antonio Fenelus
0,12,1,Luke Anderson
0,16,1,Qushaun Lee
0,22,1,Junior Mertile
0,10,1,Andrew Abbott
0,21,1,Jamie Bender
0,0,1,Chase Daniel
0,27,1,AJ Bouye
0,0,1,Ray Shipman
0,25,1,Calvin Pryor
0,8,1,Dexter Heyman
0,0,1,Adrian Bushell
0,0,1,David Rowe
0,24,1,Phillip Thomas
0,13,1,Jeremi Wilkes
0,0,1,Josh Richmond
0,29,1,Donta Hightower
0,19,1,Austin Johnson
0,0,1,Sean Baker
0,0,1,Jahleel Addae
0,0,1,Hunter White
0,0,1,Josh Hall
0,0,1,Dechane Durante
0,0,1,Rashaan Melvin
0,42,1,Jordan Johnson
0,30,1,Daniel Sorensen
0,0,1,Travis Uale
0,32,1,Josh Hill
0,32,1,Mychal Kendricks
0,8,1,Stefan McClure
0,20,1,Kantrell Brown
0,17,1,Jonathan Meeks
0,0,1,Darius Robinson
0,32,1,Michael Clay
0,36,1,Kenny Okoro
0,33,1,Keith Reaser
0,5,1,Brentley Harstad
0,64,1,Eric Russell
0,0,1,Dexter McDougle
0,69,1,Kelvin King
0,20,1,Derrick Mathews
0,16,1,Trent Hunter
0,23,1,Danny Trevathan
0,14,1,Luke McDermott
0,28,1,Ron Brooks
0,6,1,Trenton Robinson
0,0,1,Isaiah Lewis
0,0,1,Joseph Nicolas
0,5,1,Jerimiah Attaochu
0,46,1,Eric Bennett
0,54,1,EJ Gaines
0,21,1,Brodrick Brown
0,1,1,Shaun Lewis
0,0,1,Richetti Jones
0,63,1,Gerald Hodges
0,6,1,Nickell Robey
0,0,1,Brad Graham
0,0,1,Tre Porter
0,0,1,Ricardo Allen
0,22,1,Curnelius Arnick
0,20,1,Dexter McCoil
0,0,1,JaQuez Jenkins
0,0,1,Jerrell Young
0,0,1,Deven Drane
0,41,2,Marquese Wheaton
0,2,1,JaGared Davis
0,62,1,Michael Thomas
0,0,1,Barry Browning
0,0,1,Ryan Travis
0,79,1,Bobby McCain
0,11,1,Kenyata Johnson
0,10,2,Desmond Marrow
0,74,1,Adrian James
0,45,1,Momo Thomas
0,22,1,Terry Carter
0,70,1,Geoffrey Bacon
0,3,1,Andrew Rodriguez
0,0,1,Rodney McLeod
0,0,1,Corey Mosley
0,17,1,Brandan Bishop
0,12,2,David Amerson
0,0,1,Tariq Edwards
0,0,1,Damante Horton
0,0,1,Rashaad Reynolds
0,0,1,Derrius Brooks
0,11,1,Lance Kelley
0,92,1,Justin Halley
0,0,1,Sam Miller
0,18,1,Dimitri Miles
0,0,1,Bryce Callahan
0,0,1,Jonathan Anderson
0,0,1,Kenny Cain
0,0,1,John Carr
0,0,1,Kelcie McCray
0,19,1,Richard Abbe
0,21,1,Lamar Johnson Harris
0,41,1,TSharvan Bell
0,31,1,Clint Floyd
0,0,1,Keelan Johnson
0,43,2,Matt Daniels
0,8,1,Chris Hill
0,7,1,Barquell Rivers
0,4,1,Eddie Whitley
0,22,1,Damon Magazu
0,10,1,Darryl Farley
0,7,1,Vince Williams
0,0,1,Xavier Rhodes
0,3,1,Terrell Manning
0,0,1,Marcus Roberson
0,2,2,Jemea Thomas
0,26,1,Rashard Hall
0,23,1,Quin Ashley
0,17,1,Aaron Brown
0,3,1,Corey Paredes
0,2,1,Brian Peters
0,34,2,Nigel Malone
0,5,1,Darius Polk
0,0,1,Luke Wollet
0,0,1,Danny Trevathan
0,0,1,Darius Prelow
0,0,1,Derrius Brooks
0,36,1,Jay Dudley
0,26,1,Jamel Johnson
0,0,1,Chad Boyd
0,0,1,Justin Goodman
0,0,1,Cameron Chism
0,18,1,Sean Sylvia
0,3,1,Luke Kuechly
0,0,1,Anthony Kokal
0,0,1,Dayonne Nunley
0,0,1,Okoye Houston
0,0,1,Courtney Avery
0,0,1,Joe Holland
0,0,1,Josh Johnson
0,48,1,Omar Brown
0,18,1,Rashad Jackson
0,8,1,Devin Arrington
0,16,1,TJ Ballou
0,55,1,Devon Lewis Buchanan
0,22,1,Zach Brown
0,0,1,Tydreke Powell
0,0,1,Tre Boston
0,0,1,Charles Brown
0,26,1,Lance Thorell
0,25,1,Johnny Adams
0,25,1,Marlon Johnson
0,0,1,Khalid Wooten
0,0,1,Isaiah Frey
0,22,1,Jon Davis
0,0,1,Anthony Wooding Jr
0,9,1,Matt Warrick
0,34,1,Daytawion Lowe
0,27,1,Justin Gilbert
0,36,1,Terrance Mitchell
0,25,1,Eddie Pleasant
0,76,1,Damante Horton
0,1,1,Deone Bucannon
0,8,1,Sean Stanley
0,0,1,DAnton Lynn
0,0,1,Terry Hawthorne
0,0,2,Brodrick Jenkins
0,18,1,Tashaun Gipson
0,54,1,Prentiss Waggner
0,0,1,Stephon Gilmore
0,0,1,DJ Swearinger
0,0,1,Quandre Diggs
0,0,1,Greg Brown
0,44,3,Milton Howell
0,0,1,Alan Dock
0,0,1,Richard Crawford
0,45,1,Randy Ponder
0,40,1,Terran Benton
0,33,1,Jeremy Reeves
0,30,3,Tevin McDonald
0,0,1,Aaron Hester
0,0,1,Tani Maka
0,52,1,Shaquil Barrett
0,33,1,Nickell Robey
0,0,1,AJ Tarpley
0,30,1,Mo Lee
0,10,1,Ryan Lacy
0,0,1,Matt Martinez
0,0,1,DeShawn Grayson
0,0,1,Deron Wilson
0,-2,1,Eric Bennett
0,12,1,Cort Dennison
0,2,1,Sean Parker
0,0,1,Nate Fellner
0,91,1,Robert Golden
0,0,1,Marquis Flowers
0,0,1,Trevin Wade
0,19,1,Johnnie Simon
0,0,1,Demetrius Pettway
0,14,1,Jeffery Garrett
0,0,1,Joshua Howard
0,0,1,Aaron Morris
0,13,1,Telvin Smith
0,0,1,Bjoern Werner
0,10,1,Justin Bowers
0,26,1,Jason Espinoza
0,0,1,Sidney Saulter
0,0,1,Luke Wollet
0,20,1,Jon Davis
0,14,1,Mark Barron
0,0,1,Robert Lester
0,33,1,Morris Claiborne
0,0,1,Eric Reid
0,9,1,Alonzo Highsmith
0,48,1,Devin Taylor
0,57,1,Conroy Black
0,0,1,Matt Martinez
0,12,1,Jerome Junior
0,0,1,Sio Moore
0,16,2,Phillip Thomas
0,97,1,Jamie Collins
0,79,1,Deron Wilson
0,0,1,Brian Pali
0,22,1,Marcus Bartels
0,0,1,Darron Edwards
0,0,1,Justin Robertson
0,0,1,Jay Dudley
0,-2,1,Dave Clark
0,51,1,Bacarri Rambo
0,0,1,Aaron Brown
0,5,1,Christian Kirksey
0,29,1,Bradley McDougald
0,22,1,Danny Trevathan
0,19,1,Khairi Usher
0,3,1,Darin Drakeford
0,15,3,Rodney McLeod
0,0,2,Trenton Robinson
0,0,1,Ray Ray Armstrong
0,0,1,Ben Johnson
0,33,1,David Amerson
0,2,1,Darryl Cato Bishop
0,0,1,Earl Wolff
0,0,1,Charles Brown
0,50,1,Austin Cassidy
0,-2,1,Lavonte David
0,14,1,Travis Howard
0,0,1,Alexander Webb
0,25,1,Javon Harris
0,11,1,Ronnell Lewis
0,2,1,Jamell Fleming
0,47,1,James Thomas
0,60,1,Allen Chapman
0,0,1,Tysyn Hartman
0,0,1,Michael Doctor
0,39,1,Todd Thomas
0,5,1,KWaun Williams
0,12,1,Camerron Cheatham
0,0,2,Bryce Callahan
0,4,1,Duron Harmon
0,0,1,Kayvon Webster
0,0,1,Gabe Lemon
0,0,1,Leon McFadden
0,3,1,Pompey Festejo
0,22,1,Austin Johnson
0,17,1,Eric Gordon
0,54,1,DJ Hayden
0,54,2,Josh Bush
0,65,2,Eddie Pleasant
0,12,1,Chris Borland
