longest punt return, name, punt return yards, punt returns
12,C Rookard,12,1
0,J Capel,0,1
5,C Kirk,5,1
0,V Jefferson,-2,1
36,B McDowell,52,2
2,A Taylor,2,1
13,A Onunwor,19,2
0,D Holiday,8,1
6,I Adams,6,1
39,R Dockery,39,1
10,V Bolden Jr,10,1
0,M Stevenson,-6,1
60,A Conway,63,3
16,C Carroll,34,3
9,B Stewart,8,2
75,K Fossum,75,1
0,R Taylor,-3,1
0,B Rivera,0,1
10,J Peavy,14,2
1,R Finco,1,1
6,D Mosely,5,2
8,T Smiley,8,1
2,M Zimmerman,2,1
0,E Thomas,-3,1
0,P White,0,1
63,C Jones,63,1
11,C Wilder,20,4
16,C Rookard,21,2
1,B Taylor,1,4
73,C Wilson,81,2
20,B Beard,20,1
30,J Williams,30,1
5,A Miller,5,1
14,T Diggs,20,3
10,C Board,28,4
1,M McGue,1,3
0,E Poe,0,1
16,S Roberts,32,3
5,D Heath,5,1
23,T Rouse,45,3
0,M Unga,3,1
0,G Juergens,0,1
3,J Allen,3,1
10,V Wharton III,14,3
11,C McCaffrey,11,1
14,C Johnson,17,3
2,J Anderson,2,1
2,N Mullen,2,2
0,E Rolle,-2,1
8,R James,8,1
5,D Andrews,5,1
3,I Oliver,3,1
8,R Ruiz,9,2
5,C Davis Jr,5,1
15,C Cass Jr,21,2
16,C Scott,16,1
7,I Harper,7,1
11,H Foster,11,1
8,K Johnson,9,3
36,M Crockett,67,3
1,Q Howard,1,1
82,I McKenzie,82,1
0,G Haynes,-3,1
2,B Stewart,2,1
26,D Hamm,26,1
7,D Mosely,7,1
55,R McCarron,72,2
0,C Batson,-4,1
1,L Gonzalez,-5,2
13,J Warrick,12,4
1,C Walker,1,2
0,K Moore,-1,1
0,T White,0,1
0,B Sowards,-3,2
12,C Samuel,12,2
14,J Peppers,29,4
7,M Paige,7,2
2,A Shenault,2,1
0,K Hardin,-2,1
5,F Nagel,5,1
21,J Cornelius,21,1
31,R Switzer,25,2
2,D Schoultz,2,1
31,B Cherry,31,2
5,B Berrios,5,1
13,D Pierson El,16,2
7,T Morgan,5,2
14,A Rodriguez,2,3
6,J Wright,6,1
9,B McDowell,12,2
2,C Finke,2,1
7,C Carroll,9,3
6,C Phillips,6,1
11,A Wyche,11,1
0,T Smiley,-1,2
4,N Phillips,4,1
65,Q Henderson,65,1
12,R Smith,12,1
0,B Marshall,0,1
2,J Peavy,2,2
19,N Ellerbe,19,2
0,T Alaka,-1,1
0,H Robert,-5,2
2,T Juniel,2,2
10,J Harris,14,2
20,J Johnson,20,1
0,C Lammons,0,1
29,R Cleveland,34,2
2,J Proche,2,1
11,D Johnson,18,2
42,B Estime,64,2
5,N Murray,-1,5
0,K Turpin,-8,2
0,B Sanders,-5,1
3,J Smith,3,1
0,J Thomas,0,1
1,C Kirk,1,1
16,A Jackson,16,1
0,B Hobbs,0,1
45,D Mitchell,18,4
0,D Sims,-5,1
23,C Davis,23,1
0,J Bates,-2,1
12,A Scott,12,1
7,R McCloud,11,3
15,D Pettis,23,3
2,T White,2,1
6,D Phillips,3,2
0,G Jennings,6,1
1,A Conway,-1,3
6,Q Truxton,6,1
35,C Waitman,35,1
11,D Ayoola,7,4
0,I Holder,-1,2
9,E Thomas,9,1
0,A Hepp,0,1
11,P White,11,1
28,R Cleveland,28,1
13,B Baldwin,13,1
11,T Weaver,11,1
10,C Wilson,12,2
7,T White,7,1
16,W Watson,16,1
9,M Zimmerman,8,3
44,D King,44,2
29,R McCarron,38,4
4,D Pierson El,8,3
4,E Calhoun,2,2
0,Z Tyson,0,1
11,D Brown,17,2
3,K Golladay,4,2
1,A Miller,1,1
15,J Cornelius,15,1
3,D Morgan,3,1
13,R Switzer,13,1
3,B Cherry,3,1
12,A Staggers,15,2
5,J Warrick,4,3
0,D White,0,1
5,J Anderson,3,2
4,B Beard,4,1
14,T Nicholson,24,2
64,J Morrow,64,1
0,K Fossum,0,1
16,D Pettis,16,1
16,D Phillips,13,2
8,T Diggs,0,2
58,S Roberts,58,1
18,M Hannemann,23,2
7,G Juergens,11,2
3,V Wharton III,2,4
9,I Adams,9,1
28,A Scott,32,2
3,I Oliver,1,2
55,B Hobbs,73,4
0,D Simpkins,-1,1
0,L Bryant,24,1
0,D Lewis,1,2
5,N Murray,-2,3
2,A Callaway,2,1
10,K Johnson,17,2
0,D Williams,30,1
0,B Gaither,0,1
15,J Ursua,27,3
0,T Lashley,10,1
1,D Ayoola,1,1
9,M Paige,9,1
27,T Ryen,25,2
18,B Pringle,18,1
16,D Heath,16,1
0,J White,12,1
10,J Alexander,10,1
0,T Samuel,-4,1
83,T Morgan,113,3
3,J Harris,3,1
0,R Smith,-1,1
32,K Towner,32,1
10,C Duck,11,3
3,C Davis Jr,3,1
4,A Conway,-4,2
10,F Nagel,9,2
19,D Mosely,20,3
2,C Samuel,2,1
5,J Peppers,5,1
0,D Brown,1,1
0,I Harper,0,1
6,T Gaiter IV,6,1
0,V Bolden Jr,7,1
0,A Bodden,0,1
3,D Mitchell,4,2
39,Q Henderson,56,3
7,B Estime,11,2
6,Q Truxton,6,1
91,R Ruiz,91,1
0,D Johnson,0,1
15,C Johnson,23,4
33,C McCaffrey,44,3
3,I Wright,3,1
0,Q Johnson,0,1
0,B McDowell,0,1
0,C Rookard,0,1
58,A Celis,65,2
55,A Jackson,66,3
12,C Finke,14,3
0,D Smith,14,1
7,T Juniel,1,3
20,M Guidry,20,2
0,J Taylor,-4,1
15,C Phillips,22,2
17,C Carroll,17,1
0,J Bates,-4,3
31,T Rouse,31,2
8,M Walker,8,1
5,J Peavy,8,2
9,K Hardin,14,2
7,A Shenault,7,2
43,D Phillips,53,2
18,D Pettis,18,1
3,I Oliver,3,1
16,M Campbell,15,2
0,C Rookard,-2,1
35,A Onunwor,40,2
25,L Hightower,33,1
0,C Stone,0,1
2,D Ayoola,6,2
6,J Wright,6,1
13,K Turpin,18,4
8,D Heath,11,2
0,B Pringle,-8,1
8,B McDowell,8,1
1,T Watts,1,2
22,B Taylor,50,5
25,T Nicholson,67,3
47,T Diggs,90,3
0,D Gore,0,1
0,C Cass Jr,0,1
2,C Carroll,2,1
0,A Scott,-5,2
0,J Peavy,0,1
5,J Reid,5,1
11,A Conway,10,2
3,Q Truxton,5,3
18,B Taylor,47,5
14,J White,14,1
0,B Edmonds,0,0
4,C Johnson,-1,5
25,E McGuire,25,1
1,L Varnado,1,1
3,A Staggers,3,1
3,C Davis Jr,3,1
3,J Taylor,3,1
14,Q Truxton,16,3
25,C Jones,25,1
2,J Anderson,2,1
2,A Miller,2,1
5,A Conway,6,3
7,G Juergens,12,2
0,M Hannemann,0,1
0,R Ruiz,-4,1
4,A Onunwor,4,1
18,C Cass Jr,31,2
0,B Banham,0,1
20,P White,23,3
5,R James,5,1
4,T Rouse,5,2
0,G McClary,0,1
10,T Morgan,9,4
7,F Ross,7,1
35,B Cherry,48,2
71,K Lipscomb,71,1
6,C Wilson,6,2
14,T Nicholson,14,1
3,J Myrick,3,2
3,K Fossum,4,2
0,M McGue,-3,2
0,S Chandler,-1,1
2,J Bates,2,3
11,B Berrios,11,3
2,Q Henderson,2,2
0,F Nagel,0,1
11,C Kirk,12,2
20,B Hobbs,35,5
8,M Paige,12,2
0,I Oliver,-6,1
39,C Lammons,48,3
2,D Johnson,2,1
5,C Phillips,5,1
21,K Hatcher,21,1
5,D Ayoola,5,1
1,I McKenzie,1,2
0,J Lewis,-1,2
7,N Murray,6,3
0,J Tyler,-4,1
9,R Switzer,7,2
1,C Sutton,1,1
3,T Diggs,3,1
6,D Pettis,5,2
16,A Scott,16,2
0,C Samuel,-1,1
11,B Stewart,11,1
0,T Lewis,5,1
0,N Firios,14,1
0,C Walker,-1,1
0,T Samuel,0,1
0,J Alexander,-4,1
15,T White,45,4
21,A Callaway,41,2
19,D King,19,1
2,D Westbrook,2,1
2,S Roberts,2,1
18,G Garrity,18,1
13,A Jackson,13,1
8,D Burnett,6,2
0,D Phillips,1,1
9,G Dieter,9,1
3,A Scott,3,1
