interception touchdowns, interception yards, interceptions, name
0,0,1,J Allen
0,28,1,B Lewis
0,73,1,A Smith
0,0,1,D Miles
0,39,1,D Downs
0,3,1,D Brown
0,0,1,J Alston
0,0,1,T Ferguson
0,0,1,J Kalu
1,91,1,J Rothschiller
0,17,1,J Girgle
0,0,1,K Queiro
0,3,1,E Moody
0,43,1,M Jones
0,0,1,W LeMasters
0,0,1,R Scott
0,0,1,M Branch Jr
0,0,1,J Wynn
0,0,1,K Brown
0,5,1,T Dye
0,0,1,U Amadi
1,21,1,M Hungalu
0,17,1,J Moore
0,3,1,B Duronslet
0,0,1,B Garner
0,0,1,A Oruwariye
0,0,1,Z Guiser
1,61,1,S Thomas
0,0,1,C Williams
0,0,1,T Smith
0,5,1,R Smith
0,0,1,T Thompson
0,25,1,K Doss
0,25,1,D Abraham
0,0,1,M Wilkins
0,0,1,T Reid Segure
1,85,1,J Wyatt
1,53,1,R Issahaku
0,25,1,R Theyard
1,31,1,H Hill
0,0,1,J Jackson
0,0,1,D Lewis
0,17,1,N Smith
1,33,1,W Sykes
0,2,1,T Jones
1,27,1,A Rush
0,-1,1,G McCoy
1,37,1,M Tell III
0,20,1,D Phillips
0,0,1,S Beal
0,3,1,C Peace
0,0,1,J Thompson
0,8,1,T Hill
1,25,2,J Davis
0,6,1,T Louie McGee
1,25,1,J Phillips
1,30,1,U Gilbert III
0,0,1,J Lako
0,30,1,A Averett
0,16,1,S Ramirez
0,5,1,D Flannigan Fowles
0,0,1,L Burns
0,0,1,G Davis
0,2,1,N Gaines
0,37,1,J Bates III
1,30,1,E Bassey
0,0,1,C Glenn
0,25,1,D Lewis
0,29,1,B Hobbs
0,6,1,F Mokofisi
0,0,1,J Johnson
0,41,1,I Oliver
0,11,2,J Hicks
0,13,1,G Burford
0,0,2,M Gilbert
0,0,1,M Hartage
0,0,1,I Perkins
0,21,1,L Austin
0,0,1,S Durham
0,10,1,E Hale
0,23,1,C Scissum
1,10,1,J Jones
0,1,1,A Kincade
0,13,1,P Hesse
0,11,1,J Cox
0,0,1,T Swain
1,30,1,K Adams
0,0,1,C Moore
0,-4,1,D Monday
0,0,1,M Edwards
0,0,1,A Williams
0,0,1,K Vincent Jr
0,61,1,A Robertson
0,32,1,M McLaurin
1,75,1,D Savage Jr
0,0,1,A Brooks
0,0,1,J Scott
0,0,1,D Phillips
0,0,1,T Reid
1,28,1,T Kinnel
1,24,1,L Hill
0,0,1,J Hamilton
0,23,1,T Martin
0,1,1,J Williams
0,0,1,B Allen Williams
0,8,1,P Nickerson
0,4,1,A Moore
0,13,1,C Mitchell
0,7,1,J Woodley
0,17,1,M Allen
0,10,1,M Williams
0,14,1,J Caputo
0,17,1,T Tuioti
0,29,2,R LaForce
0,0,1,D Tranquill
0,0,1,P Motley
0,35,1,T Robinson
0,28,2,T Graham Jr
0,21,1,U Amadi
0,27,1,A Williams
0,42,1,G Haley
0,1,1,T Apke
0,2,1,D Jackson
0,71,1,B Hoying
0,-4,1,J Harris
1,46,1,C Armstrong
0,0,1,T Moore
0,3,1,D Gary
0,0,1,E McQueen
0,0,1,K Hall
0,15,1,J Thomas
0,0,1,R Blankenship
0,4,1,R Green
1,45,1,H Hill
0,0,1,M Bunch
0,0,1,C Edmiston
1,80,1,R Scott
0,1,1,T Dodson
1,30,1,D Holmes
0,32,1,A Holder
0,0,1,J Reid
0,9,1,O Burks
0,0,1,D Odeyingbo
0,0,1,J Thornhill
0,55,1,T Edmunds
1,68,1,J Dotson
0,4,1,S Constantine
1,36,1,J Sandry
1,36,1,P Pelluer
0,0,1,T Horton
0,0,1,D Miles
0,15,1,L McCarthy
0,1,2,K White
0,0,1,A Wingard
0,2,1,L Vander Esch
0,42,1,T Fullwood
0,12,1,R Hoggins
0,0,1,K Johnson
0,0,1,T Adams
0,53,1,C Schooler
0,39,1,B Lewis
0,19,1,J Lanning
0,0,1,B Taylor
0,0,1,N Wagner
0,0,1,K Wilson
0,65,1,H Jones
0,0,1,R Harrison
0,0,1,K Lott
0,0,1,J Miller
0,0,1,D Rueth
0,15,1,C Davis
0,0,1,E Normand
0,18,1,L Denis
0,0,2,S Crawford
0,2,1,T Edwards
0,0,1,D Carriere Williams
1,31,1,C Goode
0,22,1,J Hawkins
0,0,1,D Downs
0,15,2,C Moore
1,96,2,F McCain III
0,0,1,I Oliver
0,44,1,S Kane
1,22,1,B Humphreys
0,17,1,J McDuffie
0,10,1,J Giles Harris
0,0,1,H Black
0,10,1,G Stroman
0,0,1,C Tooley
0,0,1,D Richardson
1,16,1,C Henderson
0,4,1,D Reese
0,0,1,D Dawson
0,0,1,R Gaulden
0,0,1,P Turner
0,0,1,C Straughter
1,44,1,D ODaniel
1,60,1,T Hart
0,42,1,T Carter
0,1,1,A Pickett
0,0,1,O Spencer
0,46,1,C Asseh
0,12,1,D Montgomery
1,14,1,M Clements
0,0,1,K Hudson
1,67,1,J Huff
0,0,1,T Barber
0,16,1,T Wilson
0,34,1,K Hardy
0,22,1,M Bailey
0,32,1,C Jackson
0,5,1,D Monday
1,47,1,S Boone
1,87,1,S Lurry
1,25,1,J Johnson
0,9,1,J Corcoran
0,26,1,B Monroe
0,13,1,J Fox
0,0,1,M Lee
1,77,1,P Motley
0,0,1,M Wolfolk
0,0,1,A Maddox
1,10,1,J Phillips
0,7,1,T Flowers
0,50,1,M Allen
0,4,1,G Haley
0,0,1,T Castro Fields
0,25,1,R Battle
0,10,1,J Grant
0,5,1,T Fogg
0,0,1,G Nave
0,17,1,S Moore
0,3,1,D Baity
0,1,1,M Edwards
0,22,1,R Smith
0,0,1,K Kelly
1,24,1,E Foster
0,23,1,C Frederick
0,0,1,A Briones
1,19,1,T Howard
0,1,1,R Texada
1,37,1,C Suits
1,40,1,T Dodson
0,15,2,A Watts
0,4,1,T Walker
0,41,1,C Duck
0,17,1,T Crews
0,0,1,M Diggs
0,0,1,F Mofor
0,0,1,J Jones
0,0,1,M Tell III
1,62,2,D Elliott
0,0,1,J Blackmon
0,0,1,S Tauteoli
0,2,1,T Bierria
0,10,1,C Levine
0,0,1,A Hickey
0,-2,1,A Martel
1,61,1,D Johnson
0,4,1,J Williams
0,11,1,L Wiley
0,0,1,R White
0,18,1,B Nelson
0,0,1,T Coyle
0,16,1,C Glenn
0,24,1,T Bartlett
0,0,1,J Brown
0,0,1,O Jackson
0,24,1,D Askew Henry
0,0,1,N Bynum
0,8,1,R Gafford
0,3,1,A Hotchkins
0,26,1,D Abraham
0,14,2,D Nichols
0,10,1,N Sawtelle
1,14,1,J Guidry
0,1,1,C Hansen
0,0,1,C Ballard
0,1,1,B Nelson
0,0,1,T Lomax
0,3,1,H Toliver
0,0,1,A Watts
0,0,1,R Williamson
0,13,1,J Drayden
0,49,1,Y Ross
0,15,2,J Jones
0,7,1,C Hawkins
0,6,2,B Williams
0,0,1,T Mullen
0,0,1,A Terrell
0,21,1,I Yiadom
0,6,1,L Denis
0,47,1,M Merimee
0,7,1,S Connolly
0,0,1,A Laguda
1,35,1,M Bryant
0,2,2,J Miller
1,46,1,B Ellis
0,22,1,D Baker
0,15,1,D Sanders
0,20,1,T Williams
0,10,1,D Allen
0,2,1,J Brooks
0,33,1,J Jewell
0,0,1,H Defense
0,38,1,A Benton
1,25,1,M Daniels Jr
0,21,1,D West
1,37,1,T Washington
0,13,2,D Monday
0,28,1,A Williams
0,0,1,J Dowels
1,57,1,M Hughes
0,0,1,K Gibson
1,59,1,J Love
0,36,1,S Rupert
0,35,1,J Williams
0,0,1,C Davis
0,25,1,M Milton
1,61,1,B Fields
0,19,1,A Reed
0,-3,1,L Gifford
1,33,1,K Hester
0,0,1,B Austin
1,19,3,S Lomax
0,4,1,T Hanks
0,0,1,R LaForce
0,0,1,J Rogers
0,0,1,K McClain
0,35,1,D Arnette
0,0,1,D Webb
1,65,1,J White
0,7,1,T Flowers
0,0,1,C Bradley
0,0,1,L Collier
0,0,1,N Orr
0,7,1,N Mosely
0,0,1,J Bickham
0,0,1,B Muhammad
0,31,1,C Elliss
0,0,1,J King
0,19,1,A Roberson
1,68,1,J Kelly
0,28,1,A Chachere
0,13,1,B Gajkowski
0,25,1,J Wyatt
0,10,1,B Edwards
0,1,1,J Reid
0,0,1,D Lewis
0,0,1,P Nickerson
0,18,1,C Suits
0,0,1,B Parker
0,0,2,K Weatherspoon
0,1,1,R Harrison
0,0,1,D Deablo
0,0,1,S Carter
0,0,2,J Thompson
0,-1,1,R Taylor
0,1,1,N Sewell
1,34,1,J Brown
0,8,1,D Greene
0,10,1,D Singleton
0,0,1,B Cosby
0,22,1,A Wingard
0,0,1,C Maluia
0,0,1,K Wiggins
0,9,1,K Cotton Moya
0,26,1,K Boyd
0,22,2,D Elliott
0,-8,1,B Fields
0,0,1,M Pinckney
0,0,1,C Weber
2,95,3,J Davis
0,26,1,D Leavitt
1,46,1,M Hannemann
0,0,1,S Harper
0,0,1,U Nwosu
1,66,2,L Wallace
0,0,1,K Richardson II
0,0,1,D Owens
1,52,1,K Smith
1,37,1,J Davis
0,0,1,T Matthews
0,59,2,L Denis
0,0,1,Z Allen
0,0,1,C Stephens
1,38,1,K Brown
0,10,1,J George
0,35,1,M Hughes
0,14,1,S Lowry
0,0,1,K Gibson
0,0,1,T Carter
1,43,1,A Sanchez
0,0,1,S Lewis
0,0,1,R Williams
0,0,1,J Young
0,0,1,J Foggie
1,20,2,J Bryant
0,0,1,J Johnson
0,0,1,V Crumbie
0,23,2,A Gray
0,2,1,K Adams
0,-1,1,M Lawrence Burke
0,21,1,T Overton
0,3,1,K Randolph
0,0,1,M Edwards
0,17,1,R Jenkins
0,6,1,C Day
0,10,1,M Jones
0,0,1,B Brown
0,1,2,S Cooper
0,33,1,C Moore
0,3,1,J Woods
0,0,1,J Jackson
0,0,1,J Alston
0,42,1,G Martini
0,53,1,J Kunaszyk
0,6,1,D Morris
0,34,1,D Briggs
0,24,1,D Jackson
0,5,1,D Hamlin
0,17,1,A Oruwariye
0,0,1,J Crawford
0,0,1,D Booker
0,0,1,D Webb
1,83,2,T Thompson
0,44,1,K Kelly
0,-1,1,J Applewhite
0,0,2,J Reid
0,0,1,D Randall
0,36,2,G Davis
0,10,1,I Johnson
0,0,1,J Martin
0,34,1,J Reed
0,0,1,T McGhee
1,95,1,D Fields
0,0,1,J Brailford
0,1,1,E Worthington
0,6,1,C Scissum
0,0,1,J Flowers
1,22,1,D ODaniel
0,0,1,A Bryant
0,0,1,K Meyers
1,40,2,N Jamerson
0,6,1,G Igwebuike
0,0,1,J Pace
0,87,1,M Rucker
1,37,1,R Gafford
0,4,1,M Brinson
0,3,1,C DeLaRosa
0,2,1,D Baker
0,0,1,K Vildor
0,30,1,M Johnson
0,3,1,T Ellis Brewer
1,25,1,G Pratt
0,20,1,G Jones
0,51,1,K Nawahine
0,36,1,L Vander Esch
0,0,1,T Carter
0,40,1,D Dailey
1,35,1,J Lako
0,0,1,A Hauser
0,58,3,T Hayes
0,54,3,C Duck
0,4,2,J Wright
0,9,1,I Yiadom
0,0,1,K Hodge
0,0,1,R Williamson
0,4,1,C Jackson
0,0,1,S Lowry
0,0,1,A Henderson
0,37,1,F Wattley
0,31,1,A Ramseur
0,16,1,D Randall
0,0,1,S Samuels III
0,4,1,D Delaney
0,0,1,M Jackson
0,31,2,T Williams
0,0,1,C Davis
0,0,1,M Onu
0,1,1,J Hoover
1,89,1,B Snyder
0,19,1,G Stone
0,0,1,A Hooker
0,20,1,B Williams
0,2,1,M Lee
0,26,1,D Allen
0,25,1,J Parker
0,0,1,C Garrett
0,0,1,H Harding
0,0,1,C Stephens
0,35,2,D Dowell
0,0,1,J Bachie
0,5,1,J Ferguson
0,2,2,M Dorn
0,5,1,J Okwara
1,14,1,A Williams
1,78,1,C Orr
0,1,1,V Crumbie
0,15,1,R Farris II
0,45,1,S Lurry
0,5,1,J Johnson
0,2,1,B Jones IV
0,0,1,J Foster
0,0,1,J McRae
0,0,1,C Campbell
0,0,1,A Oruwariye
0,11,1,C Moore
0,45,1,J Cox
0,20,1,R Thompson
0,31,1,J Young
0,28,1,S Lewis
0,14,1,C Tooley
0,12,1,O Rose
0,27,1,M Strong
0,0,1,R Taylor
1,76,1,J Bentley
0,0,1,A Ayinde
0,0,1,K Martin
0,5,1,C Thomas
1,48,1,M Regan
1,45,1,K Nixon
1,34,1,S Moore
0,0,1,J Bryant
0,0,1,J Hughes
0,34,1,N Orr
0,0,1,D Elliott
0,0,1,D Reed
0,0,1,C Kuerschen
0,20,2,K Robinson
0,0,1,M Fitzpatrick
0,2,1,J Jones
0,7,1,M Hungalu
0,11,1,Q Meeks
0,0,1,J Reid
0,61,1,C Mikell
1,58,1,Q Blanding
0,4,1,J Thornhill
1,42,1,J McDuffie
0,0,1,M Gilbert
0,2,1,J Stadom
0,0,1,J Reaves
0,10,1,T Walker
0,0,2,C Bynum
0,0,1,R Davison
0,0,1,J Kunaszyk
0,0,1,Q Tartabull
0,0,1,L Wills
0,0,1,M Wilson
0,0,1,K Richardson II
0,7,1,C Christiansen
1,70,2,J Whittaker
0,1,1,D Cruikshank
0,5,1,F Garth
0,0,1,M Milton
1,15,1,B Ellis
0,0,1,D Connor
0,0,1,J Johnson
1,50,1,T Neal
0,1,1,J Linch
0,0,1,J Clark
0,19,1,J McDuffie
0,0,1,M Gilbert
0,0,1,E Rice
0,11,1,B Muhammad
0,0,1,T Jackson
0,0,1,P Nickerson
0,0,1,J Taylor
0,0,1,T Dodson
0,0,1,A Watts
0,18,1,M Bell
0,18,1,D Sanders
0,21,1,C Garrett
0,3,2,M Brinson
0,8,1,J Tavai
0,20,1,S Thomas
0,26,1,O Fatukasi
0,0,1,K Gray
0,0,1,L Hill
0,0,1,T Kinnel
0,23,1,K Cotton Moya
0,14,1,E Hines
0,1,1,J Parker
0,0,1,T Smith
0,24,1,W Ray
0,0,1,J Jackson
0,0,1,D Savage Jr
0,29,2,A Hall
0,0,1,D McGhee
0,19,1,K Willis
0,11,1,J Hamilton
0,0,1,C Reavis
0,30,1,B Bryant
0,105,2,D Ghanwoloku
0,36,1,B Hall
0,12,1,B Nelson
0,8,1,C Moore
0,0,1,A Riep
0,0,1,N Gaines
0,15,1,G Akem
0,0,1,T Mwaniki
0,43,1,E Worthington
0,0,1,M Stevens
1,65,1,A Sanchez
0,0,1,C Armstrong
0,0,1,D Cockrell
0,0,1,K Smith
0,2,1,C Toohill
0,0,1,Q Meeks
0,0,1,D Lenoir
0,0,1,D Randall
1,34,1,T Coyle
0,0,1,J Bonney
0,51,1,M Whitfield
0,37,1,K Wadley
0,0,1,J Winchester
0,12,1,B Thomas
0,2,1,D Williams
0,24,1,M Minter
0,4,1,C Smith
0,0,1,D Leavitt
1,28,1,K Prosser
0,6,1,C Granderson
0,0,1,R Gafford
0,2,1,L Jacobs
0,42,1,D Hunte
0,38,1,D Ezechukwu
0,1,1,J Gardner
0,1,1,K White
0,0,1,D Smith
0,0,1,A Brown
0,70,1,K Brown
0,0,1,M Johnson
0,58,1,G Davis
0,7,1,T Carter
0,17,1,A Johnson
0,12,1,A Muhammad
0,0,1,J Headen
0,13,1,D Greene
0,0,1,L Johnson
0,0,1,K Bailey
0,21,1,M Wilson
1,97,1,D Bituli
0,7,1,K Richardson II
0,43,1,S Chandler
0,46,1,D Pierce
0,0,1,A Williams
0,14,1,J Abresch
0,1,1,T Foster
0,-3,1,M Allen
0,31,1,A Davis
0,21,1,L Burns
0,0,1,J Wallace
0,18,1,C Woolbright
0,11,1,D Williams
0,39,1,L Stephens
0,0,1,K Mitchell
0,0,1,J Swann
0,0,1,J Whitehead
0,25,1,C Gibbs
0,-15,1,S Beal
0,0,1,S Lewis
0,0,1,C Tooley
0,44,2,T Washington
0,6,1,B Williams
0,8,1,C Rookard
0,27,1,A Owens
0,0,1,D Goolsby
0,46,1,J Thomas
1,63,1,D Lewis
0,10,1,A Robertson
0,64,1,T Moore
0,5,1,L Moses
0,4,1,D Jackson
0,0,2,M Jackson
0,0,1,J Johnson
0,0,1,T Reid
1,31,1,J Celestin
0,19,1,S Green
0,0,1,C Watkins
0,19,1,J Battle
0,0,1,K Toliver II
0,0,1,G Delpit
0,19,1,A Hawkins
1,84,1,G Green
0,2,1,B Hoyett
0,30,1,M Thomas
0,9,1,K Gibson
0,2,1,B Moore
0,23,1,J Pace
0,14,1,N Watkins
0,2,1,C Moore
0,25,1,D Long
0,0,1,K Gray
0,0,1,D Hayes
0,0,1,J Reaves
0,16,1,C Straughter
0,0,1,R Richards
0,0,1,J Monroe
0,0,1,D Abraham
0,0,1,J Clark
0,14,1,U Gilbert III
0,34,1,J Parker
1,61,1,M Spears Jr
0,0,1,C Samuel
0,3,1,O Latu
0,0,1,D Leavitt
0,0,1,K Luafatasaga
1,20,1,J Wilson
0,11,1,C Sam
0,6,1,J Rhodes
0,2,1,C Lucas
0,10,2,C Johnson
1,40,1,J Lamot
0,27,1,H Cheevers
0,0,1,W Harris
1,69,1,R Floyd
0,18,1,A Motuapuaka
1,54,1,T Edwards
0,21,1,J Woods
0,30,1,B Williams
0,26,1,C Stone
0,0,1,O Hicks Onu
0,9,1,B Simmons
0,1,1,T Schwab
0,1,1,J Franklin
0,0,1,R Clemons
0,0,1,J George
0,0,1,T Roberts
1,66,1,C Schooler
0,14,1,L Burns
0,3,1,T Fields II
0,0,1,J Whittaker
0,13,1,J Woods
1,37,1,Y Ross
0,20,1,G Arnold
1,43,1,D Elliott
0,0,1,M Shelton
0,0,1,D Monroe
1,100,1,N Fisher
0,0,1,J Summers
0,0,1,T Warren
0,5,1,A Hawkins
1,30,1,S Vereen
0,0,1,J Jones
0,0,1,K Floyd
0,5,1,F Wattley
0,2,1,D Dawson
0,13,1,D Sanders
0,4,1,Z Choi
0,7,1,E Hall
0,20,1,B Williams
0,37,1,J Ferguson
0,9,1,D Tindal
0,0,1,J Gervase
0,0,1,J Huff
0,70,1,B Peavy
0,0,1,M Spears Jr
0,0,1,J Gladney
0,0,1,D Reed
0,18,1,D Savage Jr
0,34,1,T Fields
0,-2,1,L Moses
0,36,1,E Boggs
0,17,1,T Hayes
0,3,1,J Harris
0,15,1,J Hamilton
0,54,1,J Liddell
1,14,2,B Muhammad
0,8,1,J Britt
0,17,1,S Redwine
0,0,1,M Jackson
0,-1,1,C Perry
0,0,1,S Lomax
0,61,1,J Gibson
0,0,1,B Edmonds
0,0,1,N Hall
1,69,1,J Love
0,1,1,A Flusche
0,0,1,E Jenkins
0,0,1,J Headen
0,0,1,C Kelly
0,0,1,J Parker
0,16,1,S Brightwell
0,1,1,Q Blanding
1,37,1,T Spencer
0,0,1,D Lewis
0,-5,1,L Sneed
0,10,1,S Montac
1,41,1,D Williams
0,5,1,T Folsom
0,0,1,O Alaka
1,90,1,J Peters
0,20,1,L Durr
0,3,1,M McLaurin
0,0,1,J Rogers
1,22,1,D Davis
0,15,1,N Gaines
0,15,1,T Edmunds
0,0,1,E Bassey
0,0,1,D Holmes
0,0,1,D Farris
0,0,1,H Miller
0,0,1,A Soroh
1,39,1,K Robinson
0,58,2,A Green
0,24,1,R Richards
0,20,1,J Morrow
0,37,1,C Granderson
0,12,2,A Wingard
0,2,1,M Epps
0,0,1,T Hall
0,22,1,M Milton
0,8,1,C Jefferies
0,0,1,C Stephens
0,25,1,J Fox
0,0,1,J Hagan
0,18,1,S Bunting
1,46,1,J Hubbard
0,0,1,D Randall
0,0,1,M Farrar
0,0,2,T Mathis
0,10,1,E Hall
0,39,3,J Young
0,0,1,S Lewis
0,6,1,C Gonzalez
0,6,1,R Harrison
0,0,1,C Adams
0,17,1,C Weaver
0,13,1,K Nawahine
0,0,1,T Horton
0,0,1,A Jupe
0,0,1,D James
0,14,1,J Reed
0,3,1,M Parrish
0,15,1,C DeLaRosa
0,0,1,T Scales
0,0,2,J Ferguson
1,30,1,A Hooker
0,22,3,J Jackson
0,0,1,H Hand
0,6,1,D Franklin
0,0,1,T Spencer
0,28,2,D Dowell
0,0,1,J Bachie
0,0,1,A Oruwariye
0,45,1,S Redwine
0,20,1,J Johnson
0,37,1,R Floyd
0,18,1,A Alexander
0,1,1,G Stroman
0,1,1,A Sherrils
0,0,1,C Henderson
1,58,1,J Gray
1,59,2,I Rodgers
0,3,1,T Hayes
0,0,1,N Needham
0,0,1,T Kidd Glass
0,55,1,K Wallace
0,0,1,R Carter
1,49,1,M Newby
0,32,1,J Kalu
0,23,2,K Queiro
0,0,1,G Igwebuike
0,8,1,S Barnwell Jr
0,25,1,J Love
0,35,1,C Whitener
0,7,1,A Green
0,0,1,W Johnson
0,0,1,R Barnes
0,0,1,J Thieneman
1,52,1,K Hester
0,0,1,A Brooks
0,22,1,C Turner
0,3,1,T Posey
0,0,1,K Kelly
0,-5,1,P Baldwin
1,36,1,J Wyatt
0,0,1,M Onu
0,19,1,E Moseley
0,7,1,D Herrington
0,0,1,M Thomas
1,25,1,D Shelley
1,64,1,B Harris
0,26,1,D Williams
0,40,1,S Matautia
0,0,1,J Houston Jr
0,-4,1,A Harris
0,0,1,D Cruikshank
0,13,1,Q Blanding
0,0,1,B Nelson
1,27,1,B Jordan Swilling
0,0,1,T Bartlett
0,0,1,B Breeze
0,8,1,F Luvu
1,52,1,B Okereke
0,0,1,A Benton
0,0,1,D Payne
0,0,1,T Bell
0,0,1,D Nichols
1,74,1,B McDowell
0,11,1,T Williams
0,47,1,J Cox
1,33,1,A Coleman
0,7,1,A Briones
0,0,2,S Bunting
0,0,1,T Anderson
1,43,1,D Phillips
1,35,1,R Spillane
0,18,1,J Johnson
0,7,1,M Taylor
0,26,1,F Warner
0,0,1,Z Anderson
0,31,1,M Epps
0,0,1,E Riley
0,24,1,L Burns
0,-2,1,S Wilson
0,0,1,V Dorsey
0,0,1,T Schwab
0,0,1,S Boone
0,0,1,M Hughes
0,26,1,R Blankenship
0,38,1,V Smith
1,35,2,A Harris
0,0,1,J Fogal
0,0,1,A Williams
0,28,1,P Carey
0,40,2,B Brown
0,12,1,J Price
0,-2,1,A Ramseur
0,0,1,P Nickerson
1,24,1,G Stroman
1,19,1,S Matautia
0,19,1,E Ford
0,0,1,A Kelly
0,0,1,J Dunlap
0,0,1,R Fant
0,0,1,T Scales
0,0,1,A Green
0,25,1,D Reed
0,22,1,D Goolsby
0,37,1,K Robinson
0,0,1,E Rose
0,45,1,D Smith
0,0,1,A Williams
0,80,1,D Long
0,22,1,K Hudson
1,70,1,L Moses
0,7,1,J Monteiro
1,65,1,T Bandy
0,13,1,M Young
0,7,1,J Johnson
0,15,1,C Malbrue
0,5,1,A Sherrils
0,4,1,K Prewett
1,70,1,N Warrior
1,45,1,N Johnson
0,0,1,D Key
0,0,1,M Thomas
0,-1,1,W Howard
0,0,1,D Robinson
2,139,3,D Barber
0,6,1,M McShepard
0,15,1,L Hamilton
0,47,1,D Webb
0,0,1,D Arnette
0,15,1,D Dowell
0,0,1,J Layne
0,7,1,J Reaves
0,0,1,D Songy
0,0,1,T Moss
0,0,1,S Grayer
0,0,1,J Williams
0,46,1,C Gardner Jr
0,25,1,C Henderson
0,0,1,V Joseph
0,52,1,J Williams
0,0,1,J Strnad
0,0,1,M Jones
0,0,1,D Applin
1,27,1,N Meadors
0,0,1,C Adams
0,2,1,D Davis
0,2,1,W Dawkins
0,45,1,D Baity
0,2,1,J Griffin
0,1,1,D Ware
0,0,1,M Edwards
0,0,1,T Edwards
2,95,2,J Jackson
0,0,1,J Gervase
0,45,1,S Featherstone
0,28,1,J George
0,9,1,M Daniel
0,0,1,S Bunting
0,0,1,S Womack
0,0,1,J Allen
0,0,1,K McGill
0,3,1,C Albright
0,18,1,R Williamson
0,4,1,D Cannon
0,13,1,J White
0,21,1,D Thompson
0,11,1,D Moses
0,0,1,H Jones
1,45,1,N Ruffin
0,0,1,J Davis
0,0,1,R Jenkins
0,31,1,R Wilkerson
0,21,1,T Hayes
0,13,1,L Moses
0,0,1,B Barr
0,0,1,L Flanagan Jr
0,6,1,S Smith
0,0,1,T Mullen
1,65,1,T Torres
0,56,1,L Denis
0,16,1,H Cheevers
0,0,1,J Watson
0,26,1,V Dimukeje
0,9,1,C Love
0,0,1,A Brown
0,42,1,C Gardner Jr
0,0,1,B Stewart
1,41,1,D James
0,0,1,S Samuels III
0,0,1,A Davis
0,14,1,J Allen
0,50,1,M Brinson
0,0,1,K Vildor
0,0,1,J Harris
0,0,1,N Mosely
0,3,1,E Beal
0,50,1,J Boudreaux
0,0,1,K Haynes
0,0,1,J Middleton
0,40,1,K Pass
0,2,1,C Williams
0,0,1,J Alexander
0,0,1,T Washington
0,19,1,J Wyatt
1,30,1,J Johnson
0,0,1,Q Blanding
0,0,1,J Thornhill
0,0,1,M Hartsfield
1,19,1,D Tucker
0,36,1,K Queiro
0,18,1,N Hall
0,0,1,M Hartage
0,-5,1,T Pride Jr
0,0,1,M Regan
0,19,1,K Adams
0,0,1,D Shelley
0,4,1,S Carter
0,19,1,T Griffin
0,0,1,U Amadi
0,64,1,D Cruikshank
0,0,1,C Lucas
0,-4,1,J Wilson
0,8,1,R Fenton
0,1,1,S Moore
0,26,1,T Lomax
2,100,2,K Douglas
0,29,1,B Edwards
0,0,1,D Allensworth
0,22,1,S Griffin
0,17,1,K Gibson
0,0,1,N Clarke
0,-1,1,P Jasinski
0,0,1,P Nickerson
0,39,1,I Johnson
0,94,1,J Gladney
0,27,1,M Tell III
0,24,1,J Wadood
1,71,1,D King
0,25,1,A Robertson
