completions, interceptions thrown, name, passes, passing touchdowns, passing yards
1,0,J Hall,1,0,19
24,3,K Slovis,34,2,281
9,0,C Garbers,22,1,129
21,1,M Fine,40,2,210
22,0,D Gabriel,30,4,347
21,1,K Costello,44,1,199
3,0,D Mills,5,0,34
10,0,C Reynolds,12,2,155
3,0,B Kean,3,1,40
0,0,E Shirreffs,1,0,0
18,1,A Brito,27,1,127
14,1,D Ridder,30,2,186
10,0,B Gabbert,18,0,143
20,0,D Moore,31,2,316
1,0,K Pimpleton,1,0,28
26,1,K Nelson,42,3,241
3,0,R Kelley,5,0,41
26,1,S Montez,43,2,220
7,1,D Hammond III,12,2,155
7,0,F Payton,19,0,65
3,0,G McCall,3,1,30
3,0,B Carpenter,7,1,19
1,0,J Guest,1,0,6
10,2,J Carter,17,1,56
1,0,D Thomas,3,0,19
12,0,K Wiggins,18,0,127
19,1,M Brosmer,38,2,224
17,0,J Fromm,22,3,279
9,0,S Bennett,10,0,109
0,0,N Priestley,1,0,0
20,0,L Bonner,35,0,124
3,1,L Hatcher,5,0,53
5,0,L Johnson,10,1,91
2,0,T Oliver,3,0,27
1,1,B Rainey,4,1,30
22,1,B Peters,37,2,297
23,0,M Glass III,36,3,316
19,1,P Ramsey,33,0,162
1,0,D Hale,1,1,49
1,0,J Tuttle,2,0,4
14,0,J Fields,24,3,199
1,0,G Hoak,1,0,9
2,0,C Chugunov,4,0,6
24,0,B Purdy,34,1,276
1,0,D Jones,1,1,51
22,0,N Stanley,35,0,201
23,3,S Smith,35,2,267
12,1,F Franks,17,1,174
9,0,K Trask,13,0,126
23,0,S Calvert,30,4,325
15,0,M Myers,33,2,167
10,0,L Lewis,13,2,181
9,0,J Magalei,13,1,103
2,0,C Fields,2,0,16
1,0,C McDowell,1,0,8
16,0,D Johnson,30,0,151
4,0,D Williams,11,0,13
21,1,J Burrow,24,2,373
8,0,M Brennan,9,0,115
21,0,S Eppler,38,2,225
2,0,B Rivers,3,0,7
24,0,B Lewerke,38,0,291
15,0,J Daniels,26,0,140
19,0,J Williams,24,3,254
7,0,N Perry,10,1,79
9,0,A Williams,18,0,42
1,0,K Smith,3,0,29
1,0,D Black,2,0,5
19,1,T Morgan,31,3,289
5,0,J Tomlin,9,0,75
21,0,M Corral,30,2,239
29,3,C Virgil,44,2,309
0,0,C Kelley,1,0,0
15,1,K Bryant,20,1,225
1,0,T Powell,5,0,17
7,1,D Santacaterina,22,0,45
2,0,J Pyle,6,0,13
17,0,I Green,28,2,206
15,0,N Rourke,25,3,215
7,2,T Stevens,15,1,100
4,0,G Shrader,12,0,51
10,0,S Thompson,18,1,123
19,0,A OHara,27,2,201
24,0,Q Harris,27,4,237
5,0,M Perry,7,2,151
1,0,P Olsen,1,0,2
11,1,H Ahlers,23,0,138
16,0,A Martinez,27,2,257
3,0,N Vedral,5,0,30
25,1,R Bowers,44,0,248
3,0,M Childers,5,0,28
30,2,C Strong,44,0,299
1,0,K Moore,1,0,1
6,1,K Jenks,21,1,57
1,0,K Weisser,1,0,6
12,1,H Johnson,25,1,165
16,1,A Rogers,26,0,120
15,0,I Book,24,5,360
1,0,P Jurkovec,1,0,52
1,0,B Clark,2,1,22
6,0,T Tuioti,13,0,132
4,3,S Jones,15,0,19
0,0,Q Drennan,1,0,0
30,0,J Herbert,42,5,316
20,1,D Sneed,30,0,184
4,0,C Humphrey,13,0,50
17,0,J Luton,22,4,255
4,1,T Gebbia,5,0,36
5,1,J Hamler,10,1,112
14,0,S Clifford,30,0,222
35,0,K Pickett,51,0,372
13,2,J Plummer,29,1,181
7,0,M Duggan,18,1,70
1,1,A Delton,6,0,5
12,0,T Stewart,23,2,179
23,0,S Ehlinger,27,3,279
5,0,C Thompson,7,0,59
4,1,T Morton,12,1,105
5,0,C Johnson,14,0,42
12,1,B White,20,3,209
2,0,C Adair,2,0,9
36,1,R Hilinski,57,2,324
28,0,T Tagovailoa,36,5,444
3,0,M Jones,3,0,51
16,0,J McCloud,27,3,217
2,0,B Barnett,6,1,24
9,2,C Fields,18,1,145
9,1,T Nick,24,0,138
14,2,S Buechele,18,2,219
1,0,T Gipson,1,0,30
22,1,G Jensen,37,1,185
3,0,T Vitt,3,1,40
15,1,T Devito,27,0,172
0,0,C Welch,2,0,0
22,2,T Lawrence,39,3,395
20,1,A Russo,37,3,277
15,1,J Jackson,38,1,183
7,0,J Guarantano,8,3,142
3,0,J Shrout,9,0,23
0,0,B Maurer,2,0,0
4,2,N Tiano,16,0,40
5,2,D Arnold,10,0,36
13,1,J McMillan,16,0,122
4,0,K Howard,6,1,120
14,3,P Huslig,25,1,128
0,0,D Hill,3,0,0
17,0,Z Smith,30,1,228
2,0,S Boomer,5,0,10
12,1,S Sanders,22,1,169
18,0,M Guadagni,25,3,266
3,0,C Bradley,5,1,82
0,0,D Finn,1,0,0
26,2,P Rice,36,0,180
3,0,B Bognar,4,0,18
29,0,K Barker,43,4,504
28,0,J Abraham,36,2,463
1,0,N McLaurin,1,1,51
20,1,K Mond,28,1,317
4,0,Z Calzada,8,2,68
2,0,J Foster,5,0,25
10,0,J Hoy,24,0,75
0,0,J Givens,2,0,0
15,2,D Thompson Robinson,26,2,201
15,0,J Hurts,20,3,289
1,0,T Mordecai,3,0,13
15,0,T Huntley,19,3,282
6,0,D Lisk,6,0,38
0,0,J Wilmore,1,0,0
7,1,G Amos,17,0,52
3,0,M Struck,6,0,28
23,1,F Harris,31,0,187
1,0,L Dean,1,0,22
0,0,L Narcisse,1,0,0
2,0,J Laws,2,0,18
30,2,B Perkins,40,1,295
22,0,J Blackman,37,3,234
17,1,R Willis,21,1,123
8,1,D Grainger,15,0,63
1,0,H Sisson,1,0,5
18,0,J Eason,25,3,262
22,3,C McDonald,35,1,218
4,0,C Cordeiro,12,0,36
25,0,S Duncan,47,3,245
8,0,M Cunningham,13,2,119
2,0,E Conley,3,1,86
15,0,J Wassink,20,1,246
11,1,D Ellington,20,1,126
0,1,C Brown,5,0,0
27,1,A Kendall,40,3,272
23,0,M McKay,48,1,207
1,0,T Thomas,1,1,18
4,0,S Chambers,12,0,50
15,0,M Petrino,33,0,184
1,0,D Lee,1,0,26
7,0,J McMillan,20,3,186
16,1,D King,33,2,229
19,0,H Bachmeier,26,2,263
6,1,D Hammond III,11,1,83
2,0,I Sanders,2,0,30
27,1,J Smith,41,0,290
29,1,J Morgan,41,2,394
21,1,M Fink,30,3,351
2,0,K Slovis,2,0,17
22,0,T Huntley,30,1,210
15,0,K Nelson,29,1,200
1,0,R Kelley,1,0,3
0,1,T Deshields,2,0,0
27,1,K Barker,37,3,214
2,0,G Watson,2,0,1
17,0,L Bonner,31,4,320
1,0,O Bayless,2,0,37
19,1,K Lyles,31,2,288
1,0,J Williams Jr,4,0,9
17,0,T Tagovailoa,21,5,293
2,1,M Jones,3,0,25
1,0,T Tagovailoa,1,0,20
17,1,J Abraham,26,1,174
28,5,N Starkel,50,3,356
32,1,J Love,49,2,402
1,0,C Anderson,7,1,80
0,0,J Laws,0,0,0
15,3,D Harris,29,2,230
24,1,J Daniels,39,2,345
23,0,S Montez,30,3,337
9,1,M Myers,15,0,62
25,3,A Russo,51,3,258
26,1,Z Wilson,42,1,277
24,1,J Eason,28,3,290
7,0,T Lawrence,9,2,94
5,0,C Brice,7,1,85
5,1,T Phommachanh,9,0,52
6,1,C Reynolds,16,0,43
2,0,B Kean,3,0,20
20,0,H Ahlers,34,1,210
10,1,K Anderson,22,0,94
3,0,H Mathis,6,0,44
26,2,M Glass III,39,4,279
17,0,A Winchester,22,1,231
25,0,C Robison,36,5,379
2,0,N Tronti,2,0,8
22,1,C Alexander Stevens,38,1,218
0,0,I Ogwuegbu,1,0,0
20,2,K Trask,28,2,293
4,0,E Jones,6,0,20
10,2,J Guarantano,17,0,107
4,1,B Maurer,11,0,44
15,0,A Hornibrook,20,2,255
11,0,J Blackman,14,0,127
16,1,M Cunningham,27,2,286
20,0,J Fromm,26,1,187
29,2,I Book,47,2,275
9,1,B Peters,21,1,78
0,0,T Davis,1,0,0
0,0,M Robinson,1,0,0
22,0,A Martinez,34,3,327
23,1,P Ramsey,27,3,247
1,0,J Tuttle,1,0,5
14,1,J Zergiotis,28,0,90
1,0,S Krajewski,2,0,4
21,1,B Purdy,27,3,435
1,0,R Mitchell,2,1,9
19,1,C Evans,30,2,176
2,1,C Suits,7,0,21
19,1,C Stanley,25,3,275
25,0,A Kendall,37,0,202
26,0,D Crum,31,3,310
4,0,W Barrett,4,1,55
1,0,K Price,1,1,10
18,2,D Wade,25,0,161
5,0,G Loy,8,1,45
10,0,S Calvert,16,2,319
0,0,B Robinson,1,0,0
19,1,D Francois,25,3,288
1,0,A Bradley,1,0,4
8,0,R West,11,2,120
14,1,A Brito,25,0,100
16,1,F Payton,18,1,203
7,0,B Carpenter,8,2,104
17,0,J Williams,24,1,250
23,1,D Moore,50,0,217
0,0,T Lazzaro,1,0,0
22,0,M Corral,41,0,266
7,0,J Plumlee,7,0,82
23,1,C Garbers,35,4,357
1,0,D Modster,1,0,16
19,1,K Bryant,33,2,227
13,1,R Hilinski,30,1,166
6,0,D Joyner,11,0,89
17,1,G Shrader,22,0,180
15,1,S Smith,41,0,232
0,0,L Bowden Jr,1,0,0
27,2,S Howell,41,3,323
20,1,Z Thomas,29,0,224
17,1,M McKay,30,0,175
2,1,B Hockman,3,0,10
0,0,D Thomas,1,0,0
35,1,D Plitt,57,0,333
16,1,T Tuioti,28,3,355
30,1,J Adkins,47,3,335
15,1,H Johnson,26,0,88
4,2,A Smith,11,0,38
18,0,B Lewerke,31,3,228
15,0,M Fine,22,2,195
1,0,A Aune,1,0,13
1,0,J Bean,3,1,3
16,2,L Narcisse,36,0,124
1,0,C Grundy,4,0,4
14,0,J Fields,21,4,223
6,0,C Chugunov,7,2,86
2,0,G Hoak,2,1,65
5,1,B Gabbert,15,0,48
2,0,J Williamson,5,0,12
18,3,N Rourke,38,1,277
19,0,L Lewis,29,2,188
1,0,J Williams,1,0,16
25,0,K Pickett,47,1,224
2,0,N Patti,3,1,16
1,0,A Mathews,1,1,3
25,2,D Gabriel,42,2,338
13,0,W Green,23,0,128
5,0,T Stewart,8,0,50
20,0,C Brewer,27,1,303
0,0,J Atkinson,1,0,0
23,1,A Sitkowski,33,1,304
0,0,I Pacheco,1,0,0
13,0,A Brown,25,0,159
20,1,R Agnew,37,2,281
30,0,J Love,47,0,293
16,1,K Costello,30,0,120
19,0,J Herbert,24,3,259
27,0,T Devito,35,4,287
