longest rush, name, rushes, rushing touchdowns, rushing yards
2,C Fajardo,2,0,4
19,D Durant,1,0,19
12,D Willy,2,0,14
6,T Sutton,6,0,4
2,S Logan,1,0,2
13,M Madu,14,0,64
28,D Spencer,1,0,28
3,R Lindley,3,0,5
4,B Gillanders,1,0,4
1,T Harris,2,0,1
48,C Marshall,6,0,56
9,K Lafrance,8,0,23
2,V Adams Jr,3,1,3
8,A Harris,9,0,29
6,T Flanders,2,0,8
11,J Messam,13,2,61
24,A Parker,1,1,24
10,R Finch,2,0,6
7,A Woodson,3,0,4
11,L Perkins,9,0,37
22,M Reilly,5,0,29
9,P Lochard,2,0,16
15,C Gable,6,1,43
8,J Masoli,2,0,11
4,M Timmis,2,0,3
9,B Whitaker,7,0,27
9,R Ray,3,0,23
6,C Fajardo,3,0,10
8,J Wilder Jr,2,0,9
11,J Johnson,19,2,91
11,S Murray Lawrence,2,0,13
10,J Jennings,4,0,12
6,T Lulay,1,0,6
2,C Rainey,2,0,2
17,D Durant,5,1,36
13,T Sutton,7,0,23
10,A Harris,12,0,57
41,M Nichols,2,0,53
12,R Lankford,1,0,12
4,D LeFevour,4,1,9
4,T Flanders,3,0,7
0,W Dressler,1,0,0
13,K Lafrance,12,1,49
15,D Carter,1,0,15
10,K Glenn,1,0,10
10,B Bridge,1,1,10
10,G Morris,1,0,10
15,M Madu,11,0,54
6,D Tate,2,0,12
2,R Lindley,3,0,5
3,T Harris,2,0,4
30,C Gable,11,2,74
29,J Masoli,7,0,73
6,L Perkins,9,0,26
4,C McCarty,1,0,4
2,M Reilly,1,0,2
2,D Walker,1,1,2
18,J Messam,9,0,48
18,R Finch,1,0,18
1,A Buckley,2,2,2
15,J Masoli,9,0,62
9,C Gable,7,0,26
15,K Lafrance,9,0,34
6,B Bridge,2,0,7
76,J Wilder Jr,11,1,190
19,C Fajardo,2,0,32
3,M Jackson,2,0,6
3,C Worthy,1,0,3
12,T Van,7,1,29
9,P Lochard,5,0,27
4,M Reilly,2,0,6
11,J Messam,7,0,40
24,R Maver,1,0,24
7,A Woodson,3,0,14
8,R Cote,5,0,12
4,A Buckley,3,0,5
1,R Finch,1,0,1
0,A Parker,1,0,0
21,J Johnson,9,0,52
6,J Jennings,5,0,18
7,C Rainey,1,0,7
43,T Sutton,7,0,70
11,D Willy,3,1,13
12,W Powell,25,0,144
3,R Lindley,8,0,16
24,A Harris,11,1,83
15,T Flanders,7,0,55
17,W Dressler,1,0,17
16,R Lankford,1,0,16
10,D LeFevour,3,0,15
6,C Denmark,1,0,6
0,M Nichols,1,0,0
17,W Powell,14,1,107
6,B Gillanders,1,0,6
2,R Lindley,1,0,2
19,J Johnson,14,0,91
27,J Jennings,4,1,34
5,C Rainey,3,0,8
2,C Williams,1,0,2
23,A Green,13,0,140
4,J Masoli,2,0,6
85,J Wilder Jr,10,1,141
4,C McDaniel,2,0,7
6,C Fajardo,1,0,6
22,T Sutton,15,1,105
4,D Durant,4,0,11
3,D Willy,2,0,5
3,S Logan,2,0,3
1,S Giguere,1,0,1
8,B Bridge,3,0,12
9,G Morris,2,0,9
3,K Lafrance,4,0,4
2,J Harris II,1,0,2
1,V Adams Jr,1,0,1
0,C Jones,1,0,0
23,J Messam,23,0,127
9,B Mitchell,2,0,11
9,R Finch,1,0,9
1,A Buckley,2,0,1
32,W Powell,26,0,187
6,J Harty,2,0,8
2,R Lindley,4,1,7
1,D Spencer,1,0,1
8,K Lafrance,12,1,52
7,A Grant,1,0,7
1,K Glenn,1,0,1
45,T Williams,16,3,156
19,A Parker,2,0,34
9,R Cote,7,0,21
2,A Buckley,4,0,5
9,T Sutton,11,0,37
15,M Shiltz,2,0,22
6,D Willy,4,0,12
8,T Graham,1,0,8
2,S Giguere,2,0,3
46,C Gable,18,2,157
12,J Masoli,5,0,32
12,J Wilder Jr,13,0,49
10,R Ray,1,0,10
1,C Fajardo,2,1,1
11,T Van,11,0,47
17,P Lochard,5,0,46
17,M Reilly,4,0,32
24,A Harris,8,1,54
16,R Lankford,2,0,20
3,T Flanders,5,0,12
6,M Nichols,2,0,6
2,D LeFevour,2,0,3
16,A Harris,5,0,26
13,D Davis,3,0,21
6,D LeFevour,1,0,6
3,C Denmark,1,0,3
2,T Flanders,2,0,2
1,M Nichols,1,0,1
26,A Green,20,1,97
15,J Masoli,8,0,48
1,S Thomas Erlington,1,0,1
12,J Wilder Jr,13,0,72
16,M Jackson,1,0,16
9,C Fajardo,2,0,13
6,C McDaniel,1,0,6
5,R Ray,1,0,5
12,K Lafrance,6,0,38
5,T Richardson,5,0,20
8,B Bridge,2,0,13
13,J Johnson,6,0,35
11,C Rainey,4,0,19
7,B Burnham,1,0,7
1,J Jennings,2,0,2
17,W Powell,17,0,92
2,R Lindley,2,0,2
41,T Sutton,14,1,139
14,B Rutley,6,0,51
10,D Willy,3,0,16
2,T Graham,1,0,2
13,C Gable,22,1,111
13,M Reilly,8,0,43
11,D Walker,1,0,11
19,A Green,13,2,47
11,J Masoli,8,1,29
20,T Williams,3,0,30
4,J Messam,6,0,11
1,A Buckley,1,0,1
15,T Richardson,14,0,60
6,K Lafrance,7,0,12
0,K Glenn,1,0,0
10,W Powell,10,0,58
2,R Lindley,3,1,4
15,A Harris,16,0,52
7,D LeFevour,3,0,9
3,M Nichols,1,0,3
15,J Johnson,11,0,67
11,J Jennings,3,0,15
9,C Rainey,2,0,7
19,C Gable,15,1,104
28,M Reilly,3,1,34
14,B Whitaker,10,0,39
4,C McDaniel,2,0,4
1,C Fajardo,2,1,2
13,J Messam,11,0,43
2,T Williams,1,0,2
15,C Marshall,14,0,53
22,T Richardson,9,0,52
14,B Bridge,4,0,40
3,V Adams Jr,2,1,4
1,G Morris,1,0,1
14,J Wilder Jr,18,2,112
13,C Fajardo,8,1,23
8,M Jackson,2,0,14
11,A Harris,9,0,32
1,D LeFevour,2,2,2
1,M Nichols,1,0,1
13,J Johnson,9,0,32
6,J Jennings,3,0,13
12,B Burnham,1,0,12
2,A Ross,2,1,3
11,L Perkins,14,0,46
15,M Reilly,6,2,21
23,M Shiltz,4,0,30
4,T Sutton,10,1,18
3,S Logan,1,0,3
9,A Green,13,1,40
19,J Masoli,4,0,28
5,E Golson,1,0,5
43,W Powell,17,2,133
1,T Harris,1,0,1
0,R Lindley,1,0,0
19,A Green,9,0,47
5,J Masoli,3,0,7
38,T Richardson,20,2,127
9,C Owens,3,0,22
17,B Bridge,1,0,17
9,V Adams Jr,2,0,14
5,G Morris,3,0,5
21,T Sutton,8,0,45
11,M Shiltz,2,0,13
0,D Willy,1,0,0
24,A Harris,8,0,64
5,D Davis,3,0,10
7,D LeFevour,2,0,8
5,C Normand,1,0,5
56,C Rainey,16,0,106
10,J Jennings,5,0,17
5,R Lumbala,1,0,5
3,S Johnson,1,0,3
1,A Ross,2,0,2
2,T Davis,1,0,2
13,C Gable,18,0,82
17,M Reilly,7,0,48
15,J Messam,8,0,35
13,D Williams,3,0,14
59,J Masoli,7,1,88
19,A Green,11,1,76
9,B Banks,0,1,9
17,B Rutley,7,0,38
10,M Shiltz,4,0,20
6,S Giguere,2,0,9
7,D Campbell,1,0,7
5,A Pipkin,2,0,5
6,J Messam,12,0,30
9,A Buckley,4,0,12
12,R Cote,1,0,12
4,D Daniels,2,0,1
17,A Harris,8,0,68
21,T Flanders,10,0,49
11,D LeFevour,5,0,27
0,W Dressler,1,0,0
9,M Thigpen,7,1,32
14,B Bridge,6,0,25
12,K Lafrance,4,0,25
10,C Owens,1,0,10
1,K Glenn,1,0,1
10,C Gable,17,0,70
9,M Reilly,10,3,29
10,J Johnson,5,1,27
7,J Jennings,2,0,8
2,C Rainey,1,0,2
26,J Wilder Jr,18,1,136
9,D Cross,1,0,9
2,C Fajardo,4,0,6
3,M Jackson,4,0,4
15,W Powell,8,0,50
3,R Lindley,2,0,4
4,T Harris,1,0,4
75,M Thigpen,15,1,169
19,C Owens,1,0,19
7,K Glenn,3,1,10
4,K Lafrance,4,0,10
1,V Adams Jr,3,1,3
1,B Bridge,1,0,1
17,A Harris,11,0,77
13,T Flanders,4,0,20
8,D LeFevour,5,0,20
6,M Nichols,2,0,8
33,C Gable,16,2,107
13,M Reilly,7,0,32
17,J Wilder Jr,14,0,52
3,A Coombs,1,0,3
1,C Fajardo,2,1,1
36,B Bridge,2,0,43
15,M Thigpen,7,0,34
17,K Lafrance,4,0,24
1,V Adams Jr,1,0,1
50,R Finch,4,1,81
25,J Messam,13,1,71
17,K Jorden,1,0,17
13,M Michel,1,1,13
12,C Gable,12,1,54
4,M Reilly,6,1,14
6,J Wilder Jr,9,1,13
3,C Fajardo,2,0,3
15,J Messam,13,1,62
12,R Finch,1,0,12
