longest punt, name, punt yards, punts
45,Jay Ottovegio,128,3
50,Adam Graessle,217,5
41,Chris Gould,274,7
37,Ryan Weigand,37,1
39,Jeremy Kapinos,138,4
46,John Stec,233,7
54,Jared Armstrong,54,1
61,Jared Scruggs,245,6
60,Justin Laird,245,6
32,Delbert Alvarado,32,1
25,Ilia Petrov,25,1
59,Britton Colquitt,207,5
49,Andrew Larson,291,7
46,Greg Johnson,87,2
53,Truman Spencer,330,8
45,Jason Wright,81,2
62,Justin Brantly,170,3
51,Alex Reyes,178,4
57,Thomas Morstead,346,8
53,Aaron Perez,214,5
54,Louie Sakoda,256,6
55,Kip Facer,93,2
48,Nic Schmitt,48,1
43,Sam Swank,168,6
58,Brendan Carney,344,8
54,Sean Douglas,137,3
51,Waylon Prather,222,5
39,Scott Kozlowski,114,3
36,Ian OConnor,159,5
47,Billy Vinnedge,47,1
50,Leon Jackson III,290,8
37,Justin Hamblin,63,2
56,Daniel Sepulveda,172,4
58,Brian Cortney,208,5
39,Todd Flannery,104,3
47,Tim Masthay,360,9
57,Rob Park,142,3
46,Michael Gibson,127,3
68,Brian Monroe,330,8
31,Jon Peattie,31,1
41,Graham Gano,244,7
61,Kyle Stringer,231,5
52,Kyle Loomis,185,5
64,Brian Steel,398,9
55,Adam Graessle,344,8
49,Brett Shrable,277,7
32,Travis Hewitt,32,1
58,Matt Fodge,158,3
41,PJ Fitzgerald,102,3
50,Brett Upson,218,5
42,Jacob Skinner,230,6
50,Leon Jackson III,307,8
30,Justin Hamblin,48,2
59,Owen Tolson,317,7
42,Jake Kilroy,189,5
36,Julian Edelman,36,1
36,Jonathan Johnson,36,1
45,Thomas Barcia,194,5
56,Chris Miller,282,6
44,Tyson Beattie,149,4
45,Daniel Sepulveda,224,6
53,Johnny Ayers,196,5
55,Cole Chason,241,6
41,Alonso Rojas,128,4
49,Ben Woods,276,7
48,Derek McLaughlin,87,2
42,Chris Kindred,79,2
41,Paul Jurado,59,2
47,Andrew Larson,111,3
41,Justin Kucek,173,5
51,Jimmie Kaylor,226,5
73,Matt DiLallo,254,6
47,Eric Wilbur,84,2
52,Aaron Horne,345,9
43,Graham Gano,113,3
32,Jason Wright,148,5
46,Robert Malone,181,5
51,Matt Dragich,168,4
54,Durant Brooks,239,5
39,Justin Laird,74,2
51,Chris Beckman,369,8
58,Mike Brandtner,207,5
52,Kip Facer,133,3
52,Kyle Tucker,252,6
49,Kevin Payne,266,6
39,Tim Reyer,69,2
43,Mike ONeill,222,6
53,Tim Masthay,89,2
35,Chris Jackson,35,1
51,Nick Folk,257,6
46,Adam Podlesh,84,2
41,Colby Smith,78,2
29,Brandon Fields,29,1
56,Zach Johnson,227,6
43,Michael Gibson,43,1
42,Brian Monroe,42,1
42,Ross Ryan,109,3
54,Zoltan Mesko,97,2
56,Tony Mikulec,279,6
41,Adam Crossett,180,5
48,Rob Park,405,10
69,Ian OConnor,134,3
47,Blake McAdams,311,8
54,Kody Bliss,190,4
41,Greg Veteto,193,5
48,David Wooldridge,186,5
54,Nic Schmitt,268,6
42,John Deraney,261,7
52,John Stec,310,8
41,Dan Titchner,41,1
45,Andy Dittbenner,173,5
51,Matt Lasher,218,5
56,Jarrod Kaufman,141,3
46,Jordan Scott,232,6
39,Slade Larscheid,77,2
62,Geoffrey Price,132,3
38,Jeremy Kapinos,70,2
45,Truman Spencer,202,5
47,Thomas Morstead,190,5
53,Michael Cohen,133,3
82,Sean Douglas,280,5
53,Jared Armstrong,115,3
59,Jacob Richardson,159,3
78,Joe Radigan,202,4
52,Kyle Yelton,163,5
50,DaJuan Warren,141,4
54,Ryan Succop,168,4
53,Gordon Ely Kelso,143,3
47,Delbert Alvarado,187,5
40,Chris Cook,225,7
42,Waylon Prather,101,3
42,Jay Ottovegio,131,4
51,Britt Barefoot,51,1
66,Brendan Carney,328,7
48,Andy Fenstermaker,151,4
33,Brian Cortney,64,2
51,Jake Brownell,275,7
24,Adam DiMichele,24,1
43,Todd Flannery,43,1
44,Christopher Carp,64,2
52,Greg Johnson,253,6
59,AJ Trapasso,305,6
58,Justin Brantly,58,1
52,Brit Framel,291,7
50,Parker Mullins,159,4
55,Ryan Dougherty,169,4
25,Aaron Perez,25,1
48,Jared Scruggs,223,6
75,Louie Sakoda,124,2
41,Ryan Hotchkiss,184,5
61,Alex Reyes,106,2
51,Chris Gould,227,5
53,Billy Vinnedge,264,6
86,Sam Swank,260,5
48,Alex Feinberg,149,4
48,Darryl Blunt,132,3
48,TJ Conley,302,8
57,Kenneth DeBauche,169,4
47,Jim Laney,126,3
43,Brett Kern,63,2
48,Scott Kozlowski,48,1
46,Colby Smith,239,6
43,Scott Kozlowski,154,4
45,Adam Podlesh,86,2
53,Brett Kern,484,12
50,Kyle Tucker,215,6
51,PJ Fitzgerald,87,2
63,Kevin Payne,364,8
44,Nick Folk,87,2
14,Kyle McQuown,14,1
62,Kody Bliss,289,6
52,Chris Jackson,252,6
52,Johnny Ayers,243,6
56,Derek McLaughlin,197,4
56,Andrew Larson,99,2
56,Aaron Horne,172,4
32,Delbert Alvarado,94,3
20,Matt Grothe,20,1
52,Tony Mikulec,243,6
39,John Stec,184,5
53,Matt DiLallo,279,6
40,Jonathan Johnson,94,3
51,Chris Pavasaris,236,6
62,Sam Swank,299,7
50,Ryan Dougherty,88,2
51,Michael Gibson,127,3
40,Chris Cook,179,5
61,Alonso Rojas,188,4
59,Graham Gano,238,6
49,Cole Chason,275,7
55,Gordon Ely Kelso,148,3
53,Parker Mullins,221,5
41,Durant Brooks,175,5
52,Jason Wright,297,7
42,Kurt Milne,112,3
49,Kip Facer,192,5
44,TJ Conley,178,5
48,Kyle Yelton,203,5
35,DaJuan Warren,35,1
48,Brendan Carney,210,6
49,Tyson Beattie,156,4
33,Andy Fenstermaker,115,4
45,Mike Brandtner,144,4
37,Tim Reyer,82,3
57,Ian OConnor,230,6
44,Tim Masthay,188,5
44,Rob Park,116,3
58,Todd Flannery,152,3
47,Brian Monroe,161,4
42,Chris Keagle,100,3
50,Jacob Richardson,248,7
39,Jake Kilroy,107,3
28,Julian Edelman,28,1
51,Justin Kucek,94,2
48,Jake Brownell,310,8
42,Blake McAdams,184,5
55,Barrett Pepper,141,3
52,Chris Beckman,135,3
45,John Choate,82,2
36,Thomas Barcia,71,2
26,Zacary Whited,26,1
65,Jimmie Kaylor,193,4
49,Andy Dittbenner,162,4
52,Ben Woods,302,7
55,Jarrod Kaufman,148,3
44,Jordan Scott,201,5
48,Adam Crossett,150,4
48,Slade Larscheid,324,9
63,Zach Johnson,427,10
59,Geoffrey Price,363,7
42,Zoltan Mesko,155,4
36,Ross Ryan,70,2
42,AJ Trapasso,187,5
40,Brian Steel,262,8
70,Matt Fodge,258,5
50,Mike ONeill,332,9
38,Matt Dragich,108,3
55,Michael Cohen,228,5
57,Adam Graessle,220,5
51,Brandon Fields,99,2
40,Jeremy Kapinos,65,2
58,Jared Armstrong,138,3
30,Casey Welch,30,1
55,Chris Miller,219,5
49,Jared Scruggs,308,8
49,Greg Johnson,97,2
66,Joe Radigan,199,4
51,Matt Lasher,220,6
40,Ryan Succop,40,1
54,John Deraney,205,5
53,Thomas Morstead,102,2
47,Jay Ottovegio,127,3
37,Greg Veteto,37,1
56,Brian Cortney,312,8
60,Alex Reyes,288,6
58,Britton Colquitt,193,4
53,Eric Wilbur,172,4
39,Chris Kindred,76,2
62,Paul Jurado,62,1
40,Paul Smith,40,1
57,Truman Spencer,274,7
54,Justin Brantly,121,3
49,Owen Tolson,86,2
51,Greg Woidneck,167,4
50,Dan Titchner,193,5
46,Leon Jackson III,242,6
33,Justin Hamblin,63,2
48,Louie Sakoda,171,4
69,Brett Upson,280,7
48,Jacob Skinner,213,5
59,Chris Gould,235,5
57,Jim Laney,286,7
50,Nic Schmitt,80,2
49,Alex Feinberg,337,8
52,Sean Douglas,266,6
49,Robert Malone,150,4
31,Clint Stitser,31,1
43,Darryl Blunt,129,4
61,Daniel Sepulveda,382,8
47,Kenneth DeBauche,238,6
52,Micheal Hughes,478,12
61,Billy Vinnedge,269,6
61,Kyle Stringer,351,7
61,Durant Brooks,319,8
52,Chris Gould,316,8
67,Zacary Whited,175,4
45,Slade Larscheid,85,2
43,John Stec,56,2
43,Truman Spencer,112,3
44,Jacob Skinner,161,4
43,PJ Fitzgerald,115,3
53,Nick Folk,302,7
47,Greg Woidneck,89,2
55,Kody Bliss,151,3
52,Ben Woods,298,7
78,Chris Miller,344,7
59,Daniel Sepulveda,218,5
39,Owen Tolson,74,2
53,Kyle Stringer,180,4
43,Kurt Milne,83,2
42,Alonso Rojas,92,3
54,Jake Kilroy,223,6
48,Julian Edelman,48,1
42,Derek McLaughlin,109,3
59,Leon Jackson III,258,6
55,Andrew Larson,290,6
53,Jonathan Johnson,293,7
53,David Wooldridge,270,6
67,Ryan Dougherty,201,4
51,Scott Kozlowski,101,2
57,Zach Johnson,240,5
53,Tony Mikulec,151,4
58,Eric Wilbur,104,2
60,Tim Masthay,307,8
48,Graham Gano,48,1
36,John McKnight,36,1
48,Jared Scruggs,269,7
21,Luke Juist,21,1
51,Gordon Ely Kelso,225,5
51,Matt DiLallo,246,6
49,Justin Laird,92,2
61,Matt Fodge,106,2
55,Kyle Yelton,158,4
12,DaJuan Warren,12,1
43,Andy Fenstermaker,286,8
71,Tyson Beattie,363,9
53,Chris Pavasaris,398,10
47,Kyle Tucker,132,4
47,Justin Teachey,181,4
33,Matt Grothe,33,1
52,Tim Reyer,330,8
45,Todd Flannery,158,4
58,Chris Jackson,251,5
53,Barrett Pepper,216,6
60,Adam Podlesh,298,7
61,Chris Cook,335,8
73,Brandon Fields,328,7
54,Geoffrey Price,303,7
56,Zoltan Mesko,141,3
39,Ross Ryan,90,3
57,Kenneth DeBauche,514,11
46,Rob Park,230,6
40,Sam Swank,111,3
46,Adam Crossett,145,4
53,Matt Lasher,335,8
54,Greg Veteto,168,4
40,Chris Kindred,70,2
33,Paul Jurado,33,1
43,John Deraney,280,8
60,Johnny Ayers,339,7
37,Dan Titchner,72,2
52,Jason Wright,298,7
27,Adrian Vera,27,1
42,Andy Dittbenner,102,3
48,Jordan Scott,176,4
41,Ryan Hotchkiss,114,3
53,AJ Trapasso,191,5
68,Jeremy Kapinos,303,6
31,Mike Knall,57,2
50,Colby Smith,312,8
45,Kyle Loomis,259,7
51,TJ Conley,312,8
50,Adam Graessle,171,4
47,Jared Armstrong,132,3
44,Justin Kucek,154,4
59,Joe Radigan,264,5
47,Ryan Succop,138,3
51,Keegan Peterson,166,4
45,Mike ONeill,159,4
53,Micheal Hughes,163,4
45,Louie Sakoda,115,3
57,Waylon Prather,270,7
51,Thomas Morstead,93,2
39,Brett Shrable,159,5
47,Jay Ottovegio,217,5
56,Trent Edwards,56,1
57,Darryl Blunt,157,4
50,Brendan Carney,203,5
55,Jacob Richardson,265,6
63,Britton Colquitt,168,3
52,Ian OConnor,156,4
47,Greg Johnson,168,4
51,Mike Brandtner,201,5
44,Brett Kern,161,4
61,Justin Brantly,239,5
40,Chris Keagle,201,6
49,Daniel Horwedel,149,4
50,Alex Reyes,50,1
47,Parker Mullins,242,6
46,Blake McAdams,196,5
44,Brett Upson,76,2
50,Nic Schmitt,117,3
45,Brian Steel,151,4
64,Sean Douglas,244,5
43,Aaron Perez,179,5
49,Jim Laney,221,6
58,Jake Brownell,333,8
48,Billy Vinnedge,162,4
59,Zach Sasser,118,3
52,Aaron Horne,215,5
55,Britt Barefoot,327,8
49,Ryan Succop,49,1
69,Kody Bliss,114,2
43,Brian Cortney,155,4
33,Peter LoCoco,33,1
63,Derek McLaughlin,255,6
44,Justin Teachey,142,4
53,Joe Radigan,134,3
50,Zach Sasser,271,6
51,Jordan Scott,197,5
52,Owen Tolson,185,4
39,Jared Scruggs,78,2
61,Nick Folk,408,9
62,Sean Douglas,340,8
52,Jonathan Johnson,173,4
44,Matt Dragich,92,3
64,Chris Miller,189,4
78,Daniel Sepulveda,469,9
65,Tim Reyer,453,10
41,Johnny Ayers,76,2
52,Brian Steel,207,6
52,Jacob Richardson,260,6
54,Cole Chason,102,2
48,Chris Keagle,297,8
54,Chris Pavasaris,272,6
39,Greg Veteto,160,5
35,Leif Walroth,35,1
49,Alex Feinberg,223,6
40,Chris Gould,230,7
45,Chris Cook,152,4
50,Brett Shrable,123,3
49,Eric Wilbur,150,4
40,PJ Fitzgerald,107,3
53,Robert Malone,254,7
61,Jimmie Kaylor,315,7
0,Myron Newberry,-2,3
54,Tyson Beattie,233,6
58,Kenneth DeBauche,96,2
44,Andy Fenstermaker,167,5
52,AJ Trapasso,198,5
53,Mike Brandtner,97,2
43,Jake Kilroy,122,4
40,John Stec,117,3
44,Tim Masthay,163,4
41,Tony Mikulec,41,1
53,Brit Framel,213,5
54,Zach Johnson,280,6
46,Kevin Payne,83,2
44,Mike ONeill,123,3
54,Chris Jackson,81,2
59,Blake McAdams,309,7
47,Brandon Fields,223,6
47,Kyle Yelton,175,5
73,Michael Gibson,356,7
44,Britton Colquitt,44,1
56,Brian Monroe,151,3
47,Justin Laird,198,5
41,Justin Kucek,237,7
54,Zoltan Mesko,121,3
50,Rob Park,190,5
44,Gordon Ely Kelso,263,7
45,Adam Crossett,104,3
56,Matt DiLallo,99,2
51,Dan Titchner,269,7
60,Kyle Tucker,165,6
48,Geoffrey Price,137,3
69,Jared Armstrong,104,2
57,Truman Spencer,314,7
45,Colby Smith,156,4
59,Matt Lasher,214,5
54,Alonso Rojas,227,6
62,Kyle Loomis,245,5
42,Andrew Larson,42,1
48,Adam Graessle,127,3
50,Brett Kern,166,4
47,Jeremy Kapinos,163,4
43,Slade Larscheid,345,9
45,Waylon Prather,87,2
26,David Eisenhauer,26,1
36,Micheal Hughes,124,4
46,Brendan Carney,179,5
38,Billy Vinnedge,100,3
59,Trevor Gerland,59,1
47,Chris Beckman,194,5
50,Thomas Morstead,158,4
58,Justin Brantly,155,3
51,Alex Reyes,173,4
45,Parker Mullins,159,4
43,Jason Wright,255,7
40,Aaron Perez,180,5
52,Jay Ottovegio,206,5
54,Trent Edwards,54,1
53,Kip Facer,251,6
57,Zacary Whited,293,7
51,Louie Sakoda,314,7
53,Kyle Stringer,79,2
45,Ryan Hotchkiss,45,1
50,Jarrod Kaufman,123,3
61,Leon Jackson III,180,4
11,Ryan Bohm,11,1
33,TJ Conley,66,2
39,Brett Upson,118,4
48,Jake Brownell,282,7
43,Nic Schmitt,138,4
50,Durant Brooks,229,5
51,Sam Swank,139,3
59,Darryl Blunt,177,4
59,Greg Woidneck,177,4
46,Paul Jurado,91,2
35,Paul Smith,35,1
30,Chris Kindred,30,1
44,Britt Barefoot,240,6
69,Ian OConnor,101,2
42,Aaron Horne,75,2
45,John Deraney,237,6
50,Graham Gano,242,6
54,Louie Sakoda,377,9
52,Derek Wash,257,6
40,Brian Cortney,115,3
51,Colby Smith,247,6
41,Todd Flannery,104,3
68,Zach Sasser,230,5
57,Greg Veteto,133,3
42,Brett Shrable,148,4
50,Kevin Payne,213,6
51,PJ Fitzgerald,201,5
42,Randy DeSmyter,119,4
46,Alex Feinberg,46,1
44,Owen Tolson,44,1
58,Kody Bliss,191,5
46,Jacob Skinner,136,3
34,Kyle Stringer,34,1
48,Chris Keagle,261,7
40,Ben Woods,67,2
50,Chris Miller,50,1
54,Derek McLaughlin,95,2
53,Micheal Hughes,208,5
51,Andrew Larson,123,3
48,Aaron Knowles,155,4
49,Brian Steel,117,3
47,John Stec,294,7
63,Matt DiLallo,207,4
62,Daniel Sepulveda,199,4
51,Jimmie Kaylor,174,4
51,Kip Facer,309,7
72,Ryan Dougherty,167,3
45,Chris Gould,328,8
56,Eric Wilbur,204,4
27,Chris Jackson,27,1
53,Britton Colquitt,144,3
47,Durant Brooks,92,2
57,Adam Podlesh,137,3
41,Kurt Milne,41,1
43,Zacary Whited,60,2
29,Justin Laird,84,3
41,Brit Framel,41,1
66,TJ Conley,172,4
60,Jarrod Kaufman,197,4
57,Kyle Yelton,292,7
32,Jason Reda,32,1
53,Tyson Beattie,310,7
53,Andy Fenstermaker,95,2
50,Jared Armstrong,162,4
46,Mike Brandtner,216,5
48,Dan Titchner,246,6
56,Kyle Tucker,272,7
50,Justin Brantly,232,6
49,Tim Reyer,172,4
54,Matt Fodge,177,4
54,Tim Masthay,130,3
47,Ryan Succop,79,2
74,Brian Monroe,345,7
53,David Wooldridge,332,8
64,Zoltan Mesko,153,3
63,Brandon Fields,215,4
59,Justin Kucek,307,7
59,Jeremy Kapinos,274,6
45,Rob Park,224,6
49,Brett Upson,120,3
53,Blake McAdams,138,4
51,Scott Kozlowski,135,3
68,Jordan Scott,344,8
59,Billy Vinnedge,334,7
44,Geoffrey Price,117,3
40,Jay Ottovegio,171,5
52,Truman Spencer,169,4
40,Chris Cook,179,5
54,AJ Trapasso,94,2
48,Alonso Rojas,147,5
43,Matt Lasher,194,5
43,Jim Laney,184,6
43,Michael Cohen,140,4
30,Mike Knall,30,1
52,Greg Johnson,233,6
30,Trevor Gerland,30,1
54,Kyle Loomis,242,5
54,Darryl Blunt,258,6
51,Justin Teachey,202,5
69,Chris Pavasaris,251,5
45,Brendan Carney,204,5
57,Adam Graessle,171,5
53,Jake Brownell,231,7
38,Jake Kilroy,145,4
46,Chris Beckman,171,4
49,Jared Scruggs,192,5
54,Brett Kern,125,3
46,Tony Mikulec,118,3
52,Alex Reyes,96,2
59,Adam Crossett,190,4
47,Parker Mullins,126,3
39,Michael Gibson,39,1
46,Aaron Perez,244,6
58,Nick Folk,310,7
45,Greg Woidneck,86,2
68,Sean Douglas,177,4
53,Ryan Hotchkiss,283,7
60,Thomas Morstead,252,5
38,Leon Jackson III,235,8
54,Kyle Zimmerman,269,7
48,Sam Swank,219,5
42,Cole Chason,68,2
27,Kenneth DeBauche,27,1
48,Slade Larscheid,305,8
51,Jacob Richardson,185,4
49,Andy Dittbenner,217,6
42,Zach Sasser,80,2
55,Jimmie Kaylor,198,4
54,Johnny Ayers,216,6
53,Nic Schmitt,239,5
42,Jimmy Maners,42,1
52,Jake Brownell,229,6
41,Mike ONeill,81,2
45,Aaron Horne,123,3
44,PJ Fitzgerald,110,3
49,Rob Park,162,4
34,Jacob Skinner,65,2
43,Kody Bliss,112,3
49,Eric Wilbur,92,2
62,Alonso Rojas,187,5
46,Zach Johnson,195,5
78,Tony Mikulec,236,6
53,Chris Miller,180,4
30,Brian Jackson,30,1
46,Matt DiLallo,133,3
47,Alex Reyes,221,5
43,Chris Pavasaris,247,7
48,Owen Tolson,315,8
47,Alex Feinberg,248,7
56,Graham Gano,133,3
48,Ryan Dougherty,160,4
43,Chris Kindred,85,2
34,Paul Jurado,34,1
44,Kyle Zimmerman,116,3
52,Kurt Milne,90,2
46,Gordon Ely Kelso,157,4
57,Brett Upson,187,5
38,Kyle Yelton,138,4
47,Matt Lasher,315,8
53,Tyson Beattie,161,4
32,Andy Fenstermaker,53,2
34,Jake Christensen,34,1
52,Kyle Tucker,247,6
71,Matt Fodge,214,4
55,Tim Reyer,283,7
48,Dan Titchner,305,8
48,Jake Kilroy,105,3
35,Julian Edelman,35,1
69,Brett Kern,184,4
43,Todd Flannery,114,3
38,Corey Goettsche,38,1
51,Brian Steel,235,6
42,Chris Jackson,77,2
51,Tim Masthay,246,7
56,Chris Keagle,192,4
50,TJ Conley,230,6
51,Brandon Fields,323,8
49,AJ Trapasso,142,4
57,Michael Gibson,198,4
44,Brett Shrable,121,3
40,Brian Monroe,152,4
42,Chris Cook,260,8
48,Blake McAdams,155,4
52,Greg Veteto,348,9
47,Joe Radigan,169,4
61,David Wooldridge,266,6
47,Justin Teachey,120,3
43,John Deraney,120,3
54,Sam Swank,176,4
54,Slade Larscheid,298,8
51,Jared Armstrong,141,3
33,Casey Welch,33,1
40,Michael Cohen,118,3
36,Mike Knall,63,2
73,Mike Brandtner,401,9
40,Aaron Knowles,78,2
59,Aaron Perez,220,5
55,Jeremy Kapinos,279,7
43,Zoltan Mesko,194,5
34,Ross Ryan,95,3
52,Jared Scruggs,256,6
51,Parker Mullins,253,6
50,Waylon Prather,168,4
51,Leon Jackson III,246,7
35,Britt Barefoot,53,2
47,Justin Laird,134,3
65,Thomas Morstead,138,3
54,Ian OConnor,138,3
50,Jay Ottovegio,317,7
54,TC Ostrander,54,1
54,Nick Folk,151,4
41,Greg Johnson,147,4
38,Daniel Sepulveda,141,4
48,Jason Wright,88,2
49,Kevin Payne,136,3
58,Justin Brantly,193,4
38,Stephen McGee,38,1
79,Adam Crossett,167,3
53,Kip Facer,230,5
64,Jordan Scott,189,4
51,Greg Woidneck,213,5
47,Jonathan Johnson,228,6
44,Ryan Hotchkiss,273,7
49,Chris Beckman,217,5
48,Chris Gould,139,4
49,Adam Podlesh,266,6
44,Sean Douglas,333,8
50,Kyle Loomis,185,5
42,Darryl Blunt,120,3
50,Andrew Larson,204,5
38,Kenneth DeBauche,68,2
58,Justin Kucek,241,7
46,Ryan Cubit,113,3
42,Jim Laney,42,1
57,Andy Dittbenner,221,5
44,Scott Kozlowski,44,1
45,Brendan Carney,375,7
52,Billy Vinnedge,269,6
53,Louie Sakoda,302,7
39,Ben Woods,77,2
35,Jacob Richardson,55,2
41,Jarrod Kaufman,71,2
47,Kyle Stringer,83,2
49,Mike ONeill,277,7
46,Brit Framel,306,8
45,Tony Mikulec,202,5
58,Alonso Rojas,322,8
65,Jordan Scott,175,4
47,Louie Sakoda,169,5
52,Ryan Weigand,216,5
33,Chris Gould,33,1
50,David Wooldridge,276,7
40,Chris Pavasaris,198,6
17,Scott Kozlowski,17,1
46,John Stec,195,5
44,Jacob Richardson,226,6
48,Brett Shrable,122,3
41,Truman Spencer,157,4
47,Jacob Skinner,143,4
49,Rob Park,221,6
52,Owen Tolson,194,5
47,Brian Cortney,92,2
35,Derek Wash,60,2
78,Nick Folk,294,6
44,Kyle Loomis,200,5
71,Kody Bliss,110,2
42,Chris Beckman,152,4
37,Jonathan Johnson,37,1
35,Rudy Carpenter,35,1
52,Jay Ottovegio,202,5
61,Chris Miller,145,3
50,Jim Laney,90,2
68,Daniel Sepulveda,179,3
54,Kyle Tucker,269,6
25,Derek McLaughlin,25,1
57,Kip Facer,144,3
47,Andrew Larson,206,5
49,Sean Douglas,168,4
51,Aaron Horne,80,3
37,Jared Scruggs,123,4
55,Cole Chason,240,5
60,Durant Brooks,321,7
44,Alex Feinberg,185,5
56,Daren Daly,166,4
30,Jon Peattie,58,2
41,Ryan Dougherty,81,2
60,Thomas Morstead,164,4
44,Zach Johnson,114,3
56,Brett Kern,206,5
57,Graham Gano,190,4
53,Johnny Ayers,167,4
45,Gordon Ely Kelso,144,4
49,Blake McAdams,240,6
29,Justin Laird,29,1
41,Ryan Hotchkiss,142,4
47,TJ Conley,214,5
49,Kyle Stringer,213,5
50,Mike Brandtner,236,6
55,Alex Reyes,156,4
48,Kevin Payne,237,6
33,Scott Love,33,1
49,Colby Smith,72,2
50,Chris Jackson,159,4
54,Kyle Zimmerman,334,8
45,Chris Keagle,90,3
48,Leon Jackson III,195,5
52,Adam Podlesh,192,4
46,John Deraney,196,5
55,Michael Gibson,100,3
46,Paul Smith,46,1
57,Zoltan Mesko,215,5
48,Andy Fenstermaker,264,7
54,Justin Kucek,238,5
52,Adam Crossett,126,3
45,Tim Reyer,143,4
50,Dan Titchner,244,6
53,Greg Johnson,176,4
39,Trevor Gerland,39,1
51,Zacary Whited,135,3
72,Waylon Prather,288,6
47,Jake Brownell,164,4
56,Jarrod Kaufman,56,1
51,Slade Larscheid,116,3
59,Brandon Fields,132,3
49,Geoffrey Price,236,6
37,Brady Quinn,37,1
59,Aaron Perez,308,6
43,AJ Trapasso,127,3
54,Tyson Beattie,341,8
36,Matt Lasher,105,3
51,Ben Woods,309,7
40,Michael Cohen,163,5
49,Matt DiLallo,213,6
53,Matt Fodge,158,4
55,Justin Brantly,152,3
48,Adam Graessle,258,6
51,Joe Radigan,225,5
57,Jeremy Kapinos,365,8
46,Kyle Yelton,211,5
52,Jared Armstrong,207,5
28,Casey Welch,28,1
53,Kenneth DeBauche,192,4
53,Micheal Hughes,137,3
33,Alan Gomez,33,1
42,Zach Sasser,76,2
51,Brendan Carney,169,4
44,Corey Goettsche,121,3
56,Britton Colquitt,141,3
50,PJ Fitzgerald,371,9
39,Parker Mullins,73,2
30,Brett Upson,86,3
33,Ryan Succop,33,1
44,Nic Schmitt,181,5
49,Britt Barefoot,207,5
62,Darryl Blunt,148,3
54,Aaron Knowles,54,1
53,Billy Vinnedge,339,8
55,Jimmie Kaylor,393,9
44,Brian Steel,249,7
47,Justin Teachey,222,6
47,Nic Schmitt,324,8
48,Cole Chason,394,10
48,Chris Kindred,83,2
47,Paul Jurado,47,1
36,Ryan Hotchkiss,180,5
60,Zach Sasser,132,3
40,Derek McLaughlin,40,1
44,PJ Fitzgerald,209,6
49,Chris Cook,288,8
39,Jacob Skinner,136,4
40,Kevin Payne,55,2
45,Scott Love,45,1
57,Daniel Sepulveda,283,6
57,Justin Brantly,178,4
48,Ben Woods,223,7
46,Brian Steel,184,5
51,Brendan Carney,343,8
45,Jimmie Kaylor,162,4
46,Jordan Scott,254,6
49,Alex Feinberg,184,5
40,Brett Upson,40,1
34,Mike ONeill,117,4
