defensive two point conversion, forced fumble, forced fumbles, fumble return touchdowns, fumble return yards, interception return touchdowns, interceptions, name, sacks, safeties, tackle assists, tackles
,,0,0,,0,1,Robert Alford,0.000,0,1.000,0
,,0,0,,0,0,Antonio Allen,0.000,0,2.000,4
,,0,0,,0,0,Damon Harrison,0.000,0,2.000,4
,,0,0,,0,0,DeMario Davis,0.000,0,4.000,3
,,1,0,,0,0,David Harris,0.000,0,4.000,3
,,0,0,,0,1,Dawan Landry,0.000,0,1.000,3
,,0,0,,0,0,Sheldon Richardson,0.500,0,4.000,3
,,0,0,,0,0,Garrett McIntyre,0.000,0,0.000,2
,,0,0,,0,0,Antwan Barnes,1.000,0,1.000,1
,,0,0,,0,0,Josh Bush,0.000,0,0.000,1
,,0,0,,0,0,Kenrick Ellis,0.000,0,1.000,1
,,0,0,,0,0,Jaiquawn Jarrett,0.000,0,0.000,1
,,0,0,,0,0,Dee Milliner,0.000,0,1.000,1
,,0,0,,0,0,Calvin Pace,0.500,0,1.000,1
,,0,0,,0,0,Muhammad Wilkerson,1.000,0,1.000,1
,,0,0,,0,0,Antonio Cromartie,0.000,0,1.000,0
,,0,0,,0,0,Leonard Johnson,0.000,0,1.000,8
,,1,0,,0,0,Mason Foster,2.000,0,1.000,7
,,0,0,,0,0,Dashon Goldson,0.000,0,2.000,5
,,0,0,,0,0,Johnthan Banks,0.000,0,0.000,3
,,0,0,,0,0,Mark Barron,0.000,0,1.000,3
,,0,0,,0,1,Lavonte David,1.000,0,5.000,3
,,0,0,,0,0,Daniel Teo Nesheim,1.000,0,0.000,3
,,1,0,,0,0,Jonathan Casillas,0.000,0,2.000,2
,,0,0,,0,0,Adrian Clayborn,0.000,0,1.000,2
,,0,0,,0,0,Akeem Spence,0.000,0,0.000,2
,,0,0,,0,0,Dekoda Watson,1.000,0,1.000,2
,,0,0,,0,0,Michael Adams,0.000,0,0.000,1
,,0,0,,0,0,DaQuan Bowers,0.000,0,0.000,1
,,0,0,,0,0,Derek Landri,0.000,0,1.000,1
,,0,0,,0,0,Gerald McCoy,0.000,0,1.000,1
,,0,0,,0,0,Darrelle Revis,0.000,0,0.000,1
,,0,0,,0,0,Ryan Clark,0.000,0,6.000,7
,,0,0,,0,0,Troy Polamalu,0.000,0,1.000,5
,,0,0,,0,0,Brett Keisel,0.000,0,2.000,4
,,0,0,,0,0,Lawrence Timmons,0.000,0,1.000,4
,,0,0,,0,0,Larry Foote,0.000,0,5.000,3
,,0,0,,0,0,William Gay,0.000,0,0.000,3
,,0,0,,0,0,E Hood,0.000,0,1.000,3
,,0,0,,0,0,Ike Taylor,0.000,0,0.000,3
,,0,0,,0,0,Jarvis Jones,0.000,0,0.000,2
,,0,0,,0,0,Steve McLendon,0.000,0,4.000,2
,,0,0,,0,0,Kion Wilson,0.000,0,0.000,2
,,0,0,,0,0,LaMarr Woodley,1.000,0,2.000,2
,,0,0,,0,0,Cortez Allen,0.000,0,1.000,1
,,0,0,,0,0,Cameron Heyward,0.000,0,0.000,1
,,0,0,,0,0,Shamarko Thomas,0.000,0,0.000,1
,,0,0,,0,0,Al Woods,0.000,0,2.000,0
,,0,0,,0,0,Jason Worilds,0.000,0,3.000,0
,,0,0,,0,0,Zach Brown,2.000,0,0.000,8
,,0,0,,0,0,Bernard Pollard,0.000,0,1.000,5
,,0,0,,0,0,Moise Fokou,0.000,0,2.000,4
,,0,0,,0,0,Jason McCourty,0.000,0,0.000,4
,,0,0,,0,0,Coty Sensabaugh,0.000,0,0.000,4
,,0,0,,0,0,Jurrell Casey,2.000,0,0.000,3
,,0,0,,0,0,Derrick Morgan,1.000,0,0.000,3
,,0,0,,0,0,Ropati Pitoitua,0.000,0,1.000,3
,,0,0,,0,1,Alterraun Verner,0.000,0,0.000,3
,,0,0,,0,0,Mike Martin,0.000,0,0.000,1
,,0,0,,0,0,Michael Griffin,0.000,0,2.000,1
,,0,0,,0,0,Sammie Lee Hill,0.000,0,1.000,0
,,0,0,,0,0,Chris Houston,0.000,0,0.000,4
,,0,0,,0,1,DeAndre Levy,0.000,0,3.000,4
,,0,0,,0,0,Darius Slay,0.000,0,0.000,4
,,0,0,,0,0,Rashean Mathis,0.000,0,2.000,3
,,0,0,,0,0,Travis Lewis,0.000,0,0.000,2
,,0,0,,0,0,Nick Fairley,1.500,0,3.000,2
,,0,0,,0,0,Israel Idonije,0.000,0,0.000,2
,,0,0,,0,0,CJ Mosley,0.000,0,0.000,2
,,0,0,,0,1,Glover Quin,0.000,0,0.000,2
,,0,0,,0,1,Stephen Tulloch,1.000,0,1.000,2
,,0,0,,0,0,Ezekiel Ansah,0.500,0,2.000,1
,,0,0,,0,0,D Bentley,0.000,0,1.000,1
,,0,0,,0,0,Louis Delmas,0.000,0,2.000,1
,,0,0,,0,0,Willie Young,0.000,0,2.000,1
,,0,0,,0,1,Erin Henderson,0.000,0,4.000,7
,,0,0,,0,0,Jamarca Sanford,0.000,0,2.000,7
,,0,0,,0,0,Harrison Smith,0.000,0,3.000,7
,,0,0,,0,0,Chris Cook,0.000,0,0.000,5
,,0,0,,0,0,Fred Evans,0.000,0,1.000,5
,,0,0,,0,0,Chad Greenway,0.000,0,3.000,5
,,1,0,,0,0,Josh Robinson,0.000,0,0.000,4
,,0,0,,0,0,Xavier Rhodes,0.000,0,0.000,3
,,0,0,,0,0,Jared Allen,1.000,0,2.000,2
,,0,0,,0,0,Brian Robison,0.000,0,2.000,2
,,0,0,,0,0,Letroy Guion,0.000,0,2.000,0
,,0,0,,0,0,LaRon Landry,0.000,0,5.000,10
,,0,0,,0,1,Antoine Bethea,0.000,0,5.000,6
,,0,0,,0,0,Jerrell Freeman,0.000,0,5.000,5
,,0,0,,0,0,Robert Mathis,1.000,0,2.000,3
,,0,0,,0,1,Greg Toler,0.000,0,0.000,3
,,0,0,,0,0,Vontae Davis,0.000,0,0.000,2
,,0,0,,0,0,Cory Redding,0.000,0,2.000,2
,,0,0,,0,0,Darius Butler,0.000,0,0.000,1
,,0,0,,0,0,Kelvin Sheppard,0.000,0,5.000,1
,,0,0,,0,0,Erik Walden,0.000,0,2.000,1
,,0,0,,0,0,Aubrayo Franklin,0.000,0,2.000,0
,,0,0,,0,0,Ricky Jean Francois,0.000,0,4.000,0
,,0,0,,0,0,Ricardo Mathews,0.000,0,2.000,0
,,0,0,,0,0,Nick Roach,0.000,0,4.000,5
,,0,0,,0,0,Tyvon Branch,1.000,0,1.000,4
,,0,0,,0,0,Tracy Porter,1.000,0,1.000,4
,,0,0,,0,0,Kevin Burnett,0.000,0,3.000,3
,,0,0,,0,0,DJ Hayden,0.000,0,0.000,3
,,0,0,,0,0,Lamarr Houston,1.000,0,2.000,3
,,0,0,,0,0,Jason Hunter,1.000,0,2.000,2
,,0,0,,0,0,Mike Jenkins,0.000,0,1.000,2
,,0,0,,0,0,Kaluka Maiava,0.000,0,2.000,2
,,0,0,,0,0,Jack Crawford,0.000,0,0.000,1
,,0,0,,0,0,Stacy McGee,0.000,0,0.000,1
,,0,0,,0,0,Brandian Ross,0.000,0,0.000,1
,,0,0,,0,0,Charles Woodson,0.000,0,2.000,1
,,0,0,,0,0,Pat Sims,0.000,0,1.000,0
,,0,0,,0,0,Vance Walker,0.000,0,3.000,0
,,0,0,,0,0,Charles Godfrey,1.000,0,2.000,7
,,0,0,,0,0,Luke Kuechly,0.000,0,3.000,6
,,0,0,,0,0,Thomas Davis,0.000,0,4.000,5
,,0,0,,0,0,Josh Thomas,0.000,0,0.000,5
,,0,0,,0,0,Star Lotulelei,0.000,0,0.000,4
,,0,0,,0,0,Jon Beason,0.000,0,3.000,3
,,0,0,,0,0,Captain Munnerlyn,0.000,0,1.000,3
,,0,0,,0,0,Mario Addison,0.000,0,0.000,1
,,0,0,,0,0,Dwan Edwards,0.000,0,0.000,1
,,0,0,,0,0,Greg Hardy,0.000,0,2.000,1
,,1,0,,0,0,Charles Johnson,1.000,0,0.000,1
,,0,0,,0,0,Quintin Mikell,0.000,0,0.000,1
,,0,0,,0,0,DJ Moore,0.000,0,1.000,1
,,1,0,,0,0,Earl Thomas,0.000,0,2.000,8
,,0,0,,0,0,Kam Chancellor,0.000,0,0.000,6
,,0,0,,0,0,Bobby Wagner,0.000,0,3.000,4
,,0,0,,0,0,Tony McDaniel,0.000,0,2.000,3
,,0,0,,0,0,Richard Sherman,0.000,0,0.000,2
,,0,0,,0,0,Malcolm Smith,0.000,0,0.000,2
,,0,0,,0,0,KJ Wright,0.000,0,2.000,2
,,0,0,,0,0,Red Bryant,0.000,0,0.000,1
,,1,0,,0,0,Byron Maxwell,0.000,0,0.000,1
,,0,0,,0,0,Benson Mayowa,0.000,0,1.000,1
,,0,0,,0,0,O Brien,1.000,0,0.000,1
,,0,0,,0,0,D Anthony Smith,0.000,0,0.000,1
,,0,0,,0,0,Walter Thurmond,0.000,0,0.000,1
,,0,0,,0,0,Brandon Mebane,0.000,0,2.000,0
,,0,0,,0,0,Paul Posluszny,0.000,0,0.000,10
,,0,0,,0,0,Alan Ball,0.000,0,0.000,4
,,0,0,,0,0,Geno Hayes,0.000,0,0.000,4
,,0,0,,0,0,Jason Babin,1.000,0,0.000,3
,,0,0,,0,0,Johnathan Cyprien,0.000,0,0.000,3
,,0,0,,0,0,Dwayne Gratz,0.000,0,0.000,3
,,0,0,,0,0,Sen Derrick Marks,0.000,0,0.000,3
,,0,0,,0,0,Russell Allen,0.000,0,0.000,2
,,0,0,,0,0,Roy Miller,0.000,0,0.000,2
,,0,0,,0,0,Will Blackmon,0.000,0,0.000,1
,,0,0,,0,0,Brandon Deaderick,0.000,0,0.000,1
,,0,0,,0,0,Mike Harris,0.000,0,0.000,1
,,0,0,,0,0,Dwight Lowery,0.000,0,0.000,1
,,0,0,,0,0,Jeremy Mincey,0.000,0,0.000,1
,,,,,,,JT Thomas,,1,,
,,0,0,,0,0,Derrick Johnson,0.000,0,0.000,7
,,0,0,,0,0,Eric Berry,0.500,0,1.000,6
,,0,0,,0,0,Justin Houston,3.000,0,0.000,5
,,0,0,,0,0,Dontari Poe,1.500,0,1.000,5
,,0,0,,0,1,Brandon Flowers,0.000,0,0.000,4
,,0,0,,0,0,Akeem Jordan,0.000,0,0.000,4
,,0,0,,0,0,Kendrick Lewis,0.000,0,0.000,3
,,0,0,,0,0,Quintin Demps,0.000,0,0.000,2
,,0,0,,1,1,Tamba Hali,0.000,0,0.000,2
,,0,0,,0,0,Tyson Jackson,1.000,0,0.000,2
,,0,0,,0,0,Marcus Cooper,0.000,0,0.000,1
,,0,0,,0,0,Mike Devito,0.000,0,0.000,1
,,0,0,,0,0,Sean Smith,0.000,0,0.000,1
,,0,0,,0,0,Frank Zombo,0.000,0,0.000,1
,,0,0,,0,0,Cortland Finnegan,0.000,0,0.000,7
,,0,0,,0,0,Alec Ogletree,0.000,0,0.000,7
,,0,0,,0,0,James Laurinaitis,0.000,0,0.000,6
,,0,0,,0,0,Michael Brockers,0.000,0,0.000,5
,,1,0,,0,0,Janoris Jenkins,0.000,0,0.000,4
,,0,0,,0,0,TJ McDonald,0.000,0,1.000,4
,,0,0,,0,0,Rodney McLeod,0.000,0,1.000,4
,,0,0,,0,0,William Hayes,1.000,0,0.000,3
,,0,0,,0,1,Trumaine Johnson,0.000,0,0.000,3
,,2,0,,0,0,Robert Quinn,3.000,0,0.000,3
,,0,0,,0,0,Matt Conrath,0.000,0,0.000,2
,,0,0,,0,0,Kendall Langford,0.000,0,0.000,2
,,0,0,,0,0,Will Witherspoon,0.000,0,0.000,2
,,0,0,,0,0,Jermelle Cudjo,0.000,0,0.000,1
,,0,0,,0,0,Chris Long,0.000,0,0.000,1
,,0,0,,0,0,Jasper Brinkley,0.000,0,0.000,8
,,0,0,,0,0,Karlos Dansby,0.000,0,0.000,8
,,1,0,,0,0,Tyrann Mathieu,0.000,0,0.000,7
,,0,0,,0,0,Yeremiah Bell,0.000,0,0.000,4
,,0,0,,0,0,Rashad Johnson,0.000,0,0.000,4
,,0,0,,0,0,Jerraud Powers,0.000,0,0.000,4
,,0,0,,0,0,Lorenzo Alexander,0.000,0,0.000,3
,,0,0,,0,0,Calais Campbell,0.000,0,0.000,3
,,1,0,,0,0,Sam Acho,0.000,0,0.000,2
,,0,0,,0,0,Patrick Peterson,0.000,0,0.000,2
,,0,0,,0,0,Antoine Cason,0.000,0,0.000,1
,,0,0,,0,0,Darnell Dockett,0.000,0,0.000,1
,,0,0,,0,0,Frostee Rucker,0.000,0,0.000,1
,,0,0,,0,0,Matt Shaughnessy,0.000,0,0.000,1
,,0,0,,1,1,Dan Williams,0.000,0,0.000,1
,,1,0,,0,0,NaVorro Bowman,0.000,0,1.000,7
,,0,0,,0,0,Donte Whitner,0.000,0,0.000,7
,,0,0,,0,1,Eric Reid,0.000,0,0.000,6
,,0,0,,0,0,Patrick Willis,0.000,0,0.000,5
,,0,0,,0,0,Ray McDonald,0.500,0,2.000,2
,,0,0,,0,0,Aldon Smith,1.500,0,3.000,2
,,0,0,,0,0,Ahmad Brooks,0.000,0,0.000,1
,,0,0,,0,0,Tarell Brown,0.000,0,0.000,1
,,0,0,,0,0,Glenn Dorsey,0.000,0,0.000,1
,,0,0,,0,0,Justin Smith,0.000,0,2.000,1
,,0,0,,0,0,Ian Williams,0.000,0,0.000,1
,,0,0,,0,0,Tony Jerod Eddie,0.000,0,1.000,0
,,0,0,,0,0,Brad Jones,0.000,0,3.000,7
,,0,0,,0,0,Clay Matthews,1.000,0,1.000,7
,,0,0,,0,0,Sam Shields,0.000,0,2.000,7
,,0,0,,0,0,AJ Hawk,0.000,0,3.000,6
,,0,0,,0,0,MD Jennings,0.000,0,1.000,6
,,0,0,,0,0,Jerron McMillian,0.000,0,0.000,5
,,0,0,,0,0,Tramon Williams,0.000,0,1.000,4
,,0,0,,0,0,Micah Hyde,0.000,0,1.000,3
,,0,0,,0,0,Ryan Pickett,0.000,0,0.000,3
,,0,0,,0,0,BJ Raji,0.000,0,0.000,3
,,0,0,,0,0,Mike Neal,0.000,0,1.000,2
,,0,0,,0,0,Nick Perry,0.000,0,1.000,2
,,0,0,,0,0,Johnny Jolly,1.000,0,1.000,1
,,1,1,,0,0,Barry Church,0.000,0,1.000,7
,,0,0,,0,0,Bruce Carter,1.000,0,3.000,6
,,0,0,,1,1,Brandon Carr,0.000,0,0.000,4
,,0,0,,0,0,Sean Lee,0.000,0,1.000,4
,,0,0,,0,0,Morris Claiborne,0.000,0,0.000,3
,,1,0,,0,0,Nick Hayden,0.000,0,0.000,3
,,0,0,,0,0,Orlando Scandrick,0.000,0,0.000,3
,,0,0,,0,1,Will Allen,0.000,0,1.000,2
,,0,0,,0,0,Landon Cohen,0.000,0,0.000,1
,,0,0,,0,0,Jason Hatcher,1.000,0,1.000,1
,,0,0,,0,0,George Selvie,1.000,0,0.000,1
,,0,0,,0,0,Justin Durant,0.000,0,3.000,0
,,0,0,,0,1,DeMarcus Ware,0.000,0,0.000,0
,,0,0,,0,0,Terrell Thomas,0.000,0,1.000,6
,,0,0,,0,0,Mark Herzlich,0.000,0,1.000,5
,,0,0,,0,0,Corey Webster,0.000,0,1.000,5
,,0,0,,0,0,Prince Amukamara,0.000,0,0.000,4
,,0,0,,0,1,Ryan Mundy,0.000,0,2.000,4
,,0,0,,0,0,Spencer Paysinger,0.000,0,0.000,4
,,0,0,,0,0,Antrel Rolle,0.000,0,1.000,4
,,0,0,,0,0,Justin Tuck,0.500,0,5.000,3
,,0,0,,0,0,Cullen Jenkins,0.000,0,0.000,2
,,1,0,,0,0,Linval Joseph,0.500,0,2.000,2
,,0,0,,0,0,Mathias Kiwanuka,0.000,0,1.000,2
,,0,0,,0,0,Mike Patterson,0.000,0,0.000,2
,,0,0,,0,0,Shaun Rogers,0.000,0,0.000,2
,,0,0,,0,0,Jacquian Williams,0.000,0,1.000,2
,,0,0,,0,0,Dan Connor,0.000,0,1.000,1
,,0,0,,0,0,Jason Pierre Paul,1.000,0,0.000,1
,,0,0,,0,0,Keith Rivers,0.000,0,0.000,1
,,0,0,,0,0,Aaron Ross,0.000,0,0.000,1
,,0,0,,0,0,Perry Riley,1.000,0,7.000,8
,,1,0,,0,0,Ryan Kerrigan,1.000,0,1.000,7
,,0,0,,0,0,London Fletcher,0.000,0,7.000,6
,,0,0,,0,0,Bacarri Rambo,1.000,0,4.000,6
,,0,0,,0,0,EJ Biggers,0.000,0,2.000,5
,,1,0,,0,0,Josh Wilson,0.000,0,2.000,5
,,0,1,,0,0,DeAngelo Hall,0.000,0,3.000,3
,,0,0,,0,0,Brian Orakpo,0.000,0,0.000,3
,,0,0,,0,0,David Amerson,0.000,0,2.000,2
,,0,0,,0,0,Barry Cofield,0.000,0,1.000,2
,,0,0,,0,0,Stephen Bowen,0.000,0,1.000,1
,,0,0,,0,0,Kedric Golston,0.000,0,1.000,1
,,0,0,,0,0,Chris Baker,0.000,0,1.000,0
,,0,0,,0,0,Reed Doughty,0.000,0,1.000,0
,,0,0,,0,0,Darryl Tapp,0.000,0,1.000,0
,,0,0,,0,0,Mychal Kendricks,0.000,0,4.000,6
,,0,0,,0,1,Brandon Boykin,0.000,0,1.000,5
,,0,0,,0,0,Bradley Fletcher,0.000,0,3.000,4
,,0,0,,0,0,DeMeco Ryans,1.000,0,4.000,4
,,0,0,,0,0,Nate Allen,0.000,0,3.000,3
,,0,0,,0,0,Patrick Chung,0.000,0,4.000,3
,,1,0,,0,0,Trent Cole,0.000,1,1.000,3
,,0,0,,0,0,Fletcher Cox,1.000,0,0.000,3
,,0,0,,0,0,Cedric Thornton,0.000,0,1.000,2
,,0,0,,0,1,Cary Williams,1.000,0,0.000,2
,,0,0,,0,0,Connor Barwin,0.000,0,2.000,1
,,0,0,,0,0,Casey Matthews,0.000,0,0.000,1
,,0,0,,0,0,Jordan Poyer,0.000,0,1.000,1
,,0,0,,0,0,Clifton Geathers,0.000,0,1.000,0
,,0,0,,0,0,Bront Bird,0.000,0,4.000,10
,,0,0,,0,0,Deon Butler,0.500,0,4.000,9
,,0,0,,0,0,Derek Cox,0.000,0,0.000,7
,,0,0,,0,0,Eric Weddle,0.000,0,2.000,7
,,0,0,,0,0,Shareece Wright,0.000,0,1.000,6
,,0,0,,0,0,Josh Johnson,1.000,0,1.000,5
,,0,0,,0,0,Jahleel Addae,0.000,0,0.000,4
,,0,0,,0,0,Richard Marshall,0.000,0,1.000,3
