completions, interceptions thrown, name, passes, passing touchdowns, passing yards
12,0,B Kaaya,18,4,135
1,0,M Rosier,3,0,15
9,1,K Coleman,16,0,135
6,1,R Stanley,11,0,40
10,1,W Speight,13,3,145
4,0,S Morris,4,0,45
3,0,J OKorn,3,0,16
7,1,I Woolsey,13,0,88
5,1,D Brown,10,0,63
20,0,D Williams,28,1,143
0,0,N Fitzgerald,3,0,0
24,0,D Davis,34,2,285
30,1,B Stockstill,36,5,329
10,1,J Urzua,17,1,106
4,0,D Ballard,17,0,28
4,0,P Garrett,5,0,14
1,1,D May,2,0,12
3,0,W Worth,3,1,78
1,0,T Smith,1,0,45
26,0,K Anderson,45,1,302
24,0,M Trubisky,40,0,156
8,0,J Eason,12,1,131
5,0,G Lambert,8,0,54
5,0,T Armstrong Jr,10,1,108
1,0,R Fyfe,3,0,6
17,1,C Virgil,32,1,133
7,1,Z Kline,11,0,110
15,0,C Thorson,22,0,196
26,0,Z Terrell,36,1,218
24,3,A Morris,39,2,237
8,0,M Fine,11,0,74
8,1,M Davis,17,2,155
5,0,B Hicks,9,1,145
0,0,D Colbert,1,0,0
21,1,J Barrett,31,6,349
6,0,J Burrow,8,1,68
12,2,J Knapke,33,0,110
9,1,J Morgan,10,0,65
0,0,R Moore,1,0,0
27,0,G Windham,45,4,380
40,2,T Jones,55,4,418
1,0,L Williams,1,1,22
18,0,M Rudolph,26,2,188
6,0,T Cornelius,8,0,54
1,0,J Kolar,2,0,8
3,0,J Alo,8,0,94
1,0,D Landor,6,0,12
21,0,D Prukop,30,3,271
27,1,B Scott,47,0,303
19,0,N Peterman,32,2,175
16,1,Z Bednarczyk,31,0,119
0,0,A DaSilva,1,0,0
16,0,T McSorley,31,2,209
6,0,M Mitchell,12,0,65
8,2,J Agner,15,0,64
0,0,G Bollas,1,0,0
25,1,D Blough,43,1,245
1,0,E Sindelar,1,0,6
13,0,B Coney,23,1,158
5,0,T Swafford,6,1,46
2,2,M Mauk,7,0,18
0,1,J Smith Jr,1,0,0
16,0,C Chapman,25,2,283
1,0,R Agnew,1,0,8
4,1,T Knight,16,0,37
3,0,A Riese,4,0,33
8,1,Q Flowers,18,2,178
5,0,B Kean,7,2,52
16,1,M Mahalak,36,0,165
0,0,E Knudson,5,0,0
33,2,K Hill,49,2,439
19,0,T Christion,30,3,333
0,0,Z Lujan,1,0,0
12,0,D Evans,23,1,198
1,0,C President,2,0,9
16,1,K Potter,28,1,234
0,0,M Roberson,1,0,0
20,0,B Silvers,27,2,229
7,0,S Smith,7,1,86
2,0,K Barker,2,0,8
8,1,T Hays,12,2,124
6,0,T Mitchell,10,0,37
22,1,T Knight,42,1,239
26,3,J Rosen,46,1,343
30,0,P Mahomes II,43,4,483
18,1,N Shimonek,28,1,150
28,2,Z Conque,49,1,246
3,0,H Taylor,6,1,66
15,0,Z Greenlee,27,3,229
0,0,K Johnson,1,0,0
17,0,T Rogers,41,0,206
20,1,D Sturm,25,2,274
2,0,J Johnson,8,0,13
11,0,J Young Battle,18,0,102
2,0,Q Toppings,5,1,40
26,1,K Benkert,34,3,264
24,0,K Lauletta,35,3,337
20,0,J Evans,32,4,221
5,0,B Motley,9,0,31
9,2,S Masha,25,0,70
0,1,S Calvert,2,0,0
18,1,J Browning,27,3,287
2,0,K Carta Samuels,2,1,2
24,1,C Laviano,40,0,168
41,1,L Falk,51,4,418
34,1,G Gubrud,40,5,474
1,0,C Kupp,1,0,22
19,2,B Houston,31,0,205
12,2,B Harris,21,1,131
23,1,S Howard,35,0,253
0,1,C Chugunov,2,0,0
23,0,D Lock,51,1,280
1,0,M Zanders,2,0,2
19,0,J Allen,29,2,245
24,0,D Hare,39,3,329
16,1,S Buechele,26,2,280
0,0,T Swoopes,1,0,0
15,0,D Kizer,24,5,215
2,0,M Zaire,5,0,23
0,0,T Hunter Jr,1,0,0
10,0,D Washington,18,4,187
4,0,S Bentley,10,0,66
0,0,B LaRussa,1,0,0
16,1,J Williamson,37,1,200
1,0,T Mixson,1,0,12
3,0,B Cox,5,0,6
33,0,D Francois,52,2,419
21,3,C Kelly,39,4,313
9,0,M Alexander,18,1,131
5,1,A McGough,10,0,39
13,0,P Hills,18,3,210
1,0,D Moore,1,0,21
1,0,T Pigrome,2,0,7
25,1,E Dungey,51,3,255
1,0,B Estime,1,0,23
1,0,Z Mahoney,1,0,15
20,1,L Jackson,39,1,411
1,0,K Bolin,1,0,20
3,0,N Romine,9,0,67
8,0,C Manning,24,1,135
1,0,A Winchester,3,0,7
23,0,J Hurts,36,2,287
2,0,B Barnett,6,0,64
10,1,M White,24,0,135
7,0,T Ferguson,10,0,55
2,0,D Eckels,3,1,26
0,1,N Fant,1,0,0
14,1,T Lamb,21,0,181
1,0,J Caruso,1,0,4
16,1,D Washington,34,0,152
1,0,T Blake,2,0,17
3,0,A Bradshaw,5,0,55
1,0,C Carter,1,0,11
16,1,T Stehling,30,1,197
15,0,B Dawkins,29,1,223
16,3,T Cherry,25,0,209
15,0,D Kincade,19,2,193
17,0,S White,23,3,244
15,0,C Voytik,21,0,215
4,0,J Hansen,9,0,45
28,0,M Wilkins,37,2,351
38,2,P Mahomes II,53,5,540
26,2,S Russell,47,2,261
0,0,Z Smith,1,0,0
17,3,B Hicks,44,1,229
19,3,B Rypien,35,1,299
55,1,L Falk,71,4,480
23,2,J Knapke,40,3,315
1,1,J Morgan,2,0,12
21,0,K Studsrud,36,1,219
19,0,K Olsen,25,3,155
1,0,M Johnson,1,1,76
4,0,H Klugh,6,0,43
0,0,L McNeill,2,0,0
29,2,D Thompson,50,0,322
27,2,D Watson,53,3,292
24,2,B Silvers,42,2,233
2,1,S Smith,3,0,12
15,0,S Liufau,18,2,204
6,0,S Montez,10,2,117
1,0,J Gehrke,3,0,14
18,1,T Gueller,35,0,59
1,0,T Jewell,6,0,2
6,0,F Bauta,17,0,82
2,0,C Hill,6,0,26
15,1,D Sturm,23,2,176
5,0,J Johnson,7,0,60
31,1,D Jones,48,0,332
6,1,K Hinton,11,0,133
3,0,J Wolford,5,0,17
33,1,P Nelson,43,1,297
20,0,R Finley,31,1,254
1,0,G Locklear,1,0,28
19,1,L Del Rio,32,4,320
0,0,A Appleby,1,0,0
1,0,S Johnson,3,0,45
2,3,D Barker,10,0,10
25,1,D Francois,32,3,262
1,0,J Cosentino,3,0,7
7,0,R Mitchell,20,1,142
22,1,C Virgil,42,2,274
9,2,N Ketteringham,25,0,89
11,1,J Eason,20,1,204
2,0,G Lambert,3,0,2
9,2,C Fourcade,19,2,99
2,0,D Powell,2,0,12
5,0,J Thomas,10,0,80
24,0,J Russ,38,1,225
1,0,M Haynes,1,0,10
0,0,J Jones,1,0,0
9,3,I Woolsey,18,4,205
12,2,T Cook,26,3,204
14,1,K Postma,25,0,125
1,0,D King,1,0,5
6,0,A Allen,9,0,44
1,0,C Earp,4,0,14
17,0,W Lunt,35,2,127
19,0,M Trubisky,24,2,265
17,0,R Lagow,28,3,266
15,1,R Neal,30,1,231
19,0,C Beathard,28,3,235
1,0,N Stanley,2,0,2
8,1,J Lanning,20,0,86
6,0,J Park,15,0,79
17,0,M Cozart,24,2,198
1,1,R Willis,5,0,8
19,1,G Windham,36,1,167
17,1,M Mitchell,32,3,182
7,0,O Bamiro,14,2,95
7,2,L Raynard,15,0,82
8,0,K Carter,13,1,63
15,0,A Jennings,21,1,170
25,0,J Tabary,38,0,237
4,0,G Ashcraft,8,0,28
6,1,D Etling,14,1,100
1,0,J McMillan,1,0,19
1,0,B Harris,4,0,8
17,1,E Jenkins,35,1,248
34,2,R Higgins,52,4,409
3,0,P Wilson,4,0,58
4,0,J Smith,4,1,51
14,0,C York,31,2,137
11,1,R Comis,28,1,145
12,1,P Towles,22,2,191
17,2,B Kaaya,31,0,191
18,1,J Driskel,36,0,167
0,0,D Parr,1,0,0
13,1,B Bahl,22,2,250
19,1,M Kimble,32,3,150
2,0,A Green,3,0,24
0,0,B Martin,1,0,0
25,0,W Speight,37,4,312
2,0,J OKorn,4,0,16
3,0,N Patti,11,0,37
3,0,J Holman,11,0,19
20,0,M Leidner,30,4,295
1,0,C Rhoda,1,0,6
20,0,I Harker,36,3,237
1,0,B Pugh,1,1,10
20,0,C Kelly,27,3,219
2,0,J Pellerin,3,1,23
4,0,B Butler,7,0,40
1,0,B Goodson,2,0,32
24,0,D Lock,37,5,450
3,0,M Zanders,3,0,27
23,2,T Porter,45,1,287
13,0,C Litton,16,6,309
1,0,G Morrell,6,0,4
9,0,D Harris,16,0,91
6,1,C Andrews,17,0,84
19,1,N Fitzgerald,29,2,178
1,0,F Ross,1,1,17
11,0,B Mcllwain,22,2,126
9,1,P Orth,17,0,83
6,0,W Worth,8,0,130
23,0,B Shirreffs,26,1,239
1,0,T Davis,1,0,25
20,1,T Armstrong Jr,34,3,377
1,0,R Fyfe,1,1,35
16,5,J Allen,32,1,189
21,0,T Rogers,35,2,205
12,1,A Apodaca,23,0,115
17,0,C Thorson,41,1,191
30,2,J Kolbe,41,0,287
15,1,D Kizer,18,2,156
4,0,M Zaire,9,0,49
10,1,T Stewart,23,0,113
2,0,T Gangi,3,0,88
11,0,M Fine,22,0,108
4,1,A Morris,11,0,13
8,1,L Brihm,19,0,74
14,0,J Barrett,22,0,149
15,4,D Evans,32,0,128
14,0,B Mayfield,20,3,244
12,0,A Kendall,15,2,108
22,0,G Smith,35,2,251
1,0,W Collins,2,0,21
27,1,M Rudolph,44,2,286
1,0,D Stoner,1,1,2
30,1,C Rush,42,4,361
21,0,D Prukop,31,3,331
20,2,K Benkert,39,2,193
1,0,M Johns,1,0,2
11,1,N Peterman,15,3,91
24,1,T McSorley,35,1,332
32,5,D Blough,57,2,401
19,0,H Moore,32,3,250
11,1,C Laviano,22,3,137
8,0,K Johnson,18,1,82
2,1,J Collins,7,0,21
21,1,D Davis,42,0,279
6,0,F Upshaw,9,0,127
1,0,K Ellison,1,0,10
14,1,C Chapman,23,1,129
41,3,D Webb,72,5,522
20,0,Q Flowers,31,4,347
4,0,B Kean,6,0,15
13,0,D Hare,20,0,96
9,0,R Graham,15,1,65
14,0,K Potter,20,3,233
0,0,J Love,1,0,0
10,3,A Kuresa,22,1,135
1,0,J Kraght,1,1,78
1,0,N Tago,1,0,43
16,1,N Mullens,20,3,216
5,0,P Adamson,9,1,30
1,0,B Dever,7,0,17
3,0,T Bell,5,0,13
0,0,L Prunty,1,0,0
36,1,K Hill,56,1,377
17,0,A Allen,29,3,223
11,1,P Walker,23,3,124
0,0,L Marchi,2,0,0
8,2,J Carbone,17,0,84
0,1,P Irwin,3,0,0
22,0,S Buechele,27,4,244
1,0,T Swoopes,1,0,1
9,0,K Johnson,15,0,42
5,0,R Metz,6,0,31
1,0,J Brantley,4,0,7
1,1,G Cuiellette,2,0,5
16,2,A Howard,27,2,267
2,0,D Shorts,4,0,14
13,1,L Woodside,25,4,329
0,0,M Julian,2,0,0
9,0,D Collins,25,0,65
21,1,T Knight,37,3,344
5,0,J Hubenak,11,0,50
1,0,C McQueen,1,0,1
13,1,T Green,39,0,160
1,0,J Morton,1,0,13
23,0,J Rosen,37,1,298
1,0,M Fafaul,1,0,13
11,2,J Stanton,28,1,155
23,1,M Browne,30,2,182
5,0,S Darnold,7,2,61
24,1,K Myers,36,1,196
1,0,D Hobbs,3,0,8
14,3,T Williams,23,1,194
21,3,T Hill,39,0,176
1,0,G Juergens,1,0,9
15,0,K Shurmur,28,1,113
38,1,B Stockstill,65,3,399
20,0,J Evans,28,1,214
10,1,J Dobbs,19,3,91
23,0,J Browning,28,5,294
4,0,K Carta Samuels,5,1,62
19,0,M Linehan,29,1,187
1,1,G Amos,4,0,22
3,0,M Petrino,5,0,9
15,0,B Houston,22,2,231
5,0,A Hornibrook,5,1,61
9,1,T Woodson,19,0,108
5,0,T Chapman,6,0,28
15,0,Z Terrell,22,4,255
0,0,T Flacco,1,0,0
15,0,M Bell,29,2,209
20,1,S Howard,33,5,389
11,0,R Davis,26,1,189
4,1,T Hosick,6,0,31
21,2,H Moore,37,2,275
1,1,R Trail,2,0,2
24,2,G Ward Jr,36,1,326
8,0,T Stehling,25,0,33
22,1,S Russell,38,3,337
1,0,Z Smith,3,0,5
19,0,D Sturm,37,3,229
15,1,M Wilkins,31,2,264
11,1,K Myers,25,1,136
18,1,J Hansen,26,1,277
2,1,C Voytik,6,0,10
0,0,C Echols Luper,1,0,0
10,1,T Lamb,21,1,115
21,1,B Kaaya,27,3,368
1,0,M Rosier,1,0,17
16,0,A Allen,21,2,241
0,0,T Storey,1,0,0
11,1,T Jones,26,0,83
16,0,B Dawkins,21,1,235
10,0,D Brown,18,0,144
11,1,I Woolsey,25,1,117
18,0,S White,27,0,126
4,0,J Franklin III,8,0,37
20,0,T Knight,40,1,247
28,0,R Neal,39,2,238
19,0,M Mauk,32,1,285
1,2,B Coney,4,0,1
18,2,J Knapke,32,0,129
18,1,B Stockstill,30,3,278
26,1,T Hill,48,1,250
26,1,J Rosen,40,2,307
27,0,D Webb,40,4,396
19,1,S Buechele,33,1,196
4,1,T Swoopes,6,0,65
21,1,M Milton,36,2,260
0,0,D Wilson,1,0,0
10,0,P Hills,23,0,127
14,2,K Olsen,28,0,123
9,0,H Klugh,15,2,66
0,0,M Johnson,1,0,0
24,1,T Porter,31,2,285
12,0,D Watson,15,3,152
7,0,N Schuessler,11,1,118
4,0,K Bryant,5,1,27
3,0,T Israel,3,0,22
1,0,J Barnes,1,0,9
8,1,C York,22,0,54
0,0,D Ford,1,0,0
20,0,C Rush,33,6,352
0,0,J Kroll,1,0,0
0,0,J Ward,1,0,0
15,2,J Stanton,41,1,131
13,1,B Shirreffs,24,0,154
23,1,K Benkert,42,0,241
21,0,C Hill,27,4,315
1,0,D Taylor,1,0,9
23,1,K Sloter,33,2,318
14,1,L Del Rio,25,0,186
2,0,A Appleby,4,0,30
6,1,M Fine,22,0,66
4,0,F Upshaw,14,0,64
1,0,K Ellison,3,0,7
17,1,G Smith,33,2,283
6,0,J Thomas,13,1,136
1,1,M Jordan,2,1,77
1,0,T Marshall,1,0,9
17,1,K Shurmur,26,1,149
3,0,W Freebeck,5,0,41
29,1,W Lunt,42,1,312
9,0,Z Terrell,13,0,150
11,1,C Beathard,22,3,152
2,0,N Stanley,2,0,45
11,1,E Stick,19,1,124
8,0,J Ertz,13,1,117
5,0,J Hubener,5,0,42
14,2,J Driskel,24,0,125
1,0,D Parr,4,0,4
14,0,M Mitchell,18,2,106
1,0,G Bollas,2,0,2
12,1,K Bahar,20,0,73
7,0,C Williams,15,0,59
17,0,S Johnson,22,3,310
1,1,D Barker,2,0,1
16,2,T Rogers,33,2,246
1,0,T Taylor,1,1,31
18,2,A Jennings,26,3,256
21,0,D Davis,29,2,264
13,1,L Jackson,20,1,216
7,1,D Francois,18,1,101
1,0,J Cosentino,6,1,12
19,0,D Etling,30,1,215
0,0,M Dupre,1,0,0
0,0,L Fournette,1,0,0
12,0,N Fitzgerald,24,0,120
5,0,D Williams,8,1,94
28,1,A Ford,42,3,278
20,0,A McGough,34,0,178
15,0,R Ferguson,24,2,189
0,0,J Stewart,1,0,0
13,2,M Cozart,22,0,87
9,0,R Willis,13,0,80
4,0,C Stanley,6,0,26
20,0,B Bahl,41,2,339
19,1,M White,31,2,268
16,0,W Speight,30,1,229
16,0,S Liufau,25,3,246
1,0,J MacIntyre,1,0,14
1,0,J Gehrke,1,0,1
0,0,S Montez,7,0,0
26,1,C Kelly,41,3,421
19,0,J Hurts,31,0,158
23,3,D Lock,38,3,376
29,1,J Eason,55,3,308
32,3,C Litton,57,4,413
1,0,G Morrell,2,0,33
21,0,T Woodson,32,4,379
24,0,M Trubisky,27,3,432
5,0,N Elliott,6,0,30
14,0,B Schor,22,1,218
8,0,C Mitch,14,0,68
24,0,R Finley,28,3,281
3,0,J McClendon,4,1,31
16,0,D Washington,26,2,200
1,0,B LaRussa,1,0,4
17,0,T Armstrong Jr,33,3,200
0,0,R Fyfe,1,0,0
14,0,D Prukop,23,0,146
16,0,T Stewart,21,1,160
1,0,T Gangi,4,0,9
7,0,T Jackson,22,1,130
0,0,G Rohach,1,0,0
18,2,R Graham,36,3,221
11,1,C Chapman,19,3,126
18,2,C Thorson,39,3,320
27,1,D Jones,48,0,279
0,0,A Parker,1,0,0
20,1,D Kizer,37,2,344
19,1,T OConnor,26,2,241
17,2,B Mayfield,32,2,226
14,0,J Barrett,20,4,152
26,0,M Rudolph,46,2,540
14,1,N Peterman,29,1,237
15,1,D Garretson,30,0,172
28,4,T Gueller,46,0,227
0,0,T Jewell,2,0,0
18,1,T McSorley,24,1,287
25,1,P Walker,34,0,286
11,0,C Laviano,27,1,152
1,0,J Grant,1,1,21
0,0,Z Allen,2,0,0
5,1,A Apodaca,13,1,85
8,0,L Jordan,11,0,84
16,0,B Mcllwain,28,0,195
44,2,P Nelson,58,1,400
11,1,J Love,21,1,184
10,1,K Potter,18,1,65
20,1,T Williams,28,1,257
24,2,N Mullens,51,1,263
10,1,B Silvers,27,3,123
0,0,S Smith,1,0,0
19,2,B Hicks,32,0,209
9,1,S Calvert,20,1,119
9,3,S Masha,16,0,64
9,1,R Burns,15,1,109
18,0,M Browne,28,0,191
5,1,S Darnold,7,0,45
32,2,E Dungey,48,2,350
0,0,Z Mahoney,1,0,0
0,0,M Neal,1,0,0
12,0,Q Flowers,24,1,183
2,0,B Kean,4,0,32
0,0,D Johnson,1,0,0
19,0,K Hill,30,1,219
3,0,F Sawyer,5,0,33
12,0,J Lanning,21,0,127
7,0,J Park,15,0,90
19,1,J Dobbs,27,2,203
23,0,G Windham,46,1,230
3,0,J Brantley,12,0,21
5,0,W Worth,12,0,59
19,1,D Evans,29,3,282
6,0,R Rubley,10,1,76
11,0,L Raynard,21,1,136
1,0,I Hicklin,2,1,75
5,2,O Bamiro,13,0,32
15,0,L Woodside,26,4,239
1,0,M Julian,2,1,62
12,0,C Virgil,23,2,190
1,0,Z Kline,3,0,13
26,0,P Mahomes II,36,5,470
20,0,R Higgins,32,3,311
7,0,Z Greenlee,15,1,106
3,1,K Johnson,6,0,44
2,0,R Metz,3,0,16
3,0,A Bradshaw,4,0,64
2,0,M McGue,2,1,63
2,0,C Carter,2,0,47
16,1,J Evans,23,5,253
0,0,J Click,1,0,0
0,0,B Motley,3,0,0
9,1,P Towles,28,0,80
0,0,D Wade,1,0,0
13,1,J Wolford,24,1,155
2,0,K Hinton,4,0,24
6,0,B Rankin,20,1,38
12,0,J Browning,19,4,163
2,0,K Carta Samuels,3,1,31
11,1,A Kuresa,17,0,148
21,0,L Falk,36,3,226
6,1,T Hilinski,8,0,55
19,0,M Linehan,33,0,172
1,0,G Amos,4,0,7
8,1,A Hornibrook,12,1,122
10,0,B Houston,18,0,91
20,0,C Manning,29,1,269
0,0,G Smith,1,0,0
11,0,J Allen,15,3,198
18,1,B Scott,31,1,178
1,0,B Dale,2,1,3
4,0,J Thomas,13,0,29
0,1,D Mills,1,0,0
32,1,D Watson,48,2,304
14,4,T Porter,28,1,214
3,0,B Roback,6,0,47
19,1,J Allen,29,0,234
19,2,B Hicks,35,0,244
31,1,K Hill,45,2,452
1,0,F Sawyer,1,0,0
21,0,T Williams,34,2,270
18,0,S Darnold,26,0,253
31,2,T Woodson,43,3,353
22,0,T Lamb,30,3,280
21,2,J Hansen,38,3,424
18,0,H Hildebrand,36,1,270
16,0,J Hurts,24,1,164
4,0,B Barnett,7,1,55
4,0,G Bollas,8,0,71
2,0,M Mitchell,7,0,10
1,0,C Reardon,1,0,3
19,1,B Dawkins,31,1,167
14,1,J Browning,21,2,160
19,0,S White,26,0,234
15,0,D Etling,27,1,118
21,1,M Wilkins,30,1,290
32,2,D Webb,56,5,478
18,1,S Russell,28,4,387
27,1,M Rudolph,45,0,279
0,0,D Stoner,1,0,0
9,0,P Towles,16,2,157
3,0,D Wade,4,0,33
13,0,A Thomson,25,0,62
20,1,T Jackson,31,1,178
3,0,A Bradshaw,8,0,36
1,0,J Walker,1,0,12
0,1,C Carter,1,0,0
23,3,T Hill,35,2,241
31,1,S Howard,40,1,332
25,2,R Trail,38,0,276
13,1,B Bahl,24,2,252
27,1,B Shirreffs,45,1,264
1,0,T Davis,1,0,17
26,0,E Dungey,40,2,407
25,1,J Driskel,37,1,324
23,1,R Neal,37,2,252
1,0,C Lacanaria,1,0,10
5,0,A McGough,9,1,68
6,1,M Alexander,14,0,41
0,0,C Alexander,1,0,0
8,0,M Milton,14,1,173
4,0,N Patti,5,0,52
0,0,P DiNovo,1,0,0
21,1,C Virgil,45,1,276
22,1,D Evans,32,4,273
28,5,R Lagow,47,3,496
16,0,J Wolford,29,1,172
15,0,J Park,19,3,165
5,0,J Lanning,8,2,136
2,0,K Kempt,2,0,15
13,4,J Love,27,1,155
7,0,J Ertz,8,2,94
3,0,A Delton,5,0,11
3,0,B Lambert,7,0,24
0,1,M Briggs,5,0,0
11,1,S Johnson,19,0,135
15,0,B Mcllwain,30,0,177
24,3,A Ford,40,4,273
0,0,A Libby,1,0,0
25,0,N Fitzgerald,38,3,299
18,3,T OConnor,38,0,224
2,0,B Lewerke,4,0,26
16,1,A Hornibrook,26,1,195
20,0,R Ferguson,27,6,359
3,0,J Stewart,5,0,36
17,1,J Morgan,34,0,126
6,3,J Knapke,13,0,82
21,0,W Speight,34,1,189
0,0,J OKorn,1,0,0
16,1,T McSorley,27,1,121
16,1,M Leidner,20,0,174
15,1,C Hill,30,1,182
1,0,H Hunt,1,0,29
18,0,C Kelly,24,2,282
1,0,M Pack,1,0,37
2,1,J Pellerin,5,1,11
16,1,J Eason,36,0,137
1,0,M Long,1,0,29
26,0,D Lock,36,5,402
2,0,M Zanders,2,1,17
1,0,C Fatony,1,0,11
7,1,K Lain,15,0,82
3,1,D Epperson,9,0,7
2,0,G Rivera,4,0,7
9,1,G Morrell,21,2,59
24,1,L Jackson,44,5,417
27,0,B Stockstill,46,2,356
36,0,R Higgins,59,3,504
35,0,M Trubisky,46,5,453
14,0,N Peterman,18,0,140
11,0,A Maddie,17,1,142
14,1,R Graham,21,1,109
21,0,S McGuire,37,1,315
24,2,C Thorson,37,1,249
1,0,J Mitchell,1,0,2
