average kickoff return, average kickoff return yards, kickoff return touchdowns, kickoff returns, longest kickoff return, name
19.000,,0,1,19,Derrick Blaylock
22.000,,0,8,31,Kevin Kasper
27.000,,0,5,46,Travis Minor
5.000,,0,1,5,Jed Weaver
17.000,,0,1,17,Charlie Rogers
27.000,,0,5,51,Michael L Lewis
22.000,,0,1,22,James Fenderson
18.000,,0,5,21,Jimmy Williams
23.000,,0,3,30,Jamal Robertson
17.000,,0,3,20,Doug Chapman
19.000,,0,2,22,Nick Davis
27.000,,0,3,47,Brian Mitchell
23.000,,0,3,39,Aaron Stecker
23.000,,0,1,23,Dwight Smith
23.000,,0,3,29,Terry Kirby
15.000,,0,3,22,Ronney Jenkins
39.000,,0,1,39,Reche Caldwell
18.000,,0,2,19,Terrence Wilkins
33.000,,1,7,97,Maurice Morris
16.000,,0,2,16,Lee Mays
7.000,,0,1,7,Antwaan Randle El
12.000,,0,3,17,Troy Walters
14.000,,0,1,14,Ricky Williams
18.000,,0,4,29,Lamont Brightful
11.000,,0,2,12,Robert Tate
15.000,,0,2,18,Lee Mays
27.000,,0,2,37,Antwaan Randle El
12.000,,0,4,23,Charlie Rogers
17.000,,0,4,25,Desmond Howard
35.000,,0,3,51,Steve Smith
16.000,,0,1,16,Isaac Byrd
24.000,,0,3,27,Aaron Stecker
23.000,,0,5,27,Brandon Bennett
21.000,,0,1,21,Rudi Johnson
15.000,,0,1,15,Lorenzo Neal
19.000,,0,2,20,Eddie Berlin
29.000,,0,2,29,Justin McCareins
25.000,,0,1,25,Erron Kinney
30.000,,0,2,36,Reggie Swinton
16.000,,0,1,16,Brandon Noble
13.000,,0,1,13,Michael Wiley
20.000,,0,3,24,Maurice Morris
23.000,,0,4,30,Elvis Joseph
24.000,,0,1,24,Stacey Mack
14.000,,0,1,14,Bobby Shaw
20.000,,0,4,23,Jermaine Lewis
29.000,,0,3,38,Dante Hall
12.000,,0,4,19,Alvis Whitted
25.000,,0,1,25,Marcus Knight
19.000,,0,2,22,Nick Davis
11.000,,0,1,11,Randy Moss
15.000,,0,4,24,Ahmad Merritt
14.000,,0,2,15,Leon Johnson
20.000,,0,3,27,Deion Branch
21.000,,0,1,21,Kevin Faulk
17.000,,0,1,17,Patrick Pass
25.000,,0,4,32,Scottie Montgomery
33.000,,0,6,65,Michael L Lewis
14.000,,0,1,14,Bryan Cox
22.000,,0,6,41,Allen Rossum
16.000,,0,4,33,Chad Morton
23.000,,0,2,34,LaMont Jordan
22.000,,0,2,22,Andre Davis
18.000,,0,1,18,Frisman Jackson
34.000,,0,3,50,Jimmy Williams
21.000,,0,1,21,Jamal Robertson
27.000,,0,6,36,MarTay Jenkins
15.000,,0,1,15,Don Morgan
33.000,,0,3,60,Ladell Betts
19.000,,0,1,19,Kenny Watson
22.000,,0,6,34,Troy Walters
18.000,,0,2,23,Brian Mitchell
12.000,,0,3,23,Tim Carter
22.000,,0,2,33,Delvin Joyce
17.000,,0,3,18,Marcel Shipp
22.000,,0,2,25,Jason McAddley
22.000,,0,1,22,MarTay Jenkins
21.000,,0,3,30,Terrence Wilkins
22.000,,0,3,31,Allen Rossum
29.000,,0,1,29,Brian Kozlowski
17.000,,0,4,24,Lamont Brightful
21.000,,0,5,28,Charlie Rogers
18.000,,0,1,18,Phillip Crosby
19.000,,0,2,20,Deion Branch
17.000,,0,6,22,Ahmad Merritt
22.000,,0,3,29,Brian Mitchell
23.000,,0,4,32,Andre Davis
13.000,,0,1,13,James Jackson
14.000,,0,1,14,Frisman Jackson
21.000,,0,3,26,Lee Mays
12.000,,0,1,12,Antwaan Randle El
24.000,,0,2,24,Aveion Cason
18.000,,0,3,24,Reggie Swinton
19.000,,0,4,20,Troy Walters
9.000,,0,2,14,Drew Haddad
18.000,,0,1,18,Eddie Berlin
1.000,,0,1,1,Dan Campbell
19.000,,0,1,19,Delvin Joyce
12.000,,0,1,12,Damon Washington
21.000,,0,2,21,Ike Charlton
21.000,,0,1,21,Stacey Mack
12.000,,0,1,12,Paul Spicer
3.000,,0,1,3,Joe Tuipala
22.000,,0,3,27,Ronald Curry
30.000,,0,1,30,Marcus Knight
26.000,,0,5,48,Jimmy Williams
20.000,,0,5,25,Reche Caldwell
19.000,,0,4,25,Tamarick Vanover
19.000,,0,2,21,Chad Morton
17.000,,0,2,21,Maurice Morris
29.000,,0,1,29,Kevin Kasper
32.000,,0,1,32,Ladell Betts
13.000,,0,1,13,Willie Jackson
23.000,,0,1,23,Dwight Smith
20.000,,0,1,20,Aaron Stecker
20.000,,0,4,25,Moe Williams
14.000,,0,1,14,Nick Davis
28.000,,0,1,28,Cedric James
22.000,,0,5,29,Jermaine Lewis
19.000,,0,1,19,Jarrod Baxter
0.000,,0,1,0,Charles Hill
17.000,,0,2,18,Brandon Bennett
22.000,,0,2,23,Javon Walker
22.000,,0,4,32,Travis Minor
18.000,,0,1,18,Jed Weaver
18.000,,0,6,27,Damien Anderson
26.000,,0,2,34,Kevin Kasper
32.000,,0,3,54,Lamont Brightful
0.000,,0,0,0,Alan Ricard
38.000,,1,6,94,Brandon Bennett
16.000,,0,1,16,Nicolas Luchey
21.000,,0,5,25,Steve Smith
14.000,,0,4,20,Michael L Lewis
21.000,,0,1,21,James Fenderson
24.000,,0,6,44,Ahmad Merritt
22.000,,0,7,33,Deion Branch
22.000,,0,2,26,Javon Walker
14.000,,0,1,14,Darrien Gordon
24.000,,0,7,36,Desmond Howard
9.000,,0,1,9,Eric Beverly
32.000,,0,1,32,Eddie Drummond
25.000,,0,2,29,Elvis Joseph
23.000,,0,4,28,Ladell Betts
15.000,,0,1,15,Zeron Flemister
20.000,,0,1,20,Willie Jackson
23.000,,0,5,29,Cedric James
24.000,,0,3,26,Delvin Joyce
14.000,,0,3,17,Chad Morton
0.000,,0,0,11,Jon McGraw
19.000,,0,3,20,Travis Minor
28.000,,0,5,57,Brian Mitchell
24.000,,0,1,24,Dorsey Levens
19.000,,0,2,20,Autry Denson
2.000,,0,1,2,Jason Doering
19.000,,0,1,19,Troy Walters
18.000,,0,4,23,Lee Mays
18.000,,0,2,23,Antwaan Randle El
20.000,,0,6,30,Allen Rossum
6.000,,0,1,6,Brian Kozlowski
21.000,,0,2,26,Jimmy Williams
10.000,,0,1,10,Kyle Kosier
27.000,,0,3,36,Dante Hall
1.000,,0,1,1,Rich Owens
20.000,,0,3,24,Terrence Wilkins
33.000,,0,3,52,Ronney Jenkins
5.000,,0,1,5,Eddie Berlin
4.000,,0,1,4,Erron Kinney
18.000,,0,1,18,Justin McCareins
21.000,,0,3,26,Jermaine Lewis
25.000,,0,4,33,Scottie Montgomery
16.000,,0,2,20,Montae Reagor
18.000,,0,2,22,Marcus Knight
15.000,,0,1,15,Allen Rossum
0.000,,0,0,26,Quentin McCord
22.000,,0,5,34,Michael L Lewis
34.000,,0,5,82,Brandon Bennett
7.000,,0,1,7,Nicolas Luchey
11.000,,0,4,19,Andre Davis
26.000,,0,1,26,Frisman Jackson
26.000,,0,6,40,Eddie Drummond
29.000,,0,2,36,Chad Morton
15.000,,0,1,15,Chris Baker
25.000,,0,2,32,Troy Walters
18.000,,0,5,23,Reggie Swinton
15.000,,0,2,16,Dante Hall
19.000,,0,3,37,Charlie Rogers
18.000,,0,1,18,Rob Konrad
27.000,,0,1,27,Travis Minor
22.000,,0,5,34,Lamont Brightful
20.000,,0,2,26,Nick Davis
32.000,,0,2,51,Moe Williams
25.000,,0,6,44,Javon Walker
23.000,,0,4,27,Delvin Joyce
25.000,,0,2,28,Ladell Betts
13.000,,0,2,17,Rock Cartwright
20.000,,0,2,23,Kenny Watson
36.000,,0,2,45,Brian Mitchell
23.000,,0,1,23,Dameane Douglas
20.000,,0,4,24,Damien Anderson
19.000,,0,1,19,Marcel Shipp
10.000,,0,1,10,Michael Young
20.000,,0,4,23,Marcus Knight
0.000,,0,1,0,Tory James
19.000,,0,4,33,Deion Branch
11.000,,0,1,11,Tedy Bruschi
86.000,,1,1,86,Kevin Faulk
26.000,,0,2,35,Reche Caldwell
32.000,,0,2,39,Ronney Jenkins
23.000,,0,1,23,Paul Smith
25.000,,0,1,25,Jimmy Williams
20.000,,0,5,23,Kevin Kasper
8.000,,0,1,8,Anton Palepoi
24.000,,0,3,30,Reuben Droughns
24.000,,0,3,31,Aaron Stecker
14.000,,0,2,15,Nathan Black
23.000,,0,2,27,Dee Brown
18.000,,0,1,18,Jermaine Wiggins
10.000,,0,1,10,Mike Green
48.000,,0,1,48,Justin McCareins
19.000,,0,3,23,Lee Mays
16.000,,0,2,18,Antwaan Randle El
18.000,,0,1,18,Dan Kreider
36.000,,0,2,45,Jermaine Lewis
0.000,,0,1,0,Charles Hill
10.000,,0,1,10,Moran Norris
9.000,,0,1,9,Corey Sears
24.000,,0,2,30,Elvis Joseph
-2.000,,0,1,-2,Kevin Lockett
20.000,,0,4,27,Terrence Wilkins
5.000,,0,1,5,Dre Bly
27.000,,0,4,37,Ahmad Merritt
22.000,,0,6,35,Kevin Kasper
18.000,,0,1,18,Mike Banks
27.000,,0,4,46,Marcus Knight
19.000,,0,5,38,Lamont Brightful
20.000,,0,3,24,Eddie Berlin
27.000,,0,1,27,Justin McCareins
19.000,,0,5,25,Dee Brown
15.000,,0,1,15,Nathan Black
13.000,,0,1,13,Quentin McCord
27.000,,0,3,37,Ahmad Merritt
24.000,,0,2,25,Leon Johnson
19.000,,0,2,26,Eddie Drummond
22.000,,0,1,22,Reggie Swinton
14.000,,0,1,14,Michael Wiley
18.000,,0,2,30,Elvis Joseph
22.000,,0,1,22,Bobby Shaw
9.000,,0,1,9,Patrick Washington
32.000,,0,3,53,Reuben Droughns
14.000,,0,1,14,Dwayne Carswell
25.000,,0,1,25,Montae Reagor
23.000,,0,5,28,Troy Walters
17.000,,0,2,23,Travis Minor
0.000,,0,0,26,James McKnight
21.000,,0,7,31,Ronney Jenkins
24.000,,0,3,27,Deion Branch
8.000,,0,1,8,Kevin Faulk
21.000,,0,5,27,Moe Williams
25.000,,0,4,29,Michael L Lewis
20.000,,0,4,26,Andre Davis
35.000,,0,3,42,Chad Morton
5.000,,0,1,5,James Reed
16.000,,0,4,20,Charlie Rogers
16.000,,0,1,16,Phillip Crosby
25.000,,0,2,28,Lee Mays
7.000,,0,1,7,John Allred
20.000,,0,1,20,Antwaan Randle El
32.000,,0,4,52,Brandon Bennett
29.000,,0,3,44,TJ Houshmandzadeh
14.000,,0,5,19,James Williams
15.000,,0,6,20,Dante Hall
9.000,,0,1,9,Monty Beisel
27.000,,0,2,29,Aaron Stecker
19.000,,0,4,26,Javon Walker
21.000,,0,4,25,Jermaine Lewis
26.000,,0,4,46,Delvin Joyce
25.000,,0,2,27,Kenny Watson
0.000,,0,1,0,LaDairis Jackson
14.000,,0,1,14,Willie Jackson
22.000,,0,3,30,Terrence Wilkins
21.000,,0,7,33,Jimmy Williams
35.000,,0,3,57,Brian Mitchell
20.000,,0,3,30,Woody Dantzler
17.000,,0,1,17,Brandon Noble
20.000,,0,4,32,Rock Cartwright
24.000,,0,2,26,Kenny Watson
14.000,,0,3,23,Eddie Drummond
28.000,,0,5,63,Deion Branch
17.000,,0,3,20,Charlie Rogers
18.000,,0,6,25,Travis Minor
15.000,,0,1,15,Rob Konrad
30.000,,0,3,42,Rudi Johnson
6.000,,0,1,6,Ron Dugans
22.000,,0,1,19,TJ Houshmandzadeh
16.000,,0,2,19,Lamont Brightful
14.000,,0,1,14,Sam Gash
0.000,,0,0,0,Adalius Thomas
22.000,,0,3,26,Andre Davis
21.000,,0,2,28,Isaac Byrd
14.000,,0,1,14,Dee Brown
23.000,,0,2,30,Javon Walker
18.000,,0,1,18,Keith McKenzie
19.000,,0,5,23,Ahmad Merritt
24.000,,0,2,29,Leon Johnson
25.000,,0,1,25,Troy Walters
27.000,,0,4,34,Jermaine Lewis
0.000,,0,1,0,Frank Murphy
27.000,,0,3,53,Elvis Joseph
5.000,,0,3,10,Patrick Washington
14.000,,0,1,14,Ike Charlton
19.000,,0,1,19,Stacey Mack
26.000,,0,3,30,Antwaan Randle El
13.000,,0,1,13,Lee Mays
27.000,,0,1,27,Dante Hall
20.000,,0,6,36,Kevin Kasper
15.000,,0,2,18,Joel Makovicka
22.000,,0,5,34,Tyrone Carter
19.000,,0,1,19,James Wofford
20.000,,0,5,23,Allen Rossum
20.000,,0,4,41,Michael L Lewis
19.000,,0,3,25,Aaron Stecker
13.000,,0,2,15,Karl Williams
22.000,,0,1,22,Dwight Smith
30.000,,0,4,38,Delvin Joyce
12.000,,0,1,12,Nick Greisen
26.000,,0,1,26,Damon Washington
18.000,,0,6,32,Justin McCareins
19.000,,0,1,19,John Simon
18.000,,0,1,18,Brian Mitchell
12.000,,0,1,12,Jeremy Slechta
19.000,,0,3,23,Terrence Wilkins
21.000,,0,5,36,Ronney Jenkins
19.000,,0,3,27,Reuben Droughns
16.000,,0,2,18,Scottie Montgomery
16.000,,0,1,16,Patrick Hape
21.000,,0,3,23,Jimmy Williams
13.000,,0,4,19,James Williams
21.000,,0,1,21,Maurice Morris
21.000,,0,5,32,Marcus Knight
26.000,,0,7,58,Chad Morton
20.000,,0,4,22,Kevin Kasper
16.000,,0,2,19,Damien Anderson
25.000,,0,4,32,Eddie Drummond
55.000,,0,1,55,Rafael Cooper
25.000,,0,5,40,Chester Taylor
24.000,,0,2,25,Lamont Brightful
16.000,,0,3,18,Michael L Lewis
18.000,,0,1,18,Fred McAfee
23.000,,0,5,30,Isaac Byrd
12.000,,0,1,12,Kris Mangum
16.000,,0,1,16,Steve Smith
19.000,,0,5,23,TJ Houshmandzadeh
18.000,,0,2,20,Rudi Johnson
30.000,,1,6,84,Woody Dantzler
27.000,,0,4,42,Jamal Robertson
21.000,,0,2,21,Jimmy Williams
18.000,,0,5,23,Javon Walker
25.000,,0,1,25,Robert Ferguson
15.000,,0,4,22,Tyrone Carter
18.000,,0,1,18,James Wofford
24.000,,0,2,26,Ike Charlton
20.000,,0,4,25,Andre Davis
10.000,,0,1,10,Jamel White
44.000,,1,3,88,Dante Hall
22.000,,0,7,29,Terrence Wilkins
13.000,,0,1,13,Troy Edwards
6.000,,0,2,12,Marc Edwards
16.000,,0,1,16,Kevin Faulk
8.000,,0,1,8,Patrick Pass
18.000,,0,6,23,Charlie Rogers
23.000,,0,3,25,Chad Morton
8.000,,0,1,8,Chris Baker
28.000,,0,3,45,Reuben Droughns
19.000,,0,2,23,Mike Anderson
23.000,,0,3,25,Lee Mays
13.000,,0,2,15,Antwaan Randle El
21.000,,0,3,31,Jermaine Lewis
26.000,,0,4,56,Ronney Jenkins
40.000,,0,2,65,Marcus Knight
20.000,,0,4,46,James Williams
28.000,,0,2,30,Maurice Morris
30.000,,0,4,37,Brian Mitchell
22.000,,0,2,23,Aaron Stecker
17.000,,0,6,24,Allen Rossum
18.000,,0,3,21,John Simon
19.000,,0,4,24,Troy Walters
11.000,,0,2,13,Joe Walker
27.000,,0,3,33,Ladell Betts
20.000,,0,3,25,Kenny Watson
28.000,,0,4,46,Delvin Joyce
24.000,,0,2,33,Travis Minor
20.000,,0,5,25,Ahmad Merritt
16.000,,0,1,16,Adrian Peterson
28.000,,1,6,91,Allen Rossum
16.000,,0,2,20,Heath Evans
16.000,,0,2,21,James Williams
27.000,,0,1,27,Reggie Tongue
17.000,,0,3,20,Charlie Rogers
35.000,,0,1,35,Joe Burns
21.000,,0,4,28,Ronney Jenkins
22.000,,0,1,22,Terrell Fletcher
26.000,,0,3,36,Ahmad Merritt
21.000,,0,1,21,Adrian Peterson
25.000,,0,3,38,Chad Morton
0.000,,0,1,0,Chris Baker
22.000,,0,3,26,Brandon Bennett
11.000,,0,1,11,Brock Gutierrez
17.000,,0,1,17,Lorenzo Neal
