average punt yards, longest punt, name, punts, punts inside the twenty
23.100,58,Shawn Powell,8,0
44.800,54,Adam Podlesh,4,1
39.500,56,Thomas Morstead,4,1
38.700,57,Kevin Huber,6,2
42.000,53,Ryan Allen,8,5
40.100,56,Johnny Hekker,7,2
45.200,54,Bryan Anger,5,1
46.300,62,Brandon Fields,8,3
32.000,53,Sam Koch,5,2
42.000,58,Steve Weatherford,7,1
43.200,54,Donnie Jones,6,2
33.700,60,Tim Masthay,3,1
42.800,58,Sam Martin,6,2
38.800,56,Brett Kern,6,2
34.500,54,Dustin Colquitt,6,0
26.300,59,Pat McAfee,2,0
38.500,45,Jon Ryan,2,1
48.300,56,Dave Zastudil,4,2
38.800,63,Brad Nortman,4,1
42.000,51,Chris Jones,1,0
42.700,64,Marquette King,6,1
38.500,49,Mike Scifres,2,2
43.800,60,Andy Lee,4,1
41.000,60,Shane Lechler,3,1
23.300,55,Matt Bosher,2,0
39.300,48,Ryan Quigley,3,1
36.700,38,Adam Podlesh,3,3
39.700,51,Steve Weatherford,3,0
42.000,57,Brian Moorman,5,2
39.200,50,Kevin Huber,5,3
43.700,52,Spencer Lanning,6,0
47.800,52,Sam Martin,5,3
42.300,60,Dustin Colquitt,8,4
45.300,64,Marquette King,8,1
44.300,60,Jeff Locke,4,1
33.000,34,Brad Nortman,3,3
43.000,53,Michael Koenen,5,0
40.800,58,Donnie Jones,5,3
31.900,61,Sam Koch,9,2
41.800,61,Tim Masthay,6,0
29.000,44,Shane Lechler,2,0
43.000,47,Johnny Hekker,3,1
40.100,53,Ryan Quigley,7,2
38.000,53,Zoltan Mesko,6,0
42.300,48,Britton Colquitt,3,0
44.700,48,Bryan Anger,3,2
35.300,61,Jon Ryan,3,1
31.300,46,Brett Kern,4,1
47.500,56,Ryan Allen,4,1
43.200,54,Thomas Morstead,6,2
41.700,58,Andy Lee,6,3
42.200,51,Dave Zastudil,5,2
41.800,52,Chris Jones,5,2
10.700,59,Sav Rocca,3,0
45.000,49,Mike Scifres,3,2
40.600,52,Pat McAfee,5,2
39.000,54,Dave Zastudil,4,1
41.300,46,Jon Ryan,3,0
41.300,59,Matt Bosher,4,1
33.600,53,Michael Koenen,5,2
41.300,65,Sam Martin,4,3
47.000,50,Kevin Huber,4,1
42.000,63,Dustin Colquitt,4,2
43.400,58,Shane Lechler,5,3
44.700,58,Brandon Fields,6,2
41.000,62,Brian Moorman,7,1
30.500,52,Ryan Quigley,6,2
37.500,62,Ryan Allen,8,1
41.800,58,Donnie Jones,9,1
38.000,50,Chris Jones,9,6
26.600,53,Sav Rocca,5,0
49.000,65,Adam Podlesh,3,2
42.700,56,Brad Nortman,3,1
40.000,52,Johnny Hekker,4,0
39.700,54,Bryan Anger,3,1
44.700,47,Mike Scifres,3,1
43.800,55,Brett Kern,6,3
43.500,58,Andy Lee,6,3
24.000,36,Zoltan Mesko,1,0
29.300,43,Sam Koch,3,1
30.000,35,Tim Masthay,3,1
31.700,56,Spencer Lanning,3,1
47.100,60,Pat McAfee,9,6
42.300,53,Britton Colquitt,7,1
33.200,57,Steve Weatherford,9,2
38.100,56,Jeff Locke,7,2
41.600,51,Michael Koenen,5,0
42.000,59,Brad Nortman,5,3
39.500,64,Sam Martin,4,0
38.400,58,Chris Jones,7,3
44.200,56,Dustin Colquitt,5,1
40.300,54,Spencer Lanning,6,2
37.800,51,Ryan Allen,5,1
37.000,52,Brandon Fields,4,1
40.800,55,Thomas Morstead,4,2
45.700,53,Brian Moorman,3,0
42.800,54,Donnie Jones,6,2
40.600,68,Steve Weatherford,5,3
38.500,51,Bryan Anger,4,0
45.000,61,Andy Lee,1,0
38.100,58,Marquette King,8,2
35.000,65,Zoltan Mesko,7,1
50.300,58,Kevin Huber,3,1
45.600,56,Ryan Quigley,5,2
37.000,55,Britton Colquitt,3,1
37.700,60,Sav Rocca,7,4
37.000,57,Dave Zastudil,5,1
46.800,57,Matt Bosher,4,2
23.300,53,Jeff Locke,4,1
43.300,55,Johnny Hekker,4,2
44.000,51,Jon Ryan,9,4
42.800,58,Brandon Fields,8,2
38.500,50,Kevin Huber,4,4
36.000,47,Brian Moorman,3,1
45.000,59,Dustin Colquitt,6,4
41.000,46,Sav Rocca,3,1
38.500,50,Mike Scifres,4,2
37.300,57,Brad Nortman,3,2
40.200,52,Matt Bosher,5,1
37.400,53,Chris Jones,5,3
36.000,48,Jeff Locke,3,1
46.800,57,Johnny Hekker,5,1
35.000,55,Brett Kern,5,1
44.400,51,Ryan Quigley,5,2
41.000,47,Thomas Morstead,2,2
42.500,46,Jon Ryan,2,2
26.000,57,Michael Koenen,6,0
36.600,57,Marquette King,7,1
43.200,64,Donnie Jones,6,2
28.500,54,Ryan Allen,2,0
32.300,50,Mat McBriar,3,0
38.700,57,Spencer Lanning,6,2
14.000,34,Billy Cundiff,1,0
34.900,55,Sam Koch,7,2
32.500,57,Shane Lechler,4,1
41.400,56,Pat McAfee,5,2
37.800,52,Tim Masthay,6,4
33.000,45,Adam Podlesh,5,2
50.000,50,Jeff Locke,1,0
33.700,56,Sav Rocca,3,0
42.400,59,Matt Bosher,5,1
31.000,54,Jon Ryan,2,1
42.600,50,Adam Podlesh,5,0
40.500,59,Sam Martin,4,1
48.000,51,Tim Masthay,2,1
37.500,43,Donnie Jones,2,1
42.600,53,Brett Kern,5,1
38.400,53,Bryan Anger,7,3
25.500,58,Pat McAfee,6,0
43.400,61,Johnny Hekker,5,1
30.500,51,Steve Weatherford,4,0
37.300,61,Marquette King,5,3
36.000,46,Mat McBriar,5,1
24.200,56,Brian Moorman,9,3
36.600,55,Sam Koch,8,3
34.300,49,Kevin Huber,6,0
39.400,60,Andy Lee,7,1
37.900,65,Brad Nortman,7,2
46.400,61,Mike Scifres,5,4
42.600,59,Britton Colquitt,5,0
41.400,57,Dave Zastudil,5,3
48.300,65,Shane Lechler,7,2
33.000,33,Thomas Morstead,1,1
48.100,56,Chris Jones,8,4
35.600,62,Michael Koenen,5,3
37.000,55,Brandon Fields,5,2
34.000,48,Brett Kern,3,0
29.000,43,Pat McAfee,3,1
30.700,57,Brian Moorman,6,3
41.200,56,Ryan Quigley,6,1
37.500,51,Adam Podlesh,6,2
39.300,51,Sam Koch,4,0
40.300,66,Kevin Huber,9,3
27.400,52,Spencer Lanning,6,0
33.000,46,Michael Koenen,4,2
12.000,24,Matt Bosher,1,1
45.000,58,Bryan Anger,8,6
38.800,58,Dave Zastudil,8,1
41.300,60,Shane Lechler,9,2
37.700,64,Marquette King,11,4
40.800,61,Brandon Fields,4,2
38.500,49,Mike Scifres,4,2
50.700,70,Donnie Jones,6,4
36.200,47,Sav Rocca,6,2
40.400,70,Mat McBriar,5,2
45.000,59,Sam Martin,3,0
40.300,54,Britton Colquitt,6,1
40.100,60,Dustin Colquitt,7,1
41.600,46,Jon Ryan,5,1
36.700,43,Jeff Locke,3,1
43.700,59,Thomas Morstead,3,1
48.700,55,Andy Lee,7,3
42.200,61,Steve Weatherford,5,1
37.000,52,Tim Masthay,4,1
37.000,50,Brad Nortman,2,0
34.000,34,Ryan Allen,1,1
45.300,50,Matt Bosher,3,1
42.000,56,Thomas Morstead,4,1
35.200,48,Spencer Lanning,5,2
34.000,43,Mat McBriar,6,4
28.000,28,Ben Roethlisberger,1,1
33.000,56,Sam Martin,3,1
35.200,56,Michael Koenen,5,0
40.800,48,Tim Masthay,8,3
41.500,50,Jeff Locke,6,3
43.300,48,Dustin Colquitt,4,1
33.200,48,Mike Scifres,5,1
48.500,51,Johnny Hekker,2,0
40.000,44,Adam Podlesh,3,2
38.300,64,Brandon Fields,6,4
46.600,72,Brad Nortman,7,0
37.800,64,Sam Koch,6,3
37.900,67,Ryan Quigley,8,3
42.900,53,Shane Lechler,7,1
33.300,59,Bryan Anger,6,2
36.000,37,Dave Zastudil,2,2
40.000,54,Pat McAfee,5,0
47.500,54,Marquette King,2,0
29.000,49,Brett Kern,4,1
51.600,68,Steve Weatherford,5,2
39.600,51,Chris Jones,7,3
39.000,52,Ryan Allen,6,2
35.800,49,Britton Colquitt,8,4
34.700,51,Sav Rocca,7,0
40.800,58,Andy Lee,4,1
33.000,33,Sam Martin,1,1
40.200,52,Tim Masthay,6,2
39.200,58,Chris Jones,5,1
43.600,60,Marquette King,5,2
26.000,26,Sam Koch,1,1
38.800,56,Mat McBriar,4,2
46.000,55,Brad Nortman,3,1
41.300,54,Michael Koenen,4,0
34.500,55,Spencer Lanning,4,1
33.900,58,Bryan Anger,7,4
36.800,60,Pat McAfee,5,1
32.200,50,Brett Kern,6,4
44.800,58,Dustin Colquitt,5,3
44.000,53,Britton Colquitt,3,2
42.700,55,Jeff Locke,6,2
33.700,48,Adam Podlesh,7,4
39.600,51,Ryan Quigley,7,1
40.700,53,Brandon Fields,3,2
44.400,69,Donnie Jones,8,7
44.000,53,Dave Zastudil,5,2
39.300,51,Brian Moorman,7,1
35.900,53,Matt Bosher,7,4
45.300,55,Andy Lee,4,2
47.800,54,Johnny Hekker,5,1
41.000,55,Shane Lechler,3,1
35.300,51,Ryan Allen,3,1
38.000,56,Mike Scifres,4,3
55.500,75,Kevin Huber,4,2
37.600,53,Sav Rocca,7,3
42.000,62,Steve Weatherford,6,2
40.000,50,Jon Ryan,3,0
46.200,58,Thomas Morstead,6,2
37.500,57,Bryan Anger,8,1
38.800,59,Shane Lechler,5,2
42.600,70,Kevin Huber,5,1
37.100,55,Pat McAfee,7,4
37.600,58,Michael Koenen,8,1
40.700,55,Brian Moorman,7,3
20.100,58,Sav Rocca,8,2
32.000,47,Dustin Colquitt,2,0
9.000,29,Ryan Succop,1,0
45.700,69,Sam Koch,6,2
37.000,54,Jeff Locke,9,1
40.200,53,Ryan Allen,5,3
42.000,50,Spencer Lanning,6,5
36.300,54,Thomas Morstead,4,1
42.000,57,Brad Nortman,5,1
32.500,46,Ryan Quigley,2,1
21.700,48,Marquette King,2,1
29.700,53,Donnie Jones,6,0
37.200,51,Sam Martin,6,2
32.000,54,Mat McBriar,6,0
43.600,52,Brandon Fields,5,1
32.500,36,Britton Colquitt,2,2
43.500,62,Brett Kern,4,0
39.000,39,Mike Scifres,1,1
46.300,48,Steve Weatherford,3,1
37.500,54,Andy Lee,4,2
31.000,47,Jon Ryan,5,1
42.000,54,Dave Zastudil,4,3
42.800,64,Johnny Hekker,5,0
44.700,62,Tim Masthay,3,2
41.500,53,Matt Bosher,4,2
31.000,41,Chris Jones,3,1
43.800,51,Britton Colquitt,4,1
42.000,53,Mike Scifres,3,3
46.800,59,Matt Bosher,6,3
44.300,58,Sav Rocca,3,0
38.000,50,Spencer Lanning,5,2
36.700,43,Adam Podlesh,3,1
48.300,51,Brett Kern,3,2
43.500,58,Dave Zastudil,4,1
34.500,51,Pat McAfee,6,2
36.100,56,Shane Lechler,8,3
41.800,52,Johnny Hekker,4,2
50.000,54,Thomas Morstead,2,1
47.300,52,Brandon Fields,4,2
45.700,57,Ryan Allen,3,1
48.000,50,Jeff Locke,2,2
38.000,46,Donnie Jones,4,1
38.400,57,Steve Weatherford,8,2
37.900,53,Jon Ryan,7,3
44.000,48,Bryan Anger,3,1
42.500,53,Brian Moorman,4,0
40.400,56,Michael Koenen,7,2
36.000,50,Andy Lee,4,2
46.000,52,Brad Nortman,2,1
33.000,56,Ryan Quigley,3,0
39.000,48,Marquette King,1,0
43.000,61,Dustin Colquitt,4,2
28.500,57,Chris Jones,2,0
42.500,54,Tim Masthay,4,1
38.300,48,Mat McBriar,3,1
4.000,48,Kevin Huber,2,0
40.000,43,Mike Nugent,2,0
37.200,57,Sam Martin,5,3
42.800,53,Sam Koch,5,2
33.000,52,Brian Moorman,6,0
46.100,74,Brandon Fields,10,6
34.500,52,Shawn Powell,4,1
34.000,55,Jeff Locke,5,2
47.600,61,Dustin Colquitt,5,2
44.500,56,Pat McAfee,4,1
44.000,46,Johnny Hekker,2,1
38.000,56,Michael Koenen,4,0
33.000,51,Ryan Quigley,3,0
49.300,50,Spencer Lanning,3,2
44.000,47,Donnie Jones,2,2
37.500,50,Adam Podlesh,6,2
23.000,46,Sav Rocca,3,2
40.000,57,Chris Jones,3,0
47.000,60,Brad Nortman,8,2
42.900,61,Thomas Morstead,7,2
45.800,56,Bryan Anger,4,2
38.700,50,Brett Kern,3,0
42.300,57,Shane Lechler,8,2
37.000,55,Britton Colquitt,6,1
36.600,44,Jon Ryan,9,3
39.400,55,Dave Zastudil,5,3
41.200,55,Sam Martin,6,2
38.200,54,Steve Weatherford,6,2
33.400,51,Tim Masthay,5,1
32.400,39,Mat McBriar,5,3
37.000,37,Mike Scifres,1,0
47.200,63,Marquette King,5,2
45.300,64,Sam Koch,4,1
39.700,60,Ryan Allen,7,4
34.300,53,Andy Lee,3,0
40.800,56,Matt Bosher,5,2
41.800,57,Matt Bosher,5,2
39.700,64,Brad Nortman,6,3
29.300,39,Adam Podlesh,4,1
15.500,50,Tim Masthay,2,0
35.000,50,Shawn Powell,3,2
41.700,55,Sam Koch,6,1
29.000,44,Chris Jones,3,2
43.800,56,Donnie Jones,5,1
42.200,56,Brett Kern,6,6
42.200,53,Shane Lechler,5,3
43.400,65,Pat McAfee,5,3
45.000,49,Bryan Anger,5,0
31.500,45,Mat McBriar,4,0
30.200,44,Spencer Lanning,5,0
35.400,63,Brandon Fields,5,0
36.600,54,Ryan Quigley,5,3
39.300,53,Jeff Locke,6,3
36.900,63,Sam Martin,7,2
42.500,53,Ryan Allen,2,1
32.000,32,Tom Brady,1,0
40.500,51,Brian Moorman,4,2
35.300,50,Thomas Morstead,4,2
48.000,52,Michael Koenen,5,2
41.100,50,Steve Weatherford,8,4
39.400,53,Sav Rocca,9,3
34.300,51,Dave Zastudil,3,0
39.300,58,Andy Lee,6,4
40.000,52,Mike Scifres,5,3
40.600,54,Dustin Colquitt,5,0
43.500,68,Jon Ryan,6,3
48.400,58,Johnny Hekker,7,1
41.800,52,Marquette King,5,2
24.800,48,Britton Colquitt,3,1
45.000,51,Pat McAfee,1,0
39.000,47,Dustin Colquitt,2,1
38.600,55,Donnie Jones,5,1
25.300,47,Thomas Morstead,3,1
32.700,50,Zoltan Mesko,3,2
42.200,51,Mike Scifres,6,2
35.400,48,Tim Masthay,5,1
30.000,45,Andy Lee,3,1
36.700,44,Jon Ryan,6,1
37.500,55,Thomas Morstead,4,2
36.600,53,Stephen Gostkowski,5,2
56.000,55,Ryan Allen,1,0
44.600,58,Pat McAfee,5,0
42.000,51,Brad Nortman,2,1
34.000,52,Andy Lee,2,0
30.300,62,Mike Scifres,4,1
28.000,48,Britton Colquitt,1,0
49.000,60,Ryan Allen,3,3
45.500,46,Jon Ryan,2,1
39.500,45,Andy Lee,4,1
30.000,31,Britton Colquitt,2,1
36.000,45,Jon Ryan,1,0
