assists, blocks, defensive rebounds, field goals attempted, field goals made, fouls, free throws attempted, free throws made, minutes, name, offensive rebounds, plus minus, points, position, rebounds, steals, three pointers attempted, three pointers made, turnovers
0,1,3,2,2,1,2,2,10.233,Zaza Pachulia,0,8,6,C,3,0,0,0,0
3,2,6,14,6,0,0,0,38.167,Klay Thompson,0,0,16,G,6,2,7,4,1
4,0,5,18,8,4,3,3,29.550,Stephen Curry,0,9,22,G,5,1,9,3,2
1,1,2,3,2,1,0,0,18.650,Patrick McCaw,1,-9,4,,3,1,0,0,0
1,0,1,5,4,4,0,0,11.767,Jordan Bell,0,-2,8,,1,0,0,0,1
0,0,1,9,8,4,1,1,26.167,Nick Young,1,-10,23,,2,0,7,6,1
5,0,0,5,2,2,2,2,18.533,Shaun Livingston,1,-8,6,,1,0,0,0,1
0,0,1,0,0,0,2,2,4.467,Omri Casspi,0,-4,2,,1,0,0,0,0
0,0,2,0,0,2,2,1,7.767,Kevon Looney,0,-7,1,,2,1,0,0,0
0,1,0,3,2,0,0,0,9.417,David West,1,0,4,,1,0,0,0,1
5,0,5,9,3,2,0,0,37.650,Trevor Ariza,1,-8,8,F,6,2,5,2,1
1,1,5,12,5,3,0,0,33.283,Ryan Anderson,3,8,13,F,8,1,8,3,0
0,1,3,10,6,0,1,0,18.167,Clint Capela,1,-23,12,C,4,1,0,0,2
10,0,5,23,10,2,4,3,36.400,James Harden,1,1,27,G,6,1,9,4,3
11,1,7,9,2,4,0,0,33.067,Chris Paul,1,-13,4,G,8,2,4,0,1
0,0,5,9,6,3,6,4,28.667,PJ Tucker,1,20,20,,6,1,6,4,1
1,2,1,16,9,1,8,6,29.383,Eric Gordon,0,16,24,,1,1,6,0,2
0,0,2,9,6,1,0,0,23.383,Luc Mbah A Moute,2,4,14,,4,0,3,2,2
3,0,4,11,6,6,5,4,28.150,Jaylen Brown,1,0,18,F,5,0,3,2,0
2,0,7,7,3,3,5,2,36.550,Jayson Tatum,2,-15,8,F,9,1,1,0,2
4,2,5,11,6,3,1,1,33.433,Al Horford,1,1,13,C,6,3,2,0,2
4,0,4,13,4,4,6,1,32.333,Marcus Smart,3,-4,12,G,7,3,7,3,3
3,0,3,25,7,1,2,1,38.933,Kyrie Irving,1,-2,17,G,4,3,7,2,3
1,0,0,4,2,1,0,0,11.433,Abdel Nader,0,-4,4,,0,0,1,0,0
0,0,1,3,2,4,0,0,15.967,Aron Baynes,1,-7,4,,2,0,0,0,0
6,0,7,12,6,4,0,0,26.800,Terry Rozier,0,-11,15,,7,2,5,3,0
0,0,0,3,2,1,2,2,4.750,Daniel Theis,2,2,6,,2,0,0,0,1
0,0,1,2,1,0,0,0,11.650,Semi Ojeleye,0,0,3,,1,0,2,1,1
6,0,7,17,6,4,2,2,43.433,Khris Middleton,2,10,15,F,9,2,5,1,5
0,0,1,4,1,1,0,0,13.750,Thon Maker,2,-7,2,C,3,1,1,0,1
1,0,4,4,2,4,0,0,29.483,Tony Snell,0,-4,5,G,4,0,3,1,0
4,0,1,10,6,2,4,4,41.433,Malcolm Brogdon,0,10,19,G,1,0,5,3,2
1,0,5,5,4,3,4,2,16.817,Greg Monroe,1,9,10,,6,0,0,0,0
1,0,1,10,4,2,5,5,26.483,Matthew Dellavedova,0,8,15,,1,0,4,2,1
2,4,6,2,2,2,2,1,17.217,John Henson,0,7,5,,6,0,0,0,1
1,0,2,2,0,0,0,0,11.050,Mirza Teletovic,0,0,0,,2,0,2,0,0
0,0,0,0,0,0,0,0,3.400,Rashad Vaughn,0,0,0,,0,0,0,0,0
2,0,0,2,2,0,0,0,18.583,James Ennis Iii,1,-5,5,F,1,0,1,1,0
1,0,1,2,1,1,0,0,3.883,Jamychal Green,0,0,2,F,1,0,0,0,0
4,3,8,18,6,6,0,0,29.367,Marc Gasol,3,8,14,C,11,0,5,2,2
1,1,2,6,1,2,0,0,19.150,Andrew Harrison,0,-2,2,G,2,0,0,0,1
3,0,5,15,9,3,7,5,32.683,Mike Conley,0,8,27,G,5,2,9,4,1
0,1,1,7,5,2,2,0,26.750,Brandan Wright,3,5,10,,4,2,0,0,0
2,2,3,13,7,2,7,5,29.417,Dillon Brooks,2,17,19,,5,4,2,0,2
4,0,2,9,1,3,5,3,25.567,Mario Chalmers,0,11,5,,2,0,4,0,0
2,0,4,12,4,3,2,2,20.067,Tyreke Evans,1,8,11,,5,0,4,1,1
0,0,2,2,2,2,5,1,15.267,Chandler Parsons,2,6,6,,4,1,1,1,0
0,1,2,6,1,5,0,0,19.267,Jarell Martin,3,4,2,,5,0,3,0,4
0,1,6,4,2,1,3,2,25.850,Dante Cunningham,3,-8,7,F,9,1,3,1,0
0,1,11,23,9,5,17,14,40.233,Anthony Davis,7,-15,33,F,18,0,2,1,5
2,7,8,21,9,4,8,7,38.400,Demarcus Cousins,2,6,28,C,10,0,9,3,4
4,0,4,11,2,5,0,0,38.500,Jrue Holiday,2,-2,4,G,6,1,3,0,3
2,0,3,3,1,3,0,0,21.083,Ian Clark,0,-13,3,,3,1,3,1,1
0,1,0,1,0,4,0,0,17.167,Darius Miller,0,-12,0,,0,0,1,0,0
0,2,2,1,0,2,0,0,10.883,Tony Allen,0,-4,0,,2,0,0,0,1
3,0,0,4,2,4,0,0,12.667,Jordan Crawford,1,-10,5,,1,0,2,1,2
0,0,0,0,0,0,0,0,0.833,Cheick Diallo,0,-2,0,,0,0,0,0,0
6,0,5,6,4,3,0,0,32.633,Joe Ingles,0,-6,11,F,5,2,5,3,0
4,0,4,14,7,4,0,0,28.450,Derrick Favors,0,4,14,F,4,1,1,0,1
1,1,7,9,7,4,4,4,35.017,Rudy Gobert,3,-14,18,C,10,0,0,0,6
4,1,1,11,3,1,4,4,26.067,Donovan Mitchell,0,22,10,G,1,0,2,0,3
10,0,5,9,3,1,3,2,31.767,Ricky Rubio,0,-14,9,G,5,2,5,1,3
1,0,2,10,5,3,2,2,19.550,Joe Johnson,2,6,13,,4,1,4,1,1
0,0,2,4,2,1,0,0,17.667,Rodney Hood,0,-13,6,,2,0,3,2,0
0,0,1,10,7,1,0,0,15.367,Alec Burks,0,16,16,,1,1,2,2,0
0,3,1,1,0,0,2,2,12.983,Ekpe Udoh,1,24,2,,2,0,0,0,1
2,0,2,7,3,0,1,1,20.500,Thabo Sefolosha,0,25,7,,2,2,2,0,0
1,1,1,11,4,2,0,0,34.350,Wilson Chandler,1,-23,9,F,2,2,4,1,1
1,0,5,15,7,3,5,4,33.500,Paul Millsap,1,-6,19,F,6,0,5,1,5
8,0,12,10,3,1,0,0,35.550,Nikola Jokic,0,-9,7,C,12,0,4,1,4
3,0,4,7,5,2,1,1,35.767,Gary Harris,1,0,14,G,5,1,3,3,1
2,0,1,6,2,2,2,2,19.983,Jamal Murray,1,9,8,G,2,0,5,2,3
2,1,5,14,8,2,4,4,31.333,Will Barton,1,-10,23,,6,1,4,3,3
1,1,1,5,3,5,0,0,15.900,Mason Plumlee,1,-14,6,,2,0,0,0,2
2,0,1,8,3,1,0,0,18.567,Emmanuel Mudiay,0,-12,8,,1,0,2,2,0
0,0,0,1,1,0,0,0,6.150,Kenneth Faried,1,2,2,,1,0,0,0,1
0,0,0,0,0,0,0,0,5.867,Juan Hernangomez,0,1,0,,0,0,0,0,0
0,0,0,0,0,0,0,0,1.517,Trey Lyles,0,6,0,,0,0,0,0,0
1,0,1,0,0,0,0,0,1.517,Malik Beasley,0,6,0,,1,0,0,0,1
0,0,1,5,2,1,0,0,19.433,Justin Jackson,1,-15,5,F,2,0,2,1,0
1,0,10,9,5,1,2,2,32.767,Skal Labissiere,0,4,12,F,10,0,0,0,5
1,3,6,15,10,1,2,1,31.633,Willie Cauley Stein,4,1,21,C,10,0,0,0,1
4,0,4,17,8,5,0,0,32.817,Buddy Hield,1,3,19,G,5,1,7,3,2
3,0,2,11,6,3,4,3,32.583,George Hill,1,2,16,G,3,0,2,1,4
3,0,1,7,1,2,2,2,29.900,Garrett Temple,0,1,5,,1,4,6,1,0
0,1,6,4,1,3,0,0,17.550,Kosta Koufos,0,-5,2,,6,0,0,0,1
2,0,1,3,2,1,0,0,14.183,Vince Carter,0,-6,6,,1,0,3,2,1
0,0,0,2,0,1,0,0,5.533,Malachi Richardson,0,-3,0,,0,0,1,0,0
2,0,2,6,0,1,2,2,32.433,Trevor Ariza,0,-6,2,F,2,0,5,0,0
0,0,4,7,2,1,4,4,25.667,Ryan Anderson,1,7,10,F,5,0,7,2,0
1,1,12,12,10,2,2,2,28.333,Clint Capela,5,9,22,C,17,3,0,0,2
3,0,3,23,7,2,8,7,34.817,Eric Gordon,1,14,25,G,4,0,13,4,3
9,0,1,21,8,1,8,7,37.767,James Harden,2,1,27,G,3,2,14,4,2
0,0,4,4,1,0,2,2,24.033,Luc Mbah A Moute,0,-2,4,,4,0,2,0,1
1,1,0,3,2,4,0,0,29.100,PJ Tucker,2,-1,6,,2,0,3,2,3
1,0,3,5,3,2,3,3,17.617,Nene,1,-1,9,,4,1,0,0,1
2,1,3,2,0,1,0,0,10.233,Demetrius Jackson,0,4,0,,3,1,1,0,2
3,0,1,17,9,0,2,2,34.417,Evan Fournier,0,2,23,F,1,1,5,3,1
3,2,7,13,4,4,6,5,34.217,Aaron Gordon,2,10,14,F,9,0,2,1,1
1,2,11,12,6,1,8,7,31.617,Nikola Vucevic,2,11,19,C,13,2,3,0,1
4,1,6,11,5,0,2,2,31.200,Terrence Ross,0,18,15,G,6,2,7,3,1
9,1,3,12,6,2,2,0,31.717,Elfrid Payton,0,9,13,G,3,3,1,1,4
0,0,1,10,5,4,2,2,27.533,Jonathon Simmons,1,-10,12,,2,0,1,0,1
0,2,3,8,4,3,2,1,16.067,Bismack Biyombo,2,-2,9,,5,0,0,0,3
0,2,5,3,2,3,0,0,16.950,Jonathan Isaac,3,-1,4,,8,0,1,0,0
2,0,3,4,2,1,5,3,16.283,DJ Augustin,1,-2,7,,4,0,1,0,2
2,1,2,9,4,3,0,0,34.933,Josh Richardson,0,3,10,F,2,0,7,2,2
3,0,5,7,3,4,3,3,21.000,Kelly Olynyk,0,-10,10,F,5,0,2,1,0
1,1,17,18,11,1,3,3,36.233,Hassan Whiteside,5,-5,26,C,22,0,1,1,1
4,1,0,17,7,1,0,0,38.300,Dion Waiters,0,-6,15,G,0,2,6,1,3
6,0,2,19,6,0,4,4,30.617,Goran Dragic,3,-9,17,G,5,1,4,1,0
1,0,2,9,3,2,0,0,21.300,Tyler Johnson,0,1,7,,2,0,3,1,1
8,1,2,9,5,5,4,1,18.717,James Johnson,2,6,11,,4,1,2,0,4
2,0,3,8,4,2,2,1,23.267,Justise Winslow,1,-13,10,,4,1,1,1,1
0,0,0,1,0,2,0,0,5.683,Bam Adebayo,0,3,0,,0,0,0,0,0
0,0,0,5,1,0,1,1,9.950,Wayne Ellington,0,-5,3,,0,1,4,0,1
5,0,6,12,5,4,0,0,37.117,Wesley Matthews,2,-1,15,F,8,1,9,5,5
3,0,6,13,3,0,9,8,38.050,Harrison Barnes,1,1,14,F,7,1,6,0,2
0,0,5,14,4,3,1,0,24.483,Dirk Nowitzki,1,-18,10,C,6,0,7,2,0
2,0,0,7,3,2,0,0,31.600,Yogi Ferrell,0,-9,9,G,0,1,4,3,0
10,0,1,12,6,2,4,3,29.900,Dennis Smith Jr,2,3,16,G,3,0,4,1,3
0,3,9,6,6,2,4,4,19.567,Nerlens Noel,2,9,16,,11,1,0,0,0
5,0,3,7,4,1,2,2,18.100,JJ Barea,0,-9,13,,3,0,5,3,0
2,0,0,9,4,1,1,1,16.400,Devin Harris,0,3,10,,0,0,5,1,2
0,1,0,3,2,2,0,0,13.900,Dwight Powell,0,-4,6,,0,1,3,2,1
0,0,2,3,1,2,0,0,10.883,Dorian Finney Smith,1,-5,2,,3,0,2,0,2
1,1,8,10,4,2,2,2,25.850,Taurean Prince,2,-5,10,F,10,0,0,0,1
0,1,3,4,2,5,2,2,23.783,Ersan Ilyasova,3,-10,6,F,6,1,1,0,0
1,3,5,6,3,2,4,3,25.600,Dewayne Dedmon,2,-2,9,C,7,0,0,0,4
3,0,3,7,3,2,0,0,26.633,Kent Bazemore,1,-5,7,G,4,1,1,1,1
7,0,2,26,13,1,2,1,34.283,Dennis Schroder,0,-3,28,G,2,2,3,1,2
1,0,2,10,6,1,3,2,22.400,John Collins,3,8,14,,5,2,0,0,1
3,0,3,14,7,0,2,2,25.700,Marco Belinelli,0,14,20,,3,3,6,4,1
2,0,3,3,2,2,0,0,13.533,Mike Muscala,1,-5,4,,4,0,1,0,0
0,0,1,4,2,1,0,0,11.317,Malcolm Delaney,0,-1,5,,1,0,2,1,1
1,0,1,1,1,2,0,0,4.233,Josh Magette,0,9,3,,1,0,1,1,0
0,0,0,3,2,0,0,0,8.917,Luke Babbitt,1,17,5,,1,0,2,1,0
0,0,0,9,5,2,3,3,29.400,Bojan Bogdanovic,0,3,14,F,0,0,3,1,3
3,2,6,16,7,3,2,2,33.333,Thaddeus Young,5,13,17,F,11,2,5,1,2
2,4,11,13,8,3,4,4,33.950,Myles Turner,3,12,21,C,14,0,3,1,1
4,0,5,12,6,5,10,8,24.550,Victor Oladipo,0,11,22,G,5,4,6,2,3
11,0,2,12,9,1,3,2,30.183,Darren Collison,1,8,21,G,3,2,3,1,2
3,1,1,19,6,3,5,2,24.183,Lance Stephenson,0,-2,16,,1,1,9,2,1
4,1,2,10,4,1,2,2,24.667,Cory Joseph,1,7,11,,3,2,2,1,1
1,0,3,7,7,3,3,2,19.217,Domantas Sabonis,4,-4,16,,7,0,0,0,1
0,0,1,3,1,1,0,0,11.017,Damien Wilkins,0,0,2,,1,1,2,0,0
1,1,2,1,0,3,0,0,9.500,TJ Leaf,0,-3,0,,2,0,1,0,0
2,0,7,12,4,2,2,1,27.517,Demarre Carroll,2,-10,10,F,9,1,5,1,2
0,0,2,4,2,1,0,0,14.400,Timofey Mozgov,1,-11,4,C,3,0,1,0,2
4,0,0,12,5,3,7,7,25.183,Jeremy Lin,0,-6,18,G,0,0,2,1,3
0,0,2,5,3,3,0,0,15.900,Quincy Acy,0,0,9,,2,0,5,3,3
1,1,7,5,3,2,5,4,26.783,Allen Crabbe,0,4,12,,7,2,3,2,2
0,0,4,10,7,2,7,6,27.900,Trevor Booker,6,1,20,,10,0,1,0,2
4,1,2,15,5,3,1,1,27.750,Caris Levert,0,-2,12,,2,2,4,1,1
4,0,2,5,1,2,0,0,16.533,Spencer Dinwiddie,1,-6,2,,3,0,1,0,2
1,0,3,13,0,1,2,2,40.333,Stanley Johnson,1,6,2,F,4,4,6,0,0
3,0,8,18,11,3,1,1,34.050,Tobias Harris,2,10,27,F,10,0,7,4,1
4,2,8,9,3,3,2,2,22.350,Andre Drummond,5,8,8,C,13,1,0,0,0
1,0,2,10,7,4,1,1,23.317,Avery Bradley,0,10,15,G,2,0,0,0,2
8,0,4,10,5,2,3,3,27.167,Reggie Jackson,1,10,13,G,5,1,1,0,0
0,0,1,0,0,2,0,0,11.700,Eric Moreland,0,2,0,,1,3,0,0,0
0,1,3,6,2,0,1,0,19.350,Jon Leuer,0,6,4,,3,0,1,0,1
6,0,1,9,2,4,0,0,20.833,Ish Smith,0,2,4,,1,1,1,0,3
0,0,4,11,6,0,1,1,24.683,Langston Galloway,0,2,16,,4,3,6,3,1
1,0,4,10,5,2,1,1,16.217,Henry Ellenson,0,4,13,,4,1,4,2,0
0,0,2,5,2,2,2,1,26.667,Marvin Williams,0,-10,7,F,2,0,4,2,0
2,0,2,6,3,1,0,0,20.450,Dwayne Bacon,0,-15,8,F,2,0,4,2,2
1,2,14,9,5,2,2,0,31.450,Dwight Howard,1,-3,10,C,15,1,0,0,3
2,0,4,10,4,2,8,7,28.350,Jeremy Lamb,0,-10,15,G,4,1,3,0,2
4,0,5,13,6,1,13,11,35.433,Kemba Walker,1,-11,24,G,6,0,3,1,4
2,0,4,9,1,0,2,2,23.183,Frank Kaminsky,0,-6,4,,4,0,5,0,0
1,0,0,9,1,1,0,0,21.467,Malik Monk,0,-8,3,,0,0,6,1,3
0,1,8,5,3,2,2,2,23.400,Cody Zeller,1,-4,8,,9,0,0,0,2
1,0,3,3,2,3,0,0,12.567,Julyan Stone,0,-1,6,,3,2,3,2,1
3,0,2,4,2,1,0,0,17.033,Treveon Graham,0,8,5,,2,0,2,1,0
1,1,9,9,5,1,2,1,29.683,Kyle Anderson,0,1,12,F,9,0,1,1,0
4,2,5,21,9,2,7,6,38.817,Lamarcus Aldridge,5,15,25,F,10,0,2,1,3
4,3,5,8,3,1,0,0,28.800,Pau Gasol,2,6,7,C,7,0,3,1,1
2,2,4,16,7,2,0,0,32.700,Danny Green,0,11,17,G,4,2,7,3,2
2,1,3,8,7,4,2,2,25.400,Dejounte Murray,2,4,16,G,5,2,0,0,2
2,1,2,4,1,3,0,0,22.433,Patty Mills,0,6,3,,2,2,2,1,1
4,1,3,7,2,2,4,4,20.800,Manu Ginobili,0,6,9,,3,1,4,1,1
2,0,4,9,5,3,4,4,23.700,Rudy Gay,1,3,14,,5,1,1,0,0
1,0,1,6,2,0,0,0,12.900,Joffrey Lauvergne,2,0,4,,3,0,0,0,1
0,0,2,1,0,0,0,0,4.267,Davis Bertans,0,-6,0,,2,0,1,0,0
0,0,0,0,0,0,0,0,0.167,Derrick White,0,-2,0,,0,0,0,0,0
0,0,0,0,0,0,0,0,0.167,Brandon Paul,0,-2,0,,0,0,0,0,0
0,0,0,0,0,0,0,0,0.167,Bryn Forbes,0,-2,0,,0,0,0,0,0
1,0,4,14,9,0,9,4,30.417,Andrew Wiggins,1,-19,26,F,5,0,6,4,1
3,0,2,11,3,3,0,0,27.150,Taj Gibson,2,-17,6,F,4,1,2,0,2
1,1,11,15,8,4,2,2,34.500,Karl Anthony Towns,2,0,18,C,13,2,1,0,2
3,0,4,12,5,3,0,0,35.433,Jimmy Butler,0,-19,12,G,4,1,3,2,3
6,1,2,6,3,1,5,4,24.900,Jeff Teague,0,-17,11,G,2,1,2,1,1
2,0,1,5,1,1,0,0,13.500,Gorgui Dieng,3,-8,2,,4,1,1,0,2
0,1,1,6,1,2,0,0,14.150,Shabazz Muhammad,1,11,2,,2,0,1,0,0
5,1,2,5,3,1,4,4,24.083,Jamal Crawford,1,5,10,,3,0,1,0,2
1,0,2,3,1,1,1,1,23.100,Tyus Jones,0,9,3,,2,1,0,0,0
1,0,2,8,3,0,2,2,12.767,Nemanja Bjelica,1,15,9,,3,0,2,1,0
0,1,2,11,3,1,2,2,27.883,TJ Warren,2,-42,8,F,4,0,1,0,1
1,0,2,10,4,1,4,2,32.017,Josh Jackson,0,-23,11,F,2,0,2,1,0
0,1,2,3,1,4,4,2,22.950,Tyson Chandler,1,-33,4,C,3,1,0,0,2
2,1,3,17,6,2,0,0,27.067,Devin Booker,2,-29,12,G,5,2,3,0,0
3,1,2,18,5,2,4,4,29.433,Eric Bledsoe,2,-41,15,G,4,2,6,1,5
2,0,0,3,0,2,2,1,14.667,Tyler Ulis,0,-16,1,,0,1,1,0,2
0,1,0,5,1,5,0,0,12.083,Marquese Chriss,1,-17,2,,1,0,1,0,2
0,1,6,5,0,1,2,2,20.817,Dragan Bender,1,-10,2,,7,1,3,0,2
0,0,1,4,2,2,0,0,21.283,Troy Daniels,0,-32,6,,1,1,4,2,1
0,1,3,2,1,0,0,0,10.600,Alec Peters,0,1,3,,3,0,2,1,0
1,1,1,1,0,1,0,0,10.600,Derrick Jones Jr,0,1,0,,1,0,1,0,0
1,0,1,10,5,1,0,0,10.600,Mike James,1,1,12,,2,1,3,2,1
2,1,2,9,3,3,2,2,25.550,Maurice Harkless,3,22,8,F,5,0,1,0,2
2,1,9,4,2,1,0,0,27.700,Al Farouq Aminu,3,34,5,F,12,0,2,1,1
1,0,11,7,2,3,10,7,23.017,Jusuf Nurkic,0,20,11,C,11,1,1,0,5
3,1,3,8,4,2,4,3,25.333,Evan Turner,1,43,12,G,4,1,1,1,2
5,3,2,20,10,1,3,3,29.650,Damian Lillard,3,34,27,G,5,1,6,4,0
2,0,2,14,9,2,2,2,32.067,Pat Connaughton,0,34,24,,2,0,7,4,1
3,0,3,6,4,2,0,0,22.700,Shabazz Napier,0,17,10,,3,2,2,2,1
3,0,3,7,3,2,1,1,17.500,Caleb Swanigan,1,6,8,,4,1,1,1,2
0,1,4,7,4,1,2,2,13.883,Ed Davis,3,26,10,,7,0,0,0,1
1,0,0,4,1,2,0,0,12.000,Jake Layman,0,5,3,,0,2,2,1,0
0,0,3,4,2,1,4,2,10.600,Meyers Leonard,1,-1,6,,4,0,1,0,1
0,1,6,11,5,3,0,0,33.167,Otto Porter Jr,2,14,10,F,8,3,3,0,0
0,0,0,1,0,1,0,0,7.067,Jason Smith,1,4,0,F,1,0,1,0,0
1,3,12,12,7,3,3,2,34.433,Marcin Gortat,5,16,16,C,17,0,0,0,1
4,1,4,17,6,2,16,12,35.617,Bradley Beal,2,12,25,G,6,3,4,1,2
8,2,3,28,10,2,9,8,37.150,John Wall,2,19,28,G,5,0,3,0,2
2,2,6,10,5,2,3,1,32.483,Kelly Oubre Jr,2,-4,14,,8,2,6,3,0
0,0,2,6,3,0,0,0,14.833,Mike Scott,0,-9,7,,2,0,3,1,1
0,0,1,8,3,0,7,7,19.050,Jodie Meeks,0,-4,14,,1,0,2,1,0
1,1,2,3,3,4,0,0,13.567,Ian Mahinmi,2,-11,6,,4,0,0,0,1
5,0,0,1,0,3,0,0,12.633,Tim Frazier,0,-12,0,,0,0,0,0,2
1,2,5,15,9,4,4,4,29.133,Robert Covington,2,10,29,F,7,1,11,7,5
5,1,7,15,7,3,6,4,34.667,Ben Simmons,3,3,18,F,10,2,0,0,1
3,1,12,15,7,2,4,4,26.950,Joel Embiid,1,1,18,C,13,0,4,0,4
4,0,2,10,4,4,0,0,32.383,JJ Redick,0,17,12,G,2,1,8,4,2
3,0,3,10,5,4,0,0,27.867,Jerryd Bayless,0,11,13,G,3,1,7,3,2
1,0,4,7,2,6,2,1,15.133,Amir Johnson,1,-7,5,,5,0,0,0,1
1,1,1,9,5,0,2,0,17.900,Markelle Fultz,2,-18,10,,3,0,0,0,0
2,1,2,5,1,3,1,1,22.700,Dario Saric,1,-9,3,,3,0,2,0,0
3,0,0,2,1,0,0,0,14.917,TJ McConnell,0,-14,2,,0,0,0,0,2
1,0,0,2,1,0,0,0,13.133,Luol Deng,0,-7,2,F,0,1,0,0,1
0,1,9,11,7,3,2,0,29.500,Larry Nance Jr,3,3,14,F,12,0,0,0,3
2,1,2,19,7,3,5,5,28.733,Brook Lopez,4,-1,20,C,6,1,5,1,1
4,0,5,15,3,1,7,6,30.517,Brandon Ingram,0,-2,12,G,5,0,1,0,1
4,1,9,6,1,1,2,0,29.350,Lonzo Ball,0,-14,3,G,9,1,3,1,2
2,0,2,16,7,0,3,2,22.517,Jordan Clarkson,0,-11,18,,2,2,3,2,3
1,2,2,0,0,3,0,0,11.100,Andrew Bogut,0,-10,0,,2,1,0,0,3
1,0,2,8,4,2,2,0,18.700,Kyle Kuzma,2,-17,8,,4,2,2,0,0
1,1,4,8,4,2,2,1,17.967,Julius Randle,2,-25,9,,6,0,1,0,2
2,0,1,1,1,0,0,0,12.217,Alex Caruso,0,-10,2,,1,0,0,0,1
0,1,3,2,1,0,0,0,16.433,Corey Brewer,0,0,2,,3,0,1,0,2
3,0,1,3,1,0,0,0,9.833,Tyler Ennis,1,14,2,,2,0,0,0,0
3,1,5,13,3,2,4,3,33.050,Danilo Gallinari,0,19,11,F,5,2,6,2,0
3,0,10,23,12,2,2,2,33.867,Blake Griffin,2,20,29,F,12,2,6,3,4
1,0,15,10,5,3,4,4,31.667,Deandre Jordan,9,11,14,C,24,1,0,0,1
6,1,1,9,2,2,0,0,21.450,Milos Teodosic,0,12,6,G,1,0,6,2,2
1,1,0,12,4,3,0,0,24.117,Patrick Beverley,3,20,10,G,3,2,5,2,1
2,0,0,11,1,2,0,0,26.433,Austin Rivers,0,-5,2,,0,2,3,0,1
6,0,2,12,5,1,1,1,24.683,Lou Williams,1,13,12,,3,2,4,1,2
0,0,4,6,3,2,2,2,13.050,Willie Reed,1,8,8,,5,0,0,0,1
1,0,4,7,4,1,0,0,19.817,Wesley Johnson,1,5,9,,5,1,2,1,0
0,0,1,0,0,0,0,0,5.183,Sam Dekker,0,-14,0,,1,0,0,0,0
0,0,0,1,1,2,0,0,3.400,Sindarius Thornwell,0,-6,3,,0,0,1,1,1
0,0,0,3,2,0,0,0,3.283,Montrezl Harrell,0,-3,4,,0,0,0,0,1
1,0,4,11,5,2,2,2,24.583,Norman Powell,0,1,15,F,4,1,6,3,2
0,2,3,8,3,2,0,0,24.233,Serge Ibaka,1,-4,8,F,4,0,4,2,0
2,0,7,17,9,4,6,5,30.500,Jonas Valanciunas,8,-2,23,C,15,2,1,0,1
5,1,5,9,2,1,8,7,32.050,Demar Derozan,1,-3,11,G,6,2,0,0,5
9,0,4,7,4,1,3,3,31.333,Kyle Lowry,0,1,12,G,4,1,3,1,4
0,0,5,2,1,3,0,0,17.500,Jakob Poeltl,0,19,2,,5,1,0,0,3
0,0,5,12,7,4,2,2,20.017,CJ Miles,0,25,22,,5,0,9,6,0
2,0,1,6,3,1,2,2,17.233,Og Anunoby,2,26,9,,3,0,3,1,0
5,0,1,6,4,0,5,5,23.367,Delon Wright,1,21,13,,2,1,1,0,0
2,1,1,5,1,1,0,0,12.983,Fred Vanvleet,0,12,2,,1,1,2,0,2
0,0,0,0,0,0,0,0,4.967,Pascal Siakam,0,-7,0,,0,1,0,0,0
