assists, ats margin, ats streak, attendance, blocks, conference, date, day, defensive rebounds, dpa, dps, field goals attempted, field goals made, fouls, free throws attempted, free throws made, game number, line, losses, margin, matchup losses, matchup wins, minutes, month, offensive rebounds, officials, opponents, ou margin, ou streak, overtime, playoffs, points, quarter scores, rebounds, rest, season, site, site streak, start time, steals, streak, team, three pointers attempted, three pointers made, time of game, total, turnovers, wins
17,4.500,0,13589,5,Western,20110603,Friday,27,-2.000,2.500,66,31,15,14,10,1,-3.500,0,8,0,0,,6,14,['Penny Davis', 'Cameron Inouye', 'Kurt Walker'],[],0.500,0,0,0,82,[18, 19, 22, 23],41,,2011,home,0,2300,4,0,Sparks,24,10,,155.500,14,0
23,-4.500,0,13589,1,Western,20110603,Friday,22,2.500,-2.000,71,29,15,10,8,1,3.500,0,-8,0,0,,6,11,['Penny Davis', 'Cameron Inouye', 'Kurt Walker'],[],0.500,0,0,0,74,[18, 25, 14, 17],33,,2011,away,0,2300,6,0,Lynx,19,8,,155.500,10,0
20,-0.500,0,11548,2,Western,20110604,Saturday,27,-10.000,-10.500,67,29,17,18,16,1,-7.500,0,7,0,0,,6,11,['Michael Price', 'Clarke Stevens', 'Brenda Pantoja'],[],-20.500,0,0,0,78,[18, 22, 20, 18],38,,2011,home,0,1500,8,0,Storm,11,4,,169.500,18,0
11,0.500,0,11548,4,Western,20110604,Saturday,20,-10.500,-10.000,67,27,20,13,12,1,7.500,0,-7,0,0,,6,8,['Michael Price', 'Clarke Stevens', 'Brenda Pantoja'],[],-20.500,0,0,0,71,[16, 19, 12, 24],28,,2011,away,0,1500,12,0,Mercury,14,5,,169.500,17,0
19,10.500,0,6666,3,Eastern,20110604,Saturday,23,2.000,12.500,56,32,16,21,17,1,-5.500,0,16,0,0,,6,8,['Denise Brooks Clauser', 'Tim Greene', 'Jeff Smith'],[],14.500,0,0,0,89,[29, 16, 20, 24],31,,2011,home,0,1900,5,0,Sun,16,8,,147.500,15,0
18,-10.500,0,6666,1,Eastern,20110604,Saturday,16,12.500,2.000,65,28,22,16,13,1,5.500,0,-16,0,0,,6,7,['Denise Brooks Clauser', 'Tim Greene', 'Jeff Smith'],[],14.500,0,0,0,73,[24, 15, 16, 18],23,,2011,away,0,1900,12,0,Mystics,11,4,,147.500,9,0
13,1.000,0,8024,5,Eastern,20110604,Saturday,27,-12.250,-11.250,70,21,14,24,16,1,-7.000,0,8,0,0,,6,12,['Daryl Humphrey', 'Tom Mauer', 'William Smith'],[],-23.500,0,0,0,65,[21, 12, 16, 16],39,,2011,home,0,1900,12,0,Fever,20,7,,145.500,10,0
12,-1.000,0,8024,6,Eastern,20110604,Saturday,30,-11.250,-12.250,57,20,20,15,10,1,7.000,0,-8,0,0,,6,6,['Daryl Humphrey', 'Tom Mauer', 'William Smith'],[],-23.500,0,0,0,57,[13, 16, 13, 15],36,,2011,away,0,1900,7,0,Sky,15,7,,145.500,17,0
28,11.000,0,12406,3,Western,20110604,Saturday,19,-3.500,7.500,67,37,21,12,9,1,-9.000,0,20,0,0,,6,4,['Marcus Clayton', 'Felicia Grinter', 'Roy Gulbeyan'],[],4.000,0,0,0,93,[27, 24, 19, 23],23,,2011,home,0,2000,13,0,Stars,24,10,,162.000,15,0
