name, rushes, rushing touchdowns, rushing yards
X Hall,6,0,19
T Morgan,1,0,18
T Rogers,5,0,5
B Thomas,7,1,117
E Days,8,2,112
F Upshaw,8,1,81
M Breida,8,2,69
D Pritchard,7,1,64
D Scott,5,1,44
E Youyoute,3,1,44
K Ellison,2,0,34
L Ramsby,4,0,26
M Crockett,1,1,8
T Smith II,10,0,27
K Wilson,9,0,26
J Berry,7,0,25
A Criswell,6,0,5
N Bentley,2,0,4
J Iosefa,19,3,54
I Woolsey,8,1,31
S Lakalaka,6,0,15
T Ward,15,2,124
S Woods,10,0,35
R Dockery,2,0,10
V Bolden,3,0,8
S Mannion,3,0,-7
K Farrow,13,1,130
J Webb,8,0,72
R Jackson,7,1,36
G Ward Jr,5,1,22
R Hollimon,3,0,13
J OKorn,2,0,3
D Spencer,2,0,-1
S Johnson,7,0,23
J Kelly,11,0,18
B Terrence,4,0,15
D Fusiler,3,0,10
J Martin,2,0,6
J Williams,1,0,5
C Skinner,5,0,4
J Runner,3,0,3
D Williams,1,0,1
A McGhee,1,0,-14
D Young,14,1,47
J Ferguson,14,1,32
J Davis,1,0,2
M Dudek,1,0,2
W Lunt,3,0,-17
L Allen,24,1,118
K Towner,1,0,7
A Wales,1,0,3
B Doughty,3,0,-1
J Occhipinti,1,0,-24
J Rudock,7,0,36
J Canzeri,5,0,26
L Daniels Jr,4,0,20
D Bullock,3,0,17
M Weisman,6,0,13
J Parker,3,0,3
J Edwards,21,0,81
H Banks,11,0,23
O Mann,3,0,-12
D Nealy,10,1,38
A Wimberly,14,0,37
S Richardson,12,0,32
J Waters,20,2,138
C Jones,13,2,75
D Robinson,7,0,21
D Mann,15,0,121
C Avery,19,1,91
T Pierson,3,0,44
M Cummings,2,0,10
N Harwell,1,0,2
M Cozart,8,0,-6
L McFerren,7,0,46
D Jackson,13,1,40
K Snyder,15,0,33
L Washington,2,0,4
A Niznak,1,0,-2
N Holley,14,0,47
M Hibbler,4,0,13
C Reardon,7,0,2
E Anu,1,0,1
A Meray,2,0,1
J Jones,21,2,102
K Houston,13,0,46
B Bridge,13,0,41
X Johnson,1,0,-1
S Williams,5,1,60
P Towles,22,0,59
M Horton,10,0,45
J Kemp,9,0,41
J Clemons,5,0,27
R Timmons,2,0,-2
D Patterson,14,0,44
D Vick,2,0,21
J Sprague,7,0,20
A Ouellette,1,0,4
G Windham,1,0,-1
T Edmond,3,0,-3
T Broadway,13,0,82
A Harris,12,1,74
E McGuire,7,0,15
B Haack,1,0,5
T Pierce,1,0,2
K Dixon,12,2,184
J Craft,10,1,27
B Martin,6,0,24
C Sokol,6,0,7
T King,1,0,-4
C Donald,20,3,111
T Cain,7,0,27
P Thomas,10,0,12
J Brown,22,0,117
K Olugbode,4,0,12
E Penny,1,1,3
Jr,1,0,-3
M Linehan,8,0,-11
L Scott,11,1,126
B Radcliff,15,2,97
D Brown,5,1,40
D Skinner,8,0,27
R Bonnafon,5,2,22
C Lamb,4,0,14
K Bolin,1,0,-1
R Clay,5,0,12
M Holliday,3,0,9
K Humphries,5,0,7
N Taylor,1,0,5
P Harris,3,0,4
C Bennett,2,0,4
L Fournette,13,1,92
D Williams,14,1,65
K Hilliard,11,1,55
B Harris,5,1,53
A Jennings,8,0,43
T Magee,6,0,27
D Williams,9,0,29
R Frank,3,0,17
J Johnson,10,0,17
J Overstreet,5,0,17
K Hill,5,0,3
D King III,4,0,-33
J Wilson,10,1,47
J Blyden,11,0,25
T Sharpe,2,0,17
B Frohnapfel,6,0,9
M Michel,1,1,6
C Powell,19,1,80
T Jones,7,1,47
P Lindsay,7,0,41
M Adkins II,5,0,5
S Liufau,6,0,3
D Johnson,9,1,97
J Yearby,14,0,95
G Edwards,4,1,31
T Gray,3,1,13
J Heaps,1,0,1
B Kaaya,1,0,-1
R Regula,1,0,-38
T Holloway,15,0,32
G Hearns,9,0,10
V Paul,2,0,2
C Royal,1,0,-3
D Fleming,6,0,-16
S McInnis,10,0,51
D Scott,9,0,38
P Moses,3,0,10
A Hendrix,16,0,-39
D Mobley,13,0,27
J McClain,6,0,26
B Coney,7,0,20
C Fugate,1,0,7
J Jude,3,0,6
D Cobb,29,2,220
M Leidner,5,0,32
D Kirkwood,5,1,23
B Edwards,6,0,17
C Streveler,1,0,2
K Maye,1,0,1
I Fruechte,1,0,-8
R Whatley,14,2,84
J Parker,12,0,63
S Tucker,4,0,23
J Bryson,2,0,8
A Grammer,9,0,7
A Erdely,1,0,1
R Cato,9,1,143
D Johnson,14,1,137
S Butler,10,2,68
R Watson,5,0,66
B Byrd,6,0,17
G Holcombe,2,0,1
L McCombs,17,0,39
M Clarke,7,0,19
M Lowrie,13,0,11
H Cooper,1,0,-4
J Robinson,20,1,125
D Prescott,17,1,104
B Holloway,8,0,29
J Lewis,1,0,26
A Shumpert,3,0,8
N Griffin,3,0,6
D Williams,3,0,-2
J Howard,22,1,88
D Vinson,11,0,23
J Staples,1,0,3
J Nelson,2,0,2
C Clements,7,0,-2
M Williams,12,0,63
T Logan,8,0,33
E Wood,6,1,26
R Morris,5,0,9
R Switzer,1,0,1
D Pumphrey,17,2,100
C Price,16,0,71
Q Kaehler,1,0,-2
S Thornton,14,3,86
M Dayes,13,1,80
J Brissett,7,0,45
T Creecy,3,0,19
B Underwood,1,0,10
J Alston,1,0,3
R Lawry,14,3,71
G Johnson,7,0,59
C Boyd,8,0,48
T Heinicke,6,0,22
T Armstrong Jr,11,1,131
A Abdullah,17,1,54
T Newby,2,0,9
I Cross,3,0,1
D Sams,10,0,74
K Bennett,19,0,53
N Holmes,3,0,23
D Milton,6,1,18
K Thomas,1,0,9
T Bolfing,3,1,3
E Celestie,1,0,3
D Long,2,0,-5
T Gipson,15,0,73
J Pressley,12,1,53
L Jordan,12,0,32
C Gongbay,7,1,22
R Jones,1,0,21
D Anaya,5,0,19
T Briggs,1,0,-4
C Mitchem,5,0,-17
D Foster,19,1,216
T Kelly,10,1,84
D Richard,4,1,57
K Ballage,6,2,21
D Lewis,4,1,20
C Smith,1,0,11
G Martinez,1,0,6
M Bercovici,1,0,5
K Middlebrooks,2,0,3
K Brown,1,0,-1
J Jackson,12,0,52
T Green,10,0,26
S Vault,5,0,18
Z Oliver,1,0,5
T Siemian,9,0,-29
A Daniels,16,0,81
C Stingily,6,0,46
D Hare,11,1,31
J Bouagnon,9,0,22
A Maddie,4,0,20
M McIntosh,4,0,17
T Lewis,2,0,7
C McDaniel,8,1,25
G Bryant,8,0,19
T Folston,9,0,17
M Zaire,2,0,9
E Golson,3,0,-14
D Smith,7,0,30
D Green,13,0,25
J Hayes,2,0,20
D Norfleet,2,0,20
D Gardner,11,0,5
R Pegram,21,1,83
J Wilson,14,0,57
E Evans,1,1,53
A Jimmerson,15,1,51
D Williams,1,0,19
J Lynn,1,0,4
J Greer,2,0,1
K Pope,8,0,31
K Nlemchi,2,0,5
M Davis,1,0,-4
N Burcham,1,0,-7
K Cassel,2,0,-17
J Barrett,24,1,70
E Elliott,8,1,32
C Samuel,5,0,26
D Wilson,2,0,-5
D Newsome,4,0,38
M Williams,12,1,20
S Rogers,1,0,17
M Brewer,10,0,16
J Coleman,3,0,16
B Hodges,2,0,8
S McKenzie,7,1,7
J Stanford,1,0,6
I Ford,1,0,-3
T Hill,8,0,62
J Walsh,4,0,42
R Childs,12,2,39
R Taylor,5,0,39
J Washington,1,0,20
D Garman,5,0,4
P Johnson,18,0,61
C Crowder,7,1,49
K Harris,16,0,45
R Freeman,13,2,89
M Mariota,9,0,42
T Tyner,13,1,33
B Marshall,5,0,9
J Langford,24,1,86
R Shelton,1,0,30
N Hill,7,0,14
C Cook,4,0,-7
A Lynch,7,0,45
B Belton,9,0,36
Z Zwinak,10,0,30
C Hackenberg,2,0,1
D Hamilton,1,0,1
J Chisholm,7,0,30
C Hundley,7,0,18
H Lawrence,1,0,13
K Pohl,10,0,8
R Mostert,19,0,53
D Etling,10,1,50
A Hunt,3,0,9
A Appleby,2,0,7
T Rawls,31,2,155
D Spalding,4,0,21
J Kroll,1,0,4
S Lavallii,1,0,4
C Rush,4,0,-20
D Peoples,11,0,55
P James,13,1,43
J Hicks,6,0,24
R Martin,4,0,8
G Nova,2,0,-16
T Tusan,6,1,101
G McGhee,17,1,79
W Parker,13,1,52
A Freeman,5,1,26
J Fleck,1,0,11
M Davis,18,2,101
B Wilds,14,0,49
D Thompson,3,0,19
P Cooper,2,0,6
D Williams,1,0,0
B Allen,4,0,58
C Hairston,6,1,35
S Carden,7,0,21
M Grayson,2,0,14
C Hunter,1,0,4
A Scott,1,0,0
M Mack,22,0,73
R Adams,1,0,11
S Bench,5,1,8
D Johnson,3,0,5
D Tice,5,0,1
M Ciabatti,1,0,-17
W Brown,14,0,60
A Reid,8,0,32
B Ross,6,0,21
K Goins Jr,1,0,4
C Brown,9,0,-1
I Smith,32,0,118
T Parks,4,0,46
N Mullens,4,0,45
Jr,11,1,161
D Ragsdale,11,0,111
A Williams III,3,1,12
A Baker,4,0,11
J Turner,1,0,2
Jr,1,0,1
R Wright,11,0,60
K Young,7,0,39
K Hogan,11,0,24
B Sanders,2,0,7
R Seale,1,0,3
P Skov,1,1,2
D Marx,1,0,0
T Montgomery,4,0,-7
J Allen,23,0,154
J Davis,8,1,20
S Vainuku,2,0,5
C Kessler,2,0,-20
P Walker,13,0,71
K Harper,13,0,55
J Gilmore,4,0,18
J Thomas,3,0,10
J Fitzpatrick,1,0,2
K Reynolds,21,2,173
N Copeland,12,0,84
C Swain,11,0,70
G Whiteside,6,1,60
D Sanders,4,1,49
R Williams Jenkins,7,0,43
T Smith,1,0,4
D Brown,1,0,4
J Hurd,23,1,83
M Lane Jr,13,0,54
J Smith,1,0,12
D Young,2,0,11
J Worley,6,1,8
J Croom,0,0,0
J Reeves Maybin,1,0,-2
F Knighten,14,1,65
D Williams,2,1,23
B Byner,6,0,20
M Gordon,7,0,17
T Holingsworth,7,0,13
J White,4,0,6
J McKissic,1,0,2
J Gray,14,0,47
M Brown,14,0,28
T Swoopes,7,0,7
A Colbert,2,0,-4
T Hill,24,3,99
J Williams,19,0,89
A Hine,4,2,29
A Brown,6,0,29
N Carter,3,0,4
P Lasike,1,0,2
R Apo,1,0,0
L Thompson,8,0,29
D Hilliard,8,0,25
T Veal,1,1,24
S Badie,3,0,15
D Butler,1,0,10
D Powell,1,0,7
L James,1,0,-6
T Lee,3,0,-13
Z Laskey,12,0,86
J Thomas,10,0,70
T Zenon,8,2,62
D Hill,6,0,43
C Perkins,4,0,33
T Byerly,10,2,21
B Bostic,4,0,13
B Snoddy,2,0,13
S Days,1,0,3
J Flanders,13,0,54
D Brewer,8,0,26
Z Langer,4,0,21
J Calcagni,1,0,11
R Simon,1,0,2
D Evans,7,0,-20
A Ross,5,1,90
K Ford,10,2,87
T Knight,5,1,35
S Perine,10,0,33
D Neal,1,0,16
K Hunt,15,3,148
D Jones Moore,3,0,7
M Remy,3,0,7
T Swanson,1,0,7
L Woodside,4,0,1
P Ely,6,0,-16
R Hansbrough,18,1,84
M Murphy,13,0,56
M Mauk,12,1,36
I Witter,4,0,1
B Burks,11,0,52
K Franklin,6,0,37
J Chunn,9,1,26
T Longmire,1,0,14
T Ruben,1,0,14
D Pruitt,2,0,11
C Worthy,1,0,8
B Silvers,10,1,3
M Beckwith,1,0,-3
A Boone,9,2,47
S Powell,11,0,46
J Ajeigbe,7,0,34
J Snead,10,0,32
S Wilson,3,0,18
T Sirk,1,0,5
B Dolezal,11,1,86
J White,11,2,62
T Williams,7,1,54
B Williams,4,0,18
K Hill,2,0,6
C Harris,18,0,51
C Berry,9,0,25
E Raleigh,6,0,14
M Handy,4,0,1
P Perkins,23,2,98
B Hundley,11,0,26
N Starks,2,0,11
M Jack,3,1,7
J James,2,0,2
D Dorceus,13,1,86
B Hayes,9,0,34
P Lynch,10,1,27
S Craft,6,1,19
G Naufahu,22,0,90
K Whitely,12,0,82
B Decker,13,0,32
M Sullivan,1,0,7
R Holland,23,1,98
D Graham,5,0,26
S Rubalcaba,10,0,18
D Stimphil,2,0,-4
K Thompson,9,1,71
D Booker,10,0,67
B Poole,13,0,54
T Wilson,10,0,48
T McCormick,9,1,22
D Anderson,1,0,6
D McClellon,1,0,1
M Waller,15,0,61
B Connette,16,1,40
L Williams,1,0,4
J Quezada,3,0,-4
B Burrell,4,0,-20
A Jones,23,2,147
J Laufasa,6,1,47
J Showers,12,0,43
N Jeffery,8,0,22
A Golden,2,0,15
D Laufasa,1,0,3
J Stockton,8,1,135
D Washington,12,0,59
D Webb,3,0,20
Q White,3,0,14
C Keeton,8,1,74
R Hall,11,1,69
J Hill,15,1,69
K Williams,2,0,43
J Natson,1,0,29
L Hunt,7,0,28
X Finney,23,0,88
D McSurdy,5,0,14
J Arias,3,0,0
K Williams,1,0,-1
R Webb,18,0,95
D Rivers,5,0,23
C Duncan,1,0,2
S Rivers,1,0,-13
J Walton,8,1,35
E Brazley,6,0,34
J Wilkins,5,0,27
M Dodson,7,0,20
I Mathers,6,1,20
R Buchanan,2,0,18
D Kincade,5,1,16
J Liggins,4,0,9
B Wallace,7,0,1
K Parks,13,1,52
D Hamm,8,1,39
K Shepherd,7,0,35
T Mizzell,7,1,16
M Johns,1,0,12
G Lambert,1,0,10
D Watford,2,0,-6
J Hamlin,6,0,46
T Moon,8,0,37
S Fisher,5,0,7
M Rocco,4,1,3
R Ponder,1,0,1
J Green,2,0,-7
M Strauss,5,0,-18
O Reynolds,17,0,57
J Wolford,11,0,22
I Robinson,4,0,9
T Henderson,3,0,4
T Maxwell,12,1,63
J Blount,11,0,20
K Lewis,2,0,7
J Hubbard,1,0,3
B Clarke,1,0,2
L Beatty,5,0,-17
L Coleman,17,1,118
S Thompson,3,1,66
C Miles,12,3,58
D Cooper,5,0,35
D Washington,10,2,35
J Callier,6,0,22
J Mickens,2,0,15
J Ross,1,0,8
Q Forte,15,0,68
V Adams,17,0,16
M Brown,2,0,7
J Moore,2,0,7
C Clement,9,0,57
T McEvoy,9,1,55
M Gordon,17,0,38
D Spurling,2,0,8
K Doe,1,0,5
B Houston,1,0,4
J Baker,22,0,60
K Hammonds,2,0,4
D Moore,1,0,2
T Norvell,4,0,0
R Shell,14,1,71
A Buie,9,1,70
W Smallwood,8,1,33
D Smith,7,0,16
W Crest Jr,4,1,14
C Trickett,3,1,14
T Chestnut,1,0,13
D Garrison,4,0,9
J Thompson,1,0,9
E Wellman,1,0,2
D Victor,8,0,27
B Berney,5,0,19
D Ayres,2,0,7
E Holder,1,0,6
P Toomey,1,0,3
C Frazier,8,0,-3
J Brennan,4,0,-17
S Wick,14,0,37
D May,11,0,12
D Rufran,1,0,2
J Owens,18,1,76
K Pearson,11,0,22
B Hart,7,0,18
G Brown,9,0,17
D Rushing,2,0,9
C Huntsman,1,0,6
S Davern,3,0,5
T Hill,26,1,160
J Williams,28,2,139
P Lasike,3,0,21
A Hine,3,0,6
S Arellano,1,0,-1
K Farrow,3,0,7
J OKorn,6,0,4
G Ward Jr,1,0,0
R Jackson,3,0,-1
E Evans,9,1,40
A Jimmerson,7,1,34
R Pegram,7,0,21
J Wilson,3,0,16
J Lynn,1,0,9
D Williams,4,0,5
J Greer,4,1,-2
K Dixon,19,1,75
T King,1,0,15
J Craft,4,0,11
M Seets,1,0,5
C Sokol,5,0,-8
J Johnson,20,0,97
A Taylor,13,1,47
T Daniel,1,0,6
Z Nicholas,1,0,4
J Licata,4,0,-15
S Linwood,20,2,97
J Jefferson,11,1,52
S Russell,3,1,18
B Petty,2,0,11
S Nacita,3,0,10
C Johnson,2,0,1
H Williams,14,0,103
G Kiel,4,0,24
T Green,7,1,14
J Evans,2,0,5
M Legaux,1,0,5
R Moore,1,1,2
R Abernathy IV,1,0,-5
K Hunt,12,1,101
M Remy,11,0,80
D Jones Moore,9,0,41
C Jones,2,0,36
M Julian,1,0,-7
L Woodside,4,0,-11
D Henry,11,0,73
K Drake,9,3,59
T Jones,7,1,57
T Yeldon,9,0,56
B Sims,5,1,46
A Tenpenny,5,0,39
A Cooper,1,0,9
J Coker,2,0,-6
T Parks,3,0,25
I Smith,6,0,15
N Mullens,6,0,12
G Payne,3,0,4
N Wilson,29,2,171
A Solomon,7,0,60
J Baker,1,0,0
J Butler,13,0,50
D Jackson,18,0,44
C Fajardo,9,0,14
J Edwards,20,1,75
H Banks,10,0,30
O Mann,6,0,-4
B Logan,15,0,54
L Booker,6,0,17
M Perish,3,0,-27
T Murphy,13,1,191
J Hillman,19,2,89
M Willis,9,0,89
S Alston,4,1,55
T Rouse,8,1,29
J Allen,15,0,31
S Vainuku,1,0,11
J Davis,6,0,10
G Farmer,1,0,-2
C Kessler,6,0,-30
T Greene,24,1,123
J Knapke,8,0,37
F Coppet,8,1,16
T Coleman,24,3,190
N Sudfeld,7,2,27
D Roberts,5,0,20
C Covington,1,0,-2
S Lavallii,4,0,15
D Spalding,7,0,14
M Walker,3,0,11
M Shoemaker Gilmore,3,0,10
J Kroll,1,0,8
C Rush,5,0,-24
A Ameen Moore,9,0,106
T Hunt,13,3,92
E Phillips,9,0,55
P Gulley,7,0,13
D McFarlane,4,0,13
G Morris II,5,0,12
J Custis,1,0,1
A Flemming,1,0,-3
C Powell,11,0,118
P Lindsay,9,0,39
D Lee,2,0,38
T Jones,5,0,33
J Gehrke,1,0,9
S Liufau,7,0,-2
M Adkins II,2,0,-3
D Foster,20,1,147
T Kelly,6,1,70
D Lewis,1,0,6
D Richard,2,0,3
C Smith,1,0,1
M Bercovici,4,0,-3
M DeLorenzo,10,0,43
R Johnson,1,0,13
J Marriner,6,0,11
A Newsome,5,0,3
T Boyle,1,0,-9
C Whitmer,13,0,-13
J Ajayi,18,0,39
S Williams Rhodes,2,0,11
D Demas,1,0,8
G Hedrick,5,0,-4
T Jarrells,12,1,84
J Oden,6,2,68
D Hart,8,0,38
B Peters,2,0,18
D Gaines,1,0,11
G Grayson,3,0,6
J Hansley,1,0,-1
C Silveria,14,1,97
J Williams,8,1,66
G Manzanares,6,0,12
J Jefferson,3,0,3
A Cannon,1,0,2
S Wilson,12,3,245
J Snead,5,0,23
S Powell,6,0,22
J Ajeigbe,7,0,21
T Sirk,6,0,20
C Avery,16,0,87
D Mann,12,0,65
M Cozart,8,0,30
J Dineen,6,0,28
E Fink,2,0,4
M Cummings,2,0,1
J Warren,13,0,63
L Whitehead,4,0,48
J Johnson,7,1,18
H Bussey,2,0,13
T Moore,9,0,13
J Gaskins,4,0,11
A Matyk,3,0,11
J Flanders,9,0,48
Z Langer,9,1,48
K Lucas,1,0,13
M Dixon,1,1,3
D Brewer,1,0,0
D Evans,6,0,-18
A Gardner,12,0,44
E Hilliard,5,0,26
L Caldwell,3,0,22
A Samuel,2,0,1
A McGough,8,1,0
J Conner,31,3,177
C Voytik,12,1,114
I Bennett,6,0,38
R Ibrahim,1,0,5
T Anderson,1,0,-4
T Boyd,1,0,-7
M Jones,29,1,156
K Taylor,15,0,64
J Driskel,6,0,17
B Heard,12,0,39
J Kemp,8,0,23
P Towles,9,0,22
S Williams,2,0,2
R Timmons,2,0,-5
B Burrell,9,1,59
J Quezada,10,0,28
M Waller,7,0,19
D Root,1,0,1
M Micenheimer,1,0,-2
A Abdullah,19,1,110
I Cross,3,1,69
T Armstrong Jr,9,0,65
T Newby,7,0,18
R Fyfe,1,0,12
G Nabity,1,0,3
J Nelson,2,0,3
K Neal,10,1,80
D Smith,6,1,50
N Arbuckle,8,1,5
J Lytle,1,0,0
J Owens,25,2,122
G Brown,4,0,62
B Hart,10,0,51
D Rushing,8,0,49
D Johnson,7,0,30
K Pearson,9,2,5
J Thomas,20,1,137
Z Laskey,17,0,80
C Perkins,2,0,59
D Hill,4,0,18
B Bostic,2,0,16
D Andrews,2,0,14
S Days,2,0,12
T Zenon,2,0,11
T Byerly,2,1,1
M Breida,11,2,111
K Ellison,9,1,107
L Ramsby,9,1,46
D Scott,1,0,20
F Upshaw,3,0,16
M Crockett,1,0,8
Z Walker,3,0,-2
S Lakalaka,32,1,124
K Ewaliko,1,0,17
D Saint Juste,6,0,13
D Small,3,0,7
I Woolsey,6,0,-3
J Higgins,1,0,-7
D Johnson,18,0,46
B Carnes,3,0,20
D Miller,9,0,13
S Kollmorgen,5,1,-5
J Brown,13,0,44
Jr,3,0,12
K Olugbode,2,0,2
M Linehan,13,1,-13
J Franklin,33,3,210
D Chance,5,0,28
D Braverman,2,0,24
Z Terrell,3,0,11
W Pfeifer,1,0,-5
M Weisman,16,1,49
J Rudock,12,1,39
D Bullock,12,0,22
J Canzeri,3,0,18
T Smith,1,0,1
A Wimberly,11,0,33
S Richardson,8,0,29
D Nealy,7,0,20
L Fournette,10,1,52
K Hilliard,12,1,50
T Magee,12,0,43
D Williams,7,2,37
A Jennings,7,0,20
B Harris,2,0,11
T Quinn,1,0,9
C Donald,10,0,24
T Cain,4,0,-2
P Thomas,4,0,-6
C Brown,18,1,161
A Reid,3,0,4
J Veii,1,0,3
B Ross,4,0,0
K Goins Jr,1,0,-5
R Shell,27,1,98
W Smallwood,10,0,28
D Smith,7,0,24
A Buie,6,0,23
D Garrison,2,0,12
E Wellman,1,0,2
C Trickett,6,0,-4
D Johnson,14,1,90
G Edwards,2,1,38
J Yearby,10,0,32
T Gray,2,0,9
J Heaps,1,0,2
R Regula,1,0,0
P Dorsett,1,0,-7
B Kaaya,3,0,-18
J White,14,1,84
T Holingsworth,6,0,25
F Knighten,20,1,5
D Williams,3,0,5
B Byner,3,0,4
D Green,22,2,137
D Smith,9,0,44
S Morris,1,0,27
D Gardner,6,0,25
J Hayes,5,0,24
D Norfleet,1,0,21
S McInnis,6,0,12
S Treadwell,4,0,7
A Hendrix,8,0,7
P Moses,3,0,5
D Scott,2,0,4
J Walton,7,1,89
I Mathers,3,1,57
E Brazley,6,0,29
D Kincade,3,0,15
J Liggins,3,1,12
M Dodson,5,0,11
B Wallace,4,0,2
J Wilkins,4,0,-1
E McGuire,10,0,66
A Harris,15,1,62
T Broadway,10,0,59
A Riles,2,0,6
M Murphy,15,0,94
R Hansbrough,9,0,48
M Mauk,6,0,30
I Witter,4,0,8
W Stanback,15,0,33
J Holman,16,0,25
R Hall,4,0,14
D Wilson,1,0,11
J Reese,2,0,10
B Perriman,1,0,0
M Campbell,0,0,-3
S Butler,19,0,119
D Johnson,14,1,91
R Cato,4,0,19
B Byrd,4,0,14
R Watson,4,0,9
G Holcombe,1,0,5
D Vick,11,0,51
A Ouellette,4,0,37
D Patterson,10,0,36
D Brown,5,0,9
J Sprague,1,0,6
T Edmond,1,0,2
A Grammer,19,3,125
R Whatley,15,0,74
S Tucker,13,1,67
J Bryson,5,0,34
J Parker,8,1,26
L Allen,30,1,128
A Wales,3,0,13
K Towner,1,0,-2
B Doughty,2,0,-14
E Golson,14,1,56
C McDaniel,9,0,32
G Bryant,6,0,29
T Folston,9,0,22
R Mostert,13,0,41
A Hunt,5,0,32
D Etling,6,0,-21
C Samuel,15,2,100
E Elliott,7,0,65
W Ball,10,0,41
C Jones,4,0,37
J Dixon,4,0,20
B Dunn,2,0,9
J Barrett,8,0,6
R Smith,2,1,4
J Johnson,1,0,2
N Holley,6,0,34
A Meray,6,0,13
M Hibbler,3,0,5
C Reardon,5,0,2
N Strock,3,0,-7
S Perine,9,0,67
K Ford,15,1,56
T Knight,5,1,17
A Ross,5,0,6
J Hurd,14,0,97
M Lane Jr,10,0,42
J Pickett,1,0,1
J Smith,1,0,-3
J Worley,6,0,-23
D Roland,21,2,95
R Childs,13,0,44
T Hill,7,0,29
R Taylor,2,0,2
D Garman,6,0,-8
D Glasco II,9,0,27
J Williams,6,0,17
B Bogenschutz,7,1,13
B Armstrong,5,0,9
T Carter,7,0,8
K Jones,1,0,-1
G Johnson,19,0,85
R Lawry,4,1,69
A Vaughan,2,0,21
C Boyd,4,0,15
T Heinicke,5,0,4
B Hill,16,0,78
R Bolden,12,0,31
K Strange,1,0,17
D Jackson,5,0,15
R Brumfield,7,0,15
T Allen,1,0,-3
B Roback,6,0,-10
B Marshall,6,1,80
M Mariota,5,2,71
T Tyner,11,0,58
R Freeman,5,1,22
J Lockie,1,0,13
L Roseberry,2,0,9
K Benoit,4,1,6
K Bassett,2,0,2
J Jones,1,0,2
S Wick,16,0,122
D May,8,0,42
B Hill,8,0,14
J Claiborne,1,0,0
D Rufran,1,0,-5
C Kirkegaard,7,0,-18
P James,14,0,51
D Peoples,8,0,32
G Nova,9,1,19
B Belton,15,1,36
C Hackenberg,12,0,18
D Hamilton,1,0,9
Z Zwinak,2,0,7
A Lynch,1,0,-2
K Houston,3,0,18
X Johnson,5,0,17
J Jones,5,0,11
B Bridge,12,0,7
T Timmons,1,0,4
M Floyd,1,0,0
D Prescott,14,1,139
J Robinson,12,2,77
N Griffin,5,0,22
B Holloway,5,0,22
A Shumpert,5,0,15
D Williams,4,0,13
B Wilds,14,1,93
M Davis,17,0,66
D Byrd,1,0,14
P Cooper,3,0,9
D Thompson,4,1,-1
T Gurley,20,1,131
N Chubb,4,0,34
Q Hicks,3,1,30
S Michel,4,0,18
I McKenzie,1,0,8
K Marshall,1,0,2
H Mason,4,0,-5
M Mack,12,0,51
Q Flowers,6,0,32
D Johnson,2,0,11
M White,5,0,-16
S Thornton,12,1,70
T Creecy,12,0,68
M Dayes,10,1,68
D Nichols,8,0,57
J Brissett,5,0,23
B Cherry,2,2,20
B Underwood,1,0,4
B Hines,1,0,3
J Samuels,1,1,3
B Grazen,1,0,-1
B Sanders,9,0,92
K Young,7,0,46
C McCaffrey,4,0,29
K Hogan,6,0,11
T Montgomery,2,1,7
P Skov,2,0,7
R Seale,2,0,7
A Schurr,6,0,65
L Dixon,19,0,60
A Santiago,8,0,29
T Baggett,6,0,28
M Giachinta,7,0,13
R Maples,4,0,13
T Giovannelli,4,0,1
J Walker,1,0,1
X Moss,1,0,-12
T Boykin,12,0,92
D Gray,2,0,28
A Green,4,0,28
B Catalon,6,1,20
K Hicks,1,0,5
T Johnson,2,0,-4
D Cobb,15,0,41
C Streveler,7,0,33
R Williams Jr,4,0,16
B Edwards,3,0,6
M Leidner,9,0,4
D Kirkwood,1,0,-1
M Brown,14,0,69
J Gray,7,0,49
T Swoopes,8,0,11
P Perkins,24,0,126
J James,8,0,69
M Jack,5,0,14
N Starks,3,0,11
B Hundley,3,0,9
E Vanderdoes,2,0,4
J Neuheisel,2,0,-16
S Badie,15,1,80
L Thompson,13,1,30
D Hilliard,6,0,15
L James,1,0,2
T Lee,4,0,-4
K Sutton,7,0,22
J Smiley,1,0,12
D Bossier,1,0,8
R Harrell,5,0,8
D Scott,2,0,7
X Roberson,5,0,4
E Bethea,1,0,4
M Hayes,1,0,3
B Bennett,13,1,-10
J Chunn,8,0,41
B Silvers,5,2,40
K Franklin,4,1,16
J Johnson,1,0,13
D Pruitt,2,0,12
B Burks,8,1,10
T Ruben,1,0,-1
H Sims,20,0,96
D Brown,8,1,72
A Duncan,3,1,20
D Thompson,1,1,3
P McKenzie,6,0,-6
T Carson,11,1,66
B Williams,5,0,44
K Hill,5,0,38
J White,2,0,12
T Williams,2,0,10
J Davis,23,0,86
D Jackson,13,0,84
D Dillard,11,0,50
B Hamilton,5,0,15
T Stehling,3,0,5
R Lowe,16,1,92
T Jones,19,1,82
C Best,4,0,35
T Franks,4,0,7
J Gaines,1,0,-5
N Copeland,11,0,116
T Smith,27,2,85
C Swain,10,1,68
G Whiteside,2,0,40
J Tillman,1,0,24
T Gulley,1,0,6
Q Singleton,2,0,6
R Williams Jenkins,1,0,6
D Brown,1,0,2
D Washington,8,0,51
Q White,4,0,21
J Grant,1,0,18
J Stockton,6,0,7
D Webb,3,1,4
A Collins,27,2,212
J Williams,22,4,145
K Walker,6,0,30
B Allen,3,1,27
