average punt return, average punt return yards, longest punt return, name, punt return touchdowns, punt returns
8.000,,8,Vinny Sutherland,0,1
0.000,,0,Glyn Milburn,0,0
7.000,,18,Jermaine Lewis,0,4
2.000,,2,Joe Walker,0,1
3.000,,6,Peerless Price,0,2
3.000,,4,Aaron Glenn,0,2
6.000,,15,Kevin Johnson,0,4
4.000,,14,Tim Dwight,0,4
0.000,,0,DO Neal,0,0
11.000,,26,Dante Hall,0,4
2.000,,2,Larry Parker,0,1
9.000,,16,Jeff Ogden,0,3
0.000,,0,Troy Brown,0,2
12.000,,32,Michael L Lewis,0,4
4.000,,7,Amani Toomer,0,3
11.000,,11,Kevin Lockett,0,1
0.000,,0,Central McClellion,0,1
9.000,,9,Brian Mitchell,0,2
8.000,,13,Arnold Jackson,0,3
0.000,,0,Kwamie Lassiter,0,0
7.000,,19,Hank Poteat,0,3
8.000,,8,Peter Warrick,0,1
8.000,,15,David Dunn,0,3
35.000,,49,Reggie Swinton,0,2
1.000,,5,Charlie Rogers,0,2
15.000,,20,Damon Gibson,0,3
4.000,,7,Vinny Sutherland,0,2
4.000,,6,Steve Smith,0,3
3.000,,7,Karl Williams,0,2
4.000,,6,Antonio Freeman,0,3
0.000,,0,Desmond Howard,0,0
6.000,,13,Az Zahir Hakim,0,2
12.000,,34,Darrien Gordon,0,3
19.000,,19,Vinny Sutherland,0,1
20.000,,70,Steve Smith,1,5
3.000,,9,Michael L Lewis,0,4
0.000,,0,Deuce McAllister,0,0
7.000,,20,Glyn Milburn,0,3
9.000,,15,Arnold Jackson,0,3
12.000,,31,Peter Warrick,0,3
4.000,,4,Kevin Johnson,0,1
0.000,,0,Dennis Northcutt,0,1
0.000,,0,Antonio Freeman,0,1
25.000,,37,Jermaine Lewis,0,3
12.000,,18,Terrence Wilkins,0,2
7.000,,9,David Dunn,0,2
10.000,,13,Larry Parker,0,3
6.000,,23,Hank Poteat,0,4
16.000,,16,Troy Walters,0,1
22.000,,34,Desmond Howard,0,2
40.000,,40,Troy Brown,0,1
26.000,,26,Tim Dwight,0,1
7.000,,7,Craig Yeast,0,1
11.000,,14,Jeff Ogden,0,2
16.000,,27,Bobby Engram,0,3
46.000,,86,DO Neal,1,2
10.000,,23,Az Zahir Hakim,0,4
6.000,,15,Amani Toomer,0,3
12.000,,16,Joe Walker,0,4
4.000,,4,Karl Williams,0,1
6.000,,6,Joey Galloway,0,1
20.000,,20,Raghib Ismail,0,1
2.000,,2,Kevin Lockett,0,1
0.000,,0,Damon Gibson,0,0
1.000,,4,Peerless Price,0,2
4.000,,13,Arnold Jackson,0,3
8.000,,10,Larry Parker,0,3
9.000,,9,Peter Warrick,0,1
8.000,,16,RW McQuarters,0,6
2.000,,4,Dennis Northcutt,0,2
19.000,,33,Jermaine Lewis,0,3
9.000,,9,Larry Foster,0,1
2.000,,2,Desmond Howard,0,1
0.000,,1,Joe Walker,0,3
2.000,,2,Trevor Insley,0,1
9.000,,9,Troy Brown,0,1
2.000,,9,Troy Walters,0,3
-1.000,,-1,Allen Rossum,0,1
0.000,,0,Deuce McAllister,0,1
6.000,,11,Darrien Gordon,0,3
0.000,,0,Chris Hudson,0,0
10.000,,11,Az Zahir Hakim,0,3
0.000,,0,Dre Bly,0,0
11.000,,13,Tim Dwight,0,4
7.000,,9,DO Neal,0,2
5.000,,9,Hank Poteat,0,2
5.000,,5,Michael Bates,0,1
5.000,,5,Kevin Lockett,0,1
15.000,,28,Steve Smith,0,3
10.000,,20,Tiki Barber,0,3
16.000,,18,Brian Mitchell,0,3
7.000,,14,Larry Parker,0,4
0.000,,1,Trevor Insley,0,2
5.000,,7,Jermaine Lewis,0,2
0.000,,0,Damon Gibson,0,0
12.000,,12,Isaac Byrd,0,2
9.000,,35,Craig Yeast,0,6
7.000,,11,RW McQuarters,0,3
2.000,,3,Cedrick Wilson,0,2
7.000,,13,Ken Yon Rambo,0,2
7.000,,12,Arnold Jackson,0,3
7.000,,7,Troy Brown,0,1
2.000,,2,Kevin Faulk,0,1
18.000,,18,Desmond Howard,0,1
12.000,,15,Peter Warrick,0,3
31.000,,31,Brian Mitchell,0,1
0.000,,11,Rashard Cook,0,0
9.000,,17,David Dunn,0,4
0.000,,0,Tim Dwight,0,0
14.000,,23,Peerless Price,0,2
4.000,,4,Nate Clements,0,1
0.000,,0,Charlie Rogers,0,1
5.000,,8,Jeff Ogden,0,2
0.000,,3,Az Zahir Hakim,0,2
4.000,,4,Deuce McAllister,0,1
17.000,,28,Karl Williams,0,3
22.000,,22,Nate Jacquet,0,1
2.000,,2,Chris Walsh,0,1
50.000,,89,Eric Metcalf,1,2
9.000,,17,Tiki Barber,0,3
15.000,,31,Hank Poteat,0,2
20.000,,20,Derrick Mason,0,1
15.000,,23,Arnold Jackson,0,3
1.000,,1,Kwamie Lassiter,0,1
12.000,,22,Brian Mitchell,0,4
5.000,,14,Darrien Gordon,0,2
5.000,,7,Troy Brown,0,2
38.000,,66,Nate Clements,1,2
11.000,,18,Peerless Price,0,2
0.000,,0,Nick Harper,0,1
13.000,,35,Leon Johnson,0,4
12.000,,32,Dennis Northcutt,0,4
22.000,,55,Allen Rossum,1,3
10.000,,21,Karl Williams,0,3
13.000,,20,Jeff Ogden,0,3
6.000,,10,Steve Smith,0,2
10.000,,10,Deuce McAllister,0,1
12.000,,24,Chad Morton,0,3
22.000,,22,Tiki Barber,0,1
14.000,,28,Reggie Swinton,0,4
4.000,,19,Hank Poteat,0,5
13.000,,17,Jermaine Lewis,0,3
3.000,,5,Tim Dwight,0,2
8.000,,12,Dante Hall,0,3
6.000,,9,Vinny Sutherland,0,4
0.000,,0,Desmond Howard,0,0
0.000,,8,Derrick Mason,0,2
9.000,,24,Damon Gibson,0,4
7.000,,14,Eric Metcalf,0,2
15.000,,28,Bobby Engram,0,3
0.000,,0,Tim Brown,0,0
3.000,,3,DO Neal,0,1
12.000,,12,Arnold Jackson,0,1
10.000,,10,Kwamie Lassiter,0,1
10.000,,16,Tiki Barber,0,3
46.000,,74,Darrien Gordon,0,3
6.000,,13,Reggie Swinton,0,2
1.000,,1,Leon Johnson,0,1
6.000,,17,Allen Rossum,0,4
9.000,,14,Dennis Northcutt,0,2
8.000,,15,Hank Poteat,0,4
13.000,,17,DO Neal,0,2
1.000,,5,Reggie Jones,0,3
9.000,,12,Desmond Howard,0,4
19.000,,84,Karl Williams,1,6
0.000,,18,Dexter Jackson,0,0
7.000,,20,Terrence Wilkins,0,3
8.000,,11,Jeff Ogden,0,4
12.000,,22,Damon Gibson,0,5
0.000,,0,Peter Warrick,0,0
29.000,,29,Troy Brown,0,1
6.000,,6,Peerless Price,0,1
0.000,,0,Chad Morton,0,1
0.000,,0,Craig Yeast,0,0
10.000,,17,Dante Hall,0,2
10.000,,14,Brian Mitchell,0,2
0.000,,0,Nate Jacquet,0,0
0.000,,0,Bobby Engram,0,0
0.000,,0,Tim Brown,0,0
5.000,,6,Vinny Sutherland,0,2
16.000,,32,Wane McGarity,0,2
10.000,,13,Az Zahir Hakim,0,3
15.000,,15,Steve Smith,0,1
2.000,,7,Derrick Mason,0,2
1.000,,6,Jermaine Lewis,0,3
19.000,,24,Arnold Jackson,0,2
4.000,,8,Larry Foster,0,2
21.000,,21,Terry Fair,0,1
14.000,,18,Jermaine Lewis,0,3
1.000,,1,Dennis Northcutt,0,1
8.000,,8,Peerless Price,0,1
4.000,,4,Charlie Rogers,0,1
0.000,,0,Bobby Engram,0,0
10.000,,22,Steve Smith,0,5
0.000,,0,Vinny Sutherland,0,0
8.000,,8,TJ Houshmandzadeh,0,1
2.000,,2,Peter Warrick,0,1
7.000,,10,Derrick Mason,0,3
6.000,,10,Reggie Swinton,0,2
12.000,,18,Brian Mitchell,0,3
0.000,,0,DO Neal,0,2
7.000,,13,Eric Metcalf,0,7
6.000,,6,Allen Rossum,0,1
9.000,,12,Darrien Gordon,0,2
13.000,,18,Dedric Ward,0,3
16.000,,16,Jeff Ogden,0,1
3.000,,6,Chad Morton,0,3
7.000,,7,Troy Brown,0,1
2.000,,2,Dre Bly,0,1
-1.000,,-1,Az Zahir Hakim,0,1
14.000,,21,Wane McGarity,0,2
2.000,,5,Terrence Wilkins,0,2
6.000,,10,Hank Poteat,0,4
7.000,,21,Damon Gibson,0,5
7.000,,14,David Dunn,0,2
0.000,,0,Tim Brown,0,0
0.000,,12,Jerry Porter,0,0
7.000,,13,Glyn Milburn,0,3
5.000,,12,Karl Williams,0,4
3.000,,7,Reidel Anthony,0,2
4.000,,7,Leon Johnson,0,4
7.000,,15,Nate Jacquet,0,2
6.000,,6,Don Morgan,0,1
5.000,,5,Tiki Barber,0,1
20.000,,65,Reggie Swinton,1,5
15.000,,34,DO Neal,0,4
13.000,,13,Terry Fair,0,1
6.000,,6,Allen Rossum,0,1
0.000,,0,Nate Clements,0,1
10.000,,13,Jeff Ogden,0,2
9.000,,17,Dedric Ward,0,2
5.000,,10,Isaac Byrd,0,2
3.000,,5,Steve Smith,0,2
14.000,,15,Darrien Gordon,0,2
4.000,,4,Dennis Northcutt,0,1
0.000,,0,Scott Frost,0,0
25.000,,86,TJ Houshmandzadeh,0,5
6.000,,12,Terrence Wilkins,0,4
14.000,,14,Vinny Sutherland,0,1
0.000,,0,Damon Gibson,0,1
13.000,,17,Jermaine Lewis,0,3
6.000,,8,Dante Hall,0,4
10.000,,10,Charlie Rogers,0,1
5.000,,23,Nate Jacquet,0,7
10.000,,24,Leon Johnson,0,4
0.000,,16,Jerry Azumah,0,0
0.000,,0,Troy Brown,0,0
8.000,,17,Wane McGarity,0,2
6.000,,12,Tiki Barber,0,3
0.000,,0,Tim Brown,0,0
5.000,,11,Brian Mitchell,0,2
11.000,,30,Eric Metcalf,0,6
2.000,,6,Glyn Milburn,0,3
12.000,,17,Arnold Jackson,0,2
11.000,,14,Derrick Mason,0,2
3.000,,4,Hank Poteat,0,2
10.000,,28,Az Zahir Hakim,0,4
5.000,,5,Reidel Anthony,0,1
11.000,,15,Dante Hall,0,2
0.000,,0,Eric Warfield,0,1
1.000,,1,Brian Mitchell,0,1
15.000,,15,Darrien Gordon,0,1
0.000,,0,Az Zahir Hakim,0,0
13.000,,13,Jermaine Lewis,0,1
2.000,,3,Leon Johnson,0,2
1.000,,3,Terry Fair,0,2
8.000,,8,TJ Houshmandzadeh,0,1
6.000,,12,Karl Williams,0,2
6.000,,10,Dennis Northcutt,0,2
6.000,,11,Derrick Mason,0,5
7.000,,11,Dedric Ward,0,3
19.000,,19,Jeff Ogden,0,1
5.000,,8,DO Neal,0,2
16.000,,42,Wane McGarity,0,4
3.000,,3,Steve Smith,0,1
3.000,,6,Chad Morton,0,2
0.000,,0,Troy Brown,0,2
28.000,,28,Troy Edwards,0,1
0.000,,0,Hank Poteat,0,1
9.000,,9,Nate Jacquet,0,1
5.000,,9,David Dunn,0,3
0.000,,0,Tim Brown,0,0
29.000,,55,Arnold Jackson,0,3
13.000,,13,Charlie Rogers,0,1
11.000,,15,Glyn Milburn,0,4
3.000,,6,Vinny Sutherland,0,2
34.000,,34,Eric Metcalf,0,1
14.000,,19,Reggie Swinton,0,2
11.000,,23,Damon Gibson,0,2
4.000,,4,Robert Ferguson,0,1
8.000,,8,Antonio Freeman,0,1
3.000,,5,Arnold Jackson,0,2
10.000,,20,Eric Metcalf,0,5
2.000,,8,Darrien Gordon,0,3
6.000,,8,Wane McGarity,0,3
17.000,,24,Peerless Price,0,2
12.000,,12,Steve Smith,0,1
0.000,,0,Isaac Byrd,0,0
3.000,,4,Peter Warrick,0,2
0.000,,0,TJ Houshmandzadeh,0,1
7.000,,9,Damon Gibson,0,2
10.000,,27,Reggie Swinton,0,4
5.000,,15,Tiki Barber,0,3
16.000,,41,DO Neal,0,3
17.000,,17,Charlie Rogers,0,1
1.000,,6,Charles Lee,0,2
0.000,,0,Darren Sharper,0,0
6.000,,10,Leon Johnson,0,3
0.000,,0,Nate Jacquet,0,0
0.000,,0,Derrick Mason,0,0
31.000,,85,Troy Brown,1,4
8.000,,8,Kevin Faulk,0,1
0.000,,0,Dennis Northcutt,0,1
17.000,,32,Brian Mitchell,0,4
12.000,,20,Tim Dwight,0,4
11.000,,20,Troy Edwards,0,2
21.000,,23,Bobby Shaw,0,2
16.000,,16,Craig Yeast,0,1
49.000,,88,Tim Brown,1,2
6.000,,14,Dante Hall,0,4
15.000,,28,Az Zahir Hakim,0,3
9.000,,9,Karl Williams,0,1
5.000,,5,Desmond Howard,0,1
7.000,,7,Dedric Ward,0,1
0.000,,0,Trevor Insley,0,0
0.000,,0,Tiki Barber,0,2
12.000,,39,Arnold Jackson,0,6
15.000,,19,Glyn Milburn,0,2
2.000,,5,Tim Brown,0,2
62.000,,62,Jermaine Lewis,0,1
0.000,,0,Troy Edwards,0,1
2.000,,2,Bobby Shaw,0,1
-1.000,,3,Peerless Price,0,2
0.000,,0,Nate Clements,0,0
8.000,,15,Troy Brown,0,4
7.000,,7,Kevin Faulk,0,1
11.000,,16,Leon Johnson,0,3
13.000,,19,Karl Williams,0,5
-2.000,,-2,Dennis Northcutt,0,1
0.000,,0,Damon Gibson,0,0
6.000,,10,Desmond Howard,0,3
6.000,,23,Nate Jacquet,0,6
8.000,,8,Trevor Insley,0,1
26.000,,67,Darrien Gordon,0,3
8.000,,14,Dante Hall,0,2
26.000,,26,DO Neal,0,1
7.000,,14,Craig Yeast,0,4
12.000,,12,Peter Warrick,0,1
0.000,,0,TJ Houshmandzadeh,0,0
12.000,,12,Kerry Joseph,0,1
0.000,,0,Charlie Rogers,0,0
1.000,,10,Reggie Swinton,0,2
2.000,,2,Vinny Sutherland,0,2
1.000,,3,Jeff Ogden,0,2
0.000,,0,Terry Cousin,0,1
0.000,,0,Dedric Ward,0,0
0.000,,0,Derrick Mason,0,0
29.000,,29,Antonio Freeman,0,1
10.000,,30,Eric Metcalf,0,6
9.000,,9,Brian Mitchell,0,1
7.000,,7,Wane McGarity,0,1
10.000,,21,Az Zahir Hakim,0,5
8.000,,10,Troy Brown,0,2
11.000,,11,Jeff Ogden,0,1
9.000,,11,Charles Woodson,0,2
6.000,,6,Tim Brown,0,1
1.000,,1,Derrick Mason,0,1
7.000,,11,Vinny Sutherland,0,2
1.000,,2,Brian Mitchell,0,2
9.000,,18,Arnold Jackson,0,3
16.000,,43,Reggie Swinton,0,4
10.000,,19,Darrien Gordon,0,4
0.000,,0,Peerless Price,0,0
9.000,,21,Jermaine Lewis,0,6
0.000,,0,Carnell Lake,0,1
11.000,,11,Danny Farmer,0,1
4.000,,4,TJ Houshmandzadeh,0,1
0.000,,0,Peter Warrick,0,1
9.000,,9,Steve Smith,0,1
7.000,,7,Dre Bly,0,1
-1.000,,-1,Az Zahir Hakim,0,1
6.000,,6,Antonio Freeman,0,1
18.000,,18,Darren Sharper,0,1
11.000,,11,Kevin Johnson,0,1
0.000,,0,Dennis Northcutt,0,0
25.000,,25,Trevor Insley,0,1
0.000,,0,Santana Moss,0,1
0.000,,0,Chad Morton,0,0
11.000,,13,Dante Hall,0,2
10.000,,10,Glyn Milburn,0,1
1.000,,1,Nate Jacquet,0,1
7.000,,18,Damon Gibson,0,3
6.000,,16,Tiki Barber,0,4
14.000,,22,Charlie Rogers,0,3
8.000,,15,Troy Edwards,0,2
0.000,,0,Desmond Howard,0,0
0.000,,0,Karl Williams,0,1
5.000,,7,Wane McGarity,0,2
5.000,,5,Eric Metcalf,0,1
10.000,,20,Leon Johnson,0,4
5.000,,5,Autry Denson,0,1
23.000,,30,Karl Williams,0,2
5.000,,8,Jermaine Lewis,0,3
20.000,,45,Steve Smith,0,3
9.000,,9,Arnold Jackson,0,1
3.000,,7,TJ Houshmandzadeh,0,2
0.000,,0,Peter Warrick,0,0
0.000,,0,Reggie Swinton,0,0
15.000,,15,Vinny Sutherland,0,1
9.000,,18,DO Neal,0,2
1.000,,1,Tim Brown,0,1
16.000,,16,Charles Woodson,0,1
0.000,,0,Desmond Howard,0,1
16.000,,16,Leon Johnson,0,1
3.000,,5,Don Morgan,0,3
2.000,,2,Troy Walters,0,1
3.000,,5,Damon Gibson,0,2
-2.000,,0,Dante Hall,0,3
30.000,,30,Jeff Ogden,0,1
0.000,,0,Dedric Ward,0,0
3.000,,3,Darrien Gordon,0,1
4.000,,4,Chris Hudson,0,1
0.000,,0,Brian Kozlowski,0,1
1.000,,1,Wane McGarity,0,1
16.000,,22,Santana Moss,0,2
10.000,,10,Craig Yeast,0,1
0.000,,0,Brian Mitchell,0,0
12.000,,17,Tiki Barber,0,4
6.000,,9,Glyn Milburn,0,4
0.000,,0,Kerry Joseph,0,1
12.000,,12,Charlie Rogers,0,1
13.000,,32,Dre Bly,0,4
17.000,,17,Terrence Wilkins,0,1
8.000,,8,Joe Walker,0,1
11.000,,24,Kevin Johnson,0,2
3.000,,8,Steve Smith,0,3
35.000,,68,Troy Brown,1,2
12.000,,14,Leon Johnson,0,2
5.000,,8,Desmond Howard,0,4
4.000,,8,Reggie Swinton,0,2
18.000,,33,Trevor Insley,0,2
7.000,,11,DO Neal,0,2
18.000,,48,Jeff Ogden,0,4
-10.000,,-10,Peerless Price,0,1
1.000,,3,Wane McGarity,0,2
1.000,,2,Vinny Sutherland,0,2
3.000,,8,Tiki Barber,0,3
-3.000,,-3,Ron Dixon,0,1
2.000,,6,Antonio Freeman,0,3
0.000,,0,Darren Sharper,0,0
3.000,,15,Troy Edwards,0,4
0.000,,0,Bobby Shaw,0,1
0.000,,0,Hank Poteat,0,0
8.000,,12,Kevin Johnson,0,2
13.000,,13,Charles Woodson,0,1
0.000,,0,Tim Brown,0,0
16.000,,23,Santana Moss,0,3
7.000,,12,Charlie Rogers,0,4
3.000,,3,Dante Hall,0,1
8.000,,8,Dre Bly,0,1
2.000,,6,Karl Williams,0,2
4.000,,7,NaBrown,0,4
3.000,,5,Joe Walker,0,2
0.000,,0,Peter Warrick,0,1
0.000,,0,Danny Farmer,0,0
6.000,,9,Eric Metcalf,0,3
6.000,,8,Arnold Jackson,0,2
0.000,,0,Kwamie Lassiter,0,1
7.000,,15,Jermaine Lewis,0,3
9.000,,21,Nate Jacquet,0,6
5.000,,10,Brian Mitchell,0,2
3.000,,12,Karl Williams,0,3
0.000,,0,Tim Brown,0,0
35.000,,35,Allen Rossum,0,1
4.000,,9,Jeff Ogden,0,2
1.000,,3,Jermaine Lewis,0,2
3.000,,3,Leon Johnson,0,1
10.000,,10,RW McQuarters,0,1
13.000,,15,Brian Mitchell,0,2
9.000,,27,Troy Brown,0,5
-3.000,,-3,Charles Woodson,0,1
0.000,,0,Tim Brown,0,0
16.000,,35,Troy Edwards,0,4
2.000,,2,Bobby Shaw,0,1
33.000,,88,Jermaine Lewis,1,3
6.000,,6,Dre Bly,0,1
6.000,,6,Allen Rossum,0,1
9.000,,28,Troy Edwards,0,3
26.000,,55,Troy Brown,1,3
0.000,,0,Dre Bly,0,1
10.000,,16,Brian Mitchell,0,2
4.000,,4,Troy Brown,0,1
2.000,,7,Dre Bly,0,3
