assists, blocks, defensive rebounds, field goals attempted, field goals made, fouls, free throws attempted, free throws made, minutes, name, offensive rebounds, plus minus, points, rebounds, steals, three pointers attempted, three pointers made, turnovers
1,0,3,8,4,1,2,1,25.000,Dearica Hamby,2,-17,10,5,0,1,1,1
0,1,3,3,1,1,2,1,20.000,Alex Montgomery,2,-15,3,5,0,1,0,3
1,1,5,4,1,1,0,0,24.000,Jayne Appel,0,-8,2,5,1,1,0,3
1,0,0,19,7,3,4,4,30.000,Jia Perkins,2,-16,20,2,1,5,2,2
2,1,1,4,3,0,0,0,30.000,Danielle Robinson,0,-1,6,1,0,0,0,3
2,0,2,11,2,2,0,0,17.000,Kayla McBride,2,10,5,4,0,5,1,0
1,0,3,3,2,2,4,3,14.000,Sophia Young Malcolm,0,6,7,3,0,0,0,0
0,0,2,1,0,2,2,1,9.000,Kayla Alexander,0,2,1,2,0,0,0,0
1,1,4,9,5,1,5,3,17.000,Danielle Adams,2,18,14,6,0,4,1,1
2,0,0,1,1,2,2,1,9.000,Sydney Colson,0,-4,3,0,1,0,0,2
1,0,5,6,2,4,0,0,25.000,Tierra Ruffin Pratt,1,7,4,6,1,1,0,0
3,1,8,13,6,2,4,4,31.000,Emma Meesseman,1,6,16,9,0,0,0,0
2,0,4,10,3,2,0,0,29.000,Stefanie Dolson,1,1,6,5,1,0,0,3
4,0,4,6,2,2,5,4,24.000,Kara Lawson,1,1,8,5,1,4,0,1
1,0,1,13,4,2,0,0,24.000,Ivory Latta,0,1,10,1,0,7,2,0
0,1,2,6,3,1,0,0,14.000,Kayla Thornton,1,0,6,3,1,0,0,1
3,0,2,7,2,1,3,2,15.000,Natasha Cloud,0,3,7,2,0,3,1,3
1,0,0,2,1,0,0,0,15.000,Armintie Price Herrington,1,-1,2,1,2,0,0,1
2,0,1,7,3,1,2,1,15.000,Tayler Hill,0,4,8,1,0,3,1,0
0,0,0,1,0,0,0,0,3.000,Ally Malott,0,3,0,0,0,0,0,0
0,0,1,5,1,0,0,0,10.000,Essence Carson,0,-6,2,1,0,2,0,0
1,2,7,3,1,2,5,1,26.000,Kiah Stokes,2,-4,3,9,0,0,0,2
3,0,7,19,8,1,2,2,31.000,Tina Charles,1,2,18,8,0,0,0,2
2,0,4,4,2,3,6,6,23.000,Tanisha Wright,1,-12,10,5,1,0,0,3
2,1,1,3,2,1,1,1,20.000,Candice Wiggins,0,4,6,1,1,2,1,0
4,0,2,5,0,1,4,4,22.000,Swin Cash,1,-4,4,3,0,1,0,0
3,0,3,5,1,3,0,0,14.000,Brittany Boyd,0,-3,2,3,0,1,0,2
0,2,5,4,0,1,0,0,14.000,Rebecca Allen,1,1,0,6,0,2,0,1
0,1,1,6,2,4,2,2,21.000,Sugar Rodgers,0,0,6,1,0,2,0,3
0,1,0,5,5,3,1,1,10.000,Carolyn Swords,1,-6,11,1,0,0,0,3
0,0,2,1,0,0,0,0,4.000,Avery Warley Talbert,1,3,0,3,0,0,0,1
3,1,2,10,5,2,9,5,29.000,Marissa Coleman,1,-13,16,3,2,4,1,1
1,0,4,6,1,5,2,0,27.000,Natasha Howard,1,-15,2,5,1,1,0,1
1,1,3,11,7,1,0,0,31.000,Natalie Achonwa,2,-7,14,5,0,0,0,2
3,0,3,6,2,4,0,0,26.000,Layshia Clarendon,0,-8,5,3,0,2,1,2
3,1,3,11,4,4,4,3,29.000,Briann January,2,-3,11,5,3,2,0,1
0,0,4,12,6,5,2,1,24.000,Shenise Johnson,1,-5,15,5,0,4,2,2
0,0,0,5,2,0,0,0,6.000,Lynetta Kizer,0,-7,4,0,1,1,0,2
0,0,1,1,0,2,0,0,3.000,Maggie Lucas,0,-5,0,1,0,1,0,0
0,0,0,0,0,0,0,0,3.000,Jeanette Pohlen,0,-4,0,0,0,0,0,0
0,0,2,2,1,0,0,0,8.000,Erlana Larkins,0,13,2,2,1,0,0,0
0,1,2,2,0,1,0,0,7.000,Briana Butler,0,9,0,2,0,0,0,1
3,0,5,12,4,0,8,7,31.000,Maya Moore,5,10,16,10,3,5,1,3
0,2,6,8,6,5,6,4,37.000,Rebekkah Brunson,4,4,16,10,0,0,0,2
0,0,3,5,4,5,0,0,22.000,Damiris Dantas,2,-1,8,5,2,0,0,1
0,0,2,14,4,1,2,2,31.000,Seimone Augustus,1,3,11,3,0,3,1,0
5,0,4,12,3,3,11,11,32.000,Lindsay Whalen,0,15,17,4,1,0,0,6
0,0,0,4,1,2,0,0,15.000,Tricia Liston,0,2,3,0,1,4,1,0
0,1,0,0,0,0,0,0,4.000,Devereaux Peters,0,2,0,0,0,0,0,1
0,1,3,3,1,0,2,0,10.000,Reshanda Gray,0,7,2,3,1,0,0,0
1,0,4,4,1,2,2,2,14.000,Jennifer ONeill,1,3,5,5,1,2,1,1
2,0,0,9,5,0,3,2,30.000,Karima Christmas,1,5,15,1,0,4,3,1
0,0,2,14,7,4,5,4,30.000,Plenette Pierson,3,5,19,5,1,1,1,2
2,3,6,5,2,5,0,0,31.000,Courtney Paris,3,8,4,9,0,0,0,0
5,0,2,13,5,2,12,11,32.000,Odyssey Sims,0,5,23,2,1,3,2,6
8,0,1,14,6,1,7,6,32.000,Skylar Diggins,1,9,20,2,3,3,2,3
0,0,0,2,1,0,0,0,4.000,Brianna Kiesel,1,6,2,1,0,1,0,0
1,0,4,4,3,2,0,0,12.000,Amanda Zahui B,2,2,6,6,0,0,0,2
1,0,1,4,1,2,0,0,10.000,Riquna Williams,0,-4,2,1,1,0,0,1
0,1,2,3,2,0,0,0,6.000,Vicki Baugh,1,1,4,3,0,0,0,0
0,0,1,2,2,0,0,0,9.000,Jordan Hooper,0,3,6,1,0,2,2,0
1,3,6,24,13,3,11,11,37.000,Elena Delle Donne,3,-4,40,9,0,10,3,2
1,0,0,1,1,2,2,2,16.000,Tamera Young,0,-13,4,0,1,0,0,1
0,3,3,4,3,3,0,0,24.000,Sasha Goodlett,1,-2,6,4,1,0,0,3
6,0,3,11,5,5,0,0,36.000,Courtney Vandersloot,2,-10,11,5,1,3,1,1
2,0,2,14,9,4,9,7,31.000,Cappie Pondexter,0,-6,26,2,0,1,1,2
0,1,3,4,1,3,0,0,12.000,Cheyenne Parker,1,-1,2,4,0,0,0,2
2,0,0,7,2,0,0,0,22.000,Allie Quigley,0,-1,4,0,2,3,0,1
1,1,3,1,0,3,0,0,14.000,Jessica Breland,1,3,0,4,3,0,0,1
0,0,0,0,0,0,0,0,1.000,Jamierra Faulkner,0,1,0,0,0,0,0,1
0,0,0,0,0,1,0,0,2.000,Victoria Macaulay,0,-4,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1.000,Clarissa Dos Santos,0,-3,0,0,0,0,0,0
3,1,3,6,3,0,0,0,21.000,Jenna OHea,0,9,8,3,1,4,2,1
3,1,3,6,1,2,0,0,19.000,Abby Bishop,0,15,2,3,1,2,0,0
0,0,6,12,9,3,4,0,27.000,Crystal Langhorne,3,21,18,9,1,0,0,0
3,0,6,10,2,2,6,3,27.000,Jewell Loyd,1,19,7,7,1,4,0,0
5,0,3,9,5,0,0,0,30.000,Sue Bird,0,18,11,3,0,1,1,2
0,0,0,3,2,2,0,0,12.000,Quanitra Hollingsworth,1,4,4,1,0,0,0,2
0,2,1,4,1,1,4,4,20.000,Ramu Tokashiki,0,10,6,1,0,0,0,1
5,0,3,10,6,0,5,4,17.000,Renee Montgomery,0,13,19,3,0,6,3,0
2,0,5,4,4,2,0,0,18.000,Alysha Clark,1,16,11,6,0,3,3,0
0,0,0,0,0,2,0,0,4.000,Kaleena Mosqueda Lewis,0,0,0,0,0,0,0,0
1,0,1,8,0,2,2,1,23.000,Farhiya Abdi,0,-15,1,1,1,5,0,0
2,0,9,18,5,3,0,0,35.000,Jantel Lavender,3,-21,10,12,0,1,0,1
0,1,3,2,1,4,2,1,20.000,Marianna Tolo,0,-17,3,3,0,1,0,2
3,0,3,16,8,1,4,4,32.000,Alana Beard,1,-19,20,4,0,1,0,2
5,0,1,10,3,1,3,3,33.000,Erin Phillips,1,-18,11,2,2,7,2,2
4,0,3,5,0,0,0,0,20.000,Temeka Johnson,0,-11,0,3,0,4,0,0
2,0,4,4,3,4,0,0,19.000,Jennifer Lacy,2,-8,7,6,0,2,1,0
0,0,0,2,2,0,0,0,10.000,Andrea Hoover,0,-12,5,0,0,1,1,0
0,0,2,2,1,0,2,2,3.000,Jennifer Hamson,1,-4,4,3,0,0,0,1
2,1,4,13,4,2,2,2,25.000,Angel McCoughtry,3,-10,10,7,0,2,0,6
2,0,11,11,6,3,4,4,32.000,Sancho Lyttle,3,4,16,14,1,0,0,2
2,2,9,7,4,3,0,0,33.000,Erika de Souza,2,-12,8,11,1,0,0,2
1,0,1,10,3,3,6,6,30.000,Tiffany Hayes,1,-2,12,2,0,2,0,2
3,0,5,10,2,0,0,0,30.000,Shoni Schimmel,2,0,6,7,0,7,2,5
0,2,1,5,2,2,1,1,15.000,Aneika Henry,4,-7,5,5,0,0,0,2
1,0,3,5,1,1,2,1,11.000,Roneeka Hodges,1,-5,3,4,0,2,0,1
0,0,0,3,1,2,0,0,9.000,Erica Wheeler,0,-5,2,0,2,0,0,4
2,0,0,2,1,3,3,3,4.000,Matee Ajavon,1,9,5,1,0,1,0,1
0,0,0,2,1,1,0,0,5.000,Samantha Logic,0,3,3,0,0,2,1,0
1,0,0,4,1,6,4,3,15.000,Alyssa Thomas,1,1,5,1,1,0,0,2
2,0,3,9,3,4,0,0,26.000,Camille Little,0,8,8,3,0,5,2,0
5,0,2,9,5,0,2,1,33.000,Kelsey Bone,0,5,11,2,4,0,0,0
2,0,5,13,5,2,2,2,24.000,Jasmine Thomas,1,-3,13,6,7,3,1,5
2,1,2,14,6,3,5,4,35.000,Alex Bentley,0,12,17,2,2,6,1,2
0,0,1,5,1,2,1,0,7.000,Shekinna Stricklen,1,-10,2,2,0,3,0,0
1,0,0,9,5,1,1,1,15.000,Chelsea Gray,0,8,14,0,1,3,3,2
0,2,3,3,0,2,2,0,11.000,Elizabeth Williams,1,2,0,4,1,0,0,0
0,0,0,2,2,1,0,0,9.000,Kayla Pedersen,0,-5,4,0,0,0,0,0
1,0,1,2,0,3,2,1,15.000,Kelly Faris,3,4,1,4,2,1,0,0
0,0,0,1,0,0,0,0,5.000,Inga Orekhova,1,3,0,1,0,0,0,0
4,1,4,12,8,1,7,5,30.000,Tina Charles,0,11,21,4,3,0,0,3
1,0,1,8,5,1,1,1,23.000,Essence Carson,0,5,14,1,1,3,3,0
1,3,4,6,4,2,5,3,26.000,Kiah Stokes,2,6,11,6,0,0,0,0
5,0,1,7,3,2,2,2,26.000,Brittany Boyd,0,5,8,1,0,0,0,4
5,0,2,6,4,2,3,2,21.000,Tanisha Wright,1,15,12,3,0,2,2,0
2,1,1,10,2,3,2,1,24.000,Sugar Rodgers,0,-9,5,1,2,6,0,2
0,2,3,4,1,3,4,4,8.000,Carolyn Swords,1,-1,6,4,1,0,0,1
1,0,2,0,0,0,2,1,5.000,Avery Warley Talbert,2,4,1,4,0,0,0,1
3,0,2,6,2,3,6,4,19.000,Swin Cash,1,-2,8,3,0,1,0,1
1,0,0,0,0,1,0,0,12.000,Candice Wiggins,0,1,0,0,0,0,0,0
2,1,7,9,4,3,4,4,21.000,Tamika Catchings,0,7,13,7,1,2,1,1
2,0,0,2,1,2,4,3,21.000,Marissa Coleman,1,-7,6,1,0,2,1,2
0,0,1,11,5,3,4,3,22.000,Natalie Achonwa,3,-8,13,4,1,0,0,4
2,0,4,9,5,3,2,2,28.000,Layshia Clarendon,1,2,14,5,2,3,2,1
5,0,2,6,0,3,0,0,19.000,Briann January,1,-6,0,3,1,1,0,1
2,0,2,7,3,0,4,4,23.000,Shenise Johnson,1,-4,13,3,0,4,3,2
0,0,3,7,3,3,7,7,19.000,Lynetta Kizer,3,3,13,6,0,0,0,2
0,1,1,5,2,4,0,0,15.000,Natasha Howard,0,-10,4,1,0,0,0,0
0,0,1,1,0,2,0,0,10.000,Jeanette Pohlen,0,-8,0,1,0,1,0,0
0,0,0,0,0,0,0,0,1.000,Briana Butler,0,-2,0,0,0,0,0,0
2,0,2,7,1,0,0,0,15.000,Maggie Lucas,0,-2,3,2,2,5,1,2
0,0,1,4,1,2,4,1,15.000,Karima Christmas,0,17,4,1,1,3,1,1
2,1,2,10,5,0,2,2,24.000,Plenette Pierson,2,25,12,4,1,0,0,3
0,2,9,2,0,3,0,0,22.000,Courtney Paris,2,23,0,11,2,0,0,2
2,0,3,9,4,2,5,3,16.000,Odyssey Sims,0,19,12,3,1,5,1,3
5,0,4,9,3,3,6,5,28.000,Skylar Diggins,2,22,11,6,2,2,0,0
1,0,1,7,2,3,2,1,18.000,Brianna Kiesel,0,7,7,1,2,4,2,3
0,1,3,3,1,2,2,2,15.000,Vicki Baugh,2,-4,4,5,0,0,0,0
0,0,4,6,1,2,2,0,19.000,Jordan Hooper,3,7,2,7,1,5,0,0
0,1,5,9,5,1,0,0,21.000,Riquna Williams,1,-3,11,6,2,3,1,1
0,0,2,3,1,1,4,2,13.000,Amanda Zahui B,1,7,5,3,0,1,1,0
0,1,0,1,0,4,0,0,4.000,Theresa Plaisance,0,-5,0,0,0,0,0,0
0,0,1,3,0,1,0,0,17.000,Jenna OHea,0,-22,0,1,0,2,0,1
0,0,2,5,1,5,0,0,22.000,Abby Bishop,0,-26,3,2,1,3,1,2
1,1,5,7,2,1,1,1,22.000,Crystal Langhorne,0,-19,5,5,1,0,0,1
1,0,3,10,0,4,2,2,25.000,Jewell Loyd,1,-24,2,4,0,2,0,1
2,0,3,8,3,0,0,0,21.000,Sue Bird,0,-21,6,3,2,3,0,3
0,2,5,1,1,4,3,2,17.000,Quanitra Hollingsworth,3,-4,4,8,0,0,0,4
0,0,4,3,0,2,0,0,16.000,Alysha Clark,2,-3,0,6,1,1,0,1
3,0,3,15,3,3,2,2,24.000,Renee Montgomery,0,-3,10,3,2,9,2,4
0,2,2,4,2,3,4,4,17.000,Ramu Tokashiki,0,3,8,2,0,0,0,0
0,0,1,7,3,2,0,0,14.000,Kaleena Mosqueda Lewis,0,4,7,1,0,4,1,1
3,0,4,9,4,3,0,0,25.000,Essence Carson,0,14,10,4,0,4,2,2
2,2,5,19,9,0,2,1,30.000,Tina Charles,6,13,19,11,0,0,0,3
2,2,8,7,3,0,0,0,30.000,Kiah Stokes,3,13,6,11,0,1,0,0
2,0,0,4,2,2,2,2,24.000,Tanisha Wright,0,15,6,0,0,0,0,4
3,0,5,10,3,2,1,1,21.000,Brittany Boyd,0,10,7,5,0,0,0,1
2,1,2,4,3,2,0,0,15.000,Swin Cash,0,-1,7,2,0,1,1,1
0,1,1,4,3,3,1,1,9.000,Carolyn Swords,2,-4,7,3,0,0,0,3
0,0,2,3,0,0,2,2,8.000,Avery Warley Talbert,3,-2,2,5,0,0,0,1
1,0,2,2,0,0,0,0,10.000,Candice Wiggins,0,-5,0,2,0,2,0,2
0,1,6,8,1,3,3,2,22.000,Sugar Rodgers,2,2,4,8,4,4,0,0
1,1,4,15,6,1,0,0,35.000,Candice Dupree,0,-16,12,4,1,0,0,0
3,0,6,18,6,1,11,9,36.000,DeWanna Bonner,0,-11,22,6,1,8,1,0
2,3,2,7,1,3,0,0,21.000,Cayla Francis,0,-8,3,2,0,5,1,0
3,0,2,7,0,2,2,2,27.000,Leilani Mitchell,1,-9,2,3,0,5,0,0
0,0,3,9,4,3,3,2,19.000,Monique Currie,0,-12,11,3,2,1,1,3
1,1,0,3,0,0,2,1,14.000,Mistie Bass,3,3,1,3,2,1,0,0
1,0,3,0,0,2,0,0,11.000,Alex Harden,0,-4,0,3,0,0,0,3
2,0,3,3,1,2,0,0,15.000,Noelle Quinn,0,0,3,3,2,1,1,1
0,0,0,1,1,1,0,0,12.000,Tess Madgen,0,5,3,0,3,1,1,2
1,0,0,2,0,0,0,0,6.000,Shameka Christon,0,-3,0,0,0,1,0,0
2,0,5,8,4,4,0,0,35.000,Camille Little,2,2,9,7,0,2,1,3
0,0,5,12,4,0,8,6,34.000,Alyssa Thomas,3,9,14,8,2,0,0,2
1,3,9,13,6,2,3,2,32.000,Kelsey Bone,3,2,14,12,1,0,0,2
4,0,1,7,3,2,2,0,28.000,Jasmine Thomas,0,4,6,1,0,1,0,2
2,0,3,18,7,2,2,1,29.000,Alex Bentley,0,0,16,3,2,4,1,0
0,0,0,0,0,0,0,0,1.000,Kayla Pedersen,0,2,0,0,0,0,0,0
0,1,2,1,0,2,0,0,10.000,Elizabeth Williams,0,-2,0,2,0,0,0,0
0,0,1,2,0,0,3,3,11.000,Chelsea Gray,0,-2,3,1,0,1,0,1
0,0,0,0,0,1,0,0,2.000,Kelly Faris,0,-5,0,0,0,0,0,0
2,1,0,6,2,0,0,0,14.000,Shekinna Stricklen,1,0,5,1,0,3,1,0
0,1,1,5,0,1,0,0,10.000,Tamera Young,1,-8,0,2,1,0,0,0
0,0,1,4,2,1,2,1,32.000,Sasha Goodlett,2,-1,5,3,0,0,0,2
1,0,7,17,6,4,2,2,38.000,Cappie Pondexter,1,-2,14,8,1,2,0,3
4,1,4,7,5,5,3,3,28.000,Courtney Vandersloot,0,-2,13,4,0,0,0,0
0,1,4,20,10,0,7,7,35.000,Elena Delle Donne,1,-1,27,5,1,3,0,0
0,0,2,2,0,1,0,0,12.000,Jessica Breland,1,2,0,3,1,0,0,3
0,0,0,3,1,1,2,0,7.000,Cheyenne Parker,3,-1,2,3,0,0,0,0
1,0,1,4,0,1,2,2,11.000,Jamierra Faulkner,0,0,2,1,0,0,0,1
1,0,7,4,0,6,0,0,15.000,Betnijah Laney,1,-2,0,8,1,1,0,1
0,0,2,3,1,0,0,0,6.000,Victoria Macaulay,0,5,2,2,1,0,0,1
2,1,4,11,3,5,3,2,24.000,Sancho Lyttle,6,2,8,10,1,0,0,1
2,1,5,12,5,5,4,3,36.000,Erika de Souza,4,-3,13,9,1,0,0,4
0,0,3,9,3,3,2,2,26.000,Matee Ajavon,1,-2,8,4,3,0,0,1
2,0,3,20,8,4,6,5,32.000,Angel McCoughtry,5,10,21,8,4,4,0,5
2,0,0,13,4,4,2,1,29.000,Tiffany Hayes,2,-1,10,2,1,5,1,1
1,3,1,4,2,3,0,0,18.000,Aneika Henry,2,6,4,3,0,0,0,2
0,0,4,2,0,0,0,0,14.000,Roneeka Hodges,0,1,0,4,0,0,0,0
0,0,0,1,1,1,1,0,3.000,Erica Wheeler,0,0,2,0,0,0,0,0
3,0,1,4,2,0,0,0,13.000,Shoni Schimmel,0,2,6,1,0,4,2,1
2,0,4,11,7,3,2,2,31.000,Dearica Hamby,2,1,17,6,0,2,1,0
2,4,6,0,0,5,0,0,26.000,Jayne Appel,0,1,0,6,0,0,0,4
2,0,2,15,5,1,2,1,29.000,Jia Perkins,1,14,13,3,1,9,2,4
6,0,0,5,0,4,5,4,28.000,Danielle Robinson,1,-4,4,1,1,0,0,1
3,0,4,20,8,1,9,9,32.000,Kayla McBride,0,-6,29,4,2,9,4,3
1,0,0,0,0,1,0,0,2.000,Brittany Hrynko,0,-3,0,0,0,0,0,0
0,0,2,4,0,1,0,0,8.000,Danielle Adams,1,-13,0,3,0,4,0,2
1,0,0,1,0,1,0,0,16.000,Sophia Young Malcolm,0,-11,0,0,0,0,0,0
0,3,2,4,3,1,0,0,13.000,Kayla Alexander,3,5,6,5,0,0,0,2
2,0,1,2,0,0,0,0,11.000,Sydney Colson,0,1,0,1,2,0,0,1
