batters faced, earned runs, era, fly balls, ground balls, hit batters, hits allowed, home runs allowed, innings pitched, name, order, pitches, result, runs allowed, strike outs thrown, strikes, walks allowed
3,0,2.250,0,1,[],1,0,0.667,Bob Howry,2,13,,0,1,8,0
4,0,1.500,0,1,[],0,0,1.333,Arthur Rhodes,3,16,,0,3,12,0
24,2,3.810,4,6,['Victor Martinez'],4,2,6.000,Mike Maroth,1,98,W,2,8,62,1
4,0,4.910,3,0,[],1,0,1.000,Kyle Farnsworth,2,16,H,0,0,8,0
5,0,5.230,2,0,[],1,0,1.000,Ugueth Urbina,3,17,H,0,1,11,1
4,0,3.860,2,1,[],1,0,1.000,Troy Percival,4,25,S,0,0,15,0
30,2,4.720,12,9,[],5,1,8.000,Chris Young,1,103,L,2,3,70,1
6,2,15.750,0,2,[],2,1,1.000,Carlos Almanzar,2,20,,2,1,10,1
28,1,5.270,8,12,[],4,1,7.667,Gil Meche,1,104,W,1,3,68,1
1,0,0.000,0,0,[],0,0,0.333,Ron Villone,2,4,H,0,1,4,0
4,0,2.700,0,2,[],1,0,1.000,Eddie Guardado,3,20,S,0,0,10,0
30,5,5.060,7,6,['Lew Ford'],7,0,6.667,Runelvys Hernandez,1,109,,5,6,72,2
6,0,1.120,0,2,[],1,0,1.333,Andrew Sisco,2,22,,0,2,12,1
3,0,3.380,0,3,[],0,0,1.000,Ambiorix Burgos,3,15,,0,0,9,0
3,0,8.440,0,0,[],1,0,0.667,Jaime Cerda,4,12,,0,1,5,1
7,1,5.020,0,3,[],1,0,1.333,Mike Wood,5,27,L,1,1,13,2
19,3,6.650,4,5,['Angel Berroa'],5,0,4.000,Kyle Lohse,1,75,,3,3,42,1
8,0,3.380,3,3,['Angel Berroa'],1,0,2.333,Matt Guerrier,2,24,,0,0,15,1
2,0,1.040,1,0,[],1,0,0.333,JC Romero,3,10,H,0,0,5,0
6,1,2.610,1,1,[],1,0,1.333,Juan Rincon,4,27,H,1,2,13,1
4,0,0.000,1,1,[],1,0,1.000,Joe Nathan,5,20,BS,1,1,14,0
8,0,0.000,4,2,[],1,0,2.000,Jesse Crain,6,29,W,0,0,21,1
30,3,6.630,6,10,[],8,0,7.000,Kevin Brown,1,107,L,3,5,67,1
4,0,0.000,1,0,[],1,0,1.000,Buddy Groom,2,17,,0,1,11,0
3,0,4.500,0,1,[],0,0,1.000,Tom Gordon,3,14,,0,2,10,0
25,1,5.610,4,5,['Derek Jeter'],7,0,5.333,John Lackey,1,112,W,1,5,66,3
1,0,2.160,0,1,[],0,0,0.333,Jake Woods,2,3,H,0,0,1,0
5,0,3.750,2,2,[],1,0,1.333,Brendan Donnelly,3,18,H,0,0,12,0
4,0,1.230,0,1,[],0,0,1.000,Scot Shields,4,20,H,0,2,13,1
3,0,1.740,0,1,[],0,0,1.000,Francisco Rodriguez,5,11,S,0,2,7,0
29,3,1.030,10,6,[],7,1,7.000,Roger Clemens,1,98,L,3,4,66,2
4,0,2.890,0,2,[],2,0,1.000,Russ Springer,2,17,,0,0,9,0
4,0,1.640,2,1,[],1,0,1.000,Dan Wheeler,3,15,,0,0,10,0
25,2,4.200,5,10,[],7,1,6.000,Greg Maddux,1,87,W,2,3,55,1
5,0,2.380,1,1,[],0,0,1.333,Michael Wuertz,2,24,H,0,2,15,1
1,0,0.000,0,0,[],0,0,0.000,Will Ohman,3,6,,0,0,2,1
3,0,5.400,1,0,[],0,0,0.667,Roberto Novoa,4,14,H,0,1,8,1
3,0,3.600,2,0,[],0,0,1.000,LaTroy Hawkins,5,13,S,0,1,10,0
31,2,4.110,5,7,[],6,0,7.000,Dan Haren,1,116,L,3,9,72,3
3,1,4.760,2,0,[],1,1,0.667,Ricardo Rincon,2,13,,1,0,7,0
1,0,2.840,0,0,[],0,0,0.333,Huston Street,3,4,,0,1,3,0
4,0,0.000,1,0,[],1,0,1.000,Kiko Calero,4,19,,0,2,13,0
27,1,4.710,7,9,['Charles Thomas'],7,0,6.000,Aaron Sele,1,105,W,1,2,61,2
5,0,4.500,2,1,[],0,0,1.000,Matt Thornton,2,22,H,0,0,10,2
4,1,1.500,0,2,[],1,0,0.667,JJ Putz,3,16,H,1,0,10,1
2,0,0.000,0,1,[],1,0,0.333,Ron Villone,4,7,H,0,0,5,0
3,0,2.450,2,1,[],0,0,1.000,Eddie Guardado,5,9,S,0,0,7,0
28,6,2.380,3,10,[],9,1,6.000,Tim Hudson,1,104,L,6,3,63,2
3,0,0.000,1,1,[],0,0,1.000,John Foster,2,10,,0,1,7,0
4,0,1.590,2,1,[],1,0,1.000,Kevin Gryboski,3,13,,0,0,8,0
5,0,2.080,2,1,[],1,0,1.000,Adam Bernero,4,20,,0,0,11,1
28,4,3.500,4,13,[],8,1,7.000,Mark Mulder,1,90,W,5,3,51,2
6,0,4.380,1,2,['Andruw Jones'],2,0,1.333,Julian Tavarez,2,23,H,0,1,17,0
1,0,0.000,1,0,[],0,0,0.333,Ray King,3,3,H,0,0,3,0
1,0,3.240,0,1,[],0,0,0.333,Al Reyes,4,3,S,0,0,2,0
22,3,5.160,9,3,[],4,1,5.333,Gary Glover,1,102,W,3,4,64,2
4,0,0.820,1,2,[],2,0,1.000,Matt Wise,2,18,H,0,0,11,0
5,0,5.620,1,4,[],0,0,1.667,Tommy Phelps,3,22,H,0,0,13,0
3,0,1.690,1,1,[],0,0,1.000,Derrick Turnbow,4,6,S,0,1,6,0
22,1,2.510,6,5,[],5,2,4.000,Brandon Claussen,1,84,L,4,1,44,4
7,0,6.750,1,2,[],0,0,1.333,Ben Weber,2,30,,0,1,13,3
2,0,3.600,2,0,[],0,0,0.667,Kent Mercker,3,3,,0,0,2,0
7,0,4.500,2,3,[],1,0,2.000,David Weathers,4,26,,0,1,13,1
25,1,3.640,7,6,[],3,0,7.000,Odalis Perez,1,95,W,1,7,60,1
4,1,3.180,0,0,[],2,0,0.333,Steve Schmoll,2,15,,1,1,9,1
1,0,2.160,0,2,[],0,0,0.667,Kelly Wunsch,3,3,H,0,0,2,0
3,1,7.200,1,0,[],2,0,0.333,Buddy Carlyle,4,12,,1,0,9,0
2,0,3.000,0,1,[],0,0,0.667,Yhency Brazoban,5,9,S,0,1,6,0
28,4,4.550,5,6,[],3,1,6.000,Jason Jennings,1,105,L,4,5,53,8
5,2,9.820,2,0,[],1,1,1.000,Jose Acevedo,2,20,,2,1,9,1
5,0,4.500,2,1,[],1,0,1.000,Chin Hui Tsao,3,24,,0,0,12,1
26,0,0.920,11,6,['Eli Marrero'],3,0,7.000,CC Sabathia,1,100,W,0,4,67,1
5,0,0.000,1,2,[],0,0,1.000,David Riske,2,20,,0,1,10,1
3,0,0.730,1,0,[],0,0,1.000,Rafael Betancourt,3,16,,0,2,9,0
24,4,3.650,4,9,[],8,0,4.333,Zack Greinke,1,85,L,6,1,55,1
11,0,2.000,1,9,[],3,0,3.667,Kyle Snyder,2,29,,0,1,20,0
35,1,4.500,9,10,['David Wright'],9,0,8.000,Livan Hernandez,1,130,W,1,5,82,2
3,0,2.700,1,0,[],1,0,0.333,Luis Ayala,2,17,,0,0,12,0
2,0,0.730,0,1,[],0,0,0.667,Chad Cordero,3,10,S,0,1,6,0
19,3,3.270,10,3,[],3,3,5.000,Jae Seo,1,71,L,3,2,45,1
5,2,5.400,2,0,['Jose Guillen'],1,0,0.667,Heath Bell,2,11,,2,0,5,1
5,0,4.050,1,3,[],1,0,1.333,Dae Sung Koo,3,15,,0,0,12,0
2,0,3.750,1,1,[],0,0,0.667,Manny Aybar,4,6,,0,0,3,0
1,0,0.000,1,0,[],0,0,0.333,Royce Ring,5,6,,0,0,3,0
29,0,2.840,6,11,[],5,0,8.000,Erik Bedard,1,111,W,0,7,74,0
3,0,0.710,0,2,[],1,0,1.000,Jorge Julio,2,9,,0,1,5,0
28,5,6.580,12,4,[],8,3,6.333,Hideo Nomo,1,113,L,5,3,69,1
3,0,7.500,2,0,[],0,0,0.667,Lance Carter,2,9,,0,0,3,1
5,0,4.500,1,0,[],0,0,1.000,Trever Miller,3,20,,0,2,10,2
30,3,1.770,10,6,[],6,1,8.000,Jake Peavy,1,115,,3,7,82,1
5,1,6.750,1,1,[],1,0,1.000,Trevor Hoffman,2,20,BS,1,1,13,1
5,0,3.480,1,0,[],1,0,1.000,Scott Linebrink,3,28,,0,2,16,1
3,0,2.190,1,0,[],0,0,1.000,Rudy Seanez,4,14,,0,2,8,0
6,0,2.610,2,3,[],0,0,2.000,Akinori Otsuka,5,23,,0,1,16,0
6,0,0.680,1,4,[],0,0,2.000,Chris Hammond,6,25,W,0,1,18,0
30,4,3.240,3,12,[],12,1,6.000,Brandon Webb,1,109,,4,3,67,2
5,0,4.970,0,1,[],1,0,1.333,Brian Bruney,2,16,,0,3,12,0
2,0,10.380,1,0,[],0,0,0.667,Javier Lopez,3,9,,0,1,6,0
5,0,4.910,1,2,[],2,0,1.000,Mike Koplove,4,14,,0,0,9,0
8,0,0.000,2,0,[],2,0,2.000,Lance Cormier,5,30,,0,4,21,0
12,0,9.000,2,4,[],1,0,3.000,Randy Choate,6,40,,0,3,25,2
5,1,2.080,0,1,[],2,0,0.333,Brandon Lyon,7,15,L,1,0,6,2
27,3,2.780,9,6,[],7,1,6.000,Mark Redman,1,95,L,3,3,57,3
9,0,8.680,2,1,[],1,0,2.000,Brian Meadows,2,41,,0,3,23,2
3,0,4.500,0,2,[],0,0,1.000,Rick White,3,14,,0,1,11,0
32,2,4.680,12,89,[],4,0,9.000,Brett Tomko,1,121,W,2,7,81,1
27,2,3.860,3,11,[],3,0,7.000,Chan Ho Park,1,111,W,2,7,66,4
6,0,3.090,2,3,[],0,0,2.000,Ron Mahay,2,21,S,0,1,13,0
27,5,2.780,10,6,['Kevin Mench'],6,1,6.667,Tim Wakefield,1,110,L,5,4,74,0
1,0,0.000,0,0,[],1,0,0.000,Mike Myers,2,4,,0,0,3,0
1,0,4.500,0,0,[],0,0,0.333,Matt Mantei,3,8,,0,1,5,0
6,2,5.190,0,2,[],3,0,1.000,John Halama,4,21,,2,1,13,0
30,4,3.000,7,8,[],11,1,7.000,Carlos Silva,1,94,W,4,4,64,1
4,0,0.930,1,1,[],1,0,1.000,JC Romero,2,15,H,0,1,10,0
3,0,0.000,3,0,[],0,0,1.000,Joe Nathan,3,12,S,0,0,8,0
29,3,5.290,8,10,[],9,0,6.667,Paul Byrd,1,98,L,5,3,67,1
2,0,2.000,0,2,[],0,0,0.667,Jake Woods,2,9,,0,0,6,0
6,2,3.380,0,2,[],2,0,0.667,Esteban Yan,3,22,,2,0,11,2
25,1,3.040,5,7,['Craig Monroe'],3,1,6.000,Jose Contreras,1,113,,1,6,63,3
6,1,7.420,0,2,[],2,0,1.000,Luis Vizcaino,2,24,,1,1,13,1
3,0,2.530,0,0,[],0,0,0.667,Damaso Marte,3,15,,0,2,9,1
8,0,0.000,2,3,[],2,0,2.333,Dustin Hermanson,4,27,,0,1,18,0
5,1,8.100,0,1,[],1,0,1.000,Shingo Takatsu,5,19,L,1,2,10,1
28,0,4.640,8,9,[],4,0,6.000,Nate Robertson,1,99,,1,1,53,7
5,0,4.500,0,1,[],1,0,1.000,Kyle Farnsworth,2,27,H,0,2,15,1
4,0,4.760,3,0,[],0,0,1.000,Ugueth Urbina,3,24,H,0,0,16,1
7,1,4.350,2,0,['Paul Konerko'],1,0,1.000,Troy Percival,4,30,BS,1,1,14,2
4,0,2.250,3,0,[],1,0,1.000,Jamie Walker,5,16,W,0,0,10,0
3,0,3.240,2,1,[],0,0,1.000,Franklyn German,6,13,S,0,0,7,0
35,2,3.740,5,12,[],7,1,9.000,Randy Johnson,1,108,L,2,9,70,3
32,0,3.400,6,12,['Tino Martinez'],3,0,9.000,Roy Halladay,1,115,W,0,9,75,1
29,4,5.930,8,4,[],6,1,7.000,Brandon Backe,1,105,W,4,8,71,2
8,1,2.570,1,4,[],2,0,2.000,Chad Qualls,2,22,,1,1,15,0
15,3,6.150,1,2,[],4,0,3.000,Kerry Wood,1,54,,3,6,34,2
9,1,2.790,1,1,[],2,0,2.000,Cliff Bartosh,2,37,L,1,4,24,1
4,0,5.870,1,1,[],1,0,1.000,Mike Remlinger,3,10,,0,1,7,0
8,3,4.380,2,1,[],2,0,1.000,Michael Wuertz,4,30,,3,0,11,3
4,0,3.380,1,1,[],1,0,1.000,Roberto Novoa,5,11,,0,1,9,0
24,4,2.670,5,6,[],8,1,4.667,Joe Blanton,1,105,,4,3,64,3
7,0,0.570,3,0,[],1,0,2.000,Justin Duchscherer,2,27,,0,3,19,0
1,0,2.840,0,0,[],0,0,0.000,Huston Street,3,6,,0,0,2,1
1,0,4.500,0,0,[],0,0,0.333,Ricardo Rincon,4,3,H,0,1,3,0
4,0,0.000,0,1,[],2,0,0.333,Kiko Calero,5,17,H,0,0,7,1
9,1,1.800,2,1,[],2,0,1.667,Octavio Dotel,6,34,BS,1,2,18,2
3,0,0.870,1,2,[],0,0,1.000,Keiichi Yabu,7,8,W,0,0,3,1
22,5,3.530,6,3,[],10,0,3.667,Jamie Moyer,1,81,,5,1,49,2
10,0,0.790,6,1,['Eric Byrnes'],2,0,2.333,Julio Mateo,2,26,,0,0,17,0
7,0,1.590,5,2,[],0,0,2.333,Shigetoshi Hasegawa,3,24,,0,0,16,0
7,1,1.120,2,1,[],1,0,1.333,Ron Villone,4,31,L,1,1,18,2
27,1,2.810,4,8,[],8,0,6.000,John Thomson,1,108,,2,5,72,1
2,0,0.000,0,1,[],1,0,0.333,John Foster,2,8,,0,0,5,0
3,0,1.420,0,0,['Albert Pujols'],1,0,0.667,Kevin Gryboski,3,5,,0,1,4,0
4,0,0.730,0,3,[],1,0,1.000,Chris Reitsma,4,8,,0,0,5,0
3,0,7.200,1,1,[],0,0,1.000,Danny Kolb,5,10,W,0,1,8,0
23,1,2.120,7,3,[],4,0,6.000,Matt Morris,1,90,,1,8,64,1
3,1,4.320,0,0,[],2,0,0.000,Al Reyes,2,10,,1,0,5,1
4,0,5.190,1,1,[],0,0,1.000,Randy Flores,3,14,BS,0,1,8,1
4,0,0.000,3,0,[],1,0,1.000,Ray King,4,9,,0,0,7,0
1,1,7.360,0,0,[],1,1,0.000,Jimmy Journell,5,2,L,1,0,1,0
18,3,3.290,3,2,[],5,1,3.333,Wes Obermueller,1,75,,3,5,43,3
6,1,3.250,3,0,[],1,1,1.667,Victor Santos,2,22,,1,2,12,0
3,0,0.000,3,0,[],0,0,1.000,Julio Santana,3,9,,0,2,7,0
7,1,4.090,1,1,[],0,0,1.333,Jorge De La Rosa,4,36,,1,2,16,3
6,0,3.270,0,2,[],2,0,1.000,Ricki Bottalico,5,18,,0,1,8,1
3,0,1.590,2,0,[],0,0,0.667,Derrick Turnbow,6,12,W,0,0,8,1
27,1,5.250,8,7,[],3,0,6.000,Paul Wilson,1,103,,1,3,56,6
8,4,3.650,1,1,[],3,0,1.000,Ryan Wagner,2,31,,4,1,16,2
4,0,3.270,2,0,[],1,0,1.000,Kent Mercker,3,14,,0,1,9,0
5,1,6.750,1,1,[],2,0,0.333,Joe Valentine,4,18,L,1,0,10,1
22,0,3.270,3,11,[],4,0,6.000,Brad Penny,1,95,W,0,4,62,1
7,1,2.630,2,2,[],1,1,2.000,Duaner Sanchez,2,23,,1,2,17,0
5,1,2.080,0,2,['Todd Helton'],2,0,0.667,DJ Houlton,3,24,,1,0,17,0
1,0,2.890,1,0,[],0,0,0.333,Yhency Brazoban,4,8,S,0,0,6,0
28,5,7.940,4,12,['Brad Penny'],5,1,6.333,Joe Kennedy,1,104,L,6,2,64,4
4,0,9.000,0,2,[],0,0,0.667,Byung Hyun Kim,2,13,,0,0,4,2
4,0,0.000,1,1,[],1,0,1.000,Jay Witasick,3,13,,0,1,8,0
26,5,4.340,5,7,[],8,2,5.000,Cliff Lee,1,90,L,6,3,57,3
7,2,5.870,0,2,[],3,1,1.333,Scott Sauerbeck,2,16,,2,2,12,0
5,0,0.000,2,2,[],1,0,1.667,David Riske,3,13,,0,1,9,0
3,0,2.000,1,2,[],0,0,1.000,Bob Howry,4,15,,0,0,9,0
25,1,4.550,3,10,[],5,1,6.000,Denny M Bautista,1,114,W,1,5,71,1
4,0,1.060,1,1,[],0,0,1.000,Andrew Sisco,2,15,,0,2,11,0
6,0,7.110,1,0,[],1,0,1.000,Jaime Cerda,3,32,,0,2,18,2
3,0,3.970,2,1,[],0,0,1.000,Mike MacDougal,4,5,,0,0,4,0
22,0,4.500,6,10,[],2,0,6.000,Tomo Ohka,1,89,W,0,3,57,1
9,3,3.520,3,2,['Jose Reyes'],1,0,1.667,Gary Majewski,2,34,,3,0,20,2
1,0,0.000,0,1,[],0,0,0.333,Hector Carrasco,3,2,S,0,0,1,0
21,3,5.810,5,3,['Jose Guillen', 'Jose Guillen'],4,0,4.000,Victor Zambrano,1,85,L,3,4,49,3
12,2,4.500,3,0,[],6,2,2.000,Manny Aybar,2,32,,2,3,24,0
3,0,0.000,0,3,[],0,0,1.000,Royce Ring,3,9,,0,0,4,1
0,0,4.320,0,0,[],0,0,0.000,Mike DeJean,4,0,,0,0,0,0
29,4,6.670,3,11,['Nick Green'],9,0,6.000,Sidney Ponson,1,96,,4,3,57,3
5,0,8.220,0,3,[],1,0,1.667,Steve Kline,2,16,,0,2,11,0
1,0,0.000,0,1,[],0,0,0.333,Todd Williams,3,3,W,0,0,2,0
5,1,3.090,0,1,[],2,1,1.000,BJ Ryan,4,28,S,1,2,18,0
23,2,4.000,8,3,[],6,1,5.000,Mark Hendrickson,1,85,,2,4,56,2
4,0,6.920,3,0,[],1,0,1.000,Lance Carter,2,17,H,0,0,12,0
11,5,6.320,4,2,[],4,2,2.000,Travis Harper,3,27,L,5,0,18,1
27,0,5.460,7,10,[],2,0,8.000,Brian Lawrence,1,99,W,0,7,65,2
3,0,5.870,1,1,[],0,0,1.000,Trevor Hoffman,2,8,S,0,1,8,0
24,1,3.380,0,7,[],2,1,7.000,Shawn Estes,1,93,L,1,4,59,1
2,0,4.720,0,2,[],0,0,0.667,Brian Bruney,2,9,,0,0,7,0
2,1,12.460,0,0,[],1,0,0.000,Javier Lopez,3,10,,1,0,4,1
1,0,0.000,0,0,[],1,0,0.333,Lance Cormier,4,2,,0,0,2,0
20,2,11.450,5,9,[],2,0,5.000,Vicente Padilla,1,81,L,2,1,46,3
3,0,4.910,0,0,[],0,0,1.000,Ryan Madson,2,15,,0,3,9,0
21,0,1.290,5,6,[],3,0,5.000,Dontrelle Willis,1,70,W,1,4,51,2
22,5,4.760,5,6,[],6,1,5.000,Dave Williams,1,85,L,5,4,54,1
9,2,5.250,2,1,[],4,0,2.000,Rick White,2,40,BS,2,1,20,1
3,0,4.090,2,1,[],0,0,1.000,Salomon Torres,3,13,,0,0,9,0
3,0,4.150,1,2,[],1,0,1.000,Mike Gonzalez,4,10,,0,0,8,0
23,4,5.600,4,7,[],6,1,4.333,Noah Lowry,1,88,,4,2,49,3
2,0,4.350,1,1,[],0,0,0.667,Tyler Walker,2,7,W,0,0,5,0
4,0,2.530,0,2,[],0,0,1.000,Jeff Fassero,3,23,H,0,1,14,1
2,1,11.570,0,0,[],0,0,0.000,Al Levine,4,10,,1,0,2,2
2,0,3.860,0,2,[],0,0,0.667,Scott Eyre,5,12,H,0,0,7,1
2,0,3.600,1,1,[],0,0,0.667,Matt Herges,6,8,H,0,0,5,0
2,0,3.120,0,1,[],1,0,0.333,Jason Christiansen,7,6,H,0,0,4,0
6,1,5.250,1,2,[],2,0,1.333,Jim Brower,8,20,S,1,1,13,0
27,5,4.500,7,6,[],7,2,5.333,Pedro Astacio,1,102,L,5,3,61,5
11,3,9.530,1,4,[],6,0,1.667,Matt Riley,2,34,,3,0,20,1
3,0,7.450,1,0,[],0,0,1.000,Doug Brocail,3,11,,0,2,8,0
5,1,14.400,3,0,[],1,1,1.000,Carlos Almanzar,4,21,,1,0,12,1
27,2,3.690,11,5,[],5,0,7.000,Bronson Arroyo,1,99,W,2,5,65,1
3,0,1.640,1,2,[],1,0,1.000,Mike Timlin,2,7,,0,0,4,0
3,0,6.550,1,0,[],0,0,1.000,Keith Foulke,3,10,,0,2,7,0
29,1,4.390,7,10,[],7,0,7.333,Brad Radke,1,97,W,2,5,75,0
2,0,2.450,0,1,[],0,0,0.667,Juan Rincon,2,7,H,0,1,6,0
3,0,0.000,1,1,[],0,0,1.000,Joe Nathan,3,13,S,0,1,8,0
31,4,2.770,6,6,[],9,1,7.000,Kelvim Escobar,1,105,L,4,7,61,4
4,0,6.910,0,1,[],2,0,1.000,Kevin Gregg,2,22,,0,1,14,0
30,3,2.700,6,8,[],8,0,7.000,Orlando Hernandez,1,118,W,3,6,76,2
3,0,1.740,0,1,[],0,0,0.667,Cliff Politte,2,15,H,0,1,7,1
0,0,2.450,0,0,[],0,0,0.333,Damaso Marte,3,3,H,0,0,1,0
3,0,0.000,0,3,[],1,0,1.000,Dustin Hermanson,4,8,S,0,0,8,0
29,4,4.610,5,13,['Joe Crede', 'Aaron Rowand'],6,0,6.667,Jason Johnson,1,103,L,4,1,60,3
2,0,3.120,0,1,[],0,0,0.333,Franklyn German,2,10,,0,0,4,1
3,0,2.000,2,1,[],0,0,1.000,Jamie Walker,3,8,,0,0,6,0
29,2,2.570,6,15,[],6,0,7.000,Chien Ming Wang,1,81,,2,0,54,2
6,1,4.910,0,2,[],2,1,1.000,Tom Gordon,2,26,BS,1,1,17,1
3,0,2.700,1,1,[],0,0,1.000,Mariano Rivera,3,8,W,0,1,6,0
28,3,4.970,5,12,[],8,1,7.000,David Bush,1,107,,3,4,74,0
3,0,4.320,2,1,[],0,0,1.000,Jason Frasor,2,12,,0,0,7,0
5,1,3.750,0,1,[],2,0,0.333,Vinnie Chulk,3,18,L,1,0,5,2
28,2,3.290,3,10,[],10,1,5.000,Roy Oswalt,1,86,W,3,1,54,2
3,0,2.610,2,0,[],0,0,1.000,Russ Springer,2,10,,0,1,7,0
3,0,1.500,2,0,[],0,0,1.000,Dan Wheeler,3,15,,0,1,9,0
7,0,2.840,2,2,['Neifi Perez'],2,0,1.333,Chad Harville,4,20,,0,0,13,1
2,0,2.450,2,0,[],0,0,0.667,John Franco,5,9,,0,0,6,0
26,8,3.750,7,1,[],7,2,5.000,Mark Prior,1,107,L,8,7,78,3
11,1,2.350,1,2,[],4,0,2.000,Glendon Rusch,2,50,,1,2,27,2
4,0,0.000,3,0,[],0,0,1.000,Will Ohman,3,15,,0,0,8,1
24,2,5.840,7,12,[],5,0,7.000,Barry Zito,1,114,W,2,1,71,0
3,0,0.540,1,2,[],1,0,1.000,Justin Duchscherer,2,10,H,0,0,7,0
4,0,1.640,0,2,[],0,0,1.000,Octavio Dotel,3,14,S,0,1,6,2
32,3,5.140,8,11,[],8,0,8.000,Joel Pineiro,1,100,L,3,4,69,1
32,1,3.220,11,8,[],9,0,6.667,John Smoltz,1,108,W,1,1,72,4
5,0,0.660,0,4,[],1,0,1.333,Chris Reitsma,2,18,H,0,0,11,0
4,0,6.550,1,2,[],0,0,1.000,Danny Kolb,3,11,S,0,0,5,1
26,2,3.230,10,7,[],4,0,7.000,Jeff Suppan,1,95,L,2,4,63,2
4,0,0.000,2,0,[],0,0,1.000,Kevin Jarvis,2,17,,0,1,8,1
34,3,4.790,7,12,[],5,1,9.000,Doug Davis,1,125,W,3,8,80,1
15,6,9.000,1,4,['Damian Miller'],7,1,2.000,Ramon Ortiz,1,58,L,6,1,37,1
11,1,6.160,2,1,[],3,1,2.000,Matt Belisle,2,52,,1,3,30,2
10,2,7.150,1,4,[],5,0,2.000,Ben Weber,3,28,,2,1,19,0
7,3,8.710,2,1,[],2,1,1.000,Joe Valentine,4,34,,3,0,15,2
5,1,4.350,1,1,[],2,0,1.000,Danny Graves,5,16,,1,1,10,0
23,1,1.960,8,9,[],5,0,6.000,Derek Lowe,1,80,W,1,2,54,0
6,0,4.090,1,1,[],1,0,1.667,Giovanni Carrara,2,26,H,0,3,18,0
1,0,2.080,0,0,[],0,0,0.333,Kelly Wunsch,3,4,H,0,1,3,0
4,0,2.610,1,0,['Dustan Mohr'],0,0,1.000,Yhency Brazoban,4,19,S,0,1,10,1
25,2,3.270,10,2,[],3,0,5.000,Shawn Chacon,1,116,L,2,3,59,7
7,0,0.000,2,2,[],1,0,2.000,Marcos Carvajal,2,26,,0,2,17,0
4,0,4.220,2,1,['Jason Repko'],0,0,1.000,Brian Fuentes,3,15,,0,0,8,0
26,3,7.200,4,7,[],6,3,6.000,Scott Elarton,1,93,,5,6,60,1
5,1,1.320,2,2,[],2,1,1.333,Rafael Betancourt,2,21,L,1,0,15,0
2,0,1.420,2,0,[],0,0,0.667,Arthur Rhodes,3,7,,0,0,6,0
3,0,6.480,3,0,[],0,0,1.000,Bob Wickman,4,10,,0,0,6,0
26,5,6.400,9,6,['Alex Cora'],4,2,5.667,Jose Lima,1,100,,5,2,59,4
4,0,4.600,1,1,[],0,0,1.333,Mike Wood,2,18,W,0,2,11,0
3,0,1.000,1,2,[],0,0,1.000,Andrew Sisco,3,16,H,0,0,8,1
3,0,2.450,1,1,[],0,0,1.000,Ambiorix Burgos,4,14,S,0,1,8,0
26,3,1.600,11,2,[],6,0,6.000,John Patterson,1,107,,3,4,66,3
1,0,4.150,0,0,[],1,0,0.000,Joey Eischen,2,4,,0,0,3,0
3,0,0.000,2,0,[],0,0,1.000,Hector Carrasco,3,15,,0,1,10,0
11,3,4.110,2,3,[],5,0,2.000,Luis Ayala,4,25,L,3,1,19,0
25,3,4.650,6,6,[],4,0,6.000,Aaron Heilman,1,101,,3,5,58,5
7,0,1.640,1,3,[],2,0,2.000,Roberto Hernandez,2,27,W,0,1,20,0
5,0,4.090,1,2,[],1,0,1.000,Braden Looper,3,21,S,0,0,12,1
26,3,3.780,5,5,[],7,1,6.000,Bruce Chen,1,91,W,3,7,63,2
4,0,7.270,0,0,[],0,0,1.000,Steve Kline,2,17,H,0,3,10,1
5,1,0.750,0,3,[],1,0,1.000,Todd Williams,3,17,,1,0,9,1
3,0,2.840,0,1,[],0,0,1.000,BJ Ryan,4,13,S,0,2,9,0
29,4,5.610,9,5,[],9,2,6.000,Dewon Brazelton,1,107,L,5,4,64,3
9,2,9.150,2,3,[],3,2,2.000,Rob Bell,2,24,,2,0,14,1
27,3,4.840,9,3,[],6,0,5.667,Woody Williams,1,121,L,3,5,72,4
1,0,2.130,0,0,[],0,0,0.333,Rudy Seanez,2,5,,0,1,3,0
8,2,3.450,0,1,[],1,0,1.000,Dennys Reyes,3,36,,2,2,16,4
9,0,4.260,2,2,[],2,0,2.000,Darrell May,4,36,,0,2,22,1
33,2,5.110,11,8,[],6,1,9.000,Javier Vazquez,1,115,W,2,8,79,0
24,5,4.880,5,6,[],9,1,5.333,Cory Lidle,1,80,W,5,5,65,0
5,0,4.260,3,0,[],0,0,1.667,Ryan Madson,2,19,H,0,2,14,0
4,1,8.000,0,1,[],3,0,0.333,Tim Worrell,3,12,H,1,0,8,0
4,0,0.000,1,3,[],0,0,1.667,Billy Wagner,4,15,S,0,1,10,0
14,5,2.570,2,3,[],5,1,2.000,Josh Beckett,1,68,L,5,1,36,3
16,2,2.280,4,5,[],5,0,4.000,Brian Moehler,2,60,,2,2,40,0
8,1,2.190,1,4,[],3,0,1.667,Nate Bump,3,18,,1,0,14,0
1,0,1.690,0,0,[],0,0,0.000,Matt Perisho,4,6,,0,0,2,1
2,0,3.520,1,0,[],0,0,0.333,Jim Mecir,5,9,,0,0,5,1
26,6,7.110,12,2,[],7,2,5.000,Oliver Perez,1,90,L,6,1,53,5
9,1,7.940,4,2,[],3,0,2.000,Ryan Vogelsong,2,31,,1,0,19,0
10,1,3.240,4,1,[],3,0,2.000,John Grabow,3,33,,1,0,21,2
