average punt yards, longest punt, name, punts, punts inside the twenty
33.200,45,Colton Schmidt,5,1
26.800,50,Drew Butler,4,1
33.000,47,Chandler Catanzaro,2,0
44.800,55,Bryan Anger,4,1
46.000,64,Johnny Hekker,5,2
40.000,48,Dustin Colquitt,4,2
28.500,51,Lac Edwards,2,1
40.300,50,Pat McAfee,3,3
40.300,46,Drew Kaser,3,1
41.000,51,Chris Jones,3,2
39.000,49,PO Donnell,4,1
48.800,55,Matt Darr,6,4
42.000,49,Britton Colquitt,5,2
40.500,47,Donnie Jones,4,1
49.700,63,Jordan Berry,3,1
28.000,56,Brad Wing,3,0
38.500,56,Tress Way,2,0
38.200,49,Brad Nortman,6,2
38.400,54,Sam Koch,5,1
33.500,43,Jacob Schum,2,1
47.000,49,Sam Martin,2,0
32.800,58,Andy Lee,4,2
45.600,62,Jeff Locke,7,3
41.000,57,Jon Ryan,2,0
32.700,61,Bradley Pinion,7,2
45.500,62,Brett Kern,6,3
39.400,72,Marquette King,7,3
41.500,49,Thomas Morstead,2,1
45.000,47,Matt Bosher,2,2
42.800,50,Kevin Huber,4,1
43.000,66,Matt Darr,7,3
14.000,51,PO Donnell,4,0
45.600,57,Sam Martin,5,1
42.000,59,Bryan Anger,7,3
41.900,57,Riley Dixon,7,5
25.500,51,Ryan Quigley,4,1
42.300,55,Johnny Hekker,6,3
41.000,49,Drew Kaser,4,0
45.200,62,Thomas Morstead,5,1
47.300,59,Matt Bosher,3,1
46.500,56,Andy Lee,6,4
42.800,65,Bradley Pinion,4,1
38.800,63,Chris Jones,4,1
46.200,78,Brad Nortman,5,1
39.000,54,Pat McAfee,3,0
38.800,52,Lac Edwards,5,3
40.600,56,Jon Ryan,5,4
49.200,58,Ryan Allen,6,2
39.800,48,Colton Schmidt,4,0
33.100,59,Sam Koch,7,1
46.500,62,Marquette King,8,4
42.000,59,Tress Way,3,2
35.000,55,Britton Colquitt,1,0
38.400,52,Jordan Berry,5,1
38.800,58,Dustin Colquitt,6,3
41.000,58,Shane Lechler,3,1
30.600,71,Brett Kern,5,1
40.700,53,Jeff Locke,6,3
41.200,53,Brad Wing,6,3
46.300,57,Bradley Pinion,7,1
42.400,55,Ryan Quigley,9,6
43.800,62,Riley Dixon,6,2
56.000,68,Matt Bosher,3,1
42.500,50,Britton Colquitt,6,0
36.800,52,Ryan Allen,5,1
56.700,74,Pat McAfee,3,2
36.000,46,PO Donnell,2,0
43.500,51,Chris Jones,2,1
33.200,44,Kevin Huber,5,2
46.300,57,Matt Darr,6,2
17.800,51,Brett Kern,5,3
44.300,57,Sam Martin,3,1
38.000,42,Donnie Jones,2,0
35.000,42,Jacob Schum,4,0
38.700,47,Brad Wing,6,3
41.300,51,Marquette King,3,0
16.000,16,Drew Kaser,1,0
55.500,57,Johnny Hekker,2,1
45.700,58,Colton Schmidt,6,4
34.000,68,Sam Koch,8,2
35.500,61,Tress Way,6,2
46.300,52,Jordan Berry,3,3
28.200,52,Lac Edwards,6,0
36.800,55,Jeff Locke,5,1
31.400,57,Shane Lechler,5,2
36.300,52,Andy Lee,4,1
43.800,51,Bryan Anger,5,2
44.000,60,Drew Kaser,5,4
38.600,48,Riley Dixon,5,2
43.000,50,PO Donnell,6,4
52.200,60,Brad Nortman,5,2
40.000,54,Colton Schmidt,3,1
34.600,57,Bradley Pinion,5,1
38.500,43,Matt Darr,2,1
30.800,49,Jordan Berry,5,2
50.500,57,Brad Wing,4,1
45.600,60,Sam Koch,5,3
51.000,56,Sam Martin,2,1
45.000,54,Johnny Hekker,2,0
47.000,47,Jacob Schum,1,1
29.000,42,Chris Jones,2,1
40.300,52,Ryan Allen,3,2
28.800,52,Kevin Huber,4,0
36.300,58,Marquette King,3,0
36.300,46,Dustin Colquitt,3,2
40.000,58,Tress Way,4,1
42.200,55,Donnie Jones,6,3
44.800,61,Thomas Morstead,4,0
35.800,61,Andy Lee,5,4
39.800,58,Jon Ryan,5,2
36.000,45,Matt Bosher,4,2
37.800,52,Shane Lechler,5,2
40.800,61,Pat McAfee,5,3
43.800,52,Brett Kern,5,3
43.700,65,Britton Colquitt,7,0
40.000,47,Ryan Quigley,5,2
41.600,49,Lac Edwards,7,1
46.000,46,Jacob Schum,1,0
43.800,48,PO Donnell,5,3
33.000,48,Kevin Huber,2,0
41.200,54,Britton Colquitt,5,4
29.900,53,Ryan Quigley,6,3
42.300,58,Jon Ryan,9,2
35.300,60,Dustin Colquitt,4,1
48.300,50,Thomas Morstead,4,4
25.000,45,Matt Darr,5,0
41.100,57,Colton Schmidt,7,2
43.300,60,Donnie Jones,4,1
45.300,50,Jeff Locke,4,2
50.500,58,Matt Bosher,2,2
45.500,48,Drew Kaser,2,0
39.800,57,Bradley Pinion,6,3
39.000,42,Bryan Anger,3,2
39.600,56,Brad Nortman,5,0
50.600,60,Marquette King,5,4
38.000,52,Lac Edwards,6,3
47.800,59,Sam Koch,6,3
45.700,58,Sam Martin,3,1
33.000,59,Tress Way,2,1
44.100,58,Johnny Hekker,7,6
43.800,61,Brad Wing,8,2
41.800,55,Jordan Berry,4,1
32.600,57,Ryan Allen,5,0
42.500,62,Brett Kern,4,3
39.300,60,Pat McAfee,4,0
40.700,49,Riley Dixon,6,2
41.800,62,Shane Lechler,5,1
38.800,44,Brett Kern,4,2
41.000,60,Brad Nortman,6,1
43.600,61,Kevin Huber,5,1
39.700,51,Tress Way,3,1
37.300,56,Colton Schmidt,3,1
44.000,49,Ryan Allen,3,0
47.800,68,Riley Dixon,5,0
46.000,62,Drew Kaser,5,2
38.400,59,Britton Colquitt,5,3
42.300,57,Lac Edwards,6,3
41.400,55,Bryan Anger,8,3
40.000,67,Marquette King,6,4
38.600,58,Pat McAfee,7,1
48.000,54,Dustin Colquitt,5,3
38.600,60,Chris Jones,5,1
41.700,62,Donnie Jones,6,2
20.500,52,Matt Bosher,2,0
38.300,58,Jacob Schum,3,0
50.300,60,Andy Lee,3,1
43.200,54,Ryan Quigley,6,1
39.000,48,Thomas Morstead,2,0
42.000,58,Jon Ryan,3,1
49.500,59,Shane Lechler,4,3
37.600,52,Sam Martin,5,0
41.400,53,PO Donnell,5,3
37.600,71,Jeff Locke,7,3
47.300,53,Bryan Anger,3,3
40.400,59,Britton Colquitt,5,1
36.500,50,Chris Jones,2,1
40.000,58,Drew Kaser,3,1
44.800,55,Brett Kern,4,1
45.600,59,Dustin Colquitt,7,4
25.300,47,Brad Nortman,4,1
36.700,47,Matt Darr,3,2
36.300,44,Lac Edwards,3,0
42.500,51,Bradley Pinion,2,0
46.800,59,Thomas Morstead,4,2
35.100,58,Brad Wing,7,1
43.700,48,Donnie Jones,3,1
47.500,65,Jacob Schum,4,2
48.500,67,Pat McAfee,4,0
39.300,51,Marquette King,4,2
39.200,59,Riley Dixon,6,0
44.600,75,Johnny Hekker,5,2
37.000,58,Andy Lee,6,3
41.700,48,Sam Koch,9,5
41.600,61,Jordan Berry,9,2
36.500,44,Jeff Locke,4,3
46.200,55,Sam Martin,5,0
32.300,62,Jon Ryan,3,1
26.000,36,Colton Schmidt,3,1
41.500,50,Sam Koch,4,3
39.000,54,Britton Colquitt,7,1
43.400,54,Bryan Anger,5,2
42.600,53,PO Donnell,5,2
37.300,50,Ryan Quigley,4,0
41.700,52,Bradley Pinion,7,3
49.000,55,Drew Kaser,4,3
42.600,59,Matt Darr,5,1
38.500,43,Donnie Jones,2,0
47.500,50,Matt Bosher,2,1
33.500,36,Matt Bryant,2,0
12.700,48,Brad Nortman,3,0
42.300,51,Shane Lechler,3,1
38.000,59,Lac Edwards,8,2
50.300,78,Johnny Hekker,7,4
29.800,54,Graham Gano,4,0
37.000,43,Andy Lee,1,0
43.200,64,Dustin Colquitt,5,2
44.000,56,Ryan Allen,2,0
48.500,54,Jon Ryan,2,2
43.500,51,Tress Way,2,0
42.200,49,Jeff Locke,5,2
36.500,50,Thomas Morstead,4,2
40.000,45,Riley Dixon,3,2
32.500,57,Jordan Berry,4,2
41.000,49,Chris Jones,3,1
38.000,46,Brett Kern,4,0
39.800,57,Jacob Schum,4,1
40.200,55,Brad Wing,6,2
42.300,53,Kevin Huber,7,2
35.700,56,Michael Palardy,6,1
43.700,50,Thomas Morstead,3,1
39.000,54,Kevin Huber,6,2
33.800,50,Colton Schmidt,5,3
44.000,48,Britton Colquitt,3,2
39.300,57,Jordan Berry,3,0
39.000,58,Dustin Colquitt,3,1
20.000,44,Bryan Anger,2,0
43.700,49,Pat McAfee,3,2
37.400,57,Brett Kern,5,1
41.000,61,Chris Jones,4,2
38.600,59,Sam Koch,5,2
33.400,49,Bradley Pinion,8,0
37.400,50,Ryan Allen,5,1
42.500,55,Brad Wing,6,2
45.800,67,PO Donnell,6,2
48.000,61,Sam Martin,6,3
31.700,54,Brad Nortman,6,4
45.400,61,Johnny Hekker,8,5
42.600,54,Matt Darr,10,2
34.700,46,Tress Way,3,1
43.300,58,Jacob Schum,3,1
44.000,58,Jon Ryan,6,3
39.000,60,Donnie Jones,7,0
47.300,72,Jeff Locke,4,2
37.800,51,Drew Butler,5,2
49.700,59,Marquette King,3,1
36.300,60,Shane Lechler,3,0
46.000,50,Pat McAfee,2,0
39.300,54,Jordan Berry,4,1
44.000,53,Chris Jones,2,2
39.000,39,Tress Way,1,1
42.000,51,Sam Martin,4,2
48.000,57,Jeff Locke,4,3
43.500,55,PO Donnell,4,0
43.300,47,Brett Kern,4,2
40.000,57,Colton Schmidt,6,0
31.700,61,Brad Nortman,6,2
40.500,59,Riley Dixon,6,3
44.100,61,Dustin Colquitt,9,5
40.000,54,Britton Colquitt,8,2
44.700,58,Brad Wing,9,5
40.000,56,Bryan Anger,4,4
40.300,55,Jon Ryan,7,1
37.400,53,Matt Darr,5,1
45.800,59,Bradley Pinion,4,1
52.000,59,Matt Wile,2,0
40.000,51,Drew Butler,4,1
42.500,50,Lac Edwards,4,1
43.300,55,Ryan Allen,4,1
48.000,56,Marquette King,5,3
41.000,55,Michael Palardy,6,1
42.200,63,Sam Koch,5,4
35.700,63,Kevin Huber,6,1
32.800,59,Thomas Morstead,4,2
47.700,68,Johnny Hekker,6,2
39.500,53,Shane Lechler,4,1
40.800,59,Drew Kaser,6,3
35.500,37,Donnie Jones,2,2
43.000,43,Jacob Schum,1,1
31.900,43,Jeff Locke,7,3
47.000,55,Chris Jones,6,3
28.000,52,PO Donnell,6,2
38.100,44,Bradley Pinion,8,2
42.000,49,Kevin Huber,1,0
36.300,48,Donnie Jones,3,2
34.000,50,Drew Butler,3,0
38.000,59,Tress Way,2,1
35.300,49,Drew Kaser,3,0
48.000,54,Bryan Anger,2,1
47.000,46,Matt Bosher,1,1
37.000,61,Dustin Colquitt,3,0
41.100,65,Brad Nortman,8,4
40.800,58,Riley Dixon,11,3
35.800,48,Jacob Schum,5,3
32.200,52,Shane Lechler,5,2
39.800,46,Ryan Allen,6,2
52.900,76,Johnny Hekker,8,5
40.200,60,Marquette King,5,2
36.400,48,Colton Schmidt,5,1
31.000,43,Sam Koch,3,2
36.500,48,Matt Darr,6,3
40.500,50,Thomas Morstead,4,2
30.500,53,Sam Martin,2,1
41.000,41,Jon Ryan,1,0
37.000,52,Michael Palardy,6,3
36.800,44,Jordan Berry,4,2
39.300,57,Brad Wing,4,0
34.800,56,Lac Edwards,5,0
47.500,51,Pat McAfee,2,2
33.200,39,Dustin Colquitt,5,5
31.100,54,Marquette King,8,0
37.000,55,Colton Schmidt,6,1
40.500,56,Jordan Berry,2,1
38.200,54,Britton Colquitt,6,0
41.600,72,Kevin Huber,5,2
39.800,57,Bryan Anger,4,2
47.500,53,Thomas Morstead,4,1
30.500,49,Pat McAfee,2,0
50.700,57,Shane Lechler,3,3
39.300,51,Matt Darr,8,3
36.800,62,Drew Butler,5,1
46.500,54,Donnie Jones,2,1
45.300,49,Tress Way,3,0
39.800,46,Bradley Pinion,6,1
37.800,54,Lac Edwards,6,4
42.900,57,Brad Wing,9,5
39.800,52,Chris Jones,9,2
38.500,54,Brad Nortman,4,1
38.000,42,Jeff Locke,1,0
41.000,57,Sam Martin,2,1
40.300,52,PO Donnell,4,2
38.500,49,Jacob Schum,4,3
34.000,42,Jon Ryan,4,2
42.600,49,Michael Palardy,5,2
34.700,47,Drew Kaser,3,0
48.600,57,Johnny Hekker,7,6
42.600,66,Matt Bosher,8,2
38.100,61,Brett Kern,7,3
38.000,53,Riley Dixon,5,2
43.700,56,Ryan Allen,6,2
47.000,65,Sam Koch,6,3
36.000,40,Jon Ryan,3,2
50.000,66,Johnny Hekker,4,0
25.500,52,Lac Edwards,3,1
37.500,46,Matt Darr,6,1
43.000,48,PO Donnell,2,1
37.800,52,Jacob Schum,4,0
45.300,54,Kevin Huber,3,1
40.000,40,Jordan Berry,1,1
33.500,48,Colton Schmidt,2,0
35.200,53,Britton Colquitt,5,1
43.400,58,Riley Dixon,7,3
41.000,51,Ryan Allen,7,3
34.000,36,Matt Wile,2,1
30.000,30,Thomas Morstead,1,0
48.600,69,Drew Kaser,5,1
43.300,64,Marquette King,3,1
38.500,57,Dustin Colquitt,6,2
35.000,38,Brett Kern,4,0
41.000,42,Chris Jones,2,2
42.800,53,Bryan Anger,4,1
33.500,41,Matt Bosher,2,2
39.400,57,Bradley Pinion,7,2
41.000,57,Brad Wing,7,2
37.800,63,Sam Martin,6,1
38.800,60,Sam Koch,4,1
47.000,51,Donnie Jones,2,1
43.400,59,Shane Lechler,5,4
46.200,67,Brad Nortman,6,1
38.700,52,Jeff Locke,3,2
42.300,44,Pat McAfee,3,2
37.800,56,Tress Way,6,0
32.300,46,Michael Palardy,6,3
47.800,55,Donnie Jones,5,2
48.300,56,Brad Wing,3,1
51.000,51,PO Donnell,1,0
40.000,49,Tress Way,2,2
36.000,48,Colton Schmidt,4,1
36.800,47,Matt Darr,5,3
39.700,51,Britton Colquitt,6,3
46.400,57,Drew Kaser,5,1
48.300,55,Brad Nortman,3,1
43.300,54,Brett Kern,7,3
36.500,49,Jacob Schum,6,2
29.200,45,Jeff Locke,5,0
39.700,51,Michael Palardy,3,2
38.300,59,Matt Bosher,3,1
45.000,51,Ryan Allen,4,1
41.000,49,Lac Edwards,4,2
37.000,58,Marquette King,5,1
46.000,53,Pat McAfee,2,0
44.900,53,Johnny Hekker,8,4
37.800,47,Bradley Pinion,9,3
33.300,45,Thomas Morstead,3,1
51.000,55,Bryan Anger,3,3
36.000,50,Jon Ryan,4,1
43.000,59,Matt Wile,5,1
44.500,55,Shane Lechler,8,4
41.800,54,Kevin Huber,8,3
41.000,52,Dustin Colquitt,4,3
40.700,61,Riley Dixon,7,2
37.300,55,Jordan Berry,3,1
36.300,43,Sam Koch,3,3
41.500,57,Chris Jones,4,1
47.800,54,Sam Martin,4,2
37.800,63,Kevin Huber,5,1
40.000,68,Sam Koch,4,2
41.200,53,Riley Dixon,5,1
45.300,68,Marquette King,8,5
45.800,53,Bryan Anger,5,5
39.300,47,Michael Palardy,4,1
-46.000,49,Drew Kaser,1,0
44.000,44,Dustin Colquitt,1,1
41.000,57,Pat McAfee,4,2
42.000,52,Brad Nortman,4,3
41.200,53,Matt Darr,5,3
44.000,56,Ryan Allen,3,0
44.300,53,Donnie Jones,4,1
39.000,66,Chris Jones,4,3
43.800,57,Matt Bosher,4,1
46.300,59,Thomas Morstead,4,1
47.200,53,Bradley Pinion,6,3
35.800,64,Jon Ryan,4,1
37.400,53,Lac Edwards,5,1
38.300,49,Colton Schmidt,6,0
45.000,56,Sam Martin,4,2
37.200,53,Jacob Schum,5,3
44.400,73,Johnny Hekker,7,1
32.300,54,Matt Wile,3,0
43.100,59,Tress Way,7,1
37.900,55,Brad Wing,8,1
42.800,64,Jordan Berry,8,2
43.800,51,Britton Colquitt,4,1
41.000,48,Brett Kern,5,5
33.700,49,Shane Lechler,3,0
32.000,41,Jeff Locke,2,1
32.700,54,PO Donnell,3,1
36.000,56,Shane Lechler,9,4
41.400,62,Marquette King,10,2
37.700,44,Jon Ryan,3,1
45.400,55,Sam Martin,5,2
35.000,42,Jordan Berry,2,0
36.500,61,Matt Darr,2,0
41.300,58,Jacob Schum,6,3
32.800,55,Brad Wing,8,2
37.700,60,Matt Bosher,3,1
54.500,60,Jon Ryan,2,1
34.300,55,Ryan Allen,6,4
36.900,63,Shane Lechler,8,3
43.500,54,Dustin Colquitt,4,1
35.000,35,Jordan Berry,1,0
47.500,53,Chris Jones,2,1
45.300,66,Jacob Schum,3,0
38.500,42,Matt Bosher,2,2
47.000,58,Jacob Schum,2,0
43.500,58,Ryan Allen,2,0
33.500,47,Jordan Berry,4,2
40.500,56,Matt Bosher,6,4
41.500,51,Ryan Allen,4,3
