completions, interceptions thrown, name, passes, passing touchdowns, passing yards
10,1,J Licata,16,1,214
5,0,A Zordich,10,0,66
17,0,J Southwick,25,5,234
2,0,G Hedrick,4,0,11
1,0,N Patti,3,0,7
15,3,D Favre,22,1,155
6,1,J Neal,13,0,55
9,1,T Hill,26,0,129
19,0,D Ash,34,2,251
5,0,C McCoy,10,0,62
33,0,J Goff,51,2,485
13,1,K McDonagh,28,1,308
0,0,C Ramirez,1,0,0
14,0,T Boyd,23,0,169
19,0,C Stoudt,20,3,143
2,0,C Kelly,6,0,11
1,0,N Schuessler,2,0,6
7,2,R Cue,18,1,84
3,0,T Wiley,4,1,71
19,0,C Rush,32,3,326
2,1,A Niznak,5,0,7
15,0,A Vailas,22,1,156
2,1,S Goldrich,5,0,71
23,2,C Wood,36,3,341
33,3,W Smothers,55,2,280
22,0,D Carr,31,3,205
1,0,B Burrell,3,0,3
9,0,C Brown,15,1,184
6,0,V Moraga,12,0,60
17,0,A Murray,23,4,309
16,0,C Shaw,25,2,228
26,0,N Scheelhaase,37,4,312
17,1,M Legaux,31,1,237
6,0,B Kay,11,0,71
31,1,N Sudfeld,42,4,363
0,0,T Roberson,1,0,0
2,0,K Reynolds,4,0,71
19,1,J Rudock,28,0,193
14,1,K Harris,30,1,127
10,0,J Heaps,20,1,110
8,1,J Vander Maten,18,1,67
22,2,J Waters,31,0,278
1,0,D Sams,2,0,27
18,1,T Broadway,30,1,193
0,0,J Nixon,1,0,0
15,0,C Reardon,28,2,164
19,0,M Johnson,25,2,357
15,0,M Smith,23,3,310
10,0,J Whitlow,12,0,103
4,0,A Boucher,14,0,23
13,1,K Browning,25,3,171
3,0,B Brown,5,0,33
11,0,D Williams,24,1,143
23,0,T Bridgewater,32,4,397
0,0,W Gardner,2,0,0
8,1,J McClain,13,1,85
2,0,K Romano,3,0,14
16,0,Z Mettenberger,19,5,282
1,0,A Jennings,1,0,11
9,0,A Brown,24,1,136
22,0,S Young,32,2,166
23,1,C Berry,37,1,272
14,0,C Brown,22,2,275
0,1,C Rowe,1,0,0
18,3,T Heinicke,34,0,166
3,0,D Washington,5,0,4
13,1,M Wegzyn,25,1,139
7,0,A Doyle,17,1,62
20,1,M Wasilewski,28,0,267
4,0,A Maxwell,9,0,40
6,0,C Cook,11,0,32
2,0,T OConnor,4,0,22
6,1,B Eveld,25,0,66
0,0,S Bench,1,0,0
14,0,P Lynch,24,0,148
14,0,B Connette,21,2,198
11,1,A Boone,16,0,99
12,1,S Morris,25,2,162
22,2,J Driskel,33,1,291
21,1,D Gardner,33,4,294
29,2,T Rees,51,2,314
0,0,A Hendrix,1,0,0
8,0,B Wallace,15,2,188
3,0,B Brunetti,12,0,48
3,1,R Ratliff,5,0,24
16,1,S Lathrop,24,2,159
16,1,J Franklin,25,1,212
26,3,T Owens,41,1,262
16,1,R Cato,28,1,230
6,0,B Frohnapfel,7,1,55
7,2,L Beatty,15,0,101
2,1,N Dunlap,5,0,16
12,0,D Prescott,19,2,174
8,1,D Williams,13,0,105
0,0,D Bell,1,0,0
11,1,Jr,25,1,135
23,1,B Renner,34,1,339
1,0,A Blue,1,0,23
1,0,M Williams,1,1,15
21,3,L Kilgore,35,0,211
3,0,A Grammer,7,1,32
24,2,P Thomas,31,0,237
3,0,B Shirreffs,3,1,19
29,0,M Strauss,45,2,300
15,0,T Martinez,23,3,170
4,0,R Kellogg III,5,0,24
21,3,A Bridgford,35,1,222
0,1,N Mullens,2,0,0
18,0,C Fajardo,21,2,239
3,0,D Combs,6,0,29
13,2,J Laughrea,27,1,178
22,0,A McDonald,31,0,186
7,0,K Davis III,9,0,67
8,1,P Nelson,15,0,127
15,0,T Siemian,19,3,259
15,0,K Colter,18,1,116
27,4,D Allen,41,1,279
2,0,T Hunt,4,0,22
19,1,K Guiton,28,2,152
2,0,B Miller,2,0,30
22,1,Q Kaehler,36,1,216
0,1,A Dingwell,5,0,0
19,2,T Tettleton,30,2,239
19,2,D Thompson,29,2,195
10,2,T Knight,20,1,119
0,0,B Bell,1,0,0
21,1,P Millard,41,0,218
31,1,S Mannion,43,4,372
4,0,C Vaz,6,0,79
10,0,T Graham,20,1,95
8,1,S Schroeder,12,0,75
23,1,C Hackenberg,33,1,311
2,0,T Ferguson,2,0,12
17,0,T Benz,26,0,115
1,0,B Roback,2,0,7
15,0,R Henry,24,0,150
29,1,M Perish,45,2,256
12,1,G Nova,21,1,150
0,0,C Dodd,1,0,0
5,0,T Clark,10,0,44
3,0,O Timmons,7,0,30
0,1,M Stokes,10,0,0
35,0,G Gilbert,48,1,317
17,0,D McGhee,27,1,218
17,0,K Hogan,27,2,207
29,1,D Fales,43,1,216
0,0,B Jurich,1,0,0
9,0,T Boykin,13,2,133
8,0,C Pachall,14,0,100
0,0,T Matthews,1,0,0
12,2,B Bennett,23,1,132
20,2,C Reilly,38,0,200
0,0,C Granger,1,0,0
23,0,J OKorn,31,0,233
6,0,D Piland,17,0,72
11,1,J Worley,19,1,142
17,5,B Doughty,34,1,222
0,0,D Smith,2,0,0
29,1,N Montana,47,3,327
19,2,R Metheny,30,2,290
1,0,B Bridge,2,0,7
21,1,C Green,39,3,212
12,2,G Grayson,29,2,108
17,0,C Robinson,19,4,180
6,0,D Tidwell,7,2,64
5,0,D Anthony,6,0,36
7,0,L Prunty,12,0,78
4,0,Z Hutchenson,9,0,50
1,1,V Hardison,4,0,5
29,1,J Manziel,42,3,426
5,0,K Hill,6,1,74
6,2,B Bell,15,2,137
1,0,D King III,1,0,13
14,0,T Arndt,21,0,147
3,0,J Moore,6,0,19
16,0,J Lovelocke,27,0,109
10,0,D Smiley,15,0,73
21,0,B Mayfield,30,3,367
11,2,D Webb,17,1,127
11,0,J Minden,14,1,128
12,0,B Attaway,26,0,83
1,0,T Boyd,1,1,75
2,1,H Taylor,3,0,1
6,2,N Sherry,22,1,111
3,0,C Herring,5,0,14
0,0,T Barnhill,1,0,0
8,0,B Denker,21,0,81
8,1,C Kessler,13,0,41
3,1,M Wittek,8,0,13
26,2,C Halliday,38,0,215
14,0,T Wilson,19,3,264
3,0,A Schulz,5,0,26
8,0,J Adamczyk,17,0,88
1,0,E Walker,1,0,32
4,0,A Chipoletti,7,0,16
15,0,J Showers,20,1,119
4,0,C Mitchem,7,0,88
24,2,E Soza,41,3,308
6,0,T Carter,9,1,61
24,0,J Walsh,27,4,326
11,0,C Chelf,16,2,192
14,0,A Carta Samuels,22,1,223
4,0,P Robinette,5,0,41
1,1,J Grady,2,0,9
7,0,A Spivey,11,0,37
4,0,T Mitchell,5,0,17
29,3,D Watford,41,0,161
2,0,G Lambert,6,0,13
14,0,M Mariota,28,2,199
1,0,J Lockie,1,0,8
17,2,L Thomas,31,1,200
3,0,M Leal,4,0,25
4,3,E Sullivan,14,0,51
24,1,J Stave,29,3,219
8,1,D Stone,19,0,69
24,2,T VanTubbergen,43,0,254
8,1,K Henderson,11,0,159
2,0,T Figaro,7,0,66
22,1,B Smith,38,4,295
1,0,T Thornton,1,0,7
22,0,C Chalich,32,0,182
1,0,J McCain,1,0,23
20,0,A Kennedy,34,1,282
1,0,T Houston,1,0,29
30,3,C Robinson,51,2,371
5,0,D Anthony,6,1,110
1,0,B Chitty,1,0,23
9,0,S Young,28,0,108
7,1,R Higgins,16,1,57
20,1,N Montana,36,2,235
21,3,B Mayfield,40,1,216
3,0,D Webb,4,1,77
0,0,K Williams,1,0,0
23,2,T Boykin,36,0,194
0,0,T Matthews,1,0,0
27,1,J Southwick,29,1,287
2,0,G Hedrick,2,0,17
4,1,J Awini,9,0,99
0,0,K Roberts,1,0,0
4,0,A Derby,6,0,36
2,1,B Allen,5,0,33
17,2,A Bridgford,33,0,133
1,0,M Moseley,1,0,2
4,0,A Schurr,5,1,25
2,0,A Santiago,5,0,24
11,1,K Hogan,18,3,188
2,0,E Crower,3,0,17
14,0,B Denker,21,1,158
30,1,E Soza,46,0,277
23,2,N Marshall,34,2,339
15,0,D Prescott,28,0,213
29,1,T Kelly,51,0,352
15,0,J Stave,30,1,187
1,0,C Borland,1,0,23
27,1,J Licata,47,1,193
1,0,M Schreck,1,0,23
25,2,L Negron,48,2,300
31,1,J Goff,53,3,371
21,0,K Guiton,32,4,276
13,0,B Kay,15,4,275
5,0,B Coney,5,1,60
2,0,M Colosimo,2,0,10
14,1,Z Adkins,20,0,79
0,0,D Hazlewood,3,0,0
29,2,C Whitmer,45,1,349
15,1,C Brown,28,1,277
21,0,G Grayson,30,2,297
11,0,C Brown,20,1,164
15,0,B Connette,28,0,122
8,1,V Lee,16,4,125
19,3,S Carden,31,1,158
25,1,L Thomas,43,2,258
9,1,J Medlock,15,1,149
2,0,E Hilliard,3,1,7
6,1,Q Williams,11,0,38
15,1,J Winston,18,2,214
2,0,J Coker,4,0,26
7,1,T Stewart,15,0,49
6,0,D Combs,9,1,37
14,0,C Chalich,25,2,222
2,0,J McCain,2,0,29
17,0,J Lynch,29,3,152
9,1,N Scheelhaase,25,1,156
1,0,M Osei,1,0,35
28,0,K Price,35,2,342
17,0,N Sudfeld,26,2,335
0,0,C Coffman,0,0,0
25,1,M Johnson,44,0,248
3,0,M Schilz,7,0,25
22,2,S Richardson,39,3,260
14,0,J Rudock,23,2,160
5,1,J Waters,10,2,115
2,0,D Sams,2,0,12
21,2,A Doyle,31,0,186
0,0,E Long,1,0,0
9,0,M Smith,20,0,109
8,1,J Whitlow,17,1,105
16,0,T Bridgewater,28,1,250
10,1,T Broadway,13,1,149
2,0,B Haack,2,0,10
1,0,D Landor,1,0,5
5,1,T Figaro,11,1,77
5,1,B Hebert,17,0,56
5,0,D Duncan,11,0,31
13,0,Z Mettenberger,18,3,264
20,0,C Reardon,29,0,190
15,0,C Cook,22,4,202
7,0,T OConnor,10,0,68
11,0,K Hess,27,1,121
16,3,D Gardner,30,2,248
25,2,K Pohl,49,2,311
7,0,M Leidner,8,0,105
3,0,P Nelson,4,0,19
11,0,T Norvell,23,2,162
22,1,L Kilgore,36,1,224
19,2,P Lynch,27,1,170
0,0,J Craig,1,0,0
10,0,K Reynolds,13,2,233
1,0,J Hendrick,2,0,4
17,2,T Hurley,25,1,152
2,0,T Sasek,7,0,27
21,0,T Martinez,35,3,203
16,1,B Hundley,24,3,294
7,1,A McDonald,11,2,156
7,0,K Davis III,14,1,143
0,1,J Matthews,1,0,0
18,1,J Showers,28,1,253
9,0,T Siemian,14,0,99
6,1,K Colter,7,1,40
0,0,Z Oliver,1,0,0
16,1,T VanTubbergen,41,2,202
31,0,D Thompson,47,1,274
27,2,K Wenning,46,2,333
25,0,T Tettleton,38,1,266
1,0,D Vick,1,0,9
30,1,R Cato,45,1,366
27,0,B Bell,37,4,413
17,1,C Green,33,0,226
17,1,J Walsh,30,1,181
6,0,C Chelf,6,1,90
18,0,C Berry,38,0,114
1,0,R Mossakowski,2,0,10
23,0,M Mariota,33,4,456
2,0,J Lockie,2,0,15
13,0,J Worley,25,1,126
2,0,N Peterman,4,0,12
13,2,T Savage,17,2,236
1,0,C Voytik,1,0,8
8,0,C Mitchem,15,0,64
0,0,C Gautsche,1,0,0
21,0,C Hackenberg,28,1,262
20,1,B Bortles,27,3,288
25,1,R Henry,40,3,256
0,0,B Marshall,1,0,0
20,0,T Rees,33,2,309
14,2,T McHargue,31,0,168
1,0,D Jackson,4,0,10
13,2,J Heaps,28,1,157
1,0,M Cummings,1,0,13
4,0,C Dodd,9,0,45
4,0,G Nova,4,0,44
24,1,T Benz,40,1,335
11,0,R Metheny,15,0,193
5,0,B Bridge,11,0,77
0,0,T Fetner,1,0,0
27,3,B Doughty,47,3,282
21,0,C Shaw,29,3,284
7,1,D Thompson,9,0,75
12,1,A Carta Samuels,22,1,147
8,1,S Bench,23,1,128
1,0,B Eveld,2,0,2
10,1,J Johnson,17,0,98
15,0,T Hunt,18,3,265
8,0,D Allen,11,1,62
4,0,C Loeb,5,0,24
1,0,A Broyld,1,0,8
1,1,C Andrews,8,0,14
4,1,M Misley,11,0,11
1,0,K Berg,2,0,9
7,0,C Reilly,8,1,69
6,1,C Granger,15,0,58
1,0,P Walker,3,0,13
23,0,M Nebrich,36,2,320
24,0,C McCoy,36,1,196
17,0,B Wallace,25,2,177
0,0,B Brunetti,1,0,0
0,0,L Treadwell,1,0,0
14,0,L Woodside,24,1,185
2,0,T Owens,2,0,20
21,1,V Adams,41,3,326
28,2,J Manziel,39,5,464
20,0,A McCarron,29,4,334
24,0,C Herring,28,3,266
1,0,A Williams,1,0,23
0,1,N Sherry,1,0,0
23,2,C Rush,46,1,265
15,0,C Kessler,17,2,237
2,0,M Wittek,2,0,27
11,0,C Rettig,24,0,83
19,3,T Wilson,33,2,279
27,0,S Mannion,45,5,443
19,0,C Keeton,25,5,249
4,0,C Harrison,4,1,71
12,0,A Chipoletti,20,0,34
0,0,J Clark,2,0,0
28,0,T Price,47,2,310
43,2,K Browning,68,3,315
0,0,J Manton,1,0,0
32,1,C Halliday,41,5,383
3,0,A Apodaca,7,0,27
22,3,A Cantu,30,0,146
25,1,F Childress,41,3,359
5,0,R Bell,13,0,63
3,0,B McLane,5,0,21
30,1,B Smith,47,1,264
16,1,T Tancik,29,1,161
14,1,S Lobato,23,0,114
20,1,P Thomas,36,0,213
24,0,T Boyd,37,3,244
39,0,D Carr,60,4,460
31,1,J Southwick,45,0,313
1,0,T Harman,1,0,30
1,0,G Hedrick,1,1,18
11,0,J Awini,18,0,89
1,0,K Roberts,1,1,38
0,0,N Romine,1,0,0
35,0,B Smith,41,4,373
27,2,K Pohl,43,3,321
25,1,T Broadway,37,3,305
20,1,A McCarron,26,1,258
1,0,B Sims,1,1,14
24,0,G Grayson,38,0,228
5,0,K White,6,0,45
1,0,A Schurr,1,0,22
4,0,A Santiago,9,0,19
6,1,T Price,17,1,132
18,0,B Petty,27,4,351
7,1,S Russell,9,1,119
17,2,K Browning,41,1,219
1,1,B Brown,5,0,1
19,1,M Johnson,22,2,244
4,0,J Knapke,4,1,71
5,0,M Schilz,6,0,63
22,0,M Miller,32,0,134
2,0,P Frazier,2,0,12
18,1,T Hill,48,0,260
24,0,T Wilson,35,2,273
14,2,C Rush,24,1,214
13,0,T Owens,17,1,139
3,0,L Woodside,6,0,27
16,1,C Whitmer,32,2,159
11,2,D Gardner,23,0,97
21,4,B Connette,32,4,323
23,0,T Savage,33,6,424
20,2,T Benz,32,1,212
17,0,K Wenning,28,2,317
2,0,O Mann,3,0,29
31,2,J Johnson,50,3,326
13,1,L Kilgore,23,2,150
0,1,A Grammer,1,0,0
8,0,T Murphy,14,1,134
3,1,J Driskel,6,0,33
10,2,J Worley,23,1,149
4,2,N Peterman,11,0,5
10,0,J Winston,19,2,148
3,0,J Coker,6,0,78
5,0,J Wilson,10,0,37
3,1,Q Williams,7,0,23
22,1,A Murray,30,3,408
1,0,R Wooten,1,0,42
21,1,D Thompson,36,1,202
5,0,A McNulty,5,0,36
7,0,V Lee,12,1,104
14,1,B Renner,29,2,218
15,1,J OKorn,33,3,281
3,0,G Ward Jr,3,0,48
21,1,T McHargue,36,0,232
1,0,L Turner,1,1,57
21,3,N Sudfeld,39,1,229
8,0,T Roberson,14,1,148
32,2,J Franklin,47,2,343
10,0,J Rudock,15,2,134
1,0,C Beathard,3,0,54
14,2,T VanTubbergen,32,0,114
2,1,Z Terrell,6,0,21
28,2,J Heaps,46,1,279
35,1,R Higgins,55,1,289
17,0,T Bridgewater,22,4,212
5,0,W Gardner,5,1,42
4,0,E Hilliard,9,0,27
14,1,Z Mettenberger,22,1,229
17,2,N Marshall,33,0,224
17,0,C Brown,26,1,210
11,2,F Childress,22,0,62
20,0,A Doyle,28,1,133
3,0,M Wegzyn,5,0,16
18,1,A Carta Samuels,27,2,219
1,0,W Tate,1,0,21
17,0,P Lynch,26,1,176
20,1,A Kennedy,37,0,166
2,0,F Knighten,2,1,15
11,0,R Williams,13,2,176
3,0,S Morris,4,1,82
6,0,G Crow,6,1,55
3,2,A Bostick,11,0,23
4,2,Z Hutchenson,10,0,21
1,0,L Prunty,3,0,5
0,0,S Barnes,1,0,0
7,2,A Boucher,16,0,80
23,2,B Kay,37,0,171
5,0,M Leidner,12,0,71
22,2,D Fales,35,3,439
13,0,D Prescott,21,1,233
3,0,D Williams,5,0,47
1,0,J Lewis,1,1,36
15,1,C Robinson,25,1,105
1,0,D Anthony,3,0,29
1,0,D Tidwell,3,0,5
12,0,T Armstrong Jr,15,1,169
8,0,R Kellogg III,9,1,136
1,0,R Fyfe,1,0,5
19,2,A Sumner,29,0,238
14,0,T Stewart,20,3,202
9,0,T Graham,15,0,77
8,2,S Schroeder,14,1,74
5,0,J Higgins,11,0,51
2,2,I Woolsey,5,0,41
21,2,J Lynch,30,1,235
34,2,J Garoppolo,49,6,450
5,1,K Colter,9,1,85
5,0,T Siemian,8,0,37
25,2,M Wasilewski,40,2,237
4,0,D Collins,6,0,35
0,0,J Ebeling,1,0,0
14,0,T Rees,34,1,142
16,0,C Cook,32,1,135
0,0,A Maxwell,3,0,0
0,1,R Shelton,1,0,0
24,1,K Guiton,34,6,215
10,1,D Fleming,16,0,30
13,0,T Tettleton,15,3,213
3,0,D Vick,8,0,30
11,0,A Spivey,22,0,114
2,0,T Mitchell,4,0,29
13,1,C Hackenberg,35,1,176
0,0,T Ferguson,1,0,0
12,1,C Reardon,28,0,100
5,0,D Fisher,8,0,34
22,1,G Nova,43,3,346
14,0,A Derby,26,1,137
1,0,S Irwin Hill,1,0,24
1,0,J Williams,1,1,21
16,2,Q Kaehler,25,2,251
0,0,E Ruffin,1,0,0
38,0,S Mannion,55,3,367
11,1,K Hogan,17,2,151
30,2,T Kelly,55,3,367
16,0,T Hunt,21,4,175
3,0,D Allen,5,0,25
22,1,N Montana,38,1,213
14,0,D Ash,25,1,166
5,0,C McCoy,9,0,59
19,0,J Waters,30,0,275
14,1,J Manziel,21,1,244
4,0,M Joeckel,9,0,63
1,0,K Hill,5,0,9
37,1,G Gilbert,62,1,310
4,0,N Burcham,5,0,31
19,2,D Webb,43,2,310
14,1,B Mayfield,20,0,124
12,1,T Arndt,23,0,108
2,0,J Moore,3,0,21
1,0,D DeLancellotti,5,0,4
10,1,A Brown,20,2,159
3,0,J Perry,7,1,53
23,1,Z Adkins,44,1,194
0,0,C Jones,1,0,0
23,2,B Hundley,35,3,280
9,0,J Neuheisel,11,0,96
3,0,M Fafaul,3,0,18
9,0,A McDonald,13,1,98
6,1,K Davis III,13,0,48
14,0,C Herring,20,1,140
0,0,N Sherry,2,0,0
13,2,T Norvell,33,1,141
13,0,C Kessler,26,1,164
21,0,C Keeton,39,2,179
0,0,D Tialavea,1,0,0
17,0,J Showers,31,0,119
18,0,E Soza,24,1,204
18,2,D Watford,25,2,206
2,0,G Lambert,5,0,17
9,0,E Kordenbrock,27,0,38
0,0,A Augustine,4,0,0
18,2,L Thomas,34,1,181
19,2,R Cato,41,2,228
16,0,K Price,21,3,213
5,0,C Miles,7,1,97
18,2,J Arias,39,0,140
1,0,C Reyes,1,0,2
31,2,C Halliday,43,4,346
17,0,C Chalich,23,0,167
