defensive two point conversion, forced fumble, forced fumbles, fumble return touchdowns, fumble return yards, interception return touchdowns, interceptions, name, sacks, safeties, tackle assists, tackles
,,0,0,,0,0,Desmond Bishop,0.000,0,4.000,8
,,0,0,,0,0,Morgan Burnett,0.000,0,6.000,7
,,1,0,,0,0,Sam Shields,0.000,0,1.000,6
,,1,0,,0,0,Nick Collins,0.000,0,2.000,5
,,0,0,,0,0,Erik Walden,1.000,0,1.000,3
,,0,0,,0,0,Tramon Williams,0.000,0,0.000,3
,,0,0,,0,0,Jarius Wynn,1.000,0,1.000,3
,,0,0,,0,0,Jarrett Bush,0.500,0,1.000,2
,,0,0,,0,0,BJ Raji,0.000,0,0.000,2
,,0,0,,0,0,Charles Woodson,0.000,0,0.000,2
,,0,0,,0,0,AJ Hawk,0.500,0,3.000,1
,,0,0,,0,0,Clay Matthews,0.000,0,3.000,1
,,0,0,,0,0,Ryan Pickett,0.000,0,3.000,1
,,0,0,,0,0,Howard Green,0.000,0,1.000,0
,,0,0,,0,0,Jabari Greer,0.000,0,0.000,7
,,0,0,,0,0,Roman Harper,0.500,0,2.000,7
,,0,0,,0,0,Patrick Robinson,0.000,0,0.000,5
,,0,0,,0,0,Jonathan Vilma,0.000,0,2.000,5
,,0,0,,0,0,Malcolm Jenkins,0.000,0,1.000,4
,,0,0,,0,0,Scott Shanle,0.000,0,2.000,4
,,0,0,,0,0,Jonathan Casillas,1.000,0,0.000,2
,,0,0,,0,0,Jeff Charleston,0.000,0,1.000,2
,,0,0,,0,0,Will Herring,0.000,0,0.000,2
,,0,0,,0,0,Cameron Jordan,0.000,0,1.000,2
,,0,0,,0,0,Sedrick Ellis,0.000,0,1.000,1
,,0,0,,0,0,Aubrayo Franklin,0.000,0,0.000,1
,,0,0,,0,0,Junior Galette,0.500,0,2.000,1
,,0,0,,0,0,Tracy Porter,0.000,0,4.000,1
,,0,0,,0,0,Turk McBride,0.000,0,0.000,1
,,0,0,,0,0,Mitch King,0.000,0,1.000,0
,,0,0,,0,0,Shaun Rogers,0.000,0,1.000,0
,,0,0,,0,0,Tim Jennings,0.000,0,1.000,7
,,0,1,,0,1,Brian Urlacher,0.000,0,4.000,6
,,1,0,,0,0,Charles Tillman,0.000,0,2.000,5
,,0,0,,0,0,Henry Melton,2.000,0,1.000,4
,,0,0,,0,0,DJ Moore,0.000,0,2.000,3
,,0,0,,0,0,Major Wright,0.000,0,1.000,3
,,0,0,,0,0,Anthony Adams,0.000,0,0.000,2
,,0,0,,0,0,Lance Briggs,0.000,0,1.000,2
,,0,0,,0,0,Chris Harris,0.000,0,1.000,2
,,0,0,,0,0,Israel Idonije,0.000,0,2.000,1
,,0,0,,0,0,Brandon Meriweather,0.000,0,1.000,1
,,0,0,,0,0,Amobi Okoye,1.000,0,0.000,1
,,0,0,,0,0,Julius Peppers,1.000,0,1.000,1
,,0,0,,0,0,Nick Roach,0.000,0,1.000,1
,,0,0,,0,0,Matt Toeaina,0.000,0,2.000,0
,,0,0,,0,0,Sean Weatherspoon,0.000,0,1.000,9
,,0,0,,0,0,Curtis Lofton,0.000,0,0.000,8
,,0,0,,0,0,Thomas DeCoud,0.000,0,0.000,7
,,0,0,,0,0,Dunta Robinson,0.000,0,0.000,6
,,0,0,,0,0,John Abraham,2.000,0,0.000,4
,,0,0,,0,0,William Moore,0.000,0,0.000,3
,,0,0,,0,0,Stephen Nicholas,0.000,0,0.000,3
,,0,0,,0,0,Lawrence Sidbury,1.000,0,0.000,3
,,0,0,,0,0,Brent Grimes,0.000,0,0.000,2
,,0,0,,0,0,Jonathan Babineaux,0.000,0,0.000,1
,,0,0,,1,1,Kroy Biermann,1.000,0,1.000,1
,,0,0,,0,0,Ray Edwards,0.000,0,0.000,1
,,0,0,,0,0,Peria Jerry,0.000,0,0.000,1
,,0,0,,0,0,Chris Owens,0.000,0,0.000,1
,,0,0,,0,0,Vance Walker,0.000,0,0.000,1
,,1,0,,0,0,D Qwell Jackson,2.000,0,1.000,10
,,0,0,,0,0,Phillip Taylor,0.000,0,1.000,5
,,0,0,,0,0,TJ Ward,0.000,0,1.000,5
,,0,0,,0,0,Mike Adams,0.000,0,1.000,3
,,0,0,,0,0,Jayme Mitchell,0.000,0,1.000,3
,,0,0,,0,0,Jabaal Sheard,0.000,0,0.000,3
,,0,0,,0,0,Usama Young,0.000,0,2.000,3
,,1,0,,0,0,Sheldon Brown,0.000,0,1.000,2
,,0,0,,0,0,Scott Fujita,0.000,0,1.000,2
,,0,0,,0,0,Chris Gocong,0.000,0,1.000,1
,,0,0,,0,0,Joe Haden,1.000,0,2.000,1
,,0,0,,0,0,Ahtyba Rubin,0.000,0,2.000,1
,,0,0,,0,0,Brian Schaefering,0.500,0,1.000,1
,,0,0,,0,0,Marcus Benard,0.500,0,1.000,0
,,0,0,,0,0,Reggie Nelson,1.000,0,2.000,7
,,0,0,,0,0,Jonathan Fanene,0.000,0,1.000,5
,,0,0,,0,0,Nate Clements,0.000,0,1.000,3
,,1,0,,0,0,Chris Crocker,1.000,0,0.000,3
,,0,0,,0,0,Thomas Howard,0.000,0,5.000,3
,,0,0,,0,0,Rey Maualuga,0.000,0,3.000,3
