at bats, average, batting order, doubles, hit by pitchers, hits, home runs, left on base, name, position, rbi, runs, sacrifice flies, strike outs, triples, walks
5,316,1,1,['Casey Fossum'],3,0,4,Reed Johnson,LF,1,1,0,0,0,0
5,294,2,0,[],1,0,6,Lyle Overbay,1B,0,2,0,0,0,1
3,250,3,0,['Casey Fossum'],0,0,3,Vernon Wells,CF,1,1,1,0,0,0
3,375,4,0,[],2,1,1,Frank Thomas,DH,4,1,0,0,0,2
3,286,5,0,[],0,0,2,Troy Glaus,3B,1,0,0,1,0,0
2,500,,0,[],1,0,2,Jason Smith,3B,0,0,0,1,0,0
5,263,6,0,[],1,0,3,Alex Rios,RF,0,1,0,2,1,0
4,250,7,0,[],0,0,4,Aaron Hill,2B,0,0,0,0,0,1
3,667,8,0,[],2,0,1,Jason Phillips,C,0,1,0,1,0,1
0,167,,0,[],0,0,0,Gregg Zaun,C,0,0,0,0,0,1
4,364,9,1,[],2,0,3,Royce Clayton,SS,1,1,0,1,0,1
4,250,1,0,[],0,0,1,Dave Roberts,CF,0,0,0,0,0,0
4,211,2,0,[],0,0,1,Randy Winn,RF,0,0,0,0,0,0
3,250,3,0,[],0,0,1,Ryan Klesko,1B,0,0,0,0,0,1
4,353,4,0,[],1,0,1,Ray Durham,2B,0,1,0,0,0,0
4,333,5,1,[],2,0,0,Rich Aurilia,SS,1,0,0,0,0,0
4,188,6,0,[],0,0,2,Pedro Feliz,3B,0,0,0,0,0,0
2,333,7,0,[],1,0,1,Todd Linden,LF,0,0,0,0,0,1
3,0,8,0,[],0,0,3,Eliezer Alfonzo,C,0,0,0,0,0,0
1,0,9,0,[],0,0,0,Russ Ortiz,SP,0,0,0,1,0,0
1,0,,0,[],0,0,1,Kevin Frandsen,PH,0,0,0,0,0,0
0,0,,0,[],0,0,0,Jack Taschner,RP,0,0,0,0,0,0
0,0,,0,[],0,0,0,Kevin Correia,RP,0,0,0,0,0,0
0,0,,0,[],0,0,0,Jonathan Sanchez,RP,0,0,0,0,0,0
1,333,,0,[],1,0,0,Lance Niekro,PH,0,0,0,0,0,0
0,0,,0,[],0,0,0,Steve Kline,RP,0,0,0,0,0,0
5,143,1,0,[],1,0,2,Juan Pierre,CF,0,1,0,1,0,0
4,600,2,0,[],3,0,2,Wilson Valdez,SS,0,1,0,0,0,0
3,235,3,0,[],1,0,0,Nomar Garciaparra,1B,1,1,1,0,0,0
4,278,4,1,[],1,0,1,Jeff Kent,2B,2,0,0,1,0,0
4,278,5,0,[],1,0,1,Luis Gonzalez,LF,0,1,0,0,0,0
0,0,,0,[],0,0,0,Jonathan Broxton,RP,0,0,0,0,0,0
0,0,,0,[],0,0,0,Takashi Saito,RP,0,0,0,0,0,0
4,250,6,0,[],1,0,0,Mike Lieberthal,C,0,0,0,1,0,0
3,125,7,1,[],1,0,0,Andre Ethier,RF,0,0,0,0,0,1
3,67,8,0,[],0,0,1,Wilson Betemit,3B,1,0,0,2,0,1
2,0,9,0,[],0,0,3,Derek Lowe,SP,0,0,0,1,0,1
1,333,,0,[],0,0,0,Brady Clark,LF,0,0,0,0,0,0
5,333,1,0,[],1,0,3,Hanley Ramirez,SS,0,0,0,2,0,0
4,95,2,0,['Clay Condrey'],0,0,2,Dan Uggla,2B,0,0,0,2,0,0
4,500,3,1,[],1,0,3,Miguel Cabrera,3B,1,2,0,0,0,1
4,429,4,2,[],2,0,1,Mike Jacobs,1B,1,2,0,1,0,0
4,333,5,1,[],3,1,0,Josh Willingham,LF,4,1,0,1,1,0
2,91,6,0,[],0,0,1,Joe Borchard,RF,0,1,0,1,0,2
4,350,7,1,[],2,0,2,Alejandro De Aza,CF,1,1,0,1,0,0
3,250,8,0,[],0,0,3,Matt Treanor,C,0,0,0,1,0,0
1,0,9,0,[],0,0,1,Dontrelle Willis,SP,0,1,0,0,0,1
0,500,,0,[],0,0,0,Alfredo Amezaga,PH,0,0,0,0,0,1
0,0,,0,[],0,0,0,Renyel Pinto,RP,0,0,0,0,0,0
0,0,,0,[],0,0,0,Henry Owens,RP,0,0,0,0,0,0
1,500,,1,[],1,0,0,Jason Wood,PH,1,0,0,0,0,0
0,0,,0,[],0,0,0,Jorge Julio,RP,0,0,0,0,0,0
4,350,1,1,[],2,1,0,Jimmy Rollins,SS,3,2,0,2,0,1
4,294,2,1,[],1,0,2,Shane Victorino,RF,0,0,0,1,0,1
5,304,3,2,[],2,0,3,Chase Utley,2B,1,0,0,2,0,0
5,158,4,0,[],0,0,5,Ryan Howard,1B,0,0,0,3,0,0
3,389,5,0,[],1,0,0,Pat Burrell,LF,0,0,0,1,0,1
4,188,6,0,[],1,0,1,Wes Helms,3B,0,0,0,1,0,0
4,238,7,0,[],1,0,3,Aaron Rowand,CF,0,0,0,0,0,0
4,375,8,0,[],1,0,3,Carlos Ruiz,C,0,1,0,1,0,0
2,0,9,0,[],0,0,2,Brett Myers,SP,0,1,0,0,0,0
0,0,,0,[],0,0,0,Joseph Bisenius,RP,0,0,0,0,0,0
1,200,,0,[],0,0,2,Jayson Werth,PH,0,0,0,1,0,0
0,0,,0,[],0,0,0,Ryan Madson,RP,0,0,0,0,0,0
0,0,,0,[],0,0,0,Clay Condrey,RP,0,0,0,0,0,0
1,250,,1,[],1,0,0,Greg Dobbs,PH,0,1,0,0,0,0
5,346,1,1,[],2,0,1,Felipe Lopez,SS,0,0,0,0,0,0
4,211,2,0,[],1,0,3,Kory Casto,LF,0,0,0,1,0,0
3,250,3,0,[],0,0,0,Ryan Zimmerman,3B,0,0,0,1,0,1
4,304,4,0,[],1,0,3,Dmitri Young,1B,0,0,0,1,0,0
3,318,5,0,[],2,1,0,Austin Kearns,CF,1,1,0,1,0,1
4,286,6,1,[],1,0,2,Ryan Church,CF,0,0,0,2,0,0
0,0,,0,[],0,0,0,Chad Cordero,RP,0,0,0,0,0,0
3,375,7,0,[],1,0,1,Ronnie Belliard,2B,0,0,0,1,0,0
0,0,,0,[],0,0,0,Ray King,RP,0,0,0,0,0,0
0,0,,0,[],0,0,0,Ryan Wagner,RP,0,0,0,0,0,0
1,200,,0,[],0,0,0,Robert Fick,RF,0,0,0,1,0,0
4,143,8,0,[],0,0,2,Brian Schneider,C,0,0,0,1,0,0
1,0,9,0,[],0,0,0,John Patterson,SP,0,0,0,1,0,0
1,125,,0,[],0,0,0,Chris Snelling,PH,0,0,0,1,0,0
0,0,,0,[],0,0,0,Jesus Colome,RP,0,0,0,0,0,0
1,333,,0,[],1,0,0,DAngelo Jimenez,2B,0,0,0,0,0,1
2,294,1,0,[],1,0,0,Stephen Drew,SS,1,0,1,0,0,2
5,385,2,1,[],2,1,3,Eric Byrnes,RF,2,2,0,0,0,0
4,360,3,0,[],2,0,1,Orlando Hudson,2B,0,1,0,0,0,1
5,182,4,1,[],1,0,3,Chad Tracy,3B,2,1,0,0,0,0
5,286,5,0,[],1,0,3,Scott Hairston,LF,0,0,0,0,0,0
4,375,6,0,[],3,0,0,Tony Clark,1B,1,1,1,0,0,0
5,182,7,1,[],1,0,4,Chris Young,CF,1,1,0,1,0,0
2,182,8,0,[],0,0,0,Chris Snyder,C,0,1,0,1,0,2
3,0,9,0,[],0,0,3,Brandon Webb,SP,0,0,0,2,0,0
1,167,,0,[],0,0,0,Robby Hammock,PH,0,0,0,0,0,0
0,0,,0,[],0,0,0,Brandon Medders,RP,0,0,0,0,0,0
0,0,,0,[],0,0,0,Doug Slaten,RP,0,0,0,0,0,0
2,389,1,0,['Josh Fogg'],1,0,0,Marcus Giles,2B,0,1,0,0,0,1
4,300,2,0,[],2,0,2,Brian Giles,RF,0,0,0,0,0,1
4,300,3,1,[],2,0,2,Adrian Gonzalez,1B,2,0,1,0,0,0
4,250,4,0,[],2,0,3,Mike Cameron,CF,0,0,0,0,0,0
4,333,5,0,[],0,0,4,Khalil Greene,SS,0,0,0,1,0,0
4,333,6,0,[],1,1,0,Russell Branyan,3B,1,1,0,1,0,0
2,273,7,0,['Josh Fogg'],1,0,0,Terrmel Sledge,LF,0,0,0,0,0,0
0,0,,0,[],0,0,0,Doug Brocail,RP,0,0,0,0,0,0
0,0,,0,[],0,0,0,Scott Linebrink,RP,0,0,0,0,0,0
1,0,,0,[],0,0,0,Geoff Blum,PH,0,0,0,1,0,0
0,0,,0,[],0,0,0,Trevor Hoffman,RP,0,0,0,0,0,0
4,0,8,0,[],0,0,2,Rob Bowen,C,0,0,0,1,0,0
2,0,9,0,[],0,0,1,David Wells,SP,0,0,0,0,0,0
2,429,,0,[],1,0,0,Jose Cruz,LF,0,1,0,1,0,0
4,125,1,0,[],1,0,2,Willy Taveras,CF,0,0,0,0,0,0
4,500,2,0,[],1,0,1,Jamey Carroll,2B,2,0,0,1,0,0
4,238,3,0,[],1,0,0,Garrett Atkins,3B,0,0,0,1,0,0
4,368,4,0,[],2,0,1,Todd Helton,1B,0,0,0,0,0,0
4,348,5,0,[],0,0,2,Matt Holliday,LF,0,0,0,1,0,0
3,667,6,0,[],1,0,0,Jeff Baker,RF,0,0,0,0,0,0
0,143,,0,[],0,0,0,Steve Finley,RF,0,0,0,0,0,0
2,238,7,0,[],1,0,0,Troy Tulowitzki,SS,0,1,0,0,0,1
2,133,8,0,[],0,0,3,Chris Iannetta,C,0,1,0,1,0,1
1,0,9,0,[],0,0,0,Josh Fogg,SP,0,0,0,1,0,0
0,0,,0,[],0,0,0,Jeremy Affeldt,RP,0,0,0,0,0,0
0,0,,0,[],0,0,0,Ramon Ramirez,RP,0,0,0,0,0,0
1,294,,0,[],0,0,0,Brad Hawpe,PH,0,0,0,0,0,0
0,0,,0,[],0,0,0,Manny Corpas,RP,0,0,0,0,0,0
5,100,1,0,[],0,0,5,Kenny Lofton,CF,0,0,0,1,0,0
4,500,2,1,[],2,0,3,Jerry Hairston Jr,2B,0,2,0,0,0,1
5,136,3,1,[],1,0,2,Michael Young,SS,1,1,0,0,0,0
4,267,4,0,[],2,0,0,Mark Teixeira,1B,1,2,0,0,0,1
5,267,5,0,[],2,1,2,Sammy Sosa,DH,2,2,0,1,0,0
4,333,6,0,[],3,0,2,Hank Blalock,3B,0,1,0,1,1,1
4,250,7,0,[],2,0,2,Brad Wilkerson,LF,0,0,0,1,0,1
4,231,8,0,[],2,0,2,Nelson Cruz,RF,3,0,0,0,0,1
2,200,9,0,[],0,0,5,Gerald Laird,C,0,0,0,0,0,2
5,300,1,0,[],2,0,1,Julio Lugo,SS,1,1,0,2,0,0
3,263,2,0,[],2,0,1,Kevin Youkilis,1B,0,1,0,0,0,1
1,1000,,0,[],1,0,0,Eric Hinske,1B,0,0,0,0,0,0
4,158,3,0,[],1,0,5,David Ortiz,DH,0,0,0,0,0,1
5,263,4,0,[],1,0,3,Manny Ramirez,LF,1,0,0,2,0,0
5,368,5,0,[],2,0,3,JD Drew,RF,1,1,0,0,0,0
3,263,6,0,[],1,0,3,Mike Lowell,3B,0,0,0,0,0,1
3,143,7,1,[],1,0,2,Jason Varitek,C,1,0,0,0,0,1
4,118,8,0,[],0,0,3,Coco Crisp,CF,0,1,0,0,0,0
3,312,9,0,[],0,0,2,Dustin Pedroia,2B,0,0,0,1,0,1
4,278,1,0,[],2,0,1,Ryan Freel,CF,0,2,0,1,0,1
2,353,2,0,[],1,1,1,Adam Dunn,LF,2,3,0,0,0,3
4,167,3,0,[],1,0,1,Brandon Phillips,2B,1,1,1,1,0,0
3,250,4,0,[],0,0,1,Ken Griffey Jr,RF,0,0,0,1,0,2
4,375,5,0,[],3,0,2,Edwin Encarnacion,3B,2,1,0,1,0,1
3,273,6,0,[],1,0,3,Scott Hatteberg,1B,1,0,0,0,0,1
1,400,,1,[],1,0,0,Jeff Conine,1B,0,0,0,0,0,0
5,375,7,1,[],2,0,5,Alex Gonzalez,SS,1,0,0,3,0,0
3,143,8,0,[],0,0,3,Javier Valentin,C,0,0,0,0,0,1
0,0,,0,[],0,0,0,Kirk Saarloos,RP,0,0,0,0,0,0
0,0,,0,[],0,0,0,David Weathers,RP,0,0,0,0,0,0
3,0,9,0,[],0,0,3,Aaron Harang,SP,0,0,0,1,0,0
0,0,,0,[],0,0,0,Jon Coutlangus,RP,0,0,0,0,0,0
0,0,,0,[],0,0,0,Todd Coffey,RP,0,0,0,0,0,0
0,0,,0,[],0,0,0,Rheal Cormier,RP,0,0,0,0,0,0
1,0,,0,[],0,0,0,Chad Moeller,C,0,0,0,0,0,0
5,261,1,0,[],2,0,0,Chris Duffy,CF,0,1,0,0,0,0
4,333,2,0,[],0,0,3,Jack Wilson,SS,0,0,0,1,0,0
4,190,3,0,[],1,0,1,Jason Bay,LF,0,0,0,2,0,0
4,158,4,1,[],2,1,1,Adam LaRoche,1B,2,2,0,1,0,0
3,278,5,1,[],1,0,0,Xavier Nady,RF,1,0,0,2,0,0
0,0,,0,[],0,0,0,Shawn Chacon,RP,0,0,0,0,0,0
0,0,,0,[],0,0,0,Jonah Bayliss,RP,0,0,0,0,0,0
0,0,,0,[],0,0,0,Juan P Perez,RP,0,0,0,0,0,0
1,0,,0,[],0,0,0,Ryan Doumit,PH,0,0,0,1,0,0
0,0,,0,[],0,0,0,Damaso Marte,RP,0,0,0,0,0,0
4,350,6,0,[],0,0,1,Jose Bautista,3B,0,0,0,0,0,0
3,0,7,0,[],0,0,0,Don Kelly,2B,0,1,0,0,0,1
4,500,8,1,[],2,0,0,Humberto Cota,C,1,1,0,1,0,0
2,500,9,0,[],1,0,0,Tony Armas,SP,1,0,0,0,0,0
2,250,,0,[],0,0,1,Nate McLouth,RF,0,0,0,2,0,0
4,316,1,1,[],2,0,0,David DeJesus,CF,0,1,0,0,0,1
5,167,2,0,[],0,0,3,Mark Grudzielanek,2B,1,0,0,1,0,0
4,133,3,0,[],0,0,3,Mike Sweeney,DH,0,0,0,0,0,0
4,750,4,1,[],3,1,0,Reggie Sanders,RF,2,3,0,1,0,0
4,182,5,0,[],1,0,2,Emil Brown,LF,0,0,0,0,0,0
3,571,6,1,[],2,0,1,Esteban German,3B,2,0,0,0,0,1
1,0,7,0,['Mike Maroth'],0,0,1,Ryan Shealy,1B,0,0,0,0,0,0
2,250,,0,[],1,0,1,Ross Gload,1B,0,0,0,0,0,0
3,300,8,0,[],0,0,2,John Buck,C,0,0,0,3,0,0
1,250,,0,[],0,0,2,Mark Teahen,PH,0,0,0,0,0,0
0,167,,0,[],0,0,0,Jason LaRue,C,0,0,0,0,0,0
4,294,9,0,[],1,0,0,Tony Francisco Pena,SS,0,1,0,1,0,0
3,375,1,0,[],2,1,0,Curtis Granderson,CF,2,2,0,0,0,1
4,444,2,0,[],1,0,1,Placido Polanco,2B,0,1,0,0,0,0
2,231,3,0,[],2,1,0,Gary Sheffield,DH,2,1,0,0,0,2
3,154,4,0,[],0,0,1,Magglio Ordonez,RF,1,0,1,2,0,0
4,176,5,0,[],0,0,2,Carlos Guillen,SS,0,0,0,0,0,0
4,353,6,0,[],1,1,1,Ivan Rodriguez,C,1,1,0,0,0,0
4,231,7,0,[],1,0,0,Sean Casey,1B,0,0,0,0,0,0
4,143,8,1,[],1,0,0,Craig Monroe,LF,0,1,0,2,0,0
4,0,9,0,[],0,0,1,Brandon Inge,3B,0,0,0,3,0,0
4,364,1,0,[],2,0,1,Scott Podsednik,LF,0,1,0,1,0,0
3,385,2,0,[],2,0,1,Darin Erstad,CF,0,1,0,0,0,0
2,143,3,0,[],0,0,2,Jim Thome,DH,0,0,0,0,0,2
0,333,,0,[],0,0,0,Pablo Ozuna,DH,0,0,0,0,0,0
4,286,4,1,[],2,0,2,Paul Konerko,1B,1,0,0,0,0,0
2,154,5,0,['Carlos Silva'],0,0,2,Jermaine Dye,RF,0,0,0,0,0,1
4,214,6,0,[],0,0,4,Joe Crede,3B,0,0,0,0,0,0
4,143,7,0,[],0,0,4,AJ Pierzynski,C,0,0,0,0,0,0
3,167,8,0,[],0,0,0,Tadahito Iguchi,2B,0,0,0,0,0,0
3,333,9,0,[],2,1,0,Juan Uribe,SS,1,1,0,0,0,0
3,471,1,0,[],1,0,0,Luis Castillo,2B,0,0,0,0,0,1
4,188,2,0,[],0,0,2,Nick Punto,3B,0,0,0,1,0,0
4,333,3,0,[],0,0,1,Joe Mauer,C,0,0,0,2,0,0
3,429,4,1,['Javier Vazquez'],2,0,0,Michael Cuddyer,RF,0,0,0,1,0,0
2,308,5,0,[],0,0,1,Justin Morneau,1B,0,0,0,1,0,2
4,200,6,0,[],0,0,5,Torii Hunter,CF,0,0,0,0,0,0
1,143,7,0,[],0,0,0,Jason Kubel,DH,0,0,0,1,0,1
1,333,,0,[],0,0,1,Jeff Cirillo,DH,0,0,0,1,0,0
3,167,8,0,[],0,0,3,Jason Tyner,LF,0,0,0,1,0,0
3,83,9,0,[],0,0,0,Jason Bartlett,SS,0,0,0,1,0,0
5,389,1,0,[],1,0,1,Robinson Cano,2B,0,1,0,1,0,0
4,278,2,0,[],0,0,0,Derek Jeter,SS,0,1,0,0,0,1
2,267,3,0,['Chris Ray'],0,0,1,Bobby Abreu,RF,0,3,0,1,0,2
4,389,4,1,[],3,2,0,Alex Rodriguez,3B,6,4,0,0,0,1
3,188,5,0,[],1,1,0,Jason Giambi,DH,3,1,0,0,0,1
1,250,6,0,[],0,0,0,Hideki Matsui,LF,0,0,0,0,0,0
2,0,,0,[],0,0,2,Miguel Cairo,LF,0,0,0,0,0,0
1,333,,0,[],0,0,0,Johnny Damon,CF,0,0,0,1,0,0
4,438,7,0,[],1,0,0,Jorge Posada,C,1,0,0,1,0,0
4,333,8,0,[],0,0,2,Doug Mientkiewicz,1B,0,0,0,0,0,0
4,83,9,0,[],1,0,0,Melky Cabrera,LF,0,0,0,1,0,0
3,176,1,0,[],0,0,1,Brian Roberts,2B,1,2,0,0,0,2
5,292,2,1,[],2,1,0,Melvin Mora,3B,5,1,0,1,0,0
5,250,3,0,[],2,1,0,Nick Markakis,RF,1,1,0,1,0,0
5,200,4,0,[],0,0,3,Miguel Tejada,SS,0,0,0,1,0,0
4,350,5,0,[],1,0,1,Aubrey Huff,DH,0,1,0,0,0,1
4,71,6,0,[],1,0,1,Kevin Millar,LF,0,1,0,0,0,0
1,0,,0,[],0,0,1,Freddie Lee Bynum,LF,0,0,0,1,0,0
2,200,7,0,['Kei Igawa'],1,0,0,Corey Patterson,CF,0,1,0,0,0,1
4,250,8,0,[],1,0,4,Chris Gomez,1B,0,0,0,0,0,0
4,167,9,0,[],1,0,5,Alberto Castillo,C,0,0,0,3,0,0
4,304,1,0,[],0,0,0,Gary Matthews Jr,CF,0,0,0,1,0,0
3,192,2,0,[],0,0,1,Orlando Cabrera,SS,0,0,0,1,0,1
4,440,3,0,[],0,0,2,Vladimir Guerrero,RF,0,0,0,0,0,0
4,276,4,0,[],1,0,2,Garret Anderson,LF,0,1,0,0,0,0
4,375,5,1,[],2,0,0,Casey Kotchman,1B,0,0,0,0,0,0
4,231,6,0,[],0,0,3,Howie Kendrick,2B,0,0,0,2,0,0
3,364,7,0,[],2,0,0,Maicer Izturis,3B,1,0,0,1,0,1
4,154,8,0,[],1,0,4,Mike Napoli,C,0,0,0,1,0,0
2,333,9,0,[],0,0,4,Erick Aybar,DH,0,0,0,1,0,0
2,0,,0,[],0,0,2,Robb Quinlan,DH,0,0,0,2,0,0
5,172,1,0,[],2,0,2,Jason Kendall,C,0,1,0,0,0,0
4,207,2,1,[],1,0,2,Shannon Stewart,LF,1,0,0,0,0,0
4,250,3,0,[],0,0,2,Milton Bradley,CF,0,0,0,2,0,0
4,393,4,0,[],3,0,1,Mike Piazza,DH,0,1,0,1,0,0
4,310,5,0,[],2,0,1,Eric Chavez,3B,0,0,0,0,0,0
3,333,6,1,[],1,0,3,Nick Swisher,1B,1,0,0,1,0,1
4,200,7,0,[],0,0,4,Bobby Crosby,SS,0,0,0,1,0,0
4,235,8,0,[],1,0,2,Travis Buck,RF,0,0,0,2,0,0
4,273,9,0,[],1,0,3,Mark Ellis,2B,0,0,0,0,0,0
4,231,1,0,[],0,0,0,Craig Biggio,2B,0,0,0,3,0,0
3,158,2,0,[],0,0,0,Morgan Ensberg,3B,0,1,0,2,0,1
4,190,3,0,[],0,0,1,Lance Berkman,1B,0,0,0,1,0,0
2,250,4,0,[],0,0,0,Carlos Lee,LF,0,0,0,0,0,2
4,250,5,1,[],1,0,1,Luke Scott,RF,1,0,0,1,0,0
4,143,6,0,[],1,0,2,Mark Loretta,SS,0,0,0,1,0,0
2,200,7,0,['Kip Wells'],0,0,0,Chris Burke,CF,0,0,0,0,0,0
3,308,8,0,[],1,0,2,Brad Ausmus,C,0,0,0,0,0,0
1,0,9,0,[],0,0,0,Jason Jennings,SP,0,0,0,0,0,0
1,400,,0,[],0,0,0,Orlando Palmeiro,PH,0,0,0,0,0,0
0,0,,0,[],0,0,0,Brian Moehler,RP,0,0,0,0,0,0
0,0,,0,[],0,0,0,Trever Miller,RP,0,0,0,0,0,0
0,0,,0,[],0,0,0,Dan Wheeler,RP,0,0,0,0,0,0
1,200,,0,[],0,0,1,Mike Lamb,PH,0,0,0,0,0,0
0,0,,0,[],0,0,0,Brad Lidge,RP,0,0,0,0,0,0
0,0,,0,[],0,0,0,Dave Borkowski,RP,0,0,0,0,0,0
5,227,1,0,[],1,0,1,David Eckstein,SS,0,1,0,0,0,0
3,389,2,0,[],1,0,0,Chris Duncan,LF,0,1,0,2,0,1
0,200,,0,[],0,0,0,So Taguchi,LF,0,2,0,0,0,1
5,136,3,0,[],2,1,0,Albert Pujols,1B,2,3,0,1,0,0
5,182,4,1,[],2,0,0,Scott Rolen,3B,4,1,0,1,0,0
4,214,5,0,[],1,0,3,Jim Edmonds,CF,0,1,0,1,0,1
4,188,6,0,[],2,0,2,Preston Wilson,RF,0,0,0,1,0,0
0,0,,0,[],0,0,0,Ryan Franklin,RP,0,0,0,0,0,0
0,400,,0,[],0,0,0,Scott Spiezio,PH,0,1,0,0,0,1
0,0,,0,[],0,0,0,Josh Hancock,RP,0,0,0,0,0,0
5,263,7,1,[],3,0,2,Yadier Molina,C,3,0,0,1,0,0
4,176,8,0,[],0,0,5,Adam Kennedy,2B,0,0,0,0,0,1
3,250,9,0,[],1,0,3,Kip Wells,SP,0,0,0,0,0,0
1,167,,0,[],0,0,0,Skip Schumaker,RF,0,0,0,0,0,0
3,150,1,0,[],1,1,4,Kelly Johnson,2B,1,1,0,0,0,1
0,0,,0,[],0,0,0,Mike Gonzalez,RP,0,0,0,0,0,0
0,0,,0,[],0,0,0,Rafael Soriano,RP,0,0,0,0,0,0
0,0,,0,[],0,0,0,Bob Wickman,RP,0,0,0,0,0,0
3,333,2,0,[],0,0,3,Edgar Renteria,SS,0,0,0,2,0,1
4,227,3,1,[],1,0,1,Chipper Jones,3B,0,1,0,0,0,0
4,130,4,0,[],0,0,2,Andruw Jones,CF,0,0,0,3,0,0
3,364,5,1,[],1,0,0,Brian McCann,C,1,0,0,1,0,1
0,0,,0,[],0,0,0,Brayan Pena,C,0,1,0,0,0,0
4,292,6,1,[],2,0,2,Jeff Francoeur,RF,1,0,0,0,0,0
1,167,7,0,[],0,0,0,Scott Thorman,1B,0,0,0,1,0,0
2,333,,0,[],1,0,1,Matt Diaz,LF,0,0,0,0,0,0
1,100,8,0,[],0,0,0,Ryan Langerhans,LF,0,0,0,0,0,1
1,91,,0,[],0,0,1,Craig Wilson,1B,0,0,0,0,0,1
1,0,9,0,[],0,0,0,Kyle Davies,SP,0,0,0,0,0,0
0,0,,0,[],0,0,0,Chad Paronto,RP,0,0,0,0,0,0
1,167,,0,[],0,0,2,Chris Woodward,2B,0,0,0,0,0,1
3,320,1,0,[],1,0,2,Jose Reyes,SS,0,0,0,0,1,1
4,130,2,0,[],0,0,2,Jose Valentin,2B,0,0,0,1,0,0
3,304,3,0,[],1,0,1,Carlos Beltran,CF,0,0,0,1,0,1
4,185,4,0,[],0,0,3,Carlos Delgado,1B,0,0,0,3,0,0
4,292,5,0,[],1,0,0,David Wright,3B,0,0,0,0,0,0
4,304,6,0,[],1,0,2,Moises Alou,LF,0,0,0,0,0,0
4,375,7,0,[],1,1,1,Shawn Green,RF,1,1,0,1,0,0
4,250,8,0,[],1,1,1,Ramon Castro,C,1,1,0,1,0,0
2,400,9,0,[],0,0,0,Orlando Hernandez,SP,0,0,0,1,0,0
0,0,,0,[],0,0,0,Julio Franco,PH,0,0,0,0,0,1
0,0,,0,[],0,0,0,Scott Schoeneweis,RP,0,0,0,0,0,0
0,0,,0,[],0,0,0,Aaron Heilman,RP,0,0,0,0,0,0
1,333,,0,[],0,0,0,David Newhan,PH,0,0,0,1,0,0
4,174,1,0,[],1,0,1,Rickie Weeks,2B,0,1,0,0,0,1
5,267,2,1,[],3,0,2,Craig Counsell,3B,3,1,0,0,1,0
5,292,3,0,[],1,0,4,JJ Hardy,SS,0,1,0,1,0,0
4,240,4,0,[],1,0,1,Prince Fielder,1B,1,1,0,1,0,1
4,353,5,0,[],1,1,0,Geoff Jenkins,LF,3,1,0,0,0,0
2,333,6,0,[],1,1,2,Gabe Gross,RF,1,1,0,1,0,1
0,0,,0,[],0,0,0,Matt Wise,RP,0,0,0,0,0,0
0,0,,0,[],0,0,0,Brian Shouse,RP,0,0,0,0,0,0
0,0,,0,[],0,0,0,Carlos Villanueva,RP,0,0,0,0,0,0
1,238,,0,[],0,0,0,Bill Hall,PH,0,0,0,0,0,0
0,0,,0,[],0,0,0,Derrick Turnbow,RP,0,0,0,0,0,0
0,0,,0,[],0,0,0,Francisco Cordero,RP,0,0,0,0,0,0
4,250,7,1,[],1,0,3,Damian Miller,C,0,1,0,1,0,0
4,286,8,0,[],2,0,3,Tony Gwynn,CF,0,1,0,0,0,0
2,250,9,0,[],1,0,1,Chris Capuano,SP,1,0,0,0,0,0
2,308,,0,[],1,0,0,Kevin Mench,RF,0,1,0,0,0,0
5,214,1,1,[],1,0,1,Alfonso Soriano,CF,0,1,0,0,0,0
4,0,2,0,[],0,0,0,Ryan Theriot,LF,1,1,0,0,0,1
4,440,3,1,['Derrick Turnbow'],2,0,2,Derrek Lee,1B,2,1,0,2,0,0
3,440,4,0,[],1,0,1,Aramis Ramirez,3B,0,0,0,1,0,1
4,333,5,0,[],0,0,4,Mark DeRosa,2B,0,0,0,4,0,0
4,158,6,0,[],1,0,2,Michael Barrett,C,1,0,0,0,0,0
2,308,7,0,[],0,0,0,Matt Murton,LF,0,0,0,0,0,0
0,0,,0,[],0,0,0,Neal Cotts,RP,0,0,0,0,0,0
0,375,,0,[],0,0,0,Cliff Floyd,PH,0,0,0,0,0,1
0,0,,0,[],0,0,0,Michael Wuertz,RP,0,0,0,0,0,0
0,0,,0,[],0,0,0,Will Ohman,RP,0,0,0,0,0,0
1,500,,0,[],0,0,2,Daryle Ward,PH,0,0,0,1,0,0
0,0,,0,[],0,0,0,Scott Eyre,RP,0,0,0,0,0,0
4,167,8,0,[],0,0,3,Ronny Cedeno,SS,0,0,0,1,0,0
1,0,9,0,[],0,0,0,Wade Miller,SP,0,0,0,0,0,0
2,182,,0,[],1,0,0,Jacque Jones,RF,0,1,0,0,0,1
4,286,1,0,[],0,0,0,Carl Crawford,LF,0,0,0,2,0,0
4,59,2,0,[],0,0,0,Ben Zobrist,SS,0,0,0,1,0,0
4,235,3,0,[],3,1,0,Rocco Baldelli,DH,1,2,0,0,0,0
4,250,4,0,[],1,0,1,Ty Wigginton,2B,0,0,0,1,0,0
3,350,5,1,[],2,0,0,Delmon Young,RF,1,1,0,0,0,1
4,529,6,0,[],1,0,3,Akinori Iwamura,3B,0,0,0,0,0,0
2,286,7,0,[],0,0,2,Elijah Dukes,CF,0,0,0,1,0,2
4,71,8,0,[],0,0,3,Dioner Navarro,C,0,0,0,1,0,0
3,0,9,0,[],0,0,0,Carlos Pena,1B,0,0,0,2,0,0
