longest punt return, name, punt return yards, punt returns
24,Terry Richardson,52,4
20,BJ Hill,23,2
9,Tracey Porter,9,1
0,Lance Bennett,0,1
22,Queito Teasley,22,1
5,Carl Sims,13,4
8,DeJuan Tribble,15,2
9,Zach Charles,12,3
55,Naaman Roosevelt,64,3
17,Jared Patterson,17,1
11,Nathan Meikle,17,2
0,Courtney Tennial,5,1
1,Idris Moss,0,2
11,DeSean Jackson,15,3
9,Dominic Jones,9,1
5,Johnny Walker,8,2
0,Damon Morton,0,1
36,Stephone Robinson,37,4
9,Reggie Nelson,10,4
0,Brandon James,0,1
1,Joe Burnett,1,1
0,Chris Davis,-18,1
4,Joe Fernandez,8,2
27,Jeremiah Johnson,57,3
22,Andrew Smith,69,5
15,Tyler Evans,34,3
15,Vincent Marshall,19,5
12,Perry McDaniel,12,1
32,Ryan Baum,32,2
2,John Guice,2,3
11,Brian Murph,19,2
12,Darrell McNeal,12,1
3,Yamon Figurs,-2,2
42,Rafael Little,148,6
13,Chevis Jackson,29,3
5,Danny Oquendo,5,1
0,Terry Love,-12,1
12,Brandon McDonald,39,4
3,Billy Barefield,3,1
13,Darnell Jenkins,13,1
8,Bruce Johnson,8,1
14,Steve Breaston,14,1
4,Damien Linson,7,3
18,Marcus Woods,39,6
8,Cornelius Brown,12,3
11,Marshay Green,11,1
25,Emmanuel Spann,85,5
20,Derek Pegues,30,3
11,Robert Dunn,39,7
10,Jason Tomlinson,11,2
34,Brandon Tate,30,2
0,Josh Morgan,17,2
6,Jason Worilds,6,0
12,Darrell Blackman,38,4
0,DaJuan Morgan,-6,1
9,Andre Jones,10,2
2,David Harvey,-1,2
27,Terrence Nunn,68,5
33,Nathan Swift,49,2
7,Marcus Perez,10,2
12,Chris Garrett,12,1
12,Thomas Wilson,17,2
15,Marquice Cole,19,3
3,Tom Zbikowski,4,2
6,Derrick Williams,6,1
6,Anthony Scirrotto,6,1
0,Evan Robertson,25,1
5,Zach Muzzy,5,1
3,Blake Warren,6,3
62,Reggie Smith,75,3
8,Marlon Wood,15,2
21,Royce Adams,44,3
20,Ryne Robinson,25,2
18,Willie Foster,29,3
0,Manny Collins,11,1
13,Kenny McKinley,20,2
6,Asher Allen,6,1
76,Ean Randolph,123,2
6,Amarri Jackson,6,1
82,Chandler Williams,82,1
17,Dwight Lowery,19,2
8,Jasper Faulk,8,1
0,Cornelius McGee,1,1
3,Max Meisel,3,2
12,Andy Brodell,27,3
18,Marcus Brock,28,2
16,JaJuan Spillman,19,2
7,Patrick Carter,7,1
6,Harry Douglas,7,2
8,Jonathan Hefney,8,1
15,Aaron Ross,20,2
8,Ted Ginn Jr,5,3
16,Chad Schroeder,39,3
9,Johnathan Batson,9,1
6,Phillip Nevels,6,1
2,Aundrae Allison,2,1
17,Eric Weddle,30,2
3,Danny Amendola,5,2
15,Emmanuel Byers,28,2
22,Josh Zidenberg,22,1
18,Andrew Pearman,15,2
26,Hoost Marsh,26,2
0,Willie Idlette,-2,2
0,Chris Davis,0,1
8,Charles Dillon,10,2
0,Michael Bumpus,0,1
9,Reggie Jones,9,1
22,Zach Hampton,22,2
0,Steve Odom,-12,3
14,Antonio Lewis,36,4
9,Desmond Gee,14,2
12,Danny Oquendo,15,3
15,Brian Murph,15,1
4,Jonathan Lamb,5,2
16,Simeon Castille,24,2
6,Javier Arenas,16,3
12,Chevis Jackson,19,2
8,DeJuan Tribble,14,3
6,Jeff Ross,6,0
24,Nathan Meikle,39,3
15,DeSean Jackson,22,3
0,Brandon Hampton,0,1
31,Blake Carter,31,0
0,Jordan Richards,22,1
16,Joe Burnett,16,1
28,Ean Randolph,33,2
4,Damien Linson,4,2
1,Andre Jones,1,1
0,David Harvey,-2,1
0,Chapelle Brown,1,1
0,Stephone Robinson,-2,1
48,Terry Richardson,78,5
33,Larry Taylor,33,1
31,Kenneth Moore,31,2
11,Willie Idlette,11,1
8,Aundrae Allison,8,2
18,Lionell Singleton,18,2
10,Freddie Barnes,20,2
5,Chris Davis,10,3
0,Marcus Ball,-1,1
11,Jacoby Ford,11,1
26,Thomas Flowers,40,2
20,Asher Allen,20,1
0,Prince Miller,16,1
12,CJ Byrd,12,0
5,Kevin Sanders,5,1
0,Rashad Slaughter,-4,1
13,Tyler Evans,25,2
4,Pat Clark,4,3
3,Leodis McKelvin,5,2
0,Myron Newberry,-4,1
13,Casey Flair,13,1
8,Vincent Marshall,12,2
1,Wes Williams,2,2
2,EB Halsey,2,1
16,Max Meisel,36,3
31,Andy Brodell,61,3
0,Antwon Moore,12,1
11,Jermaine Moreira,11,1
17,JJ Johnson,17,0
0,Phillip Gamble,9,1
14,Rafael Little,14,1
0,Marshay Green,-12,2
10,Patrick Carter,20,2
12,Bruce Johnson,22,3
23,Frederick Franklin,28,2
9,Ryne Robinson,3,2
12,Eugene Jarvis,18,2
35,Dominic Jones,80,6
0,Trumaine Banks,1,1
26,Derek Pegues,80,5
9,Fred Smith,11,2
5,Joe Garcia,5,1
0,Sedric Patterson,27,1
10,Johnny Walker,10,2
11,Greg Turner,11,3
0,Marcus Perez,0,1
5,Thomas Wilson,5,1
25,Trumaine Riley,81,7
4,Tom Zbikowski,4,1
21,Steve Breaston,64,4
12,Ted Ginn Jr,18,3
3,Derrick Stewart,3,1
25,Perrish Cox,52,5
27,Frantz Simeon,40,2
14,Jeremiah Johnson,22,3
0,Reggie Smith,-3,1
3,Darrelle Revis,3,1
9,Terry Love,14,3
7,Derrick Williams,9,2
2,Anthony Scirrotto,2,1
0,Royce Adams,0,1
10,BJ Hill,10,2
0,Mike Falco,0,2
46,Aaron Ross,58,3
0,Willie Foster,-3,1
62,Chris Garrett,90,3
11,Kenny McKinley,18,2
3,Jasper Faulk,3,1
0,Joe Sturdivant,0,1
10,Jason Tomlinson,10,1
0,Robert Henson,3,1
0,Marcus Brock,-1,2
11,Danny Amendola,24,6
7,Jonathan Hefney,7,1
35,Brandon James,65,4
0,Donnie Johnson,0,1
0,Charles Davis,0,1
9,Chad Schroeder,9,1
16,Jeremy Trimble,16,1
4,Desmond Reed,4,1
31,Terrence Nunn,27,3
0,Kevin Robinson,-2,2
24,Marquis Wilson,36,3
5,Derrek Richards,5,1
1,Earl Bennett,1,1
9,Peyton Hillis,9,1
14,Andrew Pearman,51,5
0,Emmanuel Byers,0,1
0,Joe Chapple,-2,1
58,Eddie Royal,138,6
3,Josh Morgan,3,1
14,Marlon Wood,23,2
27,Joe Fernandez,27,1
8,Michael Bumpus,9,2
5,Queito Teasley,10,3
29,Zach Hampton,57,6
7,Justin Amaral,18,4
13,Hoost Marsh,13,1
11,Marty Tadman,10,2
4,Quinton Jones,4,1
1,Pat Clark,1,1
0,Andrew Smith,-4,2
4,Andrew Pearman,-6,3
5,Marquice Cole,5,1
8,Andre Jones,8,1
10,Evan Robertson,10,1
3,Johnny Quinn,3,1
8,Cedric Washington,17,3
24,Javier Arenas,24,1
7,Syndric Steptoe,7,1
8,Desmond Reed,19,3
35,Robert Dunn,62,6
14,Naaman Roosevelt,27,2
9,BJ Hill,25,3
9,Queito Teasley,16,2
59,Jeremy Trimble,74,2
16,Quinton Jones,16,1
15,Myron Newberry,27,2
29,Corey Partridge,29,2
18,Nathan Meikle,29,2
15,Kevin Robinson,15,1
80,DeSean Jackson,83,2
17,Terry Richardson,15,3
6,Jacoby Ford,14,3
0,CJ Spiller,-8,1
20,Vaughn Rivers,20,1
0,Antonio Lewis,-13,2
11,Damien Linson,23,3
17,Brandon James,10,3
5,Keenan Burton,5,1
19,Tony Carter,19,1
10,Preston Parker,10,1
0,Joseph Agnew,5,1
1,Brandon King,1,1
13,Mikey Henderson,39,4
5,Stephone Robinson,5,1
35,Vincent Marshall,50,2
14,Perrish Cox,14,2
0,EB Halsey,-1,1
13,Herb Grigsby,13,1
0,Lance Bennett,-5,1
5,Larry Taylor,3,2
5,Brian Murph,5,1
6,Ean Randolph,8,2
10,Yamon Figurs,10,2
10,Patrick Carter,18,6
7,Chevis Jackson,7,1
31,Fred Smith,80,4
37,Danny Oquendo,75,5
13,Lionell Singleton,32,4
15,Terry Love,15,1
25,Tom Zbikowski,25,1
29,Steve Breaston,116,9
3,Zach Hampton,5,2
0,Marshay Green,-9,1
20,Kenneth Moore,34,3
11,Willie Idlette,30,3
9,Cornelius Brown,9,1
0,Marcus Woods,-3,2
6,Chris Garrett,6,1
7,Jason Tomlinson,14,2
1,Idris Moss,1,1
14,Levin Neal,23,2
6,DeJuan Tribble,10,2
3,Terrence Nunn,2,2
0,Leodis McKelvin,-1,1
41,Marcus Perez,58,4
19,Greg Turner,19,1
3,Thomas Wilson,3,1
36,Johnnie Lee Higgins,50,2
14,Ted Ginn Jr,29,3
61,Reggie Smith,68,3
50,Colby Smith,312,8
15,Sammie Stroughter,26,3
4,Taylor Kavanaugh,4,1
3,Wes Williams,4,2
18,Darrelle Revis,33,6
0,Aaron Berry,0,1
1,Royce Adams,1,1
13,Dominic Jones,13,1
28,Willie Foster,28,1
7,Kenny McKinley,13,2
19,Frantz Simeon,19,1
9,Justin Amaral,9,1
12,Marquis Wilson,18,2
49,James Jones,70,3
7,Blake Warren,8,2
0,Jason Hill,10,1
8,Michael Bumpus,3,2
9,Max Meisel,33,4
13,Aaron Ross,21,2
5,Tarell Brown,5,1
7,Ryan Baum,8,3
41,Steve Odom,52,3
6,Johnathan Batson,6,1
13,Chris Riser,18,3
54,Danny Amendola,133,5
7,Kevin Sanders,11,2
26,Derek Pegues,29,3
11,Earl Bennett,11,1
0,Josh Morgan,11,1
1,Eddie Royal,1,1
10,Derrick Stewart,15,2
8,Marlon Wood,17,4
79,Terrance Austin,80,2
47,Joe Chapple,76,3
14,Tyler Aldridge,14,1
0,Jimmie Vincent,0,1
0,Chris Page,-3,3
9,Joe Burnett,29,4
0,Robert Henderson,34,1
1,Jasper Faulk,1,2
12,Kenny McKinley,12,1
13,Marcus Brock,21,2
10,Nathan Meikle,14,3
22,Ean Randolph,26,2
12,Thomas Wilson,11,3
0,JaCorey Shepherd,0,1
11,Syndric Steptoe,11,1
15,Marlon Wood,43,3
17,Terry Richardson,21,2
5,Jeremiah Johnson,5,1
14,Marcus Perez,14,1
47,Queito Teasley,61,4
0,Latif Nurudeen,0,1
16,Yamon Figurs,11,3
4,Jermaine Moreira,-1,3
23,DeJuan Tribble,26,3
0,Kevin Akins,17,1
8,Jeff Smith,8,1
9,Derrick Stewart,19,3
80,Ryne Robinson,89,2
11,Jacoby Ford,14,2
5,CJ Spiller,2,2
2,Chris Riser,2,1
0,Larry Taylor,0,1
2,Jason Tomlinson,2,3
3,Leon Wright,12,4
22,Mike Brown,39,3
0,Josh Zidenberg,9,1
5,Lionell Singleton,5,1
14,Kevin Jones,14,1
5,Gary Vincent,5,1
1,Brandon James,1,1
6,Javier Arenas,6,3
35,Clifton Smith,46,3
15,Josh Sherley,15,0
0,Anthony Harding,12,1
58,Damon Morton,58,1
43,Johnny Walker,56,3
0,Myron Newberry,-2,3
13,Zach Hampton,24,4
2,Andy Brodell,2,1
9,Ted Ginn Jr,9,1
65,Ryan Baum,103,4
12,Jon Drager,12,2
2,Andre Jones,2,1
0,Rafael Little,-1,1
4,Damien Linson,0,3
9,Phillip Nevels,6,2
11,Trumaine Riley,27,4
14,Darrell McNeal,24,2
0,Frantz Simeon,0,1
22,Chevis Jackson,49,5
11,Derek Pegues,11,1
16,Terry Love,31,3
2,EB Halsey,2,1
6,Jonathan Hefney,6,1
15,Bruce Johnson,36,4
13,Dominic Jones,13,1
5,Steve Breaston,5,2
2,Marshay Green,2,2
3,Mikey Henderson,5,3
41,Tommy Saunders,41,1
1,Stephone Robinson,1,1
29,Terrence Nunn,29,1
9,Courtney Grixby,9,1
2,Tom Zbikowski,2,1
0,Royce Adams,0,1
4,Johnny Quinn,4,1
12,Desmond Gee,28,3
0,Chris Garrett,-4,1
16,DeSean Jackson,16,3
0,Steve Odom,0,1
18,Anthony Scirrotto,31,2
11,Derrick Williams,24,3
0,Marquice Cole,-1,1
8,James Jones,8,1
15,Max Meisel,24,2
0,Hoost Marsh,0,1
55,Quan Cosby,55,1
0,Tyrell Gatewood,35,1
36,Fred Smith,44,3
28,Blake Warren,28,3
2,Chad Schroeder,2,2
16,Danny Amendola,28,3
4,Kevin Sanders,4,1
0,Gavin Ketchum,15,1
12,Eric McNeal,12,0
5,Terrance Austin,5,2
4,Chris Hobbs,4,3
13,Casey Flair,13,1
4,John Guice,8,2
7,DeAngelo Wilson,11,3
9,Marquis Wilson,9,1
6,Quinton Jones,6,1
0,Marty Tadman,0,1
4,Kevin Robinson,7,2
10,Wes Williams,16,3
16,Alex Washington,29,2
14,Earl Bennett,19,3
14,Andrew Smith,32,3
33,Willie Idlette,48,2
13,Kenneth Moore,13,1
14,Michael Bumpus,14,1
0,Desmond Reed,0,1
13,Idris Moss,34,4
2,Jasper Faulk,2,2
5,Shareff Rashad,5,1
14,Darrell Blackman,14,1
11,Chris Davis,24,3
16,Patrick Robinson,16,1
7,Derrek Richards,17,5
3,Marcus Brock,8,3
15,Desmond Gee,15,1
3,Bradley Robinson,3,1
12,Patrick Carter,27,4
0,Chris Sutton,-2,1
18,Jason Tomlinson,18,1
5,Darrell McNeal,5,1
7,Javier Arenas,8,2
22,Leon Wright,32,4
76,Jeremy Trimble,146,4
11,Robert Dunn,11,1
8,Cedric Washington,8,1
0,Kyle Wilson,3,1
0,Quinton Jones,2,1
0,Marty Tadman,0,1
0,Tony Moss,1,1
4,Evan Wallace,4,1
0,Louis Johnson,4,1
2,BJ Hill,2,1
10,Justin Amaral,10,1
65,DeSean Jackson,85,3
5,Jeremiah Johnson,5,1
49,Derrick Stewart,71,4
6,Haruki Nakamura,6,1
1,David Harvey,1,1
0,Johnny Long,-1,1
14,Stephone Robinson,22,2
14,Carl Sims,24,3
18,Damon Morton,44,4
13,Bobby Good,27,3
0,Ben Parziale,10,1
6,Reggie Nelson,6,1
9,LaRon Landry,9,1
0,Chevis Jackson,-19,2
86,Mikey Henderson,93,3
0,Antonio Wardlow,8,1
15,Tyler Evans,29,2
4,Danny Oquendo,7,2
18,Kenny Patton,18,1
14,Myron Newberry,14,1
2,Vincent Marshall,2,1
0,Raymond Fry III,-6,1
49,Chris Williams,49,1
10,EB Halsey,16,5
0,Derrick McPhearson,0,0
6,Lance Bennett,6,1
12,Andy Brodell,15,2
16,Ryan Baum,16,1
8,Terrence Nunn,11,2
21,Brian Murph,47,3
7,Jonathan Lamb,7,1
16,Yamon Figurs,27,3
21,Daniel Gonzalez,21,0
11,Marcus Watts,11,1
63,Perrish Cox,71,3
14,Rafael Little,14,1
0,Noah Whiteside,-4,1
8,Bruce Johnson,9,4
9,Brandon Tate,26,4
20,Steve Breaston,20,1
22,Terry Love,22,1
17,Dominic Jones,19,3
17,Derrick Williams,18,2
5,Brendan Perretta,5,1
4,Alex Washington,3,3
0,Derek Pegues,-5,2
50,Vaughn Rivers,65,3
19,Hoost Marsh,41,4
2,George West,2,1
3,Chris Hobbs,3,1
24,Johnny Quinn,45,4
24,Lionell Singleton,30,2
21,Ted Ginn Jr,21,1
0,Corey Partridge,0,1
88,Chris Garrett,97,2
6,Joe Chapple,6,1
0,Reggie Smith,-3,2
32,Sammie Stroughter,99,4
8,Michael Bumpus,15,2
20,Amarri Jackson,28,2
0,Jerome Murphy,18,1
6,Ean Randolph,6,1
19,Larry Taylor,19,2
5,Bruce Williams,5,1
0,Max Meisel,0,1
15,Darrelle Revis,25,2
21,Jon Drager,45,4
0,Fred Smith,-2,2
11,JaCorey Shepherd,27,4
2,Steve Odom,2,1
40,Damien Linson,40,1
29,Danny Amendola,36,2
19,Tommy Saunders,19,1
10,Terrance Austin,25,4
7,Syndric Steptoe,7,1
0,Brian Cushing,21,1
2,Desmond Reed,2,1
8,Marlon Wood,8,2
63,Johnnie Lee Higgins,59,2
3,Blake Warren,5,2
19,Kevin Robinson,37,2
5,Clifton Smith,12,4
0,Willie Idlette,0,1
8,Zach Hampton,18,3
0,Marquice Cole,0,1
15,Ryne Robinson,15,1
0,Wendell Brunson,-3,1
12,Greg Turner,19,2
26,Chris Sutton,40,3
10,DeJuan Tribble,16,2
0,Eddie Royal,-8,1
14,CJ Spiller,14,1
5,Tyler Grisham,5,2
4,Jacoby Ford,4,1
26,Frantz Simeon,37,2
3,Darrelle Revis,3,1
11,Javier Arenas,15,3
15,Marshay Green,15,1
11,Reggie Fish,14,2
9,Cedric Washington,8,4
15,Tre Smith,15,0
0,Jerraud Powers,10,1
8,Brandon James,8,1
12,Damien Linson,25,4
3,BJ Hill,-7,4
8,Stephone Robinson,16,4
5,Terry Washington,5,0
8,Danny Amendola,1,2
72,Larry Taylor,85,4
6,Jeremy Trimble,6,2
51,Chris Davis,46,4
4,Idris Moss,4,1
11,Clifton Smith,16,2
0,Myron Newberry,-1,2
13,Mikey Henderson,13,3
9,Alex Washington,4,2
15,EB Halsey,31,4
0,Josh Abrams,26,1
13,Mark Parson,13,2
10,Ahmona Maxwell,10,0
11,Jonathan Lamb,19,2
7,Perrish Cox,-11,3
7,Yamon Figurs,12,2
8,Terrence Nunn,6,2
10,Jon Drager,10,1
0,Steve Odom,-1,1
0,Patrick Carter,0,1
15,Derrick Stewart,15,1
27,Craig Davis,31,3
22,Keenan Burton,32,2
10,Frederick Franklin,17,3
0,Tony Moss,-15,1
5,Marlon Haynes,5,1
4,Terry Love,5,2
60,Ted Ginn Jr,60,1
15,Brandon McDonald,22,2
5,Aaron Langford,5,1
21,Rashaun Jones,37,2
0,Colin McCarthy,10,1
1,Lionell Singleton,1,1
81,Derek Pegues,83,2
13,Jason Tomlinson,13,1
14,Willie Foster,23,2
0,Glen Lee,15,1
0,Manny Collins,14,1
18,Ronnie McGill,18,1
2,Brandon Tate,2,1
8,Amarri Jackson,10,3
1,Jackie Chambers,1,1
15,Darrell Blackman,14,2
10,Willie Idlette,17,2
13,Kenneth Moore,13,1
12,Royce Adams,10,4
8,Reggie Smith,22,5
5,Jeremiah Johnson,2,2
16,Derrick Williams,38,4
2,Steve Breaston,2,2
2,JaCorey Shepherd,2,2
13,Kevin Sanders,26,2
7,James Jones,7,4
19,Kevin Robinson,19,1
12,Jasper Faulk,13,3
19,Emmanuel Spann,19,1
16,Chris Hobbs,22,2
16,Syndric Steptoe,34,4
7,Aaron Ross,7,1
3,Carl Sims,5,2
2,Leodis McKelvin,2,1
10,Tommy Saunders,10,2
28,Casey Flair,28,1
0,George Vea,2,1
18,Thomas Wilson,18,1
7,Desmond Reed,7,1
8,Rudy Burgess,8,1
0,Terry Richardson,-7,1
88,Johnnie Lee Higgins,101,2
11,Fred Smith,18,6
17,Mike Brown,32,3
0,Emmanuel Byers,-4,1
5,Danny Oquendo,6,3
12,Marlon Wood,14,3
0,Sammie Stroughter,0,3
0,Michael Bumpus,3,1
3,DeSean Jackson,3,1
5,Luke Swan,5,1
4,Zach Hampton,4,3
18,Joe Chapple,40,3
0,Greg Turner,20,1
15,Vaughn Rivers,16,2
8,Hoost Marsh,3,2
7,Eric Weddle,11,3
11,Naaman Roosevelt,11,1
0,Jordan Gafford,19,1
8,Ryne Robinson,6,2
0,Chris Williams,0,1
20,Marty Tadman,20,1
13,Frantz Simeon,21,2
14,Michael Adams,28,3
0,Lamar Morgan,-1,1
11,Damien Linson,11,1
18,Corey Partridge,26,3
19,Marquis Wilson,19,1
8,Mike Brown,8,1
12,Brandon Tate,19,3
12,Vaughn Rivers,35,4
8,Andre Jones,15,2
0,David Harvey,0,1
4,Ryne Robinson,4,2
0,Kevin Jones,-6,3
0,Zach Muzzy,-1,1
28,Marshay Green,28,1
2,Brian Bonner,2,1
67,Syndric Steptoe,72,3
14,Sammie Stroughter,21,2
0,Robert Dunn,0,1
6,Chris McGaha,9,2
9,BJ Hill,16,2
16,Carl Sims,38,4
52,Jonathan Lamb,55,2
38,Nathan Meikle,67,3
3,DeSean Jackson,3,1
6,Robert Lewis,6,1
2,Marlon Wood,2,1
50,Joe Burnett,50,1
22,JaCorey Shepherd,22,1
4,CJ Spiller,4,1
5,Jacoby Ford,0,2
13,Tyler Evans,29,3
5,Segun Akande,5,1
3,Rashaun Jones,4,2
0,Steven Rogers,0,1
27,Blake Warren,24,2
3,Trumaine Riley,4,2
0,Steve Odom,0,1
17,Chris Davis,17,1
12,DeJuan Tribble,19,2
17,Mikey Henderson,49,4
37,Derek Pegues,37,1
0,Vincent Marshall,0,1
24,Johnnie Lee Higgins,24,1
42,Ben Alexander,42,0
5,Wes Williams,5,4
15,Quinton Jones,15,1
7,Marty Tadman,8,3
10,Ryan Baum,10,1
5,Danny Amendola,2,2
0,Marcus Bunton,0,1
8,Desmond Gee,15,3
77,Craig Davis,77,3
19,Clifton Smith,19,1
6,Bryan Carroll,8,3
0,Kevin Robinson,0,1
6,Danny Oquendo,9,2
65,Darrell Blackman,65,1
4,Idris Moss,4,1
5,Steve Breaston,4,2
0,Stevie Brown,0,1
19,Dominique Douglas,27,3
2,Tommy Saunders,2,1
20,Yamon Figurs,20,1
1,Nathan Swift,1,1
5,DeAngelo Wilson,7,2
4,Marcus Perez,4,1
3,Myron Newberry,3,1
8,Brendan Smith,8,1
33,Ashton Henderson,33,0
0,Devin Thomas,17,1
4,Terry Love,4,1
3,George West,3,1
2,Jeff Samardzija,2,1
15,Ryan Graves,25,2
19,Ted Ginn Jr,42,4
34,Tracey Porter,40,2
21,Chris Garrett,71,6
0,Reggie Smith,-1,2
0,Stephone Robinson,1,1
14,Perrish Cox,14,1
9,Chad Schroeder,16,2
15,Darrelle Revis,15,1
13,Willie Foster,23,3
18,Derrick Williams,30,2
13,EB Halsey,36,4
11,Royce Adams,13,3
22,Zach Hampton,22,3
4,Donny Baker,4,1
13,Chris Sutton,24,2
16,Bruce Williams,25,3
14,Trent Guy,20,4
40,Jonathan Hefney,104,6
16,Javier Arenas,19,3
11,Eddie Royal,17,2
5,Jasper Faulk,5,1
6,Michael Bumpus,6,1
14,Hoost Marsh,37,4
6,Damon Morton,7,3
8,Dominick Goodman,8,1
2,Haruki Nakamura,2,2
1,Derrick Stewart,1,1
19,Ean Randolph,18,3
12,Eddie Royal,16,2
4,CJ Spiller,6,2
0,Jacoby Ford,-1,1
4,Charles Davis,4,1
2,Johnnie Lee Higgins,3,2
26,Nathan Meikle,26,1
65,Javier Arenas,81,5
13,Peyton Hillis,13,1
0,Reggie Fish,-5,1
4,Darrell McNeal,4,1
24,Carl Sims,32,2
30,Chad Schroeder,30,1
69,DeJuan Tribble,98,3
0,Alex Pierre,16,1
13,Derrick Stewart,21,3
7,Max Meisel,7,1
19,Damon Morton,35,4
9,Thomas Wilson,21,3
2,Casey Hales,2,1
20,Frantz Simeon,32,2
6,Carldayle Brantley,6,1
1,Kevin Jones,-3,2
26,Brandon James,38,4
8,Reggie Nelson,8,1
5,Mikey Henderson,5,1
18,Rashaun Jones,13,4
1,Ryan Hill,1,0
15,Myron Newberry,22,2
0,Wes Williams,0,1
18,Brooks Turner,55,4
14,Tracey Porter,30,3
0,Lance Bennett,0,1
1,Terry Love,-8,2
13,Dominique Douglas,19,3
9,Jonathan Lamb,16,2
5,Chase McBride,5,1
2,Yamon Figurs,2,1
0,RJ Sumrall,-1,1
9,Eugene Jarvis,9,2
3,Landon Cohen,4,0
0,Jameson Hartke,2,1
1,Michael Adams,1,1
