assists, faceoffs lost, faceoffs won, goals, minutes, minutes even, minutes power play, minutes short handed, name, number, penalty minutes, plus minus, points, position, power play goals, shifts, short handed goals, shots on goal
0,3,2,0,18,15,3,0,Gabriel Landeskog,92,2,-3,0,LW,0,23,0,4
0,,,1,14,12,1,0,Andre Burakovsky,95,0,0,1,LW,1,20,0,2
0,2,4,0,17,14,3,0,Mikko Rantanen,96,0,0,0,RW,0,22,0,5
0,,,0,60,51,5,3,Philipp Grubauer,31,0,,0,G,0,,0,0
0,,,0,19,16,0,2,Marco Scandella,6,2,2,0,D,0,28,0,0
0,,,0,9,9,0,0,Sammy Blais,9,2,1,0,LW,0,16,0,1
0,,,0,18,16,2,0,Brayden Schenn,10,0,0,0,C,0,24,0,1
1,1,,0,15,13,0,1,Zach Sanford,12,0,1,1,LW,0,20,0,1
0,,,1,8,8,0,0,Kyle Clifford,13,0,1,1,LW,0,15,0,1
2,,1,0,15,12,1,1,Jaden Schwartz,17,0,2,2,LW,0,22,0,4
2,7,8,0,12,12,0,0,Robert Thomas,18,0,2,2,C,0,19,0,0
1,6,6,0,15,12,0,2,Tyler Bozak,21,0,1,1,C,0,22,0,1
0,,1,1,13,12,1,0,Jordan Kyrou,25,0,1,1,C,0,16,0,3
0,,,0,16,14,1,0,Vince Dunn,29,0,0,0,D,0,22,0,3
0,,,0,14,12,0,1,Robert Bortuzzo,41,4,1,0,D,0,22,0,1
0,,,0,22,18,2,1,Torey Krug,47,0,1,0,D,0,34,0,1
1,4,1,0,13,10,0,1,Ivan Barbashev,49,0,1,1,C,0,20,0,1
0,,,0,24,21,0,2,Colton Parayko,55,0,1,0,D,0,36,0,2
0,,,0,18,16,1,0,David Perron,57,0,0,0,LW,0,26,0,2
0,1,,2,13,11,0,1,Oskar Sundqvist,70,0,2,2,C,0,23,0,4
0,,,0,23,19,0,3,Justin Faulk,72,0,3,0,D,0,31,0,1
0,12,9,0,20,15,2,2,Ryan O'Reilly,90,0,0,0,C,0,29,0,5
0,,,0,60,51,3,5,Jordan Binnington,50,0,,0,G,0,,0,0
0,,,0,21,18,0,2,Philippe Myers,5,0,1,0,D,0,29,0,2
0,,,0,20,18,0,2,Travis Sanheim,6,0,1,0,D,0,30,0,1
0,,,0,15,13,0,1,Robert Hagg,8,0,2,0,D,0,21,0,2
0,,,0,23,17,2,3,Ivan Provorov,9,0,0,0,D,0,34,0,0
1,,,0,15,13,2,0,Travis Konecny,11,0,1,1,RW,0,22,0,3
0,,1,1,13,11,0,1,Michael Raffl,12,0,1,1,LW,0,21,0,2
1,1,5,1,16,12,2,2,Kevin Hayes,13,0,2,2,RW,0,26,0,3
1,5,5,0,19,15,2,2,Sean Couturier,14,0,1,1,C,0,26,0,1
0,6,8,1,14,12,1,0,Nolan Patrick,19,2,-2,1,C,1,24,0,1
1,4,3,0,13,11,0,1,Scott Laughton,21,2,1,1,LW,0,20,0,0
0,,,1,14,13,0,1,Oskar Lindblom,23,0,1,1,LW,0,24,0,2
0,,,1,13,12,1,0,James Van Riemsdyk,25,0,-2,1,LW,1,23,0,1
1,5,6,0,17,13,2,2,Claude Giroux,28,0,2,1,RW,0,28,0,3
2,,,0,18,16,1,0,Erik Gustafsson,56,0,0,2,D,0,27,0,1
0,,,0,18,16,0,2,Justin Braun,61,0,0,0,D,0,29,0,0
1,,,0,11,10,0,0,Nicolas Aube Kubel,62,0,1,1,RW,0,19,0,0
3,,,1,14,12,1,0,Joel Farabee,86,0,2,4,LW,0,23,0,4
0,,1,0,14,12,1,0,Jakub Voracek,93,2,-2,0,RW,0,23,0,1
0,,,0,59,50,3,5,Carter Hart,79,0,,0,G,0,,0,0
0,,,0,16,15,0,0,Cody Ceci,4,2,0,0,D,0,20,0,0
0,,,0,17,16,0,0,Mike Matheson,5,2,-1,0,D,0,24,0,2
0,,,0,18,15,2,1,John Marino,6,0,-1,0,D,0,27,0,1
0,,1,0,12,11,0,1,Colton Sceviour,7,0,-1,0,C,0,17,0,1
0,,,0,21,19,0,1,Brian Dumoulin,8,0,-1,0,D,0,28,0,2
0,1,,0,18,15,2,1,Evan Rodrigues,9,0,-1,0,LW,0,26,0,3
1,,,1,12,10,0,1,Brandon Tanev,13,0,1,2,LW,0,22,0,2
1,7,2,1,12,11,0,1,Mark Jankowski,14,0,1,2,C,0,21,0,1
0,,,0,15,13,2,0,Jason Zucker,16,0,-1,0,LW,0,22,0,1
0,,1,0,17,13,2,0,Bryan Rust,17,0,-1,0,RW,0,24,0,2
0,2,,0,10,10,0,0,Sam Lafferty,18,0,-1,0,C,0,17,0,2
1,,,0,13,11,2,0,Jared McCann,19,0,1,1,LW,0,22,0,4
0,,,0,18,14,2,1,Marcus Pettersson,28,0,0,0,D,0,25,0,1
0,5,2,0,12,10,0,1,Teddy Blueger,53,0,-1,0,C,0,19,0,2
0,,,0,24,19,3,1,Kris Letang,58,0,-1,0,D,0,30,0,3
0,,,0,18,14,3,0,Jake Guentzel,59,0,-1,0,LW,0,26,0,1
0,6,5,0,17,14,3,0,Evgeni Malkin,71,0,-1,0,C,0,27,0,4
0,8,10,1,18,14,3,0,Sidney Crosby,87,0,-1,1,C,1,26,0,2
0,,,0,59,50,5,3,Tristan Jarry,35,0,,0,G,0,,0,0
0,,,1,10,9,0,1,Mathieu Joseph,7,0,2,1,RW,0,14,0,3
0,,,0,14,12,1,0,Pat Maroon,14,0,0,0,LW,0,19,0,1
2,1,,0,15,9,3,1,Alex Killorn,17,0,2,2,LW,0,21,0,3
0,,,1,15,12,3,0,Ondrej Palat,18,2,1,1,LW,1,18,0,1
0,4,1,0,15,13,0,2,Barclay Goodrow,19,2,0,0,RW,0,19,0,1
0,,,0,17,14,0,3,Blake Coleman,20,0,0,0,C,0,20,0,2
1,7,7,1,16,12,3,0,Brayden Point,21,0,1,2,C,0,18,0,4
0,,,0,25,20,1,2,Ryan McDonagh,27,0,0,0,D,0,27,0,1
0,6,7,0,16,14,1,0,Yanni Gourde,37,0,0,0,C,0,19,0,2
0,,,0,15,14,0,1,Jan Rutta,44,2,0,0,D,0,22,0,1
0,,,0,10,10,0,0,Callan Foote,52,0,2,0,D,0,15,0,0
0,5,6,0,12,12,0,0,Mitchell Stephens,67,0,0,0,C,0,18,0,0
1,4,4,1,14,10,2,2,Anthony Cirelli,71,0,2,2,C,0,20,0,4
2,,,0,23,17,3,3,Victor Hedman,77,0,0,2,D,0,30,0,3
1,,,0,20,16,0,3,Erik Cernak,81,0,1,1,D,0,26,0,2
2,1,4,1,15,12,3,0,Steven Stamkos,91,0,1,3,C,1,19,0,5
0,,,0,13,13,0,0,Alexander Volkov,92,0,0,0,RW,0,17,0,0
1,,,0,20,18,1,0,Mikhail Sergachev,98,0,3,1,D,0,26,0,0
0,,,0,59,48,5,5,Andrei Vasilevskiy,88,0,,0,G,0,,0,0
0,,,0,19,17,1,1,Duncan Keith,2,4,-1,0,D,0,26,0,2
0,,,0,21,17,0,3,Connor Murphy,5,0,-1,0,D,0,28,0,0
0,,,0,11,10,0,0,Dominik Kubalik,8,0,-2,0,LW,0,17,0,0
0,1,,0,20,15,5,0,Alex DeBrincat,12,0,0,0,LW,0,21,0,2
0,,,0,14,12,0,1,Mattias Janmark,13,0,-1,0,C,0,20,0,1
0,,,0,18,16,0,2,Nikita Zadorov,16,0,-1,0,D,0,22,0,1
0,9,11,1,18,13,4,0,Dylan Strome,17,0,0,1,C,1,22,0,1
0,2,1,0,13,10,0,2,Ryan Carpenter,22,0,0,0,C,0,18,0,1
0,4,1,0,11,11,0,0,Pius Suter,24,0,-2,0,C,0,16,0,4
1,,,0,17,13,4,0,Adam Boqvist,27,2,-1,1,D,0,20,0,0
0,,,0,10,10,0,0,Matthew Highmore,36,0,0,0,C,0,16,0,0
0,,,0,20,18,0,2,Calvin De Haan,44,2,-1,0,D,0,28,0,0
0,,,0,17,16,0,0,Ian Mitchell,51,0,-1,0,D,0,22,0,1
0,4,10,0,14,11,0,3,David Kampf,64,0,0,0,C,0,20,0,1
1,,1,0,17,11,5,0,Andrew Shaw,65,0,-1,1,RW,0,23,0,1
0,8,4,0,15,12,0,1,Lucas Wallmark,71,0,-1,0,C,0,21,0,2
0,1,,0,11,10,0,0,Brandon Pirri,73,0,-2,0,C,0,16,0,2
0,,,0,20,15,5,0,Patrick Kane,88,0,0,0,RW,0,21,0,4
0,,,0,59,48,5,5,Malcolm Subban,30,0,,0,G,0,,0,0
1,,,0,22,18,0,3,Justin Holl,3,0,1,1,D,0,29,0,0
0,,,0,21,17,0,3,Jake Muzzin,8,0,1,0,D,0,28,0,0
1,,,0,18,14,2,1,Zach Hyman,11,0,-1,1,LW,0,25,0,1
0,5,2,0,14,12,0,2,Alexander Kerfoot,15,0,0,0,C,0,21,0,0
1,,,0,24,18,4,1,Mitchell Marner,16,0,-1,1,RW,0,29,0,2
1,2,4,0,7,6,1,0,Jason Spezza,19,0,0,1,C,0,12,0,2
0,,,0,10,10,0,0,Zach Bogosian,22,4,-1,0,D,0,18,0,1
0,,,0,12,12,0,0,Travis Dermott,23,0,-1,0,D,0,18,0,0
0,,1,0,10,8,1,0,Wayne Simmonds,24,5,0,0,RW,0,15,0,0
0,,,1,12,11,0,0,Jimmy Vesey,26,0,1,1,LW,0,21,0,2
1,13,13,0,25,19,4,0,Auston Matthews,34,0,0,1,C,0,30,0,7
0,,,1,28,23,4,0,Morgan Rielly,44,0,1,1,D,0,31,0,4
0,,,0,13,11,0,2,Ilya Mikheyev,65,0,0,0,RW,0,21,0,4
0,,,0,22,19,1,1,TJ Brodie,78,0,0,0,D,0,30,0,1
1,,2,2,18,15,2,0,William Nylander,88,0,1,3,RW,1,23,0,3
2,6,12,1,19,16,2,0,John Tavares,91,0,2,3,C,1,24,0,5
0,,,0,5,5,0,0,Alexander Barabanov,94,0,0,0,LW,0,8,0,0
0,3,,0,17,13,3,0,Joe Thornton,97,0,0,0,C,0,22,0,2
1,,,0,63,52,5,5,Frederik Andersen,31,0,,1,G,0,,0,0
1,,,0,24,18,3,2,Shea Weber,6,2,0,1,D,0,30,0,1
0,,,0,21,18,0,2,Ben Chiarot,8,5,-2,0,D,0,24,0,1
0,,2,0,15,13,1,0,Brendan Gallagher,11,0,-1,0,RW,0,22,0,3
0,7,7,1,18,15,2,0,Nick Suzuki,14,2,1,1,C,1,26,0,6
0,8,1,0,16,14,2,0,Jesperi Kotkaniemi,15,0,0,0,C,0,21,0,0
0,1,,2,17,15,2,0,Josh Anderson,17,2,1,2,RW,0,24,0,7
0,10,17,0,19,16,0,3,Phillip Danault,24,0,-1,0,LW,0,27,0,1
2,,,0,23,19,2,2,Jeff Petry,26,0,0,2,D,0,29,0,2
1,,,0,21,16,2,2,Alexander Romanov,27,0,0,1,D,0,26,0,3
0,1,,0,12,12,0,0,Joel Armia,40,0,0,0,RW,0,19,0,0
0,,,0,10,8,0,2,Paul Byron,41,0,-1,0,LW,0,19,0,0
1,,,0,17,15,0,2,Joel Edmundson,44,0,1,1,D,0,24,0,1
0,,,0,12,9,0,3,Artturi Lehkonen,62,0,-1,0,LW,0,21,0,1
0,6,1,0,8,6,0,2,Jake Evans,71,0,-1,0,C,0,14,0,0
0,,,0,16,13,2,0,Tyler Toffoli,73,0,0,0,RW,0,21,0,3
0,,,0,13,13,0,0,Brett Kulak,77,2,0,0,D,0,22,0,1
0,1,1,1,15,12,2,0,Tomas Tatar,90,0,0,1,LW,1,20,0,1
3,,,0,17,15,2,0,Jonathan Drouin,92,0,1,3,LW,0,25,0,1
0,,,0,63,52,5,5,Carey Price,31,0,,0,G,0,,0,0
0,,,0,23,19,2,2,Ryan Ellis,4,0,0,0,D,0,28,0,5
0,,,0,15,13,0,1,Matt Benning,5,0,2,0,D,0,19,0,0
0,,,1,18,14,3,0,Filip Forsberg,9,2,1,1,LW,0,21,0,2
0,7,4,0,18,14,2,1,Colton Sissons,10,0,-1,0,C,0,23,0,2
0,,1,1,13,13,0,0,Luke Kunin,11,0,1,1,C,0,19,0,2
0,,,0,21,17,2,1,Mattias Ekholm,14,0,-1,0,D,0,25,0,0
1,5,7,0,12,9,0,2,Brad Richardson,15,0,2,1,RW,0,20,0,0
0,1,,1,12,10,0,2,Calle Jarnkrok,19,0,2,1,C,0,16,0,1
0,,,0,16,14,2,0,Nick Cousins,21,2,-1,0,C,0,19,0,3
1,,,0,15,15,0,0,Rocco Grimaldi,23,0,0,1,RW,0,18,0,1
0,3,,0,17,14,3,0,Viktor Arvidsson,33,0,0,0,RW,0,18,0,4
0,,,0,5,5,0,0,Cole Smith,36,0,0,0,LW,0,9,0,1
1,1,2,0,15,11,2,1,Erik Haula,56,0,1,1,LW,0,20,0,3
0,,,0,16,16,0,0,Dante Fabbro,57,0,0,0,D,0,21,0,2
1,,,0,23,19,3,0,Roman Josi,59,0,1,1,D,0,26,0,6
0,,,0,15,13,0,1,Mark Borowiecki,90,0,2,0,D,0,19,0,0
0,12,7,0,16,13,3,0,Ryan Johansen,92,0,0,0,C,0,20,0,2
0,5,8,0,15,12,3,0,Matt Duchene,95,0,1,0,C,0,18,0,1
0,,,0,60,50,6,4,Juuse Saros,74,0,,0,G,0,,0,0
0,,,0,25,20,2,2,Seth Jones,3,0,0,0,D,0,31,0,3
0,,,0,25,21,1,2,Zach Werenski,8,0,0,0,D,0,28,0,4
0,,,0,14,9,2,2,Cam Atkinson,13,0,-2,0,RW,0,20,0,1
0,,,0,12,12,0,0,Michael Del Zotto,15,0,-1,0,D,0,17,0,4
0,4,4,0,12,11,1,0,Max Domi,16,2,-1,0,C,0,19,0,1
0,7,12,0,18,16,2,0,Pierre Luc Dubois,18,0,-1,0,LW,0,22,0,1
0,1,,0,12,12,0,0,Liam Foudy,19,0,0,0,C,0,15,0,0
0,7,6,0,14,11,0,2,Riley Nash,20,0,0,0,C,0,19,0,1
0,,,0,18,16,1,0,Mikhail Grigorenko,25,0,-1,0,C,0,22,0,3
0,,,0,17,15,2,0,Oliver Bjorkstrand,28,2,-1,0,RW,0,24,0,3
0,4,9,1,16,14,0,1,Boone Jenner,38,0,0,1,C,0,18,0,2
0,4,1,0,16,14,1,0,Alexandre Texier,42,2,-1,0,C,0,20,0,1
0,,,0,20,16,0,3,Vladislav Gavrikov,44,0,-1,0,D,0,27,0,2
0,,,0,12,11,0,0,Dean Kukan,46,0,-1,0,D,0,18,0,0
0,,,0,10,8,0,1,Eric Robinson,50,0,0,0,LW,0,14,0,1
0,,,0,14,13,1,0,Emil Bemstrom,52,0,1,0,RW,0,17,0,1
0,,,0,19,16,0,3,David Savard,58,0,-1,0,D,0,26,0,1
0,2,2,0,14,9,2,2,Nick Foligno,71,0,-1,0,LW,0,21,0,1
0,,,0,58,48,4,6,Joonas Korpisalo,70,0,,0,G,0,,0,0
0,,,0,18,16,0,2,Tucker Poolman,3,0,-1,0,D,0,26,0,0
1,,,0,22,17,3,2,Neal Pionk,4,0,1,1,D,0,29,0,2
0,,,0,12,12,0,0,Sami Niku,8,0,0,0,D,0,19,0,0
0,1,,0,15,11,0,3,Andrew Copp,9,0,0,0,C,0,22,0,2
0,1,2,0,9,7,0,1,Nate Thompson,11,0,0,0,C,0,15,0,1
0,5,10,0,13,10,0,2,Adam Lowry,17,0,0,0,LW,0,21,0,1
0,,,0,11,11,0,0,Mason Appleton,22,0,0,0,C,0,17,0,1
0,,,0,9,7,0,1,Trevor Lewis,23,0,0,0,C,0,14,0,0
1,,,0,19,16,0,2,Derek Forbort,24,0,1,1,D,0,25,0,2
0,8,8,0,16,11,4,0,Paul Stastny,25,0,0,0,C,0,21,0,3
1,1,,0,21,16,4,0,Blake Wheeler,26,0,0,1,RW,0,24,0,2
1,,,0,17,15,2,0,Nikolaj Ehlers,27,0,1,1,LW,0,20,0,4
1,1,1,2,16,13,2,0,Patrik Laine,29,4,1,3,RW,0,20,0,3
0,,,0,24,21,3,0,Josh Morrissey,44,0,0,0,D,0,31,0,1
0,8,9,1,26,19,7,0,Mark Scheifele,55,0,0,1,C,0,24,0,6
2,,,1,18,13,4,0,Kyle Connor,81,0,0,3,LW,1,22,0,3
0,,,0,10,7,2,0,Mathieu Perreault,85,2,0,0,LW,0,13,0,2
0,,,0,15,12,0,2,Nathan Beaulieu,88,0,0,0,D,0,21,0,1
0,,,0,61,49,7,5,Connor Hellebuyck,37,0,,0,G,0,,0,0
1,,,0,23,18,3,2,Rasmus Andersson,4,0,-1,1,D,0,28,0,1
1,,,0,19,14,1,3,Mark Giordano,5,0,-2,1,D,0,32,0,1
0,,,0,14,13,0,1,Juuso Valimaki,6,0,0,0,D,0,20,0,0
1,,,0,20,17,0,3,Christopher Tanev,8,0,1,1,D,0,27,0,1
0,2,1,0,10,9,0,1,Derek Ryan,10,2,0,0,C,0,17,0,1
0,4,4,0,17,12,1,3,Mikael Backlund,11,0,0,0,C,0,25,0,3
0,,,1,18,14,4,0,Johnny Gaudreau,13,0,-1,1,LW,1,22,0,3
0,,,0,9,8,1,0,Milan Lucic,17,0,-2,0,LW,0,13,0,2
0,,,1,19,14,3,0,Matthew Tkachuk,19,2,2,1,LW,0,25,0,5
0,,,0,11,8,0,3,Joakim Nordstrom,20,0,-2,0,C,0,19,0,0
1,7,8,0,18,14,4,0,Sean Monahan,23,0,-1,1,C,0,22,0,2
0,,1,0,14,14,0,0,Josh Leivo,27,0,0,0,LW,0,18,0,0
1,13,10,1,20,13,3,3,Elias Lindholm,28,2,2,2,C,0,31,0,1
1,,,0,12,11,1,0,Dillon Dube,29,0,2,1,C,0,21,0,1
0,,,0,21,20,0,1,Noah Hanifin,55,2,1,0,D,0,28,0,4
0,,,0,14,12,0,1,Andrew Mangiapane,88,0,0,0,LW,0,22,0,1
0,,,0,14,12,0,1,Nikita Nesterov,89,0,0,0,D,0,20,0,0
0,4,1,0,11,11,0,0,Sam Bennett,93,0,-2,0,C,0,14,0,0
0,,,0,61,49,5,7,Jacob Markstrom,25,0,,0,G,0,,0,0
0,,,0,19,14,0,5,Adam Larsson,6,0,-1,0,D,0,21,0,1
0,9,9,0,14,10,0,4,Kyle Turris,8,0,-1,0,C,0,21,0,1
0,,,0,11,10,0,0,Jesse Puljujarvi,13,0,-1,0,RW,0,14,0,7
0,1,,0,14,10,0,3,Josh Archibald,15,0,-1,0,RW,0,21,0,2
0,5,,0,9,5,0,4,Jujhar Khaira,16,10,-1,0,LW,0,15,0,2
0,,,0,15,10,0,4,Slater Koekkoek,20,0,-1,0,D,0,22,0,0
0,,,0,11,11,0,0,Dominik Kahun,21,0,0,0,C,0,15,0,3
1,,,0,17,12,5,0,Tyson Barrie,22,0,0,1,D,0,22,0,4
0,,,0,23,19,0,4,Darnell Nurse,25,2,3,0,D,0,29,0,2
4,6,15,0,22,15,5,1,Leon Draisaitl,29,0,3,4,C,0,22,0,1
0,,,0,10,6,4,0,Alex Chiasson,39,0,-1,0,RW,0,15,0,1
0,,,0,13,13,0,0,Zack Kassian,44,2,0,0,RW,0,17,0,3
2,1,,0,15,14,0,0,Kailer Yamamoto,56,4,2,2,RW,0,19,0,1
0,,,0,23,18,1,3,Ethan Bear,74,0,3,0,D,0,29,0,1
0,,,0,15,14,0,0,Caleb Jones,82,0,-1,0,D,0,16,0,0
1,,,2,23,15,3,4,Ryan Nugent Hopkins,93,0,2,3,C,1,23,0,8
1,6,2,3,21,16,5,0,Connor McDavid,97,2,2,4,C,1,20,0,9
0,,,0,60,45,5,9,Mikko Koskinen,19,0,,0,G,0,,0,0
0,,,0,20,12,7,0,Brock Boeser,6,0,0,0,RW,0,21,0,1
0,,,0,10,9,1,0,Jake Virtanen,18,0,1,0,RW,0,15,0,2
0,4,3,0,13,11,0,2,Brandon Sutter,20,0,0,0,C,0,23,0,2
1,,,0,20,16,0,4,Alexander Edler,23,0,-1,1,D,0,25,0,3
0,,,0,9,6,0,2,Antoine Roussel,26,10,-1,0,LW,0,16,0,1
1,,,0,16,12,0,3,Travis Hamonic,27,0,0,1,D,0,18,0,1
0,,,0,21,13,7,0,Nils Hoglander,36,2,-1,0,LW,0,25,0,2
0,4,1,0,20,12,8,0,Elias Pettersson,40,0,0,0,C,0,21,0,3
1,,,0,26,18,8,0,Quinn Hughes,43,2,-1,1,D,0,22,0,4
0,,,0,11,11,0,0,Olli Juolevi,48,0,0,0,D,0,16,0,2
0,10,16,0,23,16,7,0,Bo Horvat,53,0,-2,0,C,0,27,0,6
0,,,0,18,17,0,0,Tyler Myers,57,0,-1,0,D,0,22,0,3
0,,,1,17,13,1,1,Tyler Motte,64,4,0,1,C,0,27,0,3
0,,,0,17,15,1,1,Tanner Pearson,70,0,0,0,LW,0,22,0,2
0,,,0,7,7,0,0,Zack MacEwen,71,0,0,0,C,0,12,0,0
0,5,6,0,11,8,0,2,Jay Beagle,83,0,1,0,C,0,23,0,0
0,,,1,17,14,1,1,Nate Schmidt,88,0,0,1,D,0,25,0,2
0,3,4,0,9,8,0,0,Adam Gaudette,96,0,0,0,C,0,18,0,3
0,,,0,59,45,9,5,Thatcher Demko,35,0,,0,G,0,,0,0
0,,,0,17,13,0,3,Niklas Hjalmarsson,4,2,0,0,D,0,26,0,1
2,,,0,24,20,3,0,Jakob Chychrun,6,2,0,2,D,0,29,0,5
0,4,5,0,17,12,4,0,Nick Schmaltz,8,0,0,0,C,0,22,0,2
1,1,,1,18,15,2,0,Clayton Keller,9,2,1,2,RW,0,21,0,4
0,10,4,0,19,15,4,0,Derick Brassard,16,0,0,0,C,0,24,0,1
0,,,0,16,13,1,1,Tyler Pitlick,17,0,-1,0,C,0,22,0,2
1,4,15,0,21,15,4,1,Christian Dvorak,18,0,1,1,LW,0,25,0,4
0,8,8,0,12,9,0,2,Johan Larsson,22,0,-1,0,LW,0,22,0,0
0,,,0,21,17,3,1,Oliver Ekman Larsson,23,2,-1,0,D,0,27,0,2
0,1,2,0,13,11,1,0,Barrett Hayton,29,0,0,0,C,0,20,0,0
1,,,0,22,18,0,3,Alex Goligoski,33,0,1,1,D,0,29,0,2
0,1,,0,10,9,0,1,Christian Fischer,36,0,-1,0,RW,0,17,0,0
0,,,0,15,13,0,2,Jason Demers,55,0,-1,0,D,0,24,0,1
0,,1,0,13,11,0,2,Lawson Crouse,67,0,-1,0,LW,0,22,0,1
0,,,1,15,13,1,0,Phil Kessel,81,0,1,1,RW,0,23,0,2
0,,,0,18,17,0,0,Jordan Oesterle,82,0,1,0,D,0,24,0,1
1,,,1,21,16,4,0,Conor Garland,83,0,2,2,RW,1,24,0,7
0,,,0,11,10,0,1,Drake Caggiula,91,0,0,0,LW,0,18,0,2
0,,,0,63,50,6,5,Darcy Kuemper,35,0,,0,G,0,,0,0
2,1,1,1,19,15,2,1,Evander Kane,9,0,1,3,LW,0,29,0,7
0,,,0,10,10,0,0,Patrick Marleau,12,0,0,0,LW,0,15,0,0
0,1,,0,12,10,1,0,Ryan Donato,16,0,-1,0,C,0,17,0,3
0,,,0,11,10,0,0,Marcus Sorensen,20,0,0,0,LW,0,17,0,2
0,1,1,0,17,14,2,0,Timo Meier,28,0,0,0,RW,0,22,0,1
0,,1,0,21,17,1,1,Mario Ferraro,38,0,-1,0,D,0,31,0,1
