average punt yards, longest punt, name, punts, punts inside the twenty
22.700,46,Ryan Allen,3,0
38.500,51,Kevin Huber,4,0
33.000,60,Thomas Morstead,2,0
40.500,48,Michael Koenen,4,0
34.800,54,Brett Kern,4,1
43.700,55,Spencer Lanning,3,0
40.600,59,Tress Way,8,1
40.000,53,Jon Ryan,6,5
41.800,71,Shane Lechler,4,0
39.800,44,Pat McAfee,4,3
37.000,42,Kevin Huber,1,0
38.000,38,Brad Nortman,1,0
39.400,58,Colton Schmidt,5,0
38.500,54,Ryan Allen,4,0
38.800,53,Spencer Lanning,6,2
42.100,70,Brad Wing,7,2
34.200,46,Michael Koenen,5,0
46.000,63,Sam Koch,2,1
36.900,53,Drew Butler,7,4
40.000,58,Tress Way,5,2
22.000,44,Brandon Fields,3,0
30.400,53,Tim Masthay,4,1
42.300,50,Donnie Jones,6,5
40.000,71,Steve Weatherford,10,1
43.800,57,Matt Bosher,5,1
34.200,46,PO Donnell,5,2
42.700,60,Ryan Quigley,7,2
41.800,53,Britton Colquitt,8,2
34.000,54,Marquette King,4,3
37.700,50,Mike Scifres,3,1
41.800,50,Jon Ryan,4,3
21.700,35,Chris Jones,2,1
39.800,69,Brett Kern,5,3
41.700,64,Bryan Anger,6,1
37.900,48,Jeff Locke,7,0
40.600,63,Sam Martin,7,2
40.300,56,Johnny Hekker,8,2
40.600,55,Andy Lee,5,4
44.800,55,Ryan Allen,5,2
41.700,50,Ryan Quigley,3,1
45.700,58,PO Donnell,3,2
37.500,41,Brandon Fields,2,1
40.000,53,Colton Schmidt,5,2
41.000,54,Jeff Locke,6,2
41.800,46,Britton Colquitt,4,2
50.000,71,Andy Lee,5,1
47.600,64,Mike Scifres,5,1
38.300,51,Dustin Colquitt,4,2
44.700,59,Pat McAfee,6,2
47.700,63,Kevin Huber,11,3
41.000,55,Chris Jones,4,1
39.600,59,Steve Weatherford,5,2
37.400,56,Bryan Anger,8,3
38.900,59,Spencer Lanning,7,2
39.600,57,Sam Martin,5,4
42.000,47,Thomas Morstead,4,1
44.000,58,Tim Masthay,5,0
42.700,67,Brad Nortman,7,2
38.200,46,Marquette King,6,3
38.800,54,Drew Butler,4,2
44.700,56,Johnny Hekker,3,1
20.000,49,Jon Ryan,4,0
37.800,47,Sam Koch,4,2
42.800,57,Matt Bosher,5,1
41.300,52,Tress Way,3,1
39.000,44,Brett Kern,5,2
43.800,54,Brad Wing,4,2
38.000,51,Shane Lechler,3,1
39.000,49,Britton Colquitt,4,3
44.800,58,Mike Scifres,4,1
46.300,55,Kevin Huber,3,1
44.000,50,Sam Koch,1,0
40.000,56,Spencer Lanning,7,2
43.000,53,Marquette King,7,1
39.600,51,Michael Koenen,7,1
35.100,59,Jeff Locke,8,3
37.300,52,Drew Butler,8,3
38.700,58,Donnie Jones,6,2
35.000,55,Dustin Colquitt,4,3
46.200,60,Johnny Hekker,6,1
38.300,50,Matt Bosher,4,1
34.700,51,Sam Martin,3,2
44.300,54,Bryan Anger,4,2
45.400,58,Brandon Fields,5,2
36.800,50,Ryan Quigley,5,0
37.800,52,Colton Schmidt,6,4
39.000,47,Brad Nortman,2,1
40.000,50,Jon Ryan,3,1
36.000,46,Ryan Allen,1,0
33.000,61,PO Donnell,4,0
36.500,54,Brad Wing,2,1
0.000,0,Ben Roethlisberger,0,0
45.700,59,Pat McAfee,3,0
48.700,62,Brett Kern,6,2
35.300,56,Shane Lechler,6,4
41.800,56,Chris Jones,4,1
38.600,54,Tress Way,5,3
41.800,58,Brad Nortman,6,3
46.800,52,Thomas Morstead,4,2
44.400,58,Kevin Huber,5,4
27.100,51,Bryan Anger,6,1
36.800,47,Spencer Lanning,5,1
30.300,44,Michael Koenen,4,2
37.500,45,Dustin Colquitt,4,2
31.000,56,Ryan Quigley,3,0
38.800,51,Chris Jones,4,1
30.600,46,Drew Butler,5,3
47.000,52,Brandon Fields,2,2
34.200,55,Mike Scifres,5,0
35.400,58,Andy Lee,7,1
41.500,60,Johnny Hekker,6,2
34.800,67,Ryan Allen,5,1
17.000,53,Britton Colquitt,3,0
26.500,53,Jon Ryan,5,1
46.200,59,Marquette King,6,3
36.500,51,Brad Wing,6,0
42.500,58,Sam Koch,6,5
40.300,60,Shane Lechler,6,2
35.700,41,Donnie Jones,3,2
37.000,50,Jeff Locke,6,1
42.700,51,Tress Way,3,0
39.400,58,Steve Weatherford,8,2
37.200,52,Pat McAfee,6,3
45.400,69,Kevin Huber,8,2
38.000,54,Spencer Lanning,7,0
45.700,57,Colton Schmidt,6,4
37.300,55,Dustin Colquitt,8,1
30.300,37,Michael Koenen,3,0
30.300,52,Matt Bosher,3,1
44.000,49,Drew Butler,6,1
39.600,57,Johnny Hekker,7,2
39.800,60,Bryan Anger,6,1
37.800,64,Chris Jones,5,2
41.000,69,Ryan Quigley,5,0
38.000,46,Brad Wing,2,0
37.300,59,Sam Martin,3,1
43.000,55,Brandon Fields,4,1
36.000,47,Tim Masthay,3,1
38.800,54,PO Donnell,4,0
37.400,54,Marquette King,9,0
40.400,65,Britton Colquitt,5,3
43.900,69,Sam Koch,7,4
48.800,58,Brett Kern,8,0
42.000,54,Thomas Morstead,6,1
41.300,57,Andy Lee,7,3
26.000,46,Jon Ryan,1,0
34.400,44,Steve Weatherford,5,2
37.700,58,Donnie Jones,7,3
35.400,59,Brad Nortman,7,1
37.300,59,Brandon Fields,3,2
37.000,47,Colton Schmidt,2,0
29.500,33,PO Donnell,2,1
37.000,54,Jeff Locke,4,0
37.700,49,Spencer Lanning,6,3
38.000,46,Shane Lechler,5,0
36.200,52,Drew Butler,5,3
40.800,56,Sam Martin,6,3
41.400,51,Mike Scifres,9,5
44.700,62,Marquette King,9,2
47.000,53,Dustin Colquitt,2,1
47.000,53,Jon Ryan,2,1
54.700,58,Pat McAfee,3,2
39.000,59,Ryan Allen,1,0
40.300,52,Steve Weatherford,3,0
37.000,59,Andy Lee,4,3
17.000,40,Tim Masthay,1,0
16.000,50,Donnie Jones,4,1
35.700,42,Brad Nortman,6,3
46.900,60,Matt Bosher,7,2
43.300,54,Johnny Hekker,6,4
34.000,45,Britton Colquitt,5,1
34.300,55,Tress Way,4,1
39.500,47,Michael Koenen,4,2
41.000,54,Thomas Morstead,3,2
42.000,47,Kevin Huber,2,1
31.800,51,Brett Kern,4,2
40.000,43,Brad Wing,2,0
40.800,58,Marquette King,6,3
41.700,69,Dustin Colquitt,7,4
39.400,52,PO Donnell,9,2
37.200,53,Michael Koenen,6,1
28.000,45,Britton Colquitt,1,0
49.300,55,Brandon Fields,3,1
38.300,55,Mike Scifres,4,0
44.500,57,Johnny Hekker,4,2
47.700,53,Pat McAfee,3,2
42.600,64,Bryan Anger,7,3
40.700,49,Donnie Jones,3,1
40.700,57,Brett Kern,6,2
39.500,48,Matt Bosher,4,2
29.000,41,Spencer Lanning,1,0
48.500,57,Andy Lee,6,2
45.600,55,Tress Way,8,3
38.000,63,Steve Weatherford,4,0
49.000,57,Chris Jones,4,2
46.600,66,Ryan Allen,5,1
43.200,55,Sam Martin,5,2
50.000,58,Jon Ryan,3,2
27.300,46,Drew Butler,6,1
43.200,58,Shane Lechler,5,1
46.500,54,Kevin Huber,4,4
39.000,54,Jeff Locke,4,3
41.000,47,Tim Masthay,4,2
36.000,60,Colton Schmidt,4,1
35.800,59,Ryan Quigley,7,4
48.700,61,Thomas Morstead,3,1
59.500,73,Sam Koch,2,2
39.200,58,Chris Jones,5,2
42.300,57,Donnie Jones,3,2
41.800,53,Andy Lee,5,0
36.500,49,Jon Ryan,4,0
42.700,59,Sam Martin,3,1
45.700,61,PO Donnell,6,3
42.000,54,Colton Schmidt,5,3
34.500,52,Spencer Lanning,6,1
38.300,49,Michael Koenen,6,1
41.300,59,Kevin Huber,6,1
35.400,47,Dustin Colquitt,5,0
34.800,48,Britton Colquitt,4,3
40.300,58,Pat McAfee,3,1
41.000,54,Tress Way,6,3
41.700,62,Matt Bosher,3,1
30.800,67,Drew Butler,5,2
45.600,66,Bryan Anger,7,2
47.800,58,Steve Weatherford,5,1
35.000,38,Tim Masthay,1,0
37.000,41,Ryan Allen,4,2
41.800,60,Johnny Hekker,6,3
39.300,49,Marquette King,8,2
39.000,39,Sam Koch,1,0
44.000,54,Mike Scifres,1,0
37.500,47,Brad Wing,2,1
46.000,55,Thomas Morstead,6,2
38.700,47,Shane Lechler,3,0
41.200,58,Brett Kern,5,2
38.500,56,Jeff Locke,6,2
16.800,43,Brad Nortman,4,1
27.300,45,Ryan Quigley,4,2
50.500,60,Brandon Fields,4,2
33.300,42,PO Donnell,4,1
35.500,46,Chris Jones,2,1
44.000,59,Kevin Huber,7,1
36.700,74,Brad Wing,6,2
43.000,53,Britton Colquitt,3,2
31.700,48,Colton Schmidt,3,0
42.600,56,Spencer Lanning,9,5
37.700,59,Pat McAfee,7,2
44.800,48,Drew Butler,4,2
42.800,53,Dustin Colquitt,4,0
36.700,51,Nick Novak,6,1
23.000,46,Mike Scifres,1,1
44.000,60,Ryan Allen,5,4
45.800,60,Brandon Fields,5,3
42.300,48,Sam Koch,4,0
43.300,57,Donnie Jones,8,3
34.500,53,Jon Ryan,6,3
38.000,57,Bryan Anger,4,2
44.600,58,Shane Lechler,5,1
45.000,71,Sam Martin,3,1
40.700,50,Michael Koenen,6,1
42.200,55,Marquette King,5,2
42.800,63,Andy Lee,4,2
22.000,55,Tress Way,6,0
42.800,61,Johnny Hekker,4,3
42.600,52,Thomas Morstead,5,1
22.500,49,Brad Nortman,4,2
39.200,55,Brett Kern,6,1
40.500,61,Steve Weatherford,4,1
45.000,58,Jeff Locke,3,1
37.500,58,Ryan Quigley,4,2
31.000,31,Tim Masthay,1,0
38.500,50,Matt Bosher,2,1
43.800,59,Johnny Hekker,8,3
38.600,48,Drew Butler,8,6
39.500,48,Colton Schmidt,6,3
30.300,63,Tim Masthay,6,1
40.900,59,Spencer Lanning,7,2
38.500,47,Kevin Huber,2,1
43.000,54,Mat McBriar,4,0
20.000,51,Britton Colquitt,3,0
36.900,62,Dustin Colquitt,7,5
29.200,57,Marquette King,11,1
45.600,59,Pat McAfee,7,4
40.900,53,Shane Lechler,7,3
52.300,68,Donnie Jones,3,1
40.800,52,Chris Jones,5,2
33.700,57,Matt Bosher,3,1
40.700,55,Brad Wing,3,2
43.300,53,Steve Weatherford,6,5
42.000,57,Tress Way,6,0
38.200,57,Sam Martin,6,2
43.500,54,Jeff Locke,2,1
33.000,37,Brad Nortman,3,3
35.200,50,Michael Koenen,5,1
36.700,60,Ryan Allen,3,2
32.300,47,Brandon Fields,4,1
47.300,58,Sam Koch,4,2
33.000,69,Bryan Anger,5,1
45.000,59,Jon Ryan,4,2
39.600,53,Andy Lee,5,3
45.300,56,Brett Kern,6,3
40.900,56,Ryan Quigley,7,1
46.300,56,PO Donnell,6,3
35.400,53,Thomas Morstead,5,1
39.100,61,Bryan Anger,7,1
34.400,51,Brett Kern,5,1
33.000,46,Andy Lee,4,2
36.800,58,Mat McBriar,4,0
41.000,55,Tress Way,3,3
36.000,38,Donnie Jones,2,1
36.700,51,PO Donnell,6,1
35.000,35,Sam Martin,1,1
41.500,51,Michael Koenen,8,1
34.500,43,Tim Masthay,2,0
41.400,54,Drew Butler,9,2
41.000,46,Jon Ryan,4,2
42.500,56,Chris Jones,2,0
36.600,61,Pat McAfee,5,0
28.500,44,Brandon Fields,2,1
37.800,60,Jeff Locke,3,2
31.500,57,Ryan Quigley,4,1
45.600,58,Ryan Allen,5,2
43.800,60,Brad Nortman,4,1
37.000,52,Spencer Lanning,6,1
39.000,57,Marquette King,6,0
38.000,67,Colton Schmidt,8,0
45.500,56,Johnny Hekker,4,3
30.300,54,Steve Weatherford,3,0
49.500,63,Thomas Morstead,4,2
44.200,55,Matt Bosher,5,4
40.500,56,Brad Wing,2,0
48.000,48,Dustin Colquitt,1,1
34.500,54,Shane Lechler,8,3
44.900,57,Sam Koch,8,1
31.400,51,Kevin Huber,5,1
31.800,54,Britton Colquitt,6,2
32.000,56,Britton Colquitt,3,0
42.300,58,Marquette King,9,4
40.000,48,Michael Koenen,4,2
40.700,57,Thomas Morstead,3,0
48.600,61,Dustin Colquitt,5,1
28.200,45,Mat McBriar,5,1
41.800,57,Brandon Fields,5,1
34.000,49,Ryan Quigley,2,1
48.000,59,Matt Bosher,5,4
48.300,72,Brad Nortman,3,2
38.500,55,Andy Lee,4,1
35.700,46,Drew Butler,3,3
33.700,50,Steve Weatherford,6,2
41.700,47,Donnie Jones,7,4
27.700,47,Tim Masthay,3,1
24.300,45,Sam Martin,4,1
38.000,51,Ryan Allen,4,1
31.000,48,Colton Schmidt,5,2
40.700,60,Sam Koch,6,2
43.900,53,Spencer Lanning,7,1
41.000,60,Tress Way,4,1
39.300,53,Chris Jones,4,3
40.300,45,Jon Ryan,3,1
48.000,55,Johnny Hekker,5,1
37.700,42,Brad Wing,3,2
21.300,59,Kevin Huber,3,0
40.300,56,Shane Lechler,6,4
44.000,61,Bryan Anger,6,2
46.100,79,Brett Kern,7,3
38.600,47,Pat McAfee,5,3
35.300,41,Jeff Locke,3,1
32.800,56,PO Donnell,4,1
32.300,49,Brad Nortman,4,3
34.800,52,Drew Butler,9,1
38.300,48,Brad Wing,3,2
24.500,49,Sam Koch,1,0
36.500,68,Pat McAfee,4,0
43.100,62,Kevin Huber,8,3
47.500,59,Chris Jones,4,3
35.500,48,Sam Martin,4,1
32.800,49,Ryan Allen,5,1
39.000,53,Sam Koch,4,0
38.500,45,Jon Ryan,4,3
37.000,48,Brad Nortman,4,1
34.000,40,Tim Masthay,2,0
38.500,60,Chris Jones,2,0
39.500,48,Britton Colquitt,6,1
37.500,46,Pat McAfee,4,1
34.400,54,Jon Ryan,5,2
35.200,44,Tim Masthay,5,0
32.700,46,Ryan Allen,3,1
35.400,58,Pat McAfee,5,0
40.300,61,Jon Ryan,6,1
42.500,64,Ryan Allen,4,1
