interception touchdowns, interception yards, interceptions, name
0,33,1,Major Wright
0,4,1,Janoris Jenkins
0,36,1,Antonio Lowery
0,0,1,Devin McCourty
0,0,1,Billy Anderson
0,0,1,DeQuan Bembry
0,0,1,Omar Brown
0,0,1,Donovan Warren
0,2,1,Nicholas Sliger
0,37,1,Patrick Peterson
0,0,1,Brandon Taylor
0,-1,1,Chris Hawkins
0,9,1,Wyat Middleton
0,0,1,Tony Haberer
0,74,1,Larry Asante
0,0,1,Carmen Messina
0,7,1,Ross Conner
0,0,1,Sherrick McManis
0,0,1,Kim Royston
0,43,2,Kevin Brown
0,0,1,Jeremy Kellem
0,39,1,Brian Rolle
0,16,1,Jermale Hines
0,4,1,Lawerence Wilson
0,12,1,Devin Ross
0,0,1,Trevin Wade
0,0,1,Nick Sukay
0,0,1,AJ Wallace
0,38,1,Pat Angerer
0,2,1,AJ Edds
0,0,1,Shaun Prater
0,0,1,David Pender
0,2,1,Darrin Walls
0,0,1,Andrew Sendejo
0,21,2,Myron Lewis
0,6,1,Eddie Foster
0,4,1,Patrick Benoist
0,30,1,Tanner Burns
0,4,2,Delano Howell
0,30,1,Doug Hogue
0,0,1,Kevyn Scott
0,95,1,Elijah Joseph
0,33,1,Marquise Liverpool
0,14,1,Andre Neblett
0,6,1,Dominique Harris
0,21,1,Justin Winters
0,7,1,Chris Walker
0,10,1,Noah Keller
0,4,2,Earl Thomas
0,0,1,Ben Wells
0,0,1,Blake Gideon
0,49,1,Melvin Stephenson II
0,43,1,Josh Pinkard
0,4,1,Mike Wright
0,21,1,Conrad Thomas
0,4,1,James Brindley
0,4,1,Chris Randle
0,28,1,Rashad Carmichael
0,0,1,Mike Taylor
0,3,2,Tashaun Gipson
0,0,1,Deon Young
0,0,1,Kwame Jordan
0,40,1,Hiram Atwater
0,20,1,Sidney Glover
0,10,1,JT Thomas
0,0,1,Robert Sands
0,16,1,Rajric Coleman
0,0,1,Kejon Murphy
0,23,1,Kyle Mangan
0,8,1,Charles Harris
0,0,1,Jarrell Holman
0,-5,0,Deveron Carr
0,0,1,Brandon Hardin
0,57,1,Charlie Todd
0,2,1,Beau Brudzinski
0,0,1,Chance Casey
0,0,1,Elliot Coffey
0,20,1,Davonte Shannon
0,-2,1,Josh Gordy
0,33,1,Josh Robinson
0,0,1,Cory Hogue
0,62,1,Jada Brown
0,15,1,John Haley
0,16,1,Taviuos Polo
0,2,1,Brandon Boykin
0,0,1,Perry Riley
0,1,1,Shiloh Keo
0,58,1,Nick Oppenneer
0,70,1,Stephon Morris
0,9,1,Chris Adkins
0,16,1,Anderson Russell
0,14,1,Todd Denlinger
0,13,1,Tyler Sash
0,75,1,Demario Davis
0,0,1,Daylan Walker
0,-2,1,Kennard Banks
0,21,1,Rolando McClain
0,6,1,Mark Barron
0,0,1,Eryk Anders
0,8,1,James Truxillo
0,5,1,Theo Smith
0,9,1,Scott Bryant
0,0,1,Anthony Gaitor
0,0,1,Jamari McCollough
0,0,1,Chris D Rucker
0,18,1,Stevie Brown
0,2,1,Donovan Warren
0,12,1,Dominique Franks
0,30,1,Deandre Gilmore
0,14,1,Marcus Waugh
0,13,1,JK Schaffer
0,25,1,Nathan Triplett
0,0,1,Patrick Butrym
0,0,1,Brandon Burns
0,8,1,Jeremy Chambliss
0,0,1,Emanuel Davis
0,0,1,Mario Butler
0,33,1,Emmet Merchant
0,67,1,Wright Jr
0,8,1,Chris Cook
0,0,1,Chase Minnifield
0,79,1,Jake Coffman
0,32,1,Patrick George
0,1,1,Kiaree Daniels
0,10,1,Donald Butler
0,35,1,Andre Crenshaw
0,30,1,Kenjon Barner
0,0,1,Sherrick McManis
0,18,1,John Destin
0,0,1,Eric Norwood
0,39,1,Leon McFadden
0,6,1,Dey Jaun Hemmings
0,0,1,Davon House
0,18,1,Jason Pierre Paul
0,17,2,Nate Allen
0,0,1,Jerome Murphy
0,-30,1,Kayvon Webster
0,29,1,Frankie Solomon
0,0,2,Nathan Enriquez
0,29,1,Myron Lewis
0,6,1,Casey Hayward
0,0,1,Jamie Graham
0,35,1,Marcus Temple
0,61,1,Josh Bush
0,0,1,Kenny Okoro
0,40,1,LeRoy Burgess
0,0,1,Clem Johnson
0,40,1,Dejon Gomes
0,0,1,Ndamukong Suh
0,0,1,Andre Morris Jr
0,0,1,Walter McFadden
0,36,1,Donovan Travis
0,0,1,Antuan Aaron
0,0,1,Nick Oppenneer
0,44,3,Robert Johnson
0,3,1,Ben Jacobs
0,0,1,Moses Harris
0,0,1,Tavon Wilson
0,45,1,Dan Fortener
0,16,1,Jeremiha Hunter
0,0,1,Brett Greenwood
0,40,1,Donovan Warren
0,17,1,Josh Pleasant
0,96,2,Dwight Bentley
0,1,1,Orkeys Auriene
0,11,1,Andre Watson
0,0,1,Jai Eugene
0,0,1,Joe Haden
0,14,2,Marcus Ball
0,0,1,Dustin Bell
0,0,1,Brandon Harris
0,32,1,Traye Simmons
0,32,1,Lee Campbell
0,0,1,Torri Williams
0,0,1,Chris Carlino
0,0,1,Javier Arenas
0,0,1,Kareem Jackson
0,0,1,Rolando McClain
0,0,1,Justin Woodall
0,71,1,Charles Mitchell
0,19,1,Jamar Chaney
0,30,2,Brandon Brinkley
0,41,1,Bruce Carter
0,0,1,Gene Robinson
0,0,1,Carter Brown
0,0,1,Kendric Burney
0,0,1,Lee Butler
0,0,1,Leon Wright
0,0,1,Curtis Marsh
0,89,1,Kurt Coleman
0,32,1,Jermale Hines
0,13,1,Culmer St Jean
0,12,1,Keenan Clayton
0,0,1,Brian Jackson
0,20,2,Robert Vaughn
0,44,1,Ram Vela
0,0,1,Kevin Edwards
0,56,1,David Rowe
0,0,1,Brandon Bing
0,9,1,Sam Maxwell
0,34,1,Tanner Burns
0,13,1,Duke Ihenacho
0,0,1,Peyton Thompson
0,39,1,Joseph Dickson
0,0,1,Kenneth Patten
0,53,1,Rock Dennis
0,8,1,Joshua Taylor
0,0,2,Jaiquawn Jarrett
0,0,1,Dennis Rogan
0,0,1,Chris Walker
0,28,1,Bacarri Rambo
0,92,1,Earl Thomas
0,0,1,Blake Gideon
0,-2,1,Jalil Brown
0,0,1,Phillip Davis
0,65,1,Brandon Burns
0,0,1,Kevin Perry
0,12,1,Matt Moss
0,17,1,Jeffrey Fitzgerald
0,0,1,Akeem Ayers
0,32,1,Talmadge Jackson
0,1,2,Scott Johnson
0,0,1,Jordan Pendleton
0,7,1,Ras I Dowling
0,22,1,Rashad Carmichael
0,37,1,Mason Foster
0,32,1,Desmond Trufant
0,14,1,Robert Golden
0,25,1,Toronto Smith
0,0,1,Weston Johnson
0,0,1,Alex Toney
0,1,1,James Truxillo
0,0,1,Nate Brown
0,10,1,Kelcie McCray
0,23,1,Nate Allen
0,83,1,Aaron Webster
0,0,1,Drew Frey
0,-3,1,Dom DeCicco
0,27,1,Luke Hyder
0,77,1,Mark Barron
0,15,1,Shaq Wilson
0,9,1,CC Whitlock
0,79,1,Robert Golden
0,0,1,Calvin Harrison
0,6,2,Ryan McFoy
0,0,1,Roger Williams
0,21,1,Isaac Johnson
0,18,1,Wes Davis
0,55,1,Domonic Cook
0,0,1,Mike Newton
0,11,1,Jalil Carter
0,2,1,Manley Waller
0,9,1,Colin McCarthy
0,26,1,DeAndre McDaniel
0,7,1,Rashard Hall
0,35,1,Jalil Brown
0,0,1,Darrell Stuckey
0,4,1,Robert McClain III
0,0,1,Blidi Wreh Wilson
0,0,1,Bobby Burns
0,36,1,Dustin Lineback
0,11,1,Jack Schultz
0,22,1,Ronnie Lillard
0,0,1,Jarrett Ben
0,26,1,Chris May
0,0,1,Marcus English
0,11,1,Dan Hartman
0,23,1,Bryan Willis
0,0,1,Jermaine Thomas
0,0,1,Jason Peters
0,0,1,Morgan Burnett
0,0,1,Dorian Porch
0,0,1,Shiloh Keo
0,0,1,Leonard Johnson
0,19,1,Tim Atchison
0,22,1,Joshua Moore
0,12,1,Tysyn Hartman
0,0,1,Torell Miller
0,25,1,Tank Calais
0,19,1,Olajuwan Paige
0,32,1,Nate Collins
0,1,1,Dom Joseph
0,18,1,Jeremy McGee
0,25,2,Johnthan Banks
0,11,2,Corey Broomfield
0,7,1,Franklin Mitchem
0,30,1,Gary Gray
0,0,1,Shannon Ballard
0,0,1,Gerald Moore
0,0,1,Jerrell Wedge
0,26,1,Lucien Antoine
0,0,1,Perrish Cox
0,0,1,Andrew McGee
0,0,1,Josh Hull
0,23,2,Brandon King
0,19,1,Chimdi Chekwa
0,0,1,Devon Torrence
0,0,1,Scott Johnson
0,11,1,Eddie Hicks
0,0,1,Chico Hunter
0,0,1,Greg Jackson
0,0,1,Mario Hill
0,0,1,Earl Thomas
0,0,1,Aaron Williams
0,21,1,Brian Jackson
0,0,1,Jamal Robinson
0,0,1,Kenny Veal
0,1,1,Cory Hanson
0,68,1,Mychal Kendricks
0,95,1,Robert Johnson
0,0,1,Christian Cox
0,0,1,James Brindley
0,0,1,Casey Hayward
0,9,1,Reshad Jones
0,0,2,Amari Spievey
0,0,1,AJ Edds
0,12,1,Maurice Rolle
0,11,1,Antwyne Zanders
0,50,1,Nick Bellore
0,17,1,Brandon Hogan
0,0,1,Robert Sands
0,33,1,John Destin
0,0,1,Dexter McCoil
0,0,1,Jamie Robinson
0,31,1,Kelcie McCray
0,0,1,Chuck Grace
0,11,1,Mark Barron
0,40,2,Rahim Moore
0,0,1,Jerzy Siewierski
0,0,1,Patrick Lavine
0,5,1,Josh Gordy
0,5,1,Daryl Washington
0,11,1,Myron Beck
0,-2,1,Walter Stewert
0,29,1,Nick Sandford
0,0,1,Vincent Camarda
0,7,1,Vincent Rey
0,3,1,Cameron Chism
0,26,1,Chris May
0,25,2,Jeron Johnson
0,14,1,Hunter White
0,0,1,Ryan Murphy
0,85,1,Dominique Franks
0,4,1,Jeremy Beal
0,0,1,Quinton Carter
0,0,2,Emmanuel Lamur
0,50,1,Randall Burden
0,23,1,Matt Lentz
0,3,1,Ashton Cobb
0,0,1,Nate Brown
0,0,1,Otis Stamps
0,0,1,Brentley Harstad
0,7,1,Chris Hawkins
0,0,1,Randy Phillips
0,50,2,DeAndre McDaniel
0,0,1,Rashard Hall
0,30,1,Drew Astorino
0,13,1,Navorro Bowman
0,39,1,Jerico Nelson
0,30,1,Andru Stewart
0,6,1,Sean Weatherspoon
0,15,1,Chykie Brown
0,0,1,Blake Gideon
0,120,2,Johnthan Banks
0,23,1,Dustin Doe
0,1,1,Major Wright
0,1,1,AJ Jones
0,11,1,Marcus Udell
0,16,1,David Sims
0,11,1,Michael OConnell
0,0,1,Jesse Smith
0,7,1,Mike Bethea
0,0,1,Davon House
0,17,1,Lorne Bell
0,38,1,Austin Thomas
0,0,1,Matt Mayberry
0,0,1,Nick Polk
0,27,2,Dan McCarthy
0,10,1,Brian Smith
0,40,1,Kurt Coleman
0,0,1,Austin Spitler
0,5,1,Kyle Theret
0,59,1,Julian Posey
0,10,1,Daniel Sadler
0,3,1,Brian Lainhart
0,0,1,Dan Hartman
0,14,1,Aaron Berry
0,3,1,Elijah Fields
0,0,1,Antwuan Reed
0,29,1,Tyson Butler
0,13,1,Dwight Mclean
0,24,1,Josh Robinson
0,5,1,Eddie Hicks
0,39,1,Alex Joseph
0,34,1,Marquise Liverpool
0,8,1,Bear Woods
0,20,1,Terrence Fredericks
0,0,1,Williams
0,7,1,Lance Mitchell
0,0,1,James Dockery
0,10,1,Bobby Wagner
0,0,1,Javes Lewis
0,0,1,Cliff Harris
0,45,1,Jamail Berry
0,0,1,Justin Braska
0,54,1,Kent Richardson
0,1,1,Chris Neild
0,0,1,Keith Tandy
0,22,1,Robert Vaughn
0,18,1,Bryan Wright
0,3,1,Van Eskridge
0,6,1,Rashad Carmichael
0,6,1,Kion Wilson
0,50,1,Freddy Burton
0,24,1,Devon Davis
0,58,2,Walter McFadden
0,38,1,SydQuan Thompson
0,0,1,Eddie Young
0,0,1,Pinkston
0,0,1,Sean Baker
0,4,1,Gerald Moore
0,45,1,Cliff Odom
0,1,1,Prince Amukamara
0,0,1,Dejon Gomes
0,28,1,Luke Kuechly
0,9,1,Donnie Fletcher
0,27,1,Kyle Wilson
0,49,1,Rashard Hall
0,47,1,Crezdon Butler
0,78,1,Ben Burney
0,0,1,Jimmy Smith
0,0,1,Kevin Rutland
0,18,1,David Rowe
0,9,1,Damaso Munoz
0,5,1,Joe Lefeged
0,18,2,Marcus Udell
0,3,1,Jeremiah Weatherspoon
0,0,1,Gerren Blount
0,5,1,Brandon Spikes
0,0,2,AJ Jones
0,0,1,Ryan Stamper
0,37,1,Ochucko Jenije
0,0,1,Jamie Robinson
0,7,1,Natanu Mageo
0,4,1,Terrell Manning
0,0,1,Rajric Coleman
0,0,1,Eddie Hicks
0,0,1,Josh Victorian
0,0,1,Antonio Baker
0,86,1,Tyler Sash
0,4,1,Shaun Prater
0,0,1,AJ Edds
0,39,2,Collin Taylor
0,22,1,Donell Jones
0,0,1,Matt Mayberry
0,0,1,Austin Thomas
0,5,1,Luke Batton
0,26,1,Mitch Zajac
0,0,1,Damond Smith
0,8,1,Randall Burden
0,0,1,Sam Maxwell
0,25,1,Brandon Heath
0,0,1,Chaz Thompson
0,0,1,Kelcie McCray
0,0,1,Patrick Peterson
0,5,1,Adam Kwentua
0,20,1,Wes Williams
0,22,1,Marcus Sherels
0,20,1,Brandon Denson
0,-2,2,Wyat Middleton
0,0,1,Jaiquawn Jarrett
0,7,1,Mo Harvey
0,0,1,Doyle Miller
0,0,1,Robert Blanton
0,0,1,Ian Williams
0,13,1,Phillips
0,0,1,Ross Homan
0,9,1,Quinton Carter
0,77,1,Curtis Brown
0,31,1,Blake Gideon
0,31,1,Earl Thomas
0,0,1,Chykie Brown
0,6,1,TJ Ward
0,0,1,Drew Frey
0,3,1,Tejay Johnson
0,0,1,Greg King
0,43,1,Bryan McCann
0,10,1,Chase Kennemer
0,30,1,Boris Lee
0,6,1,Donnell Golden
0,0,1,Bryan Willis
0,0,1,Aaron Morgan
0,16,1,Jordan Pugh
0,3,1,Justin McQueen
0,38,1,Bradley McDougald
0,9,1,RJ Stanford
0,99,1,Marquis Coleman
0,44,1,Elliot McGaskin
0,0,1,Chase Minnifield
0,32,1,Leon Wright
0,0,1,Dominique Tate
0,-5,1,DeMarcus Van Dyke
0,2,1,Devin Smith
0,2,1,Brandon King
0,0,1,Josh Robinson
0,30,1,Davonte Shannon
0,0,1,Rashad Carmichael
0,0,1,Garrett Barnas
0,0,1,Andre Hatchett
0,1,1,Kevin Kroboth
0,75,1,Josh Victorian
0,0,1,Kyle Wilson
0,24,1,Wayne Cobham
0,0,1,Mike Thomas
0,0,1,Daniel Sadler
0,21,1,Gerren Blount
0,0,1,Lance Kelley
0,0,1,Robby Green
0,1,1,Kelvin Sheppard
0,0,1,Jerell Norton
0,3,1,Dee Ford
0,27,1,Clint Floyd
0,55,2,Will Harris
0,12,1,Chris Galippo
0,0,1,Sean Cattouse
0,18,1,Lance Mitchell
0,27,1,DeAndre McDaniel
0,11,1,Coty Sensabaugh
0,11,1,Rashard Hall
0,4,1,Byron Maxwell
0,52,1,Jamie Robinson
0,0,1,Anthony Perkins
0,9,1,Jordan Pugh
0,18,1,Ryan Stamper
0,27,1,Kenny Okoro
0,13,1,Mana Silva
0,0,1,Lametrius Davis
0,27,1,Walter McClenton
0,0,1,Kejon Murphy
0,0,1,Isaac Anderson
0,0,1,Chris Borland
0,0,1,Joe Conklin
0,15,1,Jordan Mabin
0,7,1,Quentin Davie
0,12,1,Perrish Cox
0,0,1,Patrick Lavine
0,0,1,Terrance Anderson
0,31,1,Emmanuel Lamur
0,6,1,Sam Maxwell
0,0,1,Cartier Rice
0,2,1,Micanor Regis
0,49,1,Ras I Dowling
0,0,1,Donovan Warren
0,0,1,kevin Leach
0,44,1,Terry Hawthorne
0,4,1,Marcus Tillman
0,45,2,Marcus Udell
0,0,1,Jeremy Kellem
0,0,1,Jeremiah Weatherspoon
0,0,1,Jonathan Cyprien
0,54,1,Carter Brown
0,11,1,Deunta Williams
0,30,1,Leon Wright
0,8,1,Willie Young
0,70,1,Alex Wujciak
0,27,1,Kenny Tate
0,0,1,Richard Taylor
0,30,3,Matt OHanlon
0,22,1,Prince Amukamara
0,9,1,Phillip Dillard
0,20,1,Ram Vela
0,0,1,Ira Smith
0,5,3,Greg James
0,51,1,Greg Williams
0,6,1,Jarred Holley
0,0,1,Greg Romeus
0,0,1,Ross Homan
0,0,1,Tyler Luttrell
0,0,1,Greg McCoy
0,0,1,Kevin Gaddis
0,7,1,Eric Berry
0,1,1,Lavaris Edwards
0,3,1,Josh Robinson
0,33,1,Brandon Brinkley
0,0,1,Jamal Robinson
0,0,1,Andre Hicks
0,0,1,Terrell Springs
0,6,1,Rahim Moore
0,13,1,Desmond Trufant
0,0,1,Jason Wells
0,0,1,Marquel Martin
0,0,1,Beau Burton
0,0,1,Ryan Lacy
0,2,1,Emmanuel McPhearson
0,0,1,Chaz Thompson
0,24,1,Craig Bills
0,18,1,Brian Logan
0,0,1,Khalid Wooten
0,26,1,Richie Smith
0,40,1,Shannon Ballard
0,4,1,Thad Turner
0,5,1,Nick Bellore
0,0,1,Sean Murnane
0,0,1,Alex Smith
0,0,1,Dannie Bolden
0,50,1,Cody Basler
0,11,1,Jerett Sanderson
0,-1,1,PJ Mahone
0,13,1,Alex Knipp
0,0,1,Khaseem Greene
0,0,1,Jerome Murphy
0,11,1,Manley Waller
0,32,1,Wilbert Brinson
0,8,1,Robert Sands
0,0,1,Chris Thomas
0,2,1,Jerry Franklin
0,0,1,Matt Harris
0,0,1,Jerell Norton
0,16,1,Bryan Willis
0,60,1,Eddie Jones
0,13,1,Emmanuel Acho
0,0,1,Aaron Williams
0,71,1,Kyle Wilson
0,2,1,Hazen Moss
0,0,1,Aaron Tevis
0,0,1,Derrell Acrey
0,0,1,Brandyn Thompson
0,14,1,Josh Hill
0,0,1,Cameron Nelson
0,0,1,Perkins
0,22,1,Justin Boddie
0,4,1,Carson Blackmon
0,3,1,Martin Frierson
0,35,1,Chris May
0,1,2,Jamail Berry
0,0,1,Damond Smith
0,26,1,Peter Riley
0,21,1,Reshad Jones
0,1,1,Brandon Boykin
0,21,1,Blaze Soares
0,0,1,Mana Silva
0,58,1,Davon House
0,0,1,Sherrick McManis
0,0,1,Nate Williams
