longest punt, name, punt yards, punts
42,Z Everett,154,4
44,B Bourgeois,53,2
50,M Panton,378,9
52,J Sackville,171,4
49,C Lewallen,313,8
36,A Nunez,64,2
58,C Jacquemin,310,8
37,A Salazar,74,2
64,M Dickson,116,2
47,W Lees,159,4
37,Z Block,108,3
58,M Mendez,230,6
32,M Orozco,32,1
55,M Ripley,253,6
54,C Guzman,339,8
53,D Panazzolo,110,3
58,J Dascalo,281,6
55,J Dixon,263,6
49,N Carden,480,12
69,E Pantels,79,2
37,D Gillespie,138,5
50,C Newton,50,1
59,R Budrovich,204,4
58,D Mitchell,220,5
63,L Coleman,175,4
42,T McKee,226,7
55,K Sweet,103,2
34,M Cox,34,1
55,L Daly,301,7
46,C Murray,46,1
41,J Collins,82,2
46,K Wrzuszczak,162,4
63,S Flintoft,234,5
58,S Tripucka,289,6
54,O Bradburn,372,8
46,B Kinney,324,9
56,P Harvin III,138,3
70,T Daniel,282,6
44,A Dalton,86,2
36,Z Lee,36,1
52,S Cheney,384,9
43,S Wilson,109,3
57,C McCullough,229,5
53,J Schopper,150,3
42,M Farkas,189,5
58,C Waitman,339,7
45,Z Sinor,74,2
37,N Gasser,74,2
15,J Fonseca,15,1
48,J Gillan,193,5
49,J Scott,125,3
53,B Cusick,222,6
49,X Subotsch,115,3
54,G Lugo,387,9
58,B Johnson,247,6
41,A Nunez,92,3
32,K Hill,32,1
41,N Schrage,94,3
41,K Deween,110,3
52,J Glatting,122,3
46,D Roy,260,6
53,M Sleep Dalton,180,5
43,B Heicklen,153,4
50,N Snyder,88,2
56,J Dixon,99,2
53,D Galitz,254,6
47,Y Routsas,200,5
53,M Knoll,302,7
54,D Maggio,374,9
53,J Davidson,279,6
41,B Schutt,194,6
53,J Linehan,264,6
54,M Wishnowsky,254,5
51,D Klumph,134,3
25,R Bowers,25,1
44,J DeMaio,78,2
53,W Spiers,256,6
49,I Shannon,324,8
70,A Kinney,298,6
71,M Ripley,413,9
57,R Stonehouse,108,2
52,S Laryea,221,6
33,A Parker,91,3
59,H Niswander,348,7
40,M Flynn,105,3
43,M Pedinoff,142,4
40,D Sanborn,40,1
43,P Harvin III,120,3
48,D Kelly,180,5
58,C Coffey,147,3
46,E Pantels,46,1
52,B Hayes,243,7
45,J Collins,216,7
61,C Downing,236,5
44,C Rastetter,278,7
54,C Moos,169,4
57,J Sheldon,225,5
49,N Walsh,80,2
44,M Lochbihler,44,1
67,A Hart,334,8
54,D Adams,204,5
36,D Gillespie,119,4
40,D Lebofsky,71,2
47,M Panton,155,4
55,K Wrzuszczak,205,5
45,J Growden,72,2
42,Z Von Rosenburg,42,1
52,C Brewer,263,6
47,B Farlow,273,7
55,L Cooke,143,3
41,W Lees,74,2
65,P Toomey,280,7
60,L Laurent,352,8
50,B Cate,302,7
47,J Hartbarger,232,6
52,D Mitchell,373,8
50,K Kramer,167,4
47,D Stuart,139,4
61,W Hart,274,7
49,J Smith,373,10
54,M Brown,54,1
44,W Gleeson,44,1
53,B Arkelian,201,5
70,C Fatony,215,4
73,J Charlton,212,5
45,O White,203,5
53,Z Block,264,7
66,T Sheldon,214,4
36,M King,36,1
47,A Cole III,169,4
57,K Vedvik,178,4
40,Q Conaway,86,3
40,B Flint,70,2
42,M Ference,165,4
52,C Edwards,280,7
77,C Bojorquez,401,8
52,P Theisler,350,9
59,T Newsome,424,9
56,C Nizialek,352,8
52,D Chrisman,183,4
34,A Seibert,34,1
43,A Stack,185,5
46,C Lightbourn,282,7
55,N Porebski,257,7
48,R Santoso,87,2
49,B Gillikin,259,6
54,R Winslow,222,5
64,R Anderson,352,8
43,I Oraha,183,5
61,B Roback,126,3
62,Z Everett,139,3
64,A Summerbell,229,6
40,T Merritt,148,4
47,J Sackville,278,7
44,A Kenworthy,155,4
44,S Hofrichter,169,4
44,M Bonadies,198,5
48,B Stockstill,85,2
49,A Starzyk,221,5
46,J Hinchen,125,3
59,T Daniel,191,4
58,T Bouldin,358,8
58,M Dickson,135,3
58,M Carrizosa,360,8
52,T Bennett,91,2
32,S Geraci,32,1
30,T Sumpter,51,2
45,T Vincent,329,9
61,S Tripucka,288,6
50,T St Germain,239,6
37,S Flintoft,37,1
45,S Gaudion,78,2
45,R Budrovich,45,1
59,J Bailey,205,4
63,A Luna,311,7
48,J Fox,121,3
40,A Walter,40,1
47,S Loy,117,3
30,R Nelson,49,2
61,N Carden,354,9
48,L Coleman,347,9
56,H Whitehead,304,7
49,O Bradburn,228,5
52,N Pritchard,398,10
0,J Whitford,67,2
46,E Williams,260,7
48,K Sweet,161,4
54,E Powell,92,2
35,M Cox,35,1
67,Q Skillin,112,2
39,J Velazquez,108,3
43,A Lotti,191,5
53,R Rickel,442,11
52,B Kinney,160,4
55,A Barnes,200,5
42,T Zaleski,194,5
57,A Komornik,305,7
56,Q Skillin,151,4
63,J Velazquez,107,2
52,C Bojorquez,250,6
49,J Hernandez,122,3
49,B Hayes,285,7
54,A Starzyk,229,5
54,L Laurent,120,3
53,A Luna,306,7
35,J Glatting,55,2
36,B Dawkins,36,1
47,N Gasser,279,7
47,C Grace,185,5
55,J Gillan,224,5
59,J Scott,100,2
65,R Stonehouse,151,3
45,I Shannon,73,2
51,G Goupil,332,8
52,N Snyder,125,3
58,N Madonia,184,4
51,M Knoll,258,7
57,T Newsome,323,7
50,K Deween,82,2
45,J Cerra,162,4
48,J Linehan,171,4
51,A Lotti,93,2
52,D Klumph,229,5
49,W Gleeson,256,6
48,A Hart,221,5
46,J Mackey,196,5
32,G Nestor,64,2
45,A Kinney,154,4
42,K Glau,342,10
56,A Parker,282,7
45,D Jones,45,1
70,D Galitz,360,7
51,A Barnes,228,6
51,O Bradburn,92,2
43,R Rickel,96,3
53,J Francis,401,11
59,J Townsend,224,5
53,T Daniel,135,3
57,C Nizialek,93,2
45,A Barnard,219,5
46,D Roy,121,3
56,J Fox,325,7
47,C Rastetter,47,1
59,A Kenworthy,152,5
62,H Heim,439,10
46,Z Everett,354,9
58,M King,350,8
64,W Spiers,207,4
45,S Smith,121,3
52,N Jacobs,118,3
49,S Flintoft,204,5
51,K Kramer,364,8
45,J Smith,170,4
45,W Hart,111,3
54,C Scott,231,6
64,R Santoso,235,5
64,M Bonadies,295,7
36,J Urzua,36,1
65,C Fatony,434,9
63,J Schopper,193,4
54,K Vedvik,257,6
53,D Adams,279,6
50,L Cooke,138,3
53,J Growden,286,7
49,A Cole III,113,3
71,J Hollingsworth,104,2
55,C Lightbourn,284,6
53,M Ference,371,8
55,Q Conaway,187,4
51,S Cheney,292,7
52,P Theisler,245,6
55,T Sumpter,140,3
54,H Niswander,103,2
45,D Kubiuk,45,1
61,J Davidson,407,9
42,D Chrisman,75,2
67,N Schrage,145,3
38,Z Potter,38,1
48,M Farkas,94,2
52,C Moos,173,4
52,A Seibert,84,2
59,Z Block,291,7
31,G Cuiellette,31,1
50,B Cate,314,8
57,T Sheldon,304,7
63,R Winslow,292,6
45,Z Sinor,45,1
52,B Gillikin,136,3
45,D Pasquariello,45,1
41,O Holdensen,223,6
35,B Wright,35,1
43,R Anderson,97,3
43,L Uransel,319,10
53,C Waitman,129,3
45,N Carden,277,8
53,J Charlton,122,3
54,M Panton,178,4
49,B Heicklen,192,5
52,J Bailey,232,6
64,S Hofrichter,357,7
64,J Sheldon,481,10
41,A Nunez,71,2
45,J Sackville,87,2
53,B Flint,90,2
44,M Julian,44,1
50,T Bennett,109,3
64,S Tripucka,195,4
53,S Geraci,347,8
45,M Ripley,163,4
58,X Subotsch,234,5
40,D Panazzolo,118,3
50,M Sleep Dalton,91,2
54,J Dixon,231,6
35,D Drinkard,35,1
56,R Budrovich,277,6
53,M Dickson,289,7
47,M Wishnowsky,122,3
62,M Carrizosa,327,7
51,Y Routsas,117,3
50,M Nash,289,8
22,A Summerbell,22,1
41,S Loy,268,8
36,N Walsh,209,6
55,M Lochbihler,55,1
51,L Coleman,51,1
30,B Graham,30,1
61,D Maggio,241,5
54,A Dalton,367,9
29,K Myers,29,1
48,J Whitford,120,3
50,B Cusick,210,5
55,E Powell,106,2
46,N Porebski,231,6
48,J Collins,240,6
50,B Farlow,220,6
64,D Mitchell,243,5
55,C Coffey,286,7
56,B Kinney,148,3
57,F Romo Martinez,336,7
44,T Zaleski,328,9
45,A Stack,89,3
54,J Hernandez,275,6
54,A Starzyk,362,9
49,J Glatting,81,2
55,M Wishnowsky,180,4
50,Q Skillin,259,6
42,J Velazquez,84,2
60,L Coleman,199,5
59,C Scott,287,6
51,B Heicklen,193,5
48,X Subotsch,284,7
58,D Maggio,408,9
53,B Johnson,307,7
51,S Tripucka,170,4
43,M Sleep Dalton,260,7
50,A Stack,292,7
53,D Galitz,173,4
57,A Seibert,233,5
52,K Deween,196,5
51,R Rickel,165,4
51,D Klumph,87,2
50,R Budrovich,127,3
57,A Hart,268,6
40,O Holdensen,104,3
40,J Hollingsworth,63,2
47,B Wright,47,1
56,W Spiers,289,6
53,M Knoll,381,9
59,J Sheldon,297,6
64,K Kramer,295,7
45,A Kinney,145,4
51,J Whitford,51,1
56,B Roback,156,3
45,J Julien,116,3
40,I Oraha,70,2
49,M Farkas,332,8
54,L Tyler,189,4
47,A Cole III,166,4
54,C Nizialek,182,4
67,L Cooke,315,7
56,P Harvin III,182,4
59,R Winslow,351,7
52,D Roy,283,7
53,D Panazzolo,282,7
54,H Whitehead,298,7
59,M Flynn,367,8
53,C Rastetter,288,7
52,B Gillikin,159,4
53,C Moos,266,6
41,B Kinney,180,5
53,M Panton,203,5
61,J Townsend,261,5
56,S Geraci,181,4
60,H Heim,220,5
45,M King,45,1
57,D Adams,369,8
45,J Growden,104,3
49,Z Von Rosenburg,89,2
58,S Hofrichter,327,7
64,W Lees,330,7
49,M Loudermilk,263,7
57,J Hartbarger,147,3
56,T Newsome,153,4
54,S Smith,104,2
42,N Jacobs,42,1
55,L Reazin,244,5
46,Z Feagles,145,4
46,B Flint,260,7
55,C Fatony,203,5
41,I Shannon,118,3
40,M Bonadies,113,3
65,J Davidson,323,7
35,O White,35,1
42,J Smith,119,3
62,T Sheldon,361,8
48,A Parker,248,6
64,C Lightbourn,194,5
60,R Anderson,274,6
50,P Theisler,280,7
53,A Luna,353,8
51,A Kenworthy,89,2
54,J Dixon,202,5
52,D Chrisman,95,2
53,E Pantels,170,4
39,D Gutierrez,39,1
57,Z Sinor,145,3
46,A Nunez,90,2
55,J Schopper,439,11
45,B Robbins,284,7
49,J Fox,268,6
48,S Wilson,162,4
54,C Waitman,278,6
53,C Coffey,119,3
53,J Charlton,81,2
47,D Dyer,87,2
55,M Carrizosa,335,8
43,A Dalton,158,4
50,J Sackville,233,6
53,C Grace,279,6
48,J Bailey,128,3
38,S Flintoft,62,2
56,T Daniel,391,8
54,L Laurent,404,10
50,Z Block,165,4
40,J Banks,40,1
63,N Schrage,102,2
59,T Bennett,178,4
46,C Bojorquez,46,1
52,T Sumpter,172,4
56,N Gasser,229,5
74,M Ripley,325,7
43,Y Routsas,80,2
52,S Loy,393,9
36,J Scott,64,2
41,O Bradburn,144,4
52,B Cate,415,10
39,E Powell,39,1
46,Q Conaway,277,7
50,J Collins,220,5
46,N Snyder,225,6
27,D Mitchell,27,1
55,E Silvester,282,7
49,T Zaleski,245,6
55,S Gaudion,236,5
45,B Graham,191,5
50,A Barnes,174,4
42,C Downing,254,7
61,M Dickson,328,7
51,A Parker,229,6
41,Z Feagles,144,5
44,B Hayes,185,5
35,C Lightbourn,67,2
55,A Dalton,352,8
47,J Linehan,161,4
53,E Powell,111,3
36,K Sweet,55,2
32,M Cox,32,1
63,R Budrovich,259,6
55,J Scott,85,2
42,W Gleeson,207,6
44,M Brown,117,3
29,B Johnson,29,1
45,P Theisler,162,4
44,N Schrage,83,2
45,A Luna,189,5
47,A Marshall,109,3
59,L Cooke,223,5
52,M Knoll,211,5
54,J Sheldon,284,7
44,C Mojsiejenko,44,1
48,J Davidson,205,5
53,N Gasser,172,4
46,M Loudermilk,119,3
52,N Jacobs,104,2
40,S Smith,74,2
45,J Smith,284,7
54,K Vedvik,217,5
52,A Barnes,180,5
34,J Hernandez,65,2
63,R Rickel,159,3
29,J Urzua,29,1
27,M Bonadies,27,1
56,S Wilson,229,5
51,A Hart,193,5
60,J Townsend,211,5
47,S Loy,246,6
39,B Cusick,75,2
23,M McMaryion,23,1
48,Q Conaway,238,6
53,P Harvin III,142,3
61,T Sheldon,281,6
46,S Gaudion,179,4
55,R Stonehouse,94,2
58,N Walsh,145,3
49,C Martin,126,3
51,D Adams,194,4
55,K Deween,128,3
71,M Panton,378,8
52,J Julien,240,6
36,I Oraha,36,1
52,H Heim,275,7
59,E Rabon,222,5
45,M King,45,1
59,L Stratton,421,9
42,Z Von Rosenburg,80,2
31,J Growden,31,1
48,T Sumpter,203,5
52,D Dyer,77,2
42,B Farlow,71,2
48,C Waitman,233,6
43,L Laurent,43,1
45,M Farkas,82,2
50,J Hartbarger,193,5
49,C Rastetter,227,6
55,R Santoso,155,3
41,W Lees,139,4
65,A Cole III,207,4
53,S Hofrichter,141,3
71,C Bojorquez,257,5
55,C Scott,191,4
43,T Newsome,112,3
20,J Riney,20,1
49,K Kramer,179,5
43,A Stack,231,6
53,D Klumph,289,7
58,N Porebski,350,8
55,J Whitford,141,3
52,R Winslow,131,3
52,J Fox,302,7
57,B Gillikin,279,6
52,H Whitehead,305,8
58,R Anderson,420,9
51,D Chrisman,156,4
49,B Heicklen,399,10
56,M Ference,291,8
42,Z Everett,229,7
37,B Bourgeois,37,1
48,A Kenworthy,158,4
53,J Sackville,216,5
57,B Graham,97,2
58,J Bailey,181,4
50,M Sleep Dalton,173,4
53,A Starzyk,151,4
51,D Roy,228,6
56,T Daniel,373,8
59,C Nizialek,176,5
48,T Bennett,251,6
48,O White,200,5
54,S Tripucka,324,8
56,J Charlton,310,7
51,D Panazzolo,163,4
35,Z Sinor,35,1
48,S Flintoft,117,3
50,A Kinney,168,4
49,R Erickson,137,4
53,M Carrizosa,95,2
51,O Bradburn,215,5
53,W Spiers,265,7
44,D Maggio,273,7
57,L Tyler,236,6
52,A Lotti,245,6
52,H Niswander,274,7
46,D Mitchell,147,4
44,N Snyder,279,8
51,T Zaleski,222,5
53,M Ripley,264,6
50,M Flynn,205,5
51,C Grace,170,4
50,A Cole III,135,3
52,M King,203,5
51,J Linehan,207,5
49,J Velazquez,96,2
54,Q Skillin,54,1
40,B Graham,170,5
39,N Jacobs,104,3
52,S Smith,52,1
59,N Gasser,270,6
43,N Snyder,255,7
51,X Subotsch,198,5
46,P Theisler,132,3
43,A Marshall,123,3
51,W Gleeson,227,5
40,M Brown,40,1
56,M Knoll,327,8
51,O Bradburn,307,7
57,K Deween,250,5
64,D Mitchell,197,4
59,A Hart,321,8
45,K Vedvik,206,5
53,J Smith,182,4
51,W Spiers,166,4
37,C King,37,1
51,D Maggio,317,7
50,A Kinney,125,3
35,J Glatting,35,1
53,E Rabon,228,5
53,B Wright,93,2
36,O Holdensen,67,2
65,A Barnes,272,6
48,A Starzyk,79,2
61,J Townsend,246,5
48,Z Von Rosenburg,171,4
33,J Growden,65,2
57,L Tyler,314,7
52,Z Feagles,349,8
42,D Roy,144,4
64,J Sackville,150,3
64,C Coffey,366,7
61,S Geraci,307,7
43,R Gersonde,113,3
51,B Hayes,88,2
52,C Moos,264,7
45,D Panazzolo,87,2
44,M Panton,110,3
52,C Fatony,102,2
50,K Kramer,132,3
47,J Davidson,102,3
57,B Robbins,298,7
49,J Hartbarger,430,11
44,M Bonadies,44,1
55,S Wilson,145,3
56,O White,181,4
41,C Scott,105,3
60,H Lent,277,6
55,T Sheldon,159,3
57,T Newsome,300,6
69,C Lightbourn,237,5
49,A Lotti,169,4
53,Q Conaway,138,3
52,S Gaudion,214,5
56,M Ference,312,8
74,D Adams,412,9
51,H Niswander,296,8
50,B Gillikin,215,5
49,D Chrisman,71,2
42,W Lees,326,9
47,M Farkas,133,3
50,Z Oakley,114,3
27,C Mojsiejenko,27,1
39,A Seibert,39,1
50,C Downing,96,2
68,B Cate,204,5
54,R Rickel,195,4
46,A Stack,269,7
46,E Powell,136,4
29,M Cox,54,2
12,K Sweet,12,1
41,J Schopper,76,2
54,R Santoso,232,6
11,J Herbers,11,1
57,J Fox,202,5
56,N Schrage,189,4
58,J Charlton,99,2
45,B Johnson,175,5
55,M Carrizosa,229,5
51,B Cusick,212,6
47,S Hofrichter,196,5
55,R Winslow,258,6
51,A Nunez,301,7
48,B Kinney,165,4
34,J Young,34,1
67,M Dickson,160,3
54,N Walsh,238,5
47,Z Block,93,3
46,T Bennett,128,4
50,M Julian,89,2
31,B Flint,38,2
46,J Julien,108,3
42,B Roback,42,1
30,P Fricano,30,1
20,I Oraha,20,1
56,S Tripucka,238,5
46,J Scott,146,4
49,M Ripley,281,7
45,H Heim,127,3
47,J Dixon,88,2
34,K Cotton,34,1
52,D Dyer,127,3
44,B Farlow,116,3
45,R Erickson,248,6
49,D Boyd,49,1
41,B Heicklen,115,3
46,R Budrovich,78,2
43,N Porebski,126,3
46,M Wishnowsky,127,3
61,J Bailey,223,5
54,A Luna,239,5
52,J Collins,269,6
41,Y Routsas,157,5
56,Z Everett,138,3
54,A Dalton,429,10
62,R Stonehouse,158,3
56,S Loy,254,7
59,C Nizialek,59,1
62,L Coleman,406,8
59,A Parker,433,10
50,J Whitford,170,4
51,D Klumph,194,5
43,S Coutts,168,4
51,T Sumpter,211,5
57,C Waitman,380,8
54,S Geraci,244,6
51,M Ripley,261,6
48,D Klumph,254,6
39,R Bowers,39,1
38,E Powell,71,2
46,K Sweet,46,1
1,M Cox,1,1
43,S Hofrichter,184,5
50,W Spiers,214,5
42,C Scott,42,1
45,R Erickson,100,3
49,C Grace,146,3
55,E Rabon,200,5
55,J Scott,131,3
49,B Johnson,307,8
39,N Schrage,39,1
36,I Oraha,69,2
42,J Glatting,94,3
50,S Flintoft,142,3
48,M Sleep Dalton,243,6
56,J Whitford,276,6
58,J Davidson,235,5
57,M Farkas,324,8
54,K Deween,380,9
50,M Ference,311,7
51,M Loudermilk,139,3
64,A Barnes,399,8
55,Z Oakley,197,4
40,C Mojsiejenko,119,4
37,B Flint,117,4
36,M Julian,66,2
62,R Stonehouse,202,4
44,Q Conaway,157,4
20,T Gangi,20,1
51,A Parker,231,5
61,L Tyler,208,4
44,S Wilson,44,1
48,Z Block,167,4
67,J Townsend,380,8
55,S Tripucka,389,8
51,B Cusick,246,6
62,C Bojorquez,414,9
55,C Nizialek,55,1
57,C Fatony,261,6
51,M Flynn,248,6
51,P Theisler,125,3
49,S Gaudion,177,4
44,B Crawford,106,3
68,C Coffey,279,6
44,X Subotsch,219,6
10,R Critcher,10,1
47,B Hayes,259,6
60,R Anderson,238,5
48,H Whitehead,354,8
49,B Robbins,367,9
56,C Downing,379,9
55,C Moos,495,13
64,N Walsh,359,8
38,A Nunez,215,6
46,D Adams,246,6
59,K Kramer,259,6
56,H Heim,205,4
71,B Wright,112,2
43,O Holdensen,78,2
57,M King,286,6
46,M Knoll,235,6
49,Z Von Rosenburg,215,5
33,J Growden,63,2
50,A Marshall,240,6
48,W Lees,255,7
40,H Niswander,105,3
44,N Jacobs,79,2
61,O White,211,4
50,Z Feagles,227,6
62,P Harvin III,272,6
68,R Santoso,216,5
48,J Hartbarger,72,2
42,W Gleeson,157,4
46,S Loy,155,4
92,K Vedvik,291,6
52,B Cate,326,8
57,L Cooke,159,3
47,J Linehan,240,6
39,C Edwards,39,1
58,H Lent,198,4
62,L Coleman,220,6
57,C Lightbourn,192,4
51,B Patterson,156,4
61,Y Routsas,228,5
54,Z Sinor,54,1
58,C Martin,230,5
41,N Porebski,41,1
52,A Kinney,162,4
53,R Winslow,277,7
58,A Cole III,268,6
42,B Heicklen,248,7
51,Q Skillin,242,6
63,J Hernandez,292,6
50,J Smith,293,7
49,Z Everett,142,4
55,A Luna,299,7
42,J Bailey,62,2
50,A Stack,198,5
52,A Starzyk,238,6
51,B Graham,297,7
72,T Daniel,314,6
52,J Charlton,160,4
69,M Dickson,275,5
56,A Seibert,235,5
47,T Bennett,192,5
49,D Roy,140,4
56,J Dixon,337,7
52,M Bonadies,236,6
49,R Budrovich,170,4
60,M Wishnowsky,281,6
41,A Dalton,81,2
41,T Zaleski,216,6
44,A Lotti,44,1
52,J Schopper,165,4
51,J Collins,83,2
56,A Hart,380,9
48,B Kinney,118,3
38,J Young,38,1
46,D Panazzolo,165,4
28,D Mitchell,74,3
47,N Gasser,253,7
53,C Grace,155,4
60,S Geraci,362,9
59,D Roy,269,6
39,S Smith,119,4
53,N Jacobs,118,3
50,M Bonadies,208,5
58,K Vedvik,238,5
48,Q Conaway,132,3
46,C Scott,66,2
78,C Bojorquez,173,3
53,R Stonehouse,236,5
47,B Cate,124,3
51,J Collins,173,4
50,J Scott,84,2
60,T Daniel,412,9
43,X Subotsch,113,3
65,E Rabon,164,3
60,B Johnson,270,6
39,A Marshall,73,2
65,N Schrage,251,5
31,Z Potter,31,1
53,A Starzyk,165,4
56,N Snyder,266,7
46,J Sheldon,139,4
54,C Martin,183,4
48,B Kinney,229,6
44,Q Skillin,81,2
38,J Velazquez,38,1
44,T Zaleski,191,5
46,J Davidson,128,3
42,M Ference,110,3
38,D Klumph,97,3
35,J Glatting,101,3
51,A Hart,307,7
50,J Dixon,287,7
8,A Erdely,8,1
47,J Smith,84,2
45,J Sackville,130,3
51,B Graham,284,7
67,T Bennett,305,6
52,A Parker,228,5
53,R Winslow,168,4
62,A Barnes,137,3
59,J Linehan,232,5
50,J Julien,95,2
37,I Oraha,66,2
63,D Mitchell,259,6
55,B Patterson,188,4
48,L Tyler,126,3
56,M King,149,3
58,B Wright,155,4
40,O Holdensen,78,2
39,T Sumpter,113,3
56,P Harvin III,103,2
53,D Maggio,146,3
51,N Walsh,136,3
48,A Seibert,48,1
48,B Farlow,197,5
23,D Dyer,23,1
51,Z Everett,227,5
44,L Laurent,118,3
57,M Flynn,176,5
62,J Hartbarger,370,8
53,H Whitehead,392,9
52,Z Feagles,231,6
40,S Hofrichter,105,3
58,K Kramer,260,6
51,K Deween,222,6
61,R Santoso,247,5
59,B Hayes,262,5
56,W Gleeson,197,4
44,Z Von Rosenburg,115,3
46,C Fatony,86,2
58,C Coffey,394,8
38,L Cooke,75,2
67,M Panton,316,7
41,O White,104,3
42,M Loudermilk,103,3
80,H Niswander,254,5
61,R Gersonde,263,5
55,C Rastetter,55,1
50,T Newsome,250,6
53,R Budrovich,258,6
48,M Farkas,173,4
60,D Adams,392,9
23,G Bollas,23,1
56,B Gillikin,99,2
48,B Robbins,233,6
61,R Anderson,523,12
58,J Schopper,254,6
43,C Waitman,83,2
55,H Heim,96,2
50,B Heicklen,255,6
51,B Cusick,178,4
40,A Nunez,175,5
67,C Moos,475,11
66,M Dickson,560,11
50,Z Sinor,374,9
65,Z Block,218,5
31,J Banks,31,1
61,J Hernandez,199,4
45,B Flint,45,1
53,N Gasser,173,4
72,D Panazzolo,149,3
52,C Downing,190,4
55,S Flintoft,178,4
49,A Stack,163,4
40,R Erickson,249,7
44,A Dalton,123,3
55,M Wishnowsky,241,5
40,M Sleep Dalton,147,4
58,Y Routsas,174,4
50,J Fox,167,4
60,L Coleman,366,7
43,M Knoll,152,4
53,O Bradburn,177,4
58,T Sheldon,482,10
58,K Sweet,240,7
58,A Kinney,406,10
26,A Lotti,26,1
42,W Lees,145,4
50,J Hagee,206,5
54,N Snyder,161,5
57,B Flint,231,5
53,B Wright,148,3
44,O Holdensen,82,2
51,C Waitman,232,5
53,M Ference,429,10
56,J Julien,321,7
31,I Oraha,31,1
26,P Fricano,26,1
37,N Porebski,143,5
49,J Bailey,230,5
52,M Knoll,176,4
53,L Tyler,299,7
42,N Jacobs,80,2
