deflections, interceptions, name, sacks, tackles
0,0,A McKenzie,0.000,5
0,0,K Williams,1.000,4
0,0,M Knowlton,0.000,6
0,0,R Williams,0.000,6
0,0,D Webb,0.000,4
0,0,J McElveen,0.000,3
1,0,B Smith,0.000,3
0,0,G Tisdale,0.000,2
0,0,S Crable,0.000,2
0,0,K Eiben,0.000,1
0,0,C Walker,0.000,1
1,0,M Young,0.000,1
0,0,B Boudreaux,0.000,1
0,0,B Grant,0.000,1
1,0,M Bucknor,0.000,1
0,0,J Johnson,0.000,7
0,1,P Watkins,0.000,9
0,0,E Kuale,0.000,4
0,0,B Isaac,1.000,6
0,0,D Summers,2.000,2
0,0,R McCune,0.000,2
0,0,J Cohen,0.000,1
0,0,R Flemons,1.000,1
0,0,M Black,0.000,1
0,0,T Williams,0.000,1
0,0,A Armstead,0.000,1
0,0,J Barnes,0.000,1
0,0,M Ball,0.000,1
1,0,A Carroll,0.000,1
0,0,P Horne,0.000,1
0,0,D Tsoumpas,0.000,1
0,0,M McDaniel,0.000,1
0,0,J Cornish,0.000,1
0,0,J Turner,0.000,2
0,0,C Randle,0.000,2
0,1,K Raymond,0.000,2
0,0,Q Butler,0.000,2
0,0,M Calixte,0.000,2
0,0,R Cote,0.000,1
0,0,B Bulcke,0.000,2
0,0,N Lewis,0.000,1
0,0,C Mace,0.000,1
0,0,M Jackson,0.000,7
0,0,B Smith,0.000,3
0,0,C McCoy,0.000,3
0,1,E Fraser,0.000,4
0,0,C Hughes,0.000,4
0,0,T Davis,0.000,5
1,0,F Bennett,0.000,4
0,0,D Morley,1.000,7
0,0,J Simpson,0.000,6
0,0,W Turenne,1.000,3
0,0,D Veikune,1.000,1
0,0,S Williams,1.000,5
1,0,O Willis,1.000,2
0,0,T George,1.000,1
0,0,K Shologan,0.000,1
0,0,J Patrick,0.000,2
2,0,C McKenzie,0.000,2
0,0,T Brackenridge,0.000,2
0,1,C Butler,0.000,1
0,0,T Maze,0.000,4
0,0,B Hawkins,1.000,4
0,0,A Kromah,0.000,5
0,0,H Charles,0.000,1
0,0,T Laurent,1.000,2
0,0,L Robinson,1.000,1
0,0,J Williams,0.000,1
0,0,M Howard,0.000,2
0,0,T Hill,0.000,2
0,0,D Alexander,0.000,2
0,0,A Sewell,1.000,2
0,0,J Capicciotti,0.000,1
0,0,C Kent,0.000,3
1,0,C Thompson,0.000,3
0,0,W Brown,0.000,3
0,0,D Munoz,1.000,3
0,0,J Sherritt,0.000,8
0,0,J Burnett,0.000,5
0,0,R Williams,0.000,4
0,0,V Jenkins,1.000,1
0,0,C Ihekwoaba,0.000,1
0,0,J Bekasiak,0.000,2
0,0,S Williams,0.000,2
0,0,M Brouillette,0.000,3
0,0,B Parker,0.000,2
1,0,W Osaisai,0.000,5
0,0,R Davis,0.000,3
0,0,A Hunt,0.000,2
0,0,C Cox,0.000,2
0,0,L Mullinder,0.000,2
0,0,K Hebert,0.000,2
0,1,J Brown,0.000,5
0,0,K Ingram,0.000,6
0,0,S Emry,0.000,6
0,0,B Smith,0.000,5
0,0,Q Butler,0.000,3
1,0,F Bennett,0.000,5
0,0,K MacDougall,0.000,1
0,0,J Turner,1.000,1
0,0,K McCartney,1.000,1
0,0,C Randle,0.000,1
0,0,J Wall,0.000,1
0,0,M McDaniel,0.000,1
0,0,T Davis,1.000,3
0,0,M Jackson,0.000,3
0,0,J Simpson,1.000,3
0,0,C Hughes,0.000,1
0,0,B Bulcke,0.000,1
0,0,C Mace,0.000,1
0,0,R Bryant,0.000,1
0,0,O Thompson,0.000,2
0,0,M Miller,0.000,1
0,0,C Thompson,0.000,2
0,0,S Lawrence,0.000,1
0,0,D Oramasionwu,1.000,1
0,0,C Koch,0.000,1
0,0,A Sewell,0.000,2
1,0,C Kent,0.000,2
0,0,D Munoz,0.000,4
0,0,J Sherritt,0.000,5
0,0,T Laurent,1.000,1
0,0,M Howard,1.000,2
0,0,R Williams,0.000,8
0,0,W Brown,1.000,3
0,1,T Hill,0.000,4
0,0,M Carter,0.000,1
0,1,J Burnett,0.000,2
0,0,F Kashama,0.000,1
0,0,R Fritz,0.000,1
0,0,B Turner,2.000,3
0,0,B Collier,0.000,2
0,0,A Hall,0.000,2
0,0,T Parker,0.000,1
0,0,J Vega,0.000,1
0,0,H Muamba,0.000,2
0,0,D Pasco,0.000,1
0,0,C Matthews,0.000,2
0,0,J Sears,0.000,3
1,0,D Doe,0.000,4
0,1,J Johnson,0.000,4
0,1,I Logan,0.000,4
0,0,D Beasley,0.000,4
0,0,J Hefney,0.000,3
0,0,P Labbe,0.000,6
0,1,C Butler,0.000,1
1,0,O Willis,0.000,1
0,0,S Williams,0.000,1
0,0,D Veikune,0.000,1
1,0,T Maze,0.000,1
1,1,E Russ,0.000,2
0,0,K Shologan,0.000,2
0,0,J Patrick,0.000,2
1,0,B Hawkins,0.000,2
1,0,T Brackenridge,0.000,5
0,0,C McKenzie,0.000,5
0,0,A Kromah,0.000,6
0,0,W Turenne,0.000,9
0,0,E Taylor,0.000,1
0,0,A Harris,0.000,1
0,0,J Bell,0.000,1
0,0,K Mitchell,0.000,1
0,0,K Smith,0.000,1
0,0,T Lulay,0.000,1
0,0,K Williams,1.000,2
0,0,R Phillips,0.000,2
1,0,D Marsh,0.000,3
0,0,L Shell,0.000,2
0,0,K Banks,0.000,4
0,0,A Reddick,0.000,4
0,0,A McKenzie,0.000,5
0,0,C Muamba,0.000,5
0,0,A Bighill,0.000,6
0,0,R Rose,0.000,1
0,0,R Brown,0.000,1
0,0,S Crable,0.000,1
0,0,B Grant,0.000,1
0,0,E Steele,0.000,1
0,0,R Hinds,0.000,1
0,1,C Thomas,0.000,3
1,0,G Tisdale,0.000,3
0,0,B Boudreaux,1.000,2
0,0,J McElveen,0.000,2
0,0,R Williams,0.000,6
0,0,M Knowlton,0.000,7
0,0,D Webb,0.000,5
0,0,B Smith,0.000,5
0,0,J Johnson,0.000,8
0,0,M Ball,0.000,1
0,0,J Barnes,0.000,1
0,0,E Kuale,0.000,1
0,0,K Huntley,0.000,2
0,0,R Foley,0.000,2
0,0,J Younger,0.000,1
0,0,M Black,0.000,1
0,0,D Summers,0.000,4
0,0,J Carter,0.000,4
0,0,A Armstead,0.000,3
0,0,P Watkins,0.000,3
0,0,R McCune,0.000,5
0,1,E McCollough,0.000,4
0,0,E Kuale,0.000,4
0,0,J Simmons,0.000,4
0,0,E McCollough,0.000,3
1,0,R Foley,1.000,2
0,0,A Armstead,1.000,5
1,0,J Carter,0.000,5
0,0,W Smith,0.000,1
1,0,A Carroll,0.000,1
0,0,D Summers,0.000,1
1,0,P Watkins,0.000,1
0,0,K Huntley,1.000,1
1,1,J Younger,0.000,2
0,0,K Jones,0.000,1
1,0,R Flemons,0.000,1
0,0,R Ray,0.000,1
0,0,J Vega,1.000,5
0,0,C Simpson,0.000,1
0,1,D Doe,0.000,5
0,0,J Sorensen,0.000,1
0,0,D Pasco,0.000,1
0,0,P Labbe,0.000,5
0,0,I Logan,0.000,1
1,0,J Sears,0.000,5
0,0,A Hall,1.000,2
0,0,D Washington,0.000,2
0,0,T Parker,0.000,2
0,0,J Hefney,0.000,7
0,0,D Beasley,0.000,2
0,0,H Muamba,0.000,1
0,0,J Johnson,0.000,1
0,0,C Randle,0.000,3
0,0,J Simpson,0.000,3
1,0,C Hughes,1.000,3
2,0,Q Butler,0.000,3
0,0,B Smith,0.000,4
0,0,C McCoy,2.000,3
1,0,F Bennett,0.000,5
0,0,J Wall,0.000,4
0,0,M White,0.000,1
0,0,L Taylor,0.000,1
0,0,J Phillips,0.000,1
0,0,B Bulcke,0.000,1
0,0,L Coker,0.000,1
0,1,M Jackson,0.000,1
0,0,E Fraser,0.000,2
0,0,T Davis,0.000,2
0,0,S Williams,0.000,5
1,0,C McKenzie,0.000,5
2,0,T Jackson,0.000,3
0,0,A Kromah,0.000,4
0,0,T Maze,0.000,6
1,0,T Brackenridge,0.000,7
0,0,J Patrick,0.000,1
0,0,O Willis,0.000,1
0,0,N Graham,0.000,2
1,0,E Russ,0.000,2
0,0,B Hawkins,0.000,2
0,0,C Butler,0.000,2
0,0,T George,1.000,2
0,0,K Shologan,1.000,2
0,0,K Smith,1.000,2
0,0,K Williams,1.000,2
1,0,R Phillips,0.000,1
0,0,B Peguese,0.000,1
0,0,J Yurichuk,0.000,1
0,0,A Harris,0.000,1
0,0,E Taylor,0.000,3
1,0,L Shell,0.000,2
0,0,K Mitchell,0.000,3
1,0,D Marsh,0.000,3
0,0,C Muamba,0.000,4
0,0,K Banks,0.000,4
0,0,A Bighill,0.000,6
0,0,A McKenzie,0.000,7
0,0,J Sherritt,0.000,7
0,0,T Hill,0.000,6
0,0,D Munoz,0.000,6
0,0,R Colclough,0.000,5
0,0,R Prude,0.000,3
1,2,J Burnett,0.000,3
0,0,D Alexander,0.000,3
0,0,L Robinson,0.000,2
0,0,C Thompson,0.000,1
0,0,J Williams,0.000,1
0,0,A Sewell,0.000,1
0,0,R Williams,0.000,1
0,0,T Laurent,1.000,1
1,1,R Williams,0.000,4
0,0,M Bucknor,0.000,4
0,0,B Smith,0.000,4
1,0,M Knowlton,0.000,6
0,0,J McElveen,0.000,2
0,0,B Boudreaux,0.000,2
0,0,G Tisdale,0.000,1
0,0,J Johnson,1.000,3
0,0,R Brown,0.000,1
0,0,D Webb,0.000,1
0,0,C Thomas,0.000,2
0,0,R Hinds,0.000,1
0,0,G Peach,1.000,2
0,0,D Anderson,0.000,5
0,0,K Ingram,0.000,3
0,0,R Davis,0.000,2
0,0,B Whitaker,0.000,1
0,0,S Emry,0.000,6
0,0,S Williams,0.000,4
0,0,J Bowman,0.000,2
0,0,J Bekasiak,0.000,1
1,0,C Cox,0.000,8
0,0,K Hebert,1.000,4
0,0,M Brouillette,0.000,1
0,0,B Parker,0.000,2
0,0,L Mullinder,0.000,3
0,0,A Hunt,0.000,2
0,0,J Brown,0.000,1
0,0,J McGee,0.000,1
0,0,B Browne,0.000,1
0,0,B Turner,0.000,1
0,0,C Matthews,0.000,1
0,0,J Taormina,0.000,1
0,0,D Beasley,0.000,2
0,0,D Washington,1.000,3
0,0,A Hall,0.000,1
0,0,G January,0.000,1
0,0,J Johnson,0.000,3
0,0,H Muamba,0.000,4
1,0,J Sears,0.000,3
0,0,J Vega,0.000,3
0,0,P Labbe,0.000,4
1,0,J Hefney,0.000,4
0,0,B Johnson,0.000,1
1,1,R Prude,0.000,5
0,0,C Thompson,0.000,6
0,0,T Hill,0.000,6
0,0,J Sherritt,0.000,10
0,0,A Sewell,0.000,2
0,0,D Oramasionwu,0.000,2
0,1,D Alexander,0.000,4
1,0,D Munoz,0.000,5
0,0,T Laurent,1.000,1
0,0,J Burnett,0.000,1
0,0,R Williams,0.000,1
0,0,L Robinson,0.000,1
0,0,S Lawrence,0.000,1
1,0,S Lemon,1.000,1
0,0,S Williams,0.000,6
0,0,S Emry,0.000,8
0,0,V Jenkins,0.000,1
1,0,R Davis,0.000,1
0,0,A Woodruff,0.000,1
0,0,W Osaisai,0.000,1
0,0,K Ingram,0.000,1
0,0,J Richardson,0.000,1
0,0,L Mullinder,0.000,1
0,0,J Brown,0.000,1
1,0,C Cox,0.000,1
0,0,J Bekasiak,0.000,1
0,0,D Anderson,0.000,4
0,0,J Bowman,1.000,3
0,0,B Parker,0.000,3
0,0,M Brouillette,0.000,2
0,0,R McCune,0.000,10
1,0,M Ball,0.000,8
1,0,R Flemons,0.000,1
0,0,J Younger,0.000,1
0,0,M Black,0.000,2
1,0,A Carroll,0.000,2
0,0,J Carter,0.000,3
0,0,E McCollough,0.000,3
0,0,B Isaac,1.000,4
0,0,E Kuale,0.000,4
0,1,P Watkins,0.000,6
2,0,C McKenzie,0.000,2
0,0,B Hawkins,1.000,2
0,0,S Williams,0.000,3
0,0,T Brackenridge,0.000,5
0,0,J Patrick,0.000,5
0,0,P Woldu,0.000,6
0,0,M Harris,0.000,1
0,0,A Kromah,0.000,9
0,0,C Butler,0.000,1
0,0,W Dressler,0.000,1
0,0,T Jackson,0.000,1
0,0,X Fulton,0.000,1
0,0,O Willis,0.000,1
0,0,T George,0.000,1
0,0,K Shologan,0.000,1
0,0,T Maze,0.000,2
0,0,N Graham,0.000,1
1,0,R Rose,0.000,2
1,1,B Smith,0.000,3
0,0,B Boudreaux,2.000,1
0,0,G Peach,0.000,1
0,0,D Stephenson,0.000,1
0,0,G Tisdale,0.000,1
1,0,C Ray,0.000,4
0,0,J Johnson,0.000,3
0,0,C Thomas,0.000,4
0,0,M Bucknor,0.000,4
1,0,D Webb,0.000,5
0,0,R Williams,0.000,4
0,0,M Jackson,0.000,4
0,0,C Hughes,0.000,5
0,0,F Bennett,0.000,3
0,0,C Randle,0.000,4
0,0,J Wall,0.000,3
0,0,E Fraser,0.000,4
0,0,C Mace,1.000,2
0,0,Q Butler,0.000,2
0,0,J Simpson,0.000,7
0,0,B Smith,0.000,9
0,0,C McCoy,0.000,3
0,0,T Davis,0.000,2
0,0,N Lewis,0.000,1
0,0,D Mayo,0.000,1
0,0,B Bulcke,0.000,2
0,0,J Forzani,0.000,1
0,0,K Williams,1.000,0
0,0,A McKenzie,0.000,3
0,0,R Phillips,0.000,3
0,0,D Marsh,0.000,2
0,0,K Banks,0.000,2
0,0,K Mitchell,0.000,2
0,0,B Parker,0.000,2
0,0,L Shell,0.000,2
0,0,K Smith,0.000,1
0,1,A Bighill,0.000,6
0,0,E Taylor,0.000,4
0,0,J Westerman,0.000,1
0,0,C Muamba,0.000,1
0,0,B Peguese,0.000,1
0,0,A Reddick,0.000,1
0,0,J Gilmore,0.000,3
1,0,B Collier,0.000,1
0,0,F Kashama,0.000,1
0,0,H Muamba,0.000,3
0,0,J Vega,1.000,2
0,0,P Labbe,0.000,3
0,0,D Beasley,0.000,1
0,0,K Mainor,0.000,1
0,0,J Johnson,0.000,2
0,0,B Browne,0.000,2
0,0,A Hall,2.000,6
2,0,D Washington,0.000,3
1,0,J Sears,0.000,3
0,0,J Hefney,0.000,5
0,0,M Bowman,0.000,5
2,0,D Anderson,0.000,3
0,0,A Cash,0.000,3
0,0,B Parker,0.000,3
0,0,C Cox,0.000,4
0,0,K Hebert,0.000,2
1,0,J Brown,0.000,2
0,0,J Bowman,1.000,2
0,0,R Davis,2.000,2
0,0,S Williams,0.000,4
0,0,S Emry,0.000,5
0,0,V Jenkins,0.000,1
0,0,K Ingram,0.000,2
0,0,B Ridgeway,0.000,1
0,0,T Harris,0.000,1
1,0,A Armstead,0.000,3
0,0,A Durie,0.000,1
0,0,D Summers,0.000,1
0,0,R McCune,0.000,6
0,0,J Carter,0.000,6
0,0,M Ball,0.000,3
0,0,R Foley,0.000,3
0,0,P Watkins,0.000,4
0,0,B Isaac,0.000,3
0,0,C Owens,0.000,1
0,0,E Boulay,0.000,1
0,0,E Kuale,0.000,2
1,0,R Flemons,0.000,1
0,0,E McCollough,0.000,1
0,0,J Keeping,0.000,1
0,0,K Huntley,1.000,1
0,0,A Carroll,0.000,1
0,1,D Marsh,0.000,0
0,0,K Banks,0.000,4
0,0,L Shell,0.000,4
0,1,J Yurichuk,0.000,5
0,1,A Bighill,1.000,7
0,0,K Williams,0.000,2
0,0,R Phillips,0.000,3
0,0,K Smith,0.000,3
0,0,B Parker,0.000,3
0,0,J Westerman,1.000,2
0,0,C Muamba,0.000,2
0,0,E Taylor,1.000,2
0,0,K Mitchell,0.000,1
0,0,A Reddick,1.000,1
0,0,J Arakgi,0.000,1
0,0,J Larose,0.000,2
0,0,G Tisdale,0.000,1
0,0,R Rose,0.000,1
0,0,B Boudreaux,0.000,2
1,0,G Peach,0.000,2
0,0,J McElveen,0.000,2
0,0,C Thomas,0.000,2
0,0,D Webb,0.000,3
0,0,C Ray,0.000,3
0,0,B Smith,0.000,4
0,0,R Brown,0.000,3
0,0,R Williams,0.000,6
0,0,M Bucknor,0.000,4
0,0,J Johnson,0.000,6
1,0,R Hinds,0.000,1
0,0,O Jones,0.000,1
1,0,J Wall,0.000,1
0,0,C Hughes,0.000,1
0,0,B Smith,0.000,1
0,0,M Dewitt,0.000,1
0,0,F Bennett,0.000,1
0,0,M Jackson,0.000,2
0,0,T Davis,0.000,2
1,0,K Raymond,0.000,2
0,0,C McCoy,0.000,3
1,1,Q Butler,0.000,3
0,0,C Randle,0.000,4
0,0,E Fraser,0.000,5
1,0,J Simpson,0.000,6
0,0,W Brown,0.000,4
0,0,T Laurent,1.000,3
0,1,C Thompson,0.000,3
0,0,D Alexander,0.000,3
2,0,D Munoz,0.000,6
0,1,J Sherritt,0.000,7
0,0,T Hill,0.000,6
0,0,J Capicciotti,0.000,1
0,0,J Williams,1.000,1
0,0,D Oramasionwu,0.000,2
1,0,J Burnett,0.000,3
0,0,R Williams,0.000,1
0,0,G Newman,0.000,1
1,0,J Patrick,0.000,2
0,0,W Dressler,0.000,1
0,0,M Williams,0.000,1
0,0,T Brackenridge,0.000,1
0,0,J Alford,0.000,1
0,0,T George,0.000,1
0,0,O Willis,1.000,2
0,0,T Maze,0.000,2
0,0,B Hawkins,0.000,1
0,0,S Williams,1.000,4
0,0,E Russ,0.000,6
0,0,A Kromah,0.000,3
0,0,C McKenzie,0.000,4
0,0,N Graham,0.000,6
0,0,J Hefney,1.000,4
0,0,A Suber,0.000,4
0,0,J Johnson,0.000,3
0,0,B Collier,1.000,3
0,0,B Turner,0.000,2
0,0,F Kashama,0.000,2
0,0,M Bowman,0.000,2
0,0,I Logan,0.000,2
0,0,H Muamba,0.000,2
1,0,K Mainor,0.000,1
0,0,J Vega,0.000,1
0,0,J McGee,0.000,1
0,0,A Hall,1.000,1
0,0,C Doneff,0.000,1
0,0,D Washington,0.000,1
0,0,C Ray,0.000,1
1,0,J Johnson,0.000,8
1,0,R Williams,1.000,7
0,0,A Murillo,0.000,8
0,0,D Webb,0.000,5
0,0,G Tisdale,0.000,7
0,0,G Peach,1.000,3
1,0,R Hinds,0.000,5
0,0,M Bucknor,0.000,3
1,0,B Davis,0.000,3
0,0,J McElveen,0.000,2
0,0,P Dyakowski,0.000,2
0,0,K Eiben,0.000,1
0,0,C Thomas,0.000,2
0,0,B Boudreaux,0.000,1
0,0,M Dile,0.000,1
0,0,C Koch,0.000,1
1,0,D Munoz,0.000,7
1,1,J Sherritt,0.000,10
0,0,C Kent,0.000,1
0,0,T Hill,0.000,1
0,0,J Williams,0.000,1
0,0,S Jyles,0.000,1
0,0,S Lemon,0.000,1
0,0,D Oramasionwu,0.000,1
0,0,E Legare,0.000,1
0,0,C Wroten,0.000,4
0,1,R Williams,0.000,3
1,0,C Thompson,0.000,3
0,0,D Alexander,0.000,3
0,0,W Brown,0.000,3
0,0,K Joseph,0.000,1
0,0,J Burnett,0.000,2
0,0,J Perrett,0.000,1
0,1,K Hebert,0.000,2
0,0,A Cash,2.000,2
0,0,J Bowman,1.000,4
1,0,D Anderson,0.000,3
0,0,S Emry,1.000,6
0,0,W Osaisai,0.000,6
0,0,B London,0.000,1
1,0,K Ingram,0.000,3
0,0,L Mullinder,0.000,1
0,0,V Anderson,0.000,1
0,1,R Davis,1.000,3
2,0,B Parker,0.000,2
0,1,C Cox,0.000,2
0,0,C Mace,0.000,1
0,0,N Lewis,0.000,1
0,0,Q Butler,0.000,2
0,0,C Hughes,0.000,2
0,0,J Wall,0.000,3
0,0,C Randle,0.000,3
0,0,K Pettway,0.000,3
0,0,M Jackson,0.000,4
0,0,K Raymond,0.000,4
0,0,E Fraser,0.000,7
0,0,J Simpson,0.000,5
0,0,T Kornegay,0.000,1
0,0,D Bolden,1.000,4
0,0,M Dewitt,0.000,1
0,0,D Mayo,0.000,1
0,0,D Lee,0.000,1
2,0,A Armstead,0.000,1
0,0,C Van Zeyl,0.000,1
0,0,K Huntley,0.000,2
0,0,E Kuale,0.000,2
0,0,R Flemons,1.000,2
0,1,J Younger,0.000,2
0,0,B Isaac,0.000,3
0,0,A Carroll,0.000,3
0,0,P Horne,0.000,4
0,0,P Watkins,0.000,5
0,0,R McCune,0.000,6
0,0,M Ball,1.000,8
0,0,A McKenzie,0.000,6
0,0,R Phillips,0.000,4
1,0,A Bighill,0.000,9
0,1,D Marsh,0.000,6
0,0,E Taylor,1.000,2
0,0,M Evans,0.000,2
0,0,K Banks,0.000,3
0,0,B Parker,0.000,2
0,0,A Reddick,0.000,1
1,2,C Muamba,0.000,1
0,0,B Peguese,1.000,2
0,0,K Williams,1.000,1
0,0,J Westerman,0.000,1
0,0,M Norman,0.000,1
0,0,T Maze,0.000,4
0,0,E Russ,0.000,5
0,0,S Williams,0.000,5
0,0,T Brackenridge,0.000,5
0,0,O Willis,1.000,2
0,0,C McKenzie,0.000,2
0,0,J Patrick,0.000,3
0,0,M McCullough,0.000,4
0,0,M Williams,0.000,1
0,0,K Shologan,0.000,1
0,0,T George,1.000,1
0,0,B Hawkins,0.000,1
0,0,P Neufeld,0.000,1
0,0,W Turenne,0.000,1
0,0,W Dressler,0.000,1
0,0,A Kromah,0.000,1
0,0,S Hurl,0.000,1
0,0,C Butler,0.000,1
0,0,B Heenan,0.000,1
0,0,K Hebert,0.000,1
0,0,J Bowman,1.000,1
0,0,B Parker,0.000,2
0,0,A Cash,1.000,3
1,0,R Davis,0.000,2
0,1,J Brown,0.000,2
0,0,S Emry,0.000,3
1,0,D Anderson,0.000,3
0,0,K Ingram,1.000,3
0,0,W Osaisai,0.000,3
0,0,C Cox,0.000,7
0,0,S Giguere,0.000,1
0,0,R Rose,0.000,1
0,0,G Peach,1.000,1
0,0,E Steele,0.000,1
0,0,C Thomas,0.000,3
1,0,R Hinds,0.000,2
0,0,M Bucknor,0.000,4
0,0,D Webb,0.000,3
0,0,A Murillo,0.000,5
0,0,B Boudreaux,0.000,4
0,0,G Tisdale,0.000,8
0,0,R Williams,0.000,6
0,0,J Johnson,1.000,10
0,1,M Bowman,0.000,4
0,0,B Stewart,0.000,4
0,0,J Johnson,0.000,3
0,0,B Collier,1.000,2
0,0,J Vega,0.000,2
0,0,I Logan,0.000,2
0,0,H Muamba,0.000,2
0,0,K Mainor,1.000,1
0,1,J Sears,0.000,1
0,0,A Hall,0.000,1
0,0,B Turner,0.000,1
0,0,P Labbe,0.000,1
0,0,J Taormina,0.000,1
0,1,D Washington,0.000,1
0,0,J Hefney,0.000,6
0,0,A Suber,0.000,5
0,0,J Arakgi,0.000,4
0,0,K Banks,0.000,4
1,0,J Westerman,2.000,3
0,1,B Parker,0.000,3
0,0,R Phillips,0.000,2
0,0,L Shell,0.000,2
0,0,K Williams,0.000,1
0,0,C Muamba,0.000,2
0,0,S Gore,0.000,1
0,0,E Jackson,0.000,1
0,0,D Marsh,0.000,3
0,0,A Bighill,0.000,8
