assists, blocks, defensive rebounds, field goals attempted, field goals made, fouls, free throws attempted, free throws made, minutes, name, offensive rebounds, plus minus, points, position, rebounds, steals, three pointers attempted, three pointers made, turnovers
1,1,3,17,5,0,8,6,33,Zach Randolph,4,,16,F,7,1,0,0,2
0,1,2,6,5,1,2,1,10,Travis Outlaw,0,,11,,2,1,0,0,1
0,1,2,8,3,2,6,4,26,Darius Miles,2,,10,,4,1,0,0,1
0,1,1,1,1,3,1,1,23,Theo Ratliff,2,,3,C,3,0,0,0,1
1,2,4,6,4,3,2,2,24,Shareef Abdur Rahim,0,,10,F,4,1,0,0,0
2,0,1,7,1,0,2,2,16,Nick Van Exel,0,,4,,1,0,2,0,0
2,2,5,3,1,4,2,1,15,Joel Przybilla,2,,3,,7,0,0,0,0
6,0,0,3,1,1,0,0,14,Sebastian Telfair,0,,2,,0,1,1,0,3
0,0,0,0,0,0,0,0,2,Geno Carlisle,0,,0,,0,0,0,0,0
7,0,0,6,1,1,1,1,25,Jason Williams,0,,4,G,0,1,4,1,1
4,0,6,5,5,2,6,5,28,Pau Gasol,4,,15,F,10,0,0,0,1
2,1,3,6,5,3,2,0,25,Shane Battier,0,,12,F,3,1,2,2,0
7,0,0,4,3,2,1,1,23,Earl Watson,0,,7,,0,2,0,0,2
3,1,8,10,4,3,1,1,28,Lorenzen Wright,2,,9,C,10,0,0,0,6
2,0,5,5,2,5,5,3,17,Stromile Swift,3,,7,,8,0,0,0,2
1,0,0,5,2,3,0,0,19,Mike Miller,0,,5,,0,0,3,1,0
0,0,0,3,1,0,0,0,4,Ryan Humphrey,0,,2,,0,0,1,0,1
1,2,0,2,1,0,0,0,5,Jake Tsakalidis,0,,2,,0,0,0,0,1
0,0,3,5,2,4,2,1,18,Dahntay Jones,0,,6,,3,1,1,1,2
3,0,1,18,11,1,1,1,30,Bonzi Wells,1,,25,G,2,0,2,2,2
2,1,3,3,2,2,3,3,18,Brian Cardinal,0,,7,,3,0,0,0,1
4,2,6,24,11,2,4,1,40,Jason Richardson,2,,27,G,8,3,7,4,3
3,0,5,17,7,3,2,2,37,Troy Murphy,3,,17,F,8,0,2,1,2
0,1,0,1,0,2,0,0,9,Adonal Foyle,1,,0,,1,0,0,0,0
1,1,3,9,3,1,4,3,36,Mike Dunleavy,2,,10,F,5,1,3,1,3
2,1,4,1,0,4,0,0,11,Calbert Cheaney,0,,0,,4,0,0,0,2
11,0,4,10,5,6,4,4,39,Speedy Claxton,0,,14,G,4,4,2,0,6
2,0,1,10,5,2,0,0,26,Clifford Robinson,1,,12,C,2,2,5,2,2
1,0,3,4,4,2,3,3,17,Derek Fisher,0,,13,,3,0,2,2,4
1,1,6,4,0,1,2,1,19,Dale Davis,3,,1,,9,0,0,0,0
0,0,0,1,0,1,0,0,2,Eduardo Najera,0,,0,,0,0,0,0,0
0,0,1,3,2,1,0,0,4,Ansu Sesay,1,,4,,2,0,0,0,1
,,,,,,,,0,Andris Biedrins,,,,,,,,,
1,1,4,9,1,0,2,1,31,Tyson Chandler,4,,3,F,8,3,0,0,3
1,0,2,3,2,4,0,0,17,Eddy Curry,0,,4,C,2,0,0,0,7
10,0,5,15,6,5,2,2,34,Kirk Hinrich,0,,15,G,5,3,6,1,2
0,0,2,5,3,4,0,0,19,Antonio Davis,1,,6,,3,0,0,0,0
2,0,0,11,5,5,0,0,12,Ben Gordon,1,,12,,1,0,4,2,2
3,0,8,10,5,3,2,2,32,Andres Nocioni,1,,13,F,9,2,3,1,2
0,0,0,1,0,0,2,2,7,Othella Harrington,2,,2,,2,0,0,0,1
2,0,2,5,1,1,2,2,20,Luol Deng,0,,4,,2,0,1,0,5
2,0,0,10,3,2,2,1,22,Chris Duhon,0,,7,,0,2,3,0,2
3,1,4,5,1,0,2,2,17,Adrian Griffin,1,,4,,5,1,0,0,0
0,0,2,2,1,0,0,0,6,Jared Reiner,0,,2,,2,0,0,0,0
2,0,1,6,5,1,0,0,23,Eric Piatkowski,1,,13,G,2,0,4,3,0
7,0,9,14,7,4,6,6,44,Larry Hughes,3,,21,G,12,6,3,1,5
2,1,3,9,5,4,6,5,35,Jared Jeffries,4,,15,F,7,0,2,0,3
0,4,5,9,2,5,4,2,33,Brendan Haywood,5,,6,C,10,1,0,0,2
0,0,0,1,1,2,0,0,6,Juan Dixon,0,,2,,0,0,0,0,0
7,1,2,25,8,3,7,7,47,Gilbert Arenas,3,,25,G,5,3,7,2,4
2,0,1,9,3,6,8,7,20,Jarvis Hayes,1,,14,,2,1,1,1,1
1,0,1,0,0,1,0,0,6,Laron Profit,0,,0,,1,0,0,0,0
4,0,6,24,8,2,12,9,49,Antawn Jamison,4,,27,F,10,0,5,2,1
0,2,2,0,0,5,0,0,19,Michael Ruffin,1,,0,,3,0,0,0,1
,,,,,,,,0,Samaki Walker,,,,,,,,,
,,,,,,,,0,Peter Ramos,,,,,,,,,
0,0,0,0,0,0,0,0,6,Anthony Peeler,0,,0,,0,0,0,0,0
4,0,6,25,8,5,20,18,43,Paul Pierce,2,,37,G,8,0,8,3,3
0,2,4,2,0,1,0,0,14,Walter McCarty,0,,0,,4,0,0,0,0
2,2,4,6,2,6,2,2,41,Mark Blount,2,,6,C,6,0,0,0,1
0,2,7,7,5,6,3,2,26,Raef Lafrentz,2,,13,F,9,1,2,1,1
2,0,1,3,1,1,1,0,11,Marcus Banks,0,,2,,1,2,0,0,0
3,0,0,5,3,0,0,0,15,Jiri Welsch,1,,6,,1,0,0,0,1
0,0,1,1,1,1,0,0,3,Kendrick Perkins,0,,2,,1,0,0,0,0
1,1,2,14,6,1,3,2,43,Ricky Davis,2,,14,F,4,2,1,0,3
7,0,0,15,6,0,5,4,44,Gary Payton,1,,17,G,1,2,3,1,3
1,0,2,3,0,2,0,0,11,Tom Gugliotta,3,,0,,5,0,0,0,1
0,0,0,2,1,1,2,2,8,Tony Allen,1,,4,,1,0,0,0,1
0,1,2,4,2,4,0,0,6,Al Jefferson,0,,4,,2,0,0,0,0
5,0,1,6,3,1,2,2,15,Brevin Knight,0,,8,G,1,1,0,0,0
0,0,3,13,6,2,4,4,29,Jason Kapono,1,,16,,4,0,1,0,1
1,0,3,6,2,2,4,3,30,Emeka Okafor,2,,7,F,5,2,0,0,1
3,0,1,6,2,4,3,2,21,Gerald Wallace,1,,6,F,2,1,0,0,4
3,2,3,10,2,2,4,3,24,Primoz Brezec,3,,7,C,6,0,0,0,2
3,0,2,6,3,0,2,2,18,Steve Smith,0,,8,,2,0,1,0,0
,,,,,,,,0,Jason Hart,,,,,,,,,
1,0,2,9,5,2,4,0,27,Melvin Ely,5,,10,,7,0,0,0,1
2,0,1,10,4,2,0,0,29,Eddie House,0,,8,G,1,4,1,0,0
0,1,0,2,0,1,6,3,8,Jahidi White,0,,3,,0,0,0,0,0
4,1,4,12,5,4,4,3,32,Keith Bogans,2,,14,,6,2,3,1,3
0,1,3,2,1,0,1,0,7,Jamal Sampson,2,,2,,5,0,0,0,1
0,1,1,5,0,2,0,0,6,Desagana Diop,2,,0,,3,0,0,0,0
1,3,3,9,5,5,9,6,33,Zydrunas Ilgauskas,3,,16,C,6,1,0,0,2
0,0,0,4,3,0,0,0,6,Dajuan Wagner,0,,7,,0,0,2,1,1
9,0,5,14,8,3,2,1,30,Lebron James,1,,19,F,6,0,3,2,1
0,0,0,6,5,3,2,1,25,Ira Newble,0,,11,G,0,1,0,0,1
4,0,4,10,6,1,6,4,30,Jeff McInnis,0,,18,G,4,1,2,2,3
1,0,0,5,2,0,0,0,21,Lucious Harris,0,,4,,0,1,0,0,0
4,0,8,6,3,5,4,2,28,Drew Gooden,1,,8,F,9,1,0,0,1
7,0,0,1,1,2,4,3,20,Eric Snow,0,,5,,0,0,0,0,3
1,0,6,8,3,4,0,0,20,Robert Traylor,1,,6,,7,2,0,0,1
0,2,3,7,3,3,2,1,12,Aleksandar Pavlovic,0,,8,,3,0,1,1,1
2,1,1,4,2,2,0,0,9,Scott Williams,2,,4,,3,0,0,0,0
0,0,1,2,1,2,0,0,12,Bostjan Nachbar,0,,3,,1,0,1,1,0
4,1,10,18,9,3,5,5,33,Yao Ming,1,,23,C,11,0,0,0,1
3,1,6,6,3,5,2,1,26,Maurice Taylor,0,,7,F,6,1,1,0,0
2,0,3,11,4,2,2,1,43,Jim Jackson,0,,10,F,3,1,4,1,0
,,,,,,,,0,Scott Padgett,,,,,,,,,
,,,,,,,,0,Clarence Weatherspoon,,,,,,,,,
8,0,5,19,10,1,6,3,40,Tracy McGrady,1,,24,G,6,0,4,1,3
4,0,2,4,0,2,0,0,22,Charlie Ward,0,,0,G,2,2,2,0,2
2,0,0,9,3,0,2,0,22,Juwan Howard,3,,6,,3,1,0,0,0
3,0,3,8,6,2,2,2,26,Tyronn Lue,0,,15,,3,1,3,1,1
0,2,3,5,2,0,0,0,15,Dikembe Mutombo,3,,4,,6,0,0,0,0
0,0,0,0,0,0,0,0,1,Ryan Bowen,0,,0,,0,0,0,0,0
3,0,11,20,11,3,2,1,40,Kurt Thomas,3,,23,F,14,0,0,0,0
2,1,3,3,1,1,0,0,11,Mike Sweetney,0,,2,,3,0,0,0,0
1,0,0,0,0,2,0,0,5,Moochie Norris,0,,0,,0,0,0,0,1
10,0,1,16,6,1,6,6,43,Stephon Marbury,0,,18,G,1,1,5,0,3
1,0,5,7,3,1,2,1,24,Anfernee Hardaway,0,,9,,5,1,5,2,1
,,,,,,,,0,Bruno Sundov,,,,,,,,,
0,0,1,5,1,1,0,0,13,Tim Thomas,0,,2,F,1,1,2,0,2
0,0,9,11,4,3,6,4,45,Nazr Mohammed,8,,12,C,17,0,0,0,1
,,,,,,,,0,Vin Baker,,,,,,,,,
8,0,4,18,7,2,0,0,39,Jamal Crawford,1,,19,G,5,2,11,5,0
2,0,2,7,2,3,5,4,19,Trevor Ariza,2,,8,,4,1,0,0,0
0,0,0,0,0,0,0,0,1,Jerome Williams,0,,0,,0,0,0,0,0
4,0,2,24,8,0,9,8,39,Allen Iverson,1,,24,G,3,2,0,0,4
,,,,,,,,0,Brian Skinner,,,,,,,,,
2,0,2,6,1,6,0,0,23,John Salmons,0,,2,,2,0,0,0,2
2,0,2,7,1,3,0,0,16,Kenny Thomas,3,,2,F,5,0,0,0,3
1,0,4,7,2,3,4,4,27,Marc Jackson,3,,8,C,7,2,0,0,1
3,1,0,3,0,2,2,2,15,Willie Green,0,,2,G,0,0,0,0,0
4,0,2,12,7,3,0,0,38,Kyle Korver,0,,17,,2,3,6,3,3
0,2,4,5,2,3,0,0,21,Samuel Dalembert,3,,4,,7,1,0,0,2
0,0,8,5,2,3,2,1,29,Andre Iguodala,1,,6,F,9,0,1,1,1
0,0,6,13,6,4,4,3,31,Corliss Williamson,1,,15,,7,0,1,0,0
0,0,0,0,0,0,0,0,1,Josh Davis,0,,0,,0,0,0,0,0
,,,,,,,,0,Kevin Ollie,,,,,,,,,
6,0,8,2,0,4,2,0,32,Tony Parker,0,,0,G,8,3,0,0,3
1,0,6,27,13,3,13,8,36,Tim Duncan,7,,34,F,13,0,0,0,4
2,1,3,6,2,3,0,0,32,Bruce Bowen,1,,5,F,4,0,3,1,3
0,0,3,6,1,3,0,0,12,Malik Rose,1,,2,,4,1,1,0,1
9,1,3,7,3,3,12,9,32,Manu Ginobili,1,,17,G,4,2,4,2,3
0,0,0,0,0,0,0,0,7,Devin Brown,0,,0,,0,1,0,0,0
4,1,4,14,7,2,2,2,37,Rasho Nesterovic,7,,16,C,11,0,0,0,1
0,1,1,2,1,1,2,2,11,Robert Horry,1,,4,,2,0,1,0,0
4,0,3,8,2,1,1,1,26,Brent Barry,0,,5,,3,0,5,0,2
0,1,1,4,2,2,0,0,15,Beno Udrih,0,,5,,1,1,1,1,1
,,,,,,,,0,Tony Massenburg,,,,,,,,,
,,,,,,,,0,Mike Wilks,,,,,,,,,
2,0,1,12,8,5,9,8,37,Paul Pierce,2,,25,G,3,1,3,1,3
0,0,0,0,0,0,0,0,1,Walter McCarty,0,,0,,0,0,0,0,0
2,1,6,9,3,3,1,1,33,Mark Blount,2,,7,C,8,1,0,0,3
1,0,7,8,3,5,2,2,25,Raef Lafrentz,0,,10,F,7,0,4,2,0
1,0,2,3,0,0,0,0,7,Marcus Banks,1,,0,,3,0,0,0,1
2,0,1,4,1,1,2,1,17,Jiri Welsch,0,,3,,1,0,2,0,0
0,0,2,0,0,1,0,0,2,Kendrick Perkins,0,,0,,2,0,0,0,0
1,0,4,7,2,1,4,4,35,Ricky Davis,0,,8,F,4,0,0,0,3
8,0,5,14,7,0,2,2,41,Gary Payton,0,,16,G,5,2,2,0,4
0,1,0,2,0,2,0,0,11,Tom Gugliotta,0,,0,,0,0,0,0,0
1,0,2,5,1,0,0,0,8,Tony Allen,3,,2,,5,0,0,0,0
0,0,2,12,6,4,3,1,23,Al Jefferson,4,,13,,6,1,0,0,0
5,0,3,12,7,1,4,1,36,Tony Parker,0,,16,G,3,1,4,1,2
3,3,5,13,8,2,13,10,36,Tim Duncan,1,,26,F,6,2,0,0,1
4,0,1,5,1,2,2,0,27,Bruce Bowen,0,,2,F,1,1,2,0,0
2,0,2,3,2,5,2,1,20,Malik Rose,2,,5,,4,1,0,0,0
1,0,3,11,7,1,4,3,27,Manu Ginobili,1,,21,G,4,0,5,4,3
2,1,2,7,3,5,0,0,21,Devin Brown,0,,6,,2,1,1,0,1
2,2,5,7,1,1,0,0,23,Rasho Nesterovic,0,,2,C,5,0,0,0,0
2,0,0,3,2,0,0,0,12,Robert Horry,0,,5,,0,1,2,1,0
6,1,2,6,2,2,2,1,20,Brent Barry,0,,7,,2,0,5,2,0
0,0,2,3,0,2,0,0,11,Beno Udrih,0,,0,,2,0,2,0,3
0,1,0,1,1,0,0,0,6,Tony Massenburg,0,,2,,0,0,0,0,2
0,0,0,1,0,0,0,0,1,Mike Wilks,0,,0,,0,0,0,0,0
1,0,3,12,5,4,7,3,41,Eddie Jones,0,,17,G,3,3,6,4,0
1,1,2,10,5,4,0,0,30,Malik Allen,5,,10,,7,1,0,0,0
0,0,2,8,2,3,0,0,21,Rasual Butler,0,,4,F,2,1,2,0,1
8,2,4,22,12,4,21,15,47,Dwyane Wade,0,,39,G,4,3,0,0,5
0,0,5,3,0,6,4,1,26,Udonis Haslem,2,,1,F,7,0,0,0,1
,,,,,,,,0,Wang Zhizhi,,,,,,,,,
6,5,6,17,10,6,10,2,38,Shaquille ONeal,5,,22,C,11,0,0,0,0
2,0,3,9,4,1,0,0,28,Damon Jones,0,,11,,3,0,7,3,1
0,1,0,1,1,2,2,1,10,Michael Doleac,0,,3,,0,0,0,0,0
,,,,,,,,0,Keyon Dooling,,,,,,,,,
,,,,,,,,0,Wesley Person,,,,,,,,,
3,0,4,4,0,5,0,0,24,Shandon Anderson,0,,0,,4,1,2,0,0
4,3,9,9,5,5,7,5,41,Andrei Kirilenko,3,,16,F,12,1,2,1,2
,,,,,,,,0,Matt Harpring,,,,,,,,,
1,1,3,4,0,4,6,5,21,Jarron Collins,1,,5,C,4,0,0,0,2
5,0,4,9,3,2,12,12,41,Carlos Arroyo,1,,18,G,5,0,1,0,6
1,0,4,12,6,5,6,3,33,Raja Bell,0,,17,,4,1,2,2,1
2,0,1,7,1,5,2,2,13,Curtis Borchardt,5,,4,,6,0,0,0,0
1,0,3,6,4,1,4,4,24,Gordan Giricek,1,,12,G,4,0,0,0,1
,,,,,,,,0,Keith McLeod,,,,,,,,,
3,0,9,16,8,3,10,9,45,Carlos Boozer,0,,25,F,9,1,0,0,1
1,0,7,8,1,3,3,2,26,Mehmet Okur,0,,4,,7,0,1,0,2
1,1,0,2,1,4,0,0,13,Howard Eisley,0,,2,,0,1,0,0,1
0,0,1,2,0,1,2,2,8,Kirk Snyder,0,,2,,1,0,0,0,2
1,1,1,5,2,1,6,5,18,Bobby Jackson,0,,10,,1,0,3,1,0
4,0,3,13,4,1,7,6,43,Peja Stojakovic,1,,17,F,4,3,8,3,1
7,1,9,24,14,4,6,3,36,Chris Webber,3,,31,F,12,2,0,0,2
9,0,4,8,5,3,6,6,42,Doug Christie,1,,16,G,5,1,3,0,5
5,0,4,13,7,2,4,3,37,Mike Bibby,0,,18,G,4,1,3,1,0
2,2,2,10,2,4,4,4,41,Brad Miller,1,,8,C,3,1,0,0,0
0,1,0,2,2,5,2,2,14,Darius Songaila,1,,6,,1,1,0,0,1
,,,,,,,,0,Maurice Evans,,,,,,,,,
0,0,0,0,0,2,0,0,5,Matt Barnes,0,,0,,0,0,0,0,0
0,0,0,1,0,2,2,1,4,Greg Ostertag,1,,1,,1,0,0,0,0
,,,,,,,,0,Kevin Martin,,,,,,,,,
,,,,,,,,0,Erik Daniels,,,,,,,,,
3,0,0,14,5,0,4,4,27,Jason Williams,0,,17,G,0,1,7,3,3
0,2,12,13,5,4,10,7,34,Pau Gasol,6,,17,F,18,1,0,0,6
1,0,1,5,1,3,2,0,32,Shane Battier,1,,2,F,2,0,1,0,1
5,0,2,8,5,2,1,1,21,Earl Watson,0,,12,,2,0,4,1,1
2,0,3,4,1,5,0,0,18,Lorenzen Wright,2,,2,C,5,0,0,0,1
1,1,3,11,9,4,6,5,30,Stromile Swift,1,,23,,4,0,1,0,2
2,0,6,7,5,4,1,0,22,Mike Miller,0,,13,,6,0,5,3,1
,,,,,,,,0,Ryan Humphrey,,,,,,,,,
,,,,,,,,0,Jake Tsakalidis,,,,,,,,,
1,0,2,1,1,3,0,0,12,Dahntay Jones,0,,3,,2,0,1,1,2
4,0,4,9,4,2,2,1,31,Bonzi Wells,1,,10,G,5,1,1,1,2
0,0,1,3,2,1,2,2,13,Brian Cardinal,0,,6,,1,0,1,0,0
0,1,9,21,12,3,8,6,40,Dirk Nowitzki,3,,30,C,12,2,0,0,5
1,1,5,4,1,1,2,1,25,Shawn Bradley,3,,3,,8,0,0,0,1
1,2,7,13,10,3,4,2,43,Josh Howard,6,,22,F,13,2,2,0,3
4,0,3,10,5,4,2,1,39,Marquis Daniels,1,,11,G,4,0,1,0,1
3,0,2,14,4,1,2,2,35,Devin Harris,0,,12,G,2,0,6,2,0
,,,,,,,,0,Erick Dampier,,,,,,,,,
6,0,6,18,6,2,9,7,40,Jerry Stackhouse,0,,19,,6,2,4,0,2
,,,,,,,,0,Jason Terry,,,,,,,,,
0,0,0,3,2,0,0,0,12,Alan Henderson,1,,4,F,1,1,0,0,1
0,0,0,2,1,2,0,0,6,Calvin Booth,0,,2,,0,0,0,0,0
,,,,,,,,0,DJ Ilunga Mbenga,,,,,,,,,
,,,,,,,,0,Dan Dickau,,,,,,,,,
1,1,7,14,8,6,0,0,39,Kurt Thomas,1,,16,F,8,1,0,0,1
0,0,5,5,3,2,5,5,19,Mike Sweetney,2,,11,,7,0,0,0,1
1,0,0,2,0,0,0,0,5,Moochie Norris,0,,0,,0,0,1,0,1
8,0,2,18,8,1,6,6,39,Stephon Marbury,1,,24,G,3,2,2,2,4
1,0,1,11,3,5,2,1,24,Anfernee Hardaway,0,,7,,1,0,4,0,1
,,,,,,,,0,Bruno Sundov,,,,,,,,,
0,2,8,10,2,0,0,0,26,Tim Thomas,1,,4,F,9,1,4,0,1
0,0,2,1,1,2,0,0,12,Nazr Mohammed,2,,2,C,4,0,0,0,0
,,,,,,,,0,Vin Baker,,,,,,,,,
6,3,4,21,10,2,0,0,43,Jamal Crawford,1,,26,G,5,1,14,6,4
1,0,0,4,0,0,2,2,9,Trevor Ariza,0,,2,,0,1,0,0,0
2,0,2,3,3,5,5,3,24,Jerome Williams,3,,9,,5,1,0,0,0
0,0,2,3,1,2,0,0,12,Nikoloz Tskitishvili,0,,2,,2,0,0,0,0
0,0,2,2,0,1,0,0,5,Rodney White,0,,0,,2,0,1,0,1
1,0,3,2,0,2,2,2,13,Marcus Camby,0,,2,C,3,0,0,0,1
2,0,1,7,4,4,8,8,34,Andre Miller,0,,16,G,1,1,0,0,3
2,0,6,15,8,4,2,1,30,Carmelo Anthony,1,,18,F,7,2,4,1,5
5,0,1,15,10,0,10,10,29,Earl Boykins,2,,32,,3,1,3,2,0
0,2,6,6,2,5,2,1,28,Francisco Elson,0,,5,,6,1,0,0,2
,,,,,,,,0,Nene,,,,,,,,,
6,3,9,11,6,2,3,1,36,Kenyon Martin,1,,13,F,10,5,0,0,3
0,0,3,2,0,3,2,2,23,Greg Buckner,0,,2,G,3,0,2,0,1
2,0,0,4,1,2,0,0,12,Dermarr Johnson,0,,2,,0,0,1,0,0
1,0,1,5,2,0,2,1,18,Bryon Russell,0,,7,,1,0,4,2,0
0,0,3,3,2,2,0,0,13,Tyson Chandler,0,,4,F,3,1,0,0,2
2,0,3,7,4,3,4,2,28,Eddy Curry,1,,10,C,4,1,0,0,5
10,0,4,10,4,4,0,0,34,Kirk Hinrich,0,,10,G,4,0,4,2,1
0,1,2,8,3,4,2,1,31,Antonio Davis,1,,7,,3,0,0,0,3
0,0,1,4,1,2,0,0,6,Jannero Pargo,1,,2,,2,0,1,0,0
2,0,4,8,3,3,0,0,15,Ben Gordon,0,,7,,4,0,3,1,4
4,1,4,11,8,4,6,6,31,Andres Nocioni,2,,22,F,6,1,1,0,2
0,0,3,3,2,3,1,1,13,Othella Harrington,0,,5,,3,0,0,0,1
1,0,3,13,3,2,2,1,23,Luol Deng,1,,7,,4,0,3,0,2
3,0,1,2,0,0,0,0,17,Chris Duhon,0,,0,,1,1,1,0,1
1,0,3,2,0,0,0,0,8,Adrian Griffin,0,,0,,3,0,0,0,1
0,0,2,5,2,1,4,3,21,Eric Piatkowski,0,,7,G,2,1,1,0,0
2,0,5,15,6,2,7,7,42,Richard Hamilton,0,,20,G,5,1,1,1,3
5,0,7,10,3,2,7,7,40,Chauncey Billups,0,,13,G,7,1,5,0,1
0,3,5,11,5,1,4,3,39,Ben Wallace,5,,13,C,10,1,0,0,3
5,1,3,8,2,4,0,0,31,Tayshaun Prince,2,,4,F,5,0,3,0,3
0,1,1,4,2,0,2,2,7,Elden Campbell,0,,6,,1,0,0,0,0
,,,,,,,,0,Darko Milicic,,,,,,,,,
0,0,0,2,2,3,0,0,12,Lindsey Hunter,0,,5,,0,0,1,1,1
1,0,1,0,0,2,0,0,11,Darvin Ham,0,,0,,1,0,0,0,1
1,2,6,17,8,4,2,1,30,Rasheed Wallace,4,,19,F,10,0,5,2,2
2,0,1,5,0,3,0,0,19,Antonio McDyess,1,,0,,2,1,0,0,0
,,,,,,,,0,Derrick Coleman,,,,,,,,,
1,0,1,2,1,1,0,0,9,Smush Parker,0,,2,,1,0,1,0,1
2,0,4,19,7,3,9,8,43,Ron Artest,1,,24,F,5,2,5,2,3
3,0,10,14,5,4,14,10,36,Jermaine ONeal,3,,20,C,13,0,0,0,0
,,,,,,,,0,Jonathan Bender,,,,,,,,,
1,0,2,4,1,2,0,0,17,Fred Jones,0,,3,,2,1,2,1,1
8,0,2,10,5,2,0,0,40,Jamaal Tinsley,1,,13,G,3,8,5,3,4
0,0,5,7,4,2,5,5,38,Austin Croshere,1,,15,F,6,3,3,2,0
,,,,,,,,0,Scot Pollard,,,,,,,,,
0,0,0,1,0,0,0,0,5,James Jones,0,,0,,0,0,1,0,0
3,0,3,12,5,4,2,2,38,Stephen Jackson,0,,13,G,3,0,3,1,0
1,0,2,2,1,0,3,3,9,Eddie Gill,0,,5,,2,1,1,0,1
1,1,0,1,1,4,2,2,14,David Harrison,3,,4,,3,0,0,0,1
,,,,,,,,0,John Edwards,,,,,,,,,
5,2,2,14,7,5,8,6,35,Vince Carter,0,,21,F,2,0,2,1,1
0,0,2,6,1,1,2,2,13,Morris Peterson,0,,4,,2,0,2,0,0
7,0,4,15,7,5,2,2,40,Rafer Alston,1,,20,G,5,3,6,4,4
0,0,0,0,0,0,0,0,8,Milt Palacio,0,,0,,0,0,0,0,1
2,0,1,6,1,1,0,0,15,Lamond Murray,1,,2,,2,0,2,0,2
1,0,4,7,5,4,8,6,35,Chris Bosh,3,,16,F,7,0,0,0,3
0,2,0,0,0,0,2,2,6,Jerome Moiso,0,,2,,0,0,0,0,1
4,0,3,19,5,4,0,0,36,Jalen Rose,0,,12,G,3,5,7,2,2
0,0,5,3,1,1,2,1,27,Loren Woods,1,,3,C,6,0,0,0,1
1,0,4,9,7,5,0,0,25,Matt Bonner,3,,14,,7,1,1,0,0
,,,,,,,,0,Rafael Araujo,,,,,,,,,
,,,,,,,,0,Pape Sow,,,,,,,,,
2,0,4,18,10,3,3,3,40,Rashard Lewis,0,,27,F,4,1,4,4,1
1,0,10,3,0,3,2,1,28,Reggie Evans,1,,1,F,11,2,0,0,2
2,1,2,11,4,1,0,0,24,Vladimir Radmanovic,1,,9,,3,0,4,1,2
1,0,3,1,0,4,0,0,14,Jerome James,2,,0,C,5,1,0,0,1
6,0,2,16,7,0,7,7,42,Ray Allen,0,,24,G,2,0,6,3,1
2,0,1,8,3,4,2,2,27,Luke Ridnour,0,,10,G,1,1,3,2,3
5,0,2,14,7,1,8,5,31,Antonio Daniels,1,,19,,3,1,2,0,1
,,,,,,,,0,Robert Swift,,,,,,,,,
2,1,4,3,2,2,2,0,14,Nick Collison,1,,4,,5,1,0,0,0
,,,,,,,,0,Damien Wilkins,,,,,,,,,
1,0,5,5,1,4,6,5,20,Danny Fortson,5,,7,,10,1,0,0,2
,,,,,,,,0,Mateen Cleaves,,,,,,,,,
2,0,1,17,6,4,2,2,38,Joe Johnson,4,,17,G,5,0,6,3,0
1,4,12,26,12,3,4,2,46,Shawn Marion,3,,27,F,15,1,9,1,1
2,2,8,24,15,2,4,3,42,Amare Stoudemire,6,,33,C,14,0,0,0,1
1,1,1,4,1,1,5,4,23,Casey Jacobsen,0,,6,,1,0,2,0,1
,,,,,,,,0,Bo Outlaw,,,,,,,,,
,,,,,,,,0,Jake Voskuhl,,,,,,,,,
1,0,1,3,0,0,0,0,9,Leandro Barbosa,0,,0,,1,0,3,0,0
,,,,,,,,0,Maciej Lampe,,,,,,,,,
16,0,1,11,7,1,2,2,39,Steve Nash,0,,18,G,1,0,3,2,3
1,0,4,7,1,6,2,2,35,Quentin Richardson,1,,5,F,5,1,5,1,0
,,,,,,,,0,Jackson Vroman,,,,,,,,,
0,0,1,0,0,0,2,1,8,Steven Hunter,1,,1,,2,0,0,0,0
10,1,7,33,10,1,5,4,45,Kobe Bryant,4,,29,G,11,0,10,5,3
0,0,0,0,0,0,0,0,2,Stanislav Medvedenko,0,,0,,0,0,0,0,0
0,0,0,0,0,0,0,0,5,Kareem Rush,0,,0,,0,0,0,0,0
1,1,1,1,0,1,0,0,15,Luke Walton,1,,0,,2,0,1,0,1
1,1,3,6,4,4,0,0,22,Brian Cook,1,,11,,4,1,4,3,1
1,0,3,7,5,4,0,0,36,Chucky Atkins,0,,14,G,3,0,5,4,1
0,0,5,14,7,6,6,6,37,Caron Butler,1,,21,F,6,0,3,1,3
3,0,12,13,7,4,8,3,42,Lamar Odom,3,,18,F,15,0,2,1,4
,,,,,,,,0,Chris Mihm,,,,,,,,,
1,0,0,4,2,0,0,0,12,Tierre Brown,0,,4,,0,1,0,0,0
0,1,3,3,2,2,2,1,24,Brian Grant,3,,5,C,6,0,0,0,0
,,,,,,,,0,Sasha Vujacic,,,,,,,,,
3,1,4,10,4,4,4,4,43,Derek Anderson,3,,14,G,7,3,4,2,3
6,0,3,21,9,2,9,9,43,Damon Stoudamire,1,,33,G,4,1,12,6,3
2,1,1,6,4,2,4,3,21,Ruben Patterson,2,,11,,3,1,0,0,5
5,0,12,18,5,4,14,12,42,Zach Randolph,6,,22,F,18,1,0,0,3
0,0,0,0,0,0,0,0,1,Travis Outlaw,0,,0,,0,0,0,0,0
3,1,8,7,4,5,0,0,26,Darius Miles,2,,8,,10,3,0,0,2
