ROT, abbreviation, attendance, city, conference, conference game, date, day, division, faceoffs won, full name, game number, goals, line, linesmen, losses, margin, matchup losses, matchup wins, month, opponents, ou margin, ou streak, over, overtime, p1 line, penalties, penalty minutes, period scores, playoffs, referees, regulation line, rest, season, shoot out, shots on goal, site, site streak, start time, streak, team, total, under, wins
,TOR,19612,Toronto,Eastern,,20191002,Wednesday,Atlantic,31,,1,5,-333,['Ryan Daisy', 'Brad Kovachik'],0,2,0,0,10,[],1.500,0,,0,,3,6,[0, 4, 1],0,['Kevin Pollock', 'Kyle Rehman'],,,2019,,42,home,0,1900,0,Maple Leafs,6.500,,0
,OTT,19612,Ottawa,Eastern,,20191002,Wednesday,Atlantic,42,,1,3,283,['Ryan Daisy', 'Brad Kovachik'],0,-2,0,0,10,[],1.500,0,,0,,5,10,[1, 1, 1],0,['Kevin Pollock', 'Kyle Rehman'],,,2019,,26,away,0,1900,0,Senators,6.500,,0
,STL,18096,St. Louis,Western,,20191002,Wednesday,Central,31,,1,2,-162,['Greg Devorski', 'Darren Gibbs'],0,-1,0,0,10,[],-0.500,0,,1,,3,6,[2, 0, 0, 0],0,['Francis Charron', 'Ghislain Hebert'],,,2019,,22,home,0,2000,0,Blues,5.500,,0
,WAS,18096,Washington,Eastern,,20191002,Wednesday,Metropolitan,30,,1,3,132,['Greg Devorski', 'Darren Gibbs'],0,1,0,0,10,[],-0.500,0,,1,,2,4,[1, 1, 0, 1],0,['Francis Charron', 'Ghislain Hebert'],,,2019,,34,away,0,2000,0,Capitals,5.500,,0
,EDM,18347,Edmonton,Western,,20191002,Wednesday,Pacific,24,,1,3,-132,['Travis Gawryletz', 'Trent Knorr'],0,1,0,0,10,[],-0.500,0,,0,,2,4,[1, 0, 2],0,['Jake Brenk', 'Brad Meier'],,,2019,,22,home,0,2200,0,Oilers,5.500,,0
,VAN,18347,Vancouver,Western,,20191002,Wednesday,Pacific,25,,1,2,119,['Travis Gawryletz', 'Trent Knorr'],0,-1,0,0,10,[],-0.500,0,,0,,1,2,[0, 1, 1],0,['Jake Brenk', 'Brad Meier'],,,2019,,33,away,0,2200,0,Canucks,5.500,,0
,VEG,18588,Vegas,Western,,20191002,Wednesday,Pacific,28,,1,4,-186,['Brandon Gawryletz', 'Ryan Gibbons'],0,3,0,0,10,[],-1.500,0,,0,,5,10,[2, 1, 1],0,['Marc Joannette', 'Brian Pochmara'],,,2019,,35,home,0,2230,0,Knights,6.500,,0
,SJ,18588,San Jose,Western,,20191002,Wednesday,Pacific,25,,1,1,167,['Brandon Gawryletz', 'Ryan Gibbons'],0,-3,0,0,10,[],-1.500,0,,0,,4,8,[1, 0, 0],0,['Marc Joannette', 'Brian Pochmara'],,,2019,,22,away,0,2230,0,Sharks,6.500,,0
,TB,19092,Tampa Bay,Eastern,,20191003,Thursday,Atlantic,36,,1,5,-183,['Derek Amell', 'James Tobias'],0,3,0,0,10,[],0.500,0,,0,,4,8,[1, 1, 3],0,['Wes McCauley', 'Kendrick Nicholson'],,,2019,,30,home,0,1900,0,Lightning,6.500,,0
,FLA,19092,Florida,Eastern,,20191003,Thursday,Atlantic,23,,1,2,164,['Derek Amell', 'James Tobias'],0,-3,0,0,10,[],0.500,0,,0,,3,6,[0, 1, 1],0,['Wes McCauley', 'Kendrick Nicholson'],,,2019,,37,away,0,1900,0,Panthers,6.500,,0
,NYR,18006,NY Rangers,Eastern,,20191003,Thursday,Metropolitan,28,,1,6,-120,['Michel Cormier', 'Ryan Daisy'],0,2,0,0,10,[],4.000,0,,0,,5,10,[1, 2, 3],0,['Graham Skilliter', 'Ian Walsh'],,,2019,,32,home,0,1900,0,Rangers,6.000,,0
,WIN,18006,Winnipeg,Western,,20191003,Thursday,Central,32,,1,4,109,['Michel Cormier', 'Ryan Daisy'],0,-2,0,0,10,[],4.000,0,,0,,1,2,[1, 2, 1],0,['Graham Skilliter', 'Ian Walsh'],,,2019,,47,away,0,1900,0,Jets,6.000,,0
,PIT,18616,Pittsburgh,Eastern,,20191003,Thursday,Metropolitan,31,,1,1,-192,['Steve Miller', 'Kory Nagy'],0,-2,0,0,10,[],-2.500,0,,0,,2,4,[0, 1, 0],0,['Trevor Hanson', 'Chris Schlenker'],,,2019,,29,home,0,1900,0,Penguins,6.500,,0
,BUF,18616,Buffalo,Eastern,,20191003,Thursday,Atlantic,32,,1,3,167,['Steve Miller', 'Kory Nagy'],0,2,0,0,10,[],-2.500,0,,0,,5,10,[1, 2, 0],0,['Trevor Hanson', 'Chris Schlenker'],,,2019,,41,away,0,1900,0,Sabres,6.500,,0
,CAR,18680,Carolina,Eastern,,20191003,Thursday,Metropolitan,31,,1,4,-161,['Scott Cherrey', 'Jesse Marquis'],0,1,0,0,10,[],1.000,0,,1,,3,6,[1, 1, 1, 0, 1],0,['Peter MacDougall', 'Kelly Sutherland'],,,2019,1,43,home,0,1900,0,Hurricanes,6.000,,0
,MON,18680,Montreal,Eastern,,20191003,Thursday,Atlantic,30,,1,3,145,['Scott Cherrey', 'Jesse Marquis'],0,-1,0,0,10,[],1.000,0,,1,,1,2,[0, 3, 0, 0, 0],0,['Peter MacDougall', 'Kelly Sutherland'],,,2019,1,36,away,0,1900,0,Canadiens,6.000,,0
,NAS,17455,Nashville,Western,,20191003,Thursday,Central,30,,1,5,-179,['Derek Nansen', 'Pierre Racicot'],0,3,0,0,10,[],1.500,0,,0,,2,4,[0, 1, 4],0,['Pierre Lambert', 'Garrett Rank'],,,2019,,32,home,0,2000,0,Predators,5.500,,0
,MIN,17455,Minnesota,Western,,20191003,Thursday,Central,22,,1,2,161,['Derek Nansen', 'Pierre Racicot'],0,-3,0,0,10,[],1.500,0,,0,,2,4,[0, 2, 0],0,['Pierre Lambert', 'Garrett Rank'],,,2019,,24,away,0,2000,0,Wild,5.500,,0
,DAL,18532,Dallas,Western,,20191003,Thursday,Central,30,,1,1,-109,['Greg Devorski', 'Tony Sericolo'],0,-1,0,0,10,[],-2.500,0,,0,,4,8,[0, 1, 0],0,['TJ Luxmore', "Dan O'Rourke"],,,2019,,29,home,0,2030,0,Stars,5.500,,0
,BOS,18532,Boston,Eastern,,20191003,Thursday,Atlantic,27,,1,2,-111,['Greg Devorski', 'Tony Sericolo'],0,1,0,0,10,[],-2.500,0,,0,,2,4,[2, 0, 0],0,['TJ Luxmore', "Dan O'Rourke"],,,2019,,20,away,0,2030,0,Bruins,5.500,,0
,COL,18016,Colorado,Western,,20191003,Thursday,Central,32,,1,5,-125,['Shandor Alphonso', 'Bevan Mills'],0,2,0,0,10,[],1.500,0,,0,,6,15,[2, 2, 1],0,['Francis Charron', 'Ghislain Hebert'],,,2019,,32,home,0,2100,0,Avalanche,6.500,,0
,CAL,18016,Calgary,Western,,20191003,Thursday,Pacific,38,,1,3,113,['Shandor Alphonso', 'Bevan Mills'],0,-2,0,0,10,[],1.500,0,,0,,9,29,[1, 2, 0],0,['Francis Charron', 'Ghislain Hebert'],,,2019,,30,away,0,2100,0,Flames,6.500,,0
,ANA,17174,Anaheim,Western,,20191003,Thursday,Pacific,25,,1,2,-116,['Brandon Gawryletz', 'Travis Toomey'],0,1,0,0,10,[],-2.500,0,,0,,1,2,[1, 1, 0],0,['Marc Joannette', 'Brian Pochmara'],,,2019,,29,home,0,2200,0,Ducks,5.500,,0
,ARI,17174,Arizona,Western,,20191003,Thursday,Pacific,24,,1,1,105,['Brandon Gawryletz', 'Travis Toomey'],0,-1,0,0,10,[],-2.500,0,,0,,1,2,[0, 1, 0],0,['Marc Joannette', 'Brian Pochmara'],,,2019,,33,away,0,2200,0,Coyotes,5.500,,0
,PHI,17463,Philadelphia,Eastern,,20191004,Friday,Metropolitan,36,,1,4,-122,['Brian Murphy', 'Libor Suchanek'],0,1,0,0,10,[],0.500,0,,0,,2,4,[1, 2, 1],0,['Jean Hebert', "Dan O'Halloran"],,,2019,,38,home,0,1400,0,Flyers,6.500,,0
,CHI,17463,Chicago,Western,,20191004,Friday,Central,22,,1,3,111,['Brian Murphy', 'Libor Suchanek'],0,-1,0,0,10,[],0.500,0,,0,,3,6,[1, 1, 1],0,['Jean Hebert', "Dan O'Halloran"],,,2019,,31,away,0,1400,0,Blackhawks,6.500,,0
,NJ,16514,New Jersey,Eastern,,20191004,Friday,Metropolitan,28,,1,4,-149,['Steve Barton', 'Devin Berg'],0,-1,0,0,10,[],2.500,0,,1,,2,4,[1, 3, 0, 0, 0],0,['Eric Furlatt', 'Dean Morton'],,,2019,1,39,home,0,1900,0,Devils,6.500,,0
,WIN,16514,Winnipeg,Western,,20191004,Friday,Central,27,,2,5,124,['Steve Barton', 'Devin Berg'],1,1,0,0,10,['Rangers'],2.500,1,,1,,1,2,[0, 1, 3, 0, 1],0,['Eric Furlatt', 'Dean Morton'],,0,2019,1,30,away,-1,1900,-1,Jets,6.500,,0
,NYI,13917,NY Islanders,Eastern,,20191004,Friday,Metropolitan,24,,1,1,-125,['David Brisebois', 'Michel Cormier'],0,-1,0,0,10,[],-2.500,0,,0,,2,4,[1, 0, 0],0,['Tom Chmielewski', 'Kyle Rehman'],,,2019,,26,home,0,1900,0,Islanders,5.500,,0
,WAS,13917,Washington,Eastern,,20191004,Friday,Metropolitan,26,,2,2,105,['David Brisebois', 'Michel Cormier'],0,1,0,0,10,['Blues'],-2.500,-1,,0,,1,2,[1, 1, 0],0,['Tom Chmielewski', 'Kyle Rehman'],,1,2019,,28,away,-1,1900,1,Capitals,5.500,,1
,CLB,18776,Columbus,Eastern,,20191004,Friday,Metropolitan,24,,1,1,141,['Matt MacPherson', 'Kory Nagy'],0,-3,0,0,10,[],-1.500,0,,0,,6,12,[0, 1, 0],0,['Trevor Hanson', 'Chris Schlenker'],,,2019,,29,home,0,1900,0,Blue Jackets,6.500,,0
,TOR,18776,Toronto,Eastern,,20191004,Friday,Atlantic,34,,2,4,-163,['Matt MacPherson', 'Kory Nagy'],0,3,0,0,10,['Senators'],-1.500,1,,0,,7,14,[1, 1, 2],0,['Trevor Hanson', 'Chris Schlenker'],,1,2019,,29,away,1,1900,1,Maple Leafs,6.500,,1
,SJ,17562,San Jose,Western,,20191004,Friday,Pacific,36,,2,1,100,['Brian Mach', 'Travis Toomey'],1,-4,1,0,10,['Knights'],-0.500,-1,,0,,10,44,[0, 0, 1],0,['Chris Lee', 'Tim Peel'],,1,2019,,35,home,-1,2230,-1,Sharks,6.500,,0
,VEG,17562,Vegas,Western,,20191004,Friday,Pacific,21,,2,5,-120,['Brian Mach', 'Travis Toomey'],0,4,0,1,10,['Sharks'],-0.500,-1,,0,,9,42,[2, 2, 1],0,['Chris Lee', 'Tim Peel'],,1,2019,,29,away,1,2230,1,Knights,6.500,,1
,BUF,19070,Buffalo,Eastern,,20191005,Saturday,Atlantic,24,,2,7,-120,['Greg Devorski', 'Scott Driscoll'],0,5,0,0,10,['Penguins'],3.500,-1,,0,,4,16,[2, 3, 2],0,['Tom Chmielewski', 'Kyle Rehman'],,1,2019,,36,home,-1,1900,1,Sabres,5.500,,1
,NJ,19070,New Jersey,Eastern,,20191005,Saturday,Metropolitan,25,,2,2,109,['Greg Devorski', 'Scott Driscoll'],1,-5,0,0,10,['Jets'],3.500,1,,0,,6,20,[0, 1, 1],0,['Tom Chmielewski', 'Kyle Rehman'],,0,2019,,20,away,1,1900,-1,Devils,5.500,,0
,TOR,19547,Toronto,Eastern,,20191005,Saturday,Atlantic,39,,3,5,-156,['David Brisebois', 'Andrew Smith'],0,-1,0,0,10,['Senators', 'Blue Jackets'],4.500,-1,,1,,3,6,[2, 1, 2, 0, 0],0,['Gord Dwyer', 'Jon McIsaac'],,0,2019,1,37,home,-1,1900,2,Maple Leafs,6.500,,2
