average punt return, average punt return yards, longest punt return, name, punt return touchdowns, punt returns
13.000,,20,Chris Carr,0,4
6.000,,10,Charles Gordon,0,3
11.000,,16,Johnnie Lee Higgins,0,3
6.000,,12,Darren Sproles,0,3
8.000,,8,Dante Hall,0,1
17.000,,35,Fred Jackson,0,3
13.000,,14,Leodis McKelvin,0,2
4.000,,8,Adam Jones,0,3
0.000,,0,Patrick Crayton,0,0
10.000,,14,Antwaan Randle El,0,4
0.000,,6,Devin Hester,0,4
9.000,,17,DeSean Jackson,0,4
4.000,,13,Santonio Holmes,0,6
1.000,,4,Yamon Figurs,0,4
17.000,,22,Fred Jackson,0,2
7.000,,7,Yamon Figurs,0,1
0.000,,0,Jim Leonhard,0,0
33.000,,33,Chris Carr,0,1
13.000,,26,Mark Jones,0,5
-1.000,,8,Dantrell Savage,0,2
0.000,,0,Jacoby Jones,0,0
6.000,,6,Justin Forsett,0,1
7.000,,10,Davone Bess,0,3
11.000,,11,Ted Ginn,0,1
17.000,,21,Darren Sproles,0,2
0.000,,0,Mike Furrey,0,0
6.000,,9,Devin Hester,0,4
0.000,,0,Will Blackmon,0,0
1.000,,3,Adam Jennings,0,2
10.000,,15,RW McQuarters,0,4
68.000,,68,DeSean Jackson,1,1
9.000,,21,Antwaan Randle El,0,3
10.000,,20,Eddie Royal,0,3
4.000,,6,Glenn Martinez,0,2
4.000,,12,Dexter Jackson,0,4
7.000,,18,Adam Jones,0,2
8.000,,8,Antonio Chatman,0,1
13.000,,13,Nate Clements,0,1
0.000,,0,Allen Rossum,0,0
9.000,,13,Kevin Faulk,0,2
0.000,,1,Brian Witherspoon,0,2
5.000,,8,Santonio Holmes,0,3
0.000,,0,Mewelde Moore,0,0
35.000,,71,Reggie Bush,2,5
0.000,,0,Lance Moore,0,0
0.000,,0,Charles Gordon,0,0
21.000,,70,Jacoby Jones,1,4
25.000,,25,Davone Bess,0,1
5.000,,12,Keiwan Ratliff,0,3
4.000,,7,Yamon Figurs,0,2
15.000,,22,Leon Washington,0,5
10.000,,10,Antonio Chatman,0,1
8.000,,8,Reggie Bush,0,1
0.000,,0,Lance Moore,0,0
35.000,,35,Johnnie Lee Higgins,0,1
6.000,,6,Adam Jennings,0,1
0.000,,0,Devin Hester,0,0
1.000,,5,Charles Gordon,0,3
8.000,,13,Shaun McDonald,0,3
0.000,,0,Mike Furrey,0,1
8.000,,17,Dexter Jackson,0,3
9.000,,9,Mark Jones,0,1
4.000,,17,Antwaan Randle El,0,4
34.000,,34,Dante Hall,0,1
15.000,,27,Glenn Martinez,0,3
4.000,,9,Dennis Northcutt,0,3
0.000,,0,Michael Bumpus,0,0
9.000,,23,Will Blackmon,0,4
9.000,,15,Steve Breaston,0,5
6.000,,11,Adam Jones,0,3
0.000,,0,Patrick Crayton,0,0
45.000,,45,Allen Rossum,0,1
14.000,,19,DeSean Jackson,0,2
6.000,,6,Greg Lewis,0,1
25.000,,28,Darren Sproles,0,2
0.000,,0,Kevin Faulk,0,0
3.000,,3,Josh Cribbs,0,1
5.000,,5,Roscoe Parrish,0,1
8.000,,9,Darren Sproles,0,2
2.000,,7,Antonio Chatman,0,3
7.000,,12,Santonio Holmes,0,3
0.000,,0,Mewelde Moore,0,0
2.000,,2,Dantrell Savage,0,1
1.000,,2,Chris Carr,0,2
5.000,,6,Davone Bess,0,2
6.000,,6,Jim Leonhard,0,2
13.000,,24,Mark Jones,0,2
5.000,,9,Reggie Bush,0,3
11.000,,11,Lance Moore,0,1
1.000,,3,Charles Gordon,0,2
4.000,,8,Domenik Hixon,0,2
1.000,,2,Nate Clements,0,2
-3.000,,-3,Arnaz Battle,0,1
10.000,,10,Dante Hall,0,1
20.000,,33,Patrick Crayton,0,2
-6.000,,1,Jacoby Jones,0,2
0.000,,0,Shaun McDonald,0,0
7.000,,11,Antwaan Randle El,0,3
8.000,,8,Santana Moss,0,1
9.000,,17,Josh Cribbs,0,5
8.000,,14,Will Blackmon,0,3
11.000,,22,Johnnie Lee Higgins,0,3
0.000,,0,Leon Washington,0,3
1.000,,4,Dexter Jackson,0,2
0.000,,0,Aqib Talib,0,1
18.000,,24,Justin Forsett,0,2
6.000,,6,Bobby Engram,0,1
21.000,,44,Wes Welker,0,3
0.000,,0,Kevin Faulk,0,0
8.000,,8,Eddie Royal,0,1
0.000,,0,Lance Moore,0,0
10.000,,11,Darren Sproles,0,2
15.000,,46,Jim Leonhard,0,4
1.000,,4,Johnnie Lee Higgins,0,3
0.000,,0,Roscoe Parrish,0,1
23.000,,37,Leon Washington,0,3
3.000,,11,Dantrell Savage,0,2
0.000,,0,Mark Jones,0,0
0.000,,3,Steve Breaston,0,2
5.000,,5,Patrick Crayton,0,1
16.000,,20,Clifton Smith,0,5
0.000,,0,Ike Hilliard,0,0
0.000,,0,Shaun McDonald,0,0
3.000,,9,Antwaan Randle El,0,4
80.000,,80,Santana Moss,1,1
10.000,,13,Wes Welker,0,3
-1.000,,5,DeSean Jackson,0,3
5.000,,16,Adam Jennings,0,4
9.000,,9,Matt Jones,0,1
14.000,,14,Brian Witherspoon,0,1
5.000,,5,Josh Cribbs,0,1
7.000,,12,Mewelde Moore,0,2
9.000,,28,Domenik Hixon,0,3
73.000,,73,Jacoby Jones,1,1
15.000,,15,Antonio Chatman,0,1
5.000,,10,Nate Clements,0,2
15.000,,15,Arnaz Battle,0,1
6.000,,9,Justin Forsett,0,4
0.000,,0,Chris Carr,0,1
5.000,,5,Pierre Garcon,0,1
0.000,,0,Roscoe Parrish,0,0
5.000,,13,Antonio Chatman,0,4
13.000,,13,Matt Jones,0,1
0.000,,0,Dennis Northcutt,0,0
0.000,,0,Brian Witherspoon,0,0
13.000,,32,Josh Cribbs,0,3
8.000,,23,Yamon Figurs,0,2
0.000,,1,Jim Leonhard,0,2
8.000,,8,Ed Reed,0,1
2.000,,6,Charles Gordon,0,2
0.000,,1,Jacoby Jones,0,2
10.000,,20,Devin Hester,0,2
15.000,,27,Shaun McDonald,0,2
4.000,,9,Dantrell Savage,0,2
13.000,,14,Clifton Smith,0,2
4.000,,5,Dante Hall,0,2
13.000,,19,Derek Stanley,0,2
3.000,,10,Steve Breaston,0,5
13.000,,13,Chris Carr,0,1
9.000,,21,Will Blackmon,0,3
16.000,,16,Eddie Royal,0,1
5.000,,5,Davone Bess,0,1
4.000,,13,Domenik Hixon,0,3
6.000,,6,Patrick Crayton,0,1
7.000,,16,Justin Forsett,0,4
10.000,,14,DeSean Jackson,0,5
0.000,,0,Johnnie Lee Higgins,0,0
6.000,,7,Harry Douglas,0,2
2.000,,2,Marvin Harrison,0,1
12.000,,15,Wes Welker,0,2
6.000,,9,Antwaan Randle El,0,3
7.000,,17,Santonio Holmes,0,4
0.000,,0,Mewelde Moore,0,0
5.000,,5,Josh Cribbs,0,1
2.000,,2,Eddie Royal,0,1
6.000,,13,Devin Hester,0,2
10.000,,29,Chris Carr,0,4
8.000,,8,Shaun McDonald,0,1
7.000,,8,Matt Jones,0,3
0.000,,0,Dennis Northcutt,0,0
10.000,,10,Wes Welker,0,1
0.000,,0,Kevin Faulk,0,0
0.000,,0,Roscoe Parrish,0,0
16.000,,25,Harry Douglas,0,2
0.000,,0,Lance Moore,0,0
6.000,,11,Davone Bess,0,3
16.000,,29,Justin Forsett,0,3
8.000,,10,Aundrae Allison,0,2
9.000,,20,Charles Gordon,0,2
37.000,,65,Will Blackmon,1,2
12.000,,16,Leon Washington,0,4
4.000,,4,Dane Looker,0,1
2.000,,11,Johnnie Lee Higgins,0,7
17.000,,55,Mark Jones,0,7
10.000,,23,Santonio Holmes,0,4
3.000,,3,Keiwan Ratliff,0,1
0.000,,0,Jacoby Jones,0,0
3.000,,3,Yamon Figurs,0,1
-2.000,,-2,Darren Sproles,0,1
-1.000,,-1,Kevin Robinson,0,1
22.000,,43,Domenik Hixon,0,2
16.000,,22,Steve Breaston,0,2
6.000,,13,Allen Rossum,0,2
0.000,,16,Nate Clements,0,0
4.000,,10,Wes Welker,0,3
0.000,,0,Kevin Faulk,0,0
0.000,,0,Leon Washington,0,0
9.000,,9,Harry Douglas,0,1
0.000,,0,Brian Finneran,0,0
0.000,,0,Eddie Royal,0,0
5.000,,6,Keiwan Ratliff,0,2
39.000,,39,Jacoby Jones,0,1
15.000,,31,Brian Witherspoon,0,2
4.000,,11,Chris Carr,0,3
6.000,,13,Davone Bess,0,2
11.000,,15,Ted Ginn,0,2
28.000,,93,Johnnie Lee Higgins,1,4
0.000,,0,Domenik Hixon,0,0
0.000,,0,Yamon Figurs,0,1
2.000,,2,Mark Jones,0,1
7.000,,7,Shaun McDonald,0,1
2.000,,4,Antonio Chatman,0,2
13.000,,15,TJ Houshmandzadeh,0,2
7.000,,16,DeSean Jackson,0,6
3.000,,3,Will Blackmon,0,1
7.000,,7,Devin Hester,0,1
9.000,,12,Kevin Robinson,0,2
0.000,,0,Lance Moore,0,0
20.000,,29,Allen Rossum,0,2
3.000,,13,Dane Looker,0,5
20.000,,20,Justin Forsett,0,1
9.000,,15,Steve Breaston,0,2
0.000,,0,Santonio Holmes,0,0
0.000,,0,Mewelde Moore,0,0
1.000,,1,Eric Weddle,0,1
0.000,,0,Darren Sproles,0,0
7.000,,12,Antwaan Randle El,0,2
8.000,,10,Patrick Crayton,0,3
0.000,,0,Fred Jackson,0,1
34.000,,34,Roscoe Parrish,0,1
0.000,,0,Josh Cribbs,0,0
0.000,,0,Santonio Holmes,0,2
9.000,,9,Mewelde Moore,0,1
0.000,,0,Limas Sweed,0,1
5.000,,7,Josh Cribbs,0,2
9.000,,11,Jacoby Jones,0,2
18.000,,18,Kevin Robinson,0,1
0.000,,0,Roscoe Parrish,0,0
0.000,,0,Ted Ginn,0,0
10.000,,12,Wes Welker,0,2
4.000,,8,Leon Washington,0,2
31.000,,61,Harry Douglas,1,3
2.000,,2,Brian Finneran,0,1
0.000,,0,Dante Wesley,0,1
0.000,,0,Mark Jones,0,0
7.000,,18,Yamon Figurs,0,4
6.000,,15,DeSean Jackson,0,5
8.000,,12,Patrick Crayton,0,2
9.000,,9,Allen Rossum,0,1
11.000,,15,Shaun McDonald,0,3
22.000,,70,Clifton Smith,1,4
0.000,,0,Ike Hilliard,0,1
19.000,,38,Brian Witherspoon,0,2
9.000,,9,Matt Jones,0,1
19.000,,19,Bernard Berrian,0,1
4.000,,12,Derek Stanley,0,3
6.000,,14,Devin Hester,0,4
1.000,,1,Eddie Royal,0,1
89.000,,89,Johnnie Lee Higgins,1,1
-2.000,,-1,Steve Breaston,0,2
10.000,,15,Domenik Hixon,0,2
10.000,,10,Justin Forsett,0,1
0.000,,0,Bobby Engram,0,0
4.000,,4,Santana Moss,0,1
14.000,,14,Antwaan Randle El,0,1
4.000,,4,Darren Sproles,0,1
3.000,,3,Keiwan Ratliff,0,1
11.000,,11,Lance Moore,0,1
16.000,,27,Will Blackmon,0,3
0.000,,0,Adam Jennings,0,1
-1.000,,-1,Shaun McDonald,0,1
8.000,,34,Chris Carr,0,6
7.000,,9,Patrick Crayton,0,2
6.000,,7,Justin Forsett,0,2
0.000,,0,Bobby Engram,0,0
3.000,,9,DeSean Jackson,0,3
4.000,,7,Steve Breaston,0,2
0.000,,0,Josh Cribbs,0,0
0.000,,2,Keiwan Ratliff,0,2
8.000,,14,TJ Houshmandzadeh,0,2
1.000,,5,Yamon Figurs,0,3
3.000,,5,Leon Washington,0,2
0.000,,0,Mario Haggan,0,1
4.000,,9,Derek Stanley,0,4
17.000,,17,Davone Bess,0,1
12.000,,26,Roscoe Parrish,0,4
3.000,,3,Nate Clements,0,1
7.000,,14,Will Blackmon,0,3
11.000,,13,Mark Jones,0,4
16.000,,42,Clifton Smith,0,5
-8.000,,-4,Reggie Bush,0,2
0.000,,0,Antwaan Randle El,0,0
9.000,,9,Domenik Hixon,0,1
12.000,,12,Darren Sproles,0,1
16.000,,32,Harry Douglas,0,2
0.000,,1,Wes Welker,0,2
29.000,,29,Santonio Holmes,0,1
0.000,,0,Mewelde Moore,0,1
0.000,,0,Johnnie Lee Higgins,0,1
2.000,,2,Kevin Robinson,0,1
-1.000,,-1,Bernard Berrian,0,2
4.000,,15,Devin Hester,0,3
17.000,,17,Earl Bennett,0,1
28.000,,28,Jacoby Jones,0,1
0.000,,0,Dennis Northcutt,0,0
8.000,,14,Darren Sproles,0,3
1.000,,5,Johnnie Lee Higgins,0,3
7.000,,22,Devin Hester,0,3
1.000,,1,Brian Witherspoon,0,2
4.000,,7,Will Blackmon,0,2
4.000,,14,Jacoby Jones,0,5
0.000,,0,Keiwan Ratliff,0,1
9.000,,14,TJ Houshmandzadeh,0,3
22.000,,44,Chris Carr,0,2
10.000,,12,Josh Cribbs,0,2
2.000,,4,Jim Leonhard,0,2
5.000,,5,Yamon Figurs,0,1
3.000,,6,Antwaan Randle El,0,2
13.000,,13,Aveion Cason,0,1
1.000,,1,Aundrae Allison,0,1
6.000,,6,Bernard Berrian,0,1
-3.000,,-2,Domenik Hixon,0,2
8.000,,15,DeSean Jackson,0,3
0.000,,0,Reggie Bush,0,3
1.000,,2,Harry Douglas,0,2
5.000,,11,Roscoe Parrish,0,2
10.000,,10,Davone Bess,0,1
7.000,,7,Ted Ginn,0,1
32.000,,32,Kevin Robinson,0,1
4.000,,19,Arnaz Battle,0,4
4.000,,10,Leon Washington,0,3
35.000,,35,Santonio Holmes,0,1
1.000,,3,Adam Jones,0,2
0.000,,0,Tra Battle,0,1
18.000,,18,Steve Breaston,0,1
33.000,,33,Derek Stanley,0,1
0.000,,0,Justin Forsett,0,0
6.000,,10,Wes Welker,0,3
10.000,,12,Mark Jones,0,2
3.000,,3,Clifton Smith,0,1
-1.000,,5,Devin Hester,0,2
0.000,,1,Reggie Bush,0,2
2.000,,2,Lance Moore,0,1
18.000,,46,Jim Leonhard,0,5
1.000,,5,Santonio Holmes,0,3
0.000,,0,Mewelde Moore,0,0
11.000,,16,Mark Jones,0,2
-3.000,,-3,Eddie Royal,0,1
7.000,,11,Jacoby Jones,0,2
17.000,,17,Chris Carr,0,1
0.000,,0,Kevin Robinson,0,2
4.000,,4,Antonio Cromartie,0,1
0.000,,0,Darren Sproles,0,0
56.000,,56,Roscoe Parrish,0,1
9.000,,17,Harry Douglas,0,4
0.000,,0,Brian Finneran,0,0
5.000,,6,Clifton Smith,0,3
8.000,,8,TJ Houshmandzadeh,0,1
14.000,,28,Santana Moss,0,2
2.000,,5,Antwaan Randle El,0,2
10.000,,19,Keiwan Ratliff,0,3
7.000,,13,Aveion Cason,0,2
1.000,,1,John Standeford,0,1
0.000,,0,Brian Witherspoon,0,1
5.000,,5,Will Blackmon,0,1
17.000,,27,Davone Bess,0,3
0.000,,0,Dominique Zeigler,0,2
10.000,,10,Dane Looker,0,1
12.000,,12,Derek Stanley,0,1
8.000,,17,Justin Forsett,0,3
10.000,,25,Steve Breaston,0,3
14.000,,20,Bobby Wade,0,2
82.000,,82,Bernard Berrian,1,1
9.000,,9,Johnnie Lee Higgins,0,1
8.000,,14,Kevin Faulk,0,3
8.000,,13,Patrick Crayton,0,4
6.000,,6,RW McQuarters,0,1
1.000,,3,DeSean Jackson,0,3
0.000,,0,Josh Cribbs,0,0
-2.000,,-2,Dennis Northcutt,0,1
8.000,,8,Keiwan Ratliff,0,1
8.000,,8,Adam Jones,0,1
13.000,,23,Jim Leonhard,0,3
4.000,,9,Josh Cribbs,0,3
2.000,,2,Eddie Royal,0,1
9.000,,9,Kevin Robinson,0,1
0.000,,0,Davone Bess,0,0
7.000,,12,Chris Carr,0,3
1.000,,6,Santonio Holmes,0,2
13.000,,36,Antwaan Randle El,0,3
4.000,,4,Santana Moss,0,1
7.000,,7,DeSean Jackson,0,1
11.000,,28,Wes Welker,0,5
0.000,,0,Steve Breaston,0,0
3.000,,6,Lance Moore,0,2
0.000,,0,Skyler Green,0,0
0.000,,0,Bernard Berrian,0,1
7.000,,7,Bobby Wade,0,1
4.000,,4,Harry Douglas,0,1
5.000,,10,RW McQuarters,0,2
6.000,,6,Ahmad Bradshaw,0,1
9.000,,13,Mark Jones,0,2
9.000,,14,Dane Looker,0,2
9.000,,17,Allen Rossum,0,4
10.000,,11,Justin Forsett,0,2
4.000,,4,Leon Washington,0,1
40.000,,80,Johnnie Lee Higgins,1,2
15.000,,23,Jacoby Jones,0,2
8.000,,8,Ike Hilliard,0,1
8.000,,8,Clifton Smith,0,1
22.000,,43,Darren Sproles,0,2
13.000,,24,Devin Hester,0,3
3.000,,7,Will Blackmon,0,2
0.000,,0,Jarrett Bush,0,1
4.000,,8,Santonio Holmes,0,4
6.000,,6,Josh Cribbs,0,1
10.000,,10,Keiwan Ratliff,0,1
0.000,,0,Chris Davis,0,0
30.000,,30,Fred Jackson,0,1
0.000,,0,Jim Leonhard,0,1
11.000,,11,Brian Witherspoon,0,1
5.000,,12,Leon Hall,0,3
7.000,,13,Kevin Robinson,0,2
0.000,,0,Leon Washington,0,0
12.000,,16,Davone Bess,0,2
8.000,,13,Clifton Smith,0,2
0.000,,0,Ike Hilliard,0,0
16.000,,31,Johnnie Lee Higgins,0,4
12.000,,21,DeSean Jackson,0,2
2.000,,4,Adam Jones,0,2
10.000,,10,Bernard Berrian,0,1
0.000,,0,Bobby Wade,0,0
3.000,,8,RW McQuarters,0,3
8.000,,12,Jacoby Jones,0,2
0.000,,0,Devin Hester,0,1
1.000,,6,Harry Douglas,0,2
0.000,,0,Brian Finneran,0,0
0.000,,0,Dane Looker,0,0
6.000,,14,Will Blackmon,0,3
3.000,,3,Mark Jones,0,1
10.000,,10,Steve Smith,0,1
8.000,,8,Darren Sproles,0,2
21.000,,35,Allen Rossum,0,2
3.000,,8,Antwaan Randle El,0,2
10.000,,21,Steve Breaston,0,2
0.000,,0,Justin Forsett,0,1
0.000,,0,Steve Breaston,0,1
-1.000,,-1,Antrel Rolle,0,1
10.000,,21,Harry Douglas,0,3
24.000,,28,Darren Sproles,0,3
3.000,,4,Keiwan Ratliff,0,2
5.000,,5,Davone Bess,0,2
10.000,,11,Jim Leonhard,0,2
1.000,,1,Bernard Berrian,0,1
0.000,,0,Bobby Wade,0,0
21.000,,62,DeSean Jackson,0,5
4.000,,8,Chris Carr,0,2
0.000,,0,Brandon Jones,0,1
29.000,,29,Jim Leonhard,0,1
9.000,,9,Mark Jones,0,1
5.000,,11,Steve Breaston,0,3
2.000,,8,Domenik Hixon,0,3
0.000,,0,DeSean Jackson,0,1
36.000,,67,Santonio Holmes,1,2
0.000,,0,Mewelde Moore,0,0
2.000,,4,Darren Sproles,0,2
0.000,,0,Eric Weddle,0,1
10.000,,10,Steve Breaston,0,1
13.000,,13,DeSean Jackson,0,1
8.000,,25,Santonio Holmes,0,3
0.000,,1,Mewelde Moore,0,2
10.000,,45,Jim Leonhard,0,6
17.000,,34,Steve Breaston,0,2
2.000,,4,Santonio Holmes,0,2
