assists, blocks, defensive rebounds, field goals attempted, field goals made, fouls, free throws attempted, free throws made, minutes, name, offensive rebounds, plus minus, points, rebounds, steals, three pointers attempted, three pointers made, turnovers
1,0,1,8,1,0,2,2,13.467,Sandrine Gruda,0,-6,4,1,0,0,0,0
3,1,10,17,5,3,3,2,40.000,Maya Moore,3,13,12,13,0,4,0,1
1,0,5,9,6,1,4,3,34.817,Damiris Dantas,6,10,15,11,0,0,0,0
4,1,2,9,3,3,6,5,28.183,Janel McCarville,2,26,11,4,6,1,0,3
1,0,5,16,9,2,9,6,35.367,Seimone Augustus,0,7,26,5,1,4,2,3
7,0,2,15,8,1,3,3,32.867,Lindsay Whalen,0,22,19,2,0,1,0,2
0,0,0,0,0,0,0,0,2.317,Lindsey Moore,0,-5,0,0,0,0,0,1
2,1,0,2,1,4,0,0,17.000,Devereaux Peters,0,-10,2,0,1,0,0,3
1,0,2,1,0,4,0,0,9.450,Tan White,0,2,0,2,0,0,0,1
2,0,0,6,2,1,2,2,20.000,Roneeka Hodges,0,-4,7,0,0,4,1,0
3,0,6,14,2,4,4,4,32.533,Glory Johnson,3,21,8,9,2,0,0,2
0,2,11,7,6,2,0,0,32.833,Courtney Paris,5,17,12,16,0,0,0,0
3,1,4,11,3,3,6,4,35.000,Odyssey Sims,0,6,10,4,1,3,0,0
7,0,3,19,9,1,3,2,37.617,Skylar Diggins,0,19,21,3,1,3,1,2
0,0,1,0,0,2,0,0,6.517,Vicki Baugh,2,-4,0,3,0,0,0,1
1,1,1,4,3,2,0,0,10.417,Riquna Williams,0,4,6,1,0,0,0,1
0,1,2,3,0,1,0,0,7.467,Jennifer Lacy,0,-6,0,2,0,1,0,1
1,0,2,4,3,1,0,0,17.617,Jordan Hooper,2,22,8,4,1,3,2,2
1,0,4,2,0,0,0,0,20.117,Essence Carson,1,-1,0,5,0,1,0,0
0,0,3,6,2,2,0,0,15.183,Plenette Pierson,2,-16,4,5,1,0,0,5
1,1,5,19,11,0,6,3,35.233,Tina Charles,5,-6,25,10,0,0,0,0
7,0,4,14,2,3,5,3,31.967,Cappie Pondexter,1,-6,7,5,1,0,0,2
1,0,4,3,3,3,2,1,29.567,Anna Cruz,0,-16,8,4,1,1,1,1
0,0,1,0,0,2,0,0,18.450,Alex Montgomery,0,-14,0,1,0,0,0,1
1,0,4,10,4,4,1,1,23.383,DeLisha Milton Jones,1,1,9,5,1,0,0,1
1,0,1,10,1,3,2,2,17.033,Sugar Rodgers,1,-8,4,2,0,4,0,0
0,0,1,0,0,0,0,0,4.100,Shanece McKinney,1,-7,0,2,0,0,0,0
0,0,0,1,0,0,0,0,2.083,Avery Warley,0,-2,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1.433,Chucky Jeffery,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1.433,Toni Young,0,0,0,0,0,0,0,0
2,0,3,2,1,2,0,0,18.567,Tierra Ruffin Pratt,1,-9,2,4,0,0,0,1
1,0,6,10,7,5,0,0,26.133,Emma Meesseman,1,-22,14,7,0,0,0,2
2,0,7,10,3,1,0,0,24.483,Kia Vaughn,2,-19,6,9,1,0,0,3
3,0,0,11,3,1,0,0,26.217,Ivory Latta,0,-15,8,0,0,6,2,2
1,0,1,11,3,1,4,2,30.150,Bria Hartley,1,-18,8,2,1,4,0,2
6,0,1,7,2,0,1,1,20.050,Kara Lawson,0,-2,6,1,0,3,1,0
2,0,2,3,1,4,0,0,15.517,Stefanie Dolson,0,4,2,2,0,0,0,1
1,0,2,8,4,2,0,0,16.783,Monique Currie,1,0,9,3,0,3,1,2
1,2,3,3,3,2,0,0,13.867,Tianna Hawkins,3,7,6,6,1,0,0,1
0,0,0,0,0,0,0,0,0.400,Kalana Greene,0,-2,0,0,0,0,0,0
0,0,0,3,2,1,0,0,7.833,Jelena Milovanovic,0,1,5,0,0,2,1,1
2,0,2,10,5,1,4,4,34.767,DeWanna Bonner,1,12,14,3,0,2,0,0
1,1,9,14,6,1,6,6,30.533,Candice Dupree,0,13,18,9,0,0,0,1
1,1,6,15,9,0,2,2,33.267,Brittney Griner,1,20,20,7,1,0,0,2
10,0,3,10,6,3,0,0,31.183,Diana Taurasi,0,16,13,3,2,4,1,3
7,0,2,4,2,2,0,0,26.650,Erin Phillips,0,14,4,2,0,2,0,1
2,0,2,7,2,0,1,1,18.300,Penny Taylor,2,1,7,4,3,2,2,0
0,0,1,0,0,2,4,0,13.233,Mistie Bass,0,-1,0,1,0,0,0,1
0,0,0,3,2,2,0,0,10.967,Anete Jekabsone Zogota,0,-1,5,0,1,1,1,1
0,0,1,0,0,0,0,0,1.100,Tiffany Bias,0,1,0,1,0,0,0,0
0,0,6,11,5,2,2,0,33.083,Tamera Young,1,-13,10,7,0,0,0,2
1,0,2,5,2,0,0,0,17.850,Gennifer Brandon,1,3,4,3,1,0,0,0
0,1,1,3,3,2,2,2,13.717,Sasha Goodlett,1,-1,8,2,0,0,0,0
2,0,1,14,4,0,0,0,29.933,Allie Quigley,1,8,8,2,1,3,0,1
1,0,1,3,1,3,0,0,13.800,Courtney Vandersloot,1,-13,2,2,0,0,0,2
0,2,6,11,7,5,2,1,26.283,Markeisha Gatling,4,-3,15,10,0,0,0,1
6,0,2,13,7,3,2,2,28.633,Epiphanny Prince,3,3,18,5,2,3,2,2
5,0,2,11,3,3,4,3,26.200,Jamierra Faulkner,1,9,9,3,1,2,0,2
0,0,1,2,1,0,0,0,10.500,Courtney Clements,0,-13,2,1,0,0,0,0
0,0,0,3,1,4,2,1,15.167,Alysha Clark,1,7,4,1,0,3,1,1
1,1,4,7,5,2,5,3,30.133,Camille Little,2,4,13,6,1,0,0,2
1,1,6,8,3,3,2,2,21.917,Crystal Langhorne,4,8,8,10,0,0,0,2
5,0,2,9,4,3,9,8,27.100,Tanisha Wright,1,9,17,3,2,1,1,3
6,0,3,9,4,2,4,3,33.267,Sue Bird,0,11,12,3,2,3,1,2
0,0,0,3,2,0,0,0,8.867,Shekinna Stricklen,0,-1,6,0,0,3,2,0
3,0,2,9,2,0,0,0,19.633,Temeka Johnson,0,-12,4,2,0,2,0,2
1,0,4,3,1,1,0,0,16.800,Nicole Powell,1,-9,3,5,1,2,1,0
1,1,1,3,2,2,0,0,11.150,Jenna OHea,0,5,6,1,0,3,2,0
1,0,1,6,3,2,0,0,15.967,Noelle Quinn,0,-2,7,1,1,3,1,1
3,0,1,8,4,2,2,1,30.350,Marissa Coleman,0,9,12,1,1,5,3,1
1,0,2,10,5,3,5,3,24.083,Natasha Howard,1,13,13,3,0,0,0,3
3,0,7,8,5,5,8,7,38.117,Erlana Larkins,4,10,17,11,0,0,0,1
5,1,1,7,2,1,4,4,28.083,Briann January,2,6,8,3,2,2,0,2
2,1,4,5,5,3,2,2,32.750,Shavonte Zellous,0,12,13,4,0,1,1,2
0,1,0,3,1,1,0,0,8.083,Lynetta Kizer,1,1,2,1,0,0,0,2
0,0,0,3,0,1,0,0,5.483,Sydney Carter,0,-12,0,0,0,2,0,1
0,0,2,3,1,1,4,3,14.933,Layshia Clarendon,0,7,5,2,0,0,0,0
0,0,1,2,0,2,4,3,10.683,Karima Christmas,1,-7,3,2,0,0,0,0
0,0,0,1,1,1,0,0,7.433,Maggie Lucas,0,1,3,0,0,1,1,0
1,0,1,2,1,1,0,0,14.167,Alysha Clark,1,-8,2,2,0,1,0,0
2,0,3,8,4,4,8,8,27.383,Camille Little,1,-10,17,4,1,3,1,2
2,0,4,6,3,3,4,2,24.867,Crystal Langhorne,1,-8,8,5,1,0,0,3
2,0,1,8,6,2,4,3,28.567,Tanisha Wright,0,-14,15,1,0,1,0,1
5,0,2,8,2,2,0,0,33.983,Sue Bird,1,-16,5,3,0,6,1,3
3,0,0,5,2,1,2,1,17.450,Temeka Johnson,0,14,5,0,1,1,0,2
0,0,1,0,0,2,0,0,11.933,Nicole Powell,0,-1,0,1,0,0,0,1
1,0,1,3,1,2,3,2,15.133,Shekinna Stricklen,0,4,4,1,1,2,0,1
1,1,0,7,4,4,0,0,12.933,Jenna OHea,0,6,10,0,1,5,2,0
2,0,2,2,0,1,2,2,12.567,Noelle Quinn,0,-5,2,2,0,0,0,0
0,0,0,0,0,1,0,0,1.017,Angel Robinson,0,-2,0,0,0,0,0,0
2,0,1,7,4,2,4,4,31.183,Katie Douglas,0,-4,16,1,0,5,4,2
2,0,4,9,4,4,6,5,29.917,Chiney Ogwumike,6,-10,13,10,0,0,0,2
0,1,3,11,5,4,2,2,23.317,Kelsey Bone,1,9,12,4,0,0,0,2
2,0,2,7,3,2,2,2,17.333,Allison Hightower,0,-4,10,2,0,3,2,1
5,0,4,12,9,5,2,2,30.550,Alex Bentley,0,7,22,4,0,2,2,2
0,3,2,5,2,1,2,1,22.333,Kelsey Griffin,2,0,6,4,1,1,1,1
2,0,4,8,1,4,4,4,23.900,Alyssa Thomas,2,9,6,6,1,0,0,1
0,0,0,2,2,0,0,0,4.433,Kayla Pedersen,0,3,4,0,0,0,0,0
2,0,0,5,2,1,0,0,8.900,Renee Montgomery,0,-7,5,0,0,2,1,1
0,0,0,1,1,1,2,0,8.133,Danielle McCray,0,2,2,0,1,0,0,0
3,0,4,7,3,1,6,5,32.900,DeWanna Bonner,1,2,11,5,1,2,0,0
1,0,5,15,9,2,4,3,33.567,Candice Dupree,5,-1,21,10,2,0,0,1
3,3,4,17,8,4,2,2,30.633,Brittney Griner,2,4,18,6,1,0,0,1
6,0,2,10,4,5,12,11,34.183,Diana Taurasi,0,4,19,2,0,4,0,2
1,0,0,5,2,0,1,1,24.100,Erin Phillips,1,-2,7,1,4,3,2,1
3,0,0,6,2,5,0,0,21.900,Penny Taylor,0,-8,4,0,0,1,0,1
0,1,3,9,6,2,3,3,15.800,Mistie Bass,2,-5,15,5,1,0,0,1
1,0,0,0,0,1,0,0,6.917,Anete Jekabsone Zogota,0,1,0,0,0,0,0,0
1,0,7,4,1,2,4,4,22.033,Monique Currie,0,6,6,7,0,1,0,1
3,2,6,11,7,2,2,2,31.200,Emma Meesseman,5,8,16,11,5,0,0,3
1,1,5,6,3,4,2,1,20.417,Kia Vaughn,2,9,7,7,1,0,0,1
2,0,0,10,2,0,2,2,23.733,Ivory Latta,1,6,7,1,1,5,1,1
2,0,0,11,6,2,2,0,27.517,Bria Hartley,0,9,13,0,0,3,1,3
0,1,1,5,4,1,0,0,11.083,Stefanie Dolson,0,-5,8,1,0,0,0,0
10,0,5,9,3,2,1,1,28.350,Kara Lawson,0,7,8,5,1,5,1,1
5,0,1,4,1,3,0,0,17.767,Tierra Ruffin Pratt,2,6,2,3,1,0,0,2
0,0,1,8,5,2,0,0,11.767,Tianna Hawkins,1,7,10,2,0,0,0,1
0,0,0,1,0,2,0,0,5.217,Jelena Milovanovic,0,1,0,0,0,1,0,1
0,0,0,1,1,0,0,0,0.917,Kalana Greene,0,1,2,0,1,0,0,0
0,0,4,9,3,4,2,1,29.450,Tamera Young,2,-11,7,6,0,0,0,2
0,2,5,5,1,1,2,1,19.700,Gennifer Brandon,1,-4,3,6,0,0,0,2
1,1,5,10,4,2,2,1,33.933,Sasha Goodlett,3,-13,9,8,0,0,0,1
4,1,5,13,6,3,4,3,29.400,Epiphanny Prince,1,-7,17,6,3,3,2,5
5,0,2,7,1,5,3,3,27.950,Courtney Vandersloot,0,-16,5,2,1,1,0,1
0,0,2,1,1,3,0,0,4.917,Markeisha Gatling,0,2,2,2,0,0,0,0
2,0,1,10,7,2,4,2,30.850,Allie Quigley,0,-3,18,1,1,5,2,1
0,0,2,4,1,1,0,0,11.750,Courtney Clements,1,-8,2,3,0,1,0,0
2,0,1,9,2,1,2,1,12.050,Jamierra Faulkner,2,5,5,3,1,2,0,1
0,1,0,3,1,4,0,0,11.033,Essence Carson,0,-4,3,0,0,1,1,0
0,0,1,5,1,2,0,0,10.050,Plenette Pierson,1,-10,2,2,1,0,0,0
6,0,6,18,9,2,11,7,36.767,Tina Charles,4,-5,25,10,1,0,0,2
4,1,2,16,5,1,11,9,36.767,Cappie Pondexter,0,-5,20,2,2,3,1,2
1,0,4,5,2,0,0,0,21.733,Anna Cruz,1,-9,5,5,1,2,1,3
1,0,0,2,0,3,0,0,10.883,DeLisha Milton Jones,0,-12,0,0,0,1,0,1
3,0,6,6,2,3,0,0,30.783,Alex Montgomery,1,-8,4,7,2,0,0,1
0,0,0,7,3,4,0,0,19.683,Sugar Rodgers,0,2,8,0,0,5,2,1
0,1,0,1,0,0,0,0,3.233,Shanece McKinney,1,-3,0,1,0,0,0,0
0,0,2,4,4,2,0,0,19.067,Avery Warley,2,14,8,4,0,0,0,1
0,3,5,10,7,3,6,6,32.367,Chiney Ogwumike,2,6,20,7,2,0,0,2
1,0,3,3,0,3,4,3,26.417,Alyssa Thomas,3,10,3,6,1,0,0,0
1,0,4,10,4,5,2,2,20.433,Kelsey Bone,1,6,10,5,0,1,0,0
2,0,0,13,9,3,6,4,27.100,Alex Bentley,0,12,24,0,1,2,2,2
5,0,2,14,5,0,0,0,37.300,Katie Douglas,0,7,14,2,1,9,4,0
0,0,1,0,0,1,0,0,3.000,Danielle McCray,0,8,0,1,0,0,0,2
0,0,3,4,0,2,4,2,23.117,Kelsey Griffin,0,0,2,3,1,0,0,0
1,0,2,3,2,1,0,0,12.900,Renee Montgomery,0,-4,6,2,0,2,2,2
0,0,2,2,1,2,2,1,13.283,Kelly Faris,0,-9,3,2,0,1,0,1
0,0,1,0,0,0,2,1,4.083,Kayla Pedersen,0,4,1,1,0,0,0,1
5,1,4,20,7,1,7,6,35.917,Angel McCoughtry,2,4,23,6,1,4,3,3
1,0,8,9,4,3,5,2,29.467,Sancho Lyttle,4,-9,10,12,1,0,0,2
0,3,7,15,7,3,4,2,31.867,Erika de Souza,4,2,16,11,0,0,0,1
3,0,2,8,5,2,2,2,33.567,Tiffany Hayes,2,-5,15,4,2,4,3,1
3,1,1,8,5,3,0,0,25.317,Jasmine Thomas,0,1,13,1,1,5,3,0
2,0,0,1,0,4,0,0,6.733,Shoni Schimmel,0,5,0,0,1,1,0,2
0,0,1,3,1,1,0,0,5.933,Aneika Henry,0,2,2,1,0,0,0,0
7,0,0,4,0,3,0,0,18.467,Celine Dumerc,1,4,0,1,0,1,0,3
1,0,0,3,1,0,4,4,12.733,Swin Cash,1,11,6,1,1,0,0,3
5,0,6,11,2,4,4,4,34.383,Maya Moore,3,12,10,9,2,9,2,1
3,1,2,5,3,2,0,0,26.517,Damiris Dantas,2,-9,6,4,1,0,0,0
3,0,3,10,7,5,2,2,26.300,Janel McCarville,0,12,18,3,3,3,2,3
6,0,4,14,6,2,4,4,33.900,Seimone Augustus,0,-5,17,4,0,3,1,1
5,0,7,16,7,1,10,8,33.450,Lindsay Whalen,1,4,22,8,1,1,0,1
0,0,0,0,0,0,0,0,5.233,Lindsey Moore,0,-8,0,0,0,0,0,0
0,1,0,4,1,2,0,0,11.117,Devereaux Peters,2,-10,2,2,1,0,0,1
0,1,1,3,1,3,0,0,11.967,Tan White,0,-20,2,1,0,2,0,4
0,0,1,0,0,1,0,0,6.350,Asia Taylor,0,-1,0,1,1,0,0,1
0,0,3,4,1,0,2,2,10.783,Tricia Liston,1,10,5,4,0,3,1,0
0,0,4,7,3,2,6,6,29.650,Sophia Young Malcolm,3,-1,12,7,3,0,0,1
3,0,3,10,2,1,4,2,25.100,Kayla McBride,1,0,7,4,3,5,1,0
1,2,1,2,0,3,2,2,14.700,Jayne Appel,4,-11,2,5,0,0,0,2
4,0,3,10,6,2,3,2,33.300,Danielle Robinson,0,-5,14,3,1,0,0,2
1,0,1,6,2,2,0,0,24.183,Becky Hammon,1,-10,5,2,0,2,1,2
2,0,1,11,4,0,2,2,26.400,Jia Perkins,0,3,10,1,2,4,0,1
2,2,2,13,7,2,3,3,25.067,Danielle Adams,1,10,18,3,0,5,1,1
0,0,2,0,0,1,0,0,8.100,Kayla Alexander,1,-3,0,3,0,0,0,0
2,0,1,4,2,1,0,0,10.383,Shenise Johnson,0,-13,4,1,3,2,0,2
0,0,0,0,0,0,0,0,3.117,Shameka Christon,0,-5,0,0,0,0,0,1
1,1,2,3,2,1,0,0,18.533,Alysha Clark,0,0,4,2,0,1,0,1
2,1,1,8,6,2,0,0,36.650,Camille Little,0,12,13,1,2,2,1,3
0,0,8,7,4,1,5,2,25.367,Crystal Langhorne,1,11,10,9,1,0,0,3
4,1,3,9,5,2,3,3,31.750,Tanisha Wright,1,4,13,4,0,1,0,4
4,0,3,9,3,3,2,2,26.833,Sue Bird,0,1,8,3,2,4,0,2
0,1,1,8,4,1,0,0,20.433,Shekinna Stricklen,0,7,10,1,1,3,2,2
7,0,3,9,6,2,1,1,22.817,Temeka Johnson,0,9,13,3,0,1,0,0
0,0,1,5,3,4,0,0,17.617,Jenna OHea,0,-9,8,1,1,4,2,1
0,0,0,4,1,1,0,0,16.533,Roneeka Hodges,0,1,3,0,1,2,1,0
0,0,7,12,3,3,6,5,33.200,Glory Johnson,2,-4,11,9,0,1,0,1
1,1,7,8,4,3,0,0,32.533,Courtney Paris,8,1,8,15,0,0,0,1
4,0,2,16,9,1,3,3,33.467,Skylar Diggins,0,1,22,2,2,3,1,1
0,0,3,8,4,1,2,2,22.683,Jordan Hooper,0,0,12,3,0,6,2,2
0,0,0,1,0,0,0,0,3.050,Vicki Baugh,0,0,0,0,0,0,0,0
1,0,0,1,0,1,0,0,4.383,Theresa Plaisance,1,1,0,1,0,0,0,0
0,0,0,2,2,0,0,0,7.800,Angel Goodrich,0,-1,4,0,0,0,0,1
1,0,1,2,0,2,0,0,9.433,Jennifer Lacy,0,8,0,1,0,0,0,0
6,1,1,19,3,3,3,3,36.917,Odyssey Sims,2,3,9,3,3,5,0,0
0,1,3,6,2,1,0,0,18.967,Alana Beard,0,-5,4,3,0,0,0,1
2,2,7,11,6,4,8,5,24.650,Nnemkadi Ogwumike,4,-4,17,11,0,0,0,5
2,3,4,14,5,2,10,8,31.133,Candace Parker,1,-1,18,5,2,0,0,1
0,0,3,6,3,2,0,0,26.967,Armintie Price Herrington,2,2,6,5,2,0,0,0
3,0,1,8,3,3,2,0,29.967,Lindsey Harding,0,-2,6,1,0,1,0,1
0,0,0,3,2,1,0,0,17.983,Farhiya Abdi,1,-2,4,1,0,0,0,2
2,1,3,5,2,2,0,0,23.800,Jantel Lavender,1,2,4,4,0,0,0,2
1,1,4,4,1,1,2,2,16.500,Sandrine Gruda,1,0,4,5,1,0,0,1
0,0,0,3,2,3,0,0,10.033,Sam Prahalis,0,0,4,0,0,0,0,0
1,0,2,5,2,2,1,1,17.800,Sophia Young Malcolm,0,18,5,2,1,0,0,0
1,0,4,8,6,0,4,4,23.717,Kayla McBride,0,23,20,4,0,4,4,1
3,1,7,0,0,4,2,2,21.117,Jayne Appel,1,14,2,8,2,0,0,0
4,0,1,14,10,0,4,4,30.500,Danielle Robinson,1,16,24,2,1,0,0,4
4,0,0,4,3,1,2,2,21.833,Becky Hammon,0,19,10,0,0,3,2,1
2,0,1,10,3,4,3,3,14.450,Danielle Adams,2,2,9,3,1,1,0,3
2,0,2,10,5,1,6,6,21.233,Jia Perkins,0,7,16,2,3,1,0,1
1,0,0,1,0,0,2,2,9.767,Kayla Alexander,0,8,2,0,0,0,0,1
2,0,3,1,0,1,0,0,19.500,Shenise Johnson,1,10,0,4,1,0,0,0
0,0,3,8,4,4,0,0,16.867,Shameka Christon,0,12,10,3,1,5,2,0
1,0,0,1,1,0,0,0,3.217,Heather Butler,0,6,3,0,0,1,1,0
4,0,0,12,3,2,2,0,26.150,Armintie Price Herrington,3,-8,6,3,5,0,0,0
0,1,3,5,2,4,4,3,16.450,Nnemkadi Ogwumike,1,-18,7,4,0,0,0,2
4,2,5,11,7,2,3,2,26.383,Candace Parker,0,-18,16,5,2,0,0,1
0,0,2,5,3,4,0,0,17.883,Alana Beard,0,-8,6,2,0,1,0,5
9,0,0,11,4,1,4,4,33.533,Lindsey Harding,0,-18,12,0,3,0,0,0
2,2,3,10,6,2,3,3,24.117,Jantel Lavender,1,-14,15,4,0,0,0,6
0,0,0,3,2,3,0,0,24.983,Farhiya Abdi,2,-23,4,2,0,1,0,2
1,0,1,3,3,1,2,2,14.050,Sandrine Gruda,1,-10,8,2,0,0,0,2
0,0,3,1,0,1,0,0,11.100,Sam Prahalis,0,-13,0,3,0,1,0,1
0,0,1,1,0,0,0,0,5.350,Nikki Greene,0,-5,0,1,0,0,0,0
1,0,4,11,5,3,4,3,32.533,Alyssa Thomas,3,4,13,7,2,0,0,1
1,1,6,7,3,5,7,5,28.983,Kelsey Griffin,3,-3,12,9,2,1,1,1
3,0,4,10,4,4,4,2,30.000,Kelsey Bone,1,11,10,5,0,0,0,2
1,0,2,15,6,0,3,2,32.700,Katie Douglas,0,1,14,2,1,4,0,1
4,0,1,11,4,1,4,4,25.700,Alex Bentley,0,9,12,1,1,1,0,0
1,0,2,1,1,2,0,0,17.350,Kayla Pedersen,1,3,2,3,0,0,0,0
0,0,1,1,0,0,0,0,4.900,Kelly Faris,0,-4,0,1,0,1,0,1
1,0,1,5,2,1,0,0,14.300,Renee Montgomery,0,-5,5,1,0,2,1,2
0,0,0,0,0,3,0,0,3.000,Kelley Cain,0,-3,0,0,0,0,0,0
0,0,2,4,3,4,4,2,10.533,Danielle McCray,1,7,8,3,1,0,0,1
1,0,0,6,0,1,0,0,12.967,Essence Carson,1,-8,0,1,0,2,0,3
0,0,6,6,5,5,2,1,23.833,Avery Warley,1,-9,11,7,0,0,0,1
5,1,4,13,5,4,6,5,31.800,Tina Charles,0,-13,15,4,0,0,0,2
5,0,0,9,6,3,14,8,32.433,Cappie Pondexter,1,-2,21,1,1,2,1,4
3,1,1,6,3,4,0,0,22.833,Anna Cruz,0,-3,7,1,0,2,1,1
1,0,6,7,3,1,0,0,29.900,Alex Montgomery,0,6,6,6,2,2,0,1
0,1,1,5,2,1,2,2,20.983,DeLisha Milton Jones,1,9,6,2,0,0,0,0
1,0,1,8,1,4,0,0,19.567,Sugar Rodgers,1,-3,3,2,2,5,1,2
0,0,0,1,1,0,0,0,3.083,Shanece McKinney,1,5,2,1,0,0,0,0
0,0,0,0,0,0,2,1,2.600,Chucky Jeffery,0,-2,1,0,0,0,0,0
3,0,5,18,6,0,0,0,25.883,Maya Moore,1,-11,14,6,1,9,2,5
0,0,6,9,4,1,2,2,28.567,Damiris Dantas,6,12,10,12,1,0,0,0
4,1,2,5,1,2,0,0,27.850,Janel McCarville,0,-11,2,2,0,2,0,1
1,0,1,11,5,1,0,0,22.700,Seimone Augustus,1,-15,10,2,0,0,0,1
5,0,0,9,3,2,0,0,22.283,Lindsay Whalen,2,8,6,2,2,2,0,0
1,0,6,10,5,0,1,0,28.033,Tan White,0,-13,13,6,1,4,3,1
0,0,2,6,4,4,3,1,14.833,Asia Taylor,0,-12,9,2,0,0,0,1
1,0,2,3,1,1,2,2,19.033,Tricia Liston,0,-1,5,2,0,3,1,0
2,0,1,1,0,2,0,0,5.267,Devereaux Peters,0,-4,0,1,0,0,0,0
1,0,0,3,1,2,1,1,5.550,Monica Wright,0,7,3,0,0,0,0,1
1,0,3,11,5,4,1,1,26.933,DeWanna Bonner,0,9,12,3,1,3,1,1
5,0,10,15,8,1,6,2,37.617,Candice Dupree,0,13,18,10,2,0,0,1
2,4,5,12,6,3,4,2,28.967,Brittney Griner,2,-7,14,7,0,0,0,2
2,1,4,3,3,1,1,0,22.850,Penny Taylor,0,2,7,4,0,1,1,3
11,2,5,10,6,2,8,7,36.433,Diana Taurasi,1,18,21,6,0,4,2,1
2,0,2,6,2,3,0,0,26.617,Erin Phillips,1,0,5,3,0,3,1,0
1,0,1,1,0,1,0,0,13.417,Mistie Bass,1,10,0,2,1,0,0,1
0,0,0,1,1,0,0,0,7.167,Anete Jekabsone Zogota,0,-5,3,0,0,1,1,1
2,0,3,10,5,4,3,1,23.233,Monique Currie,0,-5,11,3,0,3,0,1
0,0,4,6,3,3,0,0,21.917,Emma Meesseman,1,5,6,5,1,0,0,4
0,0,6,5,3,3,0,0,23.317,Kia Vaughn,1,2,6,7,0,0,0,0
6,0,2,13,4,1,2,2,30.583,Ivory Latta,0,-2,12,2,1,7,2,2
5,0,3,10,5,0,2,0,26.583,Bria Hartley,1,3,13,4,2,5,3,2
1,0,1,5,2,2,0,0,23.267,Kara Lawson,0,-14,6,1,0,4,2,4
0,0,2,5,2,4,0,0,12.567,Tianna Hawkins,0,-9,4,2,0,1,0,0
3,0,2,4,1,3,4,3,16.767,Tierra Ruffin Pratt,0,-3,5,2,2,0,0,4
1,1,3,4,1,2,2,2,21.283,Stefanie Dolson,1,-15,4,4,2,0,0,2
0,0,0,0,0,0,0,0,0.483,Kalana Greene,0,-2,0,0,0,0,0,0
5,0,2,15,4,3,8,8,33.967,Angel McCoughtry,3,10,16,5,3,4,0,2
1,0,5,11,7,5,3,1,28.450,Sancho Lyttle,1,6,15,6,5,1,0,3
0,0,6,11,5,2,7,6,31.400,Erika de Souza,3,13,16,9,0,0,0,1
3,0,1,11,6,4,3,1,28.350,Tiffany Hayes,3,6,14,4,1,4,1,2
1,0,1,3,0,2,4,2,17.100,Jasmine Thomas,0,-7,2,1,0,0,0,3
1,0,4,1,0,1,0,0,13.933,Celine Dumerc,1,0,0,5,1,0,0,1
1,0,0,8,2,0,0,0,27.367,Shoni Schimmel,2,12,6,2,1,6,2,3
0,0,2,3,1,0,4,1,7.883,Aneika Henry,1,-2,3,3,0,0,0,0
1,0,2,2,1,0,0,0,5.633,Swin Cash,0,3,2,2,0,0,0,1
1,0,1,3,0,2,2,1,5.917,Amanda Thompson,3,-1,1,4,0,0,0,1
1,0,1,5,2,4,0,0,26.967,Roneeka Hodges,1,14,5,2,1,3,1,0
5,0,7,10,5,3,2,2,35.250,Glory Johnson,6,3,12,13,0,0,0,1
2,0,6,11,8,1,2,0,29.500,Courtney Paris,6,13,16,12,1,0,0,0
6,0,4,16,4,2,6,5,35.683,Odyssey Sims,0,3,15,4,2,7,2,2
2,2,2,15,7,3,11,10,36.650,Skylar Diggins,0,9,26,2,0,3,2,3
0,0,0,5,3,1,0,0,13.033,Jordan Hooper,0,-8,6,0,0,2,0,1
1,0,2,1,1,1,0,0,7.667,Angel Goodrich,0,0,2,2,1,0,0,1
0,0,0,2,1,1,0,0,6.883,Jennifer Lacy,1,-2,3,1,0,2,1,0
0,0,0,1,0,1,0,0,3.933,Theresa Plaisance,0,4,0,0,0,0,0,0
0,0,0,0,0,2,0,0,4.433,Vicki Baugh,0,-6,0,0,0,0,0,0
0,0,4,3,1,1,0,0,19.850,Alysha Clark,0,5,2,4,0,2,0,0
4,1,1,7,4,2,2,1,32.550,Camille Little,1,-9,9,2,1,2,0,1
3,0,5,7,4,2,0,0,25.733,Crystal Langhorne,2,0,8,7,1,0,0,2
3,0,2,11,7,3,10,9,31.850,Tanisha Wright,0,-7,24,2,1,1,1,4
3,0,0,8,5,2,2,1,30.017,Sue Bird,0,-13,12,0,1,1,1,1
6,0,2,7,2,3,4,3,19.500,Temeka Johnson,0,-3,9,2,0,3,2,1
0,0,0,5,4,1,0,0,15.683,Shekinna Stricklen,0,-3,11,0,0,4,3,0
1,0,1,0,0,2,0,0,4.250,Jenna OHea,0,4,0,1,0,0,0,1
0,0,3,5,1,5,0,0,16.767,Nicole Powell,1,-5,2,4,1,2,0,1
1,0,0,2,1,1,0,0,3.800,Noelle Quinn,1,1,2,1,0,0,0,0
1,0,3,9,3,0,6,4,24.350,Alyssa Thomas,4,20,10,7,0,0,0,0
0,1,3,8,7,3,4,4,20.700,Chiney Ogwumike,1,21,18,4,0,0,0,4
0,1,2,12,6,2,6,4,21.283,Kelsey Bone,1,25,16,3,1,0,0,1
