field goals, field goals attempted, kicking extra points, kicking extra points attempted, longest field goal, name
1,2,3,3,21,Justin Tucker
0,0,4,4,0,Mike Nugent
4,4,2,2,48,Steven Hauschka
2,3,1,2,39,Randy Bullock
1,4,0,1,58,Kyle Brindza
2,2,3,3,38,Ryan Succop
0,0,5,5,0,Adam Vinatieri
1,1,4,4,24,Blair Walsh
0,0,2,2,0,Josh Lambo
1,1,5,5,44,Mason Crosby
0,0,2,2,0,Cairo Santos
2,4,2,2,45,Josh Scobee
3,3,2,2,52,Justin Tucker
3,3,1,2,54,Robbie Gould
2,2,2,2,41,Sebastian Janikowski
0,1,4,4,0,Mike Nugent
7,7,0,0,51,Cairo Santos
1,2,1,1,51,Dan Carpenter
1,1,1,2,47,Josh Brown
3,3,2,2,47,Brandon McManus
2,3,2,2,38,Blair Walsh
1,3,2,3,42,Kyle Brindza
3,3,4,4,27,Graham Gano
5,5,1,1,42,Chandler Catanzaro
1,1,3,3,30,Greg Zuerlein
3,3,3,3,46,Josh Lambo
4,4,1,1,40,Travis Coons
3,3,1,1,54,Adam Vinatieri
2,4,1,1,32,Jason Myers
0,0,2,2,0,Andrew Franks
2,3,3,3,48,Nick Folk
0,0,6,6,0,Matt Bryant
0,1,3,3,0,Nick Novak
1,1,0,0,33,Phil Dawson
1,2,2,2,31,Mason Crosby
3,3,2,2,38,Dustin Hopkins
0,1,2,3,0,Caleb Sturgis
2,3,2,2,51,Zach Hocker
2,2,2,2,38,Dan Bailey
2,2,1,1,52,Steven Hauschka
1,1,1,1,41,Matt Prater
2,2,2,2,49,Nick Novak
2,2,3,3,48,Adam Vinatieri
2,2,3,3,42,Mike Nugent
1,1,3,3,24,Steven Hauschka
3,3,3,3,47,Connor Barth
1,1,4,4,31,Jason Myers
1,3,2,2,35,Cairo Santos
2,2,0,0,44,Robbie Gould
2,2,0,0,51,Dan Bailey
3,3,3,3,57,Stephen Gostkowski
4,4,3,4,41,Caleb Sturgis
1,1,2,2,21,Zach Hocker
2,4,1,1,42,Matt Bryant
2,3,1,1,52,Dustin Hopkins
3,3,3,3,41,Josh Brown
2,2,3,3,43,Phil Dawson
1,1,2,2,40,Matt Prater
0,0,6,6,0,Chandler Catanzaro
1,1,3,3,35,Mason Crosby
1,4,1,1,42,Greg Zuerlein
1,3,1,1,50,Sebastian Janikowski
3,3,1,1,52,Brandon McManus
1,2,3,3,23,Justin Tucker
4,4,1,1,43,Travis Coons
2,2,1,1,41,Ryan Succop
0,0,2,2,0,Dan Carpenter
2,3,2,2,54,Josh Lambo
1,1,3,3,47,Chris Boswell
1,3,4,4,31,Zach Hocker
0,0,3,3,0,Matt Bryant
0,0,3,3,0,Dan Carpenter
2,2,4,4,47,Mike Nugent
1,1,2,2,26,Travis Coons
4,5,2,2,39,Brandon McManus
0,0,3,4,0,Adam Vinatieri
2,2,4,4,40,Stephen Gostkowski
4,4,1,1,53,Phil Dawson
2,3,2,2,36,Justin Tucker
0,0,2,3,0,Jason Myers
1,1,4,4,41,Nick Novak
2,3,4,4,39,Nick Folk
2,2,2,2,54,Dustin Hopkins
3,3,4,4,39,Matt Prater
4,4,2,2,38,Robbie Gould
2,2,3,3,28,Mason Crosby
2,2,2,2,36,Josh Lambo
3,3,2,2,50,Steven Hauschka
0,0,3,4,0,Graham Gano
4,4,1,1,51,Chris Boswell
2,3,1,1,39,Chandler Catanzaro
1,1,1,1,37,Ryan Succop
1,1,5,5,30,Andrew Franks
3,3,1,1,45,Blair Walsh
1,1,1,1,48,Cairo Santos
2,2,3,3,39,Caleb Sturgis
0,0,1,1,0,Josh Brown
1,1,0,0,35,Phil Dawson
2,2,2,2,49,Steven Hauschka
2,2,1,1,44,Josh Lambo
3,3,4,4,32,Sebastian Janikowski
3,4,2,2,30,Cairo Santos
2,2,1,1,36,Chris Boswell
0,0,3,3,0,Adam Vinatieri
0,0,3,4,0,Kai Forbath
1,1,5,6,53,Andrew Franks
0,0,2,3,0,Nick Novak
2,2,3,3,47,Josh Brown
2,2,2,2,48,Dan Bailey
0,0,4,5,0,Jason Myers
3,3,2,2,38,Dan Carpenter
1,1,2,2,52,Matt Prater
5,5,1,2,53,Blair Walsh
2,2,3,3,35,Graham Gano
3,4,1,1,52,Caleb Sturgis
3,3,3,3,46,Stephen Gostkowski
3,3,2,2,55,Nick Folk
1,3,3,3,39,Greg Zuerlein
2,2,0,0,44,Travis Coons
1,1,4,4,35,Dustin Hopkins
3,3,3,3,45,Connor Barth
0,0,1,1,0,Ryan Succop
1,2,1,1,27,Matt Bryant
2,3,2,3,21,Chandler Catanzaro
1,1,1,1,44,Justin Tucker
2,2,4,4,52,Stephen Gostkowski
0,1,1,1,0,Andrew Franks
2,3,2,2,55,Robbie Gould
3,3,2,2,48,Blair Walsh
2,2,3,3,50,Brandon McManus
1,1,1,1,56,Mason Crosby
0,0,2,3,0,Travis Coons
2,2,4,4,37,Chandler Catanzaro
1,1,6,6,33,Cairo Santos
1,1,1,1,35,Matt Prater
4,4,0,0,52,Dan Bailey
2,3,1,1,26,Steven Hauschka
2,2,2,2,24,Matt Bryant
3,3,2,2,38,Connor Barth
2,3,4,4,52,Sebastian Janikowski
2,2,2,2,40,Nick Folk
1,2,2,2,38,Greg Zuerlein
2,2,0,0,54,Phil Dawson
5,5,2,2,48,Justin Tucker
2,2,2,3,49,Josh Lambo
1,1,7,7,50,Kai Forbath
0,0,7,7,0,Josh Brown
1,1,1,1,32,Chris Boswell
3,4,1,1,45,Mike Nugent
2,2,2,2,38,Nick Novak
2,2,0,0,44,Ryan Succop
3,3,2,3,52,Graham Gano
4,4,2,2,50,Adam Vinatieri
1,1,4,4,28,Mike Nugent
1,1,1,1,27,Travis Coons
1,1,4,4,43,Dan Carpenter
1,1,2,2,48,Andrew Franks
4,5,0,0,53,Connor Barth
4,4,2,2,53,Josh Brown
2,2,3,3,55,Adam Vinatieri
1,1,3,3,29,Brandon McManus
2,2,3,3,44,Dan Bailey
2,2,3,3,53,Caleb Sturgis
1,1,2,2,44,Phil Dawson
3,3,1,1,44,Matt Bryant
0,0,4,4,0,Ryan Quigley
3,3,2,2,45,Jason Myers
3,4,4,4,49,Graham Gano
0,0,3,3,0,Mason Crosby
2,2,3,3,21,Stephen Gostkowski
1,1,1,1,23,Dustin Hopkins
0,1,4,4,0,Kai Forbath
2,3,2,2,51,Ryan Succop
3,4,3,3,38,Chris Boswell
0,0,5,5,0,Sebastian Janikowski
2,2,1,1,40,Blair Walsh
4,5,0,0,61,Greg Zuerlein
2,2,1,2,31,Josh Lambo
0,2,2,2,0,Robbie Gould
1,1,2,2,29,Randy Bullock
3,3,1,2,47,Dan Carpenter
0,0,1,1,0,Brandon McManus
5,6,2,2,50,Cairo Santos
1,2,1,1,52,Connor Barth
2,3,0,0,53,Dan Bailey
1,2,2,2,37,Caleb Sturgis
2,2,2,2,42,Andrew Franks
4,4,2,2,53,Josh Brown
2,2,3,3,54,Stephen Gostkowski
1,2,1,1,44,Mason Crosby
2,2,0,2,51,Matt Prater
0,0,2,2,0,Sebastian Janikowski
3,5,3,3,38,Blair Walsh
2,2,1,1,38,Greg Zuerlein
3,3,4,4,37,Robbie Gould
0,1,2,2,0,Justin Tucker
3,4,1,1,53,Jason Myers
4,4,5,5,40,Dustin Hopkins
0,0,2,2,0,Kai Forbath
2,2,2,2,46,Steven Hauschka
3,3,4,4,43,Chandler Catanzaro
3,3,1,2,34,Chris Boswell
1,1,0,1,23,Travis Coons
1,1,1,1,45,Ryan Succop
2,2,3,3,48,Graham Gano
2,2,0,0,42,Mike Nugent
1,1,1,1,22,Nick Novak
4,4,1,1,36,Jason Myers
2,3,1,1,49,Ryan Succop
3,3,0,0,46,Robbie Gould
1,1,2,2,24,Brandon McManus
2,2,4,4,32,Chandler Catanzaro
1,1,4,4,43,Mike Nugent
1,1,0,0,52,Josh Lambo
2,2,3,4,28,Cairo Santos
0,0,2,2,0,Andrew Franks
1,1,3,3,30,Dan Bailey
1,1,2,2,43,Caleb Sturgis
1,1,6,6,28,Connor Barth
0,1,3,3,0,Matt Bryant
1,1,3,3,43,Adam Vinatieri
3,3,1,1,51,Matt Prater
2,2,1,1,56,Sebastian Janikowski
3,3,5,5,48,Graham Gano
0,0,2,2,0,Dustin Hopkins
3,5,1,1,47,Justin Tucker
0,1,1,2,0,Greg Zuerlein
1,1,2,4,33,Steven Hauschka
2,2,1,1,27,Phil Dawson
1,1,3,3,20,Nick Novak
1,1,2,2,40,Randy Bullock
0,0,1,2,0,Blair Walsh
5,5,1,1,52,Mason Crosby
2,3,2,2,35,Stephen Gostkowski
2,3,1,1,52,Dan Carpenter
2,2,0,0,48,Dan Bailey
4,5,3,3,50,Graham Gano
1,1,6,6,48,Matt Prater
0,1,2,2,0,Caleb Sturgis
2,2,1,1,50,Mason Crosby
1,1,2,2,21,Robbie Gould
1,1,4,4,21,Mike Nugent
0,0,1,1,0,Zach Hocker
1,2,3,3,21,Brandon McManus
1,1,3,3,47,Stephen Gostkowski
3,4,3,3,49,Cairo Santos
1,1,1,2,27,Dan Carpenter
4,4,1,2,49,Adam Vinatieri
2,3,0,1,38,Connor Barth
1,1,1,1,31,Shayne Graham
2,3,2,2,39,Blair Walsh
2,2,1,1,53,Phil Dawson
2,2,1,2,41,Chandler Catanzaro
4,4,1,2,51,Jason Myers
1,1,4,4,28,Josh Lambo
1,1,5,5,41,Randy Bullock
0,0,2,3,0,Andrew Franks
2,3,2,2,41,Dustin Hopkins
0,0,2,2,0,Josh Brown
0,0,3,4,0,Steven Hauschka
3,3,1,1,44,Chris Boswell
1,1,3,3,34,Nick Novak
2,2,0,0,57,Kai Forbath
0,0,1,2,0,Ryan Succop
1,1,3,3,24,Sebastian Janikowski
2,3,3,3,31,Travis Coons
2,2,3,3,49,Justin Tucker
3,3,2,2,51,Matt Prater
0,1,3,3,0,Mason Crosby
2,4,2,2,51,Robbie Gould
0,0,2,3,0,Phil Dawson
1,2,3,4,36,Dan Carpenter
0,0,1,2,0,Nick Novak
1,2,0,0,47,Travis Coons
3,3,4,4,44,Mike Nugent
1,1,2,2,23,Connor Barth
4,4,1,1,52,Shayne Graham
1,2,0,0,51,Josh Lambo
1,2,2,2,23,Brandon McManus
0,0,1,1,0,Andrew Franks
2,3,1,1,38,Justin Tucker
2,3,2,2,35,Josh Brown
3,3,2,2,31,Randy Bullock
0,0,4,4,0,Stephen Gostkowski
0,0,5,5,0,Caleb Sturgis
0,1,2,3,0,Sebastian Janikowski
0,0,2,3,0,Cairo Santos
1,1,0,0,35,Zach Hocker
2,2,3,3,33,Chandler Catanzaro
0,1,4,4,0,Kai Forbath
0,0,5,6,0,Graham Gano
3,4,4,4,51,Chris Boswell
1,1,1,1,35,Adam Vinatieri
0,0,6,6,0,Ryan Succop
0,0,3,5,0,Jason Myers
0,0,1,1,0,Blair Walsh
1,1,5,5,23,Steven Hauschka
3,4,1,1,46,Dustin Hopkins
4,4,1,1,54,Dan Bailey
3,3,2,2,47,Chandler Catanzaro
2,2,2,2,54,Blair Walsh
0,1,3,3,0,Robbie Gould
1,1,3,3,47,Dustin Hopkins
2,3,2,2,46,Mike Nugent
4,4,3,3,47,Chris Boswell
4,5,0,0,41,Brandon McManus
0,1,1,1,0,Sebastian Janikowski
1,2,3,3,26,Travis Coons
1,1,1,1,44,Phil Dawson
1,2,2,2,39,Connor Barth
1,1,3,3,23,Kai Forbath
1,2,1,1,40,Cairo Santos
1,2,0,0,30,Josh Lambo
3,3,2,2,45,Caleb Sturgis
2,2,2,2,40,Dan Carpenter
1,1,6,7,46,Jason Myers
3,3,1,1,32,Adam Vinatieri
3,4,3,3,47,Randy Bullock
0,0,4,4,0,Mason Crosby
0,0,1,1,0,Dan Bailey
1,1,5,5,38,Graham Gano
0,0,3,3,0,Greg Zuerlein
0,0,2,2,0,Matt Prater
2,2,0,0,30,Justin Tucker
0,0,5,5,0,Steven Hauschka
2,2,0,0,45,Nick Novak
2,2,3,3,49,Stephen Gostkowski
1,1,3,3,36,Andrew Franks
1,2,4,4,35,Josh Brown
1,1,4,4,19,Greg Zuerlein
3,3,2,2,53,Connor Barth
3,3,1,1,50,Dan Bailey
2,3,1,2,40,Randy Bullock
1,2,3,4,28,Josh Lambo
0,0,2,2,0,Andrew Franks
1,1,1,1,29,Adam Vinatieri
3,4,1,1,46,Nick Novak
1,1,2,2,36,Caleb Sturgis
2,2,4,5,38,Chandler Catanzaro
0,1,2,2,0,Phil Dawson
1,1,3,3,22,Mike Nugent
0,0,5,5,0,Josh Brown
1,2,5,5,43,Graham Gano
1,1,2,2,42,Jason Myers
3,3,2,2,46,Shayne Graham
4,5,3,3,43,Stephen Gostkowski
1,1,1,2,49,Ryan Succop
2,2,2,2,30,Sebastian Janikowski
3,4,3,3,33,Mason Crosby
0,0,2,2,0,Justin Tucker
2,2,4,4,53,Cairo Santos
0,0,5,5,0,Dustin Hopkins
1,1,2,2,32,Dan Carpenter
3,3,3,3,49,Steven Hauschka
2,2,1,1,37,Travis Coons
2,2,4,4,41,Chris Boswell
0,0,3,4,0,Brandon McManus
1,1,5,5,53,Blair Walsh
1,1,2,2,51,Robbie Gould
2,2,3,3,45,Kai Forbath
0,1,5,5,0,Matt Prater
2,2,1,1,50,Sebastian Janikowski
2,3,2,2,47,Josh Lambo
1,1,3,3,34,Caleb Sturgis
1,1,3,4,28,Dustin Hopkins
1,1,1,2,32,Dan Carpenter
2,3,0,0,46,Dan Bailey
0,1,3,3,0,Connor Barth
4,4,2,2,50,Robbie Gould
1,1,5,5,19,Chandler Catanzaro
1,1,2,2,40,Cairo Santos
2,3,1,1,45,Travis Coons
2,2,0,0,33,Andrew Franks
1,1,1,2,38,Adam Vinatieri
2,3,2,2,54,Shayne Graham
2,2,1,1,47,Graham Gano
2,2,2,2,49,Randy Bullock
2,2,2,2,44,Stephen Gostkowski
4,4,2,2,38,Matt Prater
1,2,2,2,40,Phil Dawson
2,2,2,2,50,Justin Tucker
1,1,2,2,34,Chris Boswell
1,3,5,5,37,Kai Forbath
0,0,1,1,0,Jason Myers
1,1,2,2,26,Steven Hauschka
1,1,2,3,42,Greg Zuerlein
2,2,4,4,36,Nick Novak
5,5,4,5,53,Blair Walsh
1,1,2,2,27,Josh Brown
2,3,2,2,37,Brandon McManus
1,2,2,2,52,Mike Nugent
2,2,2,2,49,Robbie Gould
1,2,3,3,59,Matt Prater
1,1,3,3,52,Mike Nugent
3,3,1,1,50,Justin Tucker
3,3,1,2,42,Dan Carpenter
1,2,2,2,39,Randy Bullock
2,2,3,3,48,Brandon McManus
2,2,2,2,50,Josh Lambo
4,4,0,0,39,Travis Coons
2,3,2,2,39,Chris Boswell
0,1,0,1,0,Chandler Catanzaro
3,4,3,4,52,Steven Hauschka
0,0,3,3,0,Cairo Santos
1,1,2,2,29,Sebastian Janikowski
3,3,3,3,52,Adam Vinatieri
1,1,3,3,49,Ryan Succop
0,0,3,3,0,Dan Bailey
2,2,4,4,33,Dustin Hopkins
2,3,2,2,38,Andrew Franks
1,2,1,1,34,Stephen Gostkowski
1,2,2,2,51,Shayne Graham
2,2,2,2,41,Kai Forbath
4,4,1,1,38,Phil Dawson
3,5,1,1,44,Greg Zuerlein
3,3,3,3,48,Josh Brown
0,0,5,5,0,Caleb Sturgis
2,2,1,1,43,Mason Crosby
2,2,2,2,39,Blair Walsh
1,1,5,5,49,Graham Gano
1,1,1,1,39,Connor Barth
3,4,3,3,51,Nick Novak
2,2,0,0,43,Jason Myers
3,3,3,3,49,Cairo Santos
1,1,1,1,36,Mike Nugent
4,4,0,0,39,Chris Boswell
3,4,0,0,47,Blair Walsh
1,1,1,1,46,Steven Hauschka
1,1,1,2,25,Dustin Hopkins
2,2,3,3,43,Mason Crosby
2,2,3,3,40,Stephen Gostkowski
2,2,2,2,34,Cairo Santos
2,2,2,2,36,Chandler Catanzaro
2,2,2,2,34,Mason Crosby
1,1,4,4,48,Graham Gano
1,2,3,3,36,Steven Hauschka
5,5,0,0,51,Brandon McManus
3,3,1,1,47,Chris Boswell
2,2,2,2,52,Brandon McManus
2,2,0,1,46,Stephen Gostkowski
2,2,5,5,45,Graham Gano
0,0,1,1,0,Chandler Catanzaro
3,3,1,1,34,Brandon McManus
1,2,1,1,39,Graham Gano
