defensive two point conversion, forced fumble, forced fumbles, fumble return touchdowns, fumble return yards, interception return touchdowns, interceptions, name, sacks, safeties, tackle assists, tackles
,,0,0,,0,0,Jeremiah Trotter,0.000,0,0.000,7
,,0,0,,0,0,LaVar Arrington,0.000,0,1.000,5
,,0,0,,0,0,Jessie Armstead,0.000,0,1.000,4
,,0,0,,0,0,Champ Bailey,0.000,0,0.000,4
,,0,0,,0,0,Fred Smoot,0.000,0,0.000,4
,,0,0,,0,0,Matt Bowen,0.000,0,0.000,2
,,0,0,,0,0,Ifeanyi Ohalete,0.000,0,0.000,2
,,0,0,,0,0,Rashad Bauman,0.000,0,1.000,1
,,0,0,,0,0,Jermaine Haley,0.000,0,1.000,1
,,0,0,,0,0,Kevin Mitchell,0.000,0,0.000,1
,,0,0,,0,0,Bruce Smith,0.500,0,1.000,1
,,0,0,,0,0,Regan Upshaw,0.000,0,0.000,1
,,0,0,,0,0,Renaldo Wynn,0.500,0,1.000,1
,,0,0,,0,0,Peppi Zellner,0.000,0,1.000,0
,,0,0,,0,0,Sam Cowart,0.000,0,0.000,8
,,1,0,,0,0,John Abraham,2.000,0,0.000,6
,,0,0,,0,1,Donnie Abraham,0.000,0,0.000,6
,,0,0,,0,0,Shaun Ellis,2.000,0,1.000,5
,,0,0,,0,0,Sam Garnes,0.000,0,0.000,5
,,0,0,,0,0,Tyrone Carter,0.000,0,1.000,4
,,0,0,,0,0,Aaron Beasley,0.000,0,0.000,3
,,0,0,,0,0,Mo Lewis,0.000,0,0.000,3
,,0,0,,0,0,Jason Ferguson,0.000,0,0.000,2
,,0,0,,0,0,Jason Glenn,0.000,0,0.000,2
,,0,0,,0,0,James Reed,0.000,0,0.000,2
,,0,0,,0,0,Chester McGlockton,0.000,0,0.000,1
,,0,0,,0,0,Jon McGraw,0.000,0,0.000,1
,,0,0,,0,0,Ray Mickens,0.000,0,0.000,1
,,0,0,,0,0,Dewayne Robertson,0.000,0,1.000,1
,,0,0,,0,0,Marvin Jones,0.000,0,3.000,0
,,0,0,,0,0,London Fletcher,0.000,0,7.000,6
,,0,0,,0,0,Antoine Winfield,0.000,0,3.000,5
,,0,0,,0,2,Takeo Spikes,0.000,0,2.000,4
,,0,0,,0,0,Chris Kelsay,0.000,0,0.000,3
,,0,0,,0,0,Jeff Posey,0.000,0,1.000,3
,,0,0,,0,0,Pierson Prioleau,0.000,0,1.000,3
,,0,0,,0,1,Nate Clements,0.000,0,0.000,2
,,0,0,,0,0,Lawyer Milloy,1.000,0,3.000,2
,,0,0,,0,0,Kevin Thomas,0.000,0,0.000,2
,,0,0,,1,1,Sam Adams,1.000,0,0.000,1
,,0,0,,0,0,Ryan Denney,0.000,0,1.000,1
,,0,0,,0,0,DaShon Polk,0.000,0,0.000,1
,,0,0,,0,0,Izell Reese,0.000,0,0.000,1
,,0,0,,0,0,Dainon Sidney,0.000,0,0.000,1
,,0,0,,0,0,Coy Wire,0.000,0,0.000,1
,,0,0,,0,0,Rodney Harrison,0.000,0,5.000,6
,,0,0,,0,0,Tyrone Poole,0.000,0,1.000,6
,,0,0,,0,0,Ty Law,0.000,0,1.000,4
,,0,0,,0,0,Roman Phifer,0.000,0,3.000,4
,,0,0,,0,0,Tedy Bruschi,0.000,0,2.000,3
,,0,0,,0,0,Bobby Hamilton,0.000,0,2.000,3
,,0,0,,0,0,Ted Johnson,0.000,0,3.000,3
,,0,0,,0,0,Richard Seymour,1.000,0,2.000,3
,,0,0,,0,0,Rosevelt Colvin,1.000,0,2.000,2
,,0,0,,0,0,Antwan Harris,0.000,0,1.000,2
,,0,0,,0,0,Mike Vrabel,0.000,0,1.000,2
,,0,0,,0,0,Ted Washington,0.000,0,1.000,2
,,0,0,,0,0,Rick Lyle,0.000,0,1.000,1
,,0,0,,0,0,Willie McGinest,0.000,0,1.000,1
,,0,0,,0,0,Chris Akins,0.000,0,1.000,0
,,0,0,,0,0,Jarvis Green,0.000,0,1.000,0
,,0,0,,0,0,Asante Samuel,0.000,0,1.000,0
,,0,0,,0,0,Ty Warren,0.000,0,2.000,0
,,0,0,,0,1,Eugene Wilson,0.000,0,0.000,0
,,0,0,,0,0,Mike Minter,0.000,0,0.000,6
,,0,0,,0,0,Reggie Howard,0.000,0,1.000,5
,,0,0,,0,0,Kris Jenkins,0.000,0,1.000,5
,,0,0,,0,0,Brentson Buckner,0.000,0,1.000,4
,,0,0,,0,0,Dan Morgan,0.000,0,3.000,4
,,0,0,,0,0,Mike Rucker,3.000,0,3.000,4
,,0,0,,0,0,Will Witherspoon,0.000,0,1.000,4
,,0,0,,0,0,Terry Cousin,0.000,0,0.000,3
,,0,0,,0,0,Greg Favors,0.000,0,1.000,3
,,0,0,,0,0,Deon Grant,0.000,0,0.000,3
,,0,0,,0,0,Julius Peppers,1.000,0,0.000,3
,,0,0,,0,0,Shane Burton,0.000,0,0.000,1
,,0,0,,0,0,Ricky Manning,0.000,0,0.000,1
,,0,0,,0,0,Al Wallace,0.000,0,0.000,1
,,0,0,,0,1,Akin Ayodele,1.000,0,2.000,8
,,0,0,,0,0,Hugh Douglas,1.000,0,0.000,5
,,1,0,,0,0,Tony Brackens,2.000,0,0.000,4
,,0,0,,0,0,Jason Craft,0.000,0,2.000,4
,,0,0,,0,0,Mike Peterson,0.000,0,1.000,4
,,0,0,,0,0,Fernando Bryant,0.000,0,1.000,3
,,0,0,,0,0,Keith Mitchell,0.000,0,0.000,3
,,0,0,,0,0,Marcus Stroud,0.000,0,3.000,3
,,0,0,,0,0,Donovin Darius,0.000,0,0.000,2
,,0,0,,0,0,John Henderson,1.000,0,2.000,1
,,0,0,,0,0,Rob Meier,0.000,0,0.000,1
,,0,0,,0,0,Paul Spicer,0.000,0,1.000,1
,,0,0,,0,1,Rashean Mathis,0.000,0,2.000,0
,,0,0,,0,0,Kiwaukee Thomas,0.000,0,1.000,0
,,0,0,,0,0,Duane Clemons,1.000,0,0.000,5
,,0,0,,0,0,Oliver Gibson,0.000,0,1.000,5
,,0,0,,0,0,Rogers Beckett,0.000,0,1.000,4
,,0,0,,0,1,Tory James,0.000,0,1.000,4
,,0,0,,0,0,Jeff Burris,0.000,0,2.000,3
,,0,0,,0,0,Carl Powell,0.000,0,0.000,3
,,0,0,,0,1,Mark Roman,0.000,0,1.000,3
,,0,0,,0,1,Brian Simmons,0.000,0,1.000,3
,,0,0,,0,0,Kevin Kaesviharn,0.000,0,0.000,2
,,0,0,,0,0,Marquand Manuel,0.000,0,0.000,2
,,0,0,,0,0,Justin Smith,0.000,0,2.000,2
,,0,0,,0,0,Tony Williams,0.000,0,0.000,2
,,0,0,,0,0,Kevin Hardy,0.000,0,2.000,1
,,0,0,,0,0,Artrell Hawkins,0.000,0,1.000,1
,,0,0,,0,0,Dwayne Levels,0.000,0,1.000,1
,,0,0,,0,0,Adrian Ross,0.000,0,3.000,1
,,0,0,,0,0,Glen Steele,0.000,0,1.000,0
,,0,0,,0,0,John Thornton,0.000,0,1.000,0
,,0,0,,1,1,Ian Gold,0.000,0,1.000,7
,,0,0,,0,0,Al Wilson,0.000,0,2.000,5
,,0,0,,0,0,John Mobley,0.000,0,1.000,4
,,0,0,,0,0,DO Neal,0.000,0,0.000,4
,,0,0,,0,0,Bertrand Berry,2.000,0,0.000,3
,,0,0,,0,0,Sam Brandon,0.000,0,1.000,3
,,1,0,,0,0,Reggie Hayward,1.000,0,0.000,3
,,0,0,,0,1,Kelly Herndon,0.000,0,0.000,3
,,0,0,,0,0,Kenoy Kennedy,0.000,0,0.000,3
,,0,0,,0,0,Lenny Walls,0.000,0,0.000,3
,,1,0,,0,0,Trevor Pryce,1.000,0,1.000,2
,,0,0,,0,0,Mario Fatafehi,0.000,0,0.000,1
,,0,0,,0,0,Jimmy Spencer,0.000,0,0.000,1
,,1,0,,0,0,Daylon McCutcheon,0.000,0,0.000,9
