longest rush, name, rushes, rushing touchdowns, rushing yards
40,A Allen,7,1,80
21,J Messam,9,0,62
6,K Glenn,3,0,14
1,W Dressler,1,0,1
40,T Lulay,6,0,105
15,A Harris,16,1,94
1,J Jennings,1,0,1
26,J Cornish,15,0,120
6,T Brown,2,0,10
6,M Walter,1,0,6
6,A Parker,1,0,6
1,D Tate,3,1,3
2,B Mitchell,1,0,2
29,P Cotton,10,0,56
10,D Willy,4,0,18
1,B Brohm,2,1,2
0,C Marshall,1,0,0
6,J Johnson,10,0,22
5,H Burris,4,0,11
3,E Jackson,1,0,3
10,J Cornish,7,1,20
4,M Walter,4,0,10
2,T Brown,2,0,2
0,B Mitchell,1,0,0
12,A Harris,12,2,72
5,S Murray Lawrence,2,0,3
0,T Lulay,1,0,0
11,B Whitaker,10,0,35
12,T Harris,5,1,19
69,S Bell,12,0,95
3,J Lynch,3,1,7
3,J Franklin,1,0,3
1,M Nichols,1,0,1
26,C Marshall,7,0,55
12,D Willy,2,0,20
8,P Cotton,6,0,17
7,B Brohm,2,0,8
20,A Allen,5,0,37
9,J Messam,5,0,23
14,B Smith,2,1,15
5,N Demski,2,0,8
1,W Dressler,1,0,1
47,C Gable,20,0,135
18,Z Collaros,3,0,32
1,J Matthews,1,1,1
30,D Willy,5,0,72
17,C Marshall,10,0,50
9,P Cotton,5,0,9
17,A Harris,24,0,117
14,T Lulay,2,0,20
2,S Gore,1,0,2
2,J Jennings,1,0,2
9,S Bell,9,0,29
5,K Lawrence,1,0,5
2,M Nichols,1,0,2
2,J Lynch,1,0,2
20,J Messam,3,0,27
10,B Smith,3,0,21
2,T Sunseri,1,0,2
3,A Allen,3,0,0
13,E Harrison,8,0,47
14,M Walter,8,0,40
5,M McDaniel,1,0,5
1,B Mitchell,1,0,1
1,B Moniz,1,0,1
11,T Sutton,14,0,77
13,R Cato,5,0,33
8,B Rutley,5,0,25
11,S Giguere,1,0,11
13,A Woodson,10,0,54
5,C Gable,2,0,5
4,B Banks,1,0,4
2,Z Collaros,2,0,3
2,J Matthews,1,0,2
12,M Gale,2,0,17
5,B Whitaker,5,0,17
7,T Harris,5,0,14
3,A Coombs,1,0,3
33,A Harris,20,1,118
4,T Lulay,3,0,6
3,K Antolin,1,0,3
1,J Jennings,1,0,1
37,C Simpson,13,0,96
7,M Nichols,3,0,8
2,J Lynch,1,0,2
34,C Walker,14,0,84
8,H Burris,5,1,18
19,B Rutley,10,0,52
19,R Cato,3,1,30
11,S Giguere,2,0,17
1,S Logan,1,0,1
1,B Bridge,1,0,1
13,B Whitaker,4,0,25
7,T Harris,2,0,14
8,H Josey,2,0,7
20,J Messam,9,0,61
29,S Miller,8,0,54
15,B Smith,2,0,22
7,R Bagg,1,0,7
10,R Holley,8,0,25
9,Z Collaros,3,0,18
7,A Woodson,1,0,7
4,B Banks,1,0,4
12,C Marshall,7,0,39
12,R Marve,3,0,29
5,P Cotton,3,0,12
7,D Willy,1,0,7
9,B Rutley,4,0,27
7,T Sutton,5,0,14
11,S Logan,2,0,13
8,R Cato,2,0,9
14,S Bell,11,0,70
20,K Lawrence,4,0,25
5,J Franklin,3,0,9
7,J Lynch,3,0,9
5,W Miles,1,0,5
5,M Nichols,1,0,5
13,C Marshall,14,0,55
12,R Marve,7,0,37
11,L Shell,3,0,10
17,C Kackert,12,0,73
16,T Harris,3,0,22
11,D Spencer,1,0,11
4,A Coombs,1,0,4
1,A McPherson,1,0,1
17,R Holley,7,0,29
20,T Sinkfield,3,0,23
7,B Banks,1,0,7
4,Z Collaros,1,0,4
1,J Matthews,1,0,1
9,A Harris,8,0,36
24,J Beck,1,0,24
5,K Antolin,4,0,14
4,S Murray Lawrence,3,0,9
3,T Lulay,1,0,3
15,M Walter,10,1,41
11,B Mitchell,3,2,22
6,T Harrison,7,0,18
8,B Moniz,1,0,8
3,A Parker,1,0,3
5,C Walker,7,0,11
5,J Johnson,3,0,10
9,T Lulay,2,0,12
11,S Gore,1,0,11
6,A Harris,8,0,10
54,T Sutton,14,0,111
23,S Logan,5,0,54
15,B Rutley,10,0,50
6,T Marsh,7,1,12
11,F Stamps,1,0,11
8,A Charette,1,0,8
5,R Cato,1,0,5
33,J Franklin,4,0,61
5,S Bell,8,0,24
2,M Nichols,1,0,2
2,J Lynch,1,0,2
0,K Lawrence,1,0,0
40,N Grigsby,4,0,49
9,Z Collaros,2,1,12
9,R Holley,3,1,12
6,B Banks,3,1,2
2,J Matthews,1,0,2
18,J Messam,10,0,75
14,B Smith,8,0,54
10,W Dressler,1,0,10
3,S Miller,2,0,5
15,M Walter,19,0,107
19,T Harrison,2,0,15
12,B Mitchell,2,0,13
2,B Moniz,1,0,2
2,A Parker,1,0,2
5,B Whitaker,6,0,20
6,C Kackert,5,0,13
4,T Harris,2,0,6
2,A McPherson,3,0,5
12,J Johnson,12,2,40
10,H Burris,4,0,20
8,Z Collaros,3,0,12
11,N Grigsby,3,0,11
2,T Sinkfield,2,0,2
2,J Matthews,1,1,2
3,R Holley,2,0,2
11,B Rutley,17,0,55
14,S Giguere,5,0,27
22,S Logan,1,0,22
8,T Marsh,7,1,18
1,R Cato,1,0,1
18,J Franklin,4,1,51
9,J Lynch,6,1,20
19,K Lawrence,1,0,19
11,C Kackert,4,0,16
5,H Josey,5,0,13
4,T Harris,2,0,7
3,M Gale,1,0,3
1,A McPherson,2,1,1
15,R Marve,3,0,28
14,T Thomas,3,0,18
8,C Marshall,9,0,17
9,J Veltung,1,0,9
2,B Brohm,1,0,2
11,T Harrison,15,0,60
16,A Parker,2,0,30
14,T Brown,5,0,29
1,B Moniz,1,1,1
0,B Mitchell,1,0,0
35,J Johnson,12,3,92
12,E Jackson,1,0,12
2,H Burris,3,1,4
26,T Sunseri,2,0,33
12,B Smith,4,0,25
5,J Messam,3,0,6
4,S Miller,2,0,4
4,N Demski,2,0,1
47,T Sutton,7,0,88
11,T Marsh,3,0,17
11,S Giguere,1,0,11
8,A Charette,1,0,8
7,B Rutley,3,0,6
0,J Beaulieu,1,0,0
8,A Harris,21,0,65
14,C Rainey,1,0,14
5,S Gore,1,0,5
4,T Lulay,1,0,4
3,J Beck,1,0,3
0,L Hawkins,1,0,0
0,J Jennings,1,0,0
15,J Messam,17,0,73
15,B Smith,7,0,59
6,A Allen,5,0,21
8,W Dressler,2,0,7
1,R Bagg,1,1,1
6,C Marshall,8,1,27
8,B Brohm,8,1,22
2,C Walker,4,0,9
2,T Stoudermire,1,0,2
40,R Holley,9,0,84
12,Z Collaros,4,0,22
2,J Matthews,2,1,3
19,C Kackert,5,0,37
5,B Whitaker,1,0,5
2,A McPherson,2,0,4
2,T Harris,1,0,2
7,M Walter,9,0,26
9,T Harrison,3,0,18
2,T Brown,1,0,2
2,B Moniz,1,0,2
1,M McDaniel,1,0,1
0,B Mitchell,1,0,0
15,M Reilly,3,0,25
7,C Simpson,4,0,11
5,J Franklin,3,0,6
10,T Harris,8,0,36
10,B Whitaker,6,2,34
11,B Gillanders,1,0,11
4,C Kackert,3,0,7
5,A Coombs,1,0,5
3,C Owens,1,0,3
18,R Holley,11,0,51
9,Z Collaros,5,0,30
9,B Banks,2,0,12
7,T Sinkfield,1,0,7
3,J Matthews,3,1,6
11,C Walker,10,0,42
12,M Nichols,7,0,36
19,C Marshall,9,0,35
3,J Briggs,1,0,3
1,C Denmark,1,0,1
32,B Smith,4,0,53
20,J Messam,9,0,41
3,A Allen,2,0,4
14,S Bell,11,0,64
5,K Lawrence,2,0,8
4,M Reilly,3,0,8
8,D Walker,1,0,8
5,J Lynch,1,0,5
20,M Walter,11,0,75
7,T Harrison,4,0,19
3,B Moniz,2,0,4
5,J Beck,1,0,5
3,E Arceneaux,4,0,3
1,G McGhee,1,1,1
0,C Rainey,1,0,0
17,J Johnson,17,2,100
14,H Burris,4,0,31
8,K Lafrance,5,0,13
9,E Jackson,1,0,9
16,J Cornish,12,1,41
4,T Harrison,2,0,7
5,A Parker,1,0,5
4,B Mitchell,1,0,4
1,B Moniz,1,1,1
10,A Harris,12,0,58
8,R Holley,8,0,19
13,J Matthews,1,0,13
7,T Sinkfield,2,0,11
7,J Harris,1,0,7
4,B Banks,1,0,4
13,M Reilly,11,0,72
9,J Lynch,8,0,45
15,A Bowman,2,0,26
9,S Bell,6,0,23
7,K Lawrence,3,1,12
5,C Watson,2,0,9
16,J Messam,10,0,53
12,W Dressler,1,0,12
3,K Glenn,2,0,4
1,A Allen,2,0,1
11,J Johnson,10,0,29
18,T DeMarco,1,0,18
7,H Burris,7,1,16
17,T Sutton,12,0,49
25,S Giguere,2,0,32
3,S Green,1,0,3
3,T Marsh,1,0,3
16,C Marshall,11,0,68
7,C Walker,4,0,10
7,B Brohm,3,1,10
5,M Nichols,3,0,7
9,C Marshall,10,1,29
9,C Walker,3,0,21
11,M Nichols,1,0,11
8,M Pontbriand,1,0,8
18,J Cornish,16,0,94
8,B Mitchell,1,1,8
2,B Moniz,2,0,3
1,T Harrison,2,0,0
9,C Simpson,11,0,38
16,M Reilly,8,0,30
9,J Lynch,6,1,22
4,A Bowman,1,0,4
1,K Lawrence,1,0,1
14,J Jennings,7,0,28
8,A Harris,3,0,8
6,S Murray Lawrence,7,1,1
7,J Johnson,9,0,32
7,H Burris,6,0,18
13,B Whitaker,10,0,50
7,A Coombs,2,0,11
8,T Harris,1,0,8
2,A McPherson,4,1,5
15,J Messam,15,1,111
11,A Allen,7,0,58
2,K Glenn,1,0,2
18,B Rutley,16,0,73
3,R Cato,1,0,3
1,T Marsh,2,1,2
9,J Johnson,12,0,54
8,H Burris,7,2,13
3,W Powell,3,0,6
16,T Sutton,7,0,39
14,M Ford,10,0,50
10,T Sinkfield,3,0,18
4,J Matthews,6,1,13
20,J Cornish,14,0,90
17,T Harrison,2,0,17
4,B Moniz,3,0,7
23,M Nichols,1,0,23
9,C Marshall,7,1,17
13,C Simpson,9,0,65
16,M Reilly,7,1,36
5,J Lynch,1,0,5
23,A Harris,13,0,100
17,J Jennings,5,0,40
1,S Murray Lawrence,1,0,1
13,J Messam,9,0,42
18,B Smith,3,0,27
8,K Glenn,2,0,13
6,A Allen,4,0,8
3,R Bagg,1,0,3
14,T Harris,3,0,25
5,B Whitaker,8,0,18
3,D Spencer,1,0,3
2,A McPherson,1,0,2
17,J Johnson,7,1,55
10,W Powell,7,0,49
16,M Ford,10,0,54
14,J Matthews,3,0,27
14,B Banks,1,0,14
6,T Sinkfield,4,0,7
25,B Smith,5,0,57
5,A Allen,2,0,10
6,J Messam,5,0,8
0,W Dressler,1,0,0
15,J Cornish,12,0,72
6,B Mitchell,1,0,6
1,B Moniz,1,0,1
8,S Bell,13,0,45
8,M Reilly,5,0,13
5,J Lynch,2,0,8
15,A Harris,11,0,47
9,J Jennings,1,0,9
19,D Scott,4,0,33
14,C Marshall,10,0,29
11,J Briggs,1,0,11
8,M Nichols,2,0,11
6,M Pontbriand,1,0,6
1,B Brohm,2,0,2
5,T Sutton,9,1,28
14,B Rutley,3,0,20
8,R Cato,3,0,15
4,A Boone,1,0,4
2,T Marsh,2,0,3
2,S Logan,1,0,2
1,S Giguere,1,0,1
13,B Whitaker,17,1,99
8,T Harris,3,0,11
5,C Owens,1,0,5
2,A McPherson,3,0,3
19,W Powell,12,1,69
7,H Burris,8,0,22
16,C Marshall,8,0,48
7,M Nichols,4,0,16
12,D Scott,5,0,10
38,C Steele,1,0,38
8,B Whitaker,5,0,21
8,T Harris,4,0,14
4,A Coombs,1,0,4
2,A McPherson,1,0,2
14,T Harrison,4,0,37
5,M Walter,10,0,23
5,B Mitchell,1,0,5
1,L Durant,1,0,1
1,B Moniz,1,1,1
20,S Bell,13,0,91
22,M Reilly,9,0,57
6,A Bowman,2,0,10
11,J Jennings,3,0,24
3,A Harris,6,0,2
0,G McGhee,1,0,0
12,T Sutton,10,0,50
3,K Glenn,2,0,4
2,S Logan,1,0,2
25,M Ford,6,0,45
17,A Woodson,12,0,38
6,J Matthews,5,0,15
11,T Sinkfield,1,0,11
4,B Banks,1,0,4
17,A Harris,16,2,119
3,J Jennings,5,0,7
17,C Gable,9,0,45
14,A Woodson,1,0,14
1,J Matthews,3,0,3
0,T Sinkfield,1,0,0
14,B Whitaker,14,0,70
16,A McPherson,3,0,17
5,T Harris,1,0,5
50,B Rutley,4,0,66
11,T Sutton,10,1,49
3,T Marsh,3,0,7
7,C Marshall,6,0,20
8,M Nichols,1,0,8
18,W Powell,22,1,117
4,H Burris,4,1,11
21,A Allen,9,0,68
13,B Smith,5,0,39
10,A Suber,2,0,17
6,K Price,2,0,11
2,R Bagg,1,1,2
16,S Bell,6,0,51
10,M Reilly,9,1,36
11,A Shavers,6,0,31
16,A Bowman,1,0,16
7,J Lynch,1,0,7
4,K Lawrence,1,0,4
25,D Spencer,1,0,25
14,B Whitaker,7,0,22
4,R Ray,2,0,5
12,J Jennings,5,0,35
10,A Harris,11,1,10
1,C Rainey,1,0,1
26,J Messam,15,0,121
21,T Harrison,6,0,35
11,B Moniz,5,1,14
2,B Mitchell,1,0,2
13,A Allen,8,1,49
12,K Price,4,0,22
8,B Smith,3,0,21
8,S Houston,2,0,13
14,T Sinkfield,4,0,37
9,C Gable,7,0,27
23,B Banks,2,0,24
2,J Matthews,1,0,2
23,W Powell,15,0,87
3,H Burris,2,0,5
4,K Lafrance,1,0,4
14,A Shavers,9,0,52
6,C Simpson,8,1,39
5,M Reilly,6,0,16
4,C Watson,1,0,4
28,T Sutton,14,0,135
15,B Rutley,8,0,53
10,K Glenn,1,0,10
1,T Marsh,1,0,1
24,C Kackert,8,0,79
16,C Steele,7,0,40
11,K Shaw,1,0,11
1,A McPherson,1,0,1
16,C Marshall,11,0,80
6,D Davis,9,0,34
33,W Powell,17,0,119
5,H Burris,4,0,12
19,C Gable,9,0,81
9,J Masoli,6,1,27
8,T Sinkfield,2,0,2
16,A Harris,8,0,42
6,T Flanders,3,0,15
7,S Murray Lawrence,6,0,11
9,G McGhee,1,0,9
3,T Lulay,1,0,3
12,J Messam,13,0,59
20,B Moniz,6,1,33
9,M Walter,7,0,33
9,D Tate,2,0,10
22,T Sutton,20,0,133
22,B Bridge,6,0,45
6,B Rutley,2,0,10
9,M Davidson,1,0,9
4,S Logan,1,0,4
1,A Boone,3,1,3
11,A Allen,13,0,54
20,B Smith,4,0,41
6,K Price,3,0,13
4,S Houston,1,0,4
22,C Gable,15,0,87
9,J Masoli,12,1,58
1,J Harris,1,0,1
20,B Whitaker,8,1,51
10,R Ray,3,0,15
10,A McPherson,3,0,14
5,C Kackert,1,0,5
3,G Van Roten,1,0,3
3,D Spencer,1,0,3
15,J Messam,15,1,66
4,M Walter,1,0,4
2,B Mitchell,1,0,2
14,A Harris,14,0,79
5,S Murray Lawrence,3,0,12
10,C Rainey,1,0,10
6,T Lulay,3,0,8
2,J Jennings,1,0,2
2,B Burnham,1,0,2
12,W Powell,13,1,60
9,H Burris,6,1,29
7,C Williams,1,0,7
10,J Masoli,10,1,44
9,C Gable,7,0,28
8,A Shavers,9,0,40
8,M Reilly,7,2,30
3,D Walker,1,0,3
2,J Lynch,1,0,2
11,J Messam,13,0,56
21,L Durant,1,0,21
5,B Mitchell,2,0,7
4,M Walter,1,0,4
1,B Moniz,1,0,1
12,M Reilly,10,0,66
8,A Shavers,8,0,37
4,A Bowman,1,0,4
3,C McCarty,1,0,3
1,J Lynch,1,1,1
15,W Powell,10,0,66
2,H Burris,2,0,6
