kickoff return yards, kickoff returns, longest kickoff return, name
40,1,40,R Louis
7,1,7,A Swain
0,1,0,Q Bray
67,3,26,T Crawley
58,2,32,T Ervin
69,2,37,L Hawthorne
0,0,0,T Clemons Valdez
192,7,45,E Eagan
15,1,15,R Green
3,1,3,C Dever
63,3,25,B Douglas
25,1,25,D Burroughs
88,4,29,D Gaines
85,4,27,G Sanders
75,3,26,T Stout
27,1,27,K Muhammad
0,1,0,B McGovern
-14,1,0,A Sebastian
96,6,27,D Warren
14,1,14,M Aiken
12,1,12,T Green
11,1,11,D Rodriguez
58,3,24,D Lewis Freeman
24,2,14,A Smith
16,1,16,M Moody
2,1,2,T West
40,2,26,A Newsome
33,2,21,S Bedell
24,1,24,R Leonard
102,4,55,O Wright
77,3,33,D James
132,6,29,T Allen
29,1,29,J Lewis
10,1,10,C Blake
71,3,26,A Sweeting
46,3,23,G Smith
90,4,41,G Hogan
85,4,29,W Johnson
32,2,19,C Frazier
16,1,16,J Berry
33,1,33,D Maggitt
22,2,15,D Saint Juste
11,1,11,Q Pedroza
20,1,20,R Dockery
20,1,20,D Ayers
104,5,27,M Carter
21,1,21,D Amphy
14,1,14,K Domino
10,1,10,J Martin
98,5,24,V Bentley
17,1,17,W McNeal
16,1,16,K Towner
41,2,24,J Parker
30,1,30,J Canzeri
25,1,25,E Patterson
40,3,19,D Nealy
21,1,21,A Wimberly
10,1,10,J West
68,4,22,M Burns
31,1,31,J Shepherd
68,3,26,S Davis
9,1,9,L Washington
-23,1,0,R Moore
46,2,25,E Calhoun
31,1,31,T Timmons
23,1,23,T Glover
21,1,21,D Bass
133,6,32,M Carter
52,2,37,T Pierce
9,1,9,D Hoggins
21,1,21,B Martin
58,2,34,T Cain
20,1,20,R Ceaser
16,1,16,D Haggerty
26,2,16,Jr
7,1,7,M Forde
6,1,6,J Manley
35,2,18,C Lamb
9,1,9,L Brohm
132,6,27,P Harris
22,1,22,L Fournette
79,3,32,K Hill
14,1,14,R Frank
99,3,43,T Dudley Giles
46,2,34,K Bailey Smith
12,1,12,B Howard
5,1,5,J Robinson Woodgett
67,3,27,P Lindsay
41,2,37,R Severson
22,1,22,P Dorsett
3,1,3,W Tucker
45,3,17,J Dornevil
35,2,19,C Evans
11,1,11,K Abrams
47,2,29,D Montgomery
23,1,23,S Absanon
59,3,26,M Jones
0,1,0,D Cobb
22,1,22,D Reaves
21,1,21,A Jean Louis
57,3,20,L McCombs
69,4,27,J Lewis
32,1,32,R Johnson
27,1,27,J Cox
60,3,26,J Nelson
32,2,21,R Houston
22,1,22,J Magee
92,4,34,T Logan
17,1,17,R Switzer
11,1,11,R Penny
74,3,34,M Dayes
1,1,1,T Creecy
18,1,18,C Boyd
56,2,35,K Bell
36,2,18,D Pierson El
34,1,34,A Abdullah
50,3,24,N Holmes
15,1,15,K Thomas
33,2,18,R Jones
13,1,13,D Anaya
12,1,12,R White
67,3,26,M Shuler
37,2,21,T Hanrahan
18,1,18,P Logan
16,1,16,A Carlisle
16,1,16,D Norfleet
18,1,18,C Harris
68,7,21,Jr
4,1,4,K Pope
90,5,24,D Wilson
16,1,16,E Elliott
43,2,26,D Newsome
20,1,20,D Knowles
22,1,22,J Washington
15,1,15,B Sheperd
13,1,13,T Johnson
0,1,0,T Hill
52,2,28,L Stewart
26,1,26,Z Hoover
25,1,25,J Burton
11,1,11,D Holliman
69,3,26,D Allen
112,5,59,R Shelton
35,1,35,V Walker
18,1,18,G Haley
19,1,19,L Smith
17,1,17,M Traylor Bennett
89,4,30,R Mostert
33,1,33,D Anthrop
17,1,17,A Hunt
37,2,22,C Williams
60,2,44,J Hicks
25,1,25,R Mercer
22,1,22,W Parker
124,6,38,S Carson
45,2,26,B Allen
18,1,18,T Brown
77,4,24,C Dunkley
65,2,49,S Diggs
41,2,26,E Johnson
80,3,45,J McKenzie
20,1,20,D Ragsdale
69,3,31,T Montgomery
34,2,20,N Agholor
61,4,18,K Herbin
69,4,19,D Brown
29,2,29,D Young
19,1,19,C Sutton
75,3,30,J McKissic
47,2,41,D Rollins Davis
137,7,33,M Johnson
19,1,19,A Hine
28,1,28,D Hilliard
51,2,26,J Golden
18,1,18,B Snoddy
68,3,24,D Brewer
15,1,15,B Louie
19,1,19,A Ross
13,1,13,D Neal
73,3,30,K Wilcher
19,1,19,T Swanson
19,1,19,M Murphy
108,5,42,C Worthy
16,1,16,T Ruben
61,1,61,D Edwards
53,1,53,S Noil
21,1,21,T Williams
25,3,15,D Brown
95,4,38,I Adams
46,3,17,J Craig
22,1,22,B McCain
58,2,29,M Sullivan
40,2,21,E Onic
15,1,15,D Stimphil
45,2,23,D Booker
21,1,21,T McCormick
61,3,26,D Root
72,2,52,A Golden
21,1,21,K Lee
16,1,16,K Williams
31,2,16,A Prier
26,2,14,D McSurdy
69,4,19,C Duncan
130,2,86,D Jennings
70,2,39,T Mizzell
30,2,19,P Abell
18,1,18,B Brown
18,1,18,T Henderson
41,2,21,J Hubbard
69,3,29,J Ross
18,1,18,D Cooper
0,1,0,B Clay
0,1,0,H Kikaha
49,3,19,M Brown
39,2,24,Q Forte
23,1,23,J Moore
17,1,17,K Doe
42,4,18,K Hammonds
35,2,20,L Lenoir Jr
29,1,29,R Shell
13,1,13,J Thompson
89,4,38,D Lewis
64,3,25,D Joseph
27,1,27,D May
28,1,28,M Davis
26,1,26,M Juergens
24,1,24,A Hine
93,6,27,D Ayers
131,5,41,C Harris
19,2,11,J Jones
52,2,27,C Henderson
7,1,7,M Gaines
103,5,31,D Campbell
63,3,22,J Martinez
19,2,13,C Spangler
11,1,11,S Masumbuko
6,1,6,T Clemons Valdez
141,6,36,J Holton
62,3,35,K Wilcher
54,2,27,C Jones
18,1,18,T Swanson
16,1,16,J Johnson
111,4,37,C Jones
40,2,25,E Johnson
38,2,23,I Smith
36,2,25,M Thomas
21,1,21,C Martin
62,4,20,T Johnson
14,1,14,J Baker
87,3,61,E Patterson
12,1,12,K Noel
34,2,25,L Booker
14,1,14,A Lyons
82,4,27,M Willis
81,3,50,A Jackson
17,1,17,N Agholor
1,2,1,J Smith
92,5,41,R Moore
47,2,31,S Wynn
16,2,13,T Simmons
11,1,11,M Oliver
0,1,0,M Replogle
45,3,18,C Williams
-6,1,0,D Spalding
9,1,9,E Phillips
0,1,0,B Estime
113,5,46,P Lindsay
26,2,16,A Newsome
26,2,16,T Johnson
25,2,13,D Burroughs
91,3,40,D Gaines
9,1,9,J Oden
151,7,32,S Wright
3,1,3,E Schneider
33,2,19,B Hartzog
31,1,31,J Shepherd
6,2,3,H Bussey
1,1,1,D Juste
50,3,20,D Brewer
46,2,27,B Louie
30,2,15,R Ibrahim
18,1,18,K Weatherspoon
14,1,14,J Parrish
5,1,5,A Maddox
78,2,43,A Debose
19,1,19,V Showers
7,1,7,C Burton
25,1,25,S Williams
115,5,33,D Root
20,1,20,D Scott
20,1,20,T Newby
18,1,18,A Moore
0,1,0,D Pierson El
106,5,31,L Blair
103,5,26,J Lee
0,1,0,W Steelhammer
39,2,25,B Snoddy
36,2,22,J Golden
27,1,27,D Keaton
13,1,13,N Govan
54,2,32,K Ewaliko
89,4,25,D Miller
48,1,48,C Brown
21,1,21,D Hall
53,2,31,Jr
16,1,16,C Edwards
15,1,15,E Penny
98,3,42,D Phillips
43,2,22,J Canzeri
27,1,17,J Parker
4,0,0,M VandeBerg
-1,0,0,M Weisman
-8,1,0,H Krieger Coble
-9,0,0,G Kittle
40,1,40,L Fournette
31,2,17,T Cain
20,1,20,K Watson
43,2,22,S Diggs
13,1,13,J Veii
62,4,22,M Alford
25,1,25,R Shell
27,1,27,A Burns
26,2,15,P Dorsett
127,5,37,D Rollins Davis
42,1,42,D Norfleet
10,1,10,K Hill
-12,1,0,T Charlton
-12,1,0,W Shallman
98,5,27,D Scott
6,1,6,C Martin
0,1,0,T Strong
0,1,0,J Youngblood
47,3,17,M Carter
6,1,6,G Fuselier
14,1,14,T Hunt
65,3,23,R Hall
18,1,18,D Wilson
29,1,29,D Reaves
17,1,17,R Watson
61,3,23,D Patterson
44,2,31,D Bass
87,4,25,R Whatley
14,0,14,E Batties
-1,1,0,K Byard
82,3,35,W McNeal
68,3,24,K Towner
57,2,47,A Carlisle
29,1,29,G Bryant
33,1,33,R Mostert
38,1,38,D Wilson
173,9,25,E Calhoun
40,2,25,A Ross
12,1,12,D Neal
60,3,24,D Young
95,5,25,J Williams
13,1,13,A Grubb
10,1,10,C Hubble
34,1,34,T Allen
17,1,17,J Lewis
46,2,25,C Nelson
83,5,22,J Claiborne
68,3,28,D May
42,2,23,J Grant
36,2,22,G Haley
39,2,24,T Glover
8,1,8,R Johnson
86,3,42,S Carson
21,2,11,B Douglas
43,2,26,C Dunkley
33,2,17,D Johnson
22,1,22,M Dayes
4,1,4,J Jenkins
152,5,58,M Jones
49,3,21,M Johnson
14,1,14,I Adams
44,4,17,D Hilliard
79,1,79,X Roberson
59,3,20,T Ruben
28,2,16,C Worthy
23,1,23,T Blevins
45,2,24,J Epps
47,2,26,T Williams
46,3,18,M Hill
45,3,20,B Smith
44,2,28,R Williams Jenkins
14,1,14,T Gulley
76,3,33,J Grant
42,2,23,J Stockton
77,3,30,K Marshall
37,1,37,J Nelson
42,3,21,O Miles
83,3,38,K Whitely
40,3,16,H Jussila
20,1,20,T McTyer
17,1,17,P Logan
10,1,10,A Turner
8,1,8,S Folliard
55,2,31,A Golden
24,1,24,D Payne
15,1,15,T Morgan
72,3,30,K Williams
40,2,22,T Henderson
76,3,30,D Sims
13,1,13,D Rivers
9,1,9,N Marcus
94,2,74,T Dudley Giles
19,1,19,J Colton
5,1,5,B Howard
41,2,21,D Jennings
26,1,26,T Mizzell
36,2,22,C Lamb
15,1,15,J Coleman
14,1,14,W Hansen
23,1,23,I Jones
8,1,8,B Allen
70,2,54,J Ross
139,5,32,V Bentley
18,1,18,D Mosley
4,1,4,D Paulo
62,4,20,N Tago
27,2,20,S Richard
20,1,20,S Long
23,1,23,T Lockett
12,1,12,C Jones
21,1,21,C Dunkley
0,1,0,C Garye
0,1,0,C Hamilton
86,4,24,A Newsome
68,2,43,L Smith
6,1,6,J McNamara
31,2,23,D Reaves
29,1,29,J McKissic
16,1,16,D Rollins Davis
42,2,23,K Williams
70,3,28,C Jones
51,3,20,A Debose
34,2,18,V Showers
97,1,97,K Marshall
16,1,16,K Hatcher
71,3,28,A Turner
43,2,26,P Logan
5,1,5,E Saffold
0,1,0,R Hudson
72,3,29,M Willis
62,3,35,I Jones
27,2,14,M LeBlanc
20,1,20,D Aultman
74,2,47,D Burroughs
17,1,17,M Carter
12,1,12,J Martinez
18,2,16,D Smith
132,2,99,A Hine
0,1,0,A Fua
83,3,47,D Jennings
0,1,0,R Burns
28,1,28,D Wilson
95,4,35,D Dixon
48,1,48,D Baker
21,1,21,M Jones
41,2,25,J Holton
2,1,2,C Moore
77,2,51,P Lindsay
20,1,20,K Ewaliko
49,2,27,D Edwards
26,1,26,J Crowder
64,5,26,D Hilliard
93,4,42,T Brown
128,3,74,T Logan
48,2,28,R Morris
121,4,45,R Leonard
27,1,27,B Radcliff
56,3,29,K Whitfield
9,1,9,K Haplea
25,2,13,C Davidson
9,1,9,J Quezada
-15,1,0,K Johnson
79,5,22,B Measom
21,1,21,J Smith
15,1,15,J Falls
67,3,25,T Ruben
29,2,17,C Worthy
19,1,19,M Kitchens
55,2,38,D Ayers
24,1,24,J Webb
34,2,18,K Whitely
22,1,22,S Murray Lawrence
18,1,18,M Sullivan
79,3,34,B Smith
84,3,32,J Shepherd
74,2,50,A Coleman
60,3,27,L Fournette
83,4,34,C Henderson
68,2,42,E Eagan
4,1,4,C Cryer
39,1,39,R Shelton
23,2,13,R Bullough
31,2,18,T Allen
56,3,22,B McCain
49,1,49,J Craig
16,1,16,R Whatley
22,1,22,D Norfleet
33,1,33,K Clay
2,1,2,C Drews
0,1,0,T Ervin
16,1,16,T Hunt
8,1,8,M Murphy
28,1,28,S Wynn
30,1,30,R Williams Jenkins
51,3,18,J Grant
30,1,30,M Dayes
36,2,21,D Glenn
11,1,11,U Akoh
81,4,31,A Abdullah
47,2,24,S Coley
6,1,6,P Dorsett
39,2,20,T Morgan
-1,1,0,A Joyner
48,2,29,C Wiggins
27,1,27,D Anaya
12,1,12,G Wortman
56,2,28,H Scott
16,1,16,L Lenoir Jr
46,2,31,C Harris
59,3,25,K Canty
28,1,28,C Okpalobi
90,3,34,D Patterson
62,3,22,E Penny
35,1,35,Jr
35,2,18,L Radley
19,1,19,R Penny
22,1,22,J Parker
9,1,9,D Powell
25,1,25,G Haley
20,1,20,A Libby
41,1,41,R Mostert
17,1,17,D Yancey
78,2,60,T Willis
25,1,25,J Jones
17,1,17,M Pruitt
37,2,21,M Hull
55,2,38,T Glover
19,1,19,T Timmons
25,1,25,D Keaton
50,2,30,M Thomas
38,2,21,I Lewis
75,4,23,A Stafford
50,2,26,D Durall
17,1,17,L Gonzalez
16,1,16,T Williams
117,6,26,E Phillips
39,2,23,S Diggs
20,1,20,J Veii
60,4,18,J Jackson
14,1,14,J Jones
76,4,28,C Jones
93,4,27,E Patterson
25,1,25,K Mabon
217,4,100,D Sims
36,2,24,D Rivers
13,2,12,N Marcus
57,3,22,S Carson
29,1,29,D Knowles
29,1,29,B Snoddy
21,1,21,J Golden
8,1,8,M Connors
38,1,38,T Henderson
9,1,9,G Dawson
41,2,24,J Jenkins
6,1,6,D Cooper
55,3,20,C Sullivan
45,3,20,L Blair
7,1,7,G Smith
65,3,26,J Morrow
80,4,30,T Tyner
67,2,38,K Doe
107,5,40,A Givens
11,1,11,S Smith
52,2,30,D Phillips
77,3,30,P Harris
23,1,23,D Walker
131,2,100,A Ross
4,1,4,S Shepard
29,1,29,D May
57,2,32,L Whitehead
21,1,21,H Bussey
53,3,21,K Ballage
201,5,100,I Adams
22,1,22,M Johnson
33,1,33,M Crockett
23,1,23,D Keaton
14,1,14,E Days
27,2,16,I Lewis
63,3,25,T Hill
147,6,54,J Grant
19,1,19,J Stockton
0,1,0,D Crawford
39,2,20,D Anaya
16,1,16,R Jones
10,1,10,G Wortman
20,1,20,D Scott
15,1,15,D Root
51,3,20,C Boyd
43,3,16,V Lowe
19,1,19,G Johnson
52,2,28,E Batties
35,2,35,R Whatley
54,3,20,D Burroughs
12,1,12,B Douglas
52,2,30,C Grant
81,3,37,C Henderson
37,1,37,H Lee
37,2,21,M Willis
56,2,43,D Hart
17,1,17,T Matthews
13,1,13,J Oden
37,2,22,D Campbell
10,1,10,G Molinich
7,1,7,C Caldwell
108,3,54,D Scott
10,1,10,S McInnis
132,5,37,K Muhammad
133,6,30,P Lindsay
23,1,23,T Green
15,1,15,A Humphries
14,1,14,C Davidson
62,3,22,T Logan
41,2,23,R Morris
104,6,23,A Newsome
41,2,25,J Thomas
13,1,13,K Harper
8,1,8,M Tyson
86,3,46,L Whitehead
114,2,87,B Jones
53,2,30,J Williams
19,1,19,A Grubb
47,2,27,T Gurley
14,1,14,I McKenzie
13,1,13,T Maxey
12,1,12,Q Hicks
79,3,39,D Young
23,1,23,J Pickett
89,5,34,Jr
8,1,8,J Manley
57,2,37,T Glover
97,4,38,D Graham
56,2,35,S Wynn
59,3,24,A Wimberly
21,1,21,D Nealy
20,1,20,L Hawthorne
29,2,25,T Lockett
17,1,17,J Jones
1,1,1,A Davis
74,4,34,A Golden
11,2,8,D Payne
56,2,36,S Williams
19,2,16,D Rivers
15,1,15,D Sims
80,3,34,T Cain
88,3,35,C Worthy
16,1,16,B Radcliff
18,1,18,T Henderson
21,1,21,T Morgan
54,3,23,K Bailey Smith
41,2,23,A Kenney
21,1,21,T Dudley Giles
21,1,21,A Libby
117,5,31,R Moore
13,1,13,A Givens
0,1,0,B Sutton
88,3,38,R Shelton
82,4,35,D May
34,2,23,S Coley
46,2,24,D Edwards
5,1,5,J Snead
38,2,25,D Norfleet
28,1,28,J Myrick
22,1,22,J Walton
23,1,23,S Craft
16,1,16,J Craig
77,4,25,C Cass Jr
66,3,26,R Williams Jenkins
0,1,0,R Harris
86,4,26,W McNeal
90,7,26,M Dayes
56,3,19,K Whitfield
34,1,34,J Wilson
11,1,11,K Haplea
4,1,4,A Abdullah
28,1,28,V Bentley
18,1,18,D Wilson
60,4,17,J Holton
23,1,23,C Gladney
61,2,45,D Patterson
12,1,12,R Walker
119,5,32,K Gober
13,1,13,A Johnson
4,1,4,A Woodson
78,3,35,R Jones
35,1,35,A Maddox
67,4,21,G Haley
31,1,31,S Vault
25,1,25,M Shuler
25,2,15,B Cottom
47,1,47,J Parker
36,1,36,R McCarron
71,4,21,D Hilliard
33,1,33,S Carson
32,1,32,M Murphy
37,2,25,K Kelly
15,1,15,R Penny
89,5,23,M Sullivan
37,2,19,T Ervin
15,1,15,T Crawley
130,4,43,B Hamilton
18,1,18,D Dillard
64,3,27,A Stafford
23,2,17,D Stewart
23,1,23,Jr
13,2,8,D Durall
19,1,19,B Estime
19,1,19,E Phillips
33,2,17,G Bryant
20,1,20,J Flanders
25,1,25,B Smith
3,1,3,D Lewis
103,4,39,K Wilcher
21,1,21,D Richards
43,2,25,A Coleman
68,3,51,T Williams
36,1,36,S Noil
67,3,26,K Marshall
86,4,45,J Magee
19,1,19,J Nelson
18,1,18,L Farmer
54,2,36,G Coleman
58,2,35,A Jackson
18,1,18,J Smith
140,3,97,R Murphy
30,1,30,M Marable
38,2,24,K Clay
12,1,12,D Booker
48,2,25,J Morrow
49,2,35,T Mizzell
43,2,26,D Jennings
29,2,15,E Calhoun
52,3,20,D Knowles
18,1,18,G Stroman
38,1,38,D Braverman
33,2,22,D Celiscar
38,2,25,J Ross
80,2,62,T Montgomery
11,1,11,N Davis
72,3,31,C Dunkley
29,1,29,J Locke
19,1,19,J Jenkins
17,1,17,C Carnegie
7,1,7,J Fahn
11,1,11,J Guest
5,1,5,F Russ
0,1,0,G Coleman
65,3,30,L Whitehead
55,3,25,M Jackson
81,3,43,D Ayers
83,3,33,R Hall
29,1,29,J Akins
71,4,21,C Nelson
30,1,30,T Tyner
99,4,30,T Johnson
21,1,21,A Hine
20,1,20,P Lasike
22,1,22,H Sharp
21,1,21,K Williams
0,1,0,H Weichers
89,4,33,D Root
67,3,33,R Penny
56,1,56,K Kelly
0,1,0,D Wells
39,3,16,E Phillips
78,2,62,B Radcliff
35,2,18,J Quick
12,1,12,L Scott
21,1,21,J Lee
13,1,13,J Robinette
22,1,22,L Smith
100,6,27,T Allen
62,3,25,T Cain
5,1,5,A Johnson
66,4,24,B Beathard
64,3,34,I Lewis
1,1,1,E Davidson
31,1,31,T Glover
30,1,30,C Garrett
39,1,39,J Jenkins
87,4,48,E Patterson
27,1,27,C Grant
44,2,24,L Fournette
54,2,36,R Moore
27,1,27,B English
5,1,5,S Smith
98,4,42,D Campbell
16,1,16,J Eiland
6,1,6,M McGill
5,1,5,J Martinez
105,5,27,J Holton
81,2,59,B McCain
18,1,18,T Green
25,1,25,M Walker
19,1,19,D Spalding
75,3,38,D Patterson
58,3,23,R Murphy
6,1,6,D Haskins
-1,1,0,S Woods
28,1,28,D Gaines
24,2,15,J Oden
22,1,22,D Brewer
18,1,18,Z Langer
36,2,20,T Brown
35,2,19,Q Johnson
1,1,1,B Williams
44,2,34,Jr
21,1,21,A Stafford
54,2,29,K Whitfield
60,3,28,J Armstrong
55,3,30,T Henderson
23,1,23,I McKenzie
8,1,8,R Davis
51,3,20,D Sims
4,1,4,J Stewart
67,2,37,J Golden
83,3,39,S Coley
71,6,29,V Bentley
17,1,17,T White
42,3,17,R Mostert
58,3,21,D Graham
36,2,19,S Wynn
46,2,23,C Harris
24,1,24,T Lockett
5,1,5,Z Trujillo
67,3,27,J Grant
39,3,16,J Stockton
0,1,0,M Awe
41,1,41,D Robinson
27,1,27,J Harmon
13,1,13,B Heard
77,4,24,S Carson
5,1,5,G Turner
64,3,27,M Carter
40,2,26,L Blair
15,1,15,C Sullivan
26,1,26,C Henderson
0,1,0,M Schrang
125,6,25,A Golden
58,4,28,D Payne
38,3,19,S Diggs
30,1,30,J Marshall
17,1,17,R Smith
48,3,20,R Shelton
9,1,9,N Hill
48,2,26,A Abdullah
60,4,23,F McRae
17,1,17,S Treadwell
12,1,12,H Harding
109,2,93,K Bailey Smith
41,3,18,A Libby
11,1,11,P Angeh
73,2,54,M Dodson
39,1,39,J Walton
0,1,0,J Youngblood
72,3,38,C Jones
20,1,20,C Jones
46,2,27,R Johnson
86,5,27,S Noil
84,2,59,R Whatley
20,1,20,E Batties
9,1,9,K Byard
93,4,31,M Thomas
83,3,45,I Smith
41,2,23,T Logan
23,1,23,K Francis
17,1,17,D Washington
35,2,18,D Newsome
19,1,19,J Coleman
0,1,0,J Caleb
18,1,18,E Mitchell
106,6,21,D Burroughs
66,1,66,J Huff
39,2,22,A Turner
25,1,25,J Brooks
120,5,29,T Morgan
5,1,5,A Joyner
41,2,24,M Crockett
39,1,39,D Keaton
0,1,0,Z Walker
46,3,21,M Shuler
81,4,24,K Doe
42,1,42,T Montgomery
3,1,3,L Ward
