average punt yards, longest punt, name, punts, punts inside the twenty
37.700,58,Tom Rouen,6,2
41.500,65,Kyle Richardson,8,2
33.300,55,Chris Hanson,6,1
36.000,49,Chris Gardocki,5,2
37.000,37,Mitch Berger,1,1
33.300,50,Mark Royals,3,1
30.200,44,Lee Johnson,5,0
33.800,61,Hunter Smith,6,1
45.400,63,Rodney Williams,8,2
32.800,54,Toby Gowin,8,2
35.700,52,Sean Landeta,7,2
31.200,44,Micah Knorr,6,2
29.200,64,Shane Lechler,6,1
36.800,56,Jeff Feagles,4,1
38.300,49,Darren Bennett,6,0
35.200,44,Nick Harris,6,1
28.300,48,John Baker,3,0
38.700,52,Matt Turk,3,0
37.700,54,Bryan Barker,6,1
35.300,40,Dan Stryzinski,3,2
36.300,47,Daniel Pope,4,2
39.000,44,Jason Baker,2,2
34.300,42,Chris Mohr,3,1
32.800,55,Brad Maynard,4,2
29.200,51,Kyle Richardson,6,1
35.400,55,Craig Hentrich,10,2
47.000,56,Brian Moorman,3,1
31.800,58,Tom Tupa,6,4
41.200,49,Chris Gardocki,6,0
37.100,50,Darren Bennett,7,3
39.200,58,Tom Rouen,5,2
41.300,52,Dan Stryzinski,4,1
32.000,32,Matt Turk,1,1
35.400,62,Lee Johnson,5,0
34.700,46,Toby Gowin,3,2
35.000,67,Mitch Berger,4,0
35.300,59,Rodney Williams,4,1
38.400,56,Bryan Barker,5,2
32.600,64,Sean Landeta,5,0
37.800,49,Scott Player,6,2
30.500,40,Josh Miller,2,0
32.700,46,Nick Harris,7,1
23.300,50,Shane Lechler,3,0
34.300,45,Micah Knorr,3,1
28.300,48,Jeff Feagles,6,1
43.800,58,Chris Hanson,4,2
32.700,44,Jason Baker,6,1
37.200,61,Todd Sauerbrun,5,1
35.800,54,Mark Royals,6,2
44.000,58,Josh Bidwell,4,2
31.600,52,John Jett,5,0
38.000,50,John Baker,3,0
39.400,53,Chris Mohr,5,2
40.300,54,Jason Baker,4,2
35.700,52,Todd Sauerbrun,6,3
28.300,57,Toby Gowin,8,2
37.500,48,Brad Maynard,4,1
30.300,53,Scott Player,6,2
38.300,57,Nick Harris,4,2
36.400,55,Chris Gardocki,8,1
20.300,55,Josh Bidwell,4,0
41.300,48,Kyle Richardson,4,3
35.700,59,Hunter Smith,6,2
43.400,59,Shane Lechler,5,2
38.400,55,Dan Stryzinski,7,5
37.800,60,Josh Miller,5,0
20.700,47,Mitch Berger,3,0
23.000,45,John Jett,2,0
32.300,49,Lee Johnson,4,0
33.000,52,Darren Bennett,4,2
34.000,46,Tom Tupa,5,1
37.700,45,Matt Turk,3,2
13.700,47,Jeff Feagles,3,0
33.000,50,Tom Rouen,4,1
37.600,55,John Baker,5,1
32.000,59,Rodney Williams,8,1
50.300,56,Craig Hentrich,3,2
27.000,45,Mark Royals,6,1
30.800,45,Micah Knorr,4,2
36.100,56,Bryan Barker,7,4
40.600,54,Chris Hanson,5,1
32.000,64,Brian Moorman,4,2
39.200,54,Scott Player,5,1
40.000,51,Dan Stryzinski,5,3
33.700,47,Nick Harris,7,2
38.700,53,Brad Maynard,3,1
37.000,69,Chris Gardocki,8,1
39.400,55,Kyle Richardson,5,2
41.600,45,John Jett,5,3
33.500,52,Craig Hentrich,6,1
38.500,52,Hunter Smith,2,1
35.700,41,Ken Walter,3,1
37.000,49,Mitch Berger,3,0
40.000,48,Josh Bidwell,5,1
37.200,49,Toby Gowin,6,2
35.500,42,Chris Mohr,4,0
36.700,53,Tom Tupa,6,1
41.500,55,John Baker,2,1
35.600,51,Darren Bennett,5,2
37.200,59,Tom Rouen,6,2
42.000,52,Mark Royals,5,2
38.000,39,Josh Miller,2,1
35.500,53,Bryan Barker,6,1
50.800,72,Todd Sauerbrun,6,4
34.700,60,Rodney Williams,6,1
36.000,49,Sean Landeta,6,2
37.500,48,Dan Stryzinski,6,3
41.600,54,Hunter Smith,5,0
32.400,43,Kyle Richardson,5,3
39.700,45,Chris Hanson,3,2
38.600,63,Todd Sauerbrun,10,4
34.100,49,Tom Tupa,8,5
35.800,60,Brad Maynard,5,3
35.700,47,Jason Baker,3,0
34.800,48,Micah Knorr,5,1
31.300,46,Scott Player,3,0
38.300,54,Tom Rouen,4,1
35.500,54,Ken Walter,2,1
38.800,52,John Jett,4,0
39.700,51,Nick Harris,3,1
41.500,53,Sean Landeta,8,0
37.200,59,Shane Lechler,5,4
33.800,47,Darren Bennett,4,0
36.000,44,Brian Moorman,4,2
45.000,49,Jeff Feagles,3,0
35.000,46,Matt Turk,2,0
32.000,36,John Baker,1,0
42.300,50,Toby Gowin,4,2
29.500,54,Mark Royals,2,0
28.600,51,Mitch Berger,5,0
33.700,47,Bryan Barker,6,1
13.500,45,Rodney Williams,6,0
38.300,56,Josh Miller,3,2
38.800,52,Craig Hentrich,4,2
36.200,54,Scott Player,9,2
19.000,41,Bill Gramatica,1,0
34.900,60,Sean Landeta,10,1
32.800,47,Chris Mohr,6,2
35.200,55,Ken Walter,6,1
40.300,53,Brian Moorman,6,2
24.100,51,Hunter Smith,7,0
35.000,52,Brad Maynard,4,2
34.000,34,Paul Edinger,1,1
28.000,54,Chris Gardocki,8,3
36.900,57,Josh Bidwell,7,0
33.800,46,Mark Royals,9,4
29.800,44,Matt Turk,4,0
40.900,73,Todd Sauerbrun,7,2
38.300,52,Toby Gowin,7,4
34.500,45,Tom Tupa,2,0
40.000,62,Rodney Williams,5,1
31.800,57,Micah Knorr,5,1
40.600,64,Josh Miller,5,1
38.400,56,Kyle Richardson,7,2
38.200,60,Darren Bennett,5,0
35.000,50,Dan Stryzinski,6,3
26.000,26,Jason Baker,1,1
44.000,56,John Jett,4,2
48.500,63,Craig Hentrich,4,2
44.400,51,Chris Hanson,5,2
30.500,50,Bryan Barker,4,1
38.500,51,Jeff Feagles,4,1
41.500,47,Shane Lechler,2,1
40.000,48,Tom Rouen,2,1
34.800,54,Chad Stanley,5,1
24.800,39,Owen Pochman,5,3
29.500,39,Chris Mohr,4,1
8.500,54,Micah Knorr,4,1
41.400,55,Brad Maynard,5,2
36.000,49,Josh Bidwell,4,2
38.200,50,Chris Gardocki,9,5
42.300,61,Josh Miller,4,2
52.300,62,Tom Rouen,6,5
42.600,62,Darren Bennett,5,1
26.000,55,John Jett,7,1
37.400,61,Mark Royals,7,2
34.700,54,Hunter Smith,6,1
40.500,51,Matt Turk,6,2
42.400,59,Chris Hanson,8,4
38.100,57,Nick Harris,7,3
36.000,58,Ken Walter,3,1
17.400,39,Brian Moorman,5,0
30.000,43,Tom Tupa,4,1
39.000,45,Dan Stryzinski,6,3
30.500,36,Sean Landeta,2,2
31.800,50,Mitch Berger,4,2
34.000,55,Jeff Feagles,4,2
39.300,57,Shane Lechler,3,2
34.500,64,Jason Baker,6,2
40.000,50,Toby Gowin,3,1
30.000,39,John Baker,2,1
36.400,64,Todd Sauerbrun,7,0
37.400,58,Craig Hentrich,7,2
38.800,51,Kyle Richardson,5,2
30.000,43,Chad Stanley,5,1
36.700,62,John Jett,3,1
43.500,46,Kyle Richardson,2,0
33.000,56,Chris Gardocki,4,0
37.700,43,Brian Moorman,3,1
47.300,59,Jeff Feagles,4,2
40.600,68,Todd Sauerbrun,7,4
41.700,59,Jason Baker,7,2
35.800,47,Nick Harris,5,1
12.000,32,Neil Rackers,1,0
36.700,60,Craig Hentrich,6,3
26.200,50,Micah Knorr,5,0
43.000,54,Sean Landeta,3,3
33.300,54,Tom Rouen,9,1
34.400,51,Bryan Barker,8,5
43.300,55,Josh Bidwell,4,2
41.300,50,Chris Mohr,4,1
38.800,47,Matt Turk,6,1
38.600,54,Tom Tupa,8,2
40.800,57,Ken Walter,4,1
41.000,52,John Baker,2,2
38.500,43,Toby Gowin,2,0
34.800,57,Hunter Smith,5,1
38.500,55,Josh Miller,8,5
43.000,51,Chris Hanson,7,3
43.200,63,Shane Lechler,5,2
36.000,62,Darren Bennett,7,3
37.300,48,Mark Royals,4,0
45.700,57,Brad Maynard,7,3
34.500,52,Mitch Berger,2,1
43.000,62,Rodney Williams,3,0
32.600,52,Micah Knorr,8,0
26.500,56,Tom Rouen,6,1
39.700,50,John Jett,3,1
38.300,60,Josh Bidwell,4,1
32.200,48,Brian Moorman,6,1
40.000,77,Matt Turk,6,2
42.100,64,Todd Sauerbrun,7,2
33.900,54,Chris Mohr,9,1
22.700,54,Chris Gardocki,7,0
43.200,50,Nick Harris,5,3
30.000,53,Hunter Smith,3,1
38.500,52,Jason Baker,6,3
32.000,49,Chris Hanson,7,2
37.400,46,Kyle Richardson,5,1
37.300,45,Dan Stryzinski,4,1
36.400,51,Jeff Feagles,7,4
29.000,51,Mitch Berger,8,1
38.300,55,Brad Maynard,8,3
39.000,45,Ken Walter,4,3
36.700,48,Toby Gowin,3,1
32.700,60,Rodney Williams,6,2
37.400,64,Shane Lechler,5,1
37.700,60,Sean Landeta,7,0
37.700,55,Bryan Barker,7,1
42.700,56,Darren Bennett,3,2
40.500,48,Chad Stanley,4,1
35.800,48,Craig Hentrich,4,2
36.500,52,Josh Miller,4,0
44.500,52,John Baker,2,0
36.200,55,Mark Royals,5,0
33.000,43,Dan Stryzinski,5,1
27.000,52,Sean Landeta,5,2
35.000,40,Chris Mohr,2,2
30.000,51,John Baker,3,1
32.000,46,Kyle Richardson,4,1
32.300,49,Hunter Smith,7,1
44.800,53,Brad Maynard,4,2
35.800,51,Leo Araguz,5,1
31.800,50,Nick Harris,5,1
35.300,50,Mark Royals,3,2
38.100,48,Chris Gardocki,7,1
35.000,53,Craig Hentrich,6,2
41.400,59,Matt Turk,7,4
37.500,61,Tom Rouen,6,0
37.000,53,Toby Gowin,5,0
43.700,70,Todd Sauerbrun,6,2
35.300,47,Tom Tupa,3,0
35.200,46,Ken Walter,6,2
36.000,43,Josh Miller,4,2
38.300,53,Mitch Berger,3,0
28.200,61,Shane Lechler,5,1
32.600,44,Chad Stanley,5,1
31.100,42,Jeff Feagles,7,1
31.400,48,Darren Bennett,5,2
47.000,47,Jason Baker,1,1
40.800,66,Brian Moorman,4,0
34.000,50,Bryan Barker,5,2
28.000,28,Brett Conway,1,1
27.000,43,Micah Knorr,3,1
35.500,59,Chris Hanson,6,3
37.900,68,Josh Bidwell,7,0
35.800,53,Scott Player,5,0
43.800,59,Bryan Barker,4,2
47.400,55,Chris Mohr,5,1
38.400,54,Toby Gowin,5,3
36.800,52,Brian Moorman,6,0
34.000,70,Todd Sauerbrun,5,2
33.000,44,Nick Harris,6,4
33.000,50,Chris Hanson,7,1
38.700,47,Micah Knorr,6,4
33.900,47,Rodney Williams,7,3
30.800,44,Tom Rouen,4,2
36.500,54,Jeff Feagles,4,2
32.700,52,Josh Bidwell,7,0
36.300,59,Brad Maynard,7,6
35.000,48,Mitch Berger,3,1
31.000,38,Craig Hentrich,3,1
43.700,47,Ken Walter,3,3
33.000,33,Adam Vinatieri,1,1
18.800,52,Chris Gardocki,5,0
34.600,52,Sean Landeta,10,4
34.300,58,Darren Bennett,7,1
26.500,35,Josh Miller,2,1
21.800,47,Tom Tupa,5,0
39.200,49,Shane Lechler,5,2
16.300,43,Dan Stryzinski,4,3
25.000,34,Todd Peterson,2,0
19.000,44,John Baker,3,0
26.600,52,Jason Baker,5,0
36.000,46,Mark Royals,5,1
29.200,51,Leo Araguz,5,3
31.000,35,Matt Turk,3,3
37.000,60,Hunter Smith,3,0
24.700,42,Rodney Williams,7,2
36.500,51,Scott Player,6,2
38.600,50,Darren Bennett,5,2
33.000,58,Shane Lechler,4,1
35.000,51,Kyle Richardson,4,2
10.500,45,Josh Miller,2,0
33.500,58,Brian Moorman,8,1
41.300,48,Ken Walter,7,5
35.000,51,Brad Maynard,7,1
30.600,46,Mark Royals,8,2
27.300,33,Chris Gardocki,3,2
31.700,46,Chris Hanson,3,0
36.100,55,Leo Araguz,7,2
38.800,55,Lee Johnson,6,1
30.800,56,Hunter Smith,4,0
40.300,46,Chris Mohr,4,3
24.000,50,Dan Stryzinski,1,0
31.800,46,Tom Rouen,5,1
32.700,48,Tom Tupa,3,3
30.500,42,Nick Harris,4,0
46.500,58,Jeff Feagles,4,3
34.000,42,Micah Knorr,7,2
37.800,48,Jason Baker,4,0
32.200,47,Matt Turk,6,1
42.000,70,Craig Hentrich,4,1
39.500,57,Josh Bidwell,6,3
33.000,50,Bryan Barker,6,2
38.000,54,Sean Landeta,6,0
36.400,54,Toby Gowin,5,1
32.300,39,John Baker,4,2
40.000,48,Ken Walter,5,2
31.000,49,Matt Turk,4,0
41.200,51,Shane Lechler,5,4
36.800,50,Craig Hentrich,5,2
40.700,47,Jason Baker,6,3
40.100,59,Sean Landeta,7,1
30.500,51,Scott Player,8,1
34.300,50,Micah Knorr,4,1
33.500,34,Chris Mohr,2,2
33.800,53,Brian Moorman,5,1
33.600,47,Kyle Richardson,7,5
30.800,49,Nick Harris,8,0
36.400,63,Todd Sauerbrun,5,2
38.000,54,John Baker,2,1
42.500,62,Josh Bidwell,6,1
37.000,57,Chris Gardocki,7,1
42.700,51,Hunter Smith,3,2
11.000,36,Tom Tupa,1,0
35.000,41,Dan Stryzinski,2,0
32.800,47,Darren Bennett,4,2
31.500,51,Lee Johnson,6,3
52.000,53,Chris Hanson,1,0
38.300,61,Rodney Williams,7,4
42.900,63,Jeff Feagles,8,6
39.000,39,Josh Miller,1,1
36.300,51,John Jett,4,0
32.700,50,Mark Royals,3,1
33.800,43,Toby Gowin,5,1
33.700,56,Bryan Barker,6,1
32.500,50,Brad Maynard,6,2
32.600,43,Mark Royals,7,4
25.600,50,Kyle Richardson,7,0
32.000,49,Todd Sauerbrun,3,0
27.200,42,Scott Player,5,2
30.000,45,Nick Harris,2,0
36.800,48,Josh Miller,6,4
21.800,40,Micah Knorr,3,1
33.500,56,Jason Baker,4,1
34.600,45,Tom Rouen,5,1
40.300,52,Shane Lechler,4,1
33.700,50,John Jett,7,3
39.100,53,Brad Maynard,8,4
30.800,39,Josh Bidwell,8,3
33.200,59,Lee Johnson,5,1
44.500,49,Chris Hanson,4,1
38.000,48,Dan Stryzinski,3,1
36.400,59,Matt Turk,7,2
34.500,49,Chris Mohr,4,0
43.500,62,Toby Gowin,2,0
50.000,51,Bryan Barker,1,1
31.000,59,Tom Tupa,2,1
22.700,47,Brian Moorman,6,2
29.600,45,Sean Landeta,7,3
35.800,49,Rodney Williams,8,2
41.800,51,Darren Bennett,5,3
37.100,54,Jeff Feagles,9,0
44.000,54,John Baker,2,0
32.200,55,Hunter Smith,5,1
36.300,59,Craig Hentrich,3,1
37.000,50,Chris Gardocki,3,2
30.800,61,Todd Sauerbrun,4,2
36.300,46,Ken Walter,6,4
26.000,38,Brad Maynard,3,0
26.000,40,Chris Hanson,5,1
38.000,47,John Jett,5,3
36.500,47,Micah Knorr,6,3
43.700,52,Hunter Smith,3,1
38.200,52,Tom Rouen,5,3
48.400,56,Matt Turk,5,5
29.200,50,Brian Moorman,6,0
39.000,43,Toby Gowin,5,3
39.500,48,Jason Baker,4,1
44.800,52,Rodney Williams,4,2
38.800,50,Josh Bidwell,5,1
34.400,51,Josh Miller,5,3
35.400,45,Chris Gardocki,7,2
30.000,58,Shane Lechler,5,0
29.800,47,Tom Tupa,5,2
29.400,43,Jeff Feagles,4,1
35.000,42,Dan Stryzinski,6,0
39.500,58,John Baker,2,0
37.800,46,Chris Mohr,5,3
32.000,54,Mark Royals,6,2
34.500,50,Sean Landeta,4,1
27.700,39,Craig Hentrich,6,1
28.000,38,Nick Harris,4,0
37.300,47,Bryan Barker,4,2
31.200,45,Scott Player,6,2
25.300,45,Kyle Richardson,8,1
33.900,47,Lee Johnson,8,4
32.700,47,Sean Landeta,6,3
39.600,48,Mark Royals,5,0
24.500,49,Shane Lechler,2,0
24.000,24,Tom Tupa,1,1
47.700,57,Josh Bidwell,3,2
29.600,45,Jason Baker,5,3
42.800,52,Matt Turk,5,2
38.300,51,Kyle Richardson,4,1
32.800,54,Brad Maynard,5,1
38.300,49,Sean Landeta,4,1
32.900,43,Ken Walter,8,1
29.200,51,Shane Lechler,9,1
20.500,47,Josh Miller,6,2
29.000,52,Kyle Richardson,8,0
36.800,53,John Baker,5,2
41.700,46,Josh Bidwell,3,2
29.700,53,Josh Miller,6,2
32.100,52,Ken Walter,7,2
38.300,51,John Baker,3,1
39.300,48,Sean Landeta,4,1
37.400,53,Ken Walter,8,4
33.800,49,John Baker,4,3
