average punt yards, longest punt, name, punts, punts inside the twenty
47.200,56,Cameron Johnston,5,2
47.800,51,Jack Fox,4,3
38.500,47,Tress Way,2,1
43.000,59,JK Scott,5,1
45.800,59,Logan Cooke,6,4
54.300,67,Joseph Charlton,4,2
43.300,52,Jake Bailey,4,2
50.300,58,Sam Koch,3,3
43.500,61,AJ Cole,4,3
50.300,58,Sam Martin,4,0
39.500,50,Johnny Hekker,4,3
49.000,57,Michael Dickson,3,2
41.000,48,Thomas Morstead,5,1
47.800,53,Mitch Wishnowsky,5,0
49.300,62,Jordan Berry,7,4
44.600,50,Kevin Huber,9,1
44.200,54,Pat O Donnell,5,2
41.600,48,Britton Colquitt,5,1
43.500,49,Michael Dickson,4,1
45.500,54,Andy Lee,4,2
52.000,56,Sam Martin,3,1
47.300,54,Matt Haack,6,1
55.000,56,Ty Long,2,0
41.000,50,Braden Mann,4,2
45.000,50,Jamie Gillan,5,1
41.500,52,Cameron Johnston,6,1
35.500,38,Rigoberto Sanchez,2,2
39.000,40,JK Scott,3,0
54.000,67,Logan Cooke,6,1
43.200,55,Jordan Berry,5,2
47.300,53,Joseph Charlton,4,0
42.200,56,Jack Fox,6,4
36.500,42,AJ Cole,2,1
53.500,55,Tommy Townsend,2,0
42.000,46,Sam Koch,3,1
46.500,52,Trevor Daniel,2,0
50.400,55,Tress Way,5,3
48.600,59,Kevin Huber,5,1
39.800,46,Thomas Morstead,4,2
50.000,56,Sterling Hofrichter,5,0
40.300,44,Bryan Anger,4,1
50.300,59,Jake Bailey,3,0
51.300,59,Britton Colquitt,3,0
47.300,52,Hunter Niswander,3,2
49.000,59,Bradley Pinion,5,2
43.400,47,Johnny Hekker,5,1
55.000,58,Hunter Niswander,2,1
58.500,60,Tress Way,2,1
46.000,50,Jack Fox,3,2
39.000,41,Bryan Anger,3,1
48.600,57,Kevin Huber,5,3
46.600,61,Riley Dixon,5,2
56.000,65,Corey Bojorquez,3,1
47.700,56,Ty Long,6,1
47.400,55,Sam Martin,7,0
45.700,57,Thomas Morstead,6,1
52.000,62,Bradley Pinion,4,1
39.800,54,Tommy Townsend,4,1
50.800,58,Rigoberto Sanchez,5,1
40.000,48,Brett Kern,4,4
33.000,44,Sterling Hofrichter,3,0
48.600,63,AJ Cole,5,3
45.700,51,Logan Cooke,3,3
47.000,47,Jamie Gillan,1,0
47.700,58,Braden Mann,6,2
35.500,43,Matt Haack,4,1
46.000,50,JK Scott,2,1
44.000,47,Pat O Donnell,2,1
56.300,60,Jake Bailey,3,1
42.000,46,Andy Lee,3,1
49.000,62,Johnny Hekker,7,3
51.000,60,Mitch Wishnowsky,7,2
51.000,54,Britton Colquitt,3,0
38.700,44,Joseph Charlton,3,3
49.000,63,Cameron Johnston,5,1
52.000,57,Michael Dickson,3,1
44.300,56,Jordan Berry,4,2
45.900,58,Sam Koch,7,3
42.500,53,Pat O Donnell,4,2
44.000,45,Jack Fox,3,1
47.600,54,Andy Lee,5,2
44.000,44,Johnny Hekker,1,0
51.500,58,Ty Long,4,0
49.300,65,Jake Bailey,4,3
37.300,43,Tommy Townsend,3,2
38.300,40,Sam Martin,3,1
45.000,55,Matt Haack,4,2
49.500,53,Kevin Huber,6,2
43.600,55,Sterling Hofrichter,5,3
39.800,49,Thomas Morstead,5,3
45.500,47,Braden Mann,4,0
43.000,51,AJ Cole,3,2
48.500,54,JK Scott,4,1
42.200,53,Cameron Johnston,5,3
48.400,66,Michael Dickson,5,2
43.500,49,Riley Dixon,6,1
48.300,54,Bryan Anger,3,0
47.000,51,Ryan Allen,5,1
46.000,54,Brett Kern,3,0
41.000,47,Jamie Gillan,3,1
47.300,52,Britton Colquitt,7,1
51.600,60,Logan Cooke,5,0
45.000,54,Mitch Wishnowsky,2,1
68.000,68,Corey Bojorquez,1,0
44.300,59,Jordan Berry,6,2
46.000,60,Tress Way,7,4
34.000,34,Sam Koch,1,0
47.000,47,Hunter Niswander,1,1
41.300,48,Johnny Hekker,6,0
51.700,71,Jake Bailey,6,4
39.800,48,Pat O Donnell,5,2
43.000,50,Bryan Anger,4,0
45.000,51,Kevin Huber,2,1
49.500,51,Hunter Niswander,2,1
45.600,54,Corey Bojorquez,5,2
39.800,46,Jordan Berry,8,2
50.300,61,Bradley Pinion,3,1
38.000,48,Britton Colquitt,2,1
50.300,52,Ty Long,3,0
42.500,52,Sterling Hofrichter,2,2
46.800,54,Matt Haack,5,1
49.500,58,Tommy Townsend,4,1
46.700,54,Cameron Johnston,3,1
52.800,58,Thomas Morstead,4,1
45.700,58,Mitch Wishnowsky,9,4
49.800,58,Tress Way,8,1
48.800,55,Riley Dixon,8,1
39.800,49,Andy Lee,4,3
49.800,62,Logan Cooke,4,0
41.300,50,Brett Kern,4,4
44.700,52,Jack Fox,3,0
50.500,57,JK Scott,2,1
43.500,56,Joseph Charlton,4,2
44.300,58,Sam Martin,4,2
47.000,47,AJ Cole,1,0
41.000,41,Ryan Allen,1,1
41.500,43,Michael Dickson,2,1
39.400,45,Braden Mann,5,0
45.500,56,Jamie Gillan,2,0
43.000,50,Sam Koch,4,1
37.500,56,AJ Cole,2,0
35.500,37,Ty Long,2,1
48.500,56,Sam Martin,6,2
63.000,63,Corey Bojorquez,1,1
45.800,57,JK Scott,6,2
45.800,50,Joseph Charlton,4,2
47.700,61,Andy Lee,3,1
38.300,42,Cameron Johnston,3,1
38.500,42,Jake Elliott,2,1
45.500,47,Rigoberto Sanchez,2,1
47.500,57,Bryan Anger,2,2
47.000,53,Hunter Niswander,6,2
46.500,48,Mitch Wishnowsky,4,1
46.700,54,Matt Haack,3,1
46.500,56,Jake Bailey,2,1
48.400,57,Sterling Hofrichter,5,1
41.800,52,Bradley Pinion,5,3
34.500,35,Riley Dixon,2,1
40.000,47,Jamie Gillan,3,1
36.700,44,Aldrick Rosas,3,0
45.500,54,Tress Way,4,0
50.800,57,Michael Dickson,4,4
47.300,51,Thomas Morstead,8,1
40.500,61,Tommy Townsend,6,3
47.000,47,Brett Kern,1,1
36.000,36,Jack Fox,1,1
40.000,43,Britton Colquitt,2,0
44.000,44,Pat O Donnell,1,1
44.800,59,Johnny Hekker,4,1
49.400,57,Braden Mann,5,0
45.600,51,Kevin Huber,7,1
52.200,61,Jordan Berry,6,1
46.500,55,Britton Colquitt,4,2
42.000,58,AJ Cole,4,2
46.600,51,Matt Haack,5,1
47.800,56,Jack Fox,8,5
44.000,49,Bradley Pinion,3,1
44.500,52,Andy Lee,4,2
39.000,50,Mitch Wishnowsky,5,2
48.300,59,Ty Long,4,0
41.300,44,Sam Martin,3,1
41.300,58,Tommy Townsend,4,3
44.400,50,Sterling Hofrichter,5,2
44.500,56,Hunter Niswander,4,2
36.600,51,Cameron Johnston,5,3
45.300,53,Dustin Colquitt,6,2
44.300,58,Pat O Donnell,3,1
37.100,49,Braden Mann,7,5
41.800,53,Jamie Gillan,6,1
43.500,60,Brett Kern,4,1
34.000,40,Sam Koch,2,1
47.000,54,Riley Dixon,3,0
51.300,65,Tress Way,3,0
47.000,67,Joseph Charlton,5,5
48.600,56,Michael Dickson,5,4
42.300,50,Johnny Hekker,4,1
48.000,61,Jordan Berry,6,3
42.400,51,Rigoberto Sanchez,5,1
45.000,51,Bryan Anger,4,2
40.000,40,Kevin Huber,1,0
51.700,62,Jake Bailey,7,4
56.500,62,Corey Bojorquez,2,2
53.000,53,Pat O Donnell,1,1
43.500,45,JK Scott,2,1
48.400,72,Kevin Huber,7,1
50.000,55,Johnny Townsend,2,0
53.500,69,Corey Bojorquez,4,2
43.600,55,Matt Haack,5,2
42.000,53,Sam Martin,4,1
49.800,59,AJ Cole,4,2
46.300,50,Jamie Gillan,3,1
43.300,56,Jordan Berry,3,2
43.000,43,Sterling Hofrichter,1,0
41.000,44,Tommy Townsend,2,0
43.500,47,Ty Long,2,2
43.300,53,Rigoberto Sanchez,4,1
47.900,61,Logan Cooke,7,1
45.200,49,Cameron Johnston,5,2
43.500,48,Tress Way,6,1
45.400,49,Mitch Wishnowsky,5,2
53.200,63,Michael Dickson,5,1
45.200,51,Riley Dixon,5,2
48.500,54,Hunter Niswander,6,1
50.500,58,Jack Fox,2,0
45.700,50,Britton Colquitt,3,1
46.300,51,Joseph Charlton,3,0
41.800,51,Thomas Morstead,5,1
45.300,65,Jake Bailey,6,3
37.400,52,Braden Mann,5,1
44.400,55,Johnny Hekker,5,1
50.000,54,Andy Lee,6,2
42.000,42,Bryan Anger,1,1
46.000,46,Brett Kern,1,1
47.000,58,Corey Bojorquez,4,1
36.500,37,Rigoberto Sanchez,2,2
55.800,71,Michael Dickson,8,3
45.300,49,Johnny Hekker,7,0
43.800,52,Tress Way,5,1
42.300,53,Bradley Pinion,3,2
45.600,53,Brett Kern,5,4
50.500,53,Sam Koch,2,0
35.300,45,Thomas Morstead,3,2
40.100,49,Pat O Donnell,7,2
41.700,59,Jordan Berry,3,1
39.600,46,Jamie Gillan,5,2
39.000,41,JK Scott,2,1
50.500,64,Johnny Hekker,4,1
36.800,53,Corey Bojorquez,4,2
40.800,55,Sam Koch,4,1
47.500,48,Jamie Gillan,2,1
47.000,55,Thomas Morstead,2,1
45.800,48,Bradley Pinion,4,2
48.000,55,JK Scott,3,0
40.000,46,Bradley Pinion,2,2
44.000,44,Tommy Townsend,1,1
49.300,56,Corey Bojorquez,3,2
