assists, blocks, defensive rebounds, field goals attempted, field goals made, fouls, free throws attempted, free throws made, minutes, name, offensive rebounds, plus minus, points, position, rebounds, steals, three pointers attempted, three pointers made, turnovers
1,2,7,9,5,4,6,3,24.167,Deandre Ayton,1,-4,13,C,8,1,0,0,2
3,0,5,15,8,4,6,4,34.117,Devin Booker,0,7,22,G,5,2,6,2,8
5,0,3,9,3,3,2,2,27.750,Chris Paul,1,-10,8,G,4,2,2,0,3
0,1,1,0,0,5,0,0,7.617,Damian Jones,0,2,0,,1,1,0,0,1
3,1,2,9,5,2,0,0,20.250,Cameron Payne,1,14,11,,3,0,2,1,1
1,0,5,9,5,2,4,4,25.533,Cameron Johnson,0,9,15,,5,1,3,1,0
2,0,2,3,0,2,0,0,13.883,Jevon Carter,0,-3,0,,2,0,3,0,1
1,1,2,3,2,1,2,0,16.217,Jalen Smith,1,6,4,,3,0,0,0,1
1,0,1,5,4,1,1,1,8.567,Langston Galloway,0,2,11,,1,0,2,2,0
0,0,4,10,3,1,6,3,26.800,Tim Hardaway Jr,0,-4,12,F,4,1,8,3,0
3,0,7,11,4,3,2,2,35.800,Dorian Finney Smith,1,11,11,F,8,2,6,1,0
1,0,1,3,1,3,0,0,17.533,Dwight Powell,1,-3,2,C,2,1,0,0,2
1,0,6,11,5,4,0,0,36.267,Josh Richardson,1,-9,12,G,7,1,7,2,2
5,0,6,26,11,2,12,10,35.950,Luka Doncic,2,-9,32,G,8,0,6,0,1
1,0,2,8,2,4,4,4,26.883,Maxi Kleber,1,-19,10,,3,0,7,2,1
1,0,3,0,0,3,0,0,13.700,James Johnson,0,2,0,,3,1,0,0,1
0,0,0,6,3,0,0,0,19.583,Trey Burke,0,-1,7,,0,0,1,1,1
4,0,2,8,5,2,2,2,18.183,Jalen Brunson,0,3,12,,2,0,2,0,3
0,0,0,1,1,0,0,0,3.267,Josh Green,0,-5,2,,0,0,0,0,0
1,0,2,1,1,1,0,0,6.033,Willie Cauley Stein,0,14,2,,2,0,0,0,0
2,0,3,9,4,3,3,3,32.550,Josh Okogie,1,17,12,F,4,0,4,1,2
0,0,1,3,0,0,0,0,16.550,Jake Layman,0,-15,0,F,1,0,1,0,0
7,2,8,10,6,4,8,8,30.433,Karl Anthony Towns,3,11,22,C,11,1,4,2,4
2,0,3,18,10,3,0,0,26.617,Malik Beasley,1,12,23,G,4,1,9,3,1
3,0,1,4,1,3,2,1,25.417,Ricky Rubio,0,17,3,G,1,2,1,0,1
4,0,2,12,5,1,4,4,25.150,Anthony Edwards,2,4,15,,4,0,5,1,1
4,0,4,16,7,2,0,0,33.333,Dangelo Russell,1,5,18,,5,1,11,4,2
1,3,3,5,2,0,6,4,17.567,Naz Reid,2,-1,8,,5,0,1,0,0
0,0,3,5,0,0,0,0,11.767,Juancho Hernangomez,0,-7,0,,3,1,4,0,0
2,0,8,6,3,0,5,4,20.617,Jarrett Culver,2,7,10,,10,0,1,0,0
3,1,1,11,4,0,0,0,31.417,Jerami Grant,0,-14,9,F,1,1,5,1,0
2,0,7,13,6,2,5,3,35.000,Blake Griffin,0,-15,15,F,7,0,5,0,2
6,0,7,8,7,4,0,0,32.200,Mason Plumlee,1,-9,14,C,8,0,0,0,0
4,0,2,5,2,0,0,0,19.150,Delon Wright,0,3,5,G,2,1,3,1,1
3,0,1,6,3,2,0,0,21.200,Killian Hayes,0,-3,7,G,1,0,2,1,4
6,1,1,13,7,1,2,0,26.800,Derrick Rose,0,-7,15,,1,2,3,1,1
2,0,6,14,8,5,0,0,28.850,Josh Jackson,0,-13,19,,6,1,7,3,2
1,0,3,7,4,4,0,0,15.300,Jahlil Okafor,4,-1,8,,7,0,0,0,2
1,0,2,8,1,1,0,0,16.583,Svi Mykhailiuk,0,4,3,,2,0,8,1,0
1,0,7,8,3,1,1,0,13.500,Sekou Doumbouya,2,5,6,,9,0,2,0,0
0,0,3,9,3,3,0,0,25.583,Derrick Jones Jr,1,-16,9,F,4,0,5,3,1
3,0,4,3,0,2,2,1,21.417,Robert Covington,0,-18,1,F,4,1,3,0,0
3,0,2,9,5,3,2,2,21.867,Jusuf Nurkic,1,-10,13,C,3,1,2,1,2
3,1,3,19,7,3,6,6,34.167,CJ McCollum,1,-11,23,G,4,0,8,3,0
7,1,4,12,4,1,1,0,33.683,Damian Lillard,0,-21,9,G,4,1,7,1,1
0,0,3,12,5,2,6,5,24.067,Carmelo Anthony,1,-3,15,,4,1,0,0,1
3,0,2,12,4,0,0,0,26.133,Gary Trent Jr,0,-10,11,,2,2,5,3,0
0,0,7,7,7,0,0,0,25.900,Enes Kanter,1,-10,14,,8,0,0,0,0
2,0,3,3,0,0,0,0,13.833,Rodney Hood,0,-1,0,,3,0,0,0,0
0,1,2,2,1,1,0,0,4.450,Harry Giles Iii,0,0,3,,2,0,1,1,0
1,0,1,2,1,2,0,0,4.450,CJ Elleby,1,0,2,,2,0,1,0,0
1,0,0,2,0,1,0,0,4.450,Keljin Blevins,0,0,0,,0,0,1,0,1
2,0,5,14,5,2,1,1,33.200,Bojan Bogdanovic,1,22,15,F,6,0,11,4,3
0,1,4,5,0,3,0,0,28.083,Royce ONeale,3,6,0,F,7,0,4,0,0
2,0,13,10,8,2,6,4,28.133,Rudy Gobert,4,15,20,C,17,1,0,0,2
5,0,3,16,6,2,4,4,30.783,Donovan Mitchell,0,11,20,G,3,1,10,4,2
2,0,3,15,6,3,3,2,29.583,Mike Conley,0,14,18,G,3,0,7,4,2
7,1,5,10,5,0,1,1,26.717,Joe Ingles,0,14,14,,5,1,8,3,1
3,0,5,5,5,3,0,0,16.283,Derrick Favors,2,5,10,,7,0,0,0,0
1,1,6,12,6,0,0,0,22.150,Jordan Clarkson,1,16,15,,7,0,6,3,1
0,0,0,2,0,1,0,0,8.517,Georges Niang,0,4,0,,0,0,2,0,0
1,0,1,2,1,0,0,0,3.850,Miye Oni,0,-2,3,,1,0,1,1,0
0,0,0,0,0,0,0,0,2.817,Shaquille Harrison,0,-1,0,,0,0,0,0,0
0,0,0,1,1,0,0,0,3.583,Udoka Azubuike,1,0,2,,1,0,0,0,0
0,0,1,1,0,0,0,0,3.150,Juwan Morgan,0,-2,0,,1,0,1,0,0
1,0,1,1,0,0,4,3,3.150,Elijah Hughes,0,-2,3,,1,0,0,0,0
5,0,4,15,10,2,5,5,25.800,Khris Middleton,0,21,31,F,4,2,8,6,2
4,0,9,14,4,2,15,7,26.700,Giannis Antetokounmpo,4,26,15,F,13,0,3,0,2
0,1,2,6,3,1,2,2,19.717,Brook Lopez,2,14,8,C,4,0,1,0,2
0,0,3,8,5,1,0,0,19.983,Donte Divincenzo,1,5,13,G,4,2,5,3,2
6,1,3,9,6,1,0,0,25.383,Jrue Holiday,1,23,12,G,4,0,2,0,3
2,1,11,9,5,1,0,0,25.883,Bobby Portis,1,20,10,,12,1,3,0,1
2,0,7,3,1,0,0,0,18.883,Pat Connaughton,0,27,2,,7,0,1,0,0
0,1,4,4,3,2,0,0,13.933,DJ Wilson,0,12,9,,4,0,3,3,1
0,0,0,5,3,1,0,0,13.350,Bryn Forbes,0,13,8,,0,0,3,2,0
1,0,0,6,4,1,2,2,13.450,DJ Augustin,0,10,13,,0,0,3,3,0
0,0,4,1,0,2,0,0,9.767,Torrey Craig,0,6,0,,4,0,0,0,1
0,0,1,6,2,2,2,2,9.767,Jordan Nwora,0,6,7,,1,0,3,1,1
1,0,0,2,2,1,0,0,9.767,Thanasis Antetokounmpo,0,6,4,,0,0,0,0,1
