average punt yards, longest punt, name, punts, punts inside the twenty
29.600,62,Josh Miller,4,1
43.800,53,Chris Gardocki,5,3
33.300,57,Shane Lechler,3,0
-6.300,53,Craig Hentrich,3,1
38.000,52,Darren Bennett,3,2
23.300,30,Ken Walter,3,2
34.800,48,Jeff Feagles,4,0
47.500,59,Kyle Richardson,2,0
38.400,58,Mitch Berger,5,1
31.300,45,Micah Knorr,6,0
44.500,61,Dave Zastudil,6,2
28.800,53,Tom Rouen,4,2
41.600,58,Chris Mohr,5,2
31.200,58,Tom Tupa,5,2
44.600,56,Brian Moorman,5,1
38.000,70,Shane Lechler,5,1
47.000,55,Todd Sauerbrun,5,4
38.900,55,Scott Player,7,1
34.300,52,Chris Gardocki,4,1
16.000,16,Phil Dawson,1,1
30.600,56,Dave Zastudil,5,1
37.800,51,Micah Knorr,5,3
39.800,51,Matt Allen,5,2
32.500,51,Tom Rouen,4,1
31.400,57,Darren Bennett,4,1
40.300,56,Hunter Smith,7,2
29.800,48,Nick Harris,5,0
32.600,55,Chris Hanson,5,1
24.800,46,Sean Landeta,5,1
31.300,44,Mark Royals,3,0
36.000,55,Ken Walter,4,0
37.300,52,Toby Gowin,3,0
34.800,52,Josh Miller,4,0
33.700,50,Matt Turk,3,0
26.500,37,Dan Stryzinski,2,1
42.000,45,Jason Baker,2,1
27.800,50,Mitch Berger,4,1
43.800,53,Craig Hentrich,5,1
34.000,45,Bryan Barker,5,1
41.800,50,Brad Maynard,5,2
35.200,54,Josh Bidwell,5,1
35.300,41,Nick Harris,3,1
23.000,33,Josh Miller,2,0
36.600,51,Micah Knorr,7,1
38.600,64,Todd Sauerbrun,7,1
26.500,54,Tom Rouen,2,0
31.600,53,Mark Royals,5,1
48.200,69,Hunter Smith,6,2
36.300,46,Dave Zastudil,6,3
40.000,53,Kyle Richardson,5,1
36.000,47,John Jett,6,2
39.700,54,Ken Walter,3,2
33.300,49,Josh Bidwell,6,1
36.000,40,Matt Allen,2,1
40.000,45,Chris Mohr,4,3
26.333,50,Darren Bennett,2,2
36.000,48,Dan Stryzinski,5,0
35.900,54,Mitch Berger,7,4
30.700,56,Shane Lechler,3,1
23.800,50,Tom Tupa,4,1
29.100,59,Chris Gardocki,9,0
30.000,30,Craig Hentrich,1,1
37.300,61,Chris Hanson,4,0
40.800,53,Chad Stanley,5,1
37.000,61,Brian Moorman,4,1
-3.000,45,Bryan Barker,2,1
30.300,47,Toby Gowin,4,1
33.500,44,Jeff Feagles,2,1
17.700,42,Jason Baker,3,0
38.700,48,Scott Player,7,5
32.900,48,Micah Knorr,7,1
39.500,54,Chris Mohr,2,1
38.700,58,Todd Sauerbrun,6,1
31.800,48,Dave Zastudil,6,3
24.000,44,Chris Hanson,4,0
37.700,48,Chris Gardocki,7,4
33.600,48,Chad Stanley,7,1
40.600,53,John Jett,5,3
40.500,55,Brad Maynard,4,1
30.300,34,Josh Bidwell,3,1
18.000,36,Bryan Barker,1,0
30.000,44,Dan Stryzinski,4,2
24.400,47,Tom Rouen,4,0
40.000,54,Mark Royals,4,1
43.000,62,Brian Moorman,6,2
46.000,46,Jason Baker,1,0
24.500,34,Matt Turk,2,1
28.000,28,John Hall,1,1
30.700,38,Kyle Richardson,3,1
39.500,61,Sean Landeta,6,2
33.900,51,Tom Tupa,7,2
37.800,51,Shane Lechler,4,1
40.000,52,Darren Bennett,7,3
25.300,44,Mitch Berger,4,1
40.600,50,Jeff Feagles,5,4
37.500,53,Josh Miller,2,0
20.300,46,Hunter Smith,3,1
33.700,56,Dave Zastudil,3,0
38.300,51,Josh Miller,4,1
33.200,48,Brian Moorman,6,2
32.700,46,John Jett,7,2
46.300,66,Todd Sauerbrun,7,1
34.400,49,Tom Tupa,8,3
38.500,53,Nick Harris,4,0
49.700,55,Craig Hentrich,3,3
31.200,47,Filip Filipovic,5,0
40.600,52,Jeff Feagles,5,3
31.400,54,Chris Hanson,8,1
27.714,51,Chad Stanley,6,2
38.700,44,Dan Stryzinski,3,1
26.000,31,Shane Lechler,3,1
25.000,54,Kyle Richardson,3,3
20.700,47,Brad Maynard,3,1
33.600,47,Ken Walter,8,1
16.000,46,Tom Rouen,2,0
44.000,44,Toby Gowin,1,1
37.000,47,Chris Mohr,2,0
32.000,50,Matt Turk,4,0
21.500,49,Chris Gardocki,6,1
32.800,47,Jason Baker,4,1
17.500,43,Scott Player,2,0
21.300,40,Bryan Barker,3,1
32.000,39,Hunter Smith,5,1
39.300,46,Sean Landeta,3,1
37.800,50,Matt Allen,5,2
39.000,47,Scott Player,4,1
32.000,43,Mitch Berger,2,2
36.400,45,Chris Mohr,5,4
33.000,52,Dave Zastudil,5,1
25.000,40,Brian Moorman,3,1
36.000,36,Ken Walter,1,1
27.900,43,Brad Maynard,7,1
25.300,43,Sean Landeta,3,0
37.800,44,Chris Gardocki,5,1
8.300,49,Josh Miller,3,1
39.600,55,John Jett,9,2
33.200,55,Filip Filipovic,10,2
38.500,49,Hunter Smith,2,0
40.300,42,Craig Hentrich,4,2
28.300,51,Tom Rouen,3,0
36.000,41,Chris Hanson,3,2
41.000,52,Shane Lechler,3,2
35.000,35,Jason Baker,1,0
23.100,47,Darren Bennett,7,1
37.500,54,Matt Turk,4,1
31.800,55,Jeff Feagles,4,2
34.300,44,Bryan Barker,6,2
23.000,23,Martin Gramatica,1,1
24.000,24,Tom Tupa,1,0
37.500,46,Kyle Richardson,4,3
43.000,55,Chad Stanley,4,2
30.000,47,Nick Harris,3,1
36.700,50,Josh Bidwell,6,3
36.800,43,Mark Royals,5,2
36.500,50,Scott Player,2,1
43.700,58,Jeff Feagles,3,0
39.500,49,Dave Zastudil,4,1
19.300,56,Nick Harris,4,2
31.375,67,Todd Sauerbrun,7,2
39.500,55,Toby Gowin,8,1
32.700,49,Brad Maynard,6,0
36.400,55,Ken Walter,5,1
41.800,47,Josh Bidwell,5,1
34.600,44,John Jett,7,1
48.200,64,Chris Hanson,5,4
27.200,42,Bryan Barker,5,1
38.800,49,Kyle Richardson,6,1
35.800,55,Tom Rouen,5,1
32.900,52,Matt Turk,7,2
31.800,43,Mark Royals,5,2
43.700,53,Sean Landeta,3,1
31.800,46,Hunter Smith,5,2
33.800,57,Josh Miller,5,2
42.100,52,Chris Mohr,7,1
32.700,35,Jason Baker,3,1
31.000,44,Dan Stryzinski,4,1
41.500,61,Mitch Berger,4,1
35.600,52,Darren Bennett,5,3
38.400,53,Craig Hentrich,5,1
38.600,47,Chad Stanley,5,3
37.700,44,Micah Knorr,3,2
37.500,55,Shane Lechler,2,0
47.300,52,Chris Mohr,3,1
35.500,45,Toby Gowin,4,1
29.800,47,Nick Harris,4,0
38.000,48,Chris Gardocki,4,2
32.500,50,John Jett,4,0
35.000,48,Matt Turk,2,0
35.300,42,Hunter Smith,3,2
35.000,53,Filip Filipovic,7,3
25.000,43,Dan Stryzinski,2,1
37.700,46,Brian Moorman,3,0
31.100,48,Mark Royals,7,0
38.600,60,Dave Zastudil,9,5
34.200,50,Kyle Richardson,6,3
37.000,50,Josh Bidwell,7,2
27.000,49,Matt Allen,5,2
28.600,47,Bryan Barker,7,2
36.500,39,Sean Landeta,2,1
36.800,44,Scott Player,5,3
37.700,41,Shane Lechler,3,3
41.000,48,Ken Walter,2,0
37.000,57,Darren Bennett,7,2
31.100,48,Jason Baker,7,1
42.000,47,Jeff Feagles,4,2
35.700,46,Micah Knorr,3,2
31.000,44,Tom Tupa,5,1
35.000,46,Todd Sauerbrun,5,2
22.000,28,Craig Hentrich,3,2
33.500,52,Josh Miller,4,1
32.700,44,Chad Stanley,6,3
42.800,51,Chris Hanson,6,3
30.800,54,Mitch Berger,6,1
42.700,47,Brad Maynard,6,3
44.000,55,Scott Player,8,2
35.800,58,Shane Lechler,5,1
40.700,52,Dave Zastudil,7,4
27.750,54,Craig Hentrich,3,1
42.900,65,Todd Sauerbrun,7,1
24.500,27,Chris Mohr,2,1
34.000,46,Brad Maynard,5,1
32.800,46,John Jett,6,2
27.200,47,Filip Filipovic,5,0
42.700,55,Chris Hanson,6,4
31.000,40,Micah Knorr,3,1
11.500,40,Hunter Smith,2,1
39.000,50,Mark Royals,3,2
36.200,53,Darren Bennett,5,2
26.800,49,Ken Walter,5,0
27.500,29,Kyle Richardson,2,1
45.000,45,Toby Gowin,1,0
36.300,49,Chris Gardocki,4,2
27.500,42,Matt Turk,2,1
12.000,44,Brian Moorman,1,0
38.000,50,Josh Miller,3,2
38.000,54,Nick Harris,4,1
15.000,19,Neil Rackers,1,1
35.000,42,Jeff Feagles,2,1
27.000,35,Dan Stryzinski,3,3
40.500,56,Tom Tupa,8,4
42.100,54,Josh Bidwell,7,1
35.900,49,Chad Stanley,9,3
24.000,46,Matt Allen,6,0
23.000,43,Bryan Barker,1,0
24.000,45,Mitch Berger,3,1
23.500,46,Jason Baker,6,2
38.200,55,Sean Landeta,5,2
30.125,52,Filip Filipovic,7,4
27.500,53,James Tuthill,4,0
56.000,56,Bryan Barker,1,0
37.700,57,John Jett,3,0
26.750,45,Ken Walter,3,3
30.000,36,Brian Moorman,3,1
27.500,44,Mark Royals,4,0
21.000,48,Nick Harris,3,0
31.500,37,Dave Zastudil,4,0
31.000,37,Chris Gardocki,4,1
34.500,51,Todd Sauerbrun,4,1
35.300,49,Josh Bidwell,3,1
37.000,48,Brad Maynard,4,1
36.100,63,Hunter Smith,9,3
37.800,52,Chad Stanley,11,3
34.000,60,Chris Hanson,6,0
33.000,53,Josh Miller,1,0
37.300,45,Dan Stryzinski,4,1
30.600,52,Scott Player,8,2
39.400,56,Kyle Richardson,7,3
40.300,45,Chris Mohr,6,2
37.200,47,Toby Gowin,5,1
36.800,71,Tom Tupa,5,3
29.300,37,Matt Allen,3,1
32.300,43,Craig Hentrich,3,1
32.000,48,Sean Landeta,8,3
31.900,48,Mitch Berger,7,0
32.800,52,Darren Bennett,5,1
27.000,43,Micah Knorr,5,0
32.000,44,Bill Lafleur,5,1
22.600,52,Jeff Feagles,5,1
24.000,41,Shane Lechler,4,2
41.300,53,Matt Turk,4,1
32.000,49,Scott Player,8,2
33.600,49,John Jett,7,1
20.500,50,Dave Zastudil,2,0
34.600,45,Toby Gowin,5,3
33.300,50,Todd Sauerbrun,3,2
1.800,46,Travis Dorsch,5,0
28.200,47,Filip Filipovic,6,1
25.571,43,Bill Lafleur,6,2
34.700,37,Josh Bidwell,3,1
27.300,46,Kyle Richardson,4,1
46.000,56,Chris Hanson,7,4
35.600,52,Chris Gardocki,5,1
11.800,47,Dan Stryzinski,4,0
17.400,49,Mitch Berger,5,2
34.000,53,Ken Walter,4,1
27.700,57,Brian Moorman,3,1
31.300,39,Matt Turk,3,0
44.000,44,Micah Knorr,1,0
31.500,39,Josh Miller,6,1
36.100,62,Chad Stanley,10,1
38.000,53,Darren Bennett,4,1
26.000,54,Shane Lechler,5,1
32.300,42,Jeff Feagles,4,1
30.700,43,Jason Baker,6,2
29.800,47,Tom Tupa,5,2
38.300,51,Chris Mohr,7,2
39.500,50,Craig Hentrich,2,0
33.000,54,Hunter Smith,2,0
38.000,41,Craig Jarrett,3,2
29.400,42,Matt Allen,7,2
35.200,54,Mark Royals,5,1
42.600,54,Brad Maynard,7,2
40.600,56,Chris Mohr,5,0
40.000,43,Jeff Feagles,2,1
33.900,58,Brian Moorman,8,1
35.800,53,Darren Bennett,8,0
41.700,51,Brad Maynard,3,2
32.000,47,Matt Turk,3,1
35.500,42,Nick Harris,2,0
33.000,53,Chris Hanson,5,0
38.400,47,Chris Gardocki,8,3
31.800,41,Hunter Smith,6,3
36.000,59,Micah Knorr,3,0
38.000,49,Dan Stryzinski,5,1
47.300,54,John Jett,4,2
43.000,57,Tom Tupa,5,3
36.700,44,Mark Royals,3,0
41.800,61,Shane Lechler,5,3
46.300,59,Toby Gowin,3,1
39.200,47,Kyle Richardson,5,1
31.500,49,Matt Allen,6,3
28.100,50,Filip Filipovic,9,1
29.100,44,Jason Baker,7,0
38.600,74,Craig Jarrett,7,1
31.700,53,Josh Miller,6,3
38.300,48,Todd Sauerbrun,6,1
40.500,60,Bill Lafleur,4,1
28.000,39,Josh Bidwell,3,0
31.200,58,Mitch Berger,5,3
25.300,53,Scott Player,7,1
36.500,50,Chad Stanley,6,4
19.500,51,Dave Zastudil,4,1
36.500,47,Craig Hentrich,4,2
34.200,46,Ken Walter,6,1
43.000,55,Scott Player,4,1
34.500,48,Bill Lafleur,2,0
36.900,50,Filip Filipovic,8,1
18.000,53,Lee Johnson,6,2
45.000,45,Kyle Richardson,1,1
36.500,44,Mark Royals,2,0
38.500,39,Chris Mohr,2,0
39.000,45,John Jett,5,4
30.600,52,Dave Zastudil,5,3
39.200,51,Chris Gardocki,5,2
32.600,58,Todd Sauerbrun,11,5
38.700,66,Brad Maynard,10,3
30.000,45,Nick Harris,6,0
37.700,50,Toby Gowin,6,2
37.700,44,Josh Bidwell,7,3
45.800,84,Brian Moorman,6,3
30.167,57,Hunter Smith,5,3
38.700,49,Matt Allen,3,1
38.100,51,Chris Hanson,7,1
32.000,56,Craig Hentrich,6,2
25.900,49,Dan Stryzinski,7,1
43.800,60,Darren Bennett,6,3
31.300,50,Ken Walter,7,1
32.500,48,Matt Turk,6,1
23.300,51,Shane Lechler,6,1
34.800,45,Micah Knorr,5,2
30.000,35,Jeff Feagles,2,0
32.500,35,Mitch Berger,2,1
20.429,51,Craig Jarrett,6,1
43.000,53,Chad Stanley,6,1
36.400,63,Tom Tupa,7,1
37.800,55,Tom Rouen,5,1
29.800,54,Matt Allen,4,2
35.000,51,Lee Johnson,8,2
29.500,49,Shane Lechler,2,1
25.800,37,Dan Stryzinski,4,0
38.500,44,Brian Moorman,2,1
27.000,34,Nick Harris,4,1
39.700,75,Brad Maynard,6,2
34.000,61,Tom Tupa,6,2
37.700,49,Chris Gardocki,3,2
20.000,20,Phil Dawson,1,1
37.800,44,Chris Mohr,4,0
45.000,48,Micah Knorr,1,1
38.300,52,Scott Player,6,4
40.500,49,John Jett,2,2
33.500,43,Kyle Richardson,2,1
32.700,40,Hunter Smith,3,2
29.300,48,Chris Hanson,3,1
36.300,53,Ken Walter,6,2
30.100,48,Mark Royals,8,1
33.000,57,Toby Gowin,7,2
26.500,64,Todd Sauerbrun,8,1
38.800,42,Matt Turk,4,0
37.500,45,Josh Bidwell,6,1
41.000,50,Tom Rouen,2,0
32.000,36,Dave Zastudil,2,1
33.000,48,Darren Bennett,6,4
31.500,51,Jeff Feagles,4,0
32.667,51,Chad Stanley,5,2
36.700,55,Craig Hentrich,7,4
28.300,48,Craig Jarrett,4,1
31.900,60,Filip Filipovic,8,2
42.800,64,Mitch Berger,6,0
27.600,38,Bill Lafleur,5,1
29.500,36,Matt Turk,2,1
33.000,43,Hunter Smith,5,0
29.800,40,Chris Mohr,5,2
23.700,39,Tom Rouen,6,1
24.700,42,Chris Gardocki,7,1
35.700,48,Bill Lafleur,3,0
39.300,50,Matt Allen,4,3
25.300,40,Craig Hentrich,4,1
27.000,40,Tom Rouen,6,2
36.200,60,Lee Johnson,5,3
37.400,42,Chris Mohr,5,2
36.000,52,Tom Tupa,4,1
30.300,52,Bill Lafleur,3,1
36.000,39,Shane Lechler,3,2
39.000,39,Matt Turk,2,0
38.100,64,Lee Johnson,7,3
28.600,49,Tom Tupa,7,1
36.300,46,Shane Lechler,3,1
25.300,41,Craig Hentrich,3,1
25.200,43,Tom Tupa,4,1
34.000,53,Shane Lechler,5,2
