longest punt return, name, punt return yards, punt returns
7,Eddie Royal,13,3
12,Chris Garrett,-4,2
55,Kenneth Moore,68,5
8,Jeremy Trimble,8,1
5,Anthony Russo,5,1
14,Brian Robiskie,26,2
10,Ray Small,10,1
3,Michael Bumpus,1,2
0,Romeo Pellum,0,1
34,David Gilreath,73,4
11,Chavez Grant,11,1
2,Graig Cooper,2,2
0,Jordan Peterson,11,1
10,Desmond Gee,13,3
5,Jake Gaebler,5,1
27,Reggie Smith,67,4
10,Andre Jones,10,1
2,Jon Drager,2,1
9,Javier Arenas,9,1
22,Mikey Henderson,39,3
0,Peyton Hillis,0,1
12,DeMoreo Ford,19,2
13,Robert Dunn,20,2
6,Kyle Williams,6,1
16,Sammie Stroughter,5,4
8,DeJuan Tribble,8,2
0,Jeremy Trimble,0,1
11,Zach Charles,20,3
3,Daryl Robinson,5,2
17,Naaman Roosevelt,26,2
43,Joe Bennett,51,2
0,DeSean Jackson,-1,1
0,Antoine Cason,-4,2
37,Joe Burnett,76,5
6,Earnest Williams,6,1
3,Haruki Nakamura,3,1
0,Marshwan Gilyard,0,1
15,Emmanuel Spann,27,2
0,Darius Marshall,0,1
4,Antonio Brown,6,2
19,Chase McBride,92,7
1,Stephone Robinson,1,1
11,Eugene Harris II,10,2
15,Davone Bess,35,3
20,Michael Washington,21,2
17,Teric Williams,46,4
17,Johnny Walker,45,4
100,Shiloh Keo,146,4
30,Matt Simon,30,1
10,Greg Turner,10,1
28,Tracey Porter,28,1
11,Kyle Hudson,22,4
0,Vontae Davis,15,1
8,Raymond Brown,8,1
0,Raimond Pendleton,0,2
19,Greg Ellingson,19,1
8,Phillip Nevels,8,2
0,Leodis McKelvin,0,1
21,Trent Guy,18,2
10,JaJuan Spillman,15,2
6,Jared Mitchell,9,2
19,Kenny McKinley,19,1
16,Greg Mathews,29,3
1,Harold Howell,1,1
7,Dorien Bryant,7,1
0,Brandon James,0,1
64,Jeremy Maclin,81,4
23,Derek Pegues,27,2
10,Reggie Campbell,7,2
14,Darrell Blackman,18,2
8,Jacoby Ford,11,2
16,Courtney Grixby,16,1
1,Andre Jones,1,1
12,BJ Hill,12,1
30,Frankie Solomon,45,6
18,Terry Love,28,4
0,Evyn Roman,0,1
0,Tavoris Hill,21,1
12,Taviuos Polo,12,1
21,Ray Small,34,3
8,Larry Grant,8,1
7,Brian Hartline,7,1
30,Mark Parson,30,1
16,Hoost Marsh,19,1
0,Troy Lewis,-7,3
9,Perrish Cox,9,1
13,Eric Morris,13,1
16,Aaron Berry,18,2
8,Larry Taylor,22,3
8,Vincent Brown,8,1
0,Brett Swain,0,1
27,Marcus Edwards,34,5
11,Brandon Tate,11,1
6,Chris Hobbs,6,1
64,Andiel Brown,69,5
4,Aaron Pflugrad,4,1
0,Derrick Jones,0,1
37,Brian Bonner,65,3
17,Bart Johnson,17,0
0,Colin Jones,14,1
24,Emmanuel Sanders,32,3
5,Columbus Givens,5,1
1,Jonathan Hefney,-17,4
5,Kevin Jones,5,2
23,Quan Cosby,30,2
8,JaCorey Shepherd,15,2
6,Phillip Davis,7,2
0,Nick Moore,-1,1
7,Drenard Williams,7,1
10,Terrance Austin,19,3
0,Micheal Norris,-3,1
24,Anthony Russo,40,2
40,Casey Flair,40,1
0,Deshawn Richard,-2,2
14,Desmond Reed,15,2
11,Joe McKnight,11,1
41,Chris Day,74,3
17,Quintin Demps,43,3
53,Kevin Robinson,79,3
5,Dwight Lowery,10,2
0,Vic Hall,-3,1
17,AJ Smith,64,6
16,Tyler Evans,16,1
60,Eddie Royal,120,4
13,Macho Harris,17,2
13,Kenneth Moore,30,3
9,Anthony Wiseman,9,1
3,Christian Varner,3,1
0,David Gilreath,-2,1
16,Colin Sandeman,26,3
14,Andy Brodell,26,2
32,Schneider Julien,44,2
24,Vaughn Rivers,93,6
89,Kevin Jones,109,2
29,Marty Tadman,63,3
0,Jeremy Childs,0,2
11,Marcus Edwards,15,2
13,Vaughn Rivers,15,2
11,Reggie Fish,16,2
10,Jerell Norton,10,1
85,Jeremy Trimble,128,3
5,Daryl Robinson,7,4
4,Antoine Cason,5,2
0,Wilrey Fontenot,0,1
6,BJ Hill,7,2
13,Naaman Roosevelt,13,1
19,DeJuan Tribble,19,1
4,Zach Charles,7,2
15,Jake Gaebler,29,2
0,Quinterrance Cooper,-1,1
19,Augustus Ashley,37,1
0,Phillip Nevels,0,1
16,Antonio Brown,16,1
31,Chase McBride,87,4
15,Reggie Smith,31,3
22,Jasper Howard,33,2
27,Andre Jones,53,2
11,Brandon James,11,2
9,Preston Parker,9,2
34,Clifton Smith,43,2
9,Phillip Beck,24,3
2,Marshay Green,0,2
11,Tyler Evans,17,2
15,DJ Donley,15,1
20,Jacoby Ford,43,3
8,CJ Spiller,8,1
17,Teric Williams,44,4
9,Dwayne Harris,15,4
30,Shiloh Keo,60,3
1,Davone Bess,1,1
2,Kyle Hudson,2,1
7,Derrick Williams,13,2
12,Paul Chaney,12,1
4,Colin Sandeman,4,1
18,Rafael Little,41,3
0,Carldayle Brantley,0,1
5,Leon Wright,5,1
17,Eugene Harris II,36,3
6,Bruce Williams,6,1
8,Harold Howell,8,1
21,Brian Hartline,21,1
11,Ray Small,18,3
13,Desmond Gee,22,3
6,Kendall Berry,6,1
27,Chad Hall,33,2
28,Darrell Blackman,28,1
12,Courtney Grixby,12,1
9,Drenard Williams,15,3
0,Alex Rosenblum,5,1
0,Daryl Forte,0,1
30,Chris Williams,80,3
3,Frankie Solomon,-8,4
13,Bryce Mahuika,13,1
2,Reed White,2,1
14,Rasheed Ward,25,3
0,Chris Garrett,-3,2
5,Jon Drager,7,2
49,Perrish Cox,57,2
1,Andiel Brown,2,2
1,DeSean Jackson,1,1
8,Taylor Kavanaugh,16,4
9,Terrance Austin,14,3
0,Korey Bosworth,3,1
6,Tom Zbikowski,6,1
3,Dennis Campbell,4,1
12,Christian Varner,17,2
12,Danny Oquendo,12,1
19,Captain Munnerlyn,37,3
16,Eric Norwood,16,1
0,Derek Pegues,0,1
12,Haruki Nakamura,12,1
15,Marshwan Gilyard,6,2
46,Dwight Lowery,58,5
24,Emmanuel Sanders,24,3
15,Chris Hobbs,21,2
0,Kyle Williams,0,1
0,Nate Kimbrough,-3,1
15,Brian Bonner,29,3
6,Johnny Walker,15,3
11,Quan Cosby,29,3
89,Jordy Nelson,89,1
9,Deon Murphy,9,1
5,Casey Robottom,8,2
11,Chad Jones,25,3
0,Trindon Holliday,0,1
19,Trae Johnson,19,1
8,Kevin Sanders,8,1
39,Schneider Julien,53,4
15,Leodis McKelvin,15,1
18,Darrell McNeal,18,1
4,Darrius Battles,4,1
11,Jordan Peterson,25,3
2,Joe Bennett,2,1
47,Danny Amendola,73,3
15,Eric Morris,25,3
0,Steven Harris,19,1
9,Daniel Charbonnet,9,0
0,Jamar Wall,0,1
75,Derrek Richards,135,4
44,Kevin Robinson,44,1
18,Alex Washington,19,2
45,Vic Hall,86,4
0,Aaron Berry,-3,2
21,Eddie Royal,21,1
5,Brandon Tate,10,2
18,Roy Lewis,32,1
2,Anthony Russo,-5,1
2,Desmond Reed,2,1
10,David Gilreath,10,1
16,Terry Love,18,2
4,Earnest Williams,1,2
13,Bryant Milligan,13,1
11,Chris Johnson,27,5
0,Captain Munnerlyn,0,1
6,Rafael Little,7,2
9,Derrek Richards,11,2
8,Casey Flair,8,1
5,Javier Arenas,6,2
9,Teric Williams,6,3
45,Jerell Norton,62,5
18,Jeremy Trimble,47,3
13,Phillip Davis,17,2
9,Casey Robottom,14,3
2,Robert Dunn,-4,2
15,Alex Washington,29,3
2,Justin Wheeler,2,1
0,BJ Hill,10,1
24,Antonio Brown,33,2
0,Joe Bennett,1,1
42,Stephone Robinson,42,1
7,Josh Smith,7,1
0,Naaman Roosevelt,0,1
10,Chris Garrett,11,2
38,CJ Spiller,55,4
82,Eddie Royal,117,3
9,Macho Harris,9,1
0,Damon Morton,0,1
0,Sedric Patterson,0,1
7,Brett Swain,9,2
26,Leon Wright,52,4
12,Kenneth Moore,22,3
4,Dwayne Harris,3,3
11,Joe Burnett,21,2
20,Travis Timmons,20,1
9,Taviuos Polo,6,3
12,Greg Ellingson,20,3
84,Leodis McKelvin,105,3
0,Jerrel Jernigan,7,1
0,Trevor Ford,0,1
16,Davone Bess,36,3
8,Kevin Robinson,13,2
6,Kejon Murphy,6,1
71,Tracey Porter,75,3
1,Jordy Nelson,1,1
19,Jon Drager,35,3
8,Eugene Harris II,8,1
7,Phillip Nevels,11,2
16,Evyn Roman,34,4
10,Darrius Battles,18,2
1,Kevin Jones,1,1
17,Brandon James,17,1
11,Danny Oquendo,11,1
11,Tyler Evans,21,2
7,Devin Thomas,10,2
0,Terry Love,0,1
6,Malcolm Arrington,6,1
12,Donovan Warren,22,4
0,Marshay Green,0,2
13,Phillip Beck,27,3
8,Jeremy Maclin,8,1
2,Kevin Sanders,2,2
14,Bradley Robinson,12,3
1,Vic Hall,0,3
0,Quan Sturdivant,15,1
12,DaNorris Searcy,12,0
7,Brandon Tate,7,1
68,Darnell Jenkins,68,1
0,Graig Cooper,-5,2
4,Alex Rosenblum,3,3
67,Clifton Smith,67,2
0,Reggie Smith,-8,2
7,Quan Cosby,10,3
12,Taylor Kavanaugh,22,3
1,Antoine Cason,1,1
18,Derrick Williams,24,3
0,Dorien Bryant,-4,1
15,Brian Hartline,47,5
10,Ray Small,21,3
24,Haruki Nakamura,24,1
38,Waylon Prather,96,3
0,Joseph Dickson,20,1
12,Vaughn Rivers,17,2
7,Marquise Liverpool,24,6
18,Marcus Perez,18,1
0,Ellix Wilson,6,1
2,Jonathan Hefney,2,1
6,Mikey Henderson,11,2
10,Jordan Peterson,10,1
1,Perrish Cox,5,3
34,Eric Morris,43,2
8,Danny Amendola,10,3
4,Terrance Austin,4,2
1,Tom Zbikowski,1,3
11,Desmond Reed,20,4
4,Joe McKnight,4,1
29,Chris Hobbs,47,2
14,Quintin Demps,14,1
4,Trae Johnson,4,1
15,Michael Bumpus,15,1
18,Kyle Williams,17,2
29,Andre Jones,31,2
0,Davanzo Tate,0,1
5,Hoost Marsh,7,2
0,Troy Lewis,3,1
20,Brian Bonner,20,1
12,Marty Tadman,33,4
0,Orlando Scandrick,16,1
2,Austin Smith,2,1
0,Jeremy Childs,0,1
10,Wes Neiman,10,1
6,Kenneth Moore,19,4
16,Preston Parker,20,3
0,Rodney Gallon,0,1
84,Dwight Lowery,109,2
9,Davone Bess,14,2
3,Myron Newberry,3,1
57,Daryl Robinson,57,1
12,Kevin Jones,34,5
0,Phillip Nevels,-4,1
4,Jerell Norton,2,2
16,Robert Dunn,58,8
21,Anthony Russo,35,3
25,BJ Hill,85,4
28,Jake Gaebler,52,3
10,DaJuane Collins,18,2
12,DeSean Jackson,12,1
1,Robert Jordan,1,1
0,Taylor Kavanaugh,0,1
6,Haruki Nakamura,10,3
17,Trent Guy,17,1
28,Rod Murray,28,1
0,Jeremy Trimble,0,1
5,Chris Davis,5,1
30,Eddie Royal,38,3
18,Stephan Virgil,18,1
7,Teric Williams,7,2
9,JaCorey Shepherd,9,1
13,Clifton Smith,13,1
8,Kyle Hudson,8,1
4,Deon Beasley,4,1
15,Anthony Webb,20,4
13,Krys Buerck,13,1
0,Joe Bennett,-5,1
0,Daniel Gonzalez,9,1
6,Courtney Herndon,6,0
1,Deon Murphy,-2,2
6,Chase McBride,12,4
0,Stephone Robinson,0,1
1,DeMoreo Ford,1,1
14,Phillip Livas,14,1
11,Phillip Beck,11,1
6,Chris Williams,6,1
8,Terry Love,8,3
3,Tracey Porter,3,1
5,Earnest Williams,5,1
4,Bradley Robinson,4,1
0,Desmond Gee,0,1
1,Graig Cooper,1,1
13,Tyler Evans,25,2
29,Eugene Harris II,34,3
0,Ryan Kennedy,8,1
3,Corey Partridge,3,1
16,Greg Mathews,21,2
0,Dorien Bryant,-2,1
0,Dustin Mouzon,23,1
0,Marshay Green,-8,1
54,Javier Arenas,71,2
10,Derek Pegues,13,2
35,Jonathan Hefney,64,5
9,Quinton Person,8,2
6,Brandon Tate,6,1
38,Captain Munnerlyn,36,2
6,Nathan Swift,6,1
1,Dantrell Savage,1,1
0,Perrish Cox,0,1
12,Marcus Perez,23,2
11,Matt Simon,18,2
18,Schneider Julien,40,4
11,Rasheed Ward,11,1
16,Eric Decker,25,3
18,Tom Zbikowski,34,3
5,Evyn Roman,5,2
17,Darrell McNeal,17,1
6,Darrius Battles,12,2
90,Brian Hartline,95,3
6,Devon Torrence,6,1
1,Jon Drager,1,1
29,Chris Garrett,33,2
0,Tyler Huffman,0,1
0,Nate Beard,1,1
9,Reggie Smith,9,1
0,Dominique Franks,-1,1
6,Aaron Pflugrad,7,3
2,Andiel Brown,2,1
0,Patrick Chung,0,1
11,Michael Bumpus,21,2
23,Derrick Williams,41,3
1,David Gilreath,1,1
37,Amarri Jackson,66,2
8,Marcus Edwards,14,4
2,Joe Burnett,4,3
9,Chris Johnson,9,1
3,Emmanuel Sanders,5,2
1,Brandon Jones,1,1
3,Richard Sherman,3,1
0,Chris Hobbs,0,1
0,Brian Bonner,0,1
1,Paul Chiara,1,2
0,Bruce Williams,0,1
0,Devin McCourty,37,1
12,Eric Morris,15,2
12,Jordan Peterson,12,1
0,Kerry Franks,2,1
24,Rashad Slaughter,54,3
6,Kevin Sanders,6,1
0,Casey Robottom,0,1
4,Casey Flair,4,1
0,Bryce Mahuika,0,1
45,Joe McKnight,49,2
4,Desmond Reed,4,1
3,Devin Ross,3,1
0,Antoine Cason,0,1
19,Derrek Richards,57,4
12,Brett Swain,12,1
13,Quintin Demps,13,2
46,Dwayne Harris,46,1
20,Alex Washington,35,3
7,Thomas Flowers,7,1
1,Asher Allen,1,1
13,Vic Hall,23,4
13,Larry Taylor,13,1
3,Jasper Howard,3,2
0,Hoost Marsh,0,1
14,Frankie Solomon,16,2
0,Marty Tadman,0,1
0,Alex Rosenblum,-1,1
0,Tim Brown,4,2
0,Marcus Edwards,0,1
30,Brian Bonner,81,7
31,Stephen Hodge,31,1
14,Deshawn Richard,14,2
74,Larry Taylor,74,1
0,Trent Guy,-4,1
4,Nate Beard,4,1
1,Eric Peterman,1,1
7,Chad Hall,7,1
15,Hoost Marsh,15,1
4,Antoine Cason,2,3
16,Chris Hobbs,20,2
1,Quan Cosby,1,1
25,Bryce Mahuika,44,4
3,Reed White,3,1
14,Joe Burnett,30,3
7,Jacoby Ford,7,1
4,Chase McBride,6,3
0,Gardner McKay,-3,0
0,Anthony Webb,0,2
8,Dwayne Harris,12,4
20,JC Neal,20,0
0,Jimmie Sutton,15,1
10,Darrell Blackman,11,2
1,Preston Parker,1,2
7,Graig Cooper,10,2
13,Clifton Smith,13,1
16,Jamaal Evans,46,5
1,Jeremy Trimble,1,1
1,Kyle Hudson,1,1
0,Greg Mathews,-1,1
7,Tracey Porter,1,2
6,Derrick Williams,6,1
4,Dominique Franks,5,2
9,Jon Drager,14,3
0,Corey Partridge,0,1
9,Keenan Burton,9,1
5,DeMoreo Ford,5,1
1,Phillip Nevels,1,2
13,Darrius Battles,27,3
0,Darrell McNeal,0,1
27,Lionell Singleton,27,1
16,Chad Jones,35,4
6,Phillip Livas,6,2
10,Marty Tadman,22,4
2,Kyle Wilson,2,1
13,Danny Oquendo,13,1
9,Vic Hall,16,4
0,Marshay Green,-2,1
26,Jerell Norton,26,1
0,Reggie Fish,0,1
0,William Franklin,0,1
0,Desmond Gee,0,1
37,Reggie Campbell,37,1
10,Andre Jones,10,1
0,Nathan Swift,0,1
8,Roger Holland,8,1
8,Alton Dixon,6,1
0,David Bruton,11,1
10,Tom Zbikowski,10,1
0,Geoffrey Price,-8,1
20,Joe McKnight,31,5
3,Desmond Reed,3,2
21,Ray Small,21,1
10,Brian Hartline,17,2
2,Terry Love,2,1
2,Dantrell Savage,1,4
34,Deon Murphy,58,3
1,Cedrick Wilson,1,1
1,Dorien Bryant,1,1
7,JaCorey Shepherd,7,1
46,Captain Munnerlyn,61,3
0,Kenny McKinley,-2,1
37,Alex Washington,54,5
3,Chris Reinert,3,1
29,Ian Clark,29,1
31,Emmanuel Sanders,31,1
3,Casey Robottom,-4,2
9,Marquise Liverpool,8,3
12,Eugene Harris II,9,2
1,Chris Garrett,4,2
52,Leodis McKelvin,103,5
16,Jerrel Jernigan,16,1
23,Evyn Roman,25,2
33,TJ Slaughter,33,1
36,Perry McDaniel,36,1
1,Terrance Austin,1,2
70,Kevin Robinson,87,3
2,Dwayne Sanders,2,1
2,Alex Rosenblum,0,2
16,Anthony Russo,16,1
31,David Gilreath,97,5
19,Marcus Randle El,19,1
0,Shane Carter,0,0
16,Schneider Julien,28,5
9,BJ Hill,29,4
35,Vaughn Rivers,78,5
11,Derek Pegues,22,3
5,Emmanuel Spann,9,2
11,Chris Johnson,11,1
19,Ian Clark,36,2
14,Eddie Royal,27,4
5,DeJuan Tribble,7,2
65,Clifton Smith,95,4
12,Marty Tadman,19,3
1,Leodis McKelvin,1,2
11,Jerell Norton,19,2
7,Chris Slaughter,9,2
9,Dexter McCluster,9,2
27,Kyle Williams,28,2
4,Antonio Smith,4,1
0,Zach Charles,-1,2
11,Mark Parson,9,3
