ROT, abbreviation, attendance, city, conference, conference game, date, day, division, faceoffs won, full name, game number, goals, line, linesmen, losses, margin, matchup losses, matchup wins, month, opponents, ou margin, ou streak, over, overtime, p1 line, penalties, penalty minutes, period scores, playoffs, referees, regulation line, rest, season, shoot out, shots on goal, site, site streak, start time, streak, team, total, under, wins
,OTT,,Ottawa,Eastern,,20161012,Wednesday,Atlantic,,New York Rangers,1,5,-134,,0,1,0,0,10,[],3.500,0,,1,,0,,[2, 1, 1, 1],0,,,,2016,,,home,0,,0,Senators,5.500,,0
,TOR,,Toronto,Eastern,,20161012,Wednesday,Atlantic,32,New York Islanders,1,4,121,,0,-1,0,0,10,[],3.500,0,,1,,0,13,[2, 2, 0, 0],0,,,,2016,,30,away,0,,0,Maple Leafs,5.500,,0
,CHI,,Chicago,Western,,20161012,Wednesday,Central,,Pittsburgh Penguins,1,2,-115,,0,-3,0,0,10,[],2.000,0,,0,,0,,[1, 1, 0],0,,,,2016,,,home,0,,0,Blackhawks,5.000,,0
,STL,,St. Louis,Western,,20161012,Wednesday,Central,23,Washington Capitals,1,5,104,,0,3,0,0,10,[],2.000,0,,0,,0,10,[0, 2, 3],0,,,,2016,,19,away,0,,0,Blues,5.000,,0
,EDM,,Edmonton,Western,,20161012,Wednesday,Pacific,,Columbus Blue Jackets,1,7,-125,,0,3,0,0,10,[],5.500,0,,0,,0,,[3, 2, 2],0,,,,2016,,,home,0,,0,Oilers,5.500,,0
,CAL,,Calgary,Western,,20161012,Wednesday,Pacific,25,Boston Bruins,1,4,113,,0,-3,0,0,10,[],5.500,0,,0,,0,13,[1, 2, 1],0,,,,2016,,28,away,0,,0,Flames,5.500,,0
,SJ,,San Jose,Western,,20161012,Wednesday,Pacific,,Tampa Bay Lightning,1,2,-163,,0,1,0,0,10,[],-2.000,0,,0,,0,,[1, 0, 1],0,,,,2016,,,home,0,,0,Sharks,5.000,,0
,LA,,Los Angeles,Western,,20161012,Wednesday,Pacific,28,Detroit Red Wings,1,1,147,,0,-1,0,0,10,[],-2.000,0,,0,,0,4,[1, 0, 0],0,,,,2016,,31,away,0,,0,Kings,5.000,,0
,BUF,,Buffalo,Eastern,,20161013,Thursday,Atlantic,,Florida Panthers,1,1,116,,0,-3,0,0,10,[],-0.500,0,,0,,0,,[0, 0, 1],0,,,,2016,,,home,0,,0,Sabres,5.500,,0
,MON,,Montreal,Eastern,,20161013,Thursday,Atlantic,40,New Jersey Devils,1,4,-128,,0,3,0,0,10,[],-0.500,0,,0,,0,6,[1, 1, 2],0,,,,2016,,31,away,0,,0,Canadiens,5.500,,0
,NYR,,NY Rangers,Eastern,,20161013,Thursday,Metropolitan,,Louis Blues,1,5,-134,,0,2,0,0,10,[],2.500,0,,0,,0,,[1, 1, 3],0,,,,2016,,,home,0,,0,Rangers,5.500,,0
,NYI,,NY Islanders,Eastern,,20161013,Thursday,Metropolitan,33,Minnesota Wild,1,3,121,,0,-2,0,0,10,[],2.500,0,,0,,0,6,[0, 0, 3],0,,,,2016,,39,away,0,,0,Islanders,5.500,,0
,PIT,,Pittsburgh,Eastern,,20161013,Thursday,Metropolitan,,Winnipeg Jets,1,3,-107,,0,1,0,0,10,[],0.000,0,,1,,0,,[0, 2, 0, 0, 1],0,,,,2016,1,,home,0,,0,Penguins,5.000,,0
,WAS,,Washington,Eastern,,20161013,Thursday,Metropolitan,28,Carolina Hurricanes,1,2,-103,,0,-1,0,0,10,[],0.000,0,,1,,0,11,[1, 0, 1, 0, 0],0,,,,2016,1,30,away,0,,0,Capitals,5.000,,0
,CLB,,Columbus,Eastern,,20161013,Thursday,Metropolitan,,Dallas Stars,1,3,-131,,0,-3,0,0,10,[],3.500,0,,0,,0,,[2, 1, 0],0,,,,2016,,,home,0,,0,Blue Jackets,5.500,,0
,BOS,,Boston,Eastern,,20161013,Thursday,Atlantic,30,Anaheim Ducks,1,6,119,,0,3,0,0,10,[],3.500,0,,0,,0,6,[0, 3, 3],0,,,,2016,,31,away,0,,0,Bruins,5.500,,0
,TB,,Tampa Bay,Eastern,,20161013,Thursday,Atlantic,,Nashville Predators,1,6,-173,,0,2,0,0,10,[],5.000,0,,0,,0,,[0, 2, 4],0,,,,2016,,,home,0,,0,Lightning,5.000,,0
,DET,,Detroit,Eastern,,20161013,Thursday,Atlantic,42,Chicago Blackhawks,1,4,156,,0,-2,0,0,10,[],5.000,0,,0,,0,20,[2, 1, 1],0,,,,2016,,36,away,0,,0,Red Wings,5.000,,0
,FLA,,Florida,Eastern,,20161013,Thursday,Atlantic,,Calgary Flames,1,2,-148,,0,1,0,0,10,[],-2.000,0,,1,,0,,[1, 0, 0, 1],0,,,,2016,,,home,0,,0,Panthers,5.000,,0
,NJ,,New Jersey,Eastern,,20161013,Thursday,Metropolitan,30,Edmonton Oilers,1,1,134,,0,-1,0,0,10,[],-2.000,0,,1,,0,14,[1, 0, 0, 0],0,,,,2016,,34,away,0,,0,Devils,5.000,,0
,STL,,St. Louis,Western,,20161013,Thursday,Central,,Los Angeles Kings,2,3,-117,,0,1,0,0,10,['Blackhawks'],0.000,1,,0,,0,,[1, 1, 1],0,,,0,2016,,,home,-1,,1,Blues,5.000,,1
,MIN,,Minnesota,Western,,20161013,Thursday,Central,28,Philadelphia Flyers,1,2,106,,0,-1,0,0,10,[],0.000,0,,0,,0,14,[0, 1, 1],0,,,,2016,,31,away,0,,0,Wild,5.000,,0
,WIN,,Winnipeg,Western,,20161013,Thursday,Central,,Minnesota Wild,1,5,-117,,0,1,0,0,10,[],4.000,0,,1,,0,,[1, 0, 3, 1],0,,,,2016,,,home,0,,0,Jets,5.000,,0
,CAR,,Carolina,Eastern,,20161013,Thursday,Metropolitan,19,Winnipeg Jets,1,4,106,,0,-1,0,0,10,[],4.000,0,,1,,0,10,[1, 2, 1, 0],0,,,,2016,,26,away,0,,0,Hurricanes,5.000,,0
,DAL,,Dallas,Western,,20161013,Thursday,Central,,Toronto Maple Leafs,1,4,-120,,0,2,0,0,10,[],0.500,0,,0,,0,,[1, 1, 2],0,,,,2016,,,home,0,,0,Stars,5.500,,0
,ANA,,Anaheim,Western,,20161013,Thursday,Pacific,21,Boston Bruins,1,2,109,,0,-2,0,0,10,[],0.500,0,,0,,0,10,[1, 0, 1],0,,,,2016,,20,away,0,,0,Ducks,5.500,,0
,NAS,,Nashville,Western,,20161014,Friday,Central,,Ottawa Senators,1,3,-123,,0,1,0,0,10,[],0.000,0,,0,,0,,[2, 1, 0],0,,,,2016,,,home,0,,0,Predators,5.000,,0
,CHI,,Chicago,Western,,20161014,Friday,Central,36,Montreal Canadiens,2,2,111,,1,-1,0,0,10,['Blues'],0.000,1,,0,,0,20,[2, 0, 0],0,,,1,2016,,27,away,1,,-1,Blackhawks,5.000,,0
,CAL,,Calgary,Western,,20161014,Friday,Pacific,,Tampa Bay Lightning,2,3,-145,,1,-2,1,0,10,['Oilers'],2.500,1,,0,,0,,[2, 0, 1],0,,,1,2016,,,home,-1,,-1,Flames,5.500,,0
,EDM,,Edmonton,Western,,20161014,Friday,Pacific,34,New Jersey Devils,2,5,131,,0,2,0,1,10,['Flames'],2.500,1,,0,,0,12,[1, 1, 3],0,,,1,2016,,35,away,1,,1,Oilers,5.500,,1
,LA,,Los Angeles,Western,,20161014,Friday,Pacific,,Florida Panthers,2,2,-152,,1,-2,0,0,10,['Sharks'],0.500,-1,,0,,0,,[0, 1, 1],0,,,1,2016,,,home,-1,,-1,Kings,5.500,,0
,PHI,,Philadelphia,Eastern,,20161014,Friday,Metropolitan,41,Detroit Red Wings,1,4,137,,0,2,0,0,10,[],0.500,0,,0,,0,6,[0, 4, 0],0,,,,2016,,25,away,0,,0,Flyers,5.500,,0
,MIN,,Minnesota,Western,,20161015,Saturday,Central,,Pittsburgh Penguins,2,4,-169,,1,1,0,0,10,['Blues'],2.000,0,,0,,0,,[0, 3, 1],0,,,1,2016,,,home,-1,,-1,Wild,5.000,,0
,WIN,,Winnipeg,Western,,20161015,Saturday,Central,37,Anaheim Ducks,2,3,152,,0,-1,0,0,10,['Hurricanes'],2.000,1,,0,,0,13,[2, 0, 1],0,,,1,2016,,31,away,1,,1,Jets,5.000,,1
,TOR,,Toronto,Eastern,,20161015,Saturday,Atlantic,,Washington Capitals,2,4,-116,,1,3,0,0,10,['Senators'],-0.500,1,,0,,0,,[3, 0, 1],0,,,2,2016,,,home,-1,,-1,Maple Leafs,5.500,,0
,BOS,,Boston,Eastern,,20161015,Saturday,Atlantic,32,New York Islanders,2,1,105,,0,-3,0,0,10,['Blue Jackets'],-0.500,1,,0,,0,18,[1, 0, 0],0,,,1,2016,,24,away,-1,,1,Bruins,5.500,,1
,OTT,,Ottawa,Eastern,,20161015,Saturday,Atlantic,,Columbus Blue Jackets,2,4,-110,,0,1,0,0,10,['Maple Leafs'],1.500,1,,1,,0,,[2, 0, 1, 0, 1],0,,,2,2016,1,,home,1,,1,Senators,5.500,,1
,MON,,Montreal,Eastern,,20161015,Saturday,Atlantic,38,San Jose Sharks,2,3,100,,0,-1,0,0,10,['Sabres'],1.500,-1,,1,,0,10,[0, 1, 2, 0, 0],0,,,1,2016,1,38,away,-1,,1,Canadiens,5.500,,1
,TB,,Tampa Bay,Eastern,,20161015,Saturday,Atlantic,,Louis Blues,2,3,-169,,0,1,0,0,10,['Red Wings'],0.000,1,,0,,0,,[0, 2, 1],0,,,1,2016,,,home,1,,1,Lightning,5.000,,1
,NJ,,New Jersey,Eastern,,20161015,Saturday,Metropolitan,29,New York Rangers,2,2,152,,1,-1,0,0,10,['Panthers'],0.000,-1,,0,,0,10,[2, 0, 0],0,,,1,2016,,34,away,-1,,-1,Devils,5.000,,0
,FLA,,Florida,Eastern,,20161015,Saturday,Atlantic,,Chicago Blackhawks,2,4,-134,,0,3,0,0,10,['Devils'],0.000,-1,,0,,0,,[2, 0, 2],0,,,1,2016,,,home,1,,1,Panthers,5.000,,1
,DET,,Detroit,Eastern,,20161015,Saturday,Atlantic,31,Nashville Predators,2,1,121,,1,-3,0,0,10,['Lightning'],0.000,1,,0,,0,6,[1, 0, 0],0,,,1,2016,,38,away,-1,,-1,Red Wings,5.000,,0
,PIT,,Pittsburgh,Eastern,,20161015,Saturday,Metropolitan,,Arizona Coyotes,2,3,-140,,0,1,0,0,10,['Capitals'],0.000,0,,0,,0,,[1, 2, 0],0,,,1,2016,,,home,1,,1,Penguins,5.000,,1
