longest reception, name, receiving touchdowns, receiving yards, receptions
77,B Zylstra,1,101,3
45,D Walker,0,75,4
17,V Hazelton,0,51,4
17,A Bowman,2,49,5
5,C McCarty,0,5,1
3,C Gable,0,3,1
38,D Daniels,0,137,8
19,K Jorden,1,67,6
20,A Parker,1,40,4
17,R Begelton,0,37,3
15,J Messam,0,15,1
13,R Kohlert,0,13,1
9,J Brescacin,0,9,1
8,D Williams,0,8,1
28,L Tasker,1,102,7
42,J Saunders,0,97,7
37,B Banks,0,76,7
9,C Prime,0,18,2
9,S Chambers,0,16,3
8,A Green,0,12,2
4,J Collins,0,4,1
5,M Jones,0,4,2
39,B Cunningham,0,81,4
7,S Giguere,0,12,2
9,G Johnson,0,9,1
5,B Rutley,0,5,1
3,T Graham,0,3,1
32,R Begelton,0,72,5
28,K Jorden,0,50,3
18,A Parker,0,40,4
6,W Langlais,0,6,1
2,J Messam,0,0,3
13,A Harris,0,28,5
13,L Washington,0,23,2
13,T Flanders,0,18,2
7,W Dressler,0,14,3
8,C Denmark,0,8,1
13,R Bagg,0,50,5
26,C Holley,0,45,3
20,C Owens,0,43,3
28,B Grant,0,38,3
19,M Thigpen,1,31,2
18,K Lafrance,0,18,1
40,B Zylstra,0,72,3
21,V Hazelton,0,64,5
45,A Bowman,0,56,2
35,C Gable,0,55,4
15,D Walker,0,33,3
7,C McCarty,0,8,2
3,C Watson,0,6,2
15,B Burnham,0,53,6
15,E Arceneaux,0,52,6
15,J Johnson,0,28,3
10,R Lumbala,0,21,4
9,S Johnson,0,9,1
7,C Rainey,0,5,2
22,J Wilder Jr,0,91,7
34,S Green,1,83,5
27,A Edwards,0,51,5
20,D Posey,1,32,2
16,A Coombs,0,31,2
14,D Cross,1,29,3
13,M Jackson,0,15,2
11,M Williams,0,11,1
56,D Spencer,1,157,9
21,J Criner,1,102,11
36,A Hartley,0,57,2
19,G Ellingson,0,52,4
20,D Rhymes,0,35,2
8,W Powell,0,27,5
8,J Harty,0,13,2
8,J Stangby,0,8,1
6,P Lavoie,0,6,1
44,B Grant,1,85,3
26,N Roosevelt,0,55,4
14,D Carter,0,51,5
19,K Lafrance,0,35,4
16,C Owens,0,16,1
10,J Stanford,0,10,1
20,W Dressler,2,114,9
38,M Coates,0,100,8
24,L Washington,1,76,8
17,A Harris,0,43,4
6,T Flanders,0,24,5
13,C Denmark,0,20,2
43,B Zylstra,1,156,8
42,A Bowman,2,71,3
13,D Walker,0,51,6
20,C Gable,0,37,4
12,V Hazelton,0,12,1
7,C McCarty,0,7,1
32,A Coombs,0,77,9
22,J Wilder Jr,0,52,8
22,A Edwards,0,44,3
17,D Posey,1,39,3
13,S Green,0,27,3
15,D Cross,0,15,1
12,M Williams,0,12,1
35,D Carter,1,99,6
24,N Roosevelt,0,71,5
17,C Owens,0,17,1
8,M Thigpen,0,16,2
9,R Bagg,0,15,2
10,B Grant,0,10,1
51,K Jorden,0,111,6
14,J Messam,0,44,4
10,M McDaniel,1,21,4
16,D Federkeil,0,16,1
15,R Finch,0,15,1
9,R Cote,0,12,2
5,D Daniels,0,5,1
4,M Michel,0,4,1
43,V Hazelton,0,113,7
69,D Walker,1,112,6
31,B Zylstra,0,65,4
20,C Watson,0,27,2
17,A Bowman,0,26,2
3,C Gable,0,5,2
100,D Posey,1,175,7
31,S Green,0,56,3
27,D Cross,0,36,5
13,J Wilder Jr,0,18,2
8,A Edwards,0,12,2
37,K Jorden,1,117,6
24,D Daniels,0,113,11
50,M Michel,0,50,1
10,M McDaniel,0,46,8
11,J Brescacin,0,33,4
13,R Cote,0,13,1
6,J Messam,1,6,1
