field goals, field goals attempted, kicking extra points, kicking extra points attempted, longest field goal, name
2,3,2,2,45,Neil Rackers
3,3,2,2,45,Lawrence Tynes
2,3,2,2,24,John Kasay
4,4,0,0,47,Phil Dawson
4,4,4,4,43,Robbie Gould
0,0,1,1,0,Rian Lindell
2,3,2,2,32,Dave Rayner
3,3,2,2,31,Jeff Wilkins
0,0,2,2,0,Martin Gramatica
2,2,1,1,47,Rob Bironas
2,2,5,5,43,Josh Scobee
2,2,2,3,26,Ryan Longwell
1,1,2,2,53,Jason Hanson
2,2,2,2,35,Stephen Gostkowski
1,3,1,1,40,Olindo Mare
1,1,3,3,21,John Carney
0,0,3,3,0,Matt Bryant
4,5,1,1,40,Jay Feely
1,2,0,0,39,John Hall
1,1,5,5,27,David Akers
1,1,3,3,39,Mike Vanderjagt
3,3,2,2,33,Nate Kaeding
2,2,1,1,44,Jeff Reed
2,3,4,4,39,Joe Nedney
2,2,2,2,36,Sebastian Janikowski
2,2,1,1,44,Jason Elam
1,1,0,0,24,Matt Stover
0,0,2,2,0,Morten Andersen
2,2,3,3,39,Jay Feely
0,0,3,3,0,Matt Stover
3,3,2,2,31,John Kasay
2,2,4,4,22,Mike Vanderjagt
2,2,0,0,48,Kris Brown
2,2,1,1,51,Jason Elam
1,2,0,0,47,Sebastian Janikowski
2,3,2,2,43,Jason Hanson
1,1,2,2,53,Rian Lindell
2,2,3,3,39,John Carney
1,1,3,3,47,David Akers
2,2,2,2,33,Mike Nugent
1,2,2,2,21,Olindo Mare
1,2,6,6,32,Jeff Reed
0,0,1,1,0,Lawrence Tynes
1,1,2,2,42,Joe Nedney
2,2,6,6,44,Nate Kaeding
0,0,4,4,0,Jeff Wilkins
3,4,3,3,54,Josh Brown
0,1,2,2,0,Matt Bryant
2,3,1,1,47,Shayne Graham
0,0,2,2,0,Nick Novak
3,3,2,2,32,Rob Bironas
3,5,2,2,41,Neil Rackers
1,1,3,3,23,Robbie Gould
2,3,5,5,32,Morten Andersen
1,1,5,5,28,Jeff Reed
2,2,0,0,46,Rian Lindell
0,0,4,4,0,Stephen Gostkowski
1,1,2,2,23,Shayne Graham
0,0,2,2,0,John Kasay
0,0,1,1,0,Phil Dawson
1,2,2,2,32,Jason Elam
3,3,3,3,47,Adam Vinatieri
0,2,2,2,0,Nick Novak
1,2,3,4,53,Lawrence Tynes
2,3,3,3,39,Nate Kaeding
3,4,1,1,45,Olindo Mare
2,2,4,4,42,Dave Rayner
1,1,4,4,33,Mike Nugent
1,1,3,3,25,Jason Hanson
2,2,2,2,35,Sebastian Janikowski
3,4,0,0,45,Neil Rackers
2,2,1,1,42,Josh Brown
1,2,4,4,33,Ryan Longwell
3,3,2,2,62,Matt Bryant
0,0,3,3,0,David Akers
2,3,3,3,43,Kris Brown
0,0,1,1,0,Josh Scobee
0,0,2,2,0,Mike Vanderjagt
2,2,4,4,32,Jay Feely
0,1,2,2,0,John Kasay
2,3,3,3,38,Mike Vanderjagt
2,2,5,5,43,Robbie Gould
1,1,1,1,23,Joe Nedney
2,2,3,3,51,Shayne Graham
3,3,2,2,42,Morten Andersen
2,3,2,2,47,Phil Dawson
2,3,1,1,47,Mike Nugent
1,1,4,4,49,Jason Elam
4,4,2,2,48,Adam Vinatieri
1,1,4,4,42,Dave Rayner
0,0,2,2,0,Neil Rackers
2,3,3,3,38,Lawrence Tynes
0,0,4,4,0,Josh Brown
0,0,2,2,0,John Carney
0,0,5,5,0,Matt Stover
1,1,2,2,31,Jay Feely
1,1,0,0,43,Matt Bryant
2,2,0,0,28,David Akers
2,2,1,1,40,Josh Scobee
2,2,2,2,41,Sebastian Janikowski
2,2,1,1,39,Jeff Reed
1,1,5,5,31,Nate Kaeding
1,1,3,3,34,Jeff Wilkins
0,0,4,4,0,Rob Bironas
1,1,1,2,27,Kris Brown
0,0,1,1,0,Ryan Longwell
1,1,4,4,23,Stephen Gostkowski
4,4,2,2,43,Matt Stover
2,2,2,2,51,Shayne Graham
1,1,3,3,28,Rian Lindell
1,1,1,1,49,Dave Rayner
2,2,1,1,38,Robbie Gould
1,2,4,4,20,Olindo Mare
3,3,3,3,36,Jason Hanson
0,0,2,2,0,Morten Andersen
3,3,4,4,47,Josh Scobee
0,0,1,1,0,Rob Bironas
2,3,2,2,49,Stephen Gostkowski
2,4,3,3,31,Adam Vinatieri
0,0,2,2,0,Jay Feely
1,2,1,1,41,Kris Brown
2,3,2,2,46,Jeff Reed
1,1,4,4,32,Jason Elam
1,1,3,3,29,Nate Kaeding
6,6,1,1,42,Phil Dawson
3,3,0,0,51,Joe Nedney
1,1,0,0,21,Ryan Longwell
1,1,2,2,41,Jeff Wilkins
1,1,4,4,42,Lawrence Tynes
0,0,2,2,0,Matt Bryant
1,1,4,4,46,John Carney
2,3,2,2,47,Nick Novak
2,3,1,1,33,Mike Vanderjagt
3,3,1,1,25,Josh Brown
1,1,1,1,28,Neil Rackers
2,2,3,3,38,Mike Vanderjagt
2,2,1,1,44,Morten Andersen
1,1,2,2,43,Phil Dawson
2,3,5,5,44,Shayne Graham
0,0,7,7,0,Nate Kaeding
2,2,1,1,33,Jason Hanson
4,4,1,1,47,Joe Nedney
1,1,2,2,31,Adam Vinatieri
3,4,1,1,43,Rian Lindell
1,1,1,1,44,Josh Scobee
2,4,1,1,28,Kris Brown
2,3,1,1,40,Olindo Mare
1,2,1,1,27,Lawrence Tynes
1,1,2,2,34,Ryan Longwell
3,3,2,2,29,Dave Rayner
2,2,0,0,31,Stephen Gostkowski
1,1,2,2,34,Mike Nugent
2,4,2,2,46,Jay Feely
1,1,5,5,49,Robbie Gould
2,2,3,3,37,David Akers
1,2,0,0,32,Nick Novak
1,2,5,5,32,Jeff Reed
1,2,4,4,20,John Carney
2,3,1,1,55,Sebastian Janikowski
1,1,2,2,24,Jason Elam
1,1,3,3,38,Josh Brown
3,3,1,1,42,Jeff Wilkins
1,3,3,3,21,Rob Bironas
2,2,3,3,40,Matt Stover
1,1,3,3,28,John Kasay
1,1,1,1,28,Matt Bryant
1,1,2,2,36,Neil Rackers
1,2,1,1,32,Jason Hanson
1,2,3,3,29,Matt Stover
1,1,1,1,21,Morten Andersen
2,2,1,1,40,John Kasay
2,3,2,2,35,Phil Dawson
1,1,3,3,43,Jeff Reed
0,2,3,3,0,Mike Vanderjagt
0,0,2,2,0,Adam Vinatieri
2,2,3,3,42,Jason Elam
0,0,5,5,0,Nate Kaeding
0,1,0,0,0,Dave Rayner
0,0,5,5,0,Stephen Gostkowski
1,2,2,2,37,Lawrence Tynes
2,2,1,1,41,Sebastian Janikowski
1,2,3,3,44,Olindo Mare
2,2,2,2,35,Ryan Longwell
1,1,1,2,24,John Carney
1,1,4,4,21,Shayne Graham
1,1,1,1,20,Robbie Gould
2,2,1,1,42,David Akers
1,1,4,4,36,Rob Bironas
2,4,2,2,39,Joe Nedney
0,0,2,2,0,Josh Brown
2,2,2,2,31,Matt Bryant
1,1,2,2,45,Nick Novak
0,0,3,3,0,Kris Brown
1,1,3,3,40,Rian Lindell
4,4,2,2,48,Josh Scobee
1,1,1,1,40,Jay Feely
1,1,5,5,22,Mike Vanderjagt
1,1,1,1,46,Matt Bryant
1,1,1,1,52,Jason Hanson
2,2,3,3,42,Olindo Mare
4,4,1,1,34,Lawrence Tynes
1,1,1,1,31,Jason Elam
2,3,1,1,30,Morten Andersen
1,1,4,4,25,John Carney
2,2,3,3,40,Matt Stover
2,2,3,3,42,Rian Lindell
1,2,3,3,27,Josh Scobee
0,1,0,0,0,Phil Dawson
1,1,3,4,24,Shayne Graham
1,1,6,6,44,Adam Vinatieri
0,1,3,3,0,David Akers
1,1,4,4,40,Ryan Longwell
2,3,2,2,50,Neil Rackers
1,1,2,2,52,Stephen Gostkowski
2,3,1,1,46,Robbie Gould
4,4,2,2,54,Mike Nugent
1,2,0,0,47,Kris Brown
0,0,3,3,0,Nate Kaeding
0,1,2,2,0,Sebastian Janikowski
2,2,2,2,51,Jeff Wilkins
1,1,2,2,24,Joe Nedney
1,2,3,3,49,Rob Bironas
0,0,3,3,0,Jay Feely
1,2,2,2,42,Nick Novak
2,2,1,1,51,John Kasay
4,4,2,2,45,Josh Brown
1,2,3,3,34,Dave Rayner
2,3,1,1,27,Shayne Graham
0,1,1,1,0,Matt Stover
0,0,3,3,0,Rian Lindell
1,2,3,3,42,Nate Kaeding
0,0,3,3,0,Robbie Gould
2,2,1,1,30,Ryan Longwell
1,1,4,4,33,Phil Dawson
0,0,4,4,0,Lawrence Tynes
2,2,2,2,41,Jason Elam
3,5,2,2,50,Josh Brown
1,2,1,1,34,Dave Rayner
1,1,5,5,24,Mike Nugent
1,2,1,1,42,Olindo Mare
1,1,3,3,48,Josh Scobee
2,2,2,2,27,Stephen Gostkowski
4,4,1,1,49,Jason Hanson
2,2,4,4,33,John Carney
1,1,1,1,29,Joe Nedney
2,2,2,2,23,Jay Feely
3,4,2,2,46,Martin Gramatica
2,3,2,2,50,Jeff Reed
1,1,0,0,27,Matt Bryant
0,3,2,2,0,Sebastian Janikowski
3,4,2,2,47,Kris Brown
2,2,2,2,37,Jeff Wilkins
2,2,4,4,23,Neil Rackers
2,2,2,2,60,Rob Bironas
1,2,2,2,20,Adam Vinatieri
0,1,2,2,0,Shaun Suisham
1,1,3,3,34,Morten Andersen
2,2,3,3,28,David Akers
1,1,3,3,45,John Kasay
2,3,3,3,28,Jeff Reed
0,1,1,1,0,Phil Dawson
2,3,3,3,40,Neil Rackers
0,0,3,3,0,Josh Brown
2,2,1,1,45,John Kasay
2,2,3,3,32,Jay Feely
0,0,3,4,0,Shayne Graham
1,2,1,1,33,Sebastian Janikowski
1,2,2,2,24,Martin Gramatica
0,0,6,6,0,John Carney
2,2,2,2,53,Jason Hanson
1,1,3,3,30,Ryan Longwell
3,4,5,5,48,Josh Scobee
1,1,2,2,41,Adam Vinatieri
1,2,1,1,49,Lawrence Tynes
2,2,2,2,41,Matt Stover
2,2,1,1,35,Olindo Mare
2,2,1,1,38,Mike Nugent
1,1,4,4,34,Rian Lindell
2,2,6,6,35,Nate Kaeding
2,2,2,2,34,Jason Elam
2,2,1,1,36,Joe Nedney
3,3,3,3,44,Dave Rayner
2,3,0,0,42,Matt Bryant
1,1,2,2,23,Morten Andersen
2,2,2,2,49,Kris Brown
2,2,2,2,41,Rob Bironas
4,4,1,1,45,Shaun Suisham
0,0,3,3,0,David Akers
0,1,3,3,0,Jeff Wilkins
0,2,6,6,0,Robbie Gould
0,0,2,2,0,Josh Brown
1,1,3,3,39,Joe Nedney
0,0,4,4,0,Morten Andersen
1,1,5,5,48,Martin Gramatica
2,3,2,2,49,Neil Rackers
3,3,4,4,30,Jason Elam
2,2,3,3,38,Matt Stover
1,2,2,2,51,Phil Dawson
0,0,3,3,0,Rian Lindell
1,2,0,0,37,John Kasay
3,3,4,4,45,Jeff Reed
2,3,4,4,38,Robbie Gould
1,1,4,4,45,Matt Bryant
1,1,2,2,24,Dave Rayner
3,3,0,0,42,Jason Hanson
0,1,1,1,0,Ryan Longwell
4,4,2,2,52,Mike Nugent
4,4,4,4,36,Stephen Gostkowski
0,0,1,1,0,Kris Brown
1,1,1,1,41,John Carney
3,3,1,1,37,Shaun Suisham
3,3,1,1,47,Jay Feely
0,1,4,4,0,David Akers
2,2,2,2,34,Jeff Wilkins
2,2,2,2,30,Nate Kaeding
3,3,0,0,52,Lawrence Tynes
1,2,3,3,27,Rob Bironas
1,1,2,2,43,Josh Scobee
2,2,4,4,44,Adam Vinatieri
3,3,1,1,30,Shayne Graham
3,5,0,0,44,Dave Rayner
0,0,1,1,0,Ryan Longwell
3,3,0,0,53,Sebastian Janikowski
2,3,2,2,29,Lawrence Tynes
1,1,0,0,40,Morten Andersen
1,1,1,1,42,John Kasay
5,5,2,2,45,Rian Lindell
3,3,3,3,42,Rob Bironas
0,1,1,1,0,Phil Dawson
3,3,1,2,37,Matt Bryant
1,1,3,3,24,Jason Elam
1,1,2,2,46,Shayne Graham
0,0,3,3,0,Jason Hanson
4,4,2,2,44,Robbie Gould
0,1,3,3,0,Josh Scobee
1,2,3,3,48,Stephen Gostkowski
0,0,1,1,0,Jay Feely
3,3,3,3,38,John Carney
0,1,0,0,0,Billy Cundiff
0,0,1,1,0,Jeff Reed
1,1,4,4,26,Matt Stover
1,1,2,2,33,Josh Brown
2,2,2,2,46,Nate Kaeding
2,2,2,2,49,Joe Nedney
4,4,2,2,39,Neil Rackers
1,2,4,4,21,Jeff Wilkins
1,1,4,4,52,Shaun Suisham
2,2,3,3,48,Kris Brown
1,1,3,3,33,Adam Vinatieri
0,0,1,1,0,Martin Gramatica
3,3,2,2,45,David Akers
1,1,1,1,25,Olindo Mare
2,2,1,1,30,Mike Nugent
0,0,4,4,0,Shaun Suisham
2,2,4,4,34,Jay Feely
4,4,1,1,39,Matt Stover
0,0,1,1,0,Rian Lindell
0,0,1,1,0,Robbie Gould
2,3,2,3,46,Dave Rayner
1,2,2,2,34,Shayne Graham
1,1,2,2,35,Jeff Reed
1,1,4,4,39,Martin Gramatica
4,4,3,3,33,Jason Hanson
3,3,2,2,22,Jason Elam
4,4,2,2,46,Joe Nedney
2,2,3,3,46,Adam Vinatieri
5,5,1,1,42,Olindo Mare
0,0,5,5,0,Lawrence Tynes
1,1,3,3,33,Josh Scobee
0,0,3,3,0,Ryan Longwell
2,2,5,5,53,Jeff Wilkins
0,0,3,3,0,John Carney
1,1,4,4,19,John Kasay
3,3,2,2,35,Mike Nugent
1,1,0,0,35,Sebastian Janikowski
1,2,3,3,41,David Akers
1,1,2,2,45,Morten Andersen
2,2,3,3,47,Nate Kaeding
2,2,2,2,28,Neil Rackers
0,1,1,1,0,Matt Bryant
3,3,2,2,35,Josh Brown
3,4,2,2,27,Rob Bironas
2,3,4,5,28,Stephen Gostkowski
0,0,2,2,0,Kris Brown
2,3,0,0,43,Phil Dawson
3,3,2,2,50,Adam Vinatieri
0,1,0,0,0,Lawrence Tynes
2,2,1,1,30,Josh Brown
2,2,2,2,50,Martin Gramatica
3,3,4,4,40,Stephen Gostkowski
3,3,1,1,37,Mike Nugent
3,3,2,2,48,David Akers
2,2,2,2,24,Jay Feely
2,2,0,0,51,Matt Stover
5,5,0,0,51,Adam Vinatieri
2,2,3,3,33,John Carney
1,1,3,3,24,David Akers
2,2,3,3,49,Robbie Gould
1,1,3,3,40,Josh Brown
0,1,3,3,0,Nate Kaeding
3,3,1,1,50,Stephen Gostkowski
3,3,4,4,43,Robbie Gould
0,0,2,2,0,John Carney
0,1,0,0,0,Billy Cundiff
3,3,3,3,42,Adam Vinatieri
2,2,4,4,43,Stephen Gostkowski
1,1,2,2,44,Robbie Gould
3,4,2,2,29,Adam Vinatieri
