average kickoff return, average kickoff return yards, kickoff return touchdowns, kickoff returns, longest kickoff return, name
13.000,,0,1,13,EJ Henderson
6.000,,0,1,6,Mewelde Moore
16.000,,0,1,16,Moe Williams
21.000,,0,3,22,Darrent Williams
23.000,,0,3,27,Darren Sproles
18.000,,0,3,27,Najeh Davenport
17.000,,0,2,18,Ahmad Carroll
27.000,,0,3,35,Antonio Perkins
18.000,,0,1,18,William Green
25.000,,0,2,29,Dominic Rhodes
20.000,,0,3,28,Alvin Pearman
18.000,,0,4,22,Wes Welker
22.000,,0,1,22,Roderick Hood
17.000,,0,4,25,Otis Amey
20.000,,0,3,21,Maurice Hicks
21.000,,0,6,27,Chris Carr
34.000,,0,4,45,Dante Hall
19.000,,0,3,25,Josh Scobey
20.000,,0,4,23,Romby Bryant
16.000,,0,3,21,Mark Jones
35.000,,0,3,43,Terrence McGee
40.000,,0,2,59,Courtney Roby
23.000,,0,1,23,Adam Jones
22.000,,0,3,25,BJ Sams
10.000,,0,1,10,Darnell Dinkins
20.000,,0,5,23,Vernand Morency
19.000,,0,1,19,Ike Taylor
31.000,,0,3,49,Tyson Thompson
20.000,,0,4,22,Ladell Betts
2.000,,0,1,2,Kenderick Allen
25.000,,0,1,25,Brandon Jacobs
10.000,,0,1,10,Willie Ponder
15.000,,0,4,20,Michael L Lewis
12.000,,0,1,12,Willie Whitehead
0.000,,0,0,2,Fred McAfee
27.000,,0,2,28,Terrence McGee
14.000,,0,4,22,Romby Bryant
17.000,,0,5,21,Jerry Azumah
28.000,,0,2,36,Tab Perry
16.000,,0,2,17,Najeh Davenport
27.000,,0,2,29,Terrence Murphy
17.000,,0,4,28,Torrie Cox
20.000,,0,3,25,Ran Carthon
15.000,,0,4,22,William Green
20.000,,0,4,27,Wes Welker
24.000,,0,3,30,Rod Smart
12.000,,0,1,12,Steve Smith
22.000,,0,4,46,Koren Robinson
26.000,,0,7,34,Fred McAfee
9.000,,0,1,9,Aaron Stecker
25.000,,0,3,29,Justin Miller
23.000,,0,4,34,Derrick Wimbush
24.000,,0,3,27,Dexter Wynn
26.000,,0,1,26,Roderick Hood
11.000,,0,3,20,Chris Carr
9.000,,0,1,9,Doug Gabriel
27.000,,0,3,44,Ricardo Colclough
-2.000,,0,1,-2,James Harrison
23.000,,0,3,26,Bethel Johnson
29.000,,0,2,34,Ellis Hobbs
33.000,,0,4,58,Darren Sproles
0.000,,0,1,0,Michael Turner
26.000,,0,6,41,Willie Ponder
5.000,,0,1,5,Visanthe Shiancoe
28.000,,0,2,29,Josh Scobey
16.000,,0,5,28,Reggie Swinton
22.000,,0,2,24,Bryant Johnson
14.000,,0,1,14,James Jackson
22.000,,0,3,26,Maurice Hicks
14.000,,0,2,19,Otis Amey
20.000,,0,5,30,Tyson Thompson
11.000,,0,1,11,Terrance Copper
23.000,,0,4,27,Chris Johnson
27.000,,0,4,34,Adam Jones
32.000,,0,1,32,DJ Williams
25.000,,0,5,32,Dante Hall
19.000,,0,1,19,Reggie Swinton
19.000,,0,2,23,Maurice Hicks
36.000,,0,1,36,Allen Rossum
23.000,,0,4,34,Koren Robinson
6.000,,0,1,6,Anthony Herrera
26.000,,0,2,31,BJ Sams
26.000,,0,3,30,Justin Miller
11.000,,0,1,11,Chris Baker
27.000,,0,2,34,Tab Perry
26.000,,0,5,38,Jerome Mathis
29.000,,0,3,34,Alvin Pearman
22.000,,0,1,22,Charlie Adams
29.000,,1,8,96,Dante Hall
27.000,,0,4,31,Roderick Hood
28.000,,0,5,54,Bethel Johnson
20.000,,0,3,24,Ellis Hobbs
20.000,,0,4,29,Darren Sproles
22.000,,0,2,25,Fred McAfee
39.000,,0,4,82,Terrence McGee
13.000,,0,1,13,Joe Burns
44.000,,0,1,44,Jonathan Smith
21.000,,0,3,23,Willie Ponder
24.000,,0,6,48,Chris Johnson
21.000,,0,1,21,Arlen Harris
29.000,,0,2,36,Chris Carr
22.000,,0,1,22,Tyson Thompson
17.000,,0,1,17,Torrie Cox
12.000,,0,1,12,Alex Smith
13.000,,0,2,15,Eddie Drummond
7.000,,0,1,7,Jared DeVries
23.000,,0,4,32,Adam Jones
21.000,,0,2,25,Andrae Thurman
17.000,,0,1,17,Ran Carthon
23.000,,0,4,26,Ladell Betts
22.000,,0,2,25,Josh Scobey
0.000,,0,1,0,Maurice Morris
0.000,,0,0,0,Ryan Hannam
39.000,,0,2,60,Rod Smart
33.000,,0,1,33,Steve Smith
21.000,,0,4,27,Najeh Davenport
12.000,,0,3,16,Terrence Murphy
27.000,,0,4,41,Reggie Swinton
31.000,,0,3,42,Jamal Robertson
19.000,,0,6,23,Allen Rossum
21.000,,0,4,30,Bethel Johnson
0.000,,0,1,0,Michael Stone
40.000,,0,2,53,Terrence McGee
25.000,,0,1,25,Jonathan Smith
23.000,,0,4,27,Wes Welker
11.000,,0,1,11,Will Heller
20.000,,0,3,22,Josh Cribbs
27.000,,0,3,35,Jerry Azumah
16.000,,0,2,19,Adrian Peterson
29.000,,0,3,40,Tyson Thompson
15.000,,0,5,20,Dexter Wynn
18.000,,0,1,18,Roderick Hood
28.000,,0,2,32,Charlie Adams
0.000,,0,1,0,Dwayne Carswell
18.000,,0,1,18,Darrent Williams
28.000,,0,2,31,James Thrash
28.000,,0,1,28,Ladell Betts
15.000,,0,1,15,Eddie Drummond
14.000,,0,1,14,Kevin Johnson
19.000,,0,1,19,RW McQuarters
19.000,,0,5,28,BJ Sams
25.000,,0,1,25,Jamal Jones
21.000,,0,6,25,Fred McAfee
30.000,,0,1,30,Antowain Smith
24.000,,0,1,24,Aaron Stecker
18.000,,0,4,36,Derrick Wimbush
27.000,,0,3,39,Tab Perry
27.000,,0,4,32,Justin Miller
0.000,,0,1,0,Chris Baker
-1.000,,0,1,-1,Torrie Cox
22.000,,0,1,22,Earnest Graham
20.000,,0,3,22,Maurice Hicks
19.000,,0,2,20,Otis Amey
33.000,,1,6,99,Chris Johnson
23.000,,0,5,27,Josh Scobey
23.000,,0,6,38,Jerome Mathis
30.000,,0,1,30,Vernand Morency
36.000,,0,4,71,Adam Jones
31.000,,0,5,48,Darren Sproles
18.000,,0,3,32,Ricardo Colclough
22.000,,0,2,29,Cedrick Wilson
37.000,,0,1,37,Quincy Morgan
7.000,,0,1,7,BJ Sams
20.000,,0,3,24,Josh Cribbs
14.000,,0,1,14,Corey McIntyre
34.000,,0,3,43,Terrence McGee
5.000,,0,1,5,Ryan Neufeld
22.000,,0,3,39,Justin Miller
27.000,,0,2,34,Jerry Azumah
18.000,,0,5,23,Koren Robinson
20.000,,0,5,26,Tyson Thompson
19.000,,0,4,31,Willie Ponder
30.000,,0,1,30,DJ Williams
0.000,,0,0,0,John Engelberger
12.000,,0,1,12,Ellis Hobbs
20.000,,0,1,20,Bethel Johnson
29.000,,0,3,43,RW McQuarters
25.000,,0,1,25,Shawn Bryson
14.000,,0,5,17,Jamal Robertson
18.000,,0,4,20,Dante Hall
22.000,,0,5,27,James Thrash
5.000,,0,1,5,Nehemiah Broughton
17.000,,0,4,23,Az Zahir Hakim
23.000,,0,6,30,Allen Rossum
3.000,,0,1,3,Dan Kreider
74.000,,0,1,74,Quincy Morgan
20.000,,0,2,20,Derrick Wimbush
22.000,,0,6,33,Chris Carr
33.000,,0,3,60,Reche Caldwell
27.000,,0,3,31,Josh Scobey
22.000,,0,2,23,Jerome Mathis
22.000,,0,2,27,Vernand Morency
23.000,,0,1,23,Torrie Cox
21.000,,0,6,27,Wes Welker
19.000,,0,6,26,Courtney Roby
23.000,,0,3,29,Tab Perry
18.000,,0,5,29,Dominic Rhodes
18.000,,0,8,26,Chris Johnson
23.000,,0,7,26,Wes Welker
21.000,,0,3,40,Dante Hall
29.000,,0,3,40,Reggie Swinton
28.000,,0,2,29,Courtney Roby
18.000,,0,2,20,Jerry Azumah
21.000,,0,3,24,BJ Sams
19.000,,0,6,28,Tab Perry
15.000,,0,2,19,Quincy Morgan
38.000,,1,4,90,Josh Cribbs
16.000,,0,3,20,RW McQuarters
29.000,,0,5,72,Koren Robinson
18.000,,0,3,24,Jamal Jones
17.000,,0,2,18,ReShard Lee
31.000,,0,4,36,Willie Ponder
24.000,,0,2,30,DaWilliams
17.000,,0,1,17,Charlie Adams
8.000,,0,1,8,Kyle Johnson
13.000,,0,2,15,Ryan Moats
20.000,,0,1,20,Roderick Hood
19.000,,0,1,19,Reno Mahe
16.000,,0,5,20,Darren Sproles
20.000,,0,4,32,Chris Carr
32.000,,0,3,57,Terrence McGee
18.000,,0,3,23,Jonathan Smith
9.000,,0,1,9,Josh Reed
18.000,,0,2,19,Josh Scobey
31.000,,0,3,39,Tyson Thompson
24.000,,0,2,35,Terry Fair
22.000,,0,2,25,Chris Johnson
20.000,,0,5,29,Az Zahir Hakim
38.000,,1,7,89,Jerome Mathis
20.000,,0,3,25,Dominic Rhodes
20.000,,0,4,25,Rock Cartwright
16.000,,0,8,26,Maurice Hicks
20.000,,0,1,20,Rasheed Marshall
24.000,,0,3,28,DeAndra Cobb
33.000,,0,3,45,Justin Miller
18.000,,0,1,18,Cedric Houston
13.000,,0,1,13,Michael Gaines
20.000,,0,1,20,Rod Smart
20.000,,0,4,27,Koren Robinson
18.000,,0,3,24,Troy Williamson
27.000,,0,2,36,Tab Perry
14.000,,0,1,14,DO Neal
25.000,,0,4,30,ReShard Lee
27.000,,0,3,33,Tyson Thompson
18.000,,0,7,28,Reggie Swinton
26.000,,0,1,26,DaWilliams
19.000,,0,1,19,Charlie Adams
26.000,,0,1,26,Roc Alexander
24.000,,0,6,32,Roderick Hood
17.000,,0,1,17,Dexter Wynn
19.000,,0,5,34,Eddie Drummond
30.000,,0,4,40,Jerry Azumah
23.000,,0,3,31,Bethel Johnson
14.000,,0,1,14,Tully Banta Cain
23.000,,0,1,23,Ellis Hobbs
11.000,,0,2,22,Terrence McGee
21.000,,0,2,24,Josh Reed
25.000,,0,3,29,Aaron Stecker
16.000,,0,4,23,Wes Welker
0.000,,0,0,6,Bryan Gilmore
24.000,,0,1,24,Willie Ponder
21.000,,0,5,27,Ladell Betts
0.000,,0,1,0,Demetric Evans
21.000,,0,4,31,Darren Sproles
25.000,,0,4,53,Dante Hall
21.000,,0,3,30,Maurice Hicks
19.000,,0,2,21,Torrie Cox
23.000,,0,2,24,Mark Jones
16.000,,0,4,19,Terry Fair
26.000,,0,4,40,Derrick Wimbush
22.000,,0,2,24,Courtney Roby
24.000,,0,1,24,Jarrett Payton
29.000,,0,4,33,Chris Carr
21.000,,0,1,21,Doug Gabriel
0.000,,0,1,0,Corey Hulsey
35.000,,0,5,63,Jerome Mathis
25.000,,0,4,29,Josh Cribbs
16.000,,0,1,16,Corey McIntyre
17.000,,0,4,19,Ricardo Colclough
59.000,,0,1,59,Quincy Morgan
18.000,,0,4,30,BJ Sams
25.000,,0,7,35,JJ Moses
27.000,,0,6,53,Josh Scobey
26.000,,0,4,41,BJ Sams
20.000,,0,3,29,Tab Perry
4.000,,0,1,4,Josh Cribbs
15.000,,0,5,27,Adam Jones
16.000,,0,3,20,ReShard Lee
18.000,,0,1,18,Andrae Thurman
14.000,,0,1,14,Chaz Williams
19.000,,0,3,22,Quincy Morgan
23.000,,0,2,30,Derrick Wimbush
23.000,,0,2,28,Tony Hollings
17.000,,0,1,17,Vernand Morency
17.000,,0,1,17,Jonathan Wells
15.000,,0,4,21,Dante Hall
10.000,,0,2,11,Chris Horn
38.000,,0,5,62,Chris Carr
18.000,,0,3,22,Wes Welker
24.000,,0,3,33,Allen Rossum
33.000,,0,3,49,Koren Robinson
20.000,,0,6,25,Eddie Drummond
27.000,,0,4,45,Aaron Stecker
0.000,,0,1,0,Willie Whitehead
20.000,,0,3,23,Jerry Azumah
28.000,,0,6,45,Justin Miller
24.000,,0,6,50,Darren Sproles
20.000,,0,4,25,Rasheed Marshall
22.000,,0,1,22,Jason McAddley
27.000,,0,3,35,Willie Ponder
22.000,,0,7,30,Torrie Cox
26.000,,0,2,27,Rod Smart
28.000,,0,3,40,Ladell Betts
24.000,,0,3,29,Roderick Hood
16.000,,0,7,25,Bethel Johnson
24.000,,0,1,24,Ellis Hobbs
29.000,,0,3,37,Dominic Rhodes
11.000,,0,1,11,Joseph Jefferson
19.000,,0,8,28,Allen Rossum
28.000,,0,2,35,ReShard Lee
14.000,,0,1,14,Terrence McGee
18.000,,0,1,18,Josh Reed
18.000,,0,3,24,Dante Hall
11.000,,0,1,11,Michael Gaines
24.000,,0,1,24,Rod Smart
19.000,,0,7,28,Justin Miller
20.000,,0,4,22,Jerry Azumah
15.000,,0,2,15,Jason McAddley
16.000,,0,1,16,Rasheed Marshall
26.000,,0,4,37,Eddie Drummond
19.000,,0,5,31,Reggie Swinton
20.000,,0,3,21,Dominic Rhodes
22.000,,0,1,22,James Mungro
23.000,,0,6,31,Vernand Morency
31.000,,0,2,44,Derrick Wimbush
21.000,,0,4,23,BJ Sams
28.000,,0,4,46,Wes Welker
25.000,,0,4,31,Bethel Johnson
20.000,,0,4,25,Willie Ponder
39.000,,1,4,86,Koren Robinson
29.000,,0,1,29,Ricardo Colclough
15.000,,0,1,15,Quincy Morgan
8.000,,0,1,8,Cedrick Wilson
21.000,,0,3,25,Josh Cribbs
12.000,,0,2,13,Terrelle Smith
13.000,,0,1,13,Aaron Shea
17.000,,0,1,17,Jason Wright
23.000,,0,6,33,Chris Carr
24.000,,0,2,29,Roc Alexander
22.000,,0,5,26,Josh Scobey
18.000,,0,6,25,David Allen
20.000,,0,4,25,Torrie Cox
20.000,,0,2,26,Edell Shepherd
34.000,,1,5,94,Ladell Betts
22.000,,0,4,28,Roderick Hood
21.000,,0,5,27,Tyson Thompson
19.000,,0,4,23,Allen Rossum
18.000,,0,2,18,TJ Duckett
15.000,,0,3,26,Edell Shepherd
19.000,,0,1,19,Earnest Graham
33.000,,0,3,45,Chester Taylor
29.000,,0,1,29,BJ Sams
13.000,,0,4,16,Ricardo Colclough
16.000,,0,1,16,Quincy Morgan
13.000,,0,2,19,Jerry Azumah
12.000,,0,4,19,Rod Smart
22.000,,0,8,39,Tab Perry
16.000,,0,5,25,Dominic Rhodes
17.000,,0,1,17,James Mungro
7.000,,0,1,7,Ben Utecht
16.000,,0,1,16,Josh Cribbs
19.000,,0,4,28,Wes Welker
19.000,,0,1,19,Travis Minor
21.000,,0,1,21,Terrance Copper
21.000,,0,1,21,Tyson Thompson
19.000,,0,4,26,Eddie Drummond
16.000,,0,1,16,RW McQuarters
23.000,,0,1,23,Roc Alexander
23.000,,0,5,30,Justin Miller
18.000,,0,2,18,Tim Dwight
23.000,,0,1,23,Ellis Hobbs
28.000,,0,4,46,Aaron Stecker
22.000,,0,3,25,Chad Morton
21.000,,0,4,29,Roderick Hood
17.000,,0,3,17,Darren Sproles
29.000,,0,6,45,Roscoe Parrish
42.000,,0,1,42,Terrence McGee
11.000,,0,1,11,Ryan Neufeld
10.000,,0,1,10,Daimon Shelton
20.000,,0,6,29,Rasheed Marshall
23.000,,0,5,28,Josh Scobey
26.000,,0,6,32,David Allen
39.000,,0,5,90,Reggie Swinton
32.000,,0,6,85,Adam Jones
24.000,,0,2,25,Derrick Wimbush
21.000,,0,1,21,Alvin Pearman
38.000,,1,7,99,Jerome Mathis
12.000,,0,1,12,Jonathan Wells
23.000,,0,4,34,Dante Hall
23.000,,0,3,35,Rich Parson
17.000,,0,1,17,Mike Sellers
16.000,,0,4,28,Chris Carr
19.000,,0,2,24,ReShard Lee
17.000,,0,2,20,Andrae Thurman
21.000,,0,3,33,Koren Robinson
9.000,,0,1,9,Richard Owens
27.000,,0,3,33,Tyson Thompson
14.000,,0,1,14,Dan Campbell
18.000,,0,4,23,Roc Alexander
27.000,,0,1,27,DaWilliams
20.000,,0,5,25,Eddie Drummond
19.000,,0,3,20,Reggie Swinton
46.000,,1,3,91,Derrick Wimbush
24.000,,0,3,29,Roscoe Parrish
14.000,,0,1,14,Joe Burns
13.000,,0,3,19,Rod Smart
28.000,,0,4,35,Tab Perry
18.000,,0,8,34,BJ Sams
25.000,,0,4,39,Dante Hall
24.000,,0,6,32,Tim Dwight
0.000,,0,1,0,Larry Izzo
31.000,,0,2,40,Koren Robinson
31.000,,0,5,48,Josh Cribbs
20.000,,0,4,26,Justin Miller
17.000,,0,6,23,Aaron Stecker
21.000,,0,3,25,Lamar Gordon
15.000,,0,4,21,Andrae Thurman
18.000,,0,2,20,ReShard Lee
33.000,,0,4,55,Chris Carr
28.000,,0,5,41,Wes Welker
19.000,,0,6,24,Josh Scobey
25.000,,0,4,32,Chad Morton
23.000,,0,4,28,Edell Shepherd
23.000,,0,3,33,Rashied Davis
16.000,,0,1,16,Adam Jones
17.000,,0,6,23,Rasheed Marshall
19.000,,0,1,19,Jason McAddley
26.000,,0,4,32,Jerome Mathis
40.000,,0,1,40,Jonathan Wells
17.000,,0,4,21,Terry Fair
14.000,,0,4,19,Antonio Brown
25.000,,0,5,47,Darren Sproles
14.000,,0,1,14,Dominic Rhodes
19.000,,0,3,21,Ricardo Colclough
24.000,,0,2,30,Quincy Morgan
12.000,,0,1,12,Brett Keisel
23.000,,0,2,29,BJ Sams
21.000,,0,1,21,Chester Taylor
0.000,,0,0,0,Darnell Dinkins
24.000,,0,4,30,Jerome Mathis
23.000,,0,2,26,Rod Smart
10.000,,0,1,10,Brad Hoover
22.000,,0,1,22,Justin Griffith
23.000,,0,1,23,DeAngelo Hall
21.000,,0,1,21,Jerome Pathon
47.000,,0,1,47,Allen Rossum
14.000,,0,2,18,Jerry Azumah
12.000,,0,3,13,Antonio Chatman
21.000,,0,2,22,Ahmad Carroll
23.000,,0,1,23,Andrae Thurman
18.000,,0,4,28,Josh Cribbs
9.000,,0,1,9,Aaron Shea
28.000,,0,2,37,Derrick Wimbush
24.000,,0,1,24,Kyle Brady
22.000,,0,3,34,Eddie Drummond
12.000,,0,1,12,Shawn Bryson
23.000,,0,3,36,Koren Robinson
0.000,,0,1,0,Richard Owens
24.000,,0,2,27,Dominic Rhodes
28.000,,0,6,53,Adam Jones
23.000,,0,6,31,Dante Hall
21.000,,0,4,36,DaWilliams
20.000,,0,1,20,Cecil Sapp
6.000,,0,1,6,Demetrin Veal
18.000,,0,4,23,Wes Welker
26.000,,0,3,37,Terrence McGee
19.000,,0,1,19,Joe Burns
13.000,,0,1,13,Roscoe Parrish
15.000,,0,1,15,Mike Cloud
17.000,,0,1,17,Bethel Johnson
17.000,,0,3,23,Justin Miller
19.000,,0,1,19,Jerricho Cotchery
0.000,,0,1,0,Luke Lawton
22.000,,0,3,30,Aaron Stecker
26.000,,0,2,29,Edell Shepherd
20.000,,0,3,25,Chad Morton
16.000,,0,4,23,Tyson Thompson
28.000,,0,3,34,Quincy Morgan
20.000,,0,2,25,Ricardo Colclough
11.000,,0,1,11,Brett Keisel
39.000,,0,5,94,Tab Perry
31.000,,0,2,35,Darren Sproles
24.000,,0,1,24,Andrew Pinnock
20.000,,0,5,25,Chris Carr
8.000,,0,1,8,Zeron Flemister
15.000,,0,1,15,Doug Gabriel
15.000,,0,5,29,Rasheed Marshall
25.000,,0,2,27,Reggie Swinton
7.000,,0,1,7,Damien Anderson
18.000,,0,5,23,David Allen
21.000,,0,2,22,Antonio Brown
16.000,,0,7,24,Dexter Wynn
22.000,,0,1,22,Josh Scobey
24.000,,0,4,31,Reggie Swinton
45.000,,1,3,91,Antonio Brown
25.000,,0,5,33,Terrence McGee
23.000,,0,1,23,Ryan Neufeld
29.000,,0,1,29,Bethel Johnson
19.000,,0,4,24,Rod Smart
15.000,,0,2,20,Edell Shepherd
2.000,,0,1,2,Mike Alstott
22.000,,0,5,37,Tab Perry
21.000,,0,4,31,Josh Cribbs
17.000,,0,1,17,Corey McIntyre
26.000,,0,5,28,Tyson Thompson
26.000,,0,6,45,Dante Hall
19.000,,0,1,19,DaWilliams
25.000,,0,1,25,Charlie Adams
18.000,,0,1,18,Mike Anderson
46.000,,0,3,87,BJ Sams
15.000,,0,3,18,Ahmad Carroll
33.000,,0,1,33,Antonio Chatman
5.000,,0,1,5,Kenny Peterson
38.000,,0,3,73,RW McQuarters
18.000,,0,1,18,Shawn Bryson
18.000,,0,5,28,Derrick Wimbush
31.000,,0,1,31,Rich Alexis
35.000,,0,2,39,Dominic Rhodes
34.000,,0,3,61,Koren Robinson
18.000,,0,6,21,David Allen
31.000,,0,2,40,Justin Miller
0.000,,0,1,0,Cedric Houston
22.000,,0,6,31,Chris Carr
24.000,,0,5,27,Roderick Hood
19.000,,0,5,20,Willie Ponder
19.000,,0,2,19,Quincy Morgan
21.000,,0,1,21,Ricardo Colclough
18.000,,0,2,19,Jerry Azumah
0.000,,0,1,0,Israel Idonije
17.000,,0,1,17,Jason McKie
24.000,,0,6,31,Darren Sproles
30.000,,0,3,43,Wes Welker
13.000,,0,2,14,Josh Scobey
0.000,,0,0,21,Maurice Morris
19.000,,0,6,24,Maurice Hicks
20.000,,0,1,20,Otis Amey
9.000,,0,1,9,Troy Fleming
16.000,,0,1,16,Adam Jones
0.000,,0,1,0,Jarrett Payton
30.000,,0,4,50,Jerome Mathis
20.000,,0,3,22,Justin Griffith
22.000,,0,1,22,DeAngelo Hall
17.000,,0,1,17,Jerome Pathon
17.000,,0,6,22,Aaron Stecker
24.000,,0,5,28,Terrence McGee
21.000,,0,1,21,Roc Alexander
5.000,,0,1,5,John Engelberger
8.000,,0,1,8,Cecil Sapp
20.000,,0,1,20,Bethel Johnson
20.000,,0,2,24,Edell Shepherd
2.000,,0,1,2,Jon Bradley
22.000,,0,1,22,Earnest Graham
23.000,,0,4,27,Chad Morton
21.000,,0,5,26,Dante Hall
11.000,,0,1,11,Chris Horn
6.000,,0,2,12,Jason McKie
16.000,,0,4,23,Justin Griffith
16.000,,0,1,16,Jerome Pathon
18.000,,0,5,27,RW McQuarters
21.000,,0,2,24,Glenn Martinez
0.000,,0,1,0,Shawn Bryson
22.000,,0,2,29,Tab Perry
4.000,,0,1,4,Matt Schobel
18.000,,0,7,26,Dominic Rhodes
17.000,,0,4,22,Darren Sproles
0.000,,0,1,0,Greg B Jones
16.000,,0,1,16,Derrick Wimbush
23.000,,0,2,31,Maurice Hicks
17.000,,0,1,17,Jason McAddley
26.000,,0,4,43,Wes Welker
5.000,,0,1,5,David Bowens
22.000,,0,4,26,Justin Miller
30.000,,0,1,30,Jerricho Cotchery
26.000,,0,3,43,Koren Robinson
2.000,,0,2,4,Ciatrick Fason
20.000,,0,2,23,Quincy Morgan
16.000,,0,1,16,Antwaan Randle El
19.000,,0,3,30,Fred McAfee
4.000,,0,1,4,Lamont Hall
22.000,,0,2,30,Jamal Robertson
16.000,,0,1,16,Steve Smith
9.000,,0,1,9,Chris Carr
19.000,,0,1,19,Doug Gabriel
48.000,,0,1,46,Josh Cribbs
15.000,,0,1,15,Frisman Jackson
20.000,,0,3,24,Chris Johnson
27.000,,0,5,53,Roderick Hood
20.000,,0,5,31,Adam Jones
23.000,,0,4,28,Josh Scobey
0.000,,0,1,0,Joe Tafoya
16.000,,0,3,21,Jerome Mathis
18.000,,0,2,26,Jonathan Wells
21.000,,0,7,25,Reggie Swinton
27.000,,0,1,27,Antonio Brown
13.000,,0,1,13,Mike Sellers
22.000,,0,6,30,Tyson Thompson
20.000,,0,1,20,BJ Sams
21.000,,0,1,21,Chester Taylor
23.000,,0,5,57,Ahmad Carroll
13.000,,0,3,20,Vonta Leach
10.000,,0,1,10,William Henderson
24.000,,0,3,27,Reggie Swinton
4.000,,0,1,4,Eric Green
31.000,,0,6,49,Bruce Perry
26.000,,0,4,31,Jamal Robertson
26.000,,0,5,40,Tyson Thompson
17.000,,0,7,28,Tab Perry
44.000,,1,5,99,Terrence McGee
36.000,,0,1,36,Jim Leonhard
21.000,,0,6,28,Josh Cribbs
7.000,,0,1,7,Aaron Shea
22.000,,0,1,22,Quincy Morgan
25.000,,0,1,25,Charlie Adams
31.000,,0,1,31,Roc Alexander
26.000,,0,4,33,Chris Carr
8.000,,0,1,8,Zeron Flemister
21.000,,0,2,26,Dante Hall
21.000,,0,4,26,Darren Sproles
26.000,,0,3,29,Bryan Gilmore
22.000,,0,2,23,Adam Jones
13.000,,0,1,13,Courtney Roby
17.000,,0,3,29,Fred McAfee
30.000,,0,5,48,Eddie Drummond
28.000,,0,4,46,Josh Scobey
21.000,,0,5,24,Dominic Rhodes
19.000,,0,4,26,Chris Johnson
21.000,,0,3,23,Rasheed Marshall
17.000,,0,2,17,Jason McAddley
22.000,,0,5,30,Edell Shepherd
11.000,,0,1,11,Earnest Graham
20.000,,0,5,27,DeAndra Cobb
17.000,,0,3,38,Jerome Mathis
2.000,,0,1,2,Moran Norris
21.000,,0,4,32,Derrick Wimbush
21.000,,0,4,29,Antonio Brown
20.000,,0,1,20,Mike Sellers
27.000,,0,6,41,Chad Morton
16.000,,0,5,21,Chester Taylor
19.000,,0,4,24,Koren Robinson
16.000,,0,1,16,Richard Owens
19.000,,0,5,25,Ahmad Carroll
19.000,,0,2,20,Rashied Davis
21.000,,0,1,21,Jerry Azumah
0.000,,0,1,0,Nathan Vasher
0.000,,0,1,0,David Barrett
17.000,,0,1,17,Derrick Blaylock
27.000,,0,1,27,Jerricho Cotchery
39.000,,0,1,39,Justin Miller
0.000,,0,0,0,Justin McCareins
16.000,,0,1,16,Kevin Faulk
23.000,,0,1,23,Bethel Johnson
10.000,,0,1,10,Patrick Pass
