kickoff return yards, kickoff returns, longest kickoff return, name
12,1,18,Dylan Potts
93,2,47,Joe Jones
20,1,20,Roderick Hall
11,1,11,Nathan Herrold
99,5,24,Bakari Hollier
3,1,3,Kevin Wright
85,1,85,Marquel Wade
19,1,19,Keante Minor
74,3,27,Lamaar Thomas
62,3,23,Deon Long
38,1,38,Dante Caro
53,2,29,Scott Williams
43,2,27,Larry Dixon
21,2,21,Colin Lockett
3,1,3,Bryce Quigley
172,6,41,Tre Mason
7,1,7,Brandon Fulse
37,2,23,LaDarius Perkins
28,2,15,Jameon Lewis
8,1,8,John Pettigrew
8,1,8,Steven Dunlap
64,2,53,Terrell Jackson
37,2,24,Khymest Williams
93,5,27,Tahj Kimble
23,1,23,Bobby Swigert
110,5,31,Sammy Watkins
6,1,6,Mike Bellamy
20,1,20,Brian Lockridge
14,1,14,Toney Clemons
93,4,27,Coleman Edmond
4,1,4,Anthony Miller
29,1,29,Derek Good
28,1,28,Lee Clubb
21,1,21,Momo Thomas
134,6,28,Jamison Crowder
22,1,22,Ty Montgomery
10,1,10,Chris Owusu
25,1,25,Michael Bowman
18,1,18,Michael Dobson
56,2,34,Dyrell Roberts
34,1,34,David Wilson
18,1,18,Dominique Sherrer
17,1,17,Cory Welch
50,1,50,Andre Debose
67,3,27,DJ Vinson
38,2,20,Nick Adams
9,1,9,Jackie Williams
41,2,22,Rashad Greene
37,1,37,Lamarcus Joyner
184,7,58,Brandon Boykin
62,3,21,Bruce Ellington
30,2,17,Tracy Carter
19,1,19,Darius Millines
11,1,11,Troy Pollard
74,5,26,Shane Wynn
96,5,30,Darius Jennings
17,1,17,Khalek Shepherd
119,4,51,Josh Lenz
40,1,40,Shontrell Johnson
50,2,27,Keenan Davis
197,7,51,DJ Beshears
72,4,28,Akeem Daniels
58,3,27,Tommy Davis
0,1,0,Jason Meehan
40,3,23,Eric Adeyemi
27,1,27,Sam Kirkland
22,1,22,Robert Hollomon
83,3,37,Darryl Surgent
58,2,30,Raymond Sanders
4,1,4,Demarco Robinson
17,1,17,Zurlon Tipton
15,1,15,Tim Phillips
27,1,27,Mitchell Bailey
26,1,26,Jyruss Edwards
5,1,5,Deangelo Peterson
2,1,2,Mitch Joseph
175,7,47,Lyle Fitte
16,1,16,Quinton Patton
31,1,31,Nick Hill
130,5,53,Willie Floyd
35,1,35,DJ Frye Smith
98,5,24,Vincent Smith
99,5,34,Theo Riddick
-10,1,0,Austin Collinsworth
65,3,24,Troy Stoudermire
29,2,16,Taveon Rogers
75,3,34,Tobias Singleton
29,2,17,Jeff Scott
95,4,35,Andre Booker
87,4,27,Tracy Lampley
4,1,4,Ronnie Thornton
93,4,38,Eric Russell
23,1,23,Kenneth Gilstrap
20,1,20,Reggie Whatley
17,2,9,Orwin Smith
155,5,59,TJ Thorpe
99,4,31,Jordan Thomas
211,5,100,Ameer Abdullah
149,6,33,Isaiah Burse
120,3,63,Venric Mark
286,9,73,Brelan Chancellor
68,3,41,Tyron Carrier
23,1,23,Isaiah Sweeney
89,4,28,Jaamal Berry
65,2,42,Eric Page
7,2,8,David Fluellen
70,1,70,Donte Harden
30,3,17,DeAnthony Thomas
24,1,24,Terrance Mitchell
94,5,27,Mike Ball
65,3,29,Khalid Wooten
62,3,27,Duke Williams
32,2,17,Corey Davis
31,2,17,Adrian Amos
27,2,17,Chaz Powell
23,2,12,Devon Smith
21,1,21,DeMarcus Milliner
19,1,19,Trent Richardson
21,1,21,Charles Ross
72,3,29,OJ Ross
21,1,21,Lindsey Lamar
7,1,7,Isaac Virgin
107,6,21,Briggs Orsbon
16,1,16,Phil Dudley
31,1,31,Derrikk Thompson
113,4,43,Vernon Frazier
27,1,27,Nathan Jeffery
66,3,26,Jeremiah Kobena
70,3,24,DaRick Rogers
18,1,18,Marlin Lane Jr
65,3,23,Ralph Abernathy IV
20,1,20,Deven Drane
0,1,0,Dyjuan Lewis
74,3,40,Marquise Goodwin
11,1,11,DJ Monroe
71,3,26,Jordan Johnson
24,1,24,Cody Hoffman
107,6,23,Robert Kelley
54,2,42,Marco Nelson
32,2,18,Josh Smith
136,6,36,Brandon Rutley
15,1,15,Curtis McNeal
14,1,14,Robert Woods
61,2,38,Reggie Dunn
51,2,30,Ryan Lacy
68,3,27,Kerwynn Williams
22,1,22,Chris Harris
79,4,23,Eric Samuels
74,4,25,Nick Williams
70,3,48,Merrill Noel
18,1,18,Chris Givens
8,1,8,Jordan Garside
71,3,32,TJ Graham
21,1,21,CJ Wilson
10,1,10,Tobias Palmer
120,4,55,Jesse Callier
163,6,58,Mike Edwards
21,1,21,Marcus Mason
120,2,95,Tim Cornett
108,5,22,Bradley Randle
20,1,20,James White
39,2,20,Malcolm Marable
17,1,17,Rashaad Reynolds
0,1,0,Keynan Parker
202,6,75,Antonio Andrews
27,1,27,John Evans
65,3,26,Marcus Thomas
83,2,54,Dervon Wallace
45,2,26,Stedman Bailey
25,1,25,Tavon Austin
44,1,44,Dominic Rufran
53,3,20,LaDarius Perkins
46,2,25,Jameon Lewis
0,1,0,Adrian Marcus
55,2,33,Morris Claiborne
16,1,16,Ron Brooks
117,5,37,Nick Williams
66,3,35,Shontrelle Johnson
23,1,23,Josh Lenz
103,6,37,Eric Page
60,2,38,Doug Martin
20,1,20,Marquis Maze
73,6,17,Brelan Chancellor
32,2,17,Brandin Byrd
54,2,35,Dennis Johnson
22,1,22,Marquel Wade
92,4,29,Corey Johnson
50,3,22,Scott Williams
65,3,28,Venric Mark
81,3,34,KaDeem Carey
58,3,21,Garic Wharton
29,2,20,Chris Owusu
142,5,39,Briggs Orsbon
57,3,23,Terrell Jackson
6,1,6,Jeffvon Gill
29,0,29,Jarred Salubi
0,1,0,Chris McAllister
18,1,18,Tahj Kimble
11,1,11,Bobby Swigert
5,1,5,Andre Lawrence
82,4,26,Jamison Crowder
8,1,8,Danny Parker
67,3,37,Steven Dunlap
32,1,32,Jerry Gates
6,1,1,DJ Lynch
41,2,27,Ghaali Muhammad
33,2,18,Dominic Rufran
139,8,28,Cody Hoffman
3,1,0,JD Falslev
25,1,25,Reggie Dunn
111,2,88,Brendan Bigelow
7,1,7,Coleman Edmond
22,1,22,Dyjuan Lewis
17,1,17,Adam Fearing
96,5,22,Antoine Russell
40,2,22,Tyler Williams
25,1,25,Dylan Potts
16,1,16,Andre Ellington
63,4,22,Tre Mason
35,2,20,Kyle Washington
33,1,33,Toney Clemons
41,2,26,Lee Clubb
13,1,13,Richard Leonard
59,3,27,Quincy McDuffie
73,3,31,Solomon Patton
32,2,17,Andre Debose
76,4,35,Marlin Lane Jr
14,1,14,DaRick Rogers
62,3,25,Greg Reid
35,2,19,Lamarcus Joyner
35,2,18,Trey Franks
90,5,27,Isaiah Burse
47,1,47,Brandon Boykin
49,3,29,Orwin Smith
22,1,22,Tony Zenon
104,6,21,DJ Beshears
72,4,28,Brandon Bourbon
41,2,29,Troy Pollard
25,1,25,Darius Millines
60,2,37,Rashad Ross
18,1,18,Kyle Middlebrooks
10,1,10,Stephen Houston
6,1,6,Max Dedmond
74,4,28,Jordan Bernstine
12,1,12,Keenan Davis
78,4,34,Corey Davis
21,1,21,Buddy Jackson
25,1,25,David Garrett
64,3,25,Eric Adeyemi
19,1,19,Robert Hollomon
72,3,36,Mychal Bailey
19,2,20,Jeremy Wright
17,1,17,Victor Anderson
69,2,47,Darryl Surgent
9,1,9,Javone Lawson
122,5,44,Lyle Fitte
14,1,14,Richie Casey
65,4,21,Tyron Carrier
16,1,16,Mark Roberts
77,3,29,Jeremiah Wilson
67,3,29,Justus Pickett
14,1,14,Tony Logan
121,6,27,Tavon Austin
18,1,18,Derek Smith
12,1,12,Bakari Hollier
20,1,20,Lamar Miller
17,1,17,Travis Benjamin
61,3,26,Jaamal Berry
10,1,10,Tony Jackson
31,2,17,Vincent Smith
92,4,32,Cory Welch
17,1,17,Nate Paopao
13,1,13,Jeremy Curry
36,2,21,Troy Stoudermire
21,2,16,Tommy Olson
80,3,30,Dawan Scott
43,2,23,Dayonne Nunley
21,1,21,Jimmie Hunt
57,2,35,TJ Thorpe
11,1,11,Sean Tapley
29,1,29,EJ Scott
15,1,15,Darius Jennings
11,1,11,Khalek Shepherd
0,1,0,Clifton Richardson
65,2,46,TJ Graham
11,1,11,Tobias Palmer
129,3,66,Ameer Abdullah
17,1,17,Jamal Turner
8,1,8,Tim Marlowe
111,3,64,Kevin Smith
58,2,32,Jesse Callier
17,1,17,Jamaal Kearse
1,1,1,Bishop Sankey
49,2,26,Taveon Rogers
69,2,48,Vernon Frazier
14,1,14,Mike Edwards
126,6,25,Deon Long
15,1,15,Dante Caro
56,2,37,Ben McRoy
2,1,2,Cqulin Hubert
142,4,89,George Atkinson III
129,4,42,Nick Hill
74,1,74,Donte Harden
14,1,14,Philip Bates
106,4,30,Andre Booker
16,1,16,Martin Ward
11,1,11,Troy Evans
2,1,2,Alex Bazzie
35,1,35,DeAnthony Thomas
17,1,17,Troy Hill
26,1,26,TJ Barbarette
36,2,20,Bruce Ellington
17,1,17,Stephon Gilmore
74,4,23,Marcus Thomas
123,5,44,Colin Lockett
159,6,37,Isiah Barton
70,3,26,Lindsey Lamar
42,1,42,Derrick Hopkins
96,4,27,Brandon Rutley
46,2,28,Duke Williams
55,2,31,Jeremy Hester
18,1,18,Tracy Lampley
20,1,20,James Richardson
162,4,94,Greg McCoy
89,4,38,Jyruss Edwards
37,2,19,Luther Ambrose
85,3,32,Matt Brown
39,2,27,Chaz Powell
17,1,17,Devon Smith
43,2,25,Trey Watts
35,2,21,Freeman Kelley
33,1,33,Gary Owens
95,2,96,Justin Gilbert
25,2,13,Josh Stewart
16,1,16,Hubert Anyiam
13,1,13,Michael Harrison
38,1,38,Coryell Judie
19,1,19,Nate Askew
50,3,21,Justin Veltung
35,2,24,Princeton McCarty
29,2,16,Tracy Carter
194,5,92,Nick Adams
28,2,16,DJ Vinson
9,1,9,Jamarcus Nelson
63,3,23,Robert Kelley
115,4,35,Josh Smith
15,1,15,Phillip Ruhl
65,3,22,Marquise Goodwin
17,1,17,Deante Purvis
105,5,32,Mike Edwards
59,3,25,Scott Harding
61,3,23,Curtis McNeal
92,6,25,Jeremiah Kobena
6,1,6,Dorian Graham
45,2,25,Eric Samuels
61,3,25,Jeff Scott
17,1,17,Derrick Herman
28,1,28,Dyrell Roberts
22,1,22,Tony Gregory
20,1,20,David Wilson
19,1,19,Roderick Hall
86,2,65,Lovell Jackson
18,1,18,Jared Abbrederis
0,1,0,Jacob Pedersen
69,3,25,Perez Ashford
29,2,17,Tommy Davis
100,4,37,Antonio Andrews
56,3,31,Tyree Robinson
90,3,46,Dervon Wallace
47,2,25,Tim Phillips
25,1,25,Paris Cotton
20,1,20,Titus Davis
2,1,2,Caleb Southworth
49,3,26,Ralph Abernathy IV
160,7,30,TJ Graham
129,2,93,Cody Hoffman
16,1,16,Quincy McDuffie
34,2,17,Jonathan Warzeka
33,1,33,Ty MacCurthur
33,1,33,Jonathan Lee
67,3,25,Tyler Williams
76,3,35,Roderick Hall
7,1,7,Sirgregory Thornton
24,1,24,Trent Richardson
105,5,30,Dennis Johnson
20,1,20,Marquel Wade
197,9,39,KaDeem Carey
45,2,25,DeAnthony Thomas
2,1,2,Brandon Fulse
46,2,26,DJ Frye Smith
44,2,22,Willie Floyd
73,3,25,Jamal Miles
20,1,20,Rashad Ross
75,2,47,Robert Woods
25,1,25,Curtis McNeal
5,1,5,Jeremy Galten
0,1,0,Xavier Grimble
110,5,24,Scott Williams
26,1,26,Brian Austin
62,3,21,Darius Jones
21,1,21,Glasco Martin
1,1,1,Jarred Salubi
45,3,21,Jeremy Eddington
31,2,19,Charles Ross
50,3,35,Tahj Kimble
23,1,23,Jerell Gavins
56,2,37,Freeman Kelley
14,2,9,Gary Owens
11,1,11,Trey Watts
73,3,25,Terrell Jackson
15,1,15,Jimmy Gordon
27,1,27,Nick Williams
21,1,21,Sammy Watkins
60,2,32,Lamarcus Joyner
29,1,29,Karlos Williams
89,4,25,Jamison Crowder
23,1,23,Corey Gattis
15,1,15,Patrick Kurunwune
115,6,22,Robert Kelley
34,2,18,Dante Butler
122,5,29,Michael Bowman
79,4,25,Nick Adams
17,1,17,DJ Vinson
158,4,69,Wayne Times
50,2,33,Richard Leonard
122,5,29,Darryl Surgent
69,2,44,Javone Lawson
83,4,28,Orwin Smith
28,1,28,Stephen Hill
56,3,19,Sean Tapley
45,2,27,TJ Thorpe
20,1,20,Charles Brown
6,1,6,Curtis Byrd
19,1,19,Tyron Carrier
74,2,60,Matthew Harvey
60,2,38,Justin Veltung
59,3,31,Princeton McCarty
98,4,26,Isaiah Burse
46,2,26,Darius Millines
19,1,19,AJ Jenkins
108,4,29,Dervon Wallace
52,2,30,Aaron Winchester
72,3,28,Jordan Bernstine
141,6,38,Jyruss Edwards
19,1,19,Luther Ambrose
45,2,28,Robert Hollomon
39,2,22,Eric Adeyemi
148,7,32,Mychal Bailey
36,2,27,Solomon Patton
8,1,8,William Green
71,4,19,Tony Logan
33,2,18,Justus Pickett
100,2,78,Matt Brown
41,2,21,Nick Hill
141,7,24,Jason Wilson
32,1,32,Titus Davis
138,6,40,Lavaris Edwards
33,1,33,James Richardson
95,4,41,Travis Benjamin
22,1,22,Lamar Miller
33,2,17,David Garrett
21,1,21,Chris Harper
10,1,10,Tyler Lockett
119,3,72,Dayonne Nunley
78,3,33,Dawan Scott
18,1,18,Brison Burris
44,2,29,Steven Dunlap
15,1,15,Jerry Gates
2,1,0,Eugene Cooper
75,4,29,Colin Lockett
68,3,23,Duane Bennett
51,2,36,Malcolm Moulton
36,2,19,Tobias Singleton
14,1,14,Jeff Scott
33,2,21,Brandon Boykin
77,3,30,Andre Booker
59,2,33,Troy Evans
78,3,33,David Wilson
57,3,21,Jameon Lewis
97,4,31,Lyle Fitte
69,3,24,Tommylee Lewis
165,5,98,Deon Long
2,1,2,Christopher Bynes
0,1,0,Brandin Byrd
37,2,21,Shane Wynn
27,2,15,Kenny Mullen
135,2,90,Jordan Hall
54,4,15,Kyle Washington
45,3,20,Tony Jones
2,0,2,Patrick Mahnke
0,1,0,Evan Harrington
39,3,18,Roy Finch
18,1,18,Brennan Clay
104,5,27,TJ Moe
56,2,30,Jordan Poyer
77,3,42,Josh Smith
-1,1,0,Phillip Ruhl
16,1,16,Darius Patton
60,2,36,George Atkinson III
10,1,10,Austin Collinsworth
21,1,21,Chaz Powell
18,1,18,Adrian Amos
15,1,15,Bill Belton
81,5,24,Darius Scott
9,1,9,Colin Weingrad
23,1,23,Jeremy Deering
22,1,22,Jordan Thomas
4,1,4,Beau Bachety
105,4,35,Ryan Clark
17,1,17,Philip Bates
13,1,13,Jerry Gross
52,2,30,Bruce Ellington
82,4,26,Andre Hal
94,5,25,Lindsey Lamar
177,5,67,Vernon Frazier
51,2,43,Nathan Jeffery
23,1,23,Mike Edwards
93,4,33,Michael Avila
67,4,22,Taveon Rogers
24,1,24,Austin Franklin
16,1,16,Kenny Turner
2,1,2,George Callender
65,2,40,Dorian Graham
61,2,39,Jeremiah Kobena
114,5,34,Eric Page
27,2,15,David Fluellen
82,1,82,Waymon James
11,1,11,Luke Shivers
36,2,25,Corey Johnson
23,2,15,Shawn Southward
90,5,20,Eric Russell
18,1,18,Tyler Mason
21,1,21,Steven Campbell
58,4,21,Justin Gilbert
203,7,41,Ben McRoy
58,3,24,Duke Williams
17,1,17,Malik James
9,1,9,Evan Favors
61,2,42,Deante Purvis
53,3,20,Bradley Randle
15,1,15,Tim Cornett
54,2,30,Kerwynn Williams
59,2,39,Lee Clubb
33,1,33,Derek Good
83,3,30,Darius Jennings
68,3,26,EJ Scott
25,1,25,Khalek Shepherd
55,3,24,Justin Sims
33,1,33,Jeremy Hester
90,4,30,Jesse Callier
53,1,53,Kevin Smith
93,5,24,Brendan Bigelow
100,6,26,Tavon Austin
154,3,99,Morris Claiborne
11,1,11,Jarvis Landry
20,1,20,Dominic Rufran
24,1,24,Tim Marlowe
35,2,19,Ray Graham
14,1,14,Corey Davis
98,6,23,Lindsey Lamar
8,1,8,Andreas Shields
-2,1,0,Mike Jeune
42,2,24,Vernon Frazier
34,1,34,Nathan Jeffery
19,1,19,Eric Tomlinson
61,3,21,Tyron Carrier
90,4,33,Cody Hoffman
57,3,28,Kerwynn Williams
0,1,0,Zach Vigil
75,4,20,Dennis Johnson
33,2,17,Marquel Wade
116,6,35,Cyrus Gray
25,1,25,Scott Williams
19,1,19,Jonathan Crucitti
82,5,27,Robert Kelley
56,3,29,Dante Butler
55,3,20,Jamal Miles
95,5,24,Jordan Poyer
8,1,8,Colby Prince
94,4,32,Spiffy Evans
47,2,31,Tahj Kimble
89,5,27,Lovell Jackson
90,3,32,Doug Martin
56,2,41,Khalid Wooten
20,1,20,Duke Williams
93,4,30,Titus Davis
11,1,11,Jason Wilson
36,1,36,Tommylee Lewis
14,1,14,Rob Sterling
113,5,34,Rodney Stewart
19,1,19,Evan Harrington
66,3,23,Isiah Barton
52,3,22,Nick Williams
74,3,42,Dervon Wallace
93,4,30,Derek Good
63,3,28,Michael Avila
31,2,19,Jason Simpson
89,4,34,Michael Bowman
26,1,26,Michael Dobson
16,1,16,Danny Webster
114,4,35,TJ Thorpe
41,2,24,Darius Scott
15,2,11,Cory Welch
60,3,26,Tyler Williams
65,4,29,Wayne Times
28,1,28,TY Hilton
136,6,27,Jamison Crowder
132,5,33,Solomon Patton
28,1,28,Jeffery Demps
123,3,70,Marquis Maze
98,5,34,Isaiah Burse
55,2,38,Tobias Singleton
44,2,24,Jeff Scott
43,2,27,Brandon Boykin
29,1,29,LaDarius Perkins
4,1,4,Brandon Hill
60,4,20,AJ Jenkins
12,1,12,Troy Pollard
0,1,0,Terry Hawthorne
27,2,16,Jacob Schmidt
22,2,12,Venric Mark
85,4,26,Shane Wynn
31,2,18,Chaz Powell
104,5,29,Josh Lenz
51,2,33,Shontrell Johnson
12,1,12,Reid Branderhorst
32,2,19,Quandre Diggs
20,1,20,Foswhitt Whittaker
131,5,56,DJ Beshears
34,2,19,Tony Pierson
109,5,29,Ben McRoy
86,4,39,David Garrett
78,2,42,Demetri Goodson
44,3,26,Jarred Salubi
11,1,6,Glasco Martin
68,4,22,Javone Lawson
26,1,26,Darryl Surgent
70,4,23,Willie Floyd
38,2,20,DJ Frye Smith
23,1,23,Jeremy Wright
10,1,10,Kenneth Jaboin
60,3,32,Andre Booker
24,1,24,Morris Claiborne
15,1,15,Odell Beckham Jr
66,3,23,Mychal Bailey
33,1,33,Winston Guy Jr
43,3,34,Lyle Fitte
32,1,32,Levander Liggins
30,2,18,Chandler Spence
16,1,16,Andrew Guillot
60,4,29,Mike Edwards
3,1,3,Scott Harding
53,2,29,Tony Logan
105,5,27,Derrick Joseph
61,2,33,Travis Benjamin
141,7,38,Angelo Cabrera
12,1,12,Courtney Keith
44,3,19,Dayonne Nunley
12,1,12,Dawan Scott
29,1,29,Ralph Abernathy IV
119,5,31,Marcus Jones
40,2,34,Malcolm Moulton
121,6,35,Eric Russell
-2,0,0,Reggie Whatley
65,4,19,Bakari Hollier
8,2,1,Lavaris Edwards
51,3,20,Marcus Thomas
11,1,11,Bo Snelson
4,1,4,Jordan Drake
121,5,36,Jonathan Warzeka
150,7,32,TJ Graham
35,2,20,Tony Zenon
16,1,16,Jemea Thomas
15,1,15,Charles Perkins
6,1,6,Zach Laskey
72,4,32,Deon Long
18,1,18,Dante Caro
12,1,12,Chris Biren
10,1,10,Toby Ball
79,2,54,Austin Franklin
31,1,31,Todd Lee
17,1,17,Victor Johnson
52,2,32,Jordan Hall
15,1,15,Chris Fields
53,2,40,Jerry Gross
43,2,25,Eric Adeyemi
29,2,20,Robert Hollomon
18,1,18,Kameel Jackson
17,1,17,Dominique Whaley
148,8,24,Briggs Orsbon
96,4,39,Raheem Mostert
55,3,25,OJ Ross
73,3,26,George Atkinson III
26,1,26,Stephon Gilmore
41,2,29,Quan Bray
19,1,19,Tre Mason
58,2,32,Tracy Lampley
12,1,14,Francisco Llanos
112,5,26,Jeremy Eddington
8,1,8,Sam McGuffie
6,1,6,Brent Hotard
38,1,38,Ty Montgomery
13,1,13,Jeremy Stewart
111,5,31,Josh Smith
11,1,11,Derrick Coleman
4,1,0,Ricky Marvray
83,4,30,Jeremiah Kobena
59,2,31,Jeremy Deering
16,1,16,Jordan Thomas
129,7,32,Greg McCoy
76,4,21,James Richardson
10,1,10,Kenneth Acker
106,5,36,Matt Brown
74,3,33,Eric Page
51,2,34,Devrin Young
-4,1,0,Cameron Clear
102,6,26,Terrell Jackson
17,1,17,Jeffvon Gill
66,3,29,Freeman Kelley
13,1,13,Nathan Largen
120,6,40,Brelan Chancellor
19,1,19,Brandin Byrd
72,3,25,Chris Anderson
27,1,27,Corey Johnson
4,1,4,Gavin Ellis
21,1,21,Jamarcus Nelson
77,3,30,Robert Woods
26,1,26,Marqise Lee
91,5,30,KaDeem Carey
23,1,23,Charles Henderson
18,1,18,Ryan Lacy
12,1,12,Reggie Dunn
101,4,32,Darius Jennings
36,2,20,Princeton McCarty
19,1,19,Tracy Carter
36,2,19,David Wilson
24,3,23,Tony Gregory
34,1,34,Jaron Brown
62,3,22,James White
14,1,14,Jared Abbrederis
187,7,38,Ameer Abdullah
5,1,5,Tyler Legate
56,2,41,John Evans
49,2,30,Antonio Andrews
30,2,16,Tyree Robinson
46,3,19,Roderick Hall
